n_harmonics,base_freq,magnitudes,instruments
7,4.866975991845846,"[ 0.58612827  0.68582207  0.93823719  0.75995424 -1.63457933  1.26003327
 -1.03912752]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
-1.1853897974962035,-0.5664050803893274
-1.1813910246574373,-0.5052084584142131
-1.1801428386036616,-0.4680446701972246
-1.1791348330300058,-0.37639757618088177
-1.1714027728606566,-0.26112486174681904
-1.1700263923289034,-0.27345534440580455
-1.1616054800026476,-0.15384297613756176
-1.1595050386028019,-0.08969735486169546
-1.158040682291524,-0.08250359372331728
-1.1512883436522614,-0.012312243999295359
-1.1333528238638535,0.11495164595082423
-1.132229488157812,0.13009098455464285
-1.1241960750303615,0.10299653296992986
-1.1177048032805121,-0.027737651104049917
-1.11405759989101,0.012182443325695583
-1.1139675628392138,-0.018252009082077383
-1.1092944359293841,-0.07983980467138642
-1.1049972884502608,-0.13148876797520842
-1.099010893903828,-0.19156346626974705
-1.098427745746127,-0.2679275823831031
-1.097167234809026,-0.21013588758445834
-1.0881913944993813,-0.37019708638520715
-1.081037888156481,-0.5016486817470965
-1.0788055831091634,-0.5567786076141521
-1.078635607993323,-0.5667928488296963
-1.0777264267748057,-0.5301470634193047
-1.061071799261823,-0.8440759070166967
-1.0582713829869734,-0.8890952412743852
-1.0581140027210953,-0.906468347188541
-1.0546933804734522,-0.9943202724860616
-1.0485661646194957,-1.0704216080832119
-1.038009187331418,-1.2662800884657786
-1.0304734930362438,-1.431696736994164
-1.0187683914170933,-1.5783577596816596
-1.0080441348213132,-1.795703655898258
-0.9947772308929133,-2.0055323889143364
-0.9915348601185174,-2.0540338776702693
-0.980408337795867,-2.1899306295397634
-0.9785322170151591,-2.1783068960831473
-0.9782537943344565,-2.2083640732735104
-0.9674668459844913,-2.295201652117267
-0.9570816312386983,-2.225107589187906
-0.9378744898790656,-1.85900739022936
-0.9323934580701545,-1.7361692977659338
-0.9291764876542539,-1.5284416080163712
-0.9190123879995116,-1.0602785113222097
-0.9157859203209298,-0.8630636973124396
-0.9134692809453018,-0.7009962030344914
-0.913290023822741,-0.6946073698578382
-0.911503936470679,-0.5851730434777255
-0.8963805442593937,0.6719056964308683
-0.8940668323750516,0.8461314871587908
-0.8929457852727065,0.9660347727182936
-0.8793439796639566,2.2616171010013013
-0.8665721932574737,3.4536371779971593
-0.8474130705723111,5.065009651751729
-0.8346023553276964,5.759560127292761
-0.8268854822343505,6.13211165695967
-0.8225305308738164,6.154569444232303
-0.8212290264783899,6.195325332331293
-0.8132402374987597,6.162476605672971
-0.7959115556490595,5.595161160428765
-0.7924668835993991,5.3950283330074935
-0.77972159382744,4.4418416545105455
-0.7682086442820708,3.3464692207277738
-0.7613275273621642,2.628563462558194
-0.7541295421588234,1.9016015109802338
-0.7504424904310731,1.5515134598041922
-0.7466535450202327,1.1727623932791305
-0.7438212902358714,0.9137373750710988
-0.742134003122294,0.7562440955860904
-0.7332007389168966,-0.046830746301302906
-0.7255779418378592,-0.6110651670545919
-0.7235958864952847,-0.751700041765181
-0.7208343517954576,-0.8900230672975149
-0.7197485667674037,-0.9439211941186665
-0.7129058140738582,-1.2958015037540516
-0.7056195366892406,-1.45378134254806
-0.6935755805280643,-1.5164351117988855
-0.6875681148142307,-1.4841257656107425
-0.6837108206799241,-1.3851439355622654
-0.675804265466299,-1.0791189712096494
-0.6659223422853753,-0.6855385188767624
-0.653502146673012,-0.02160568909111262
-0.6532156583074498,-0.1033878314726133
-0.647144535439165,0.29120759040303545
-0.6471306983785494,0.27609084550239793
-0.6248511956491223,1.2084982136360785
-0.6247485516447036,1.2279933183145568
-0.6168352240662163,1.452966750157242
-0.6151506509206413,1.4905471418484895
-0.607129981325119,1.5340943714950714
-0.6041422927978446,1.490840710827361
-0.593777423113897,1.3351107627976453
-0.591399072978334,1.3098831555077666
-0.5893936804919542,1.2878419241937247
-0.5888127426354806,1.2537456799538682
-0.5859597841932116,1.1611882648252885
-0.5804957882540176,0.971935270752368
-0.5679053537835212,0.37616990915820575
-0.5612896996976255,0.10499835223441663
-0.5563624392448938,-0.18432520638946154
-0.5508776742839347,-0.449856658029656
-0.5426405644646555,-0.7359164939074909
-0.5346481540925865,-1.020701580323769
-0.5222622166303728,-1.2910190904965715
-0.5196036234834596,-1.3260524752239622
-0.5173484077822712,-1.3662150070252583
-0.5066631435140656,-1.346340123622778
-0.5008867309945009,-1.236589695050932
-0.4972806821065978,-1.1774830728434504
-0.44295217388250085,0.655726376067163
-0.4391390394759007,0.661081981956725
-0.42699565578433907,0.7460521272689118
-0.42640794926096914,0.7726892220993143
-0.41838000607914827,0.6850691452686912
-0.3999457309673162,0.2047373023520847
-0.3876521489523741,-0.3305346301036931
-0.38209939189870923,-0.610263416335189
-0.37745174914045787,-0.830047819329603
-0.37529124276684067,-0.9562435152119935
-0.36613055554475604,-1.4199526397667686
-0.3655761045811383,-1.4484531770044085
-0.3649876380946573,-1.4423687094429658
-0.36335950579875176,-1.5077582799450395
-0.3619192080379765,-1.5820763675083371
-0.3615047405348637,-1.5931037505122116
-0.35898469144686906,-1.6937068390755927
-0.3574215515397987,-1.7515225066304674
-0.3298190926584157,-2.356633019264063
-0.32579321052393206,-2.3070034459821755
-0.32349222842851244,-2.3432103007888445
-0.32104059764163706,-2.25296765571242
-0.31484778342365605,-2.146348426037259
-0.3107341354588393,-2.0921231720334164
-0.3082301130372622,-1.9520049199370275
-0.30174507361491054,-1.7500700192736558
-0.29707045116894104,-1.5463258049249913
-0.27278703388283354,-0.332761996320303
-0.27268603836263505,-0.38255504206146745
-0.27234957128221726,-0.3519041169533435
-0.2652317744633077,-0.04273483294441974
-0.26295847777840375,0.05884954741418749
-0.2577554110558884,0.23519667702321842
-0.25550860774551865,0.384046858221119
-0.24728874471517504,0.5826060933066398
-0.23662379016864898,0.7214876936985799
-0.21638514868470127,0.5810490247708645
-0.2159083904806205,0.5811113302892215
-0.20890752811382018,0.3362468792007806
-0.20876620174742122,0.3629064274276602
-0.20765693674167585,0.3278166380003519
-0.19443325973797831,-0.2073779794907606
-0.19429408879604715,-0.25858892661471555
-0.192126789563404,-0.3575501330903308
-0.19201657087466062,-0.3261929501153956
-0.1889245667006998,-0.4615126765092752
-0.18887023693956495,-0.49239117537169685
-0.18698939648881385,-0.5150683417695581
-0.1839316090786789,-0.6812141649163679
-0.17664187454453728,-0.983850551944678
-0.15667219274249522,-1.7073332788129298
-0.1549560044865359,-1.8142476657602569
-0.15178385592502686,-1.85808686806205
-0.1514599110335597,-1.883188749810128
-0.1376199505497624,-1.9626574053433656
-0.12913647064439182,-1.9669381127162635
-0.12820147122983094,-1.872353794347695
-0.12553870660257616,-1.853328814628041
-0.1190383696429751,-1.6893538915262094
-0.11288063615553057,-1.5693428141280703
-0.10230794368110807,-1.105884061481359
-0.09949333627495083,-1.0007665633595597
-0.09765882676908433,-0.9138171303393208
-0.09515961138412532,-0.7937716411089225
-0.07933299004506766,-0.0367205538498956
-0.07903741220739491,-0.03232065489830415
-0.07487653621893431,0.14280226286503475
-0.07051631837131245,0.37990958676206465
-0.06549304268345457,0.5802844864382692
-0.06540059837275214,0.5173205749142709
-0.062296510132733296,0.6306370761641946
-0.056508417708021064,0.8060178941328293
-0.046848207129837505,1.0191445445313707
-0.04067777293834496,1.0859412261649237
-0.034148515763498644,1.108469919661236
-0.029525081418911192,1.0803705666368688
-0.02059872656463524,1.032174597476882
-0.01570679509468853,0.8502239697418186
-0.012298350021572091,0.8249627727959952
-0.0012758606464684519,0.5420469488243175
0.0120864406494956,0.04466871432266592
0.01231919888359112,0.04469214729364276
0.016813673672509744,-0.12779145001987752
0.020844140121161203,-0.2806423729947901
0.044677106959425394,-0.9098584842760739
0.04829494079285945,-0.9921137887785584
0.05605877229296352,-1.1252979626746398
0.06075014118123345,-1.1198991245418624
0.06445748907819482,-1.1560416284333679
0.0647096150690647,-1.0987639909777247
0.07649071835428023,-1.0294581595606989
0.07749697309727699,-1.0415749643660532
0.09143004402533794,-0.8902773060605725
0.09353373771279516,-0.8052001215544721
0.09486959864691169,-0.8130697016750473
0.09760082430861416,-0.7356129523340404
0.09816836564550613,-0.7468071817869686
0.10008962860291959,-0.7316528240185561
0.1001806134638179,-0.6617627235033636
0.10269488943340477,-0.6234659242777174
0.10378200787488456,-0.593423735330971
0.10400439643720549,-0.6206554717626817
0.11095828978856481,-0.47553680320414116
0.11513784982127584,-0.36547955770561497
0.12039981617941553,-0.29048075638018994
0.12806122403614273,-0.11529337054004553
0.13185822636160172,-0.10022829176905833
0.133014923712234,-0.051388500655396276
0.13845096348273467,0.018660975464258912
0.1408064157352822,0.028557618535304398
0.14130860741787998,0.04400766617431108
0.14749019003699004,0.08386378179778044
0.14997441810296586,0.055302276596536956
0.15140192700270338,0.04174926050982256
0.15280475659515158,0.1226679354569713
0.1559084372999564,0.13321466328644901
0.1575876295762395,0.09546749980778418
0.16064658672630383,0.09435897796880362
0.16121355498938428,0.09850626643162934
0.1685697789808005,0.0834249813921656
0.17129629667065327,0.008078142312688177
0.173861523898037,0.04531507503640862
0.17535610862649564,0.024161304043786108
0.17713402215912222,-0.014623353905165008
0.1836788294202898,-0.0916330278398108
0.18461219798657602,-0.08151759719016151
0.1856246785635043,-0.09485908407192488
0.18836128274711017,-0.12266795004727277
0.189104255896134,-0.14819650260186057
0.19243754611655728,-0.20507439367827826
0.19376770543639132,-0.221765456045829
0.20062933423205198,-0.318364580405341
0.20117740529152162,-0.35689659421768366
0.21198255237400154,-0.5576729765076572
0.22039625393084794,-0.6892661238054241
0.2288631077734644,-0.8584045325071524
0.2391958834740846,-0.9917425079561276
0.2534683122417922,-1.2190595300955398
0.26004184577021494,-1.35476937943277
0.2610639834048416,-1.3825265862533835
0.26641523441890946,-1.522111693100163
0.27004964762320416,-1.5511147909184877
0.27073623114399936,-1.5239721475150558
0.2944117614479538,-1.9684493153374012
0.2961055526986023,-2.0051114305145887
0.2970977973875035,-1.9897604430406342
0.31210467554342003,-2.220175436176571
0.31267455198246097,-2.18801007964987
0.3131743148670876,-2.184401903046674
0.3185193954655636,-2.271900552988785
0.34454383219187434,-2.1022334256801107
0.34473252281533284,-2.0761997224687914
0.3469562100885266,-2.04794100458095
0.3499325913061204,-1.9563025370783655
0.3519624108677464,-1.9167033039096901
0.35253282663466434,-1.866171832481826
0.354096887386941,-1.8386154306837135
0.3615985388456542,-1.5961254446944553
0.38099021935829924,-0.4388731921247831
0.3816707792216003,-0.3850127965818757
0.3857487925265266,-0.07223936132829349
0.39036657164360467,0.31814501013225016
0.39269464106751073,0.506051985983881
0.3957370219895071,0.7487625627843585
0.40199325760442983,1.2879821512271226
0.4100553114053618,2.110433585415124
0.4190030558841151,2.9518938119221922
0.4199357374933457,3.053279763421456
0.43756931431177293,4.612360486432602
0.4392367216517581,4.749380221058752
0.45982257303050034,5.9740520718750245
0.4648767879953093,6.089116476279636
0.4657274433213434,6.1653439853610355
0.4741233376766516,6.147615550153344
0.48718472010479985,5.948956075266433
0.5097164104198209,4.597542264978132
0.5253646796920499,3.092287769500391
0.5299471232352131,2.649869998823078
0.5377933546002458,1.7736156894213209
0.541994770942523,1.3902692097250213
0.5422762108454675,1.3414657563065624
0.5465067507363006,0.9926782740918919
0.5529324819972485,0.4060999268019496
0.5534800620568592,0.2589486982784798
0.5583586064839015,-0.076615394257562
0.562120059431312,-0.358415087361704
0.5721727964726462,-0.9718301740399055
0.5748587009689059,-1.1391195293301304
0.5802428724436166,-1.3265486590121738
0.5810576155668388,-1.3269714882831147
0.5835859596365758,-1.433688414164074
0.5836138585157871,-1.3963167533696383
0.6015873055214955,-1.5065079525417682
0.6099452876793281,-1.3472728537923617
0.6130320033801642,-1.2391185526373871
0.6130370507039204,-1.2085489464224013
0.6235899198482446,-0.7283121528905582
0.6275303009371438,-0.5581508985459749
0.6340060167357011,-0.21401785621608324
0.6378127102754871,0.011522492242609112
0.6520548906293313,0.682985689998089
0.6563181703587855,0.8972433479469402
0.6681419635868773,1.3113051227159145
0.6764833405845394,1.4628867063794175
0.6934337997848146,1.433519086347072
0.6996716357574249,1.3164705931760596
0.7107831955248312,0.9500833789714321
0.7121411896192122,0.8763762665007752
0.7191916794194428,0.5788377518920621
0.7482944687653865,-0.7407473049327242
0.7567948569363061,-1.0537767499553083
0.7590953507563372,-1.105317490900842
0.759488141358668,-1.107458870595981
0.7696241245154258,-1.3378900358646078
0.8014581286324693,-0.9547497741614754
0.8036713301051543,-0.9418107326946967
0.8076873170826979,-0.7678404818772845
0.8099591581728012,-0.7306666976356049
0.8128104916086727,-0.616548672459986
0.8162086964764512,-0.44467926265548274
0.8166704071447324,-0.36905330861008856
0.8404938061489915,0.4246936189307056
0.8429705660064855,0.5058725460629149
0.846012762826116,0.5546785277409461
0.8467590252304005,0.6021016928461139
0.8493725744112828,0.6666234794693375
0.8501357344268161,0.6646617562264193
0.8531652130266654,0.6926304079369293
0.8536852652845184,0.7404812397371144
0.8557106574231002,0.769660586845994
0.858506136903594,0.7997960428275566
0.8590880997632606,0.7352907536225298
0.8625719266542253,0.7777182060847067
0.8664332154387511,0.7775613921309098
0.8694823945872439,0.7793646163793808
0.8715494298854294,0.7368711342209298
0.8730863861391525,0.6931199493317197
0.9002064061888584,-0.16409318293791159
0.9098371698675658,-0.6279931638287067
0.9136214980443826,-0.8547719547068113
0.9162327883722412,-0.9531133025004414
0.9191114987549462,-1.1156114134165194
0.955643350637696,-2.342256102162735
0.9580940916253713,-2.3480040905742556
0.9669646854570542,-2.300904332282314
0.9693332573204323,-2.2921696739314132
0.9695659022874628,-2.3008184829300107
0.9786719925707024,-2.0780368019781337
0.9797158969588646,-2.074912565472493
0.9934735175205702,-1.6010177092244469
0.9947454248986958,-1.509260981483854
0.9953700156523411,-1.4986554736891569
1.0024358435283682,-1.1407421185202704
1.0148910073775088,-0.5677862906963336
1.0154929170002145,-0.520602312086688
1.0175352649459617,-0.371503703864556
1.0183522666736975,-0.36369428321998926
1.0225155569207622,-0.15790737144960154
1.0300361367040196,0.16243617226973972
1.0336149157603902,0.2985468054543314
1.066641200919527,0.7640966273250415
1.0673074975933323,0.6964711488765107
1.0690648458580814,0.6780481117183841
1.0709856465716872,0.6486122329303113
1.074314120810925,0.5859393466151069
1.0814444842214517,0.3421666427197956
1.0827069340055466,0.35015240726282626
1.1032254176775327,-0.5495990881217039
1.1120656403505542,-0.8884561079666689
1.112194068622241,-0.9290864577574387
1.116273083111663,-1.113839925209342
1.129993752054057,-1.6512061088930963
