n_harmonics,base_freq,magnitudes,instruments
10,4.101195625314156,"[-0.15630284  0.61233754  1.1839843   2.01715062 -0.78876485 -0.34502926
  1.12583304 -2.20212885  0.65597078  0.2736996 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.246017180798226,3.2219508909957693
-2.244437840790338,3.332120481628845
-2.2400080228808266,3.6073121080549737
-2.2361064592869195,3.780868862548704
-2.2318824443555685,3.911222247928376
-2.2034860931899902,3.0029793986416413
-2.2028289973126984,2.956529614234033
-2.1999842871368873,2.737268553790639
-2.1915054474589644,1.999313240001199
-2.1674560170630537,-0.1890484026886131
-2.162731526418571,-0.5434516995456318
-2.1558236559436277,-1.0039482590176323
-2.1489937347264387,-1.359097752408969
-2.1396723224392433,-1.6805915863291008
-2.1303620011140234,-1.8367155034664853
-2.118850884827401,-1.8360277124057414
-2.105809744125775,-1.6553523166426032
-2.1056448917329216,-1.649625017179075
-2.09280269578365,-1.413716215818956
-2.0871831864475627,-1.3216067411679813
-2.069188633041792,-1.0720716587105288
-2.0690888699954826,-1.059871294179596
-2.068848187420187,-1.0605535382649873
-2.068567644732285,-1.056019544210377
-2.067612017692313,-1.0467047676090915
-2.0444057233493744,-0.7778647253046851
-2.0365585206020365,-0.6281722221106184
-2.028646670637581,-0.4213336292209827
-2.026245598230096,-0.3470995438307756
-2.0244838255902042,-0.28848514502091194
-2.0213962826952905,-0.16867806951468525
-2.000581621136967,0.926039610047045
-1.996318099286016,1.2133109244276337
-1.9928662265545287,1.453818314316905
-1.9922728842520114,1.4979570067026216
-1.9900663343147451,1.6596126111133518
-1.982146608932653,2.232916465215956
-1.9812816635591253,2.2972875041304466
-1.975632137522251,2.71528412303603
-1.9716748291605086,2.9877589431390263
-1.9687600524926017,3.179717379533089
-1.9651091641992855,3.417685383713763
-1.9627027115118814,3.5658201009818904
-1.9585806146103173,3.7955667497742174
-1.9537857350691235,4.027527269364982
-1.9524416747636828,4.084153415938854
-1.9449480697306016,4.339177422913347
-1.9413718762565493,4.421814678832411
-1.9371115493562259,4.4682351415614985
-1.936578928101629,4.46875528608273
-1.9318141214406885,4.473698615014133
-1.916993283514116,4.126794294957337
-1.9164787279005189,4.106483392439391
-1.9163168744837324,4.100865571716916
-1.9110102000300513,3.857706283028662
-1.9102272633361501,3.812466274977651
-1.9089151266718267,3.7404235216154422
-1.9074929315523086,3.6659699190359585
-1.9071907423646022,3.6432142019774245
-1.9071274103875742,3.6471597924640617
-1.9068715758062265,3.6270327137069263
-1.901737856159874,3.3086761408143928
-1.9012015609431585,3.2748912808431387
-1.889648219490417,2.4506660981585946
-1.8774974726600264,1.533954207804764
-1.8629534395129275,0.5134950101956681
-1.855192456459763,0.06958703267570882
-1.8538043894970988,-0.0005632185995791433
-1.8486437861012504,-0.24185069036142334
-1.8401645780332254,-0.5508848339311604
-1.831608292927674,-0.7608049651083402
-1.8299852290034944,-0.792414258681767
-1.8285046055834817,-0.8096786947373174
-1.818575135237707,-0.8853059544118689
-1.8161592779732811,-0.8909579236241975
-1.8136211671248483,-0.8828422997295944
-1.8045296872219592,-0.8252025730772892
-1.8041734974522514,-0.8207359354434315
-1.8018179215386532,-0.799709252896277
-1.80079060862803,-0.7811705743989206
-1.797611343839529,-0.7485047142686351
-1.7835025199515289,-0.5359913970366211
-1.7807777062057937,-0.4908926625152666
-1.7739609340712652,-0.3700835184536961
-1.7709162075284601,-0.3204930792747225
-1.7610521318532475,-0.15106626013989338
-1.7610312006299762,-0.14717295233686067
-1.7593246953244854,-0.11667591042383789
-1.7567539835028523,-0.07029422891529621
-1.7425993253632235,0.19203082243625294
-1.7411678069592822,0.22369802063323296
-1.7350911851624282,0.3538941771411731
-1.731685295123937,0.4245769548136715
-1.728349850155926,0.498743926661337
-1.7282248816627737,0.5029693064866133
-1.7174878162520422,0.7578536769148728
-1.7127003938766199,0.8803670184010878
-1.7014285120215242,1.1625355473189958
-1.6827647134129382,1.5424202112427916
-1.6786523197929337,1.5976978395875565
-1.6740252599274439,1.6298757182289663
-1.6643211127984674,1.628324863845054
-1.6592685307633739,1.5807016353731673
-1.6473108664253133,1.324177861550676
-1.6471806409753058,1.319370986894196
-1.6465086628084251,1.2995974688264633
-1.6417070461023013,1.139766011092846
-1.611565881210155,-0.3362044465904057
-1.6012327839472784,-0.8744382722056702
-1.5992820166503157,-0.9627564458867038
-1.598685223361194,-0.9969532324266113
-1.5982939085523835,-1.001813127786057
-1.5935896033990702,-1.2079023669399034
-1.5925131879965766,-1.2502951247801972
-1.5874378436617786,-1.4282789788117944
-1.5868186120880006,-1.4518227480486734
-1.583516902758904,-1.5393084381390494
-1.582448449999586,-1.5693453885753657
-1.5619069282254472,-1.6582628626267593
-1.5616689255543839,-1.6552916072985027
-1.5547099822538049,-1.5060967419759987
-1.547222896029711,-1.2537851172654542
-1.5389884303476469,-0.8913022760055613
-1.535186651383322,-0.7162406474527546
-1.5276967986296248,-0.32786958735126237
-1.5273280473769233,-0.303913046772592
-1.5268614537241718,-0.2828004185779768
-1.520918735477192,0.0333446773232358
-1.5169768608292427,0.23041516037446053
-1.5149293910264876,0.3292766592982759
-1.5138673032051295,0.3839586643623021
-1.5070272919494236,0.6916739123864952
-1.5009528119256832,0.9115542862414445
-1.500030455523563,0.9408949398178292
-1.49652306645973,1.042539992595182
-1.4908416812693843,1.155690680038045
-1.487347333746108,1.2048236341680771
-1.486125579583748,1.2186807155346244
-1.4843862711551155,1.229029728265982
-1.4774220977272225,1.2303574422386812
-1.466012524670701,1.0466603475753244
-1.4567840083252463,0.7691436145670074
-1.455637096042656,0.7245360752252701
-1.45185792583583,0.5814930919592668
-1.4261101937608156,-0.5399037032256478
-1.4160451658780242,-0.9395752121695233
-1.4104839642445144,-1.1331055006201756
-1.407633037342739,-1.2207036096508574
-1.4066877599389676,-1.248510825374889
-1.39750162360878,-1.4823172935030615
-1.3901234378310028,-1.633127715335042
-1.387535868518513,-1.677970881795547
-1.38646753525198,-1.6955683505277037
-1.373932667992421,-1.8697087818287639
-1.3687335648160663,-1.93767640515823
-1.360630598283112,-2.0461282899567013
-1.353795038180291,-2.158093027055145
-1.3410967579930992,-2.4119402941525223
-1.339718047515932,-2.4435204735602554
-1.337943349824426,-2.4860622266832033
-1.3338046953308098,-2.5945659276583792
-1.3319441204439408,-2.644214746267158
-1.3106325427421985,-3.2741855127116444
-1.3042035040908797,-3.4505930940770333
-1.3016199338874879,-3.5141651375984178
-1.3008489644639953,-3.5338353292907123
-1.2950716378555702,-3.6659476097024
-1.2767513598675249,-3.832811407827735
-1.2676952025384496,-3.7651563813986066
-1.2645058645029092,-3.7148046427583576
-1.2582478640306716,-3.585206267602795
-1.242413970770028,-3.09620039616697
-1.2338821158498166,-2.7833597898865325
-1.2238390344525654,-2.4259779959907095
-1.222213636728162,-2.367543882206618
-1.2151920169857464,-2.161764631980252
-1.2130253866447074,-2.1010218767861524
-1.1946361103598206,-1.823394361318297
-1.1889092140526845,-1.8086858693178736
-1.1868785745913966,-1.8125988382446856
-1.1837194444576835,-1.8266925846085886
-1.1817425638481898,-1.845177283876536
-1.1797034620723075,-1.8517262911480512
-1.178640842266022,-1.856972426899435
-1.1725912005440982,-1.9156050858888145
-1.1718862484269519,-1.922638366869513
-1.1641672472258975,-1.998379498473504
-1.1638321820374067,-2.0039959789041135
-1.1624831863774923,-2.0111105696221965
-1.134315944625459,-1.7006412368961847
-1.1333269067969736,-1.6666340031173144
-1.1135088419255863,-0.43253105205792586
-1.1054846632570858,0.31201092711677986
-1.1047618857190455,0.3842694591845465
-1.0912674741772859,1.8366639252101793
-1.0760777106891724,3.469731863549483
-1.0663073835578942,4.341175356740175
-1.0651037720485768,4.434505992146476
-1.0547161649783956,5.011499035675629
-1.051028626782143,5.127609062852967
-1.0352479921763695,4.983913234879273
-1.0316192960806356,4.807313295698519
-1.0311630474886728,4.782278454369446
-1.0303284161183734,4.735281584044957
-1.0278654084926488,4.575323132634539
-1.0164543414319156,3.552136973914303
-1.012003642311289,3.054760260217894
-1.0044548208630564,2.137304340757214
-1.0015366349656114,1.76943322071019
-1.0000001373509697,1.5737616857071373
-0.998751276045672,1.4087992361889337
-0.9955774005669324,1.0068644298741916
-0.9679007059014504,-1.785501670828054
-0.9676680754919436,-1.7975650483342758
-0.9661339082922904,-1.8885082344704227
-0.9633894319209246,-2.0129334325120105
-0.9633316147770232,-2.014765764643192
-0.9625207547746859,-2.0462016246892993
-0.9495195616915413,-2.157971403273362
-0.9451909966073586,-2.0428616125998187
-0.9378668903983596,-1.6692533274419055
-0.9320970562044835,-1.2540737694293533
-0.9252145316800382,-0.6479698743293184
-0.9161078668746638,0.26348100321993784
-0.904980833030363,1.389020592438456
-0.8962105761851276,2.1462256769698587
-0.8910631562324483,2.4914227681026513
-0.8808258075469597,2.9055599170653705
-0.8789520914128763,2.936835760048884
-0.877070682495094,2.94728809289343
-0.8693917353177953,2.8434120136453402
-0.862878826198255,2.555359811912615
-0.8588382976392577,2.2913200895599566
-0.8586970413956285,2.2848470986618636
-0.8356786655406809,-0.17719187191168936
-0.8249777636739895,-1.5520080524070456
-0.8153346012574065,-2.6749303502300217
-0.8099899674688897,-3.1996440432822313
-0.8099368795171493,-3.2041439992408614
-0.8096962876568723,-3.2287519730643517
-0.8027882560074597,-3.74950483234908
-0.8006026032327345,-3.8739803062372227
-0.8000388500839914,-3.9038328258898995
-0.7798117200950365,-3.9777497428711937
-0.7695802355296477,-3.3109357774268657
-0.7609267439316323,-2.4415952937381356
-0.7510486487803218,-1.2178908249353924
-0.7395678376656063,0.3497740966785436
-0.7357214547510456,0.8637038649675957
-0.7190057158808685,2.791102744210717
-0.7144432515464416,3.1854953500907586
-0.7138815607783213,3.2276011605538955
-0.7125210338851025,3.3250097269509498
-0.7105086365488984,3.461697177216709
-0.7071111560548933,3.648593175871409
-0.7028222668890032,3.8289688307516974
-0.6936748527283028,3.953409930474182
-0.6875964676955499,3.857552274918616
-0.6836622226084179,3.7224250943724173
-0.6821384613879591,3.6591555909727913
-0.6761390442544903,3.3297996156329206
-0.6741049825376302,3.196697778815289
-0.6708497493472549,2.959106238836786
-0.6664254542417636,2.6096216759831257
-0.6620374137707619,2.228999804942601
-0.6550061399209475,1.5818460212692322
-0.6353055825628959,-0.189835295137362
-0.6300693598043283,-0.5926432504985211
-0.6245115577299689,-0.9601192616809558
-0.6191124306192157,-1.259117153242552
-0.6186574659139517,-1.2835243981038107
-0.6114034848495189,-1.5785991151026488
-0.6034004112421458,-1.7756985429347099
-0.5907211704721007,-1.8539256618633564
-0.5838747061120695,-1.8071503324048315
-0.5825326901799368,-1.7871359530128665
-0.5825076607754767,-1.791453009029775
-0.5795851265569856,-1.751536272568347
-0.5714690236532127,-1.6139480659981302
-0.5714310896737995,-1.612128310815705
-0.56732522144502,-1.5416405590801567
-0.5602565077498429,-1.4086724736991336
-0.5534773617967845,-1.2945235622379572
-0.5532698601866186,-1.2920309748229266
-0.5520479381888297,-1.266080034401622
-0.5490908157996013,-1.2216200413661544
-0.5372247146601543,-1.0665174441157859
-0.5325281246936773,-1.015239526551291
-0.5265461198292862,-0.9515340087830401
-0.5242720663383098,-0.9311079569336025
-0.5105121796356356,-0.7442623442344929
-0.5067785884314402,-0.6739202953331778
-0.5008410608355502,-0.538901085307454
-0.49870715467258453,-0.48229848563674044
-0.49837614273639774,-0.4706715606475413
-0.4952777467798857,-0.3788515229218905
-0.49524765150906536,-0.3775771359854076
-0.48998737904456036,-0.1941176303738585
-0.4839269237607846,0.0632795675440274
-0.482571048768758,0.13062816949676206
-0.4762819211833178,0.4575934062758865
-0.47623048847279836,0.4646061319379138
-0.46448878793517245,1.1975809114212712
-0.46128674637920675,1.4201877217385313
-0.45704364792524643,1.7273605172680495
-0.4485884273418863,2.341827500616328
-0.4471445639513316,2.4509778675850167
-0.4392296400731488,3.0130155638143665
-0.42791089182346376,3.721660603629372
-0.41896445668469084,4.143320899837456
-0.4058616618882924,4.464587210731764
-0.39134596458355153,4.336640205153969
-0.3861847372629459,4.17158421054698
-0.3845990909649357,4.114646063796966
-0.37377367869767575,3.5617730687192584
-0.37304431225089285,3.5173800731786873
-0.35561664237957924,2.2965386669852634
-0.3547459002312392,2.2375427037650097
-0.318503835096001,-0.16097512112189286
-0.3173843412618895,-0.2035556778018571
-0.3022546469994962,-0.7041674269909216
-0.3022231018750623,-0.7162084567422133
-0.2959644738204563,-0.8206939423800643
-0.29104575601051064,-0.867543919372191
-0.2841171740678803,-0.889786456309485
-0.27432718633085695,-0.8401139549166002
-0.270977365573013,-0.8099701495863111
-0.26308110871142,-0.7118693783798485
-0.2615218071564227,-0.6911212170400836
-0.2561820370420742,-0.6047882331193064
-0.25248914607021655,-0.5502031907004726
-0.2491183005975497,-0.5001407034226739
-0.24347965870685195,-0.4000528614200317
-0.23823127297917512,-0.312071355728457
-0.23457578922637357,-0.24770149608434078
-0.2294541670516832,-0.1563367473319321
-0.22281624687546442,-0.03744180975439777
-0.22173901443454724,-0.014522390060374948
-0.22015098524162768,0.011109907661951246
-0.21853144332972096,0.039279270549856776
-0.21393207472530307,0.1276896284025017
-0.2066972354838419,0.26936414157925453
-0.2012036594308464,0.3930178542620772
-0.1991362763915303,0.43410698710122425
-0.18603878832586762,0.7494892260298013
-0.1831272468045464,0.8180349392146229
-0.17992169448517625,0.898786582270908
-0.1641826152080652,1.2845712974805255
-0.15501888415736964,1.4801153432113792
-0.15344675706686317,1.498906583094071
-0.1480683366194322,1.5762474414460599
-0.1449385345004992,1.6088829936494418
-0.13878310934457705,1.6412431622863608
-0.1264548652835411,1.5715560533276172
-0.11924990023399396,1.4306741188199439
-0.11436325021521876,1.296055952633295
-0.09568874799993443,0.5227100239466411
-0.09421405145418582,0.4510456593466418
-0.09379002008574577,0.43075832588201196
-0.06908685084613353,-0.8815323694259015
-0.06402362928588223,-1.1097501415682967
-0.061867407089809756,-1.1969436443685852
-0.06129986762465567,-1.2180397655591826
-0.049123327335484746,-1.5992694976566073
-0.043506089682384896,-1.683861359310739
-0.0326621678797725,-1.696271532192848
-0.030880035903109615,-1.6718567474587993
-0.023777025596070978,-1.5295431157679638
-0.01648633686763379,-1.3076090883993943
-0.01300286795810024,-1.1718414551497518
-0.009828882504020697,-1.0370380282396223
0.012442636985860567,0.09465334913268504
0.02723932235455484,0.7721103796588723
0.029840628050968654,0.8712978820613311
0.030892844898977145,0.9073921243173302
0.0318034871258579,0.9346723744804102
0.04040379161215446,1.1510572274778332
0.04103802825766856,1.1581895539644922
0.051290756842250484,1.240589751922653
0.053481264856685584,1.2317458255354812
0.06872298166716106,0.9713008003770249
0.07119736305594104,0.9053709474934784
0.08059057618006893,0.5634803614290621
0.08471911846882385,0.39462373042609833
0.09570989019584086,-0.08928161626406045
0.09854203151310648,-0.218194566757107
0.10736681495660427,-0.5982589522252479
0.11210371510313477,-0.7901224668242441
0.12309860443555243,-1.1828011721437146
0.12508246675444568,-1.241638262151829
0.12531662727942683,-1.2435221069310927
0.12934905164754174,-1.353484804435403
0.13490609907221307,-1.4863695749936492
0.13913815686772013,-1.5800317858585466
0.1438825493116318,-1.6674197578648506
0.14565738853500942,-1.700089100795175
0.14823504412208077,-1.7386596052167975
0.15147926278466883,-1.7851026260657061
0.15624241465184285,-1.8397358408321411
0.16529670082349224,-1.963606856116277
0.17605339363801775,-2.1180399212671737
0.20799119321073434,-2.8699269332475734
0.20971631739120866,-2.9286313754559568
0.21181513376803807,-2.9870204224885257
0.21802284532087635,-3.172621715939779
0.2185415505813939,-3.1888408943239064
0.2216715807693701,-3.2770420787436207
0.22953236873391658,-3.496814823501701
0.23817968286791036,-3.680265934764423
0.24310104264134402,-3.7588495684823937
0.25274218816374194,-3.828848883369188
0.25357504224093796,-3.840282185725699
0.25632169698806795,-3.833098182973082
0.2563885118272564,-3.8298631831777934
0.26049043155057205,-3.810390735109287
0.2609165305023886,-3.8059865297841364
0.26716812919283583,-3.7247423469741814
0.27240023759791665,-3.617842835092327
0.2762792968259866,-3.5238051996436806
0.28392064033479736,-3.2996974709990834
0.2886090504732701,-3.1328787796973154
0.2938238255355521,-2.939553014407505
0.30366568752593315,-2.580535713855785
0.30659452688558186,-2.4795481547200824
0.3132435691551585,-2.25990830724993
0.3180894662627942,-2.123685509443732
0.32364592467808695,-1.9933130423069478
0.3244168570721486,-1.9815002584573624
0.3274558453565186,-1.9288488917331812
0.3372814580626011,-1.8208101422618095
0.3377065724561228,-1.8176305532958081
0.3386649236747923,-1.8181825121030446
0.3390738324933107,-1.8156274093994074
0.34794931642837845,-1.8247598963714657
0.3498472607304426,-1.8378515492865926
0.35781667273071704,-1.9100825447761058
0.3600757568270092,-1.9259652569006163
0.3604774589236035,-1.9242668034397594
0.36687136959327615,-1.988665423991108
0.3757503701129776,-2.0389828969770645
0.37655438253974705,-2.04429846846941
0.3788448992258724,-2.043758745902967
0.3955594752570528,-1.7822366869971082
0.39693890017861033,-1.7377603015641747
0.4075424867021127,-1.2310903333017997
0.43253657644849497,0.9317674659035441
0.44685453449428714,2.515707684587452
0.46488175654544683,4.275213872600828
0.46693941520150384,4.430233281367169
0.46973608706541015,4.624884981028818
0.48244985477176305,5.160407288604546
0.4956887310619802,5.027122528243498
0.4992631568403185,4.870642485896785
0.5005214873186286,4.803711863632877
0.5072807062813496,4.334042839654167
0.508273987828781,4.249267310678693
0.5221514679657151,2.806967443842447
0.5225945491065813,2.7538098985327424
0.5261686726430703,2.318742558673359
0.5268390676627659,2.234377592840051
0.5332736841031505,1.4179836436811082
0.5427309949636872,0.22556910826847731
0.5430899810102723,0.1805736963220699
0.5437658840780379,0.10156179826662957
0.5499916645460567,-0.6032485334094002
0.5511909261925885,-0.7286163636293935
0.5581434633595581,-1.3697130034442608
0.5584256082395727,-1.3915625140848027
0.5637610728740494,-1.7676445744278455
0.5673808652821535,-1.961207312320688
0.5738471670076004,-2.160656403582071
0.5748666985392958,-2.178596303767193
0.588352270647591,-1.985268870198071
0.5957194718446495,-1.5695022674000718
0.5970498195697651,-1.47432369420438
0.600145899911066,-1.2378230866060134
0.6011122273635863,-1.1626930535901967
0.6015229876067121,-1.1271346404013702
0.605334651336924,-0.7820005395873655
0.6209961644022988,0.7914908140938381
0.6265899276423244,1.3421591805905408
0.6314232847141845,1.789050375705145
0.6332762778501522,1.953393049673896
0.6336038138441928,1.9671044410536065
0.6369673279699577,2.2340415327523524
0.6415013288323808,2.522618711364401
0.6435893193769338,2.6353160192296237
0.6492172710413056,2.86161026587656
0.6498345233878502,2.8736514272957643
0.6599918731321921,2.9111316005503096
0.6601355883098323,2.9115299346170476
0.6639316903560166,2.8047202853184343
0.6640728079887417,2.8017054804678274
0.6701370847630086,2.4978299528547256
0.6701605670489528,2.4998624112091767
0.6713283298701187,2.424306244820506
0.6766790981796893,2.014832918442988
0.6820914121175283,1.5008332102978317
0.69075507798915,0.5175829912550772
0.7019645835915282,-0.9031739049198235
0.7185120302358321,-2.8646387753641496
0.7253816099118735,-3.4808227716823037
0.7263892233540656,-3.5512551985001166
0.7297638584870603,-3.778301296895197
0.7308434379146416,-3.843929944611404
0.7361762563111194,-4.076897111966486
0.7489268796832125,-4.101882197735005
0.7500257616003356,-4.064343256861199
0.7500922863543038,-4.063667241450578
0.7502640696567866,-4.05425188044648
0.7520686016621947,-3.988646045738956
0.7553664049006237,-3.819464501973112
0.7580981208548287,-3.653092487246831
0.7581166179364942,-3.6501341909815532
0.7687617804779734,-2.700696334202665
0.772732655610751,-2.2509679975035497
0.7801035541126669,-1.3299941386964664
0.7806925784362502,-1.2580173220660096
0.7907832861163211,0.11771735530247196
0.7929157685633896,0.40900075866337093
0.7957313954509706,0.783758669168179
0.8175573902422304,3.177601078753436
0.8198530781617341,3.3492435882741813
0.8279457944935293,3.7807220017491656
0.8430179797330202,3.8933860668277442
0.8556719012394014,3.348442261362423
0.8600966042423925,3.0449632830010516
0.8682142996165818,2.3877808680229533
0.8767956556481415,1.5996568177762518
0.8836508907706451,0.9597985817237797
0.8838887128971096,0.9356939505470572
0.8885450266768435,0.5063536513640347
0.8927216456757154,0.14240964092990982
0.8988383036477039,-0.3528936336424739
0.9015064311335479,-0.5589881120332661
0.9037368461873125,-0.7181789659391238
0.9049204654367915,-0.796455566572212
0.9169615515047194,-1.439397937794461
0.9327908514721432,-1.8339807104000367
0.9460383854816028,-1.8243220209710191
0.9469735436475522,-1.815535865140515
0.9486846276511649,-1.7953584973434824
0.949789517628024,-1.7841617271457424
0.9556796173766484,-1.6975748279330634
0.9593787569797882,-1.6372115891785948
0.9635135106666555,-1.5637425707292
0.9660174111225786,-1.513376038995633
0.9710992918645909,-1.4185558544178878
0.987543329367778,-1.1535419224613368
0.9906590846726413,-1.1151843007325721
0.9943164692023485,-1.0706475059502405
1.0085316473828625,-0.9234172810862523
1.011202123081138,-0.8923824481236592
1.0133121960579174,-0.8600217380224735
1.0150074914175686,-0.8429243760373318
1.0216472645131542,-0.7476903685540446
1.029114707798759,-0.5912320458660835
1.0370033893988735,-0.37336936643159657
1.0425710750608062,-0.17256977134427726
1.0429520918781758,-0.1622276506700876
1.0461289644196352,-0.023454205508114025
1.0586605554687818,0.6307729592616715
1.0752795659333625,1.7429079138756562
1.085365418791695,2.485677562230626
1.090674532303729,2.8679314983610067
1.0940686346091386,3.105023479847
1.0997014650060608,3.458697761445314
1.102727091185363,3.6411062514001387
1.1077617846907213,3.9073726902648795
1.114075387766511,4.17900614871713
1.1146138514688122,4.1969124762473795
1.1153777072309934,4.230872571455414
1.1173394265942953,4.287686814047866
1.1207426497231392,4.382149001087711
1.1240981734697932,4.4332382524712655
1.130834244796703,4.475059613707579
1.1316399782704991,4.476953526550448
1.136478393911708,4.425668923020334
1.1540139443929736,3.8049869900912388
1.1563465002255082,3.6753300770112705
1.1681621279208416,2.912620775420378
1.1731050820298874,2.5504546605635787
