n_harmonics,base_freq,magnitudes,instruments
10,2.518809611096771,"[ 0.32759939 -0.80096931  0.96835645  0.55038535  0.32692805  0.89971604
 -0.73006817  2.24942256  0.669763    0.63271633]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.3448881063148654,2.245079239574735
-2.3419911703657617,2.1997120425080032
-2.337708803707526,2.133931573200305
-2.335162910984376,2.0975566088184405
-2.322454512735712,1.8951868945447992
-2.3070741385982663,1.6723668658269932
-2.3022939652197243,1.6122036569916391
-2.301826913345616,1.627526034072724
-2.3003517732918066,1.6030618242263255
-2.2851626325268475,1.4861811102421798
-2.2825278078906983,1.472671725870166
-2.275486221017781,1.4533505472392374
-2.2741729486219793,1.460429388194307
-2.2729906810835594,1.4358306614335892
-2.2587578347618007,1.498676560058665
-2.2534162626659606,1.516046463038197
-2.248539427501615,1.554822780299857
-2.2478802624685175,1.558484681456884
-2.238714922260371,1.6448446937737264
-2.2291877575091745,1.7249671443568835
-2.2254546574507232,1.7579556977621429
-2.2209751384188605,1.800722853325222
-2.2142009608037445,1.8502542874788492
-2.2045964150738975,1.924771325274932
-2.2027891036324645,1.9172952256701499
-2.198082667183383,1.9238648412407517
-2.1912479956078714,1.9280098782324864
-2.1900489931089213,1.9303647591653472
-2.1895639925966504,1.9183318721024394
-2.18904303578139,1.9204758901978751
-2.1884938934204,1.916119020555621
-2.187584311404267,1.9058827518192367
-2.179338240831566,1.872684807235968
-2.1769559451020086,1.8487922730274295
-2.173543002802825,1.8139551893032095
-2.157303995230793,1.550985382942924
-2.1571225015112843,1.5412892655200126
-2.149021815464679,1.3522504903298063
-2.1441780662611176,1.2184651260300836
-2.1439980792114106,1.2284998380734782
-2.1438669473065635,1.229969579476142
-2.142909054191856,1.183999331182775
-2.135200731704636,0.9499130180106045
-2.122961990776238,0.5194278270793463
-2.1174159568302944,0.34491499133183146
-2.1145223504255837,0.22168148935427542
-2.1124747830320794,0.15641154898896595
-2.1083881684422914,-0.0038954191515394587
-2.107820121036263,-0.03632408315189504
-2.1051847299189212,-0.13266426090871916
-2.098020212969077,-0.3770653090851067
-2.097536505982545,-0.4019800378822194
-2.089018008372584,-0.7008715009934771
-2.0804868733220276,-0.9661951239427282
-2.075404201828719,-1.1034977792125824
-2.074394017398527,-1.1319300844902478
-2.064953837032241,-1.3605394434576636
-2.0646478119460387,-1.3572259409027416
-2.0644328263713287,-1.3657652796049498
-2.0642589031199146,-1.3667214335283802
-2.062672379668645,-1.4194590078082134
-2.04750024403977,-1.6056541684488508
-2.0448079334111675,-1.635774709869793
-2.038721791827327,-1.640694571652576
-2.018349547914936,-1.5190617028078777
-2.013930210980411,-1.4571837926721385
-2.0078716470603357,-1.3614686558120792
-2.0073821893590402,-1.3621424603374253
-1.9923076495437788,-1.0359905728673666
-1.9869119643769555,-0.9010740003580142
-1.9833377999111466,-0.8140266597757589
-1.9727455239613518,-0.5767970028880839
-1.958068464489689,-0.29673751380299623
-1.9517934486368689,-0.21443557735817295
-1.9511760095397679,-0.20509026320197044
-1.949638948052323,-0.18548843698845402
-1.928973964576299,-0.14339748259067894
-1.9258940390619426,-0.17045093694733957
-1.918594475712064,-0.2694584343403488
-1.9061601099592247,-0.5322007033096767
-1.9000431034754175,-0.7046153561650976
-1.898719535931909,-0.7589977217908597
-1.8948590305496549,-0.8938100221514506
-1.8904715824008744,-1.054078983268674
-1.8822881361554065,-1.398583934267385
-1.8669597113381715,-2.110587783696948
-1.8662094838828507,-2.14859069867266
-1.8651955291244127,-2.1927733846169226
-1.8499597343333751,-2.9156183190231393
-1.840661891393933,-3.3017026558792413
-1.8379547872508468,-3.4172567654426813
-1.8242936972008184,-3.8484681025432206
-1.823915985337095,-3.860789501518466
-1.8138408459021687,-4.0270366556570885
-1.812651087882412,-4.0410093640990645
-1.8069694342720901,-4.085878639772174
-1.7923234631496976,-3.950608983253716
-1.7913994871731183,-3.9354744566947417
-1.7876656891901377,-3.8417974081534685
-1.7835983989352107,-3.7135797685744176
-1.7797541537950021,-3.5726511277043014
-1.777914193494497,-3.491816965784104
-1.7678023517854349,-2.99527915236713
-1.7587915109181567,-2.4047736680538008
-1.7534566741420454,-2.017394558768329
-1.747120104081443,-1.5044329878733613
-1.746077257380444,-1.4302391499292664
-1.7443694841507822,-1.286652408733329
-1.7424058863275707,-1.1154094046534744
-1.7302215433802144,-0.021300313987670384
-1.730047121545892,0.005298129981987279
-1.7296022565374556,0.036290626879307494
-1.7272003939706237,0.28243063713311845
-1.720989648398796,0.8807309250753939
-1.7168449000667987,1.2603774299885255
-1.7158672088633162,1.3414601333379408
-1.713425075503941,1.5993052460162203
-1.7106805492840629,1.8550212542757645
-1.702436194491507,2.6060889025541205
-1.702216269254775,2.619834476836286
-1.6971785221265392,3.0471165473586717
-1.6960260343186913,3.1688598834471904
-1.6788895484355857,4.45149864596097
-1.662761930771619,5.285437482974381
-1.661685909521004,5.350675138788144
-1.6520230540470366,5.610982999317237
-1.6485987507153692,5.676997499395022
-1.6386748923386394,5.7142695740673926
-1.632040439041658,5.665391859557885
-1.6301640507331683,5.6181694301401395
-1.6039857313372559,4.579172355715578
-1.5931696941095106,3.9405743239240896
-1.589266292849063,3.6495195851104985
-1.586651299662681,3.4724972487062455
-1.5861856332601394,3.440152293890492
-1.5859308994177763,3.414398486120816
-1.585288190251251,3.369680992639575
-1.570107002020078,2.27195665827732
-1.5660087821706727,1.9813379062159802
-1.561867545500612,1.6907373614718926
-1.5597531198236645,1.5395209710871995
-1.5530828463235076,1.0857122699466175
-1.5517717341471813,1.0030099451545849
-1.5509302334174346,0.9326670147891554
-1.5448363885911793,0.581478121460833
-1.5303370169645722,-0.14642400030648284
-1.518355247725743,-0.557869820217507
-1.5133506080049173,-0.6725913459656145
-1.4947538638051001,-0.7519512107759462
-1.493373355971488,-0.7541171700227135
-1.4912658077108596,-0.714714895442155
-1.4892605897168396,-0.6922044922603955
-1.4830028415658745,-0.5600967621909151
-1.4707246292143945,-0.21714504708827267
-1.456765843188736,0.3628567169006476
-1.448871064663377,0.720770906920557
-1.437769630312682,1.2376309146698832
-1.4302746336791219,1.5852306832459706
-1.4287754318867107,1.6570934989817492
-1.421975676915474,1.9408667381886768
-1.4219026237374126,1.9475329649390984
-1.415324178248801,2.2075603484661745
-1.4075478026052337,2.4360099018799413
-1.4052109871774623,2.5033078362478185
-1.4001912912433019,2.6047824680501406
-1.3918391667843297,2.7217282804297014
-1.3913647741401496,2.720527188591847
-1.388271831493932,2.747553324128496
-1.3790374360005575,2.7115037178066688
-1.3772007239403452,2.6871709316814103
-1.3661717402065867,2.480521993937855
-1.3623202072779654,2.370782239822352
-1.352086738628835,1.9803775709722844
-1.343877796869671,1.559686421990374
-1.3375069631366152,1.1975816474236007
-1.3334569247321943,0.9391934431819391
-1.3276473901492685,0.5647752013703192
-1.3220420132465407,0.1596049451064448
-1.317516756471711,-0.1519482815805333
-1.3172908391892901,-0.1759640206347498
-1.3159282200679268,-0.27525745941961516
-1.3044725273725746,-1.1162608150006585
-1.3006931875783239,-1.3954780056748453
-1.298108178943239,-1.5995536545168918
-1.2917851035126393,-2.0429273350942427
-1.2890586104717592,-2.251702531762325
-1.2834666082030077,-2.6144663160249966
-1.2815473523136476,-2.7396562228732764
-1.2710413247612369,-3.3573361977539453
-1.270736289514638,-3.371287475510888
-1.264880276036147,-3.6664825956357427
-1.2563244103261946,-4.0351781521708965
-1.2534946018436193,-4.135978366534905
-1.2511477105803133,-4.219572005411801
-1.2353607756148446,-4.531573134939107
-1.2330786832701481,-4.563218107319388
-1.2182153832235214,-4.515141106130621
-1.21786105713381,-4.5014675892851255
-1.2163682332791281,-4.477878602581734
-1.20797182616071,-4.312846963856033
-1.1990819524825806,-4.030834010817162
-1.1961446503224835,-3.932362517798305
-1.1934964947783835,-3.82477412278587
-1.1912288065420937,-3.7319992877761785
-1.184016076333492,-3.4309081762475895
-1.1767216435904115,-3.0705849664717633
-1.1765379307420476,-3.071241413987351
-1.1693597134368316,-2.692850399517525
-1.1666898934904342,-2.5509197996226374
-1.1607586002991779,-2.2148343488545
-1.1581762246520306,-2.0805147654937164
-1.1452614966897816,-1.3940728683080619
-1.1442105183093794,-1.327001981268471
-1.1374811965948137,-0.9925930059580722
-1.13275008958536,-0.7643387184238368
-1.1314796317940135,-0.6920997258370669
-1.1309330307767078,-0.6625127460510349
-1.130786731663376,-0.6562736979059802
-1.1299487255514504,-0.6127872392251752
-1.1297397405313685,-0.6163441291716568
-1.1295912620004689,-0.6030920892856494
-1.1255468495580543,-0.41795775537985663
-1.1023096519465991,0.3613523688816171
-1.0924223656609962,0.5724970722646676
-1.083165946720892,0.6941892295761868
-1.0654445185946513,0.7104290425087819
-1.0636160937388184,0.6867635507831414
-1.061961259664925,0.6724776827838764
-1.0557200640287154,0.5928855260433366
-1.039827023130642,0.3032177268052114
-1.0359992008827947,0.21939093697837905
-1.025785358777871,-0.04752149665429931
-1.0245558980307106,-0.0789704563331016
-1.0235593344281313,-0.126190942027333
-1.0218560429233667,-0.16955346273033794
-1.0002061806132143,-0.8128721579539402
-0.9796040803194845,-1.4166494628300796
-0.9781724390550499,-1.4847769661292776
-0.9683456071338488,-1.7198278280703672
-0.9558136081449855,-2.0483435528391167
-0.9536373989800806,-2.1117562914154453
-0.9492608758702734,-2.202848698438068
-0.9471864523551843,-2.223307848540702
-0.9283002982234909,-2.5477364543694017
-0.9281575783690093,-2.561594066712653
-0.9278029633458011,-2.565042778403331
-0.9240675175978685,-2.622491972759034
-0.92239426860528,-2.6361409464968806
-0.9123936506357069,-2.7686671619253556
-0.9115403715210082,-2.770451581868452
-0.9101442286014301,-2.7850611258281064
-0.8953721492098672,-2.877476233073743
-0.8936731400260722,-2.888388215799992
-0.8934145468721626,-2.890364854783011
-0.8924598167782039,-2.8979377064223235
-0.88962703785415,-2.9047237985756955
-0.8892021213818735,-2.9036433750340125
-0.8863136328686254,-2.9194112051451775
-0.8853969054538551,-2.9267671470085546
-0.873280514455498,-2.9225625086731624
-0.8672753880937107,-2.9116956112188377
-0.8623382089195601,-2.886449716302427
-0.8576491986262669,-2.87346114934977
-0.855752654802644,-2.8514946760141533
-0.8554405229821667,-2.8463140088900944
-0.8516859368680594,-2.8178300044094566
-0.8466885095560284,-2.7723813363702408
-0.8409266174334364,-2.7269153007923927
-0.8065707176758763,-2.13940292752112
-0.8017155541935961,-2.008149839925687
-0.7974109754779253,-1.9039636975697876
-0.7971932322961068,-1.8998207612521707
-0.7893195140415665,-1.6695287667661054
-0.7881211351525943,-1.6425101580216057
-0.7823982186655334,-1.475501789856976
-0.7785345530328387,-1.3621285035000785
-0.7604520149602658,-0.7438121194263256
-0.7381764153560377,0.022593776677152275
-0.7236708716278777,0.4982658634396252
-0.71270121876932,0.8024175314834943
-0.6884937183925066,1.3198239867926287
-0.6864045664106708,1.3501354801998005
-0.6828142553717118,1.3997963255988657
-0.6775580806695167,1.4345830515354598
-0.6621764844071354,1.4765567995245499
-0.6605756680638346,1.4614395537443152
-0.6516926963971912,1.38615026072542
-0.6487430012314732,1.3516185978226438
-0.6216721963665517,0.7755249841351185
-0.6086455707595713,0.3636273493096986
-0.607662999130457,0.3362644987953771
-0.6050987036406235,0.25382507146858796
-0.6036295847328086,0.20269844242272056
-0.6033854293186902,0.1797903626868284
-0.6012371454232404,0.10718830476676384
-0.5978130984106529,-0.025008697268305298
-0.583003312839792,-0.5629537577487838
-0.5776315468544464,-0.7797328563316908
-0.5758635673821608,-0.8303756275254969
-0.5755905559144416,-0.8426170505785054
-0.5742010632581565,-0.8981135191323439
-0.5736635802115453,-0.9175245674377439
-0.5608775956601484,-1.3590095971223548
-0.560087171940006,-1.394244021830673
-0.5472687477889835,-1.795756573978814
-0.5449107795771515,-1.8496786938795944
-0.5324041687405359,-2.1494915710651137
-0.5234750420325884,-2.309457728704946
-0.5184746161276501,-2.3960464732513733
-0.510086674870522,-2.489950608603693
-0.5091316051813655,-2.5051560511750286
-0.5042542913849237,-2.532764212320865
-0.497353959519768,-2.5638323604881004
-0.49605463373562886,-2.561091052588252
-0.49212133990714957,-2.5569092382818774
-0.48097088090691154,-2.526256198152896
-0.4688658461148174,-2.4189439749367665
-0.46760638924638354,-2.4089492553806187
-0.4626448246236299,-2.357396858384804
-0.4572624947615913,-2.298978153489072
-0.4463460123416141,-2.1474717314022795
-0.4414276662306391,-2.0424116839487265
-0.4380123527415982,-1.9924140605285077
-0.4371090789203125,-1.9807234115269594
-0.43244842065971145,-1.9009215536044937
-0.4194556011198687,-1.66844824498616
-0.4167114400198688,-1.631389901192524
-0.414948564982101,-1.5945507697920216
-0.4011163681446095,-1.333460937677767
-0.39968582755212667,-1.3132766806495653
-0.39809878005057353,-1.2807906647278113
-0.3947431269053343,-1.2152232534205412
-0.3845434074555669,-1.0423186884004754
-0.3832943368882544,-1.0079533386746908
-0.3744368549301962,-0.8349054833931184
-0.37179222971166626,-0.7912525756115176
-0.36950709207003785,-0.749364341904203
-0.3648403287252844,-0.6516453407107532
-0.36431877999540774,-0.6437064203446144
-0.34511928117226365,-0.23188503988383885
-0.3442862900267101,-0.19457510918298576
-0.3423591386823861,-0.15567966468574324
-0.3258346082373653,0.28315064917271604
-0.3237906146501395,0.3189121131843612
-0.3171219785178918,0.5383244650366464
-0.3067946164253552,0.8579300240612477
-0.3036279430947686,0.9737051093260407
-0.30235304283983977,0.9992552471904698
-0.3006365005509912,1.066459733518478
-0.2936870159683602,1.311114596139701
-0.2877624603985307,1.5458323172019843
-0.28424884725940913,1.6692429420026866
-0.28329343296359877,1.7107060362254645
-0.28237541902956576,1.7290957308759822
-0.27972343940950184,1.8574863115351825
-0.2755453697561836,1.9966341916434573
-0.26335180713841355,2.449489434507343
-0.26032813671590915,2.5648293960082107
-0.25802701452612453,2.660225359996267
-0.2501209178740158,2.951946238811091
-0.24740160855930649,3.0338215487944415
-0.24085726841808786,3.259349320630307
-0.23777048331516415,3.3522566010704513
-0.23502153454914465,3.4444121201100804
-0.22756073669147447,3.6335564124792166
-0.22747878840641444,3.6356255375131874
-0.2268517345696459,3.661514972334926
-0.22444851397796617,3.724680540084171
-0.22105470935003924,3.791524124729053
-0.20886737678801648,3.9991448193039867
-0.20784971446589218,4.000910240680162
-0.20127033621682866,4.068448313332226
-0.18714547439665452,4.0495218534214095
-0.18705981346744904,4.02715936973718
-0.17669237267483506,3.8904433589553853
-0.17172934135615403,3.7931741090602302
-0.16269315991192945,3.5635823704057548
-0.15740092423565777,3.3975324768407877
-0.14219406994531303,2.7958262981246262
-0.1404113120377648,2.7001797942280885
-0.12848625130852787,2.1231616314160533
-0.11040807605201852,1.162099503631333
-0.11029284902784076,1.1462157851156176
-0.09627410415514426,0.4153669794515434
-0.09132569472638963,0.17164800494874724
-0.08557571789022678,-0.11795315155579904
-0.07842289574436023,-0.421545768109471
-0.0750785697179368,-0.5617320906174548
-0.07479717691522447,-0.5652716604946172
-0.07117950785542515,-0.7007886447226094
-0.06522321511254603,-0.9227334959047526
-0.052023951598675566,-1.231388458807069
-0.045054580215225126,-1.3459720771156292
-0.041021887292914894,-1.380683428327447
-0.03751113741562628,-1.4103415303834819
-0.031024485747035868,-1.3897289113811875
-0.028550524771080887,-1.3858957130026337
-0.02499481816026794,-1.3802774782200313
-0.01463734709561848,-1.2264974203217958
-0.010659683281787569,-1.142908047872237
-0.005908929185273415,-1.0388081896377712
-0.003494961027917576,-0.9657113624954663
0.0003424040514889981,-0.8397449922542246
0.0048766085464384545,-0.7146967084554684
0.009096820581447673,-0.5662682130997572
0.01134153658480308,-0.48646039804958624
0.038306947687286375,0.6034730705524924
0.05088836707521249,1.117335307333012
0.06115765281772978,1.4954698579927852
0.06944494206376373,1.7859110416643864
0.07052232607737441,1.8184839339181766
0.07936605978136857,2.052988662406839
0.09499859232274233,2.373714752229086
0.09754165149730021,2.4048326574592562
0.09835756092437009,2.415465677877261
0.09964618028884198,2.4308110064002246
0.10314647713031766,2.4620830310382567
0.10569553950860477,2.4915345692758875
0.1285930713456116,2.4692779837787997
0.1599491630094647,2.0772796520489516
0.176408751843681,1.811864715138091
0.18080482314544355,1.7666324357694387
0.18588909242490104,1.696553657478088
0.19600096799106215,1.5683782772391777
0.19878327597164658,1.5518263875712235
0.20591563758354203,1.4931164213935804
0.23159305835261002,1.48702554046597
0.24009853773505885,1.5125114683215253
0.24654235673196911,1.5516988308329018
0.24713219647160578,1.5561196529963521
0.2479878940054312,1.5560617800704262
0.25103878176207406,1.5966189659298704
0.26467929732805917,1.7303796755727574
0.27980026049962703,1.8484085469008145
0.2810560626319645,1.8553450019130917
0.2967449968484477,1.9223256928058912
0.2998000379058068,1.9363049180614622
0.30005583228518873,1.9249227065414996
0.30089477277190246,1.9262123492364993
0.3176461987039674,1.850426644171637
0.3239450145560716,1.7788782081803862
0.3259159287984903,1.7625454102175901
0.3265252424346099,1.7352256614264987
0.32873990170697986,1.6980742723169924
0.33981700937824444,1.4990826885850612
0.3427669361718717,1.435916300846705
0.3435954683425768,1.4092811638444507
0.34453713092497384,1.377024929320093
0.3460770307930998,1.3561967213332227
0.3503617186550634,1.2347863235642227
0.3512273900413816,1.2009304838676933
0.3558508637551334,1.0730250048533183
0.3640200063530319,0.7917201365475113
0.37350482555998044,0.45891026157212683
0.3776426264384267,0.3306010905018774
0.3805149093486997,0.21558336654480828
0.3900467987895251,-0.1275325249669227
0.3903803730548656,-0.14565484571402676
0.40438017313084007,-0.6465012418462222
0.4076862009121833,-0.7616353832282823
0.40970397188786745,-0.835643987963879
0.41370996026467743,-0.9612138470443631
0.41928162884692544,-1.1183221173139761
0.4220401239299041,-1.1975082197638587
0.4230124969650264,-1.2027763166236092
0.42500528872824317,-1.2601307750251385
0.42534407159554277,-1.2625315694273693
0.42721452136236415,-1.3071736038644204
0.4344837785896538,-1.4514906256152846
0.4521999234765737,-1.6447707259909488
0.4587247098731271,-1.650462387227622
0.4617251258216708,-1.623738919949747
0.4623150849772011,-1.640564315379521
0.472685454484739,-1.5601571809161856
0.4808106889486554,-1.4609016923602298
0.48835515148825426,-1.3351202373203968
0.49251863656048567,-1.2395375737415995
0.49288306935624604,-1.23018176255742
0.4969105941693135,-1.1579893708896603
0.4973562371588116,-1.1468202759928765
0.5022931736303318,-1.030684570899102
0.5054363533646065,-0.962299898371037
0.5190705882476059,-0.6405517042111187
0.5212100743027248,-0.5878573263048511
0.5217401331207601,-0.5760676011105557
0.5247134303335774,-0.5116324590067872
0.5262327516384486,-0.47538643597129815
0.5287750212672022,-0.4524457663787781
0.5363531985415451,-0.30113493697080307
0.5447958663228922,-0.1922719356854076
0.5453144905315908,-0.18903787214512652
0.5493061112153792,-0.1546164137996264
0.5522904827358284,-0.13850837578631178
0.5535130519270144,-0.12679120506108085
0.5547139427873682,-0.10582675918345896
0.5586515846936635,-0.11566820536393933
0.5610228018941008,-0.1178325106035264
0.5681163863459817,-0.1729296915136513
0.5761756460572798,-0.25513079713895104
0.5775650085231385,-0.2828261266401695
0.5798331564411634,-0.3377370233006958
0.5848305488499186,-0.4489181261345302
0.5881365113642492,-0.5428636454265267
0.5887622952091967,-0.5534007872349175
0.5930420942551011,-0.6844451660521388
0.6104117174250066,-1.3257993527911378
0.6152404062580246,-1.512379438722148
0.6155157130490134,-1.5513364240864187
0.6167954155606123,-1.598130417501931
0.6178545653224683,-1.645867675932346
0.6219896723326421,-1.8518161397935555
0.6233619294489263,-1.9235215863129569
0.630666768475634,-2.251599948298965
0.6395329668698642,-2.6858096134381726
0.6412676146981138,-2.76138456695515
0.646776330991087,-3.0132483056817985
0.6646692417158828,-3.68928791762316
0.6657791665656294,-3.721863139807617
0.6745019336187967,-3.944383385963561
0.675728887864933,-3.9552263952059272
0.6779966748832686,-3.985379496270677
0.6810708666803098,-4.033442523287784
0.6817732359301463,-4.04002137080993
0.6953836344413165,-4.056909880661068
0.6963363579811261,-4.046585704693794
0.7006497643274319,-3.978511449489696
0.7057814887787064,-3.8648033613493973
0.7067771014092732,-3.8350382606345557
0.7086421036840642,-3.792606814629349
0.7152833098814781,-3.5578940658857965
0.7247486060913904,-3.0886657508868147
0.7400521986759401,-2.096476033313612
0.7493544767577496,-1.3579622526922048
0.753096825804306,-1.0155772831286969
0.7570071287909861,-0.6793245296407873
0.7730529719491739,0.8330741101538913
0.7769308335333704,1.205947114379115
0.7811176679964125,1.579172773600259
0.7846552931093287,1.9301740738990696
0.7866658166666056,2.1184480067136473
0.8000901494709112,3.3023359695276033
0.8001609232974141,3.304284638051195
0.8122592223328349,4.221784110599311
0.8179994296789022,4.611318111794165
0.8361167205287567,5.444961471765729
0.8422995584004278,5.602054798090899
0.8429615978732308,5.6146313301459
0.8434513928514331,5.642758163825101
0.8484744557130917,5.709217060212229
0.8579720602458525,5.704810924130774
0.8617277604919349,5.663661684212786
0.8619505718435225,5.647535393951543
0.8714691155358252,5.454303018162461
0.8738776967288553,5.3534223491862365
0.874358291453956,5.348475817504394
0.8868267657239945,4.789963228346634
0.8906275129653585,4.584043174310089
0.903190335226717,3.790560507254197
0.9048615611502209,3.6811030060498284
0.9110393718724286,3.24398216843042
0.9247960871243666,2.2638418446977444
0.9346612122595399,1.5388917469993708
0.9370889646176499,1.3639772786581732
0.9444928268627466,0.886673373321009
0.9514318478124797,0.47291352477459625
0.9521074819061512,0.4366335523010265
0.9536690156272334,0.3589298409943056
0.9568970606907046,0.17453017553594877
0.9627319800336691,-0.09487798248321241
0.9642472434807283,-0.1638033424828244
0.9660114945409752,-0.23804562891400544
0.9688430007582722,-0.343337441019459
0.9854572510468937,-0.728680290358394
0.9926836315765053,-0.779083519290061
0.9980934132896775,-0.7675859541797297
1.0002531082454142,-0.7558424290845812
1.0069770978640733,-0.6680771741816174
1.0083271992273932,-0.6561794590815215
1.010647842583932,-0.5913933894650647
1.0137294905792151,-0.5298866303519244
1.0152917575381872,-0.4947416437950598
1.023632858821217,-0.22459446812891257
1.0301636929544022,0.04882757896506218
1.033706668031951,0.17684397717691322
1.0682884714223286,1.7578111276862831
1.0699107645666324,1.8349596992108421
1.0803457581148068,2.2301489838543933
1.0995058969631515,2.7019447126447154
1.1078984691887612,2.752527622478997
1.1177897168652482,2.6945406738615216
1.1381276793695472,2.169975444166883
1.1432628007836163,1.9461448157314032
1.1706241369613615,0.30032084892037075
1.1843113062516313,-0.6883261372425176
