n_harmonics,base_freq,magnitudes,instruments
10,2.0644777604556235,"[ 0.9647723   0.85027747  0.2620211  -1.11012918 -1.23016024  0.74585196
 -0.26579311  0.17605011 -1.221357   -0.20079555]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.5812868480310356,-0.4729665480199068
-2.578740091209271,-0.44078574627167233
-2.578654675523068,-0.4383578319083903
-2.5757349866209385,-0.4749732603193714
-2.5726786729424904,-0.4247798675222647
-2.5644853043690663,-0.39908762190602964
-2.561434933331072,-0.4099678635597421
-2.555526539074545,-0.4138928020516194
-2.5429141092781675,-0.4991906581260294
-2.5415548837047837,-0.46435358101082896
-2.5350320740941727,-0.5419955724844479
-2.5295957100177002,-0.5622646013717968
-2.529073831287561,-0.5329782764879096
-2.5187611389793725,-0.6770714899910422
-2.511103186338115,-0.7405457255312639
-2.5095171424821574,-0.7854563399852414
-2.5045342709593053,-0.8096589005128871
-2.4964259182445865,-0.9330002153242013
-2.4902291056451356,-1.0366131719764364
-2.4895369067351574,-1.0207155022544687
-2.4810348500332706,-1.169268062719913
-2.4785158607939035,-1.1782227787072543
-2.475476752795958,-1.2562010924849183
-2.471580400639778,-1.2881930665169885
-2.456554724633742,-1.58798355859334
-2.4511563221325936,-1.6549537100570928
-2.450343757566951,-1.6953519050593
-2.4421541704306176,-1.8086150675316588
-2.4304265993445084,-1.9720349777242647
-2.423229220840069,-2.0356270368348914
-2.423058898534414,-2.1232246133244392
-2.386197698820795,-2.4792758813419873
-2.3829512962847375,-2.48510370295679
-2.3779856218698585,-2.4606824662633198
-2.374839070024719,-2.5126498622217692
-2.3744068023673384,-2.495836484421734
-2.372219369080502,-2.5401607745367465
-2.3659070516688496,-2.5082631024138746
-2.3485770818281493,-2.5136773947130058
-2.3475008263654855,-2.4539158385053113
-2.3448700451533773,-2.5010788570611626
-2.3429838849782296,-2.4316987047037233
-2.3302801575424774,-2.3565940408830772
-2.3282119956383696,-2.3466531422692887
-2.327061783236849,-2.328698866281186
-2.3244111629721065,-2.3214946885159646
-2.3196128570589716,-2.2653363573720657
-2.3013680294406,-2.1256822135220745
-2.2912420887486404,-2.0080471072339514
-2.291090257042065,-1.9713592583304425
-2.2733275335159187,-1.7925204556864143
-2.268707868274676,-1.7415723076048504
-2.2613563828218446,-1.6437671507074023
-2.2497310395470134,-1.4920797086707123
-2.248906367252837,-1.467623174044008
-2.2355564589175936,-1.3202177707651912
-2.213979620524906,-1.0585496506340482
-2.2101875472939945,-1.0406869616058019
-2.2013364566018865,-0.9520280122837135
-2.201217273349019,-0.9022845908462873
-2.1942336109043916,-0.836495865746013
-2.186520793522452,-0.7501175856348123
-2.164455800957491,-0.41518961375647556
-2.1567384558590073,-0.3561594079030702
-2.153779848891187,-0.2712467407576954
-2.1387234752152713,0.02310089653861399
-2.13627218553606,0.04000500528880807
-2.1330215446086407,0.11667681135370582
-2.1303836919545485,0.19507222380893663
-2.1286843914426985,0.24138629448880777
-2.1261431573571468,0.29267783431951
-2.119058987741311,0.47176462795690566
-2.1132282930063457,0.6062773692073645
-2.080313843787506,1.4432633221407303
-2.07691676143841,1.6117145093129281
-2.071904619595177,1.7266366578071746
-2.0639321175180503,1.9530274198820283
-2.06362662375608,1.9528124069100896
-2.0614548041341827,2.03204830631209
-2.057944936624522,2.1135238677709847
-2.0389881947501918,2.6542141928012857
-2.0287787476488646,2.8723693042338994
-2.0283036891934985,2.9173650942944516
-2.026241411527362,2.9436018792633494
-2.022273431533886,3.0205576390018254
-2.0178293250336776,3.095403909940176
-2.01775815334838,3.1086989244989813
-2.013708930733122,3.2156496796149447
-2.011897112892643,3.216491835061793
-2.0103143466545053,3.245928961808856
-2.0099619990972784,3.250787355801273
-1.980430106464324,3.4608096037155405
-1.9710753191794108,3.4426145540119784
-1.9691778387229122,3.44110827003821
-1.9611443036272553,3.3558717466067063
-1.957603389429544,3.3489693825402265
-1.9542090172353463,3.272181096940232
-1.9503340292714237,3.220904450882974
-1.9473510602604625,3.1728854258021357
-1.9462142045737774,3.157574876187049
-1.9424719525556668,3.0417779453028695
-1.940537930903898,2.9652953098360446
-1.9390031615754457,2.9293161171033923
-1.9352744948532221,2.919346494877391
-1.9291277569695382,2.7259239334533913
-1.9271727699751806,2.6506723287591054
-1.9254150167009472,2.596450917008415
-1.9226713740523178,2.4834377109818826
-1.9215409777534314,2.4557072192248772
-1.921212112317797,2.475744664860296
-1.9137491543423322,2.1988664666618982
-1.9066887825805319,1.9416490560526285
-1.900339940010612,1.6688026931771687
-1.8902874515779142,1.281476603251501
-1.886494036466545,1.1071466871409548
-1.885938222296422,1.1013031695163416
-1.8818193976662212,0.9397198330646677
-1.8723977885863095,0.48337455790470046
-1.8583709024492856,-0.049869227561532
-1.8575035554841823,-0.05031636000475613
-1.857050798371791,-0.05924859330922695
-1.851446963817221,-0.24556275664807403
-1.8425146140721327,-0.5770835550161155
-1.8404122764831665,-0.6553525208558248
-1.8262719517385106,-1.0719321938607487
-1.825830627591902,-1.0588227929825729
-1.82141210281193,-1.1734181208798649
-1.8202975361029523,-1.2029290179610932
-1.8198043729971398,-1.2474556192029957
-1.818672965016206,-1.2509574374797914
-1.8136528193029102,-1.32741151426144
-1.8122462915839637,-1.3594773328260665
-1.8047137380544431,-1.479867462887907
-1.8026953657930485,-1.487740594846886
-1.7920898714264033,-1.5665297784682943
-1.7917699200111314,-1.593389689846371
-1.7905643148423804,-1.5665886512978857
-1.77929494402984,-1.537990718988978
-1.7781527562420516,-1.5428516399838108
-1.7730768778847688,-1.4944027119684375
-1.7644172160790959,-1.3832934874169855
-1.74851382694037,-0.9960790116724213
-1.7464422137471514,-0.9533073744376738
-1.7378430363830257,-0.7398318762014852
-1.7351006836283713,-0.6287878596755101
-1.734560746049071,-0.637545803662943
-1.7204069875997912,-0.09350173773912965
-1.719446980690607,-0.08581228504101265
-1.7117947423085904,0.20706095022972273
-1.691593246315905,0.9649382983579329
-1.6840383013824427,1.3003336258545934
-1.676296873407561,1.6202315936409106
-1.6680010387013318,1.8978357777580008
-1.667870053788547,1.8851925784497772
-1.6426695328576113,2.672332794421213
-1.622806088365044,3.047168572680205
-1.6204169984486827,3.091916502818663
-1.6203220377376535,3.1010335732449676
-1.6171978221237757,3.1583486844091
-1.6089480995672671,3.2527391253142834
-1.6077654654810696,3.2787876583413915
-1.5933710012424305,3.345245314374779
-1.5929794212569548,3.2944814438617342
-1.5828605433826008,3.2913608186300096
-1.574919488462213,3.2658158800574926
-1.5743721808253979,3.3023915041541656
-1.5656811878289352,3.1966031043806518
-1.5533178651271038,3.043964236747122
-1.5464813217371791,2.999276488057659
-1.5405944089117891,2.8838371118752555
-1.534469221159925,2.788032346033019
-1.5248301112281981,2.704393215916105
-1.5208470935817107,2.6366222180787053
-1.520273798908157,2.591236573596548
-1.511029958829811,2.501501254034019
-1.5096827106141146,2.448808934912193
-1.5079483346098617,2.4237505992369743
-1.5056885904525426,2.3945412410767464
-1.4963001671087846,2.2712012182228323
-1.4891772065278002,2.2100291641927345
-1.4851235325412213,2.1514503526752073
-1.4791802773420129,2.0994497637047664
-1.4784093257743718,2.139664679977371
-1.478347898606405,2.08196868723578
-1.4750711927988203,2.032067391226725
-1.460069744959281,1.972862607052359
-1.4560005985014792,1.9276834848217184
-1.4479504669895318,1.908607365815131
-1.4464426961436718,1.8422827282993994
-1.4443380038060156,1.8864974589304773
-1.4406270369169358,1.8651185880343328
-1.433098295810332,1.8290772209712944
-1.4280344255595316,1.8127187027703304
-1.4246146296738853,1.8219701281111322
-1.4241064309389757,1.839896101182075
-1.4226223939605118,1.7819272524036034
-1.4223963770114467,1.7894017394947337
-1.4125312947398032,1.764596204756711
-1.4107722770592195,1.7543492933138771
-1.410663652587001,1.7370207163765135
-1.406456179687874,1.7670098262453693
-1.403100793153231,1.741413181601078
-1.3851710955790673,1.579409588371811
-1.3750511219848944,1.5174166187924647
-1.360141968873707,1.3416304373911105
-1.3598546309732114,1.3269449343996984
-1.3547421891096851,1.2859884548336293
-1.3532618629754738,1.2848234897618132
-1.3459396648754811,1.0912315881030306
-1.3453521001844337,1.0962791486864494
-1.3321063923840486,0.8283032824951615
-1.3276427146021517,0.6886310290970701
-1.3272499401341291,0.6882332415044468
-1.323100755282835,0.6107104744905786
-1.313649991088785,0.36121832084973
-1.3093403345551329,0.26415384941626685
-1.3083925928010849,0.24085212082058857
-1.308040885976878,0.20280573440660113
-1.3046316492472718,0.11923815498916653
-1.3008220424013102,-0.002638461441301157
-1.2954605432067399,-0.19744246398610754
-1.2704872069815754,-0.8877452606239276
-1.2699339291036806,-1.006619721688717
-1.2637099631557365,-1.1257086163833194
-1.2630593294413712,-1.1105170435406144
-1.260620798159401,-1.18175528876622
-1.2484990887825875,-1.521922581277719
-1.2445934912816878,-1.6072503197668857
-1.2340915774488868,-1.794327814203684
-1.232846570336785,-1.8610887769037587
-1.2256913142294554,-1.9833101143592664
-1.2206703540596988,-2.050084254800627
-1.2196389621369543,-2.0537333496003343
-1.2124366431921876,-2.087410623228179
-1.2118479592015206,-2.1058660176740593
-1.2100114797067991,-2.092594222975204
-1.1999002700371504,-2.181164743134501
-1.1904190380519124,-2.164049971723401
-1.1825297804013486,-2.0980383013019375
-1.1822344580200996,-2.0466059440210045
-1.1794979983686207,-2.0327799738281187
-1.1726402047314268,-1.9724759573428305
-1.1722104118001755,-1.9558941592292653
-1.1685649560895817,-1.9236836674036526
-1.1668985773982996,-1.8604594404107038
-1.1614535507256025,-1.7461023373006768
-1.151623561965535,-1.5576800541244447
-1.145797107409434,-1.3916433426859391
-1.143106437259738,-1.3586520676672382
-1.137950174697145,-1.1901228727324555
-1.1377743858331917,-1.21180973163132
-1.132488665338653,-0.9993999572393956
-1.129399450674709,-0.9934389386107744
-1.1287615673337987,-0.9543137642200167
-1.1241191360581175,-0.7920489356003394
-1.098953499147351,-0.07218042095821188
-1.062932485700779,0.6960432785251411
-1.0617516814315806,0.6517748733260819
-1.061408637259382,0.7379227624165464
-1.0569822152269306,0.738759632131984
-1.047048115260761,0.819980250664957
-1.0439008201106617,0.8448505927529043
-1.0322745314724933,0.7840377754644612
-1.0264319960475503,0.7367989382175963
-1.0240746084444583,0.7052046206475756
-1.001967830447204,0.32553420736056815
-0.9997306313108596,0.22718312028024162
-0.9976506290157721,0.20679063562664546
-0.989018250522296,-0.039745840367229404
-0.9889804149187662,-0.04117200815446871
-0.9822773211296894,-0.2827136955335026
-0.9797219871597553,-0.3544962254162695
-0.9769472541722157,-0.38881659327043494
-0.9744296330098599,-0.4961724762083739
-0.9641128578092051,-0.8532077937284678
-0.9563346704974096,-1.0633146107790625
-0.9454591786597506,-1.4174114908229458
-0.9350075040776886,-1.7225178676198833
-0.9332430048117728,-1.7860547220988217
-0.9301280759091846,-1.897254839411907
-0.9274719517838692,-1.9057476024751874
-0.925341453612115,-1.9553465799861827
-0.9219833939319129,-2.0177151216343914
-0.9119084067557277,-2.223252685031356
-0.9103281287932163,-2.2720184912427928
-0.9096607312790854,-2.2393838212966877
-0.9087157256618648,-2.258548096028384
-0.907071152531163,-2.2727502061825806
-0.8996929255109309,-2.3219617801559007
-0.895193965834399,-2.3389689697656952
-0.8884466176220767,-2.3544816913006645
-0.8811138285866837,-2.2591570669833043
-0.8736863414304281,-2.149288708534924
-0.872839079412774,-2.1888629573213705
-0.8627877745698589,-1.9640050627408612
-0.8599421496752964,-1.9027709068499954
-0.8546146365079226,-1.7793116813373386
-0.8533267224024921,-1.7272859058652026
-0.8514773550279084,-1.6438517804534274
-0.8495500080454224,-1.6228622034796611
-0.8484682003304109,-1.536269716623357
-0.8427851227967516,-1.3654966918975147
-0.8335804064740118,-0.9925429651873408
-0.829360842645182,-0.860259495797678
-0.821580459626646,-0.5080331819301622
-0.8168388594789433,-0.2447430980200341
-0.8147544345323787,-0.12276904392539509
-0.8085386682456068,0.16882186283406728
-0.8076941358031933,0.22183688244082095
-0.8076084652903703,0.2027797301191267
-0.7901217999576762,1.0391233520910332
-0.7855370579242784,1.286595241929264
-0.7852374702972771,1.2457063842688834
-0.77291150543914,1.847354646232951
-0.7678542550090475,2.0022154996702595
-0.7563371615782799,2.4019544440414773
-0.7559590105578851,2.436676014370337
-0.748639083256263,2.628643408564008
-0.7452811416541874,2.664022553310696
-0.7434153172222113,2.761222645283515
-0.7389131319884186,2.80929897782053
-0.7204977363072764,2.9341952695258726
-0.7167457704613716,2.960308725036705
-0.7105547150586182,2.9026159447559334
-0.7103546456071537,2.8799020251375858
-0.7079896221102233,2.8536475348865813
-0.7065711047590648,2.8291563338412766
-0.7048449906010616,2.812008206903667
-0.6966134920961338,2.6197484888891522
-0.6941959709616663,2.5564791857708533
-0.6884818861223652,2.3925552078548633
-0.687476802740588,2.4020038284108107
-0.6841169023251146,2.303780611050418
-0.6803576949738552,2.1845497674114625
-0.6759214930159212,2.0086854984872247
-0.6719095474753156,1.8725119791344742
-0.6705413273467027,1.7571532034047919
-0.6655713368375356,1.5165586530041217
-0.6547359569055242,1.04907765663405
-0.6432641174752058,0.4994678236076925
-0.6342661344868263,0.016702635115202667
-0.614755327112146,-0.8707325512216469
-0.6029796447867701,-1.3039546272950113
-0.5975246738876283,-1.4784546955878435
-0.5934308235897143,-1.5800183484584396
-0.5918325490045024,-1.6347004805721141
-0.5861973882175571,-1.782683042822864
-0.5827680645675777,-1.828068179997667
-0.5794710021885501,-1.8571813784408087
-0.5659709109207878,-1.9450038597597026
-0.5523725761113463,-1.825161450317381
-0.5394767548399297,-1.552048812315957
-0.525733098261469,-0.9910301977635328
-0.5169302190555882,-0.4846542096899724
-0.5151340858236786,-0.45968594040842253
-0.5150196355527035,-0.41435113599758283
-0.5081200123189529,-0.02078517213252143
-0.5059091466567764,0.12726126538040292
-0.49429910939689403,0.9274386278415889
-0.4937900168181155,0.9399180915095924
-0.4932620453220746,0.9593861475869749
-0.4790490453736602,1.965481703189025
-0.47387003500799896,2.3536150349873277
-0.4736497952323111,2.356484355290147
-0.4660560523896571,2.9282337220611887
-0.46042005850317747,3.3460807615413235
-0.4500020185633695,4.0092039572955365
-0.4464290655875587,4.27396858239489
-0.44381921930372403,4.457219776593116
-0.4304697760832834,5.222271037806774
-0.4262591284239128,5.446864941349618
-0.4247034992442349,5.487858287365081
-0.3993773015311186,6.344784187218514
-0.3956400068862469,6.40404651786224
-0.39330154930808847,6.4138997964581135
-0.3913224698547051,6.473555596954027
-0.38856845628361203,6.466160301464737
-0.3882213551627527,6.4552268337149545
-0.380207036141166,6.422011480110483
-0.3797636249877643,6.44946113591001
-0.370673462888508,6.360431916864111
-0.36729756492553944,6.263149378933067
-0.36577256661994983,6.180319086340172
-0.3432044646129002,5.224433130624715
-0.3324588777952382,4.529557515069044
-0.33066602796236255,4.459318929321121
-0.3218099647270156,3.8468948501238223
-0.31879808854087965,3.640402775662865
-0.31697520575646276,3.466400840344075
-0.28319418393399864,0.6195393963630684
-0.2760199092840079,0.009996255291805811
-0.27325533874934926,-0.2473299792033884
-0.27173802118043167,-0.3784741764843555
-0.2709796321478466,-0.4157129317828685
-0.26475355718871896,-0.9781670666328125
-0.25513071270923593,-1.7236557020108936
-0.2513315377445102,-2.0008950914991517
-0.24963488394117483,-2.135087591169903
-0.23933045189330393,-2.8251847010057443
-0.23656115858211058,-3.012992034998195
-0.22897184240798918,-3.5003545807561283
-0.22163197112222033,-3.8673769028437115
-0.21869099508315148,-4.013651298926662
-0.21252385147306052,-4.2931859620422195
-0.2119089460095127,-4.342897938395998
-0.20530017297638725,-4.539297336753507
-0.20345441539566567,-4.648592376419528
-0.19477482920867217,-4.88819926333235
-0.1887425038523589,-4.946191337074603
-0.18161267158466377,-5.109756951595571
-0.17171675624241933,-5.067006982406393
-0.16950353651519068,-5.102364964027243
-0.16240040567551928,-5.079047392398112
-0.16165235139157197,-5.0947877254364755
-0.15966078000004336,-5.036937909625687
-0.15013928738572613,-4.929743749288125
-0.14080071179432396,-4.724333191009175
-0.13753906100400215,-4.616903760994137
-0.13041031192314012,-4.499804998143231
-0.12415107571477924,-4.285897198327989
-0.12326556155973156,-4.287109597049422
-0.11338698729814034,-3.9392228360484793
-0.1128438331472088,-3.918446023492655
-0.1073673244592106,-3.749404985353704
-0.10282912737252037,-3.6282876746921744
-0.10191528380740333,-3.5279313201900693
-0.1000648759872873,-3.4939483311949275
-0.09920354129056275,-3.482362872737244
-0.09871999615849214,-3.4489689125738696
-0.0929949322796757,-3.2470697153960164
-0.09239156301935747,-3.2184183950362026
-0.08466377426584293,-2.9650164011760562
-0.08375318815769628,-2.9582773538147187
-0.07798982700182888,-2.8018916556386366
-0.07735558559427247,-2.735327520016996
-0.06859301937673967,-2.483608281160875
-0.0645175039520991,-2.3611381889102323
-0.06123636387624343,-2.212949731004421
-0.05784008320165057,-2.146466348862444
-0.04569207439527467,-1.839251096689799
-0.042543590021400846,-1.7954897995357564
-0.036263824906792586,-1.6992263177362668
-0.03018781956449068,-1.601134389910551
-0.027163421168224122,-1.5353243524533149
-0.025709763633275706,-1.5026056015879843
-0.0173185256067363,-1.3788822530218776
-0.016787365182167502,-1.3544548443623008
-0.00702559270128944,-1.294846773852809
0.0011945685775343051,-1.2385637477854667
0.0033360250005163294,-1.2578800909298364
0.010849656388886242,-1.2070969220149244
0.018265216762492376,-1.2040547431660298
0.023256705032209446,-1.1718243682172462
0.023876505281070326,-1.203442771724417
0.036539192834615264,-1.19954633025936
0.03663160288119327,-1.2164884909298648
0.04216256513763739,-1.2269221076454149
0.05243459648564652,-1.2186743847771238
0.05521146951493172,-1.2151113830821885
0.05543019671866878,-1.2358397083826407
0.07328989774102013,-1.2751732679861933
0.07487896366711277,-1.3027792825088758
0.07780360568420797,-1.302870624337073
0.08115492834161309,-1.2926427171422998
0.08409198864200373,-1.28915656113719
0.10577610579185315,-1.2460840178313286
0.10768989162615128,-1.2392341508571607
0.1100999132180216,-1.2624935665205637
0.11014814148647911,-1.2233565081011806
0.11769623557887599,-1.2090028194676434
0.12068985905633989,-1.1753694947357958
0.1538016072722641,-0.9500427374227761
0.16285618231366428,-0.841680451592076
0.16427387722887898,-0.8999561483064492
0.16838063211559318,-0.8223294489350096
0.17276724066350546,-0.8075691403523436
0.1733664396275345,-0.7513878850727227
0.18024625764452695,-0.7126424778951865
0.18595803087541896,-0.6689253710490747
0.21057079794171996,-0.46364002387009834
0.21368780630131434,-0.46611641394443065
0.21806755207939865,-0.44718173441582637
0.2406733965441572,-0.37442461127295035
0.24265561734680485,-0.37388924389348016
0.24783430643714377,-0.3774562793000818
0.2582614003858783,-0.4117644066744326
0.25854205577368505,-0.3789680775310384
0.26750302602244114,-0.3979209415858957
0.2706613545200618,-0.40832532945389016
0.289086520200347,-0.5065115562256204
0.2998389687884506,-0.5412436876207517
0.30016729104672235,-0.5512607080323616
0.3051035216722142,-0.586342542179878
0.3108841397364861,-0.5839653308072608
0.3159704458050845,-0.6387564961934635
0.31612176928457814,-0.6643578802341138
0.3202850310455716,-0.6334482672315729
0.343110010421825,-0.7229274116313005
0.34475369334522643,-0.7317886281511184
0.34515604773956543,-0.7259857794960253
0.35025822992395605,-0.7270803095593723
0.36677978495003316,-0.7718569338104152
0.3698058202976884,-0.754827242973287
0.3721066573542289,-0.7289763427102762
0.3776737037440743,-0.7727534995261338
0.37843789870009825,-0.7342161302699161
0.3850788922859154,-0.7508710884062628
0.38939468082067563,-0.7169781239524426
0.3955493029902035,-0.700392359045417
0.39919300779396716,-0.7083943286457381
0.40213506819341616,-0.6900443833808327
0.4045539392026347,-0.6694201801566619
0.40912379504441887,-0.6871704532025431
0.4096767898376621,-0.642018865003894
0.41622089962488085,-0.6730573643885925
0.4277946355181368,-0.5604891119606409
0.42850562460461816,-0.5717189756272957
0.43483773716784313,-0.5801686654768271
0.43756399136470225,-0.5361835232222476
0.44582792055689735,-0.5279003853150317
0.4470609222019615,-0.48077134879827077
0.4485589976643438,-0.5026647642351937
0.45292918134097704,-0.5264894086226489
0.45501798612768907,-0.5090849236479718
0.46017767767964113,-0.4558393630424688
0.4603317123970849,-0.4810939964173039
0.4622434711201353,-0.4019398961308872
0.46880128213873684,-0.42851050839829397
0.4745362089418217,-0.44874010236440354
0.4796375479108703,-0.4617908859874535
0.480814494715315,-0.44993710210323024
0.48877778794432025,-0.42520712953871465
0.495338872019528,-0.4532566915502334
0.49883597496191845,-0.4293902596285746
0.5060361139253304,-0.5140195771619723
0.5093326095213673,-0.4930100336472537
0.5149288251793855,-0.618103753055379
0.5162281523155685,-0.5672166040179317
0.5190826873716414,-0.6395648172515513
0.5235131314925194,-0.6637903659973861
0.5350787342652139,-0.7781716833610849
0.5425802077155311,-0.8424325877819442
0.5464522386360429,-0.8846469162878858
0.5534929543138012,-1.021863691768034
0.5546960595940149,-1.0179191951653725
0.5566524936818791,-1.0236658781584211
0.5612316826336401,-1.116850623959478
0.5618837343611922,-1.130190521643458
0.56335056145197,-1.1955693360508206
0.5656377571271181,-1.2171393082047473
0.5712156902173424,-1.2969817416271383
0.5807760121066226,-1.4400801805703372
0.5843251187873166,-1.514329494055879
0.5854302465911667,-1.6007200216916233
0.58746708312695,-1.567023171845276
0.5879412031438482,-1.574571725281827
0.5899611609494668,-1.5929299269067314
0.599130049652024,-1.767955155024331
0.6020079933239764,-1.7999317489530253
0.6118019495911815,-1.9843385900157111
0.6146081128754082,-1.984898641081344
0.6152601079261246,-2.0114475844454716
0.6194376596634461,-2.07061918865614
0.621222040435458,-2.065321815118013
0.6215677664880679,-2.0953908661503866
0.6273541710464485,-2.194948369277955
0.643794122625815,-2.379209717094187
0.6503127416501089,-2.4330905696239675
0.6573923359710623,-2.411560901869673
0.6773055091521947,-2.44597391879173
0.6863687550226336,-2.459878724483129
0.6964389041483674,-2.495958942788316
0.7107797210907698,-2.3861768702431916
0.7129528546114079,-2.3590945893635364
0.7365716598623857,-2.1789584593876574
0.7399927665518913,-2.133448558557581
0.7419710575873486,-2.1208021430496817
0.7493635940619487,-2.04957749188662
0.7540564232644682,-1.9420633052623746
0.757695322985386,-1.9272537362502287
0.7598631621702712,-1.9040731039911034
0.7619501010021716,-1.8808762937002164
0.7678975779103077,-1.8173608691769074
0.7951279382170053,-1.4656569894196367
0.8011283225284163,-1.3874748894089557
0.8064466634876717,-1.3351625259747355
0.8228337255057907,-1.1174812773152645
0.8231296975462095,-1.1409261670291955
0.827689908533892,-1.037240554971675
0.8305714459086868,-1.0475062331779665
0.8435932687876999,-0.9328838726028365
0.8547029760268279,-0.7873737392029606
0.8651881647367166,-0.631499757581747
0.8688960399507248,-0.5660445505266609
0.8766410484463214,-0.4177290244760868
0.8882882526119178,-0.29022470693294694
0.903656154180088,-0.005685926632865549
0.9065550800695221,0.06342184122758499
0.9069360941974685,0.08339875478802125
0.9103789021384676,0.17374746474911046
0.9249814503590321,0.472507678993203
0.9321396439068446,0.6255928356834264
0.9396881145962799,0.8168794571017185
0.9434956214007819,0.9185719034153853
0.9532941767778391,1.1722477171083323
0.9627560731037015,1.4533112936989498
0.9701321035424861,1.6405329583278332
0.9717192777752577,1.7321016849753341
0.9738728464599595,1.7864760456935174
0.9798390827156256,1.9577038067943797
0.9938422286655699,2.337740851963651
1.0034244432194077,2.6428465696980634
1.0056276103305741,2.6801795703364406
1.0070566059518633,2.692937542193506
1.019547042733647,3.0083656692744736
1.0296147799092807,3.153410231568015
1.0367844901243082,3.2875655412650673
1.0385894212585862,3.342469028180913
1.0409880249899244,3.343617963433754
1.0414476018606535,3.338024967677839
1.0480139778180764,3.3954881536134542
1.0560185211469708,3.469762188533663
1.0595239575646112,3.4948870904766594
1.0653338381240065,3.4892249718018897
1.070403792039377,3.475445704873368
1.0781447618831024,3.4162331147550664
1.0842823439079217,3.31457478100438
1.088029122155465,3.3184542187669717
1.0946733436979788,3.159147688856345
1.0962182726221954,3.1465872553531176
1.0993929789092416,3.0737594707499083
1.1015847515873958,3.0497284580003563
1.109454084348081,2.863004619923477
1.1106243062483578,2.7988821046303802
1.1106687808994105,2.8345595697165007
1.1137921151894776,2.701108936593705
1.1240363917573593,2.400435449964206
1.126684412331815,2.3079267593970356
1.1313376070681347,2.1750099816464443
1.1359583459687261,1.9899387558077333
1.1402246236975042,1.826730718790934
1.1410987458552322,1.7874348758477139
1.1656447330967286,0.7707910002793432
1.1677611567967832,0.6940935457346972
1.173227847560394,0.48805255519443386
1.1733667407237096,0.4390912401337057
1.1770480819408098,0.308661235466138
1.1856105332215012,-0.0380475965908168
1.2037290752345022,-0.6684285876717926
