n_harmonics,base_freq,magnitudes,instruments
10,1.9903412926732829,"[-0.15478439 -0.13883086 -0.77310476  2.46578066 -1.23214531 -0.15398242
 -0.91246078  0.08539735  0.31311274 -1.54319529]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.5726664382359763,-3.0352565024630773
-2.5599370841467426,-3.2296214672198564
-2.555261596453452,-3.2741451283135596
-2.553806689049015,-3.2402436794822598
-2.548213964681765,-3.2138954888881868
-2.5433075296147547,-3.2036575558581735
-2.5409577038102125,-3.235431645393697
-2.540228504879401,-3.1913461868803537
-2.536603301209201,-3.1662639140772146
-2.5352960980192067,-3.201969194353255
-2.535074964058564,-3.1794616545699608
-2.5349373634571517,-3.181693958643912
-2.5329179054841697,-3.177711192291778
-2.5238483113075882,-3.0236955668361296
-2.5217973683227877,-2.9955504974615894
-2.520800921681613,-3.0469457050450286
-2.5108031867002385,-2.7975620911500556
-2.507253021021481,-2.6789465898657134
-2.498100886941697,-2.4395133432712366
-2.489355205753027,-2.1484376286390643
-2.478609063081639,-1.6789456969652023
-2.4753121273207155,-1.5204329694788328
-2.474095087200144,-1.4955490992552882
-2.4735868785775508,-1.4914238104560615
-2.461889911752966,-0.9356988703135873
-2.450289133592725,-0.3447000164656806
-2.4499713826190073,-0.39230006948321067
-2.4492126449921185,-0.37180355109812274
-2.44709548449885,-0.2432718511151423
-2.442205436567015,0.026027050269651093
-2.4310296409664627,0.48415152422067464
-2.4221384428691,0.9138253765324873
-2.41321523590533,1.3374604516742126
-2.3971773854551284,1.9027554571346148
-2.386631201869595,2.235124666581316
-2.384799838587325,2.309995584971512
-2.3838391844126066,2.2937722170591712
-2.3757824378055865,2.5154049616270626
-2.369311330165825,2.5815965902286386
-2.3658223583142926,2.63264643789719
-2.3645766077605677,2.604743581315825
-2.3630459214819086,2.6688364600338006
-2.3597625612605313,2.6929815256948433
-2.3541895303382416,2.6908319457686742
-2.350343033599511,2.7329067320447082
-2.3488080780079192,2.692879660527003
-2.343382259306674,2.610816145502381
-2.337898253963858,2.594156205258988
-2.3374399757677864,2.5886565780912028
-2.3250843605306994,2.411299635961517
-2.3237763131314058,2.3550655253530235
-2.3175013526692867,2.1733162123632033
-2.3174971489752103,2.221254620710008
-2.3164046427752467,2.102399948001938
-2.3096159050141805,1.8972505065636989
-2.280982234169667,0.9281976383030506
-2.271180356271928,0.4732481465605182
-2.2682422261105133,0.36488262781496755
-2.2650045745028864,0.21938558471777184
-2.2591683844981443,-0.0017222090520103255
-2.2565828306651787,-0.16322682703335564
-2.2489367124067408,-0.4865115138435075
-2.23447701986385,-1.0203886236060522
-2.2114763750822215,-1.6815416047425698
-2.2064195050310724,-1.8032071211264218
-2.1912660199925824,-2.060018432645629
-2.1896017044384384,-2.111853749229347
-2.1879078256718354,-2.0715234402714042
-2.1805772358466813,-2.1375024863260896
-2.1789974594272756,-2.1217895036288557
-2.1726535234130644,-2.168722658679696
-2.171891117178552,-2.1092375616349055
-2.160997452856953,-2.0905467302095744
-2.153386439558002,-2.03188344102094
-2.148068353301708,-1.9110959434430208
-2.1444071536138316,-1.8581332272006412
-2.1372075705976457,-1.719402469961281
-2.1336944962646953,-1.6431490275017289
-2.123070191900438,-1.3533170773092968
-2.1140221962851964,-1.0607976166449093
-2.11350919025558,-1.1244540507820926
-2.113123132034035,-1.0958138041481926
-2.1014141570516447,-0.7382995163176976
-2.1012039444313135,-0.7102849105575307
-2.0955861738483907,-0.5672124315203729
-2.094657510951189,-0.5771157664800244
-2.0943664534831425,-0.5832634949569834
-2.0900151991244975,-0.4682949678743868
-2.087844668174201,-0.3829398115262781
-2.0837158824726103,-0.22187107566152545
-2.070808353977138,0.1689653906893935
-2.064027812784423,0.29861302595971617
-2.0617296015557653,0.342387244163009
-2.0597669488712405,0.4513733794049085
-2.0482659961751377,0.6388831996030571
-2.038466243204821,0.8247907123600963
-2.027274624219597,0.9093161175319154
-2.025963839007572,0.9238822935478015
-2.0203592170244065,0.9752520885120888
-2.0161922887478054,0.9569255753413743
-2.011903536967999,0.9665478720556904
-1.9987606498917745,0.9687631567556652
-1.9980159904544263,0.995394700714716
-1.9968924537023705,0.9757519564103213
-1.9938961898411465,0.9375821178922257
-1.9864967549049204,0.8628507268898831
-1.980436188321697,0.7981721137665525
-1.977830175240014,0.7726424016680291
-1.9755941813794795,0.708436903256059
-1.972528256999279,0.6836635452517552
-1.9655563950468031,0.5751089681898118
-1.962919457284819,0.5984021923746469
-1.9613807867716389,0.47386942831467904
-1.956915283262284,0.414600396490188
-1.9265908789899837,-0.23271109058104453
-1.92154297298993,-0.2983769384193866
-1.9212688625975771,-0.35110357268040804
-1.9151240203558053,-0.5315150048711155
-1.9144552095289236,-0.5121511478947754
-1.906637246633594,-0.5922046446213441
-1.8941101267515033,-0.8454357248432688
-1.8936142461239158,-0.8763589580522136
-1.87823042703232,-1.0056690928682412
-1.8696558670292966,-1.1101450763727425
-1.865237058936959,-1.1229618789772915
-1.8604285645105338,-1.2056203932825926
-1.8559121670024876,-1.2046742162037356
-1.854896123699104,-1.2271164361101665
-1.8487075602917988,-1.2182091156387458
-1.8297193862889585,-1.1416573819352647
-1.827998298688646,-1.1438307922212254
-1.8117626581298076,-1.0336657002046874
-1.8105206604339015,-0.9833984702333108
-1.8083236058878431,-0.9568482187530924
-1.8082179742659563,-0.9715592897559783
-1.8023943931195314,-0.8874376277159253
-1.7998290613735706,-0.8296317482726145
-1.7968830036424746,-0.796482874225896
-1.7776553762633915,-0.5504786221493065
-1.776651450217715,-0.48728692231220905
-1.7740899933311955,-0.4757828434784289
-1.7726465442954025,-0.46134906972485495
-1.749833587293682,-0.11011690157630133
-1.7425535661110627,-0.03127657878853289
-1.7420261151313854,-0.009399508502582907
-1.7389416533530517,0.03283281052623267
-1.733438149987939,0.04099036045399834
-1.7293910771463614,0.17437486587027265
-1.7283531541801056,0.1286706665488818
-1.7278602342799474,0.14032173916623236
-1.7270848347353782,0.12096306165109381
-1.7238337949250324,0.1448688395268059
-1.7088795944545656,0.29050397603141515
-1.708716618783934,0.33519939506113056
-1.7059386991624312,0.3367527732480268
-1.6975628307413086,0.46183451844582635
-1.6936722807111124,0.4882302175063744
-1.6898526991976235,0.5370145058287152
-1.6863689713988343,0.5333511074799431
-1.6854119748963927,0.5278786217559817
-1.6848562843052615,0.5370577734189104
-1.6841877789209996,0.4575912548446964
-1.663419797429565,0.6506286101760637
-1.6622704911655808,0.6636756900980071
-1.6605578169955915,0.6510201541649202
-1.6601519907325675,0.6027956663295709
-1.6568023337825986,0.6390181269812892
-1.6512739101251648,0.6970150519308921
-1.6464293381546389,0.7236345000150415
-1.6363926264351882,0.781878036304185
-1.636164374203351,0.7754147147588092
-1.6341764803663859,0.7784163317365848
-1.6340840034657333,0.7578602268491789
-1.6332458069060596,0.7677844582329569
-1.6279999574842563,0.8302198631866533
-1.6259147526494815,0.8677800447265744
-1.621847824416808,0.8598371483316355
-1.6190352985115772,0.8614472257018009
-1.615067001334891,0.9283514146383827
-1.5930792248083394,1.2128299970174636
-1.5899979676880966,1.226828136186912
-1.5887001141324777,1.2118586949659746
-1.5735860578102152,1.4576444730411482
-1.5713245896449377,1.5725546876077712
-1.5635001957614088,1.6753384999461525
-1.560673583420927,1.7390154534693167
-1.5540053387467274,1.880913981912125
-1.5532953176851263,1.8694334691430756
-1.5526046156341378,1.9359802724211865
-1.5521531654729384,1.8635569463061519
-1.5452806805751451,2.0550740244437162
-1.5445293427331896,2.0585242983102234
-1.5214125277552801,2.6251409766199503
-1.510380440833222,2.920660444640664
-1.5059470719150991,2.9994969568679024
-1.4938883496913355,3.2139774609975493
-1.4928538577542405,3.241260614429038
-1.482095247788884,3.450903890203265
-1.4808352629627926,3.4453785477202588
-1.4763055979043094,3.4586175339940124
-1.463061474468312,3.6873814179659115
-1.462864888858773,3.681250307823286
-1.4579114866878675,3.7033945257024503
-1.454037607251099,3.694438972378039
-1.4464366202039451,3.747101029672776
-1.4455326448755588,3.7334275674196924
-1.441706014905145,3.7342228705784324
-1.4021787687806835,3.1615047929262783
-1.3998165488472216,3.083935885257687
-1.3923053275072832,2.89108973669958
-1.3896094675236885,2.7729944778392173
-1.3879377787746003,2.745515579940623
-1.3872710795194054,2.722450543343876
-1.3782918327955314,2.411835668530808
-1.3760616146244355,2.3256287117976018
-1.3750206005821846,2.2693860267749906
-1.3699584184008704,2.0985074465480933
-1.3657503302144223,1.8598968896829917
-1.3655807942746947,1.8681989016471758
-1.3421269529584452,0.9185036834706395
-1.3373708183817747,0.6708868408447871
-1.3369589977156329,0.707056626082028
-1.3348731575648995,0.5686244469631182
-1.3322896793358199,0.5062647480047024
-1.3279848059679038,0.3396375476125406
-1.306576945247026,-0.5607428700408036
-1.3032074674305363,-0.6384927254771078
-1.2944601403282054,-0.9641252615416579
-1.2917196006799767,-1.0591115135699167
-1.2845644908965321,-1.2630792270823934
-1.2758221363880613,-1.4418918514680803
-1.2726902967170672,-1.4950802127454106
-1.2679745583539304,-1.6242170977732144
-1.2648119255305623,-1.6085275819683564
-1.2614654616288685,-1.696941802372132
-1.2488501124358633,-1.6895137646453642
-1.2330238345820015,-1.6523507041205643
-1.2268658791257254,-1.5454697278398069
-1.2171677771810767,-1.3886542488759304
-1.1967625075769452,-0.7482320496211355
-1.193755776906853,-0.656657246000401
-1.1905692458193833,-0.5470368713894312
-1.188651670915348,-0.4341080249716299
-1.1818171147713445,-0.1368086036077222
-1.1809077052871055,-0.13421630219549052
-1.1805092726094895,-0.09762951474670592
-1.1759615180506446,0.12664616429341014
-1.1756046083953304,0.08069435698813585
-1.174042575483624,0.22133928477183729
-1.154898017220999,1.0748389222086427
-1.1514245709269781,1.273500326050088
-1.1511320258834823,1.2502310116111337
-1.1334649173618379,2.1654008920321464
-1.1281861648270943,2.457934787553323
-1.125165314691815,2.5876730878649807
-1.1200759126638922,2.8298037181498046
-1.116890428388754,3.0195856208554797
-1.1101888634811565,3.308727949666175
-1.1078453195913862,3.445496201217744
-1.0983914894500575,3.815751050258422
-1.0903233664961038,4.079217328604184
-1.0825964241563188,4.354807447230683
-1.0802551265566032,4.394067887362547
-1.067342800446945,4.71409470225961
-1.0662205088590149,4.6830596563531905
-1.065215360917023,4.776132839387367
-1.0544440404801179,4.867497577103002
-1.0214784632329097,4.921490800031764
-1.0186177107834156,4.883042195042219
-1.0154747853478592,4.873126921862152
-1.0149156213453674,4.831680925304361
-1.0141810850380069,4.857650845362454
-1.0131879353112296,4.816243733493934
-1.0114659756599804,4.821306356401982
-0.9883915234231475,4.212810697995435
-0.9836559888996907,4.1481209452414305
-0.9771630768526953,3.9624718386859605
-0.9716137849556308,3.7266833984996786
-0.9693678389824036,3.6776979778628958
-0.9674293643925163,3.6055339965318427
-0.9520612576380127,3.0038581138816967
-0.9472195989631813,2.803317660392148
-0.9439435675765919,2.6181502864993145
-0.9310985487841732,2.1380144109827914
-0.9288980100969626,2.015629424467842
-0.9281977961644445,2.0031929163100264
-0.9252380340303712,1.9113134037343202
-0.9237194621838443,1.793848326426705
-0.9141717867010288,1.464733330266411
-0.9064910104514121,1.0911796749084408
-0.9056574081216704,1.1181335650029822
-0.8971831543854845,0.7378195946156051
-0.8906281698150451,0.5295114983995968
-0.890585553140002,0.42906470956743986
-0.8832425374957955,0.2111698834505272
-0.8822306182608055,0.12253391131377181
-0.8770863547074002,-0.041722823802586614
-0.8765862678902732,-0.039510817864973104
-0.8756640385172112,-0.060647342668230624
-0.868138869738174,-0.32281032390335
-0.8635451550361966,-0.5199265823831842
-0.8623546234984314,-0.5488872479932917
-0.8584576317909551,-0.6082287689025518
-0.8262659626396669,-1.455371839944667
-0.80401987600486,-1.829725830449342
-0.8013546320994838,-1.8935873150324387
-0.8005324075138942,-1.8667246734732739
-0.7987545297966121,-1.9283262292832495
-0.7969007104868426,-1.9165206132341506
-0.7952091462093032,-1.9455201214529703
-0.7941903215270756,-1.9514243140470011
-0.7885645481194699,-2.005493269600444
-0.7721443960579251,-2.0816996063540496
-0.7718423973959148,-2.0526132183469916
-0.7655346199344528,-2.0826080949630192
-0.7563044166369579,-2.0688153625460934
-0.7510343524598846,-2.0998867941599855
-0.7479784721490184,-2.044546644334411
-0.7351555328663135,-1.9770281751425784
-0.7205827825873157,-1.7921804271415347
-0.7168658889794797,-1.7519280379124376
-0.7149033962015552,-1.7548723545846994
-0.7077264444739937,-1.6189477084016182
-0.6864741976521662,-1.2969407892496185
-0.682183884803548,-1.2457000316261455
-0.679831213936211,-1.2078437389402765
-0.6780841542291993,-1.1492957698416835
-0.6756368848620156,-1.169339585508918
-0.6726255423289444,-1.066524993004226
-0.6682700752271233,-0.9873158775100822
-0.652125233128527,-0.6763156167023884
-0.635490530913144,-0.3302934496576986
-0.6341916128797731,-0.36830457290555324
-0.6327664983645858,-0.31113094031335853
-0.6232008051642279,-0.21001754655953095
-0.6173340616774352,-0.11146699054913851
-0.6123745600553088,-0.0516124781084612
-0.6084346296904148,-0.04226479323240824
-0.6038591898567569,0.010693529920280359
-0.6026161307952247,0.04127678546526473
-0.5993783549085774,0.0982014191860239
-0.5932625041947293,0.18442717002040077
-0.5916155554996232,0.23894517466019094
-0.5852217316445838,0.24113550233981007
-0.5825038797309166,0.2859259546992601
-0.5703785817172897,0.25247572917690003
-0.5696945778539932,0.2612667124271214
-0.5685461319967935,0.25937152128736674
-0.5670783190660176,0.27292899245578867
-0.5604239451239019,0.2230741957202682
-0.5521045442955517,0.17689072910174608
-0.5477183539341675,0.12096955047293317
-0.5469040986723002,0.17288619958481574
-0.5412598213282136,0.06735895260048486
-0.534823267231384,-0.06893853223501961
-0.5345546398050356,-0.04434392340416518
-0.5243610143889668,-0.2345349787757097
-0.5208254784695181,-0.308004830102144
-0.5158472406563703,-0.37651864036916066
-0.5030031144576363,-0.699237764117857
-0.5012003008004213,-0.7448909669866632
-0.4969407689764993,-0.8412017530559607
-0.48286897241230564,-1.334038184812377
-0.47905849841533943,-1.3700421107499134
-0.4757335777634326,-1.517808823558334
-0.47486517715485155,-1.5112217356153956
-0.46090167257710046,-1.956511332352127
-0.4587710742862159,-2.010808538076669
-0.4578452220186344,-2.101616590600019
-0.45155235605070665,-2.284298482383249
-0.45100300826143425,-2.263160891110904
-0.44255299751156496,-2.5290656393403688
-0.43370936449152575,-2.736262219288672
-0.4285578752416015,-2.8678897826660266
-0.4242721825212339,-3.0762532248204044
-0.4192398323790423,-3.1338430001496396
-0.41459945569836076,-3.2353631792829627
-0.40036507709701574,-3.481042092973224
-0.3901758049524213,-3.617091669432403
-0.39007480639889236,-3.597429371082232
-0.38673322755334283,-3.6154497658200904
-0.3702690239129538,-3.6819341921914637
-0.3682101450520294,-3.6180448001188554
-0.3603234616245379,-3.5896853295823354
-0.3566158713709644,-3.588999420932118
-0.3276340829555968,-3.0885623107064353
-0.3191109762028903,-2.865664686235399
-0.3100629467060605,-2.608654058704179
-0.3030871051654236,-2.4356982204013815
-0.3022857586191616,-2.3383177277325418
-0.29455369874419457,-2.147501446471226
-0.2944834314408369,-2.1279930903627915
-0.28824104141192564,-1.8949924211273328
-0.27618006858160626,-1.5086381061559775
-0.26747316593752934,-1.2020719023454003
-0.2413349050806568,-0.5263970506103796
-0.2408938068602371,-0.4569024125301932
-0.22363515858013194,-0.17916854138654056
-0.21568029824752344,-0.07903373037103875
-0.20484729912285093,0.03734441162110657
-0.20422339303327597,0.0007710214384950217
-0.1971940248508135,-0.013680743582447322
-0.19515088400660563,0.060445542869808605
-0.1841008224020051,-0.020765766397427884
-0.16834174243163735,-0.20170584001591177
-0.1596293944924958,-0.31361075747452677
-0.15277625527282268,-0.47317255044145073
-0.15164806846102508,-0.4585892795103792
-0.15114753760401456,-0.5186537565122553
-0.143270014277733,-0.6178065016069179
-0.14259556956640562,-0.7234400201265446
-0.14186242956017203,-0.7154429935949395
-0.13379681972976876,-0.9218772533886975
-0.1334147679147053,-0.9061646268693017
-0.12608061643524593,-1.0640776288842744
-0.12531615677699115,-1.1309386555289338
-0.12076694547990119,-1.2274277592114324
-0.11073146292978064,-1.5119010080906616
-0.10829436398710524,-1.571611407588924
-0.10049684417174687,-1.7295771423310502
-0.09888032292180826,-1.7750114947355404
-0.08868261028336821,-1.8878171018749077
-0.08597835042183988,-1.9414684901221182
-0.08334282053499731,-1.9802343411609589
-0.06263070943632032,-2.129282070505179
-0.06208687711966743,-2.165153731798894
-0.061290504450784766,-2.187996781491399
-0.060416519515799294,-2.1497806356828226
-0.06005773941932979,-2.149406775715326
-0.05373954287540528,-2.047923392464024
-0.04150367693650647,-1.9840410447129204
-0.040345050448213016,-1.9532680247791558
-0.037545220075942964,-1.9327639698549064
-0.03560832803743841,-1.9478853237835347
-0.03498779582613043,-1.9108672108708902
-0.03064305858846783,-1.8356595200257826
-0.017189303530298794,-1.3812045698897073
-0.012533454394747068,-1.290573843420498
-0.009884842807917238,-1.187674831078079
-0.005338553227443921,-0.9925712831089836
0.00881270753397878,-0.3085866214953691
0.017367066870411563,0.1431840341107259
0.030598103290968126,0.8472496604680436
0.032294162750032385,0.9470099350198885
0.038767430907189926,1.3596633765379031
0.04789391161867673,1.9121752497239515
0.05823380924155863,2.56684695732014
0.05887983101042504,2.586857314056707
0.06138330814673498,2.68930561303466
0.06481997957976082,2.886017240701966
0.0754164105583417,3.4558118929912607
0.07586711241854793,3.5113393274276867
0.0858350098845504,4.008918395552419
0.08653084068352968,4.04571782176435
0.08724994019439247,4.0224275444797195
0.10154253414616488,4.675366495003105
0.10873403377590352,4.869783901369452
0.10998401316089179,4.959975537780341
0.12106867388914466,5.180852776650884
0.12188759963858953,5.228106996109415
0.12866698089986794,5.300972674562135
0.15690054862041425,5.168049085564143
0.15691059447814837,5.10789935973204
0.16170035267991523,5.062327166684163
0.1742550805248344,4.595626479638838
0.181464859493929,4.37461842600507
0.1861197243301982,4.079074831831642
0.19861584014412692,3.460620548785733
0.2021665779690931,3.2756368271946754
0.21392414762823542,2.5452448734869657
0.21609412720726429,2.452319364786613
0.22727726036659934,1.6261672297250442
0.23212566599177453,1.392895389939281
0.25321408090777187,-0.022063591587092243
0.253383612147414,-0.04442979512478581
0.25748737408863853,-0.2858077090560846
0.2625397046890221,-0.6308550690136269
0.30048234677347807,-2.558891332830491
0.31244841912807697,-2.962884090747856
0.31326318888930516,-3.0020409512868045
0.3184569119177687,-3.1276088232939596
0.32428006068611737,-3.219189701265445
0.32814003832965266,-3.2485728995305134
0.32853885973501473,-3.2978934680169476
0.3354265932242573,-3.3991667277903588
0.3377447134483633,-3.3811293459475604
0.33790606988985816,-3.385990339125221
0.33803070230921906,-3.419230115765161
0.3402519703694038,-3.324347363832714
0.342143149782983,-3.4156191287850954
0.35932590417790244,-3.3758160563412085
0.3610148998418845,-3.3418834570922233
0.36126880954530094,-3.3878995308759805
0.3640270831127168,-3.3166437402910525
0.37403140228985077,-3.2605335941111044
0.3900396064763356,-2.933594096430191
0.4027884781010984,-2.612365360943649
0.4114137325877678,-2.4229671338285264
0.41265948357404625,-2.391023804406184
0.41878368555101453,-2.241430585099286
0.42128095987729175,-2.22644171453028
0.42340619772685795,-2.1753298125290126
0.42700551181660673,-2.0302058054746532
0.42868807478244264,-2.041419236795555
0.43011328490800427,-2.0265151060966535
0.43115193197284984,-2.041544302619735
0.43269237669161686,-1.9207669007853858
0.4455331850883564,-1.7024898974425746
0.47049800097459116,-1.4714176641826784
0.47251853101933605,-1.426868314185293
0.4929479327978674,-1.5540250967621425
0.4941048820813454,-1.487867981897385
0.49727064277038036,-1.5742419841084137
0.503728619958606,-1.6426865708030276
0.5135740758093563,-1.7480743522723279
0.5179816623736357,-1.820961090776026
0.521121002799549,-1.8190622733181225
0.5214125520200712,-1.8696093413695016
0.5235026896509334,-1.8905386748733444
0.5235292719106144,-1.9618508560034391
0.5264081821025552,-1.988105920776397
0.5351949780639833,-2.1724493797973405
0.5358930960005854,-2.1491430074954967
0.544666634191354,-2.352813233070838
0.5471082904489237,-2.389015647247947
0.5478936124205944,-2.4480617111408005
0.5488337449319785,-2.3949081078677863
0.5526436355403361,-2.4986204890223416
0.5529191435251701,-2.5499383917121805
0.5608502721623032,-2.6804648927491534
0.5644823732911144,-2.78070885962233
0.5650313572958416,-2.7590839591694714
0.5797780837641069,-3.0294753814914412
0.5868372996218705,-3.1206749441232495
0.5894980828909455,-3.1283850561818896
0.6025076739110955,-3.2608398258513316
0.6132641183470406,-3.2344352686448365
0.6147330362837988,-3.20691915335702
0.6147729687808967,-3.28225755382527
0.6152910351325103,-3.2290231738293325
0.6211159300886431,-3.213744541047125
0.6353986035338703,-3.0029008696318553
0.6397092338945018,-2.90656265673884
0.6407098440996335,-2.879448613533391
0.6469003748684856,-2.7915696670083276
0.6485639163907067,-2.7105993283809444
0.6621866206250497,-2.3161017198624987
0.6661894313292862,-2.146484376587004
0.6705241642888407,-1.9760057574037202
0.6790864516496873,-1.6741776060337141
0.6822687725266956,-1.5387196667363852
0.6833467356361358,-1.4860658309959034
0.6928097854505069,-1.0788377625246381
0.7044286877422801,-0.5055590141624278
0.7262989616602318,0.5750574829121452
0.7328448759256903,0.82372270624608
0.7395986947826678,1.1740964876218742
0.7445805707634849,1.4095186706958132
0.7468306471836406,1.527873129361034
0.7543029055993777,1.7779614110899247
0.7566843198595792,1.8401248880355299
0.7623726430463109,1.9901597319568158
0.7677889598930228,2.139479254525419
0.7719911052932904,2.228445539023229
0.7720138081039281,2.2975381254145373
0.7788830301824357,2.4504844096439524
0.7797927484627225,2.482735982603485
0.7901631130813698,2.621628444385125
0.7965487711347263,2.6396077398583166
0.8037166057658336,2.70392878251043
0.8154165723636524,2.61994152286517
0.8239144287165265,2.5397777054355153
0.8255006434957144,2.5221404359849577
0.8352867210460913,2.255153245038948
0.8378985466795488,2.2674703071449875
0.8387336480874112,2.217892670986883
0.8403987491119356,2.1548290195717845
0.8454033896933204,1.9958071332533691
0.8488946982173982,1.897562607193268
0.8499107974096898,1.8631275060324584
0.8712354835045995,1.0788370644629919
0.8747806913022109,0.9608832050961839
0.8816861598960086,0.6362397561647717
0.8990310663699015,-0.09154181815501652
0.9013575679671337,-0.1718914325107502
0.912753657873667,-0.6100203811434365
0.9228942617336062,-1.0446274779426812
0.9263487598165945,-1.0964612418414794
0.9267276343592075,-1.1867984927452842
0.9411000602301898,-1.593789313749285
0.9453166162343658,-1.6630190593403507
0.9464387025862653,-1.761175762266002
0.9504877036730921,-1.835180839727713
0.9556370678423716,-1.9167053492205561
0.9573679045748751,-1.9354724403859336
0.9585209302534912,-1.9778340686938891
0.9635108443886509,-2.053486492557778
0.9645585926399316,-2.0851260070679873
0.9825457153561716,-2.1158394318315366
0.9847279117455745,-2.188481752286679
0.9871178353392471,-2.1533153952213486
0.9911565500483608,-2.1128738750384715
0.9999252524154647,-2.0676642705260364
1.01454968170804,-1.8231093082989211
1.0161378596996142,-1.7703741081688311
1.0165890283127803,-1.8009154085093657
1.0166213010740517,-1.8172493720828624
1.0242200269400268,-1.588580246122474
1.0340124873467111,-1.4402851857084797
1.0407104774390143,-1.1939152316097013
1.0441745275124585,-1.0737344118114764
1.044551647616295,-1.0470873077145182
1.0478134320066133,-0.9539533235634446
1.0514117531821787,-0.8832850881842558
1.0584043379767127,-0.6517193659349979
1.0741784490865172,-0.1815049405020155
1.081836691679504,0.0117306107846432
1.0834563470435015,0.07698353123865279
1.0906991345404968,0.27237717392328475
1.091537990389659,0.2509798794060666
1.0926044574359848,0.31686262227837114
1.0939839499721007,0.2934984932021427
1.1071286262829032,0.6324612085568068
1.1112515508670304,0.7254305550290787
1.125404664868463,0.8962638514918372
1.1269101201958627,0.9034381884471044
1.127481270000115,0.867566455177836
1.1292627264297135,0.9290617719096729
1.1310874761704302,0.9541936388004388
1.1320956725382691,0.9658625066764654
1.145495189411676,1.0162266963253443
1.1469413594516764,0.9904242160489322
1.1546587687772982,0.9964248932557138
1.1602745315204093,0.9310496560991488
1.1781519150543511,0.7925537546574882
1.1894526181338803,0.5993295599017653
1.1899940779757916,0.5405306963927
1.1950041472592847,0.522003044252746
1.218218854058767,0.005158119924761801
1.2238890018751158,-0.11669621935708022
1.2245663085729266,-0.1320023907833582
1.2333549274182811,-0.28409986877293025
1.233454381837996,-0.3244930438469794
1.2338537201911723,-0.31338360043794333
1.2450394598432428,-0.5062829457225748
1.2570902629358534,-0.738505235108477
1.2620018557433976,-0.7904495564159879
1.2627585706691224,-0.8172215561167927
1.2661485353300685,-0.889666025817932
1.2787743558799507,-1.0238717488728803
1.2791876427437527,-0.9946296398979761
1.2840701165519999,-1.0979033595069234
1.2854032087311733,-1.0952557492054822
1.2995287963922344,-1.20441130339265
1.304911102536293,-1.2011470373874245
1.3070902412319505,-1.2053108243936674
1.307982236255894,-1.213101287514931
1.3082225705433643,-1.184293816039017
1.3113243630750206,-1.2252736834690283
1.3154322380481016,-1.2711715946456525
1.331718737235935,-1.121547351650301
1.3322273383094636,-1.141851002112113
1.3359357460034866,-1.103471498068508
