n_harmonics,base_freq,magnitudes,instruments
9,2.994382944447579,"[-2.56487737 -0.01974445  0.21139412  1.35201564  2.82412374  1.10406529
 -0.47652101 -1.06732375 -0.45867108]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.165236393882836,-0.7623618698606853
-2.160641527379372,-0.9826365770050328
-2.155735140040856,-1.227984541961446
-2.1531995148884184,-1.3159002359747114
-2.144783939840232,-1.7498979663604577
-2.1424478742980178,-1.8303313687365221
-2.142440706447025,-1.848696736890626
-2.1294966628454746,-2.3927651116319026
-2.1197784010301026,-2.6801933218919345
-2.1056317752577063,-2.956023365277974
-2.101431419620604,-2.9904665160235218
-2.1004587437574442,-2.9753915802394983
-2.088939123719718,-2.8958289614033412
-2.085618031078061,-2.8385973453417743
-2.085028059338148,-2.83203190460173
-2.0844507640183494,-2.8119689134718
-2.0818231130327582,-2.7532405304042333
-2.077061732896907,-2.5942268870131864
-2.0745510053315797,-2.4991523758782312
-2.0591319025430876,-1.7398677755235505
-2.0571567968655073,-1.616292881884361
-2.0551687065945856,-1.5125688467776668
-2.0525324210997646,-1.3396618397308542
-2.049408673127603,-1.137619076832115
-2.0377100457732062,-0.2864341904876883
-2.0358110812501913,-0.15594179394990393
-2.0156907878695822,1.3917600176507547
-2.0020770033201174,2.3275523562346208
-1.9960359160950067,2.6653386349225676
-1.9846680371876044,3.2426346960834342
-1.9822669519575742,3.3074685943580207
-1.9694696680508113,3.6608586667896375
-1.9648235846210402,3.6912105810126232
-1.9597146551300448,3.664721456637043
-1.9472392446274052,3.4821079024459567
-1.9410891304600653,3.2741763595210385
-1.9357320670278044,3.0309211334604025
-1.9172372435092793,1.9084052440906407
-1.8937527989633027,-0.04253333379501449
-1.8844467343289024,-0.8737715074896235
-1.8814279426306433,-1.1324225358135698
-1.8810317088070034,-1.158406387894218
-1.8776075963580776,-1.4622519612222502
-1.876677966079385,-1.5277021255583492
-1.8691558160389388,-2.1504098945885377
-1.860545366940021,-2.7965921886740843
-1.8604212164764626,-2.8021014041933903
-1.8602128381662744,-2.846900309960965
-1.8563336779368014,-3.1133928185615654
-1.8558300457612558,-3.122607445616971
-1.8540310018573962,-3.2313066111066036
-1.8265084673325924,-4.426207523429355
-1.8216971860903612,-4.536959284891144
-1.8176901387092264,-4.559478468729174
-1.8153814031916866,-4.58363771207434
-1.8151931802754735,-4.59594423329735
-1.8055488625709584,-4.555531861989605
-1.8018385680282305,-4.484068334651664
-1.7983814734131065,-4.418962611659741
-1.789936727900581,-4.181898324401432
-1.7797998510234367,-3.806196970650514
-1.7781338758779435,-3.7356124091257037
-1.775709067191312,-3.6104164599953523
-1.7753601398856351,-3.5954251002356377
-1.7714183670439585,-3.412248487856172
-1.7521209480862752,-2.337026054302132
-1.745200759543974,-1.896648393042558
-1.7305970443110823,-1.029677270660612
-1.6994002543966318,0.4974257570489399
-1.6930185182530597,0.7636999288202099
-1.6816388515706873,1.1007222726192574
-1.664280974221047,1.4401816295112069
-1.6570815661542915,1.5284748791748195
-1.6560373867331148,1.54785189456725
-1.653625676685249,1.572540682325085
-1.6461215122273534,1.5955143263636875
-1.6437086191158066,1.616903440941371
-1.642999085245329,1.646580232261779
-1.6429033561708868,1.6269184819641265
-1.6381678049690422,1.6344999666826232
-1.6358250452250076,1.6557077318945805
-1.6351335764086332,1.6732289463289514
-1.630488702520687,1.6690369666466693
-1.6281339396445114,1.6494481069858014
-1.6250987061248845,1.6707781812089983
-1.6249766055974517,1.6435846598261261
-1.6118438597420846,1.6167410094351429
-1.6070011707177783,1.5853437746019339
-1.602628324481437,1.5751089841412613
-1.5992192983554214,1.5589831356046024
-1.5982986265887191,1.5429411224205893
-1.592298005695549,1.5259866942404572
-1.5874942078229843,1.4867195370825705
-1.5786432592656963,1.4521056218264532
-1.5754163961709426,1.4235196192835138
-1.568661937949268,1.4091167759735181
-1.5642405898181122,1.3508598776404932
-1.5590946486712187,1.3242928678719992
-1.558944792019519,1.3427128899880514
-1.555405757202033,1.282751271442383
-1.553147150530694,1.2896320014891056
-1.5499608412047428,1.2632418401264338
-1.5451584304562038,1.2205837275409601
-1.540068317157468,1.1681098150316613
-1.5337699606818054,1.0927138221636727
-1.5280252661153895,1.0274566420995563
-1.5237204351764604,0.9696554593756357
-1.5160950269693017,0.8527918959059217
-1.5112582475781375,0.7808355991820185
-1.510201101268438,0.7240084747524885
-1.5077952007707291,0.7082816591958698
-1.4916290234442835,0.35748857473170154
-1.4838089330919866,0.1864267107575452
-1.483144834523086,0.19072590385242838
-1.462248462323244,-0.30431021035454797
-1.4491882533052334,-0.6024417101191878
-1.4481228357878098,-0.662440993522762
-1.442293517459542,-0.7813884202510749
-1.4422308327292575,-0.7665750120717164
-1.4340835027259544,-0.9135553459830416
-1.4306448668714684,-0.9720721071066047
-1.4240470117225332,-1.0610439735969435
-1.423855904502088,-1.049255209834903
-1.4232549497772522,-1.0759425859422924
-1.4108109769636885,-1.1867857910233084
-1.3994549036008634,-1.199389708829864
-1.3981598978057366,-1.185415254353064
-1.397349210412323,-1.1543905482672279
-1.3967030439665389,-1.1418506691315229
-1.3802041336291202,-0.9949570638327285
-1.3800059185990994,-1.0089941174328025
-1.3722480447952783,-0.8486436469843184
-1.3633479511223945,-0.6271320121432675
-1.3527028966022376,-0.3231531539075459
-1.3412850150965614,0.047075755608181453
-1.3397236210791936,0.07617863962315252
-1.331354017999915,0.36594952050154417
-1.330463977336306,0.39891770234835994
-1.327352126204727,0.4910027773718964
-1.3224410317100186,0.6483889585471754
-1.3199409303910317,0.7361398761639106
-1.3167863050453859,0.837960223877909
-1.2789077925939991,1.6534681795806512
-1.2784669410037526,1.6552456116558258
-1.2633775153470979,1.7582836853919652
-1.2556713552091643,1.729144294056538
-1.2384541899504917,1.531061251173465
-1.234963462834155,1.4851139111238887
-1.2118690090234014,0.9700628087336162
-1.1967025902378823,0.6215423966698387
-1.1884467585813105,0.4503078043205172
-1.1858505195494065,0.39246333703597336
-1.1856103927385164,0.37003896432590777
-1.1837096124738624,0.33948720711889463
-1.1833680483883005,0.3607323192355626
-1.181483697608433,0.33053372191216823
-1.1808292406950744,0.31744230695557435
-1.1636959458598382,0.0979599739079219
-1.1625316689463912,0.10920146754272601
-1.1579077820507768,0.08124484275133781
-1.1541088815032097,0.09140610382074424
-1.1524035958821717,0.05526734781659741
-1.1462321766162704,0.10651437932837408
-1.1447097727136282,0.10959130154938522
-1.135749248216573,0.22306529926289956
-1.1297255578040273,0.31265116588875674
-1.1267405198699805,0.3707852331671135
-1.119955518461386,0.518505032084202
-1.104871852418963,0.9449066844434966
-1.0994658080695605,1.1328093844049867
-1.094768803684559,1.304291127868897
-1.0883983058507432,1.5417636535188783
-1.0859132153000592,1.619841738579772
-1.085693536082481,1.6261862276317236
-1.0823963486414945,1.746341162757994
-1.0807993610152724,1.8069615503660337
-1.073530995414051,2.0937923300058783
-1.066858054488088,2.3493569035336135
-1.0660061645642283,2.3494771982485596
-1.0637457054243447,2.4321639888505064
-1.0545187328599737,2.758753990995755
-1.051880805132789,2.8545292940198332
-1.045654651389432,3.045688977001936
-1.044546516489803,3.051874118479848
-1.0423678780696448,3.1328585508401368
-1.037502241337731,3.247457674933326
-1.0359463644865585,3.289527472481941
-1.0328509784862105,3.3445287756634983
-1.03265430590621,3.369298122079527
-1.0293805753761252,3.417714408202585
-1.0275406563869045,3.4663518107708753
-1.0255952639903045,3.509839682613563
-1.0253116546703265,3.515088501910726
-1.0229280974216932,3.564052171372974
-1.0164686135447378,3.673703787931097
-1.0107161805891605,3.6973867882917744
-1.0071023056426824,3.7385821288388046
-0.9974967001971207,3.7959722559534983
-0.9836932440026462,3.7616750025694454
-0.9796812012030927,3.7371805817026447
-0.9674437991803861,3.5996664582157076
-0.9658615637642294,3.5798338439576214
-0.9524426383735847,3.3956906654358687
-0.9485681255086624,3.3430904756465645
-0.9385067110950436,3.1692872538018144
-0.9381580860413861,3.1745094153665043
-0.9380135117129291,3.1476453412569305
-0.9363631501655982,3.115702686214836
-0.9362995886609453,3.121461088595897
-0.9310197993880278,3.03157467616492
-0.9309349087941783,3.02700545887633
-0.9258896400190446,2.9142552580165044
-0.9214764291481332,2.846967601748508
-0.9157098869958249,2.712547926605529
-0.9025888627115077,2.4461373614670583
-0.875558202365462,1.8868812390068315
-0.8728272952599285,1.839414769110099
-0.870095509447006,1.7587639980667362
-0.8697622693766816,1.7483989756288831
-0.867120898185751,1.7143304440720402
-0.8669623782781244,1.6904458601057648
-0.8629387689316284,1.599556783484071
-0.8578661395797242,1.4872969473296698
-0.8547218477826624,1.429650959841326
-0.8501146499510757,1.2821857086293607
-0.8425340619261883,1.1200395486055246
-0.837211819018945,0.951972578497183
-0.8217777159484205,0.4935628206420807
-0.8095970574594658,0.14489955883937322
-0.806290571827665,0.027922598164357985
-0.805110158808898,-0.004691685178790766
-0.7969064946514157,-0.24365201500965994
-0.7827207420746736,-0.6963423282438742
-0.7826314283382922,-0.7106395875592615
-0.7814182850055058,-0.7573044109808226
-0.7743260683527673,-0.9336820118502461
-0.7706435862962202,-1.0317206909748016
-0.7595656130261874,-1.2954972245095013
-0.7592925918476268,-1.3241714241393863
-0.7562916364352925,-1.3899448325573904
-0.7402278693615276,-1.6620831902247557
-0.7359237500381157,-1.7292745696621286
-0.7356013504437966,-1.7319268125160483
-0.7211094489397625,-1.825177588541203
-0.7148947246242834,-1.825755875720461
-0.7128950196505528,-1.8269708740555524
-0.7052235410582641,-1.8080986520394007
-0.6985481858201843,-1.7900470266590354
-0.6979739911209757,-1.776578639666265
-0.6941238105394776,-1.7375843221580205
-0.6866091632610924,-1.6786257212950901
-0.6828281489601902,-1.6414069517511343
-0.6798708488736604,-1.5876553587250986
-0.6755445213911586,-1.5367155922305247
-0.6591787397407218,-1.3417571382928086
-0.657180585830595,-1.330693297139199
-0.6537310671004715,-1.294227005015279
-0.6536391675796769,-1.3042908851900505
-0.6503191604520362,-1.2729171666152834
-0.6486632450338745,-1.2563109877810887
-0.6466779002129117,-1.2610982239345694
-0.6465828490063328,-1.2486780714984005
-0.643034941992016,-1.2463326867510656
-0.6387632343990877,-1.1839992470246865
-0.6360114713409151,-1.1866021193654344
-0.634673520042309,-1.1821797146554516
-0.6340002285488833,-1.1819426724160544
-0.6325259985257743,-1.1788227297237055
-0.6317924584479115,-1.2114568325714923
-0.6246369474380398,-1.2176191657398336
-0.614255585407526,-1.3092033535458891
-0.6137819538191582,-1.3312193894838011
-0.6024459533497111,-1.5296051042127055
-0.5834066773815936,-2.030295699365986
-0.5807425460787261,-2.0807943749488524
-0.5763824201647476,-2.25460330810134
-0.5692482517441935,-2.494123413025766
-0.5650598102482438,-2.673227898850823
-0.5454434074709935,-3.4295270911209883
-0.5447542371801442,-3.4346680445654654
-0.5408746984119794,-3.5808517567026663
-0.5394521668750034,-3.6171052365194267
-0.5380691340296204,-3.6859637633917726
-0.515766978242497,-4.228901189490656
-0.5141937851460163,-4.221061663001054
-0.5126212565537855,-4.2656880888269155
-0.5115992836750367,-4.27044646509225
-0.5039035755617123,-4.304215166364395
-0.499360208441999,-4.28383185156752
-0.4808868342862258,-3.963707190595081
-0.477189896476784,-3.842246520039311
-0.47187764664952336,-3.6334325097819686
-0.4716127883745127,-3.621731729723845
-0.47125833195701894,-3.592274497380292
-0.4683219009126258,-3.478793817092658
-0.4682098697286854,-3.449919020077218
-0.4487504236163722,-2.3296791900479796
-0.43344076537455933,-1.197778455471486
-0.4319135687220941,-1.0687433836261955
-0.42550815710874446,-0.5975770109595263
-0.41432784539494794,0.29203425461816285
-0.4098508523906368,0.6408349921974864
-0.4082995276236976,0.7387912228980228
-0.40510565895466044,0.9825427273433993
-0.4028033166205276,1.1280340009964267
-0.40255815281874785,1.1662586044783811
-0.4008296709611301,1.300673802133869
-0.40040128270909836,1.3189320786806864
-0.39921356951086473,1.4127128874533297
-0.39637770284889884,1.5892146641915075
-0.3953788328286656,1.6683261727682313
-0.38031024888525256,2.5092242078272164
-0.3717815101133439,2.8517087231748337
-0.37139999834813153,2.8866562761162906
-0.3638543144485227,3.1159072485435666
-0.3633283069243851,3.1184179635633664
-0.3609192764504301,3.1742195160486557
-0.3584954580830635,3.1949822662701832
-0.3584544698801242,3.225898641546029
-0.35619692200916564,3.2421940180203914
-0.35127280354486157,3.2538738954731956
-0.3502759363182322,3.2683744993797132
-0.3375591721235036,3.1251637944807276
-0.3350362068609245,3.0846125652115552
-0.32860745193026863,2.900687382582469
-0.3242451140784208,2.74718950416497
-0.31956989363954813,2.5658376578961994
-0.31282371758732097,2.2132934214197455
-0.3126506299624787,2.2230197602035964
-0.3091640182345854,2.0434438584123416
-0.28682573225246344,0.7035239670292015
-0.2814533478058916,0.37088551391827523
-0.2670086663774396,-0.45879439134934036
-0.2617085714058236,-0.7603135783156058
-0.2508380858333221,-1.2578624065859378
-0.23742116617690545,-1.7039657641365307
-0.23388914099362523,-1.7659850869071942
-0.2336912691710098,-1.7575660896276797
-0.22269039950507308,-1.9060858623084942
-0.21141505713658493,-1.8787126794225555
-0.2035786423729622,-1.7965658752031508
-0.1982782272503476,-1.6832291365213952
-0.19376690418945186,-1.5680162148180028
-0.1930111608273899,-1.5574806428281263
-0.17798320689090552,-1.0678700776310504
-0.1764369067780689,-1.0261641987753838
-0.15032464217145147,-0.07207593946701873
-0.15020256815103927,-0.07848480902860545
-0.1453586782007079,0.06789333220852008
-0.14270025224871574,0.15153370591997214
-0.14261224356475388,0.15472671522182552
-0.13971774111917412,0.2216223407540878
-0.13671617804314717,0.29183610224047457
-0.11962846115531534,0.4973240856381709
-0.11790184279299787,0.5261587588129021
-0.08629570501890438,0.010518374112570639
-0.08399984678916672,-0.06951888749472436
-0.08316077097685692,-0.1051385223929422
-0.07810611320387828,-0.2797145065144852
-0.07571862743234492,-0.3838311101564913
-0.07347438839546427,-0.4826587648402782
-0.0702776875569402,-0.604192408257043
-0.05930293382278773,-1.1255051563770455
-0.05833199196530625,-1.1753619978027838
-0.05729046357141021,-1.2257586114895287
-0.055328237106420985,-1.3091917747990938
-0.047978206167347714,-1.6757297002661855
-0.0440307519055283,-1.8363103410627306
-0.041168265512828484,-1.9593143467289036
-0.031342020433225315,-2.3695821338819725
-0.02723026601259093,-2.5401599753265467
-0.020759105140746748,-2.7148983794091017
-0.01434532042512382,-2.856670187644508
-0.013983406299374224,-2.859491214404429
-0.012969840841052793,-2.8889615904980137
-0.00467798793363805,-2.992333912567767
-0.004009469592865411,-2.9754810164572887
-0.0005396957475634068,-2.9755943956245314
0.007749690000739218,-2.903108953880346
0.0133867431682555,-2.8073394846783093
0.01633949931632328,-2.758713292047332
0.0312940283285954,-2.1728175473925226
0.032499239897617827,-2.1046594163560037
0.03871696413538883,-1.7888133122654557
0.04028120397899393,-1.6892545412106175
0.04623509925153879,-1.3248222119759074
0.04902646380614328,-1.1229120393538958
0.05041293754684251,-1.0242196964830925
0.07770032555435691,1.0071968834578566
0.07847054167816925,1.0872539486966373
0.08949751352882807,1.9044486721069995
0.09341867107311597,2.1466420241612307
0.09861208264200672,2.4743725647886268
0.10334339520344304,2.737340789110862
0.10702674659522238,2.936767472200469
0.11844949229198498,3.384801695022246
0.12559225731798573,3.5774480932710757
0.13726029558381292,3.6833346925021617
0.1466599690880015,3.5924603925467538
0.1556029661111431,3.3270876031600003
0.15780755080387943,3.25379855850169
0.15995707688176175,3.161267055322227
0.16606284392280868,2.849063623359732
0.16884856661720926,2.6926775419889606
0.16973781201520133,2.6477595995857683
0.18090436052730663,1.902567360758985
0.18830647142557488,1.323337617404023
0.20086620595512628,0.2554074427580402
0.2016408397183742,0.18867159906000486
0.20319442205005567,0.07791627582282225
0.21055157984961026,-0.5718521704651865
0.21842867009013522,-1.2563907838002524
0.22009430247662998,-1.4171548687601732
0.22140334715971122,-1.5103184594340722
0.2299017035895119,-2.2223336317702627
0.2314302982399612,-2.32896170786796
0.23982375760298913,-2.9587666255108087
0.24509891700066166,-3.2812287534382283
0.24927609385281668,-3.53868680139948
0.25008376658149034,-3.5602773811157173
0.2526166803649721,-3.725812058382102
0.259418118486336,-4.053216231060781
0.2602181094958982,-4.079936187785925
0.2618787434933063,-4.107341135620147
0.2678084419128739,-4.357551714123264
0.2679430054901699,-4.340540853283933
0.2728530085450185,-4.43888429249623
0.2858917239714751,-4.583270533047332
0.2946100129513103,-4.504199316266591
0.29514337023299975,-4.50939281307267
0.31457084780124855,-3.9806803939902893
0.33490293339356647,-2.971515895352881
0.34224600532029825,-2.5504927380052336
0.3493665208718091,-2.1200746756145294
0.3613361861979083,-1.4133630206545535
0.3747728564049644,-0.640776824617536
0.38034169224056313,-0.3272168247332953
0.385706024090676,-0.057700481716482864
0.38677711089028843,-0.027451170797332898
0.3940315818017397,0.2877895038507805
0.39800540328745715,0.47900093306021047
0.3988466875093226,0.5069642022091022
0.405674827863971,0.7674077560597308
0.4076229410153074,0.834006688342199
0.41164686412566676,0.9712270737590595
0.4120647937962856,0.9710266631864622
0.42669220367800875,1.3421248669267247
0.4284097438663599,1.3701052180727482
0.4402174842467783,1.5482587316602499
0.444595954878646,1.5881777753119275
0.45846297979474215,1.6564755880334385
0.46818273638620456,1.6473688544307998
0.49195742777714013,1.586033065363243
0.49302602984813504,1.5737286272168123
0.49589229128615564,1.5886637892073732
0.4976097793427301,1.5871869536669547
0.5165949633095237,1.4594123123693044
0.5216825920508494,1.4237961102403387
0.5328642645725727,1.3689535598171547
0.5429378840213737,1.2952588898152393
0.5635728412999645,1.113548522781503
0.5697619752828151,1.0320090201428416
0.5823751152529462,0.845236788438409
0.5830869986958183,0.8474302688774509
0.5833300387635934,0.8310395795654161
0.5837483589474033,0.8230204119535846
0.6004480757951818,0.5125661702032765
0.6013121726193384,0.5009602502563946
0.6058649198218635,0.3802969588572563
0.6093211614179714,0.31308227074862877
0.6162440031532532,0.15665510219776183
0.6251441092564702,-0.06553073845845822
0.6251846956081666,-0.045178353249336015
0.630141445919242,-0.15457444684708369
0.6405124365351602,-0.42632704423242945
0.6418843758739996,-0.4305479266160783
0.6497401833713434,-0.6483230185955208
0.6553977701563634,-0.7549395851535701
0.6580238002974967,-0.7979327591724767
0.6608185569372846,-0.8583918377151221
0.665524425596562,-0.9603087422225624
0.6737632242609957,-1.0649051504709934
0.6752436653208216,-1.0672975784589736
0.6775632399194884,-1.0879728075860493
0.6838958077436126,-1.1687418264822818
0.6983329734339945,-1.1739508813343729
0.6983841558448178,-1.2004183066922356
0.7104611224958703,-1.0928995026901205
0.7142407572311269,-1.0297382745130816
0.7166203394337596,-1.0010773681471472
0.7189439110621691,-0.9656845561128116
0.7220175596853662,-0.9091107590391391
0.7287568293472972,-0.7706292447972973
0.7307480365450942,-0.7162736295999597
0.7307954875700178,-0.7180101749136842
0.7308518719106134,-0.738100558836188
0.7329802759954527,-0.6656123684798312
0.7391669679135164,-0.4948771638778227
0.7566950544468929,0.010727439140459835
0.7611661470262261,0.16265182301710884
0.7621587615989895,0.1985818295452146
0.7642247274491085,0.23602278057733095
0.7668321863966341,0.33540649429438374
0.7716588845359102,0.49868656646811005
0.7888852362732948,1.0587680814545912
0.799564273407861,1.3219716782398276
0.7999492009617182,1.3287389007040251
0.8006231761273872,1.34081322351265
0.8028717585642742,1.3972412573657893
0.8106885731013667,1.553958974035858
0.8115563124190524,1.5719909321771925
0.8235725506899891,1.7195674650186996
0.8342400809126209,1.7467411734887732
0.8379550115051129,1.7432284296433642
0.8429870488230669,1.7044824030953099
0.8443289247957448,1.6987779576537874
0.8461838370902095,1.706730126913983
0.8556555204075389,1.5812896602655364
0.8591477446659241,1.5347053185867918
0.8660359734060323,1.4151522965254921
0.872532408567146,1.2877048869314816
0.8841054466753233,1.008167128941059
0.8879143063849888,0.9197902532733895
0.8945591083040401,0.7854099739176646
0.9016430263742041,0.6258790092731907
0.9188890721761345,0.274196968370462
0.9288016969853712,0.17580227404257107
0.9327242497195329,0.12782641166224357
0.9342262573118729,0.11566407779096317
0.9352499594428938,0.11086747451601377
0.9425476163666309,0.07015556814177372
0.9438894503997481,0.07071971761028159
0.9476094679297398,0.07057882567594671
0.9480277778138015,0.11918722948258065
0.9530169345457349,0.13306040209689826
0.9560451511373884,0.12201336466742121
0.9637244416948332,0.24073909748446493
0.9670489651840564,0.27689170871720575
0.9763058259588062,0.4652782566838069
0.9765714881251828,0.48618883649201117
0.979662285864813,0.5559084660035326
0.9838511391152363,0.6611370038457355
0.9892631781766941,0.8195744606945421
0.989466049504304,0.8248599416656781
0.9934799190012749,0.9609220309525668
0.9965203714931175,1.0442087225077517
1.0093001756408313,1.5043351341797033
1.0131696343958412,1.6331542463879933
1.0172869691504145,1.8285622057741004
1.024767548202278,2.0877886913319523
1.0314185677437493,2.3413460458460498
1.039522185802726,2.6186163840321335
1.0456307540456287,2.8264398779051607
1.0475330742547788,2.8952729274925812
1.0499220570271586,2.95992072024344
1.0572521507286652,3.139012363364778
1.079519076917813,3.6220533811784277
1.0839855511096914,3.681931876773634
1.0975652614004296,3.7801758001363153
1.1089999279593012,3.777966812692495
1.1132282690527422,3.783572606421218
1.1376298589708913,3.5145233058670358
1.1403144685338455,3.471961469366332
1.1423498002278674,3.4577046097562025
1.1599826429324969,3.138091818473882
1.1607646703228358,3.157265685331166
1.161674112579206,3.124016486381036
1.1761635342855898,2.8483393062235702
1.1850421292872033,2.66886564323818
1.186825896503013,2.645374340281811
1.1890068454176417,2.6211869837032817
1.1937849575267014,2.493500897644634
1.2139195391308082,2.096527507145136
1.2160918209588178,2.043107859694433
1.2168639057490571,2.03714523108033
1.2181467716323056,1.9929572648926688
1.2220318226157438,1.8986341093695325
1.233472900986098,1.6699453289417154
1.2539811631544886,1.1159197865674397
1.2659983909982149,0.8210481715510219
1.282741340553616,0.31612776397419595
1.2841016490969732,0.3027784042295556
1.2938236181903093,-0.03332136801114008
1.299391441543852,-0.21666471363190573
1.3001058323619699,-0.22150327348650686
1.3006635849139192,-0.22594849793870603
1.3112303254466156,-0.5528710425566075
1.3114258634414204,-0.5528622261780259
1.314030450018957,-0.6539857612750646
1.3167762097546705,-0.7360441214723655
1.3195817711154838,-0.8201296299456513
1.323712450439837,-0.9588382019387692
1.3260658933927925,-1.0060832351500015
1.3268375132601475,-1.006517493625967
1.3481008991773988,-1.4989136665782847
1.3567779007261462,-1.6543537523401428
1.3628758584559142,-1.7159256321243097
1.3655916031230468,-1.7350756655859798
