n_harmonics,base_freq,magnitudes,instruments
10,1.2650231477687015,"[ 0.21155857  0.63382954 -0.89335664  1.36713908 -0.49225809 -0.16346094
  1.42701943 -1.82373663  1.42835697  0.34087451]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.3797093736967687,-3.253425185918052
-2.3773338003801916,-3.2084575028426556
-2.3768113020869976,-3.211703582156894
-2.376557866593396,-3.2018279075300264
-2.37641292247943,-3.2118173428211243
-2.3669128514483297,-3.0773541197155163
-2.3667548131554463,-3.08778094213772
-2.3661661972161134,-3.084694912013241
-2.358655139140744,-2.9882397421414244
-2.3580508218258434,-2.9617455476709957
-2.3521632009573032,-2.901687137432549
-2.3418056095347626,-2.7700329353113564
-2.337005575719599,-2.7171496688498817
-2.3356427542904985,-2.679127589534264
-2.3297768043501983,-2.6336458166166956
-2.322559772242702,-2.5282196672728556
-2.321888305162004,-2.5372795776321935
-2.318640508132947,-2.4886092982481007
-2.3100555261064377,-2.378994749090823
-2.3096237482596367,-2.377607713499444
-2.305377370353253,-2.3270629103199925
-2.2951526804456757,-2.2107980841469
-2.2950179860073963,-2.2138081522858992
-2.291601022193268,-2.1722084059640925
-2.290730348418882,-2.157069111498617
-2.2763792290991063,-1.9968757263097694
-2.2695243416988538,-1.9106029231998856
-2.2592441906676246,-1.799682471905259
-2.2508895097678243,-1.6777434907014286
-2.241582198255922,-1.5807876526381848
-2.239674914796506,-1.5344599185381096
-2.238729510406614,-1.5360968402488562
-2.235703102671917,-1.504283173104202
-2.231670072798039,-1.4409897490407755
-2.225430612116331,-1.3586808332455786
-2.222495267452306,-1.3358717466057903
-2.2197594366950675,-1.2957977830142553
-2.217328104248815,-1.2626564975766659
-2.2164807044570223,-1.226310148505231
-2.2072757829329257,-1.1233252009459191
-2.1910747277275737,-0.8926615487680227
-2.1812899439212563,-0.7751864754882196
-2.1763498798284764,-0.6880402352072541
-2.175873604183198,-0.6817692674369065
-2.170986154537499,-0.604389031746401
-2.166806604783308,-0.5481143149245165
-2.1650197533428823,-0.5203304073811732
-2.163237196650565,-0.5002804840382986
-2.1523032533494972,-0.29699020404056814
-2.130271117195358,0.05945899097706441
-2.1284743697451476,0.11734206855911493
-2.125918050632902,0.16075028992676862
-2.122117897743781,0.20973751804953686
-2.1203082174624104,0.24529195238519724
-2.118158134916354,0.30192325095978884
-2.1007218415714126,0.6277801462591529
-2.100220443708266,0.6419481740561583
-2.0898615026871714,0.8410466891625535
-2.0891816576434614,0.8321516082206948
-2.084892313588702,0.9357295241972248
-2.077483966181229,1.0755880004705152
-2.073609182693445,1.1684292226424746
-2.0730935178041174,1.1720240746768111
-2.0726450635048046,1.1940789173383652
-2.0686982983038047,1.270842115001801
-2.0641822035145827,1.3629817279889942
-2.0610579559175526,1.4117806207164068
-2.058412968821699,1.4770978779972677
-2.0532630064648396,1.5847675704204576
-2.04244043422512,1.8058108409033853
-2.0300258793565527,2.042053895462
-2.0281056972939404,2.0871297896212937
-2.027779678680761,2.0805452576670307
-2.0221329509208132,2.2016685369164533
-2.0196950906682583,2.240849937678281
-2.0116070649947337,2.4026675160312005
-2.0094228638199922,2.4240522964004967
-2.0058312352010206,2.480465300890169
-1.9989524115688726,2.618237631210926
-1.993004006958867,2.724523736348961
-1.991584658516698,2.7484652260034346
-1.9911214484119903,2.7307418694911965
-1.9889876442578187,2.77851451348344
-1.9649974733003033,3.108065392866156
-1.9535959247796675,3.241987256350774
-1.9482290198820107,3.2877553022629837
-1.9458997223677084,3.3058055597890177
-1.945498492410465,3.3137443794183596
-1.9453755713394072,3.285665871816123
-1.9409139541432943,3.3488571726154683
-1.9383482007442556,3.3552227534737993
-1.9098425267241423,3.44217698120807
-1.9073925948220043,3.453795330679491
-1.9045073615646226,3.4666645628755717
-1.9009456201947683,3.4300487197762926
-1.895754587388717,3.436674686341576
-1.8915970478377728,3.419298451175364
-1.8772074170802724,3.3204994837572075
-1.8744504875635233,3.308281134200092
-1.86394212818304,3.1904885066618784
-1.8594928782659925,3.12469939975481
-1.856908750830828,3.1012473211658746
-1.852530477477732,3.0378526405207356
-1.8515988918530604,3.020071284069642
-1.8454439715137414,2.9311374680816398
-1.8423998050091035,2.8571392900867005
-1.8369606395129392,2.763838093488113
-1.8258319013693602,2.555706352838533
-1.8054395294585215,2.081239254840101
-1.7942115927239937,1.7999086928019323
-1.7895318422984228,1.7025845998723115
-1.7870506669348374,1.6101252000213013
-1.785787745762753,1.5801104820700684
-1.7815869799654085,1.450458384584352
-1.7790791350793713,1.3870446460425463
-1.7631686864086777,0.9378325056501277
-1.757876812299454,0.7763732819281165
-1.756724710129289,0.7376945739600534
-1.7554971967219009,0.6873178249305323
-1.752701458287046,0.6183281629550118
-1.750970174219982,0.5682257483728032
-1.732064452331008,0.003315054105103731
-1.728999316336818,-0.07311177624587532
-1.728757705183637,-0.0746181231950383
-1.7225135506883575,-0.26467168416450854
-1.713628102639841,-0.5224736855231323
-1.7110635561411813,-0.5974171200230621
-1.68620108487844,-1.2033351625822974
-1.6754978826865987,-1.4477734502687603
-1.6734025956499725,-1.4878244753195293
-1.6650507862991506,-1.6402489629165957
-1.6600356805579672,-1.736007787002038
-1.6592869437542346,-1.7632260803704796
-1.6511609086444428,-1.8743852036251885
-1.6393472538788731,-2.0199919586137134
-1.6296256328284682,-2.119617144711965
-1.629513633739741,-2.111025662990728
-1.6231169265062144,-2.142104860703469
-1.6213745352614641,-2.155029920778188
-1.6071271042778523,-2.1777074945182915
-1.6006938852742925,-2.167837205262194
-1.59519631037568,-2.158059755450262
-1.5830641428779686,-2.0680666542560213
-1.5759794359521098,-1.9713965252646766
-1.561239071705441,-1.7691539557296816
-1.5592898977160554,-1.7524373080882998
-1.5584845780800858,-1.7208753915975226
-1.541431907934007,-1.3761319078029652
-1.5395770628170993,-1.3466235957395423
-1.5384452889978237,-1.3211761952314613
-1.5269395362167815,-1.0152773204951122
-1.525137625369933,-0.9780747083760508
-1.5021253176855411,-0.31039670625685567
-1.4986742535155038,-0.18716498996663494
-1.4875799793962232,0.18850670584719745
-1.4848794194976354,0.280007440904082
-1.4814037614791395,0.3954823951974886
-1.478562680338304,0.48687795031129183
-1.471813361671992,0.7299740413371587
-1.470551392431894,0.7707093429973693
-1.4644082320579532,0.9841437133582374
-1.460762842887666,1.1127216389302332
-1.4516275976112256,1.4347316718011578
-1.4477250932930879,1.55347774999514
-1.443188783495982,1.7003736798568543
-1.427141211918631,2.2443464644468305
-1.4072286768141928,2.836201214547794
-1.404617193074897,2.908286832491292
-1.3971496066932325,3.124642135678752
-1.3916382020010385,3.2640438951230766
-1.3897233026990978,3.3038015723352623
-1.3791785637688205,3.5339129118157464
-1.3763732836241347,3.5904999764180823
-1.3733954086534863,3.656616328385602
-1.3704735398784718,3.687931491671471
-1.356917705120662,3.8989976641873363
-1.3499939307400672,3.9648774069876227
-1.3457441052398247,4.014024907809227
-1.3455300210044427,4.013881805768764
-1.3374487904368526,4.081070467509194
-1.3346728381848998,4.072858114793712
-1.332872666611342,4.091353126524365
-1.3255319593551842,4.084682531898509
-1.3253811069597743,4.103746173786625
-1.321130843377549,4.087718084992699
-1.3175278778041246,4.078399109575151
-1.3046397829620242,3.992488410781581
-1.3029177715691487,3.9794633390001426
-1.2975236333053017,3.926009852460911
-1.292749770981222,3.881126227042706
-1.2923838990269447,3.856782988583673
-1.2776188035933909,3.6271126723530607
-1.2768985615630897,3.6107606586860186
-1.2744094878971135,3.549226024802423
-1.257432621128438,3.1529318013649634
-1.2510873660882214,2.9907912359337683
-1.2496597049019853,2.938535080769129
-1.238685247175666,2.603143965977578
-1.238224467776653,2.584774271338026
-1.2336909659023667,2.454547760214569
-1.2303149210236943,2.342757541685233
-1.225862944895887,2.180012338030561
-1.2232405374793751,2.0970665409994833
-1.2211541767380958,2.0311181294531107
-1.2153124431292357,1.81327540093307
-1.2066641861119012,1.4902609039843435
-1.202723219843057,1.3546986162445274
-1.1995068234468793,1.241226045047245
-1.1936188314512075,1.0102332989581067
-1.1891159344611248,0.8378887355138973
-1.18849786740544,0.7972621466910628
-1.1847259089182596,0.6713160463645758
-1.1797833060647098,0.477588879274109
-1.1781220551176423,0.39860243453333366
-1.1716792672287644,0.16137622977834148
-1.1677869853120386,-0.004538003595342217
-1.1671063247635476,-0.018231865935093135
-1.1648581302698147,-0.12365356926174509
-1.1555362778911245,-0.46117122326963317
-1.147375399469315,-0.7513855056664827
-1.1386735195218642,-1.0701875214793026
-1.1211778445705554,-1.6396686467394066
-1.1131867723005036,-1.871504565599629
-1.1056170097663909,-2.074551866078255
-1.095967153957466,-2.2997329963623323
-1.09584570952125,-2.2877665005922005
-1.0922031032200878,-2.3739501216581402
-1.090879897306035,-2.4140009601681554
-1.0827466488614763,-2.5712902734945713
-1.0823324649045347,-2.57469913607685
-1.0807686579252,-2.621975042056854
-1.0736082604288826,-2.70326568754975
-1.073546334522585,-2.7306496358687196
-1.0644196249657072,-2.8284024839598967
-1.0593202631515732,-2.8628723432956975
-1.056883029395404,-2.877141958750486
-1.0546600119170875,-2.896313081324271
-1.044372870945446,-2.9453781626695874
-1.033606148373994,-2.9164287459340192
-1.021190043106094,-2.84016022128667
-1.0207549491995747,-2.827794989610881
-1.0184954038700877,-2.8382972425783484
-1.0130054571804146,-2.7608968076986424
-1.0120494054307982,-2.735847134211813
-1.0077973129015005,-2.703465458949752
-1.004302542976979,-2.648187268077363
-0.9987018810302066,-2.5502679327788353
-0.9907573876301186,-2.3978545787393646
-0.9906048838212413,-2.3861231822554068
-0.9771674835865714,-2.0753750802005153
-0.9754312178058702,-2.0199763682450578
-0.9604869309755912,-1.6031965565527033
-0.9546037776107772,-1.4097389422357482
-0.9454323338485127,-1.1212766248807262
-0.9445730038018665,-1.106143631965164
-0.9438235811570612,-1.0719523680491252
-0.9414178813871406,-0.9787552821287834
-0.9339633104711726,-0.7146766945082392
-0.925617132481146,-0.4200150826040028
-0.9249457201505518,-0.39935701955601477
-0.922695180303819,-0.29948981738213515
-0.91294929026872,0.0592479770516626
-0.9012513214844016,0.5253556364350235
-0.8961508119304051,0.7199186984204177
-0.8916403785258806,0.9002744617490984
-0.8905466265439257,0.948398100081479
-0.8850476521922972,1.1570503180540064
-0.8768299329311917,1.46748778966827
-0.8686816516056135,1.757052647672327
-0.8498371050860491,2.4491448576852766
-0.849279960742892,2.4618464297463745
-0.8479429820515985,2.5075958536270186
-0.8073758928592834,3.620100637583722
-0.7919620863106767,3.9219432028447243
-0.7916949575392556,3.9292861441004416
-0.7882343602140431,3.9907898212695705
-0.7864941428132104,4.012084102924634
-0.7720027676268097,4.175778847697155
-0.7680942342576218,4.200749193847621
-0.7596324829236245,4.244771845321812
-0.7592888796904957,4.252848620824201
-0.7544889611309662,4.2673944769512895
-0.7511693441034115,4.273951982301795
-0.7493016638146797,4.256093022920087
-0.7385588842662028,4.219736950570694
-0.7380963432167724,4.23848050009602
-0.7376851442301318,4.233722531576242
-0.7359741982891093,4.220825009386495
-0.7219927562381709,4.097817246679999
-0.7216064214030666,4.108518827534573
-0.7197638817239937,4.091263033745741
-0.714544917403896,4.0113064611887
-0.7043339905935122,3.857458638916763
-0.6973618989180523,3.7594584338724912
-0.6970414454277409,3.7374119682712705
-0.6914873758340763,3.6367126461403334
-0.685973475022938,3.5232486009554704
-0.6848753741772242,3.493310913427832
-0.6805564855600776,3.3970109931061114
-0.6747911063847125,3.2569745301037676
-0.6740659261691841,3.2424926573666992
-0.6726638094010386,3.188554964077259
-0.6542889258094888,2.7073942408325196
-0.652417494871159,2.632562924528789
-0.6310372643071229,1.9914924632115087
-0.6239143115840844,1.7673115049065744
-0.6224852320105314,1.716668646536892
-0.613973136307743,1.4522848920645202
-0.6096505791506281,1.3231697935201148
-0.6090237180878666,1.2930009781312801
-0.6086761615784537,1.2709755470757231
-0.5902985982675628,0.65990624782453
-0.5640993624845398,-0.14007899123183082
-0.5465028753010457,-0.6366361863880773
-0.542015902964704,-0.743395165453184
-0.5408679855674761,-0.7767896248583854
-0.5316500811016938,-1.0072817415567445
-0.5257836358987666,-1.1376757911226651
-0.5233800483961897,-1.1875258093516496
-0.5125838602004178,-1.410278122546463
-0.5084423098236854,-1.493297664696597
-0.5074174082735805,-1.5048998085110692
-0.5058577172907981,-1.5343152266296214
-0.4940706543862108,-1.7372339018478788
-0.49115516072603604,-1.7852410694646978
-0.48093841719470376,-1.9225351852787451
-0.4767102154019738,-1.9663278299790705
-0.4762546990448384,-1.975959545443936
-0.44492396227505315,-2.2193059585062587
-0.4406767503592701,-2.2293700430944754
-0.43489732101075784,-2.2339954843217296
-0.42166257005930996,-2.2484385297456884
-0.42121577397469157,-2.2537602921450643
-0.41808444465695294,-2.2461351037353126
-0.4170226510311994,-2.254757505146949
-0.40826859700799645,-2.2197856933098126
-0.40143013129322824,-2.21583193399825
-0.40034653971679157,-2.217845562408419
-0.3977860733998284,-2.1876733917758817
-0.39685931619291903,-2.1728666113312443
-0.3958687318027918,-2.181262187463159
-0.3947329936526751,-2.185630481317163
-0.3865744357619487,-2.1368408327334465
-0.3815745250897127,-2.122987836992018
-0.3779412538954965,-2.076352254584728
-0.3643451103148041,-1.9966300573082327
-0.35792509463312605,-1.9483974117217617
-0.357037367197548,-1.9348719229668379
-0.35544304067783816,-1.93417246867749
-0.35502540225047774,-1.9381407281269074
-0.3524398462208538,-1.9173778897333795
-0.34873956739414247,-1.8950855487430092
-0.3464326130423041,-1.8565724333555618
-0.3458354574770617,-1.8299266959516638
-0.3218613759186155,-1.6702412361487478
-0.3129402876942624,-1.5798792119488525
-0.3124790650073299,-1.571816799722252
-0.30786831025711425,-1.5484917645959893
-0.2985576417395066,-1.4814725569791332
-0.28825967370182815,-1.386505729654804
-0.276758201727362,-1.3383342829065548
-0.2726618492026871,-1.287870334600523
-0.27137167891903147,-1.2804515448117386
-0.260782087515397,-1.2276404628810613
-0.23535690969839518,-1.1079761146219351
-0.2242833646288851,-1.0655367480184852
-0.2196641028751598,-1.0510945741364064
-0.2177201866773295,-1.0481524927198567
-0.21693671578325002,-1.0386054174027815
-0.2165818013905616,-1.0344076856304314
-0.2143038383557716,-1.0438006001272664
-0.21085289510844696,-1.0111714409032357
-0.20511325560316607,-0.996998114128996
-0.19948267313747126,-0.9882214091171171
-0.19772198104772443,-0.9816153649904705
-0.18147764240938358,-0.9444733267171941
-0.17674033921429944,-0.9344333878156115
-0.17568359050635207,-0.9046088997675301
-0.17479906263081801,-0.9054773207117465
-0.17321123363006397,-0.8932520163361565
-0.14376837767686146,-0.8296523327970643
-0.1334399274291802,-0.7691340828077867
-0.13185572901166331,-0.7640972902279634
-0.12844147870927003,-0.7251348663543831
-0.11699191564358724,-0.6582353484336063
-0.11278474176846132,-0.6464599824818518
-0.11059861662444437,-0.625147840557615
-0.09869584136819842,-0.556696439547872
-0.08649994040477305,-0.44410628948310793
-0.08280415513428618,-0.3998006661008588
-0.05979287989304183,-0.1303691445661362
-0.05581425494513592,-0.06691395088678975
-0.04859088713826809,0.03633119124859807
-0.03129924761041725,0.3076501288454198
-0.03059974464374582,0.31633984627624545
-0.02488103511755657,0.43330279132053795
-0.02447047023265192,0.4355240376964917
-0.02407692029466446,0.45918260004275646
-0.01720444552388045,0.5833178519180521
-0.016388277532935813,0.6033557206324133
0.002382793684493123,0.9786307370694899
0.0059693248043348746,1.0695550467522807
0.014747300392677687,1.2541426916104241
0.019364813669446868,1.3558553664499875
0.026909868871917375,1.5204874069549488
0.028659589750612113,1.5640148876375681
0.03394583532495066,1.690018330180492
0.0419374297370525,1.8775105652463433
0.048551881421277976,2.016824105505584
0.06012196946664394,2.2906967641691853
0.06166417487539633,2.343966738924841
0.06434173676899935,2.3980467191293147
0.06540695900557303,2.4292069438911725
0.07896197290659135,2.7228538507512208
0.09256687073596037,3.0248884429786833
0.09338569742332004,3.051377838008041
0.09712964357958098,3.116194917006016
0.10047734925543317,3.1667288634489115
0.10053721399012261,3.197280898457836
0.1026326931961572,3.2361255337967374
0.10539694997644267,3.2866952532579763
0.10810477536821672,3.336177082473472
0.11828615073931648,3.5108681054188797
0.15671928534540402,4.051309931043508
0.15961477875296248,4.076189351051812
0.16059541952280876,4.061454192251952
0.1641878915598909,4.110177360371453
0.16536755682155269,4.111522886440731
0.16829318240858981,4.13869689772735
0.17512669957160476,4.153790893464531
0.17528103856309585,4.158027765420887
0.1761318065424584,4.159073345045966
0.17744691229239962,4.167176205579068
0.18440175634666733,4.171211972735016
0.18510311607789287,4.1866393990784045
0.18857354280310812,4.198620303428247
0.19729793210996371,4.182540761699793
0.19914410048566733,4.179355025684913
0.20221967708110533,4.170907459852162
0.20811237710532282,4.150765481718052
0.21935611650576625,4.0724442810763835
0.23766656088177607,3.878160952853574
0.24330088628844138,3.794080346739065
0.24560646219520166,3.7856475946449346
0.2621515167769344,3.483615142491453
0.2704423158962177,3.3169439447983953
0.27230313650648874,3.248544329530191
0.2728282457081681,3.2678335796501017
0.2741802279449228,3.235577631161513
0.2822816494589362,3.0550687541488157
0.28556863438170765,2.969110131291464
0.28832335358577854,2.8996643331132432
0.29376914419593003,2.7676990900986844
0.3013882319772998,2.5932351456427267
0.31121846420625854,2.3070640260496647
0.3174681064314968,2.1229029801636936
0.3225809454942601,2.0079093679030833
0.3227645899294207,2.0120576824678538
0.3263673784489445,1.890249951092512
0.3424015253782988,1.4341250346696086
0.3427020278363475,1.4332729457078666
0.34597468768066353,1.3169661653204072
0.35122817410719653,1.1869309810657613
0.35140638410298886,1.1790430845795683
0.3518980861840495,1.1667254177646844
0.35360989708058277,1.1316716529854962
0.3553279044406681,1.0819783652301185
0.3612381550060535,0.9155138274274244
0.37846615135804695,0.4048524572905107
0.3850467741334205,0.24302357012853595
0.38890363893494717,0.13175381995076052
0.39509025149198296,-0.025399323466498997
0.41021127812781044,-0.36690896149753716
0.4191067446745427,-0.5451134620151206
0.43062851081908793,-0.7792555571337072
0.44114986370106646,-0.9532363274312545
0.44467476112633086,-1.0121453500798998
0.44533040918760936,-1.0145426919775733
0.45147607180284854,-1.1034899026472953
0.46174895209482525,-1.2110727896970568
0.4652329914034832,-1.2548663120104842
0.4682618647720376,-1.2892478762349884
0.475171379349963,-1.3293779720159935
0.4885913149651291,-1.4013882022410413
0.4906577431946584,-1.4284240540092137
0.4961498383730154,-1.4272910179333265
0.4971154195972276,-1.4400454069447735
0.49857222928006406,-1.4487876134957163
0.5014199041491496,-1.412937431086933
0.50862089534807,-1.4287895528593884
0.5143190023455104,-1.4200188562130551
0.5146020442317427,-1.411742933014436
0.5169530487304579,-1.4147659822216831
0.521644295624899,-1.3784178200859305
0.5344145659452026,-1.319557949693231
0.5410066508524758,-1.2732797346786242
0.547796969757131,-1.2138818719412943
0.5518557496680927,-1.1585615226293666
0.5746663342135543,-0.9000209353149811
0.5855855142658175,-0.7448571041643737
0.5857669322564565,-0.7298209183202058
0.5877764035449431,-0.6998830377074197
0.5907862706357969,-0.6589170154068048
0.591463783775684,-0.664226585256524
0.5990310542883632,-0.5412033953645745
0.604153135254891,-0.4652297213184271
0.63747444415614,0.049965257714656215
0.6387542360781895,0.06686571332316384
0.642084224616958,0.12566444242768732
0.6433337107995696,0.136364254677972
0.6524915793551167,0.25436720084647757
0.6549828176673369,0.2933673252834185
0.6562763389098238,0.3079299753619921
0.6578558966731562,0.32835665538544867
0.6647716989200911,0.40500994439038335
0.6730926690480938,0.5000790140367936
0.6746518519883224,0.5106372245986516
0.6759543695060422,0.5319741120907905
0.6916084387698929,0.6678994621735374
0.6961229779573674,0.7059136870123993
0.7067239077316132,0.7733656678248673
0.7159737136026765,0.8065802600323516
0.7223349536941881,0.8385946673234571
0.7225158644375513,0.825630639925887
0.7237927377348106,0.8109019572092275
0.7351632635596945,0.8275927060486777
0.73896106880342,0.7967558971123133
0.7474453914074117,0.8234600685594347
0.7491220785438584,0.805306607709151
0.7529866002526919,0.789458532041945
0.7556705292756734,0.771522883736241
0.7579806360222712,0.7511441989407994
0.7593479600590838,0.7371967933006006
0.7618396497051823,0.720187700905697
0.7725718831968535,0.6610710666428213
0.7772819510397397,0.6124811267578737
0.7809253401702074,0.5967254772013139
0.7838484948430997,0.5857279714877776
0.7858246226783563,0.5501397709085559
0.7863078027225923,0.5424657951277134
0.8029288128323406,0.36486186022950934
0.8261094642698064,0.0532337718153787
0.8437732965005593,-0.21523507749992107
0.8447675216309465,-0.2360512932346841
0.8562416594937465,-0.40183715203180326
0.8599309181246291,-0.47315405808250044
0.8602923845858115,-0.4704994528953302
0.8659967957749677,-0.5600256922654722
0.8964116907939106,-0.9938713429496246
0.9008761798091411,-1.0367953144459006
0.9176473185877296,-1.227116289263583
0.9225689353659021,-1.2602175205045
0.9460668339449505,-1.427825974543655
0.9511282535327932,-1.4423511002354599
0.9512358491553474,-1.4444584041759347
0.9513559489490451,-1.4466230310191874
0.9744199389992216,-1.466231778838168
1.0032622695643312,-1.3130809179109257
1.0041626535514947,-1.3059816420519328
1.0061904014306373,-1.2840897286611304
1.0244671224689208,-1.108929215016753
1.035357448240796,-0.9626243119982572
1.0354112556342328,-0.9433031552303105
1.0365525144037946,-0.9549013716056545
1.0410003697096784,-0.860668195693528
1.0486325659200064,-0.7451037817450449
1.0597363576685712,-0.554475433186567
1.0608599011074578,-0.5415701186531948
1.061906696369686,-0.5066182625240223
1.0658222853936827,-0.4340127392313849
1.074481200323313,-0.2645477368985325
1.0750298676229146,-0.2438839349889647
1.076411588272367,-0.22315527036843544
1.0801781544360214,-0.14051638783027906
1.0826749432681684,-0.09536070698705214
1.0896990641432023,0.05549573716512803
1.0967728181588488,0.19908526407381494
1.1055012009394343,0.39286112120836447
1.1058695443830722,0.3926145600503108
1.1071718442236476,0.4323407407518507
1.1139113012157082,0.593492233804616
1.113926187801475,0.5549550848512962
1.1141490858616532,0.5862807019829018
1.1158352104161668,0.6279413041202654
1.1244631669706848,0.8385402661225575
1.1327325828607204,0.9913902257344914
1.1333183979913821,0.9938753275439391
1.133877942641334,1.0227905660717478
1.1397435488407899,1.1549590982884999
1.141553369876668,1.1795588939453774
1.156892113804033,1.5041713286252882
1.1595497903230179,1.539041926771323
1.1628968003738516,1.612884416839549
1.1644704115406324,1.6167958684316424
1.1669145149892284,1.6831253540324078
1.1687768728257097,1.722687652372684
1.1712632124765925,1.757056756400399
1.1736719959430157,1.795281713044213
1.1810492570497537,1.927713744527402
1.1829324337482277,1.950438707255015
1.1889330214137033,2.0440106766579125
1.1948071715043618,2.1002285005742407
1.1948439927377166,2.1253708568977925
1.1957084671967877,2.1205797805068127
1.1989328973667757,2.1620380618346116
1.201342017770405,2.1991190310542788
1.2078591394816716,2.2776874535755174
1.217952747514735,2.3785971058916053
1.2245159530675185,2.4209287167612614
1.2376830877856548,2.501147194102205
1.237884530366185,2.50989306974299
1.247433222371594,2.5274349558303344
1.250799993772155,2.534748589604144
1.2584481120705702,2.559896441908441
1.2628368504606948,2.5275643625458946
1.2675868904339254,2.5173172935147736
1.268008011062566,2.4964561825088736
1.27192640095625,2.4793025559842423
1.2742100777093306,2.4793574476036797
1.2747275387576158,2.4723759271188848
1.2774596450151385,2.469774911785571
1.288732910991678,2.381044495276687
1.3025514777183682,2.272030540747671
