n_harmonics,base_freq,magnitudes,instruments
8,2.808331337788204,"[ 0.04026581  0.71801752  0.40905561  0.3011591  -1.08264745  0.16841364
  0.15242081  0.40451176]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.3223309351331514,1.8668626764163174
-2.3129167853179387,2.016661540523103
-2.312260825337957,1.9614988869956458
-2.31133257173577,2.0092718455068397
-2.2962643275783865,2.101120707563421
-2.294170472617031,2.1200403258974143
-2.2882745282269097,2.1487529381262194
-2.2845895089724637,2.244055634901979
-2.2838770296586564,2.196882640829371
-2.2807430664013384,2.281334126817774
-2.277273563111275,2.245362130767523
-2.272238933422915,2.3336828605962276
-2.272009297058566,2.3308647550080286
-2.2609673707777302,2.4530802155496207
-2.2606370509320772,2.430440286152818
-2.2472211617615097,2.4754277505531928
-2.2428727405926256,2.5079874109530245
-2.2352510095328153,2.5428527552624463
-2.2245917269278195,2.5685136344114428
-2.2199205685307524,2.553877240471746
-2.217912343314646,2.5673430435979467
-2.2134319259594477,2.5413462158640177
-2.2055449752372374,2.5111006940402296
-2.1969167409225525,2.3848161498307663
-2.195400510154845,2.332337833017343
-2.188677295280095,2.2837930664668913
-2.183658932592564,2.213621190469452
-2.1741023911090114,2.011603957356252
-2.168424277241436,1.8994076927612915
-2.167183322030909,1.8589034320288265
-2.166372754562934,1.832129669259232
-2.1602175786817908,1.657890950567047
-2.1531641475958656,1.501587379811618
-2.152184509746829,1.4119810006371227
-2.151464536615517,1.3763755203188608
-2.1414067238446926,1.0929779908925852
-2.1369359427728765,0.873160088381529
-2.1207030837761094,0.2853949677446012
-2.1076266232496135,-0.2723066848710286
-2.083779312369808,-1.2025319027444743
-2.063484140572802,-1.9177833257259178
-2.0617222691295365,-1.999674818034776
-2.061013994870711,-2.0401257638331427
-2.059578617406625,-2.058137698860335
-2.059214094321371,-2.0690451871878413
-2.0504578016510537,-2.3010557912514007
-2.0472240594824616,-2.3334054490570892
-2.0458652518003215,-2.370862565007478
-2.0340714471206205,-2.559230555896741
-2.029927701196372,-2.5837259983070457
-2.0219012208141454,-2.61775691350916
-2.0085648821307047,-2.546569225431061
-2.0036453323543313,-2.4898452169993552
-2.0022014338503578,-2.490546710395211
-1.9977151762342245,-2.416862763182721
-1.9975376976076733,-2.4062086803564915
-1.979991578366342,-1.898105302280736
-1.9651014359556698,-1.4071228793894068
-1.9570518923314415,-1.0646321532510887
-1.936109664202265,-0.1520660750016589
-1.9229048738752235,0.38987948815666174
-1.9160405179070483,0.6679541724225653
-1.9067177753325324,0.9700217351866229
-1.9065051788032175,1.0434294410074407
-1.902121459451191,1.157169593612757
-1.9017039358296313,1.145863256148894
-1.899695762605989,1.261553033735277
-1.8942729697176521,1.3847018882968136
-1.882973640951771,1.594161055571911
-1.8829381809907755,1.5919217037427877
-1.8810353613067454,1.6425936063879165
-1.8810039703723522,1.6698408421984292
-1.8708733535994364,1.709151806397566
-1.8703969327610963,1.7513072717073064
-1.8677123106211533,1.8273099227604197
-1.8637022109504813,1.7829139504120954
-1.8618860779137643,1.7893273550421052
-1.853392115429338,1.691567931519525
-1.8518588601909998,1.6758055872862516
-1.8372761881571813,1.4353717823679053
-1.8371462584223128,1.4844443330050672
-1.8342885304998582,1.3376604988948637
-1.8272027961732735,1.1027335696780858
-1.8271384078186155,1.1599047862426477
-1.8260512113227338,1.053095134825582
-1.8007682295947636,0.1194590898515263
-1.8001539569453553,0.13145837466824262
-1.7982070565915855,-0.0072472359981315005
-1.792616642778465,-0.3132002977154673
-1.7842281407666096,-0.5847697786921973
-1.7701953669189647,-1.2677620806438379
-1.758323671036629,-1.6960656093240405
-1.75763983228409,-1.7344464604801715
-1.7504787923324556,-1.9750169849516697
-1.7478753124350943,-2.0606301355114494
-1.7462473126464209,-2.074286616479917
-1.737817492198696,-2.299723176069548
-1.7270051471549006,-2.421983594103799
-1.726570351932432,-2.4468363307958185
-1.7229533614108314,-2.5174869199371193
-1.7168060838834318,-2.488197655246759
-1.7156474708844656,-2.4564048002018453
-1.7112144439955237,-2.494562016106285
-1.7046321871382941,-2.4337433098311227
-1.7030793119792444,-2.4282945036029284
-1.6992367263784565,-2.356423674224606
-1.697538379037391,-2.2922318221370634
-1.693551294712798,-2.2024134298698725
-1.6925617244791413,-2.1403399343348473
-1.6920368228701845,-2.1769620392528286
-1.6882667064724197,-2.0683511433831203
-1.6832874416859498,-1.8452405359841542
-1.6754361634984232,-1.6011896839823916
-1.6722469072714208,-1.513728855482708
-1.6607398461082106,-1.0127003144853772
-1.6599518471674244,-0.9268371314466893
-1.6481812898180093,-0.30943143803572004
-1.645481268864039,-0.19726812348538342
-1.6450642932374253,-0.1513186591611575
-1.6390794864979117,0.12846682032438822
-1.6361321583464254,0.4147124292442854
-1.6347701826299768,0.48926809874477134
-1.6323936570696684,0.545790321233823
-1.6284671585432318,0.7849058263592997
-1.6206891997975976,1.190521356704183
-1.6084768801424916,1.739720083731113
-1.6019729604581725,2.0883034279288912
-1.5926782773327328,2.500939717770519
-1.5911566945860898,2.49331997410883
-1.5895050447083652,2.5563310848525513
-1.575434174365659,2.963370137152713
-1.5737148966121004,2.8925290346246024
-1.566565266952839,3.009252557428436
-1.563680431771167,3.0902752441544106
-1.5591190063038456,3.076593011737725
-1.5538588895811496,3.1119545886602293
-1.5530026722463144,3.0737281464876625
-1.5521063214778368,3.0814848655624103
-1.5493371604777229,3.0352135364128787
-1.5398206595562587,2.897356314833517
-1.5350050453954422,2.836001992846658
-1.5294637032543317,2.6492403510057434
-1.5218589964005118,2.46647670271831
-1.4939750584040488,1.156039008034823
-1.490673354626143,0.9961766288315494
-1.4840854180109755,0.6326492125206495
-1.4752636942930473,0.1785467493316462
-1.474929130859462,0.15341774860064383
-1.4681678920515395,-0.1750030032245987
-1.4620086474295793,-0.4317046819985404
-1.4610190127429283,-0.602697984842423
-1.4598029907500307,-0.5716281257697758
-1.439734706728631,-1.4979347141371921
-1.414430519416955,-2.2058960451934366
-1.4112764428448459,-2.236147457777135
-1.4031277873673131,-2.238483483104583
-1.3935349655935116,-2.328466683289116
-1.392635412952942,-2.309383863326185
-1.3900539801411278,-2.298069058242774
-1.3889450725053256,-2.2727141872188703
-1.3845495946035533,-2.242956713106113
-1.384188969725156,-2.230991733808799
-1.3839738921745979,-2.193279731159381
-1.383648366879533,-2.213866868183905
-1.383524779367973,-2.2236985144083645
-1.383237879393111,-2.2013820930853587
-1.3631943043356343,-1.7776258837613264
-1.3617020058494917,-1.762434707540779
-1.3604612291529652,-1.7292464904101938
-1.3483466350816011,-1.347968624831665
-1.3457352203420199,-1.2650442588156443
-1.3408994615859309,-1.2016055321758339
-1.336567002029135,-0.985499055715546
-1.32922161688864,-0.7970338921759751
-1.3211995756791726,-0.5398302722895592
-1.3114098621354684,-0.187735765557481
-1.3076354728413462,-0.06302191032425944
-1.3042336908864636,-0.006096850064065475
-1.2982653430247686,0.11321937737379949
-1.297402661243733,0.09852596825188681
-1.2851740292970255,0.455986293680156
-1.2774426265657817,0.47993086474987334
-1.2759670250582509,0.5034076086196649
-1.2751676136187327,0.5041111470272793
-1.2716705424537456,0.4955114125788813
-1.265362416571013,0.5078586895314232
-1.2653009192512743,0.5163065667614889
-1.2618316773498022,0.5466123525448575
-1.2579999507266846,0.46832233047628585
-1.242351621903802,0.3634753021316705
-1.2332600795023911,0.03622403921869281
-1.2313506932486924,0.033003828363101305
-1.2274817039780066,-0.011472865757835075
-1.2240036998800001,-0.1106707925789713
-1.2226519781877865,-0.1946984319218996
-1.2218107542122594,-0.18651498377871165
-1.2199328476012405,-0.24052824892969976
-1.217752806390095,-0.3184095621777353
-1.2148481220997744,-0.4324118611337612
-1.2069780192563477,-0.6781700755145574
-1.2065861056006073,-0.7163566123937555
-1.2034139037891314,-0.8205691256440666
-1.2029088065620743,-0.8099395600889238
-1.2018972021770769,-0.8456356535695041
-1.1928761301754116,-1.1982015733579228
-1.1893956382998938,-1.3031654217779294
-1.1784457577906133,-1.6797606523590887
-1.1783103233285614,-1.7246546673465961
-1.176962907760956,-1.7110557805528706
-1.170802370211865,-1.9789069897709888
-1.1688762879532524,-2.0293822718698924
-1.1650283819196494,-2.103950706405982
-1.1613199455258503,-2.2348525725027772
-1.161139540673516,-2.250610676817053
-1.159838308421336,-2.2642481793444342
-1.15175202456724,-2.4964102478640826
-1.1484561921150185,-2.5759532366039593
-1.1432777257174682,-2.6037501843172284
-1.1417183008615337,-2.7124722874437626
-1.136304384935227,-2.76511573906565
-1.1325485811552725,-2.779647332769505
-1.1267804688300218,-2.831692274763055
-1.1227863383349823,-2.8772358565191856
-1.1203227909248052,-2.8201015881406724
-1.1197812275052978,-2.8858742261548054
-1.1139896714423474,-2.8275063352085312
-1.1011528137929316,-2.6766027333446964
-1.0946360020056847,-2.6103102895234627
-1.093308792932958,-2.4973430566713066
-1.0822361338082769,-2.2127725538868925
-1.0813332616241944,-2.2675080951728095
-1.0774751014808748,-2.0651924549765583
-1.054485537340102,-1.201789365031333
-1.0440962239357023,-0.7941495673723135
-1.0397853500385694,-0.575367184138272
-1.0340695699072577,-0.3836966331067614
-1.0289710950487028,-0.1132734967485893
-1.0268943175686767,-0.012309160052274778
-1.0224784588841356,0.14097225367825444
-1.0151879846762815,0.49487445342606345
-1.0077679640130783,0.6821501695987467
-0.9943304577255452,1.1933110393319795
-0.9942096525479869,1.1578426896458802
-0.9859812637245478,1.4299741901884402
-0.9852440796435378,1.470677918970408
-0.9843915823043683,1.515488880353408
-0.9667817213058729,1.8117558993159053
-0.9636973670479154,1.8391994980322413
-0.9591200008334457,1.898613763990386
-0.9414133601972847,1.872990222207898
-0.9366442758561204,1.8170918075905507
-0.915394102352936,1.5371204217230756
-0.914148056107464,1.5051134981195018
-0.9131673176650832,1.5237520645054197
-0.9081268574100219,1.3784165215986066
-0.9014018760329283,1.1936064774618385
-0.8984007016570641,1.1293651827938704
-0.8977263692360191,1.119348412260749
-0.8958391744678362,1.0408420065816477
-0.8940255050963426,1.0314305841354856
-0.8934108788344282,0.962192857816019
-0.8916850505690501,0.9385743090347598
-0.8809447608414316,0.7095272760285367
-0.8804386943465032,0.6786344687599043
-0.8792400220196668,0.6564555261909166
-0.872311693272219,0.474146428253522
-0.8709311556783086,0.3884062444356454
-0.8579665074621463,0.05760022362205969
-0.8573863449390435,0.024881055840538437
-0.8557400027829165,-0.07335064877685964
-0.8456527726661571,-0.32712399657701097
-0.8379891468669465,-0.5482835882295121
-0.8361960195432481,-0.6107182457667659
-0.8320114605582765,-0.7448291345761533
-0.8277358011350504,-0.8070957904542272
-0.8267607672839299,-0.8755277997048416
-0.8103720357235589,-1.1861867188806683
-0.8096277395318419,-1.1944828724572796
-0.8079272955591881,-1.211216945921285
-0.8063594143590942,-1.2752114543136368
-0.7961855481639368,-1.4633605348172585
-0.7911118829807036,-1.5548301921612944
-0.7878079540555349,-1.5482250201254895
-0.7876196617257594,-1.5703018912577478
-0.7838153907635297,-1.6767428485483191
-0.7837928183348968,-1.5823140342291213
-0.7798832689986419,-1.7306170236580563
-0.7770054346537556,-1.751246448135577
-0.7748030214685633,-1.8091336080206846
-0.7740018578880106,-1.8246651542110877
-0.773374038037467,-1.8758515572940955
-0.7672270161507289,-1.912060429865635
-0.7665107465040548,-2.0014954115294556
-0.7600608420413972,-2.031519173731058
-0.7581792890960832,-2.0617149762140827
-0.7561105835540127,-2.0935253074884677
-0.7479982339570244,-2.152223573535392
-0.7476106785749987,-2.231969057183527
-0.7366804718618742,-2.3750907307460825
-0.7352626710128782,-2.4497664957103558
-0.7307325836495719,-2.4626812132157823
-0.7297909814068846,-2.424000616045494
-0.7197549109141557,-2.6246448507205096
-0.7011981474630389,-2.907257042235079
-0.7010251173432986,-2.9357109646246875
-0.7005722126958069,-2.9241211710022417
-0.6994665048585835,-2.9407531470512596
-0.6989071914955374,-2.9138668461064388
-0.6768150633756127,-3.319934292321774
-0.6661900117271897,-3.493076203752071
-0.6657050811400786,-3.5219697708271003
-0.6597944726565137,-3.5446853857063134
-0.6578724610071269,-3.6017817993352277
-0.6509323171390058,-3.742534701813502
-0.6475485627026014,-3.7218630385594107
-0.6434721812096931,-3.7708395629094364
-0.6397841409871745,-3.7725864092421677
-0.6390903313683207,-3.8941243482587375
-0.6304536050768395,-3.8536187450894355
-0.6112875446625305,-3.792115716092747
-0.6112697961432225,-3.7711280304172408
-0.6109753991179439,-3.7508043883004443
-0.6078324501033823,-3.738149501722175
-0.6060415080063661,-3.7848857250797368
-0.6058185891062617,-3.7379813508761965
-0.603635526259493,-3.7455024477487364
-0.602934733509632,-3.7268267264091324
-0.6003083370751288,-3.687519646753466
-0.5783941029999253,-3.2496885283725994
-0.5764807566362897,-3.1731879259345406
-0.5744189618748083,-3.107650131998716
-0.5674039559928015,-2.9017407383887384
-0.5610750635412138,-2.6169512904226706
-0.5609442345338707,-2.5986059664133387
-0.5582432949293534,-2.534331037228439
-0.5559568969443753,-2.448308863436091
-0.5478683274146023,-2.059572594811848
-0.5457148907607277,-1.9997598626201907
-0.5439155062314609,-1.8666572279477822
-0.5438062576502176,-1.8417273607993618
-0.5418978903801075,-1.8132055658200623
-0.5417412243303801,-1.811598914655502
-0.5298516517325487,-1.2134968584921515
-0.5168211525428799,-0.4615735262317786
-0.4972503001050539,0.5762475810273502
-0.4934744074974038,0.8561387384189932
-0.4834711018908662,1.3544566814806887
-0.46839081883605704,2.108434422516064
-0.4629380380263468,2.3891126670203278
-0.46228879705849657,2.3709857343077543
-0.4525211560789342,2.7683857377200343
-0.4492778845005514,2.888098606953713
-0.4463674965348474,3.0214805850892756
-0.4409190197754729,3.1971113568564675
-0.43890943393549176,3.279761604667403
-0.43806842104451604,3.2248251958511154
-0.4319326220762605,3.3990128913302446
-0.4204433627207447,3.6710766663164227
-0.4184563799526071,3.6957463751547914
-0.416461484885021,3.6825517264052903
-0.4085561024114295,3.8023856847594075
-0.39886230530819855,3.804528805558983
-0.39581821867705624,3.766192112362375
-0.3881190704020465,3.725652890757985
-0.3871955414184871,3.7720203728222685
-0.3863895225322631,3.7384888420870226
-0.38371846799392806,3.710585494781516
-0.38030852667464377,3.691675685461784
-0.3722276005307079,3.5760534957039516
-0.3629259845986077,3.3771315463632496
-0.35321906186139174,3.1542750852229537
-0.35140753254075996,3.088222927719937
-0.33782762361320007,2.757314746429422
-0.3367269453957342,2.724001478466755
-0.3265366837581811,2.4973973531133637
-0.32152027754731805,2.3459795071206435
-0.319927961324733,2.274331935646383
-0.3165280997918498,2.2013349316552713
-0.3159356928138246,2.184122812891562
-0.3156662577710283,2.1647595953702323
-0.294401001104573,1.6880470717989478
-0.2651178539666663,1.1107894200169666
-0.25539848626121353,0.9710749758918953
-0.24985446206312112,0.9409180239484394
-0.24428085085610185,0.8687086053288475
-0.2389545188557225,0.8515958828943377
-0.23148756904945822,0.8509454687217168
-0.2292736816730203,0.8441142410348639
-0.2267728544891554,0.8312302969091969
-0.21554815606828726,0.8315298775711026
-0.20693640929672208,0.7989635293502585
-0.20454398972037602,0.8588217411878208
-0.20291269725201744,0.8757157280162466
-0.19920384436256722,0.8618772764157451
-0.189323740336226,0.8554537483697611
-0.1846927267872136,1.0035786894466343
-0.1816839702543671,1.0161517437129102
-0.17297775754860734,1.0704320275930579
-0.16814100027679935,1.1028686386242428
-0.1678795408849041,1.0893599251868038
-0.1575415196327965,1.1908653435665313
-0.1562627253383142,1.2314725435256793
-0.15093437919412178,1.2220809926643472
-0.14376892099866012,1.2937745825826104
-0.13835646708692906,1.3930649724719715
-0.13418797706068908,1.4043771978341597
-0.13008832816037152,1.4926756022484047
-0.12813084003231712,1.478034929353484
-0.1276401125418296,1.4911488848430587
-0.1239933654633294,1.4915105339294434
-0.09814386875706926,1.7847105390634816
-0.08506186649843706,1.8527012654279458
-0.07785931995908157,1.9335087404324551
-0.07274862336466192,1.9774619263802873
-0.06435027272150773,2.0652599999417496
-0.061795886299293556,2.1035600064032023
-0.04041618060835672,2.2747541914581446
-0.038246341372530246,2.27590816575149
-0.03349314737125919,2.3386510736198423
-0.025504898402735066,2.3904285569908716
-0.019566581153154683,2.4358708554510824
-0.004696410392567518,2.48607055371991
0.018470910851090316,2.5855780553102576
0.02010629466404268,2.5597450676159568
0.026274152084215352,2.5645046564342557
0.028191939356153828,2.463964326272117
0.028384034603445407,2.522184410565749
0.04624220487401587,2.3766720234723366
0.05361913251084305,2.234495224098962
0.062138789758232615,2.041923307051438
0.06765012377810553,1.9735365558026408
0.07591236911948851,1.7336687008080862
0.08069910167853322,1.5787344009308708
0.08926220782260463,1.2807825836532267
0.08965547096822934,1.3162932803323062
0.09474773362083866,1.1075589093255012
0.10517505938916649,0.7433465341463505
0.11268143729090108,0.41852785245037677
0.1160075918802903,0.3052716996027859
0.11775169040108047,0.269362553090517
0.1329916447287287,-0.36057127290699986
0.1436352153461815,-0.8034832174930864
0.14448126838937103,-0.8459315883042221
0.16211280068055967,-1.5881366637641223
0.17642067525648653,-2.0504916558226656
0.1771320407355219,-2.01430373254197
0.1899482907343204,-2.348128227916059
0.19128915102127397,-2.3616383535596324
0.19488378012580876,-2.4547286308033227
0.2027567315428227,-2.5388858833411656
0.20728929374838856,-2.5974826362649543
0.2399562388991514,-2.403603565816546
0.24190687960009694,-2.2829998817583887
0.2428043746028461,-2.258571027991428
0.24977194304677663,-2.135297718562745
0.2511862319349083,-2.149393616568794
0.25775307593715624,-1.9168572929421854
0.2695479259731792,-1.5355137245600903
0.28528734578433834,-0.8627314991953815
0.2868469267342295,-0.8476379615640943
0.2969501425217338,-0.3915854871774894
0.30575280692759144,0.06948639190320746
0.30842976412786616,0.16829245353148858
0.3111142863777232,0.23607910645222574
0.31231585492931657,0.2791713191733196
0.3170594558840718,0.5117529865599761
0.32597252612503036,0.8839964884019111
0.33457347301308626,1.101016538698615
0.3375016294031532,1.2078199014815831
0.3637026072366778,1.6566091500385818
0.36682038275863427,1.7311452741312383
0.3670763850422265,1.7252475344816132
0.3767162269368174,1.7548579664271071
0.37891182347984476,1.7104147105011809
0.38688025471159726,1.6900745958015946
0.3873591784027135,1.6621315276874613
0.3910811712370421,1.6067560924510818
0.3970068041135142,1.549607429511524
0.4008027603222448,1.3916087356727698
0.41157287700576095,1.101744422871051
0.41711699170733674,0.9254502146848829
0.4220685583578976,0.7057246934412984
0.42223657619218846,0.7390781612098265
0.42540453307507153,0.5495601649380695
0.4286084108360546,0.5102835128238092
0.4323766312834345,0.2862820201317633
0.43828214887432626,0.05942400132308866
0.4613638130654998,-1.005679426492305
0.4636162881256358,-1.1159215902448212
0.4680196920317097,-1.267134044429217
0.4722638392762821,-1.41730604954472
0.4757565734394893,-1.5618761261530196
0.4761910920076726,-1.5455859818354536
0.47942436634282126,-1.6732917017829865
0.4874437789788013,-2.0308883497209704
0.4881122665511892,-1.9561911517957877
0.49204582922301565,-2.126447894329187
0.509444418137432,-2.3958362400054867
0.5116303346121645,-2.4241152409065077
0.5194762850304464,-2.489575691665896
0.5394735946710103,-2.232433642278928
0.5462462448703249,-2.1425965314819164
0.5486468627499628,-2.0980285417541107
0.5565400706865216,-1.8217825010606044
0.55684215017064,-1.8514958105093562
0.5605914798014955,-1.6831929247717416
0.5632680952704439,-1.6238572478126605
0.5693003227534978,-1.2297443642168022
0.5785584127327494,-0.8741746532260687
0.5817932686741711,-0.7415213732723104
0.5821547513259846,-0.7052184284058225
0.5835299772077565,-0.587346317726512
0.5853589494946734,-0.5671751211916969
0.5953950142015603,0.02070590258469045
0.5998333868356109,0.3196308036071996
0.6080384829320051,0.7075830584668417
0.608503755512583,0.7615402087152818
0.6175779416656342,1.2403283166781638
0.636953380368726,2.165834415611193
0.6388166297440274,2.2084523225739816
0.6402272082518552,2.276886187891845
0.6429144015639499,2.393042231144375
0.6434769402782776,2.4074793897574867
0.6552312221554688,2.745264232374225
0.6557856887978284,2.7765236462392404
0.6563914004924918,2.8118357367347704
0.6645691757605432,2.967870594789135
0.6878906388350279,3.0390291063689294
0.6937728337014617,2.974034755500132
0.7029565002476756,2.7832872433280698
0.7228360205803046,2.1768527286428476
0.7261386138650616,1.9773481247573708
0.7267996311591105,2.0292462939778524
0.7302898929454709,1.8390921985073099
0.7310754669164674,1.7444738704906404
0.7346700043419174,1.609925022465069
0.7406782899384128,1.302075435907597
0.7408148029115358,1.2693287411614715
0.7445908969597061,1.083406114594311
0.748388461533696,0.8745940134935088
0.7506924324562743,0.8284630848510446
0.759727885075784,0.28640248578409083
0.7599125546924226,0.3563240733575991
0.7643876847809512,0.09121895998780308
0.7790000728228259,-0.6643878423628578
0.783423720782582,-0.899629964612806
0.7864804637051961,-0.9911640376827052
0.7867704006205525,-1.0088365530723113
0.7886590588162066,-1.0753483080894082
0.7946041352155437,-1.3573651125453676
0.7962902361090998,-1.3957356311762534
0.7995857147750627,-1.519909846889358
0.8049072959875492,-1.7394841880976752
0.8217322824708213,-2.1338876358976187
0.8229126189108831,-2.153841443854571
0.8272862886633252,-2.226481365422564
0.829311352367311,-2.2229511089842013
0.8341622831372169,-2.285621732340467
0.8360328169800955,-2.2907573005357276
0.8363345338259398,-2.2718981313841113
0.8375292243455559,-2.2414684411285974
0.8394054704536869,-2.280066205058188
0.8423888755384334,-2.2673798229720235
0.8445623114878815,-2.2870498118224756
0.8482153055919017,-2.2146467441826028
0.8582165829025432,-2.138031122037111
0.8582437082203671,-2.175747295378209
0.8673307589192758,-1.9504752030095986
0.8711911619950712,-1.8122303679152436
0.8918868438612524,-1.3148721963784573
0.8962480876536216,-1.1718021582894689
0.8977220983049623,-1.1155994544684145
0.9265964942302367,-0.19524050138422208
0.9268650951106814,-0.2282823711545494
0.929441208018964,-0.15977664405317682
0.9299696902785444,-0.1338498441207297
0.9357255211712392,0.03529200286747518
0.9457318668869474,0.32704661504797405
0.9483339004751286,0.29778988152070074
0.9513580632425072,0.37398669571550924
0.955900989689082,0.4357001614507393
0.9576456695330098,0.4443933397304489
0.9582495469525476,0.4435063034339483
0.959053988440778,0.48862951806797505
0.9633748182618254,0.5095239390357013
0.9740860495717429,0.48004624133486556
0.9783947098191494,0.5544015136804846
0.9832005316452337,0.4281645543948748
1.0038915135821052,0.14305322569801251
1.0068717890912033,0.010461105476231164
1.023872346809183,-0.45825789249599375
1.0265639921552525,-0.5498133938977977
1.0282781036411937,-0.6039763282488719
1.029531950361278,-0.6907148802395124
1.043094222972357,-1.1082814495680107
1.0661193984693051,-1.9200432076054685
1.0817418241469383,-2.4190793975415006
1.0907637935864924,-2.621300324504617
1.100295838957332,-2.7697273828797417
1.1096046218295879,-2.7626139669716405
1.1187862630571068,-2.8781116893334286
1.1254247176159753,-2.849503778867957
1.1385797507624797,-2.679661626556767
1.1486296499648994,-2.458237752090671
1.1503668463665715,-2.4214934189913997
1.1594474653332263,-2.13719862780948
1.166551023788398,-1.880580477361156
1.1674362203770965,-1.782940065197968
1.1688134178191447,-1.7583708657889305
1.1743334288190015,-1.5830570087648794
1.1847179525680103,-1.11755904210658
1.192261049723153,-0.7752833368619303
1.2046376202121856,-0.25190446778976316
