n_harmonics,base_freq,magnitudes,instruments
8,4.209062122729181,"[-1.21657326  0.21601237  0.34514735 -2.18179873 -1.88127052 -2.12063542
 -0.08335789 -0.31161522]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-1.924082359661486,-0.1454973778944383
-1.9225545100451211,-0.1590317293965502
-1.916647975523486,-0.31569372657845
-1.9076396315807975,-0.5227425325589641
-1.9071532446962032,-0.5205414231736097
-1.8967217417965334,-0.7933235706327307
-1.893709994054785,-0.8980023965909143
-1.8801929656890597,-1.294973588259745
-1.8786515510425297,-1.3396170320550458
-1.87593421445292,-1.4080781283541506
-1.8751069560710305,-1.4397666478526294
-1.8708869509147288,-1.5319286915445545
-1.8475208632454956,-2.046634605296576
-1.8338507860064241,-2.1860787598853544
-1.8323046055189003,-2.2169548554992753
-1.8205181540503377,-2.2043228167401345
-1.8123753018346,-2.12709697690717
-1.8071371428200378,-2.106776893234966
-1.7991184167335859,-1.9950568168010556
-1.7924635546791878,-1.8759954395622012
-1.7875846206682036,-1.8158796429331656
-1.7874906137602788,-1.7805053040568755
-1.7864525953961907,-1.7730148686273344
-1.7796583602637315,-1.6318748122821625
-1.7735086159755142,-1.5392012897242555
-1.7694959965805344,-1.4377832590429191
-1.7654437273968282,-1.3872111681471613
-1.7637035552872276,-1.4225033508728826
-1.7633070778330633,-1.367525062902671
-1.7581902922625463,-1.288706910117738
-1.757300621019664,-1.2776476170452782
-1.732117753824918,-1.0394820441906736
-1.724937933758469,-0.9971999637307292
-1.7113146640652934,-0.9317055927838969
-1.7103580694139182,-0.9338283246633737
-1.7062301237733617,-0.8765942217771746
-1.7045099991907136,-0.89631390289628
-1.701270127123141,-0.879731116075061
-1.695062519573193,-0.855295278294539
-1.6868795320848806,-0.778504682958875
-1.686503274220997,-0.7846228977046347
-1.6861566970195687,-0.7665314367974562
-1.6702485135367684,-0.5507654600564613
-1.6699595078326148,-0.5380500453011278
-1.6695566098136387,-0.4904228943758696
-1.6666963344389143,-0.49199766502328746
-1.615309510789262,0.7764462556268332
-1.6117384309970677,0.8782433634048297
-1.5992037203614673,1.099295655792836
-1.5955092911989996,1.1126334360102574
-1.591679717174646,1.1655814335896513
-1.5762515802557742,1.2075215963578005
-1.5744576901898983,1.191636694831034
-1.5531390559546658,0.8667087973072588
-1.5521272909972457,0.8756577117511252
-1.5334670696239336,0.3962480559674893
-1.5305901898556358,0.2923668696380563
-1.5280106033180052,0.18180530226781078
-1.514139758155447,-0.16905477001526592
-1.5069608726746968,-0.2994714889335088
-1.500503284523777,-0.43579484393253637
-1.4987717190287433,-0.448782400199839
-1.4953647924923166,-0.4608599883223594
-1.4945411673675515,-0.5117467001962198
-1.4884115382086918,-0.5327222356425853
-1.4853109368531354,-0.5447615924158216
-1.4770504152446389,-0.5244754667529417
-1.471585230796337,-0.4788612861859074
-1.4645217244874202,-0.39952850117866445
-1.4633935191744951,-0.37369480312360787
-1.4588859275754322,-0.26855555376038015
-1.4540651531215916,-0.1925513055352596
-1.4466225458884274,-0.01080372339176703
-1.4464640037380554,-0.014452867986158403
-1.4419252993577132,0.11811440911809787
-1.4278729929584915,0.5099971491368962
-1.4266876408411804,0.5142859140071802
-1.4122972549187314,0.8510476494632433
-1.4071291307570541,0.9058314269757598
-1.4020578201921416,0.9867480494505003
-1.3995417279357998,0.9814316076073384
-1.3945624284788873,1.0164809964564505
-1.3935976510033925,1.0433095448092031
-1.3884950015568915,1.0431057775138513
-1.3749461656921915,0.9262562153952635
-1.3645355768647505,0.7569248917877274
-1.364340801413999,0.7705133993515498
-1.3635320699900606,0.7680108182292944
-1.3612435016587119,0.7126011596314472
-1.3545124488788904,0.5639432773394473
-1.343691866821681,0.33707240456377857
-1.3313247218983757,0.0687519133860641
-1.3285974194295675,0.0388823789970051
-1.3108326556204166,-0.09649170326561103
-1.3066783597606475,-0.07092091520037751
-1.3054409954629265,-0.05169313420369945
-1.2783968667912446,0.5648217476718352
-1.27799749361689,0.5570367131832271
-1.2565043973031644,1.5093627639794804
-1.2369427270978082,2.3606064902967803
-1.23597377394355,2.394337837869978
-1.23154155564085,2.5878548618795305
-1.2120530578867972,3.1056240002763715
-1.2090236125881695,3.1452055887948225
-1.190180310997607,3.140278253979195
-1.1780097891038217,2.9128543658566226
-1.1756596122787637,2.8733919646266712
-1.174407359410772,2.8339943981900126
-1.1724449384366806,2.758954200787653
-1.1646422230935525,2.5380008899748696
-1.1632681114988521,2.4988857663250186
-1.1616181443216784,2.429269166363396
-1.1597101865593649,2.3780590294562245
-1.1386678604814906,1.7292541937349826
-1.1316139038129356,1.5337204943819285
-1.120804741127521,1.337409785707406
-1.1172196174193205,1.2921388828642388
-1.1141189888651868,1.2530406145075939
-1.1094849935008244,1.2801123264860403
-1.1057488492167038,1.2805049107003765
-1.10302158471218,1.2796283647401239
-1.100027715959245,1.2711583330426048
-1.0983789401563366,1.2863228431708442
-1.0983315692079973,1.3053122081557187
-1.0940101066246366,1.3408298600231832
-1.0875125592988997,1.4425573590115075
-1.0829991996543056,1.535595284766482
-1.0696810611729988,1.7670237641550584
-1.0506337339864957,2.0497654005367894
-1.0479841859735268,2.0134408931146464
-1.0424564373795655,2.053214457876483
-1.032211796890133,1.976838282619283
-1.0281838108341594,1.8743651054426642
-1.0189420661182271,1.6070472740259185
-1.017869389553427,1.5341350314882143
-1.017753862345788,1.5305655544847425
-1.006415219563725,0.9926264035088103
-0.9718306982992004,-1.373407752107787
-0.9690241218718758,-1.5713947054386972
-0.9676645295940549,-1.6582019535435926
-0.9592008252670494,-2.202288581860128
-0.9558069517081984,-2.4098595937847413
-0.9513527905030452,-2.632671124442488
-0.9481571408784939,-2.7614437359179638
-0.9434485423729697,-2.973194775578081
-0.9377808090830997,-3.084639368707042
-0.9354671115865769,-3.114758331217607
-0.9309404149277478,-3.158702881909608
-0.924905461829856,-3.139391073567442
-0.9155822628285817,-2.959839525538501
-0.9119223118875244,-2.852211986253316
-0.9033702371862655,-2.41576673767177
-0.9015147544455147,-2.2765232413355605
-0.9005182020793359,-2.251864096672762
-0.8994284911911006,-2.123422514630684
-0.8945829016617477,-1.8240916636933895
-0.8859491981517538,-1.1724212574041786
-0.8756722687797294,-0.3121504182454213
-0.8723211324240081,-0.026811041486294936
-0.8573784868537029,1.1103271850903067
-0.838522609546899,2.1007721529160275
-0.8383286141520441,2.0794826368428767
-0.8357927833190786,2.1474205664938406
-0.8352218361293966,2.154104910513265
-0.8346541041898652,2.1941263009123007
-0.8164241016177005,2.074496675353123
-0.8110656711953417,1.8361342272421766
-0.811012473426346,1.866685710749613
-0.8091867062994869,1.7223002041387312
-0.8044656833923232,1.4635583673484442
-0.8043906255003277,1.4578064595676865
-0.802564131331259,1.3291802276832807
-0.8016332350601529,1.26595261413336
-0.7854829118211462,-0.20623945426019907
-0.7842292425180992,-0.3032165500777181
-0.7731808336897084,-1.5421446992391667
-0.7684392936167379,-2.108061872388111
-0.752679107708365,-3.843265655429245
-0.7496125046936939,-4.1470356047442385
-0.7486265574713635,-4.257326104198414
-0.7473614266983333,-4.373262373560982
-0.7343997148661918,-5.388631552259473
-0.7243586768396018,-5.872225076815618
-0.7181786221015041,-6.0422508418933365
-0.7074186116841457,-5.962363013817191
-0.6945402256949991,-5.443134323047073
-0.6873303093240564,-4.977881058757066
-0.6781682411703671,-4.197170206430995
-0.6778075537363133,-4.197510559999609
-0.6611368526059427,-2.3942672947505867
-0.6608080647001442,-2.3660620813145314
-0.652377335692047,-1.4072590296557583
-0.6479779887885364,-0.9021185221999641
-0.6375026267346051,0.24468890070566984
-0.6367235619189593,0.3182121942642097
-0.6352876424975307,0.4961256971694849
-0.6351512029468531,0.5039736129400588
-0.6318164539267936,0.8123188541300562
-0.6241854548912809,1.4571930519023222
-0.6201242955372601,1.8001851275865404
-0.6191309920318382,1.901117227209987
-0.6107124760861882,2.4080858884307554
-0.6025452120394772,2.8039681917992265
-0.6016868763712431,2.8162700098756983
-0.600249558577727,2.8456134137787013
-0.5937081912375275,3.05173136988782
-0.5865631488554115,3.1321169110391085
-0.5748800462617583,3.075072988976658
-0.564630103490257,2.8343870053059916
-0.5624286817082416,2.7961645090467426
-0.5540262852281375,2.484736328175192
-0.529112419736701,1.5753373364984218
-0.5207731672886773,1.3111431968058986
-0.5194258041804627,1.2606174927039193
-0.518706953944104,1.2475947950195816
-0.5142238874695018,1.099634510637113
-0.5025708867547327,0.8101126997497193
-0.49722609719248645,0.7286755763454037
-0.48669367791435914,0.5380259362951297
-0.47474521652116763,0.39001654884130094
-0.47063055593281433,0.37138160705994816
-0.466781077810015,0.29404104049241214
-0.4647916004139736,0.3179508654469583
-0.45304405960375327,0.156906450265108
-0.4445248143397782,0.05765332413700336
-0.43952714372942836,0.010304789335965023
-0.43922975040863665,-0.015809775462655336
-0.43433494170699927,-0.07801202660033411
-0.4309492508278132,-0.14222115797405738
-0.4299494319008019,-0.16313715534429532
-0.42385299699286794,-0.3055213437010547
-0.42296118743007227,-0.3150830697535009
-0.4132833442725916,-0.561161632617659
-0.4127470708675456,-0.554602743903237
-0.3814669893136462,-1.4866339591123359
-0.3778135227522279,-1.5771197540884474
-0.3677083904197431,-1.8221151559506796
-0.36720924868878635,-1.8442142869547609
-0.35177535699783835,-2.0899633224302208
-0.3462937817977627,-2.1409581905606982
-0.3443905261346796,-2.165077225580949
-0.33794081173176016,-2.2066488759914566
-0.33759528471359257,-2.234341433694296
-0.336921231514113,-2.2093855826033675
-0.32740394242590476,-2.1944477626006567
-0.32484476918640315,-2.179312956181628
-0.31648236364322413,-2.1386723702715433
-0.31174463195415747,-2.0421129797077064
-0.3100510894454045,-2.0325408027457663
-0.30707403239210596,-1.998268315001342
-0.3051911126468396,-1.960721026473433
-0.3044722512146696,-1.9253005103649559
-0.3014791205664098,-1.8912848966871845
-0.300115939271528,-1.8729400497266702
-0.29855874350030565,-1.863269535824551
-0.29843436879186314,-1.8503722730289212
-0.29840012047717535,-1.8591710662504182
-0.2969835706090791,-1.8179778794314814
-0.2904118181574802,-1.705083006106506
-0.2800363620456441,-1.5213885338087463
-0.2748583495540853,-1.4079204522305897
-0.2579059026391377,-1.1906460602574875
-0.25540581276420493,-1.1672327552409925
-0.24938079507033795,-1.0991633633034568
-0.24917187409968822,-1.1017241180279158
-0.24685846482878926,-1.067107576387177
-0.23917670807677194,-1.0608118704999046
-0.23632020158640188,-1.0144910403348528
-0.2256197811563494,-0.9642858388159754
-0.21984893043931297,-0.9234230909305383
-0.21341259878405117,-0.9069582172471311
-0.2108959192858446,-0.9099780759059107
-0.20744532628487322,-0.8625320947835775
-0.20001061220328875,-0.849014411217413
-0.1929435699862747,-0.7585636880502059
-0.18688286350827843,-0.6876743530884878
-0.18507768049790307,-0.6590524805728462
-0.18105668208007675,-0.6023128379628871
-0.1760518285066297,-0.5244389853672103
-0.17494136268291616,-0.4960945257123575
-0.17326060220786355,-0.4875061943655101
-0.17313923376284457,-0.47239664865809494
-0.16505576836415425,-0.2911975195105135
-0.16005306972357003,-0.16974301830084856
-0.1583799686528753,-0.15624798561180625
-0.15415630126176794,-0.015108889185268582
-0.15345274808928444,-0.020807052614546743
-0.14268959985492513,0.260723458460208
-0.13984478677903,0.3354668918303582
-0.1371484926428308,0.4275377075524731
-0.13187076612818815,0.5732452549673234
-0.12948155470657063,0.6262343082615119
-0.1231446763485522,0.7555686543937149
-0.12303140994512773,0.8127619685673958
-0.11937399379647662,0.862981389043899
-0.11426874597176928,0.9922856788676324
-0.10849696068030035,1.0985017999619107
-0.09779282323469474,1.1849066408407474
-0.09746549251317127,1.2102534982390543
-0.08938541142016909,1.221828570417127
-0.08780869488316956,1.2235639559859937
-0.08768446559898457,1.205831924336394
-0.07407642387220736,1.1326343458137154
-0.06973040478729509,1.0803931471886774
-0.06053915966589685,0.8613626698366215
-0.05923155177541872,0.8612293123043622
-0.020521559692051383,-0.20206160698662226
-0.01043351410549409,-0.3674382555952787
-0.00392863074354155,-0.5002316252717349
-0.0034304012475274703,-0.5059832184361329
-0.002458873333936573,-0.5147248239360825
-0.0004436359239798904,-0.5358491494286911
-0.0004246860847771927,-0.5441567154385692
0.000686815025476406,-0.5493545912067259
0.006062012316533583,-0.5553522552531258
0.009250569312597712,-0.5518443026247329
0.016405922088529756,-0.5099781839610343
0.017796077200264993,-0.49270779367649603
0.02783351199326045,-0.38901309092612185
0.03692511553745881,-0.23323861266597154
0.043314230742501625,-0.06753659363143222
0.06145934114432183,0.4136456555841764
0.07861023160244418,0.8039742232494269
0.08160878111014735,0.8432171422054923
0.08793205218136979,0.9595954198707012
0.09184929561118782,0.9989805555865537
0.10052404926446812,1.0644348523049447
0.10061656526198837,1.0579807002066541
0.10458262530744555,1.0464223265352364
0.10522291563849784,1.0161911321748887
0.12752693654933722,0.8124171054751606
0.13118547487523857,0.7227327878304147
0.13126285222146095,0.711245889789378
0.13674424446428635,0.5706396630839983
0.13739961367201925,0.5905598631973658
0.13987135951871066,0.5339698884316221
0.14701009709185842,0.3744167373956594
0.15211162978696136,0.28126207047199175
0.15858109225987294,0.14312725508620472
0.16432271075805893,0.040220306116436004
0.16489666801110658,0.04440037110164827
0.16754877954218195,-0.0029179629012554085
0.1700118610753112,-3.878714287523441e-05
0.17263999814892994,-0.05240438705196425
0.19098595403876928,-0.007702941836048389
0.19157148054944306,-0.0013680590473406588
0.20652064689223604,0.31946082154344174
0.21897663640420095,0.7432847616655189
0.2265628680463614,1.0727697449047313
0.2268755521040715,1.0738754926451408
0.23525791460453283,1.4427108597816667
0.2384307134897452,1.607604712266073
0.23879813114331894,1.6057480020270058
0.24060836643201444,1.6896540474697836
0.24213474627462483,1.7761850760059144
0.25304778750780077,2.263622926721469
0.2564746661101478,2.3864781301085785
0.2606969793016485,2.5738758504820014
0.2635602369085368,2.6486239754513567
0.28337692074755516,3.137168576783784
0.3071357047225396,3.0823804540673816
0.3078320356813151,3.0672917004573486
0.3235236420994112,2.6410158377095714
0.3291088841819798,2.494908578211172
0.36102071511604006,1.541738974974949
0.3619373429082491,1.4987563204271455
0.36228071623093383,1.511092099161709
0.3656095296037152,1.4557962326141787
0.3684242854104438,1.4002313410446567
0.3713972488454389,1.3377575640779198
0.37741582778794536,1.2850306568183687
0.37746424097731524,1.2676768739797097
0.37887865936287035,1.247006862357034
0.4057069766225636,1.4433289515234295
0.40758458538778264,1.450544362447617
0.41697670576252177,1.6418368889075081
0.4204162898884771,1.7234576818894338
0.42093633624682303,1.742878063183363
0.42391513361959143,1.7720797118070497
0.42668526640987103,1.8352254133621155
0.4299847381237729,1.8723256479960992
0.43316149831774586,1.933666117229299
0.4366390142974992,1.9730804512696338
0.43733306126782523,2.007830977210678
0.4397828164323485,2.0199610101502725
0.43980892933224114,2.0326072725826165
0.44267122835762596,2.0534881036865995
0.4485087677078816,2.0516440238318565
0.4658521541625289,1.850906733027799
0.47472253905199446,1.5859905591636991
0.47843821514093854,1.3951328085030568
0.48216646334573543,1.2321220963221202
0.49172755626319775,0.6933909273433179
0.5055117622113392,-0.22060154518827527
0.5179447024272035,-1.1511168027934915
0.5264155447812868,-1.731360890698299
0.5313425384017334,-2.062323955553333
0.5318068063325532,-2.0970837173039865
0.5392304725057855,-2.5220811522746693
0.5395067675827874,-2.542833166755841
0.5428633862770127,-2.677987352552453
0.5452689544177329,-2.794948380550943
0.5489703136627964,-2.911134642362005
0.5553711515800641,-3.093478374036807
0.5560533083958616,-3.1135355013966883
0.5631502183694623,-3.175220217327233
0.5665198530730557,-3.175911716725197
0.5682138133422914,-3.1491003801193354
0.5840023435988746,-2.6895869400504
0.5856595922738457,-2.5864685648524133
0.5901808456030118,-2.3456916884457235
0.5936678490581624,-2.1618591386399495
0.5990995813274567,-1.7624742655345598
0.6225557725998421,0.1315147626828685
0.6264379209534576,0.45505310727296816
0.6269918798461527,0.5023067819333584
0.6399655016149555,1.4232318858151092
0.6461454461129876,1.7669130274313247
0.6544653720450504,2.0993913503647286
0.6601163266176231,2.2210381374372123
0.663696255873079,2.2746571609923247
0.6644773574162866,2.2454685642171084
0.6651634376100763,2.2634677306176254
0.6682698799885807,2.2368563641564836
0.6811856246735726,1.8620762554200105
0.6844410722376755,1.6720427162932632
0.6937846777383658,1.0569992549580545
0.7087410479219041,-0.36337946065134796
0.7120678033703531,-0.7193560095669543
0.7284487442917236,-2.5629682422586217
0.7292080851406748,-2.629249776052118
0.7423756782225115,-4.106278214911687
0.7651675381045786,-5.74156215275655
0.7654223215694218,-5.727751964542891
0.7673162098763049,-5.835904042914234
0.7797521367365592,-6.0035162273572675
0.7800049458474678,-6.0569443069244056
0.7814935550333777,-5.994774513025985
0.7859948692492811,-5.963527237910938
0.7912700653078293,-5.801858102867678
0.7950258967902686,-5.614374572720071
0.7998514435397079,-5.37353127073849
0.8016103094645368,-5.2291702139897716
0.8156903241565221,-4.105202595847344
0.8167273167596156,-3.98561243453006
0.820709306443363,-3.577246256925803
0.8246151113445901,-3.1524991124511246
0.8269121869210965,-2.9051766686208995
0.8311044880495038,-2.4671595256663825
0.831323691530816,-2.422123285202029
0.835366188154139,-1.962043239212346
0.8377564429560564,-1.6643102016055449
0.8398496605793269,-1.4417901270525304
0.8425335396119733,-1.1228470570368194
0.8518888831726557,-0.13335901046559842
0.853230711775542,0.03297602014865759
0.8573412915887859,0.44655290221768074
0.8719305037541156,1.7580492316328002
0.8947428014072161,2.9353397095187
0.9034708393788398,3.1044297472872566
0.9047634269903049,3.137923807859663
0.9087686006208191,3.1455869223547235
0.9175913192176717,3.089772016417496
0.9181496831302125,3.0742216924874386
0.931930448776952,2.7413745776162264
0.9344304398363663,2.6676863356443103
0.9391549929614511,2.5059648290138226
0.9447895902681349,2.3108463213585893
0.9500930712737654,2.0942305121819196
0.9553559385172816,1.9245829176540665
1.0030624272453617,0.5851617988011069
1.0095309336716456,0.4946394456164363
1.0136049902543585,0.42674355768012795
1.0154655777009811,0.4173588334876647
1.038691506145394,0.19585768360200842
1.0457179308898041,0.10577221055211534
1.0480108106715793,0.05993462826260484
1.0513384197793014,0.042111872429206165
1.0515969455759446,0.015477085559729018
1.0538330268313985,0.011171600781818834
1.067877222634256,-0.25829428138789323
1.0695578563023824,-0.27944616795494137
1.0770978804877451,-0.4830842939172408
1.0827505397525776,-0.6297792458795177
1.088828927436385,-0.8064712863615253
1.0911439461605648,-0.8720506554541512
1.0918361203892246,-0.8862664528796855
1.0940495885388728,-0.9594158069721064
1.1161021049839075,-1.5950313847269393
1.1178052194918866,-1.5990170114826057
1.1183079382219638,-1.6450534457560666
1.121618949109692,-1.7135409219240303
1.1408717728296756,-2.1028152354365317
1.1478971298462142,-2.172059124697238
1.1478985493252951,-2.185339428557182
1.166108664829844,-2.183785406930073
1.1700125750331969,-2.1725699818954576
1.1930548014402866,-1.8559502193024966
1.193974084364184,-1.855028267495569
1.194137999511785,-1.8490597959647874
1.2038362855442868,-1.6983886176149396
1.2359273069604662,-1.1636973974482656
1.2375008164066568,-1.1493720097488989
1.239255297338877,-1.1706138782472255
1.2578630745325192,-0.9973750243860474
1.2680070339065797,-0.9546549090422967
1.270182082345472,-0.9274422364093221
1.2817031041944613,-0.8841391177120689
1.2922185290542743,-0.8094285590333621
1.2922707680074055,-0.8078188652426126
1.2966519644937273,-0.781825855918458
1.3100088405631691,-0.6371568151401225
1.3103807176846658,-0.6269171073203118
1.314322309901546,-0.5754985755413745
1.3172316517798004,-0.5260573713312047
1.324037481050068,-0.391824648234117
1.3322867305577342,-0.2054384825051961
1.3366703600599585,-0.09577590728117058
1.3381535609429696,-0.06145617051761412
1.3509534340500027,0.29929344145933556
1.3542306833622328,0.38790884048180096
1.3604524555262927,0.5487203955371099
1.3721809800255595,0.8179523761803852
1.3835893973499314,1.047839559276208
1.3844487236289025,1.0841822102196486
1.3856878889285653,1.1424266848129947
1.3869364233633856,1.1131744649551147
1.3874696324357476,1.149145432148609
1.3960429075726895,1.2003121397523682
1.404327052978834,1.204931202447656
1.404377445703373,1.210414691985449
1.4079714268980812,1.2041470871220792
1.415147332827452,1.1895928721855742
1.4346046078380645,0.8236058175050667
1.4346410937492218,0.8326340891066318
1.4378131377514052,0.7244166241372434
1.4386564225917056,0.728499014450775
1.442074931879274,0.6294064892199644
1.4421088572346052,0.647236001488305
1.4526534650961818,0.36078168319755627
1.4625074748858724,0.08182874335932783
1.4662423106149625,-0.049965153496297154
1.4698185345659365,-0.132775812627405
1.4786603179011335,-0.29596226915911056
1.47877216423122,-0.35983173493266396
1.4908533798363877,-0.5065450950073893
1.4952345736555532,-0.534252397214386
