n_harmonics,base_freq,magnitudes,instruments
9,1.5320708688689133,"[ 0.33087649  0.42982089 -1.218641    0.38712561 -1.51907959 -0.41066737
 -1.75025306 -0.79017056 -0.65381822]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.467640019877207,-2.4436948587303644
-2.4671351189281587,-2.419394673143935
-2.457106545212744,-2.1594864934560074
-2.4531829765103543,-2.0863040702369657
-2.4474329828455543,-1.9101772597848699
-2.4377998939294137,-1.7049438658685336
-2.436735482282958,-1.598952626151886
-2.434838666550425,-1.6216491487090567
-2.4338681307703833,-1.5310965412388138
-2.4275405261238774,-1.3503307581353452
-2.426382846666021,-1.3088328443758164
-2.4237459458594013,-1.2840860503643403
-2.420502721774077,-1.1960315224947422
-2.408336758629426,-0.866229623293805
-2.397402879247571,-0.5945431932998833
-2.3971931884826123,-0.5611352856886795
-2.392693375771797,-0.44308069053409394
-2.392589273871692,-0.45923697698256655
-2.3850887595479873,-0.28518186177095595
-2.375961309927183,-0.07387467569579059
-2.3661589912729806,0.15885857056713037
-2.3657560323326345,0.20196268062343778
-2.353986713037294,0.3918183569396337
-2.3499363160536233,0.49618982440279036
-2.3407760844725796,0.6497625395254851
-2.333139275881268,0.7858155878462249
-2.325331112685846,0.9277442663116741
-2.321250294745719,0.9762984891281911
-2.3204078465582176,1.0071110299063588
-2.2944779194596236,1.3058958499866782
-2.2893457717265746,1.33868683912865
-2.2892273634586093,1.3212884941958896
-2.279396385828943,1.3925460365579563
-2.2791518071233217,1.4465482677102997
-2.2710282244295623,1.4359331507452222
-2.269611483579877,1.4917659549805586
-2.2670606670773648,1.5070503482587416
-2.256350889133178,1.5196551739254447
-2.241012769994982,1.565746248053475
-2.2377220127014037,1.5897162239647051
-2.233279554828279,1.5716441197550213
-2.225258751926016,1.597573642864435
-2.218830590380435,1.5994375765497295
-2.2163275346984292,1.5671199391281165
-2.2151537974713555,1.5642132321265376
-2.211555806281221,1.6316675602272346
-2.2059770021942517,1.5966653258995314
-2.2016999740687155,1.5632151785500403
-2.2000251280194507,1.5803015443322266
-2.1963742507902375,1.585570978816887
-2.19359372394898,1.5632433306171833
-2.1911825412919512,1.5450251911198032
-2.185852023622786,1.5855404099099855
-2.1807317893015568,1.6177178787307058
-2.1722605308394316,1.5342090537003823
-2.1410005714313334,1.6345040631899552
-2.1349198149152513,1.6310007522236425
-2.1235626404369454,1.6674878988582877
-2.1233541827344453,1.6567905072482558
-2.119703682001594,1.687812566372791
-2.1099928032718758,1.68386533624209
-2.1081643501343987,1.7006882421803269
-2.0997222978009615,1.7439080614530917
-2.0969374007477963,1.819509088278697
-2.087088512302252,1.8582533139190174
-2.0849473905419327,1.8432915333291175
-2.078559803390983,1.8869711194460592
-2.0692359224954266,1.9706268224452668
-2.065798482993729,2.0378301335598454
-2.064984767106105,1.9958596358242546
-2.0637801125702113,1.9721289856946158
-2.0632233426699296,2.0134690562052184
-2.0632000172338456,2.005324223818521
-2.033680483406169,2.229574650931494
-2.0325659346269602,2.233691133850077
-2.0323583470412903,2.2458225100103375
-2.023557171422264,2.3027693226252035
-2.0193672852803295,2.3307653117328635
-2.0120227724845687,2.3780463302133925
-2.010749918982028,2.3775664745312484
-2.0104868625711756,2.4058153389346244
-2.0100757944033463,2.378758041901945
-2.0062242584736865,2.3850549185660452
-2.002303884110544,2.4348278179043827
-1.9988964462778178,2.4242567767315917
-1.9940150989729548,2.4815879407961274
-1.992617979439682,2.480206425353162
-1.9924974430766507,2.5033619552182205
-1.9916448988616524,2.490425429205566
-1.988947520802811,2.484434326873101
-1.9773812235093877,2.516160152131902
-1.9768349319175487,2.5413895252062226
-1.9746150040550747,2.5601015548343526
-1.969218876671642,2.546152174006737
-1.9684917942656857,2.566915586893303
-1.9675449745462903,2.533514149173957
-1.9484036078134326,2.556707148285479
-1.9482245000941667,2.5621390402703605
-1.9470804409722293,2.5514305242373623
-1.9423601778326776,2.5377412457578865
-1.9421344152308344,2.533469204470349
-1.9382068657736533,2.563727763448693
-1.936621593675373,2.569641301546965
-1.9357856391194739,2.5190643882416057
-1.9234399455560875,2.4537923942130684
-1.9213456202912655,2.445214372167942
-1.8944259600550375,2.1857738367393544
-1.8909206473910192,2.1865581925772655
-1.8898991199437831,2.1563611514250516
-1.8879163028747514,2.1820742175805186
-1.881907237468122,2.082561236303821
-1.8782800705926759,2.0588846181291287
-1.8768175626947363,2.0325941235343956
-1.8710367800569205,1.932729137700212
-1.8588544317305606,1.7776301230411837
-1.8420207150093648,1.5188931627482858
-1.8418306861973734,1.491993245066861
-1.8383291679783094,1.4326886462754138
-1.8359779911231346,1.390390400643302
-1.8343884894737024,1.3787870199620282
-1.8293451737327515,1.2873216233279692
-1.8264699256896646,1.1800815948519305
-1.8262240015880051,1.2257936432828997
-1.8145090017913017,1.0529595460629988
-1.8143473688722787,1.0325655530571525
-1.814063116687208,1.0138262800723703
-1.813272228502539,0.9751724689031479
-1.8088047645434577,0.8858831603569193
-1.8063857404488797,0.9019496619217084
-1.8004622088263638,0.7714498217368443
-1.798461775544768,0.7505186664598936
-1.7792565859809695,0.43726936851517545
-1.7702458151686917,0.3314702430588667
-1.7694711443254305,0.3005715303577118
-1.7625544826985284,0.21018481725671864
-1.762242739219901,0.20715998272468447
-1.7561980442385283,0.1370769424262427
-1.7552499434421145,0.11200811724305064
-1.7516063283281065,0.09908476171168501
-1.738237283197166,-0.013887658687487578
-1.7218566323535163,-0.10838878777802255
-1.7196364487347409,-0.12887163248983133
-1.7115995644912683,-0.12367419211223711
-1.6970217125305178,-0.14280476688375665
-1.6906901469879407,-0.1348085678313466
-1.690394758448022,-0.12102117423307626
-1.6899140753660205,-0.12825158554079072
-1.6897683036507785,-0.11661955548204106
-1.6870344917841602,-0.12069108158526211
-1.6796379963271235,-0.05503282531483151
-1.6784173093530939,-0.06771545425460751
-1.6750949801975583,-0.005011390303424155
-1.6718728628643065,-0.010961044358640858
-1.662035842708139,0.09684728014424744
-1.6618131676909231,0.10310961343506676
-1.6559048906933904,0.16095216263099982
-1.6492828710054035,0.24037304704538726
-1.6401668526543896,0.42078473592200155
-1.625307870278623,0.6564329315701676
-1.6250397234975555,0.6717605691601467
-1.6136815636696058,0.9016396008263189
-1.6062854548180354,1.0776581542505306
-1.5910330991468686,1.3709050781129157
-1.5853493691418419,1.5234588636042716
-1.5802854523732779,1.6479633883020552
-1.570473325338384,1.8498634892732726
-1.5630436538310584,2.0072358513089297
-1.54642490471389,2.382197745254944
-1.5425049783605824,2.408674232417595
-1.5424089029819044,2.4155041922454044
-1.5398743301807833,2.5102905334805445
-1.531759083106318,2.6115987133840908
-1.5266677161283304,2.728484174022526
-1.5166803003675942,2.8450734684413095
-1.5148147354733446,2.8795441733349247
-1.5045710655535287,3.015089208477265
-1.4999816076412513,3.07147509171721
-1.4856253842321698,3.13673514318401
-1.4843239387457414,3.1270835537108543
-1.4771348555758095,3.158424434160357
-1.4770291906997066,3.1692029250873475
-1.4708132724165337,3.1921144680400158
-1.4679847251234306,3.156659596176386
-1.466112519094213,3.1415282844414074
-1.462268830383772,3.1356641351944314
-1.4594675802865766,3.094965571394821
-1.4590563661012697,3.1277604620492703
-1.458218187767835,3.120886437160984
-1.4455040841814797,3.0235069521216213
-1.4233859622059546,2.7092039599920286
-1.4230285309601316,2.6784177014716213
-1.4212751260747991,2.6405854496609655
-1.4201158660875206,2.6658019185191866
-1.4116969856434027,2.4820782198673097
-1.405917014263641,2.3415080056768525
-1.4051392098213535,2.3362442087560593
-1.403114827891378,2.3072757501977947
-1.4005132804616633,2.2447312083224777
-1.4002996502662464,2.187477161991782
-1.3927822692364824,2.003445234609846
-1.3889433224543442,1.8882148156952128
-1.3888625999585784,1.8680793951326646
-1.3867362980688045,1.857333267541932
-1.3704677366760505,1.3017484916701314
-1.3657528161762653,1.2078506022675046
-1.3644956792890293,1.1680777858226326
-1.3562078793927554,0.8544543423199951
-1.3557133980979663,0.8648043812065723
-1.3535721700351955,0.8205301402140536
-1.3437735505979773,0.429684710369351
-1.338122870389865,0.2435038445468719
-1.3329181517245845,0.078494363306292
-1.3292726532130132,-0.029307019748589035
-1.3210910233905373,-0.34337140710977665
-1.318512442424205,-0.43912227139933213
-1.3174222806254348,-0.43063333925031133
-1.3171294184837652,-0.4620153814056706
-1.3093337549137325,-0.7365268056684496
-1.3008515113968266,-1.0092007402776737
-1.3005381734270247,-1.0326557686426105
-1.299928815869462,-1.0656993104532342
-1.2897287846239096,-1.3250087539145046
-1.28522470817389,-1.5199354866157275
-1.2744289349433628,-1.7706099092551832
-1.2697300037964647,-1.9395993977298351
-1.2658350726372256,-1.9780952870263013
-1.2646661913042696,-2.0077409212625885
-1.2527555914336304,-2.2317862295454765
-1.2518637751323705,-2.264535119242901
-1.2480987502007583,-2.3341805940657196
-1.236881373436187,-2.535160481770303
-1.2353685368696508,-2.569175795672941
-1.2346614981155073,-2.5263362555614144
-1.2286733236958696,-2.577616078093907
-1.2117676792956256,-2.680858128113424
-1.2117527938607782,-2.6770160230571096
-1.2072945782384932,-2.6688601225138218
-1.2052689232926983,-2.63529727274011
-1.2045245876843238,-2.67692258758924
-1.1990047000053194,-2.6183534056420052
-1.1956056567109952,-2.6379551166634188
-1.1738772255733168,-2.404526247373019
-1.163007150517035,-2.224269768094051
-1.160914384649435,-2.17087418301684
-1.1477731472708965,-1.891779252363783
-1.1442259096832814,-1.7612499481309765
-1.1410246333772742,-1.7204299738781026
-1.1264672904943298,-1.289993615173886
-1.1102818858821546,-0.7995828639805628
-1.1072689079658207,-0.6857850974911286
-1.1063574505972975,-0.6620537231579996
-1.1016895100735637,-0.4851936914179153
-1.1011703326730362,-0.4897765256466396
-1.047111369837267,1.4013012303248684
-1.0453015454043386,1.4377940916518603
-1.033750877865113,1.8432290105055993
-1.0309665692088703,1.9041649020799725
-1.0130461311197698,2.3421428116973293
-1.0035624284300575,2.546413119892468
-1.0015271906814867,2.5605248197797192
-1.0012829433035118,2.58950829924922
-0.9866625765295787,2.8050682275352665
-0.9858543530061925,2.8096826144779254
-0.9804995567611523,2.8544090727002804
-0.9635127101148111,2.8943883883269175
-0.9526211609410362,2.882139396146686
-0.9446115735539737,2.868155765824538
-0.9441567148275674,2.8376833860501196
-0.9435668784079967,2.833994761156899
-0.926267687351416,2.6091652250643222
-0.9129442274936528,2.378304452177911
-0.9069559786419958,2.2254502168663697
-0.8958006468491888,1.9459762134931888
-0.8894946374866959,1.750780127566131
-0.8882677467884919,1.7110950445729087
-0.8739973273218871,1.2449266421591665
-0.8602028626305032,0.7107518041513704
-0.8553447488209098,0.5491661711497817
-0.8190100598606005,-0.9305420197119161
-0.8186882210859139,-0.927679002098162
-0.8161089522488623,-1.0570344448258218
-0.8141878890198568,-1.105173572498709
-0.8110466176957045,-1.2401754797592839
-0.7996239373581355,-1.6611531781241529
-0.797841719691851,-1.7293849834985078
-0.7946105228770342,-1.8580406634853535
-0.7837702524666583,-2.2304275449527746
-0.7771130602135035,-2.4483320866531013
-0.774020466891367,-2.610032196952088
-0.7707254632357667,-2.7245799352446745
-0.7539407959375906,-3.1464204708806998
-0.7467363724003269,-3.3218493209569906
-0.7463550816000395,-3.3103547689198156
-0.7462625225867723,-3.300909382360941
-0.743960888554609,-3.3348589459176683
-0.7397062097138978,-3.4903452828439283
-0.7384973835312847,-3.461671372018831
-0.7345414592903965,-3.550314521692363
-0.7266230025799767,-3.694495904081417
-0.7155977852810449,-3.797235772232792
-0.711366079887247,-3.7876487308487485
-0.7099942933677941,-3.861567539221845
-0.7057406003210476,-3.8421804708097795
-0.7052843993697682,-3.8729948525698474
-0.7027226246215763,-3.8886335144196207
-0.6991571106040788,-3.857664600852512
-0.6955040066500904,-3.9045161808462145
-0.6898446641990388,-3.8543928867253188
-0.6883670097780445,-3.854000087296609
-0.6868598344793448,-3.828076104876779
-0.6796552906187614,-3.7808026365161442
-0.6783881022237548,-3.7848767525232176
-0.6775592917894366,-3.812614301772861
-0.6726439730924758,-3.726194639690232
-0.6702300430050445,-3.694779412766706
-0.6688871635541087,-3.710628347515798
-0.6628674303916573,-3.6324772419540277
-0.6590636389165505,-3.5418031568525956
-0.6508734678121915,-3.392650962327011
-0.6487105169878684,-3.342847921807883
-0.6289327356360586,-2.853413861642922
-0.6207957753332156,-2.620665236862858
-0.6192578926487426,-2.5849001805208855
-0.618077585002164,-2.4973746186144687
-0.6032304473072454,-2.0421359566978086
-0.6015591092558337,-1.984313721804621
-0.5978158499664774,-1.8279791358796522
-0.5952317255076718,-1.7798223757465028
-0.5805573991868807,-1.2042776411070348
-0.5787969099381156,-1.1731698911266855
-0.573931004332005,-0.9979566612982466
-0.5684217550596582,-0.7951919974703465
-0.5655722077491374,-0.6341391777832027
-0.5643560342424134,-0.6003891569533835
-0.5587398948978581,-0.4082479247895737
-0.5463382161742909,0.06219573306306167
-0.5424740023692358,0.22267515310291705
-0.5407969869414453,0.27929651712425557
-0.54073911030626,0.2661848412704483
-0.5323741065412482,0.5696243104688218
-0.53021728990523,0.6720443522632672
-0.5138320010522488,1.2163863835148458
-0.5118269130741369,1.2657982116237898
-0.5118194592411487,1.266273212917515
-0.5055034782282024,1.4663999891141242
-0.5011935578013289,1.6254070140669188
-0.5007337853165699,1.6126129047972062
-0.4951474484544902,1.7752590171122522
-0.47349438763915064,2.2731030388505733
-0.4672805534984237,2.3984758219328017
-0.4671057792052089,2.388754705906298
-0.46613689155783344,2.424660571983426
-0.46294680438266456,2.4739893238114004
-0.43420884032517204,2.7996384118599624
-0.43198404876139396,2.853395151861174
-0.4199508649163559,2.8985368273356538
-0.41849329567198046,2.921078724712363
-0.41341314272989127,2.9450209451860494
-0.4127295012628105,2.896224569579701
-0.41084228652242105,2.8904686312654886
-0.3868423583888738,2.8282543949183365
-0.3834008730066589,2.764471223733874
-0.3832252185718694,2.778801052201114
-0.38143838575016575,2.7642524883842134
-0.3747689015846474,2.7467015673824227
-0.37344575012884196,2.6759303269661827
-0.36400568082761486,2.5670406969888124
-0.3566129453377114,2.462405655457684
-0.35371045016452474,2.4710744870140378
-0.35083631486780487,2.4193504068623217
-0.33457472774526353,2.1471837602275916
-0.32877743883064525,2.0630384806912723
-0.3121910081967094,1.7817199205334957
-0.31141987460309695,1.7261415596705416
-0.3078863069030602,1.6691878097754869
-0.3042616068769952,1.606260887274548
-0.26559474317116294,0.9677673768096605
-0.26097723396578765,0.8601444271181772
-0.24593107227219146,0.638481735039232
-0.2205896406183543,0.3797348572126345
-0.21152568092291624,0.30906524931664714
-0.20993298295675,0.2756044673757235
-0.20670415083843752,0.25247578245394525
-0.1857457330248744,0.17084425936556893
-0.18516037831729948,0.1628217911944275
-0.17147995297775553,0.16072392177012867
-0.16992411392886364,0.15114393332614975
-0.1560880078025848,0.18820906503060736
-0.1489495486329151,0.18872772107496052
-0.147720616590727,0.22789806034182958
-0.1464748944459089,0.2186776137256152
-0.1456976226650033,0.21011475708768543
-0.12687321638054838,0.30340156788955075
-0.12411332772006789,0.3258514004691153
-0.12315895295251433,0.3604616929513719
-0.1191997502253237,0.3831128033256384
-0.10835840130688723,0.4256162967975087
-0.10501594423681304,0.4663162931857101
-0.10095953359465781,0.4969090197960775
-0.0999098843799362,0.48829748807878204
-0.09297056773853818,0.6038345829606123
-0.09138318639594356,0.5750410274774725
-0.09092905750185576,0.619428382921143
-0.08915833874535917,0.6317433482254258
-0.08152402913894008,0.6830796260947927
-0.07440544522401371,0.7496559689291807
-0.05847787671799187,0.8757493933356364
-0.05019868719792697,0.9684623311926154
-0.047882408921908315,0.9561354245967721
-0.04457451162064929,1.0346392169587275
-0.043204995650990785,1.0166278146008703
-0.043166725903179604,0.9958897431406554
-0.034986368902379716,1.09078721887077
-0.03488962843290544,1.0725875983302529
-0.02706478575518645,1.137385995999846
-0.02435569518873759,1.1841808903673905
-0.019579769945353043,1.2308789581759902
-0.013894331332950038,1.233442171050473
-0.012379624933323896,1.2452259019050325
-0.010761276222237548,1.2225325407290697
-0.007996913858860921,1.2669411404143063
0.00791505046172869,1.3104834783783832
0.009584157817197347,1.3211783844958744
0.01350230892280413,1.3491703401812163
0.017888487092015737,1.34930193265342
0.02405588541657,1.331779850818474
0.025553142155179565,1.3533568675822456
0.026518618033374075,1.3404438970806405
0.030219488092298796,1.3652548596276297
0.030394832640240566,1.3796352596879207
0.043786303741310206,1.391944476942604
0.05653001907536037,1.3512308213805881
0.05978810918616695,1.3602713453523854
0.06634995703460378,1.3207835995737605
0.07217664452406813,1.324554853060775
0.08030741327211466,1.3228889680667621
0.08197088636589189,1.2563809070824168
0.10781183439131947,1.0788024768959361
0.11148167620785099,1.1121475473795555
0.11185893333823582,1.097820021475261
0.11268808566300059,1.0981622229576828
0.12084710621045502,1.073810397370661
0.12828309362354862,1.000637401408364
0.13892557878067002,0.9152879681536837
0.14494604532040656,0.8924708894734362
0.16255094420680205,0.7778588055668599
0.1666665541667376,0.7208534735380201
0.16930461462451518,0.69616644824408
0.17635988935478775,0.6547044298124446
0.1811066080286876,0.6387090047102102
0.18982655427051576,0.5634110404140189
0.20117873233037553,0.4759944284575577
0.20495921634006287,0.46864513592426366
0.21111922126714955,0.3995078880040679
0.22556098354163767,0.35890969081733265
0.23196202057947124,0.2566654272309696
0.2359822502148088,0.2597023438246834
0.24551988603550612,0.18047364505850944
0.24698039808476935,0.21204334626296523
0.2596493306572598,0.12735210730075863
0.2702938323938717,0.07303731774604377
0.27481155915158295,0.030500554824869866
0.2932076928921772,-0.04409093653658422
0.30347019258752805,-0.12848223346331916
0.30367529061875764,-0.12466654884668316
0.3059476525173279,-0.13226641802307978
0.3133759163184471,-0.21255039899112654
0.3240220911926168,-0.23349005902978015
0.3257228415044118,-0.2451682252957888
0.33537984990817726,-0.2798812915661326
0.34300510707682763,-0.38290923653690284
0.3440055371498971,-0.35258715976662813
0.3492430314590038,-0.37355395092408317
0.3561931443816926,-0.43589435712085783
0.3649008349081857,-0.5136245360626277
0.3730296292759947,-0.5849483106614514
0.38337643844960967,-0.6713878022877473
0.4036126802986306,-0.8767294888379774
0.4082770040314889,-0.9202472071612338
0.42057259352188314,-1.037143365740101
0.4212149455350658,-1.0314508657549333
0.4229937316689849,-1.101852169391053
0.42461016037845223,-1.0865503981354443
0.43141688768145237,-1.1823624137467967
0.43334142219536087,-1.2165288302858426
0.4389450069660943,-1.2715526301727873
0.4395473192165671,-1.2797229562608654
0.4409254487086409,-1.3179931181480382
0.44163155104242513,-1.2928807641433981
0.44400626027959644,-1.3470703630578698
0.44404066499987316,-1.352411634882953
0.45197048669533313,-1.4528570883392453
0.46400378712368706,-1.6082648182187858
0.46458391165588164,-1.6182589849918048
0.47990595815925197,-1.8598533626337723
0.4865591485778227,-1.914529275110174
0.49465964867050705,-2.016598914857656
0.49677009691993224,-2.0465108237591254
0.49727045981546336,-2.0757078366107464
0.49848104203637744,-2.0966612440737857
0.4997526632467766,-2.163228525980783
0.5054476600969622,-2.2064526292895876
0.5253588349502611,-2.468087193105333
0.5287880898977666,-2.545333858717159
0.5388376815116818,-2.7035803690854388
0.5402373879607563,-2.724368781518077
0.5480850923141798,-2.7930268810676924
0.5635403222105042,-3.017857875936983
0.5655259986206271,-3.0452414990277163
0.5699337246088207,-3.082631967477602
0.5791852466587968,-3.179895188086152
0.59035748134042,-3.361134665770972
0.5904119187433552,-3.340353051998669
0.593092849541228,-3.3637307837078
0.5933270202462237,-3.3774701014506903
0.6024867332141435,-3.432929615705523
0.6052764240511648,-3.4489496708035996
0.6095994976054477,-3.530240557375507
0.6118396401567772,-3.581761131791954
0.6267418107848721,-3.6077121478186958
0.6299939646075328,-3.651686086776037
0.6307936276378618,-3.6624766413011964
0.6311757369601931,-3.666073001669735
0.6328805033671472,-3.705064239118323
0.634626758468932,-3.6652531331790454
0.6538191758105607,-3.7560628425543086
0.6538561677037729,-3.814785634761825
0.6620891127998716,-3.7989252199560317
0.6665750161220814,-3.8112469549822765
0.6673285241447027,-3.7887007241733794
0.6700065685557015,-3.82964570648002
0.6742688086045057,-3.8113876589857263
0.6765339114619389,-3.8254932007151616
0.6773574177977313,-3.8089850367046303
0.6774091732713252,-3.8252567796601706
0.6805668267315355,-3.8363846297702398
0.6851591204691974,-3.8271780809061644
0.6874070571338415,-3.8603754370109424
0.6874764139305807,-3.8502688099420666
0.6897465349224197,-3.847016831360687
0.6917232188231472,-3.8436789271817484
0.6922886370726773,-3.8055180527874084
0.6969599613192754,-3.859526053933421
0.6987694563978635,-3.8474897868014253
0.7115795917218453,-3.799662138443414
0.7238818093449892,-3.785540948459766
0.7293643762820912,-3.747222899962098
0.7555705210708226,-3.687105392759249
0.7625037266878065,-3.654628652734634
0.766833728862343,-3.6117082151200295
0.768745415827909,-3.5985105382805576
0.7769289583898402,-3.559932305272008
0.7785896758376891,-3.5395409155173714
0.7932226669469911,-3.4998993947170565
0.8008736497197426,-3.4044425805673533
0.8035088978060028,-3.4548438548789324
0.8053800453652551,-3.417323726358174
0.8224908767133776,-3.2783164942940446
0.823434376395749,-3.337301599084583
0.8250995019691532,-3.329588314616414
0.826375199212734,-3.2797949419468915
0.8352709205298221,-3.238241206019267
0.8397156616057675,-3.228135514620187
0.8455998189303582,-3.1714498970933858
0.8461137685474673,-3.175808450289168
0.8499557551230197,-3.1466025834465534
0.8629281947447018,-3.0180551447856843
0.8689301196124557,-2.981182749562621
0.879982572521159,-2.906467152854641
0.8823003730263661,-2.943196496820922
0.8843897002301713,-2.8757924926887584
0.8844870917627947,-2.8878192278343495
0.8889331502340645,-2.8457149716975505
0.890144667384237,-2.8412447595928785
0.8940372568241712,-2.8076601703831163
0.8965310145045153,-2.7782495431190437
0.9023160265474441,-2.775344672444217
0.9139654537826933,-2.6448095917882775
0.9200037078734868,-2.58301391667455
0.9455728644170946,-2.2424057009459344
0.9501529721655659,-2.202934244647404
0.9635623620690597,-2.006576160830904
0.9699286685772779,-1.9332609681691897
0.9705365815432998,-1.9282842857345
0.9719829432191904,-1.8828277233632233
0.9842809292428907,-1.664956804037038
0.9898123915662032,-1.5698681823763294
0.9926498535149162,-1.5701154373547759
1.0037392353152423,-1.3291895349134675
1.0138241822572542,-1.1249456389607808
1.016697975201228,-1.1052772310932126
1.0169606123762875,-1.0780341936645756
1.0182816635077527,-1.0884256832436232
1.0272901601573459,-0.829052225105035
1.0317037662237887,-0.7485768091353253
1.0318911317190809,-0.7331662804529879
1.0504331553211808,-0.32409247402624614
1.0512148404508572,-0.2624851635206844
1.0532231321920715,-0.2401220047046258
1.056240233326455,-0.16326892924677824
1.0609989755521863,-0.06335531010263136
1.062452492215927,-0.029704946047710297
1.0666952340978186,0.09909981206957467
1.067323790688076,0.11011361291010245
1.068291369117489,0.1529300016193345
1.0715619845044628,0.22736747579879646
1.0719399421033415,0.21940428218437952
1.0746855883146864,0.29965639290405716
1.0751627673393953,0.280923715133875
1.0762544194814563,0.3377531615263817
1.0807220446938697,0.41884872557551744
1.0866734618060647,0.6448195058283754
1.0900385382312656,0.6789573083975411
1.0916868844890955,0.7273091409267989
1.0961251269859247,0.8535464244437275
1.1118089812718797,1.2907646397257961
1.121608133493094,1.5512220656075753
1.122104781279269,1.540655236888066
1.1305920083619796,1.7337940902416922
1.1387720488400017,1.9498014906182268
1.1413223085989292,1.9846749562051282
1.1444853990606614,2.0914475818321447
1.1473296635296801,2.133529087345439
1.156814078417427,2.33885827519929
1.157018865476525,2.3534492247045997
1.167595182988748,2.560701053151661
1.1710517007199561,2.6740895154944933
1.1892304018448803,2.943133447992524
1.1899816820578568,2.907798191793145
1.1900641349141772,2.9378334540910016
1.2231751961048634,3.213299169316867
1.2303513920376137,3.251963699849389
1.2327657892017827,3.290641146945874
1.2411472266554302,3.1998242985632
1.241315333340789,3.241266497516187
1.2427153667883628,3.2302713809657195
1.2436774842794662,3.246191434513097
1.2490853099198755,3.2092197159550993
1.249556323328398,3.1974041067994565
1.2656082884681092,3.0947342939251725
1.2718717567126312,2.9994892656998116
1.2812175863216755,2.8874014007942326
1.2826964312429112,2.860343241117496
1.2870969366720226,2.7660750784850525
