n_harmonics,base_freq,magnitudes,instruments
7,3.1927267976724854,"[-1.01200144 -1.01425867  0.30526298  0.5760903  -0.83750552  1.13909852
  1.83987988]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
-2.4451284900809824,0.1628572853452445
-2.4379659810604775,0.23058948570660232
-2.437054548709882,0.2280519434642132
-2.414378060634296,0.3780123020444053
-2.408686543298627,0.42932571050548085
-2.4060303134710024,0.4212467570529531
-2.388284272990151,0.4915472261835437
-2.3675253658311046,0.5908706363475718
-2.367104354729663,0.572364156584969
-2.3670090223072995,0.569432182320449
-2.356804133586336,0.6335494203157785
-2.3500053709869473,0.6560894790396764
-2.343349060370984,0.6367838103125597
-2.3402452159122977,0.6570316307957352
-2.327585755636253,0.6976630944580199
-2.3232056549552125,0.7365906777660819
-2.3188676840280666,0.7199581626512057
-2.3101616309169026,0.7235817966561282
-2.3064945750106713,0.7488260896642313
-2.303696616474692,0.7677105850461242
-2.29450059493088,0.7649059644295313
-2.293640544653721,0.763504160594292
-2.2777430935471137,0.7731016995544832
-2.2711202667552297,0.7305740487187949
-2.2644520556893726,0.70923767446872
-2.2565106082612494,0.687055745096954
-2.250845457190224,0.6384593050635147
-2.247773462730861,0.62516087065033
-2.2308588657523476,0.4790045964751437
-2.2288586297303405,0.46484244201219643
-2.2214884381935613,0.3996348028498309
-2.2205497150000397,0.38048631027545365
-2.2173585914349605,0.3340659468456975
-2.206067337452567,0.22640083393892305
-2.180897494297909,-0.07716825974687759
-2.1796160117077594,-0.09261979993227608
-2.178584513941371,-0.11328740365976606
-2.174041855385055,-0.17306273711570908
-2.1733599642748924,-0.18311808185232534
-2.163767467450598,-0.28406037329940637
-2.157274719942783,-0.3566135574312195
-2.153654829132612,-0.3664642943724272
-2.150974618741566,-0.41301735817128576
-2.145353849490342,-0.431780334224722
-2.143861984551919,-0.4618861863932443
-2.143554103425278,-0.4367903544111081
-2.13872658611735,-0.44665118032115525
-2.1237872079654005,-0.479298338118171
-2.111620440571788,-0.44182182394267866
-2.0975850352056837,-0.2968316273237973
-2.094016863899057,-0.2624896788067132
-2.092790241512467,-0.25067022487381474
-2.0836798732729087,-0.08265821206217229
-2.08218668736973,-0.09251984885427149
-2.078767913843606,-0.03932334732063014
-2.078177250644534,0.0060602563715825685
-2.0758246427255007,0.03107522510552383
-2.07359494525934,0.08946465026347081
-2.0467055521575803,0.7569861703438692
-2.039882713143106,0.93273744775067
-2.0397898483484216,0.9452807605163424
-2.0138923492091747,1.6318156063651537
-2.0125377380465572,1.6250100444998996
-2.012439416995053,1.6436706580043863
-2.0100015995389553,1.704310511465555
-2.0030307853261835,1.850036479419962
-1.989751917572559,2.0730445718136554
-1.9845245902976714,2.1396096808600404
-1.98306997907439,2.1212709411659962
-1.981051425070527,2.149848780345351
-1.9730359472188241,2.2210069247582536
-1.9630587176873546,2.2378313780305303
-1.9473784718718752,2.0629408538445175
-1.9408412603009106,2.0186860265025577
-1.9367263234826269,1.920391145795005
-1.9155290408882943,1.3861044807903053
-1.91165254878514,1.2905037343608183
-1.9102419524050813,1.1970652604354535
-1.9027729261970494,0.9809381580374265
-1.8834363264281833,0.27929534297367603
-1.859417211817052,-0.5952505202951738
-1.8569774793182712,-0.6942162297491348
-1.8567241218944999,-0.677997432673023
-1.8524452359375143,-0.8390195610126298
-1.8471127625732746,-0.9596841223350973
-1.84227123366018,-1.099710601296384
-1.8328367394013478,-1.3104435212462677
-1.8246771244802518,-1.4283645893403303
-1.8156965099654359,-1.5136254971518373
-1.7958323108297232,-1.4290117689938284
-1.779863987212132,-1.1634385663481315
-1.7690245117565495,-0.8742114777687422
-1.7490737784217478,-0.15139279129917896
-1.7397319281456995,0.2522058702248248
-1.7360806696126265,0.3948585201420305
-1.7314186794098847,0.6151505954978658
-1.7181867403910924,1.1692457807230505
-1.7144106239321018,1.3302518881703527
-1.711584016350488,1.4649618219916007
-1.707024113389463,1.634286293974254
-1.7051716589368937,1.720650903456627
-1.695410166374143,2.0791944111465197
-1.6793372952754388,2.511149692021248
-1.6783402921337551,2.539127811953968
-1.6666279400757094,2.7427049521690594
-1.662956177739138,2.78708153909516
-1.6549187345263292,2.8069385821562727
-1.653839916467056,2.794639040577752
-1.6427556526305849,2.7367620568830553
-1.6350469193218196,2.6155355945188434
-1.625357244481462,2.4362655423473134
-1.6236319435771378,2.40783201580846
-1.6230152319386049,2.348920716491012
-1.619365156885639,2.2786710483612747
-1.6075704163639726,1.8254156873963556
-1.6044911101937527,1.7464833253425216
-1.5890795581021584,1.0731348969183259
-1.5832155183250778,0.7850976366354007
-1.5829922713989624,0.7752764089313008
-1.5827665918439553,0.7512556136883871
-1.5723205396740436,0.2842118160304626
-1.5718553804723328,0.24502098937875152
-1.5668368604868175,0.009476458503548463
-1.5577679816868295,-0.3997303945242759
-1.5538042745689715,-0.6151811656968158
-1.5503656221471953,-0.7310973046766464
-1.5447218268885283,-1.0272304863574857
-1.5386250923634548,-1.2460243844329697
-1.534086276916851,-1.3862071221580263
-1.5286121479892714,-1.5958384474177212
-1.5191604347504912,-1.7924906725691923
-1.5122362737939812,-1.9519785409130923
-1.5059903184387566,-2.059757598575629
-1.5059361352531544,-2.0248359397921774
-1.5016276874915133,-2.0909605749888844
-1.5004676242072932,-2.0997491672764252
-1.500349147862633,-2.0873290638018642
-1.4996482874130228,-2.112729136415962
-1.4947428226182227,-2.1276911669246665
-1.4893030243813858,-2.110128849820144
-1.4875732015466316,-2.132423015704849
-1.487439928660588,-2.1382287842347156
-1.4817064928724104,-2.0957048863972436
-1.4779245899087416,-2.055201642623148
-1.4774841355808195,-2.047220945452573
-1.474950884279574,-1.9875061277155237
-1.472695500775544,-1.9883417819178162
-1.4710554887908807,-1.9538671240977585
-1.4584547024550942,-1.672624224410566
-1.4570047741062317,-1.6241379883220999
-1.4564814150547207,-1.6349244199876134
-1.4482193592228012,-1.3922307347401353
-1.4452828085421714,-1.284007726283879
-1.4423565148582735,-1.2065709643046132
-1.4383298980682933,-1.0735889090839
-1.4330363238935617,-0.8520563642266235
-1.432919208275449,-0.8938909039455875
-1.4315324350366554,-0.8146108844701385
-1.4191169876293601,-0.37639926779075594
-1.4172991028087705,-0.2952048168152823
-1.413815288150613,-0.211912390738713
-1.4126410555041027,-0.1159253448057257
-1.4087248237524417,0.0037688614679915458
-1.403767006797799,0.16964576645196733
-1.3936825665622277,0.4777356335739315
-1.3840505824159586,0.7606681984382236
-1.3803000144484097,0.8523981347574948
-1.3729909161005753,1.0369454902945527
-1.3695950315319667,1.0761834528708412
-1.361832888887773,1.162780596442759
-1.356154839162066,1.2477102581715582
-1.355390470788628,1.2114140081329805
-1.3547836793001464,1.250561196658046
-1.34607048827151,1.275037317042338
-1.3427678972760575,1.2483623963973767
-1.3413671347753098,1.2584195206442594
-1.3401866359348158,1.2181970296748859
-1.3371908724080763,1.2771891597329148
-1.3238396828387544,1.0914051419710942
-1.3178986322622597,1.015963900018088
-1.3124910516364259,0.8885415638487355
-1.3112144766384528,0.8710883335082356
-1.3053553385877523,0.7115456212613595
-1.2923069663214053,0.3336602102755197
-1.2833105496326593,0.051767725751051104
-1.2792852911556705,-0.05125604289237689
-1.2769187759452911,-0.1499955976954009
-1.272659964924878,-0.2786845533987874
-1.2674266672762522,-0.45783351234598235
-1.2666850980126303,-0.5052584295890813
-1.25506660520641,-0.8648449401634316
-1.2548017826797222,-0.8527690624504677
-1.23261960586295,-1.5000354962536209
-1.2319557674792434,-1.4644389545858936
-1.2280089421631513,-1.6026357640223163
-1.2226301796753467,-1.697719826900483
-1.217766362004137,-1.7955158653381276
-1.2072092231904104,-1.930437074555114
-1.1937665334519956,-2.0598034085972157
-1.1790464149186146,-2.0916949626377033
-1.1786312685753557,-2.0916801653416917
-1.173447811520033,-2.054029905635524
-1.1667606427535082,-2.032191768725477
-1.1639776101328387,-2.027031637292262
-1.1486671555913766,-1.963860644863053
-1.1402163855165126,-1.9066344140403153
-1.1359898482270818,-1.8566898537671341
-1.1321118950538858,-1.8417038538737227
-1.1222682106888555,-1.7745240467551353
-1.1143016266332213,-1.726645102428173
-1.1104154494692056,-1.7578463704541818
-1.108791687984372,-1.7060386469594808
-1.0974120296098246,-1.7415906362445361
-1.092719386024919,-1.7674324522249134
-1.0767730644285114,-1.9444294213424316
-1.0765075905635924,-1.9396300337733987
-1.0748279379041217,-1.9458410637516603
-1.0714430592409094,-2.019060055240662
-1.0689126231665802,-2.076413719368508
-1.068821354202735,-2.0562794610592428
-1.0663162111976388,-2.0982974211088674
-1.053814973432104,-2.3706941659834997
-1.0478841984992093,-2.5219163405058542
-1.0445240966937026,-2.605112262197539
-1.042132416428536,-2.665590995358695
-1.0340236336491597,-2.869420776998003
-1.0227618652262385,-3.184124408129984
-1.015271493782854,-3.392421578520345
-0.9984151683061104,-3.862083868471891
-0.9948810438092162,-3.981252287618247
-0.9918201708672596,-3.99997389093412
-0.9902822021724242,-4.050675322328864
-0.988592001109101,-4.078072815894533
-0.9793303102354178,-4.231373468465595
-0.9670617954967753,-4.366873472565033
-0.9659191432223722,-4.338098515364587
-0.9639764210677928,-4.44853617436193
-0.9619981429729014,-4.388589734911042
-0.9395530142613451,-4.234798197610078
-0.9362002225688069,-4.158557467549115
-0.9225812399663598,-3.8080097810793454
-0.9196387473327117,-3.687055441657323
-0.9192874981723436,-3.686998232279794
-0.9083162101974582,-3.2260213045475212
-0.9072822555882247,-3.164630022132377
-0.8999253899241291,-2.8185237323829564
-0.8940784577028191,-2.4786540520782596
-0.8929270764143817,-2.4423280150380378
-0.8887885416357024,-2.2018593130780055
-0.886444993278225,-2.059575994668715
-0.8841234213673008,-1.9336693969919556
-0.8837722505477066,-1.9207942907431501
-0.8752444301818998,-1.3662844895724424
-0.860636503401861,-0.38206866425935027
-0.859992222970233,-0.31322484605340295
-0.8531005118138841,0.19291756537746046
-0.8461873496666925,0.6358365689734
-0.8438144039779685,0.824706440481192
-0.8342177737694119,1.4695626636860293
-0.8270401094453401,1.8771987536755654
-0.8185021022962822,2.4014096706326886
-0.816307013194705,2.5312036213322044
-0.808518791916661,2.9526840959958855
-0.8057806406919559,3.098673132653049
-0.8026048395433918,3.207266347830656
-0.8019979411464462,3.260800965869604
-0.790006762706966,3.7466541960547923
-0.7731294695431852,4.160683112485482
-0.769214334241497,4.2273074034920475
-0.763368099315171,4.280760110427512
-0.7585815034029579,4.3224566223266745
-0.7574192150446413,4.328151953797232
-0.7427355739619408,4.260189348286782
-0.7289450528681822,3.9909792992690614
-0.7228625213636639,3.826733015229715
-0.7194549118995299,3.736673451356525
-0.7149703792252176,3.616822582476187
-0.7070224397263924,3.3685393612976444
-0.6999101267662269,3.0468187717123523
-0.694741274397443,2.8931496596460455
-0.6918463573958284,2.743547965508358
-0.6729096060123587,1.9522931896997195
-0.6699267444784098,1.811300846248304
-0.6646993093336819,1.614383496725254
-0.6621088364222296,1.554403708620891
-0.6595903095249094,1.3869103852129416
-0.6559017572127157,1.24428585351571
-0.6442744994474814,0.795544341695413
-0.625285662201108,0.21907523623000183
-0.6168082274115738,-0.03650352090042646
-0.6153711623455904,-0.04498175902729698
-0.6047369673561791,-0.2685707966464201
-0.5965224736198023,-0.3540054121470849
-0.5930872853795233,-0.4252477823598526
-0.5923052516559197,-0.44839047599545573
-0.5904206700200918,-0.4589664406591811
-0.5901683721878692,-0.4624391481212927
-0.5828332554337088,-0.5383125308118409
-0.5673923043590268,-0.5876502365010235
-0.5672148306240201,-0.5802467621750066
-0.5648638118250053,-0.5569708497022269
-0.555850419047327,-0.5747568200921074
-0.5493992841325488,-0.5402339937329195
-0.5405468424232236,-0.4517215287243224
-0.5372478232690039,-0.39257225364929704
-0.5326015679668439,-0.4256095588221159
-0.5171197923788236,-0.23883953739534766
-0.5141349931279002,-0.21148607804446712
-0.50109083594052,-0.07399996919688523
-0.49449770430143225,-2.0800186825962325e-05
-0.4917924848812749,0.024388284108778083
-0.48387098857205846,0.09149590351974543
-0.47398140139584477,0.17408545119152077
-0.47256259266354217,0.16140089734536295
-0.4646665652039008,0.24235229414140458
-0.4629422748186487,0.26959930444908753
-0.45609226206801967,0.3219593712141352
-0.4546895948943308,0.3397676698876116
-0.45443010074768075,0.3347883885965773
-0.4511371369014432,0.3579272141601011
-0.45031179297621193,0.3344065533148145
-0.44912135421990085,0.36120275592494405
-0.4405892607913522,0.40719697889709544
-0.43896455426987213,0.39115454819383916
-0.43707706078992636,0.4337501244804641
-0.42601598890637504,0.4692324185495578
-0.41686343028142847,0.522894971352847
-0.3928952381054982,0.6140635281428789
-0.38276802568337054,0.6383299589953205
-0.38062817777982083,0.632155240640803
-0.3717938063894066,0.6572896080720865
-0.36328951106591534,0.7218310342439693
-0.34226831229004784,0.7196508547922928
-0.33884364072973394,0.7286858230786493
-0.33201943168400305,0.7402223090765301
-0.331696816771335,0.7519173467779582
-0.3305843182310486,0.7067123834547555
-0.3183726590851035,0.7513950721186933
-0.315008949340152,0.7492698281163703
-0.30970400289082356,0.749775772032552
-0.30656673334533746,0.7012025297472254
-0.3016239391337008,0.7233063141555082
-0.295274962549553,0.7007385127823693
-0.2898415384806232,0.6972062872867862
-0.28760521280159734,0.6852883919655633
-0.2818009121344356,0.6575350125367813
-0.2773409071602648,0.6037719490987737
-0.26683360171050063,0.5128000759588915
-0.26321137118294935,0.5173878365582386
-0.2368155035719326,0.21547330362445263
-0.23301942590279534,0.15106708242728084
-0.22965851220202094,0.1479131794396767
-0.22770165667353792,0.11535935262569091
-0.19660285837512514,-0.29874150253663767
-0.1955859153629982,-0.2956863331283571
-0.1843610461117029,-0.3787783322778143
-0.18192672722322856,-0.377727655965336
-0.17706043114828507,-0.4437332578165522
-0.17672749587808045,-0.4478971935350317
-0.16209894377631873,-0.4749682654366925
-0.1598976925731761,-0.5291514929823427
-0.1586834665463348,-0.5287247015795923
-0.14932932521893427,-0.4786298287929393
-0.1418840229782452,-0.43849570940005916
-0.12712786917510055,-0.28806335539498906
-0.11528327123396576,-0.0609020436570332
-0.08737932464788312,0.5398640351112098
-0.08381054641697361,0.6049058715677268
-0.08221522603720732,0.6286803112258181
-0.07270605982603628,0.9156309856353896
-0.06788262427352798,1.0475614090744392
-0.05838773571729661,1.303143837676326
-0.05370795025470532,1.4137556197761931
-0.051177447210502436,1.4574448687947392
-0.0496659813891549,1.490367597116411
-0.044761301645562135,1.6256370712757917
-0.035531752116225945,1.8206513864928648
-0.02902874846359582,1.9582687277639297
-0.020004447035231188,2.0809070696304346
-0.005183446613240772,2.2359427769179496
0.011366634681730936,2.1838147032436854
0.033150466768915976,1.896947091645638
0.03766263169706807,1.822531825496142
0.04049429386867498,1.7047604281527158
0.0491597259104406,1.4865081567135652
0.049491497617733415,1.4913245624872393
0.0633010254443338,1.0211654422853478
0.07388441280657876,0.6709015158532551
0.07450740390555399,0.6517351904378366
0.07727700220116285,0.5342937238965996
0.08698859708554085,0.17772240389940955
0.09950249232466435,-0.314232911261734
0.10868472301371401,-0.6357214042428336
0.10954976172816888,-0.6428224842879915
0.11126525047131253,-0.6927671824428144
0.11294099444755368,-0.7097165751071155
0.11349858271233337,-0.7448187172628579
0.11395919597530657,-0.7720692441671702
0.11430968416308751,-0.7921420560119389
0.11641003584435738,-0.8374175161983052
0.11871100839801274,-0.9306322352361888
0.12446282595972091,-1.070740698293785
0.13306991029527637,-1.2735136857846314
0.14108385543162827,-1.375505121512784
0.14919694672372064,-1.484149869020158
0.15398485242213766,-1.5105739136067329
0.16240752730574304,-1.5099213301439418
0.16471634372112698,-1.4960418999712828
0.1706839115428478,-1.4403276279161228
0.1719857872443633,-1.452014205235019
0.17764355069457638,-1.396283531528253
0.18794378851760518,-1.2018714916757658
0.19171426362869637,-1.0863358214705967
0.20108165299423586,-0.8112860736972737
0.20205164622408223,-0.7762399584432186
0.20543175398209446,-0.6745144220543721
0.20573163315550635,-0.6678020959851073
0.2068627685714599,-0.6166133161003817
0.20737131141255905,-0.618705059437661
0.2139326133823598,-0.34141621619064405
0.22097730695474826,-0.0727094741976614
0.22706506000052196,0.17831839265789165
0.23057938380436216,0.34886624840544417
0.2323614960082656,0.39670595236274486
0.2488965906068472,1.1266761130026999
0.2577192943661446,1.507292788713664
0.26258858839671984,1.689330636870149
0.26755274931017414,1.9070871136231136
0.26778143068102,1.8943697650393092
0.2797032359553415,2.2973372934233236
0.2797169147374543,2.2996244099023135
0.28124444636979984,2.347137408827238
0.2868612627059459,2.4911277302858816
0.2907082022002636,2.5423475562116473
0.29248162233859976,2.5727425412169955
0.29481559339616403,2.6307337687342596
0.32547772940727215,2.7497316007393247
0.3256284723065992,2.739203550747978
0.32910485939818956,2.6967254813479755
0.34183813093257154,2.460427857067539
0.34241143260286266,2.4849030126662246
0.34601788789994004,2.3301293534539296
0.34812355478344736,2.280378010206428
0.35913572950377537,1.921613244715448
0.37064225694434816,1.431017830415453
0.37095215689808825,1.4089678430437955
0.37349887725998254,1.3144251542155994
0.3814815970266423,0.9591840364773909
0.3865928591142076,0.7069760359909797
0.38843258106715783,0.6327648153945657
0.3914731432265359,0.47549785270835093
0.39174105149074157,0.45728656140377
0.3920526385316654,0.4579279143378125
0.4052749016720041,-0.17429359137426378
0.41480909079548045,-0.6210990010763908
0.4231287863238782,-0.9867079903723557
0.42863434473503315,-1.1920422940264086
0.4406417499259261,-1.6444787475777178
0.4437228330082559,-1.7022960776625522
0.4441156439991838,-1.6501575793312524
0.445416860550365,-1.7370048218483893
0.45240284989487023,-1.915722877079967
0.46463027454620276,-2.084738755082231
0.46892222372507586,-2.1334375374573677
0.46938279369831726,-2.129274358261989
0.4732495400017269,-2.1224324965759407
0.49042900927356925,-2.0364665727811997
0.5013001719753607,-1.8639651363857335
0.5199190633901134,-1.3665026694860796
0.5206510895597223,-1.3811005722441987
0.5210521479868699,-1.352110463734255
0.5272194574280187,-1.1421002541405567
0.5304418116050811,-1.0711669025160875
0.5332208383013803,-0.9282025673776617
0.5400604304370171,-0.691940625660875
0.5492965658628162,-0.3771259895790498
0.5494217279997602,-0.33833170211648256
0.5496113831489593,-0.34238485384812567
0.5497806671928558,-0.33653166171847915
0.5537317187999573,-0.20091266985282727
0.5566895039967648,-0.0909905538456385
0.5577982042907466,-0.060286084447971414
0.5597095590660768,0.04164249813792302
0.5625359045908724,0.1063572200287611
0.5654415196441436,0.21054596300002654
0.5692576913446161,0.31506133188233953
0.5729980314275771,0.4599936708920887
0.5782132253110945,0.596078422602016
0.5784040493959477,0.6072551241381482
0.5926611293304003,0.9491935064006036
0.6219941791004278,1.288901484452406
0.6228079802685973,1.269819019237658
0.6249826398419263,1.2603407157141584
0.6423847340117077,1.1396293721622737
0.6492163542330776,1.0117981189233483
0.6682050289331443,0.553854993197095
0.6766232598261261,0.296986646225966
0.6785485011958823,0.27590281181823695
0.6800758528336779,0.20173394772317596
0.6833452569418696,0.11246495236182456
0.6900604722780916,-0.12111317490174768
0.6907240190633082,-0.14790351981914854
0.7121976325356378,-0.8375014754362946
0.713735385477773,-0.8847661498705606
0.7152560019446867,-0.9229361252134455
0.7235380685865964,-1.1837133091337455
0.7372421166175407,-1.541314056757047
0.7382939981868888,-1.5249395910260306
0.7447497162854528,-1.6811160244577188
0.7491060072819367,-1.75628059715211
0.7492912308866413,-1.7863479944110843
0.7492966562147823,-1.8014772743579635
0.7496916765933763,-1.7731783396271759
0.7537249891674644,-1.8337808803324553
0.7543588221190847,-1.8381234908106538
0.7670970652287488,-2.009837953094504
0.769371637770119,-2.015324251164773
0.7715890972669497,-2.0194558182672258
0.7743848355865692,-2.062616887287599
0.7746627556550276,-2.0690317445224737
0.7762426469630701,-2.0519713895434384
0.777383288245483,-2.052064601361721
0.7841092505164822,-2.0842526215963697
0.7871744624447929,-2.057414780984138
0.7992340919116598,-2.082222797675466
0.7999137806917904,-2.0873109403677574
0.8012447916853542,-2.0644030338993997
0.8079180612221908,-2.0179852724547906
0.8176473639375965,-1.945116020305259
0.8287120431863251,-1.865213033992669
0.8371873971839827,-1.841197596056072
0.8405366132387924,-1.8242803986646745
0.8480610261623167,-1.7664531522141989
0.8483125648807226,-1.7600095475451072
0.8573629169999601,-1.7273103424206058
0.8577644725824389,-1.740280900829929
0.8609483994991822,-1.715269641494905
0.8620622657606622,-1.7319424546242181
0.8631037474125582,-1.7323734698168611
0.8656685039856806,-1.7478186640247317
0.8669610813461541,-1.7472432403326388
0.8671341335628946,-1.7374176338872007
0.869524392781694,-1.743794522540718
0.8711657283084264,-1.7719517723981728
0.873605662890129,-1.7712191792931886
0.8817058440756798,-1.8380026217072634
0.8880381043217027,-1.898098747866024
0.8890748791221394,-1.915762224580279
0.8999622080599705,-2.076014037771569
0.9044836973606847,-2.1543798964463674
0.9049841590924084,-2.2046021413720394
0.912180600370089,-2.323199705210249
0.9158234471464137,-2.3848024520693936
0.9244464917099773,-2.631516257976684
0.9262247228463321,-2.660001547123228
0.9327010737040311,-2.850279040151785
0.9328706279297858,-2.83353545204815
0.9404312809077937,-3.0543321130042043
0.9449893765025408,-3.1933205277497243
0.9468667099486332,-3.2640927328624754
0.9635811202879756,-3.6801286515345395
0.9643202778996898,-3.7649019662416734
0.9658994756767276,-3.7910380286294783
0.9791996040460558,-4.087118523434559
0.9894723604614466,-4.2572389638322035
0.9959402154836736,-4.351042671235543
0.9975803900474842,-4.368447387876061
1.0010367028873919,-4.387406727040024
1.0042626774478078,-4.398198219422268
1.0068779207514202,-4.383630494004498
1.010762511824086,-4.391825344842368
1.0132904031220562,-4.398245599092447
1.0142637788388162,-4.386686241195575
1.0146164293603546,-4.410266163521037
1.019519155183887,-4.347206324008891
1.021278455599889,-4.354423410603136
1.0259495525483588,-4.309417229449707
1.0322409301801319,-4.150263085976219
1.0332513266295003,-4.14841226792504
1.0337351195622473,-4.144822935719969
1.0346077739668011,-4.113261596335001
1.035555087192126,-4.060889460078017
1.0469519870324824,-3.7407455710466007
1.051854154829127,-3.5538510799565963
1.0543819545025634,-3.4692322420776964
1.0745574573323244,-2.46518929393662
1.0797224697829098,-2.177693348653284
1.0807874342740682,-2.1042674423381937
1.0884827487327682,-1.6262387745713918
1.0890499970349907,-1.5865097973530926
1.092684883737478,-1.3487990962812393
1.1131150865691213,0.004711043052542205
1.1146871742105757,0.16202959371296247
1.118061525446815,0.3718287832831331
1.1306288956269634,1.2250000518160635
1.1341374796339423,1.4521907209386755
1.1450521558796893,2.1575973243131483
1.1534256808960022,2.628604344382143
1.1544189264444746,2.693499829401015
1.167822172592329,3.335752848704685
1.1690663598786504,3.4078027326728164
1.1701565894810946,3.4032427997342096
1.1710241386784874,3.452602190251005
1.1753340544955346,3.6389036575924094
1.176773447694642,3.6821474213828114
1.1785969023005336,3.7418327261646303
1.1845695005744652,3.91283031337647
1.184826186260711,3.9427845575623
1.190765652604604,4.089065780960001
1.1993106396530075,4.24122007599327
1.2018949145323523,4.25226940229132
1.2025097224414898,4.280510844827191
1.2057714938004231,4.262901030054062
1.2119124205115739,4.318199482245926
1.2175913370989644,4.269527578423983
1.2410131308296446,3.9645525832842834
1.2439434577279025,3.8465751947988664
1.2473736428565214,3.770777734310904
1.2474871376553374,3.7876035943239588
1.2497527841800862,3.7344525517634817
1.2589054541867473,3.415531089265163
1.2589309715628367,3.447591063584858
1.2591179731171227,3.4270129350633964
1.2644663230137372,3.2321617511510703
1.265140924811062,3.1899614858906324
1.2679229864505803,3.0765964857092136
1.2775279578841054,2.6986459816082875
1.2978102556364846,1.8479321543989413
1.300021841010775,1.7504790473006573
1.305051813843117,1.5519474433773617
1.310060866049037,1.3385420464187643
1.3131295240029681,1.2133615552549
1.313293135129463,1.182619729134277
1.3336190304375224,0.44314135087850376
1.333758294139141,0.44293545701555703
1.3447048629417342,0.1537605844230745
1.3462599595776679,0.10175666533971803
1.363792012620932,-0.29958430125182717
1.3817004673165947,-0.4574595205783287
1.3866164710805293,-0.5269821462438359
1.3899050522240977,-0.5441501719634325
1.3907520434785807,-0.5791223773523598
1.3928264876019973,-0.5432036699588727
1.3932091187011348,-0.5486573934632514
1.4217335002453133,-0.5063340144712484
1.4340717823494966,-0.4346669804692204
1.4344197179857652,-0.4313781596890891
1.4458694134080785,-0.29283483417711803
1.4459753899401981,-0.3058676454256654
1.4482008931222694,-0.2610845610760562
1.4663431815607586,-0.105877206041422
1.4668892723864335,-0.04214815456632322
1.4716675478848877,-0.039466560448191024
1.4717640072408358,0.003675904174442038
1.4724170781509969,-0.031303686643579985
1.4854068478768667,0.1044839803834892
