n_harmonics,base_freq,magnitudes,instruments
9,2.1834220118155754,"[-0.79253161 -0.41751256  1.36495391  0.51579116 -0.58693382 -1.50312131
  1.1872381   1.05296751 -2.22771462]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-0.951700236509363,-2.063196117010488
-0.9502511329530066,-2.006569820400838
-0.9481668538381971,-1.9527246496784172
-0.9465021115024044,-1.8519369352750592
-0.9446037555794393,-1.7840289180872058
-0.9373968280489375,-1.4886184294108893
-0.9327087696329177,-1.2523165404950685
-0.9302093464234931,-1.1506632434514026
-0.9283449067860148,-1.0593990625438767
-0.9270284678935559,-0.9689034730867223
-0.926525593532185,-0.9406276001566437
-0.9203381211891015,-0.6000364603698465
-0.9115366944746839,-0.11003348512385128
-0.9042321561544568,0.35787751100131693
-0.9040595417631283,0.3627415442130821
-0.8993155297838444,0.6534034933930531
-0.8848417906304173,1.5756924775490866
-0.8743030117976209,2.2302678233082536
-0.8676358476560067,2.644708900287395
-0.8577441213144881,3.1808512771343853
-0.8469543130747117,3.7352056339942212
-0.8461748744187298,3.7459112028093595
-0.8431160135139826,3.883766313807408
-0.8430605094310768,3.886693060447976
-0.8223639012825248,4.629555918804043
-0.816547413873987,4.768803731323288
-0.8140215217216911,4.833504460147896
-0.8094973614296777,4.897579634096646
-0.8070677469771201,4.923455342642936
-0.8052932460039228,4.917737424700442
-0.805178132585239,4.947889406099567
-0.7988122996256393,4.9630624662648435
-0.791802710389764,4.966319699406758
-0.7824326778228814,4.851852318724311
-0.7753592907299698,4.7323948951337185
-0.7750707759470421,4.729600213231185
-0.7729440442097801,4.693988694870515
-0.7675698342163391,4.538434516130261
-0.7610616271435848,4.342652899466777
-0.7573489781418554,4.19414194506394
-0.7464343893880803,3.7583883762932
-0.7362881536028096,3.2466232804853865
-0.7353361182282789,3.1894253256907876
-0.7327131757663414,3.0341189538911237
-0.7315116800058803,2.9647018969175165
-0.7256541473754492,2.6290396823654745
-0.723772500502406,2.529269686511915
-0.6906507114555698,0.5059020825480034
-0.6826488959314285,-0.019543637782566403
-0.6764953617730391,-0.3872444342173011
-0.6654253706068705,-1.0172434628668887
-0.6643133403025452,-1.045871297265916
-0.6632918222854363,-1.1197777779758018
-0.6605739548484593,-1.2623501543594322
-0.6598390458493109,-1.2948298335231534
-0.659501852741081,-1.2948049697230242
-0.6453383647872233,-1.9605922972742764
-0.6447724961029282,-2.0032308433434896
-0.6400243214540753,-2.1553243669051354
-0.6363120840139627,-2.3233100741221984
-0.62144516313416,-2.766938781656458
-0.6214209435509064,-2.7697808532497996
-0.6102699780149394,-3.0044699777369077
-0.603429249740925,-3.093747750217167
-0.5967785938888239,-3.1440206250460463
-0.5901473350427606,-3.2081015358967595
-0.5846942332227574,-3.2053240213052416
-0.5718073653860491,-3.1270069035723496
-0.5663390056040516,-3.0689906862071554
-0.5593939034789921,-2.9929154782447256
-0.5541024977473872,-2.902248547659185
-0.550761645768131,-2.8418272275338987
-0.5484701293288934,-2.7908902395141975
-0.5462661361073624,-2.7681918425648595
-0.5341885079526332,-2.531979200763578
-0.5335125501045859,-2.5152976048843674
-0.5069312647201665,-1.9317318648080422
-0.505946208706586,-1.9207932890990773
-0.5037441265620868,-1.866035859947417
-0.5004308880505701,-1.7774131833559876
-0.49653970666141944,-1.7406848903414647
-0.4930991378781484,-1.641511007845107
-0.4850657762644377,-1.555377535337916
-0.47651317805385585,-1.4152846519910238
-0.4727855408096109,-1.3537422666585317
-0.4715138906566336,-1.3486423226372168
-0.4631873068660237,-1.254556189149625
-0.45972962072917145,-1.2247606553556805
-0.4576396826798983,-1.2153157930668521
-0.4393894075761473,-1.1637978724628624
-0.4335166341835581,-1.1595021069902236
-0.43139779231481334,-1.1730937062825229
-0.42865198763600887,-1.1509108371340182
-0.4265443888872964,-1.1839052244965012
-0.4204639728462496,-1.1907907618540867
-0.4142514185577113,-1.2218343662571205
-0.3979830377169793,-1.3304406770731003
-0.3925801159829856,-1.3846848399991445
-0.39174630572968416,-1.3546440611229158
-0.38735497147142217,-1.4075452651519893
-0.3861119986963306,-1.4411379598914413
-0.38422663987678796,-1.4002955185773664
-0.3790788747054119,-1.4633284542771339
-0.37736245594113704,-1.472528323951111
-0.373010562884053,-1.5115760344053024
-0.36498477268159624,-1.528401438483685
-0.3498382648348408,-1.5469762079130929
-0.3287017343815868,-1.466064101472039
-0.32674905786427955,-1.4463259247186657
-0.32668795876611867,-1.4415529223938988
-0.32388999332578283,-1.4361638328744843
-0.3165129477380275,-1.324627755254279
-0.31494210510871223,-1.2851388074465353
-0.3113680397399188,-1.2349659087332243
-0.3082923604484735,-1.1995904582089059
-0.3023121549550387,-1.1015960539546266
-0.297368125957326,-0.9538583791521145
-0.2950900025760941,-0.9169066811071368
-0.28238645317197086,-0.5593104099958209
-0.2801281289913291,-0.5010085217762392
-0.2794414887554595,-0.4766599446443988
-0.2789576492459265,-0.4405137400517633
-0.271781291358721,-0.22354265763604836
-0.269818414274936,-0.16476453726532844
-0.26292957910755765,0.07475531815742723
-0.25265730592017865,0.438563208092897
-0.23858514774982176,0.9726950084188539
-0.23423224184675062,1.1362332197795475
-0.23098176055006903,1.2715451835265912
-0.2221864002822609,1.575107291505187
-0.21517164462171934,1.817200582276009
-0.210917773192822,1.9728205881254945
-0.20531444752800443,2.1392055800557284
-0.2008376723874341,2.2874863421123943
-0.1883348006775858,2.6192346788031062
-0.18543960086083944,2.682575728396147
-0.18332002873050346,2.7427934205140945
-0.1793930885218762,2.7883983008192295
-0.17794479922354967,2.838322218639782
-0.1748992610968454,2.8852270188995988
-0.17098506350943854,2.9533155208606643
-0.1701168687124257,2.9551697196441586
-0.16929258653031454,2.9829416751700557
-0.1684841002889188,2.9765136865611144
-0.16569235607658772,3.0082662389304233
-0.15693506783240174,3.069944118340825
-0.15298159574818726,3.0598789261865544
-0.1496071266915151,3.0556582044192
-0.14548175093730897,3.0593543183012075
-0.14335391321052215,3.0571408934084947
-0.13431896809681287,2.964801183429602
-0.13098684218102097,2.9376144853263413
-0.12401893065871228,2.8184778572481504
-0.12241090120649334,2.7700735601713995
-0.11662488590539022,2.6435909071885653
-0.09930704049762529,2.1140207131300377
-0.09830868850590768,2.0850023495119503
-0.09085429921267707,1.8129744153771314
-0.08254036125676212,1.4681857086082135
-0.08082299044122099,1.407062730409043
-0.07704061465786038,1.243150863875042
-0.07178492373937084,1.0160791931401558
-0.06512111939189769,0.7041747012862373
-0.05331223747951164,0.14932942097252416
-0.042918251375773764,-0.3754799743518978
-0.03779348704972918,-0.6071092916639337
-0.03542599114227407,-0.7036415245654486
-0.0322760636751096,-0.8321338645722997
-0.012984391164463815,-1.6970946718306177
-0.012116573209140391,-1.7425275327044958
-0.010424303233411258,-1.811677921683636
-0.00764850361493874,-1.9194809692510175
-0.001386402056977598,-2.1261661891361983
0.011188887150991533,-2.561002137725447
0.011718931019947032,-2.561081783040265
0.029388524919473635,-2.991771237781703
0.03614087689756351,-3.0955494794464316
0.03850787922497201,-3.120322993066922
0.04571881191558713,-3.218506146722832
0.058414151129185576,-3.2743342218759044
0.06457388476829085,-3.3310397844070736
0.06563548421002086,-3.3116393856969175
0.08222853055437174,-3.2305744652852573
0.0858975317608448,-3.1979388637887056
0.09039700202677725,-3.146652560353605
0.09129794742864572,-3.1228368564297777
0.093013587486654,-3.0858953559271014
0.09402452489673063,-3.0901115769336793
0.10337394040281378,-2.9619573426247694
0.11897685178309558,-2.7015892697514183
0.11974390486207076,-2.67552992161334
0.1220410977250257,-2.67944092568128
0.1263810079595702,-2.5614808403873632
0.12865800788352733,-2.519327684093949
0.1387251448799871,-2.3232854858900476
0.13942785839972904,-2.3251206492170327
0.14730755453490474,-2.157823103689737
0.1738748667089931,-1.7379492394630245
0.18048016724355964,-1.6626899543430211
0.1807168080709598,-1.6447298719731718
0.1844453539100428,-1.6211086297267883
0.1971824682746215,-1.45773907834267
0.20051543076601952,-1.4599032662705884
0.20244806984850472,-1.4229002332258887
0.20409356681690483,-1.3976788039096577
0.2061875938136617,-1.39190109796974
0.20816968328299224,-1.3785651944296762
0.21145326592055902,-1.3893475488478124
0.21594586778370228,-1.3680207013569032
0.218647981894474,-1.3550508570430215
0.21976033387161253,-1.3523642434365106
0.22099950151433756,-1.3473393336973776
0.2242967413936814,-1.3239829295086891
0.22454812572467997,-1.3334018524019688
0.2326244664038306,-1.3457358868429756
0.2436468331253856,-1.336234014701979
0.2576801669180391,-1.3559983059583078
0.2589501023556151,-1.3722374728391344
0.2622928891608325,-1.371553495230881
0.2707826937243376,-1.416129014991371
0.27270753744006093,-1.4092156843318562
0.2736323007676491,-1.413016216033333
0.28023307862365243,-1.4438380940462507
0.2808441987998691,-1.4593896142075038
0.2820799802472429,-1.43394575083198
0.2844647014587922,-1.474545228988565
0.29018574086521287,-1.4631813657073056
0.2911043038442376,-1.4921721623683726
0.2911242029926586,-1.4815195977127293
0.3033909792448908,-1.4934679378517635
0.3053286951475864,-1.5007167447777945
0.30926556300312313,-1.5027949243700587
0.3095521115310169,-1.5110983807739005
0.31776360240197077,-1.5154888494128518
0.32976765634283467,-1.4648992724760848
0.33155721015671613,-1.4639365594010303
0.3379386374171487,-1.4298212939627095
0.33811498118757566,-1.435171589888309
0.3426540763515229,-1.4150458107464772
0.3526552054817067,-1.3482748229003685
0.35269725388834905,-1.3431254650802351
0.37680173522867255,-1.1412760925300567
0.40686276752824657,-0.7474319402326771
0.4098018023798189,-0.7178697454580778
0.411547641921163,-0.7249252445668154
0.4278230786114281,-0.5291727156231009
0.43470853892937367,-0.44326577989507177
0.4450041398321565,-0.3848568615366384
0.4477353736600804,-0.35783313095906805
0.44998195295243004,-0.335963137612668
0.45080913438766457,-0.3278620267971079
0.4525640624458309,-0.31872233919902127
0.456813623868662,-0.31271733223151155
0.4592101505135,-0.2939095808395938
0.4684481290281233,-0.28256730437894917
0.470451498982964,-0.2572683557469161
0.47785797349322756,-0.2940213694202494
0.4841235410247693,-0.31619355521266707
0.5127254776514718,-0.5617526680190004
0.5261350546086212,-0.7459347142734961
0.5379424733642661,-0.9733166612505181
0.5561863155559155,-1.2908103883920894
0.5583008764728334,-1.3289995623612991
0.5726018534381399,-1.6191406004641784
0.5727146904359008,-1.631285968462281
0.5794601872157958,-1.711781281775384
0.5857827815422119,-1.8429820335447928
0.5866781545142628,-1.8784674582328746
0.5956033418757958,-2.0236651052017773
0.611189849413261,-2.23255874993663
0.6164510194936677,-2.2347967930519474
0.621604961598285,-2.2757929534656625
0.6241463053311644,-2.2759414172241796
0.6254056255540923,-2.2898871919131607
0.628422648634003,-2.3039691755153955
0.6305340695770987,-2.3003296377785154
0.634054236876676,-2.2998064940471528
0.6359998617231306,-2.3143213660627153
0.6387464128926208,-2.3024831509811734
0.6696707988804729,-2.0388607881539573
0.6701238570761361,-2.026386003009425
0.6710703618654468,-2.005323507673826
0.6722769487827689,-1.978634678872835
0.6819185241546686,-1.798176449881119
0.6945285566144319,-1.5033775485228018
0.6965821325945036,-1.417740305204391
0.7100096592286125,-1.02546524158805
0.7124705241497074,-0.9747618658043795
0.7177778016508167,-0.784161403505193
0.7188860258508636,-0.7472946419137223
0.719137885934245,-0.729966185590522
0.7322423144140178,-0.24143187373572983
0.7325868453906721,-0.23370504284192428
0.7352368876884077,-0.1519910649916455
0.7403823425067628,0.04267308468845961
0.7418749572192431,0.07551144077865914
0.7515841843725575,0.4492931066670338
0.7545318059021824,0.5626502784219629
0.7611088280098182,0.818770518062756
0.7640497743335191,0.9281383545511278
0.7787684326013591,1.4314349150981582
0.7800217012430886,1.49572044370042
0.7847043466593897,1.6085102756230776
0.7872176926847398,1.733328194251171
0.7879168729438026,1.7189015622565857
0.7895396393138356,1.7814477553399617
0.8085986122598201,2.2930170157067087
0.8099375891965801,2.325330268910586
0.810885600212635,2.3494492390468213
0.8132491122061074,2.4039541041908636
0.8195142066307017,2.5230038921543967
0.8256007309494873,2.6426981798694764
0.8301403192511789,2.7096818962214964
0.8409442869719452,2.8430023411594316
0.8459772630738511,2.8906029464542353
0.8471592039651625,2.890156820798451
0.8653800446439845,2.9861138180661437
0.8659097596963568,2.9674493974389944
0.8670500025468941,2.982884689923755
0.8673061380800227,2.982240605746927
0.8735630086113586,2.9768510615577246
0.8776129953981169,2.967286286816805
0.8862240041522211,2.933177191328894
0.8866824309356112,2.9290332036775033
0.8871043710584354,2.912073511922568
0.8910810904722117,2.879214000633564
0.9024896529135891,2.7610102758866737
0.9063122473862646,2.717070189267781
0.922871284592699,2.53193607486777
0.9317675625699309,2.400003955112116
0.9398198522645687,2.300988775922148
0.9418920130167976,2.2610219756875463
0.953342835242049,2.1057442384231444
0.9663935604567202,1.923138568768076
0.9845779650143864,1.6945310210838356
0.9886067088102317,1.6745821762543438
0.9890304486797961,1.6411577599536702
0.9968444465664019,1.5587342356367873
1.0001507280538497,1.5635589447203206
1.009157072209713,1.4725631873955114
1.0152436007883132,1.4605000794336047
1.0237755947173692,1.4338923958281011
1.0317761528088925,1.386155786118379
1.0371619230216815,1.3911010592541766
1.0413633123510184,1.3960060245836117
1.0454352935831261,1.3779348151758668
1.0454378306981233,1.376340130781993
1.0482474251762621,1.4008994659167242
1.0542526802216985,1.3835408573312236
1.0661091245713878,1.4136335285306607
1.072774165123799,1.4398243138382654
1.0791500401906466,1.4616183923890766
1.0847308591782134,1.4963122253777947
1.087875737091255,1.5373626171279424
1.0917209533022039,1.533596109722282
1.0988680163797868,1.5760260706928086
1.0995596544746542,1.58780098321207
1.1084387404324332,1.6405917123741631
1.111245839769012,1.653827882290943
1.114367425912465,1.705646896053299
1.1185418682065116,1.7356056304393228
1.1208280686905043,1.7569192231451654
1.1390075414946423,1.9090945412829778
1.1443522764385037,1.9413263343112084
1.148389820902139,1.9765532797663636
1.1535546918966855,2.0120071005153344
1.1625013211161752,2.079928783597973
1.1638097026647447,2.0926683465502856
1.1672038895115264,2.156256098118715
1.1729871947982655,2.1483750855947656
1.1807822867399116,2.2374564393457024
1.183063175700994,2.2736189673346168
1.1867999733046481,2.271147716943721
1.1870935131033669,2.282362616127019
1.1986986866454705,2.400183084950832
1.1999167446319632,2.4043105899946973
1.2033593314414102,2.438355855346717
1.2034802737333639,2.4398476032974092
1.2040522421399746,2.430566350340801
1.2080166117735285,2.456945799435365
1.2083924657423832,2.464525846482555
1.212085335893775,2.501267877906867
1.2129866251344854,2.4999046577470514
1.2219119591329868,2.5678890856666814
1.230004832287376,2.6253928796885284
1.2481749996739442,2.7499283416282134
1.2487933188035942,2.759397229579159
1.2493224441849495,2.7694284224107264
1.257767719760909,2.8080785977108187
1.2624556194166043,2.8153470280585724
1.2669507608924357,2.8471501017508962
1.2680121606641048,2.8409008152953508
