n_harmonics,base_freq,magnitudes,instruments
10,2.097436006921071,"[ 1.10979527 -0.55541543 -1.14289476 -0.35369901 -0.8351945   0.72438918
 -0.86329934 -0.6885943  -0.18869933 -1.71400392]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.2731411337141862,-3.481691433223267
-2.2658269075647075,-3.7652869890988185
-2.2524105702609045,-4.328855343809532
-2.2475567852228853,-4.457780596432766
-2.246114750823703,-4.543329389490824
-2.2439873882274783,-4.638451344417567
-2.2425664613576655,-4.684904795192692
-2.2007728706906384,-5.874267959709012
-2.1988635313059977,-5.9250875710434405
-2.1911054448105,-6.01328133612046
-2.18350740455908,-6.047845070373223
-2.1833364083065563,-6.023685773188767
-2.182243114086833,-6.028239701616641
-2.1821849865677154,-6.0413609858955475
-2.179046231411607,-6.0616033344473585
-2.159888628051087,-5.917501624052302
-2.15311507501646,-5.791023211599668
-2.115494336502659,-4.389102371016792
-2.109627446058736,-4.0544286598152
-2.107870221302439,-3.9737665684938186
-2.097680024133309,-3.409545239636176
-2.096644730064674,-3.304885607210785
-2.0896662493043525,-2.912253428626734
-2.0863666638326355,-2.6984956054243896
-2.08504760594712,-2.5790777079954297
-2.0794138131117426,-2.276180366257598
-2.076890571020913,-2.0498392009947377
-2.076349916221905,-2.047509322200421
-2.074999247009252,-1.9525484575313814
-2.074715314659651,-1.9427546758584284
-2.069718092809392,-1.5787858327819015
-2.0695748217527496,-1.5812450830418978
-2.069472365462074,-1.5526446707792143
-2.0628264770627416,-1.1447702900033863
-2.054217196217616,-0.5635716671548733
-2.045153859359798,0.04562889477410994
-2.0440319832051657,0.10682887527717434
-2.0391456362215816,0.43024921622463824
-2.0245540995169025,1.276907387124199
-2.0161394022522874,1.7071001742033949
-2.012231834498465,1.9272324084820192
-2.00672549106519,2.2226445135923933
-2.003588467891106,2.33591438936086
-1.9937172774460448,2.7409003540237085
-1.9908185707654027,2.8396360663200197
-1.9904834312821995,2.872118966760083
-1.9900881010098348,2.8419021111089986
-1.9899473936041772,2.873170730183848
-1.983425113892403,3.0666996359405707
-1.9777248193432446,3.2067521457753774
-1.9680180941256449,3.4311300513716394
-1.9588475690795435,3.534431583128702
-1.9556632428059386,3.544894505333662
-1.9510850937920323,3.588284278801926
-1.947764798570492,3.625114914463209
-1.9463422819500613,3.616408568154943
-1.9431069934822844,3.6139901110869332
-1.9399203809597088,3.6369419433256693
-1.9372707072899236,3.5920022433398398
-1.937198197759605,3.5705280174231975
-1.9281564678569025,3.512588194815751
-1.9114662922645005,3.2933560210025075
-1.906001469809843,3.1687889636806834
-1.9003484635129706,3.0495476628402085
-1.898128141991033,2.9522199317614413
-1.877862575635748,2.436266698091731
-1.874949064287249,2.3706650383687844
-1.8704418600712365,2.241295592028678
-1.8644607631973096,2.08183473300877
-1.8628821913565694,2.032399539223895
-1.8507281339256565,1.7223049658491594
-1.849812780794403,1.6365569386125027
-1.8490352238546492,1.6357314985425708
-1.8350274069770536,1.2756652478450456
-1.8346752895323057,1.2332179243487267
-1.8239190311750455,0.993130404429684
-1.8119136516514343,0.6698974775990014
-1.8055411159323498,0.5137132501450268
-1.7992971945198308,0.39642156228142345
-1.797957169126129,0.3342966898376416
-1.792598008205096,0.2163423793605962
-1.7715524746039615,-0.1546897627153315
-1.7707251056389226,-0.13000259654756047
-1.7673563336104083,-0.2459924589127122
-1.7650583592401972,-0.24756776766334398
-1.7628935580353506,-0.2733792516861251
-1.7552911677403789,-0.39142276342506516
-1.7432958105355212,-0.5703892849827914
-1.7389443288868642,-0.6756707635480207
-1.7376772548944315,-0.689598780777698
-1.7338895397745178,-0.7229956547610834
-1.726509568880539,-0.8504369870403917
-1.7231707232277642,-0.9418636267559423
-1.7199678459670649,-0.9381084867537602
-1.718245205009136,-0.970863430809799
-1.7175693951837174,-1.0108519221804118
-1.6968900911206326,-1.2942421624517322
-1.6910362191963557,-1.4023188536471343
-1.68677541876495,-1.5082272453519259
-1.6793954737759234,-1.5878122353798896
-1.667374556585431,-1.8240973576069544
-1.6517121159890533,-2.100201083338238
-1.6491453636333493,-2.1008170103334582
-1.6429640185700407,-2.1958996448908565
-1.6423409086574745,-2.2305195309683716
-1.6404768915068775,-2.22080587696522
-1.637221947885422,-2.258424642407346
-1.6254656560410687,-2.4713371944667477
-1.6129483833892913,-2.577103892797911
-1.612367026609088,-2.4958406421776194
-1.610207337987353,-2.606180720289512
-1.6096317431834344,-2.601407480123027
-1.608446840328897,-2.5732495290325472
-1.6023178780514946,-2.601366804564496
-1.599038908603359,-2.6386906442403353
-1.5977228104884686,-2.624461342939955
-1.5903121421162552,-2.6128819895155475
-1.5845645249320235,-2.5760843106518063
-1.5707268339008362,-2.518268864684049
-1.5687984202587166,-2.5125052404461274
-1.5683650915435756,-2.510776877787886
-1.561924268840144,-2.387669194914699
-1.5589298201470705,-2.370157297983976
-1.5575151830688339,-2.340719079239978
-1.5318799229278384,-1.8391285923638712
-1.530856065977871,-1.7701723297475653
-1.520428570914492,-1.4411395842642662
-1.4857045038204475,-0.2757836504405399
-1.4846491218834446,-0.2707939086783076
-1.4712387216835494,0.2247673747422152
-1.4695703283630799,0.2364108181209909
-1.4644679349982255,0.42577864471695565
-1.4638775198836702,0.46734729586588314
-1.4546673722725092,0.6838574216469527
-1.4539392326091485,0.7959518000233948
-1.4527359010890222,0.7813560186194249
-1.452389833830194,0.818504045746921
-1.444791559788864,1.0618573420491917
-1.435649226399515,1.3278660776402667
-1.43433335146192,1.337868934672879
-1.4200231568296593,1.6074793919395567
-1.4151392011392314,1.7047771499665836
-1.404697634635888,1.8462659122622405
-1.401734780370352,1.9037078329592738
-1.3998100932470325,1.8481752777493103
-1.3964112689411123,1.9520173723562262
-1.3901051726510896,1.9572995438232577
-1.3892438947799597,1.9589173503568609
-1.3827330301449727,1.9059633211696787
-1.3816665441418885,1.9332878960827682
-1.3772847641755468,1.9459347106792442
-1.3760796873131724,1.9841837404110936
-1.376032743149726,1.9262050969921551
-1.369180175066696,1.9044418296530399
-1.3644087846987374,1.8942083573976487
-1.3620380621001096,1.8605259200096302
-1.3586827407558444,1.8569058623282022
-1.3581366157854446,1.8391276081374557
-1.3415703727842914,1.7169875976846538
-1.322427460569302,1.425527547332074
-1.3178644482154032,1.4197085142341004
-1.3156097794070711,1.318561979976272
-1.3109760844095082,1.293741002951731
-1.308296604647392,1.2894515731013392
-1.3037999132747746,1.2269545140111504
-1.2984883298400811,1.1787676385431605
-1.2918785725785797,1.1494356567058068
-1.2810711831460317,1.0462420519347397
-1.2699883877636395,1.025934051982197
-1.268586889724319,1.03802276165698
-1.262129170265566,1.0899906087152338
-1.2484026184472847,1.1851331751112297
-1.2478423197256177,1.1937466221723676
-1.2477013721011492,1.1798981874600423
-1.2374305824977672,1.2709118242945663
-1.2364890256252101,1.2934070868668819
-1.2344579160111055,1.3056654558066039
-1.2335152451968543,1.3529844968003426
-1.227640023496924,1.450564755699828
-1.2181299256045648,1.638990092728429
-1.2149278333848104,1.7009371278620435
-1.2130242093090071,1.7326740645828091
-1.2078841205365753,1.8836169616116538
-1.206202088506165,1.8932369940315632
-1.2043706225010518,1.9246321412200607
-1.2031713717150874,1.961207721890168
-1.2029546239736364,1.93882889051373
-1.1981152898608194,2.0664720533693246
-1.195462037733893,2.138553900035568
-1.1924441172598406,2.174601698942129
-1.1739675455265979,2.5541549051148578
-1.168956653619181,2.71312134490152
-1.1680448740134903,2.700567752742574
-1.159156754664892,2.891188760387373
-1.1547605564721974,2.9372499795533007
-1.1521910868867802,2.986435038326941
-1.139367263920901,3.12448706570359
-1.1377016914277764,3.14268842028309
-1.1373366520560735,3.159777143752184
-1.1367033050296174,3.121551425446353
-1.1243179522616786,3.1860879889047244
-1.1131875132643332,3.1599819978550423
-1.1120870512111949,3.088404094352545
-1.1095730267167387,3.085775107245559
-1.1090557024661554,3.116784605805513
-1.0903195841303452,2.784453715214969
-1.0749473510733578,2.3585321369497403
-1.0699783447503133,2.2582129958989374
-1.0687626104028678,2.1591445562637
-1.0512075671298742,1.5632170740915865
-1.0367011821339338,0.9430943497777582
-1.034260195894084,0.8693870744537346
-1.0288243601087514,0.6755834852382964
-1.026664192788744,0.5652257567173554
-1.0243999338976195,0.5218802033802464
-1.0231356492638561,0.49198553286397206
-1.0203037005030275,0.31260129271030995
-1.0199921233565008,0.33349441217735765
-1.0173252798863488,0.21637783950067432
-1.0162557444800053,0.20340901438415857
-1.0128113884001932,0.04388113051831588
-0.9846284038579145,-0.7670148534045864
-0.9838492101742697,-0.7882309257595984
-0.9803515037267787,-0.8665552655679587
-0.9674225701347985,-1.0182146610915903
-0.9618937068009759,-1.0472622153100646
-0.9605131646650062,-1.1137200660705633
-0.9600130644889111,-1.0996205494325484
-0.9599568516150718,-1.0845015862692726
-0.94719381685666,-1.112497640934309
-0.9423098896847946,-1.0046119244500147
-0.9405146155476971,-1.028636564848432
-0.9258915348527132,-0.7725843671647532
-0.9247076196272896,-0.7327626922963156
-0.9209482807133167,-0.66359164842532
-0.9176599268943555,-0.5467110593670179
-0.9142852889031845,-0.4369094597451543
-0.9138466769974709,-0.4302920669186292
-0.9073484838785104,-0.2362946026500778
-0.9065441984124547,-0.2346720861054467
-0.9012250013691467,-0.05056538935275277
-0.9011880959106904,0.0008807252634131166
-0.8990362041793638,0.01987116742523555
-0.8970639601517352,0.07054165963797102
-0.8930568384682123,0.293210827508271
-0.8827768020346207,0.6531964792269779
-0.8734793296042023,1.0573687675144432
-0.867290408456098,1.307890731658435
-0.865941162286676,1.338846155329525
-0.8587831942736615,1.621352842933047
-0.8458013692439583,2.059019234058524
-0.8452225341967923,2.0951812105771492
-0.8410354656865975,2.2602311523869463
-0.8383969578955375,2.317608610903526
-0.835226050975848,2.430851278355477
-0.8326120202491123,2.4946481663741897
-0.8290956838108992,2.575587568294046
-0.8248625780934171,2.677850169224821
-0.8235646432394486,2.681289446194498
-0.8212277424392322,2.7063204278109514
-0.805219700416659,2.888722625025806
-0.8044162244319533,2.921039746558177
-0.8036354622372857,2.9193065109302996
-0.7969242953048794,2.8812542220044404
-0.7967513173073799,2.8987516749171194
-0.7954123559349027,2.9034456450688855
-0.7950186890753628,2.8481304894315667
-0.7942564941686445,2.88021919029685
-0.7669609335625402,2.3711161509102205
-0.7608407371858248,2.160908506725514
-0.752570306921573,1.8707960050817758
-0.7483362120555404,1.6741108186355425
-0.7333572828426291,0.9704333288003807
-0.7317073853627285,0.9096972309431227
-0.7287141468570786,0.7468720859543014
-0.7136987814279445,-0.008648861364409767
-0.7130778587553324,-0.07055036477350903
-0.707805172210398,-0.34846856173509383
-0.7071298133808712,-0.39410533632969097
-0.700847416247691,-0.7301381354559092
-0.6893289354510834,-1.3465498362867225
-0.6852161920546616,-1.5214068304293773
-0.6793752897219947,-1.731883539204319
-0.6710093574369695,-2.10754428748725
-0.6668208172275811,-2.2588031673233155
-0.6548621649524349,-2.6212596049475536
-0.6546017638436017,-2.6535376582110137
-0.6534408239369434,-2.6423209524364397
-0.6415176973698262,-2.8711197192989615
-0.6387287856521633,-2.8624799687759674
-0.6323357072406344,-2.947915064285912
-0.6312858836321698,-2.93643665566735
-0.631063241288417,-2.9627242547890535
-0.6301380828099048,-2.94290947295047
-0.6200619102073706,-2.929321638496034
-0.6090258196881679,-2.8084652570079394
-0.595994316089894,-2.5568709808746424
-0.5933202727167739,-2.42824874946007
-0.5873578420650638,-2.253709529269818
-0.5861191767141474,-2.26290854306181
-0.5812631506367749,-2.038073190277058
-0.5805142706519342,-2.0369608856094756
-0.5766638872747176,-1.8757054192213667
-0.5673877767903037,-1.5307644251064159
-0.550151968162278,-0.8158641395543661
-0.5478378120266347,-0.676177237130648
-0.5470500895898729,-0.6620106364220478
-0.5460672613187758,-0.606139644288682
-0.5439366358837434,-0.5198641983258679
-0.533919581094267,-0.11099137266515753
-0.5330064855990777,-0.04300298040970299
-0.532818909209186,-0.04319661942867393
-0.5184859162674127,0.4947437829554663
-0.5142023782343736,0.6181672718478255
-0.511749814447942,0.6632818906483244
-0.48408753374622204,1.3266071837006141
-0.47953117024077896,1.353977007176428
-0.47272869731245404,1.3528637440079123
-0.4722482662665817,1.3470844695705224
-0.4637830369536533,1.377441901698961
-0.46340776583321297,1.365648653288529
-0.46301494118468156,1.398106464833466
-0.44993221060365496,1.2304851125599277
-0.448574993712465,1.1949270476926468
-0.44475241599243187,1.1257458371983826
-0.44338583363803785,1.1265002383208602
-0.4373417362948939,1.047555545783315
-0.4359503958374198,0.9511904728855639
-0.4260251887579001,0.7190803554441411
-0.4251204047102304,0.6753698064383721
-0.4233254197793501,0.6716488165451067
-0.42168521173757023,0.5761907626785677
-0.4161809100871361,0.3950971793820955
-0.4142803377476314,0.36746355473114206
-0.41245676961367783,0.26634701219469764
-0.41001786429386433,0.2104629721486847
-0.4029762479252854,-0.06209072798423028
-0.4028838965333481,-0.056426853070573484
-0.37324331418950596,-0.9983399134139721
-0.367383415573185,-1.173372246920139
-0.3572639112568403,-1.3940158472101392
-0.35517345350950436,-1.4282420481762783
-0.35509974553804646,-1.4201875859170183
-0.3537339201100389,-1.4057311703654196
-0.35101700055508367,-1.5040388744999045
-0.343154720270304,-1.5823833775131848
-0.3411781110705361,-1.6070653509454957
-0.3374839543515833,-1.6243295188347884
-0.3360052708786405,-1.5987221421344437
-0.3288007243775697,-1.6644974451422585
-0.3271154409295782,-1.6595453889975742
-0.3248089636683895,-1.6298153298095786
-0.3245998137409192,-1.6598337949836037
-0.31781635349298565,-1.5955495437695872
-0.3023244985674678,-1.3312475118604699
-0.30179513028709426,-1.2763851700249296
-0.28788460351446776,-0.8862208925416859
-0.28689119842158295,-0.8633838245122688
-0.2841126829555254,-0.7671537840957815
-0.271094801925424,-0.21943011148503935
-0.26930865535971815,-0.12531361552361098
-0.2634313671094648,0.13440965737489793
-0.2519774055254711,0.6225246474680349
-0.24939836806932458,0.7866184670419394
-0.2375837949933315,1.312639840862995
-0.22323203674021563,2.0447422766808363
-0.21512637963251136,2.423451964058792
-0.21409850873810843,2.4544245067300317
-0.2004448646592314,3.001080648166721
-0.20023944798921844,2.9494507092975115
-0.19822085629244723,3.0303540260465716
-0.19202368448067153,3.2145324514137714
-0.18054651857262272,3.516005343262575
-0.17948607299262775,3.511128546743357
-0.17485928408432638,3.545826591554817
-0.1706932894126556,3.6237510572050016
-0.16515042092006826,3.6733251548349677
-0.15976703643988177,3.660746761461061
-0.1593588383775595,3.640425210724515
-0.15441799383486288,3.6208249643671278
-0.13119889358324865,3.2333855350380665
-0.13010139627431805,3.1954327138051215
-0.12033439461227502,2.949851526759635
-0.11529068077163496,2.70751856631671
-0.1142012649252826,2.643929732954782
-0.10994184869347556,2.5160813635285186
-0.08855823894199943,1.5077867230001485
-0.07789126998215501,1.0269071199445818
-0.064376244947292,0.3486487569482838
-0.06370058528341538,0.2726171589732796
-0.05832321750833458,0.07501587193846412
-0.0551474595889081,-0.11780091313474433
-0.045657797803711375,-0.5777152838847728
-0.04094830494892232,-0.7135757102727126
-0.039838846955622564,-0.7792006153123396
-0.03777905566915818,-0.8643148971238921
-0.036545330830151546,-0.8869534026701895
-0.03331286419637891,-1.0264163265368076
-0.028828080873575246,-1.1146740802933177
-0.019708869733144674,-1.4157839555703724
-0.017110375506279585,-1.4538261671792554
-0.014507746038669556,-1.5596583319649564
-0.009575880284839577,-1.5747658864449159
-0.00754389809474576,-1.6463183750851496
-0.002573558157458855,-1.6633823151595948
0.00019779273669939812,-1.7148801831989227
0.005601646891039813,-1.7402097137215273
0.00787737247296949,-1.736555287136647
0.0204594870024164,-1.6463728433307623
0.0326315164403419,-1.4769605870155884
0.03490914887229524,-1.4084582129414291
0.040507999402823014,-1.2484906845021522
0.04558763830692181,-1.1386385326783555
0.04600432561988299,-1.0931611794745701
0.04759903734483828,-1.0904272627356404
0.049883337337123024,-0.9983918168066077
0.056597574825545394,-0.7461542139178028
0.06414561434394228,-0.5091980018312467
0.0667812203881164,-0.32964452702885494
0.07410369148125273,-0.015459751432428108
0.080708726329898,0.24536623426327467
0.09765649252285868,0.9977616104505883
0.1047744821022718,1.3870113684351462
0.10875590617892295,1.5184782658036475
0.11558437064655092,1.8024799031466812
0.12269760776446592,2.1319148233736716
0.12383055667523912,2.184178580777277
0.12619844291823323,2.2504766720478577
0.12698691486528535,2.2959987241163278
0.13047506579132184,2.4398757174290067
0.1334361390457941,2.547105507066492
0.13784922024852175,2.6638242981253035
0.1401550609513076,2.774638227187805
0.1591575677945758,3.266518211779534
0.16711938020660888,3.346042016234014
0.17731288410420998,3.448028424334137
0.18441276636429116,3.4255342980233667
0.18746541634213543,3.443567732565884
0.1880415983154018,3.4370738684071966
0.18832444792252456,3.451263331648239
0.18858455307547173,3.446116068834104
0.19174017833808277,3.401051490236601
0.217555045665474,3.0260376621601477
0.2317938242501434,2.632146010412146
0.23703244660770384,2.4242980810033394
0.25261412193880517,1.9013862532439214
0.2542974877420612,1.7923910915179304
0.2573540912128358,1.698987843741096
0.262125448471739,1.48722475591437
0.2806192611661267,0.7451440802060454
0.2814092900047438,0.7078482639875943
0.2850719357653029,0.5771970472097939
0.2908790702500781,0.34023665347258736
0.3005025507990098,-0.020374874673746143
0.33499861814894016,-1.2850415015773446
0.3356402609454845,-1.2565766105482854
0.34418099591014517,-1.4977723698633492
0.34636104288106173,-1.585738254099432
0.3463782239574593,-1.5696209100098912
0.3627202204068052,-1.9138506226902379
0.3644780755470851,-1.9191330300311187
0.3652461890596026,-1.9788246306839739
0.3771326664556476,-2.1183838953625616
0.38068824514748556,-2.131922690885851
0.38872861989286944,-2.2380682590789838
0.40016492590536235,-2.289902017849156
0.40622616511481535,-2.268009596543643
0.40989763961464565,-2.311324425427032
0.4102031899158787,-2.3262452373007827
0.41474764249873974,-2.331119634083063
0.4155318564981778,-2.2892956599167036
0.4178814916198368,-2.2706421534808308
0.4209200521031864,-2.2996969589038194
0.4513583058079873,-2.066192987342328
0.4567586706271207,-1.991190150753437
0.45894801862591716,-1.997964779261053
0.46936531962275474,-1.83622893339692
0.4732443399303512,-1.7903372791457293
0.4788123550689405,-1.692538369504147
0.4815873422218049,-1.6982332340697714
0.484257569587796,-1.6192269798286334
0.4899291027062489,-1.5838645220985128
0.49769838819965617,-1.4404993480979604
0.5024114675795222,-1.383595162502168
0.5049239948747295,-1.2817812311420502
0.5119100970862727,-1.2437571197213038
0.5271659436573284,-1.0015598317168932
0.5275104007069213,-1.0209939792627414
0.530268127336663,-0.9180086017204185
0.5651201252671698,-0.5437519778940079
0.5762948013842686,-0.4690558932535135
0.5857515328289766,-0.4046170440591782
0.6072909857361246,-0.4486560453730844
0.6083420820159313,-0.45365541577936996
0.6113028104336631,-0.45438646209949035
0.6113546038342315,-0.445959107137823
0.6352489387587905,-0.677289012019925
0.6367410881953286,-0.7560677026997232
0.639060180394619,-0.7663312879728541
0.6501978391628169,-1.0193266474237637
0.6558261281973312,-1.1073849425214966
0.6580173110839587,-1.1849923761951593
0.66430879369255,-1.3587257969038462
0.6664118804908652,-1.4336494455537887
0.667348093022647,-1.4275723622771173
0.6827574887855032,-1.9245570256094067
0.6891241425663508,-2.1759209392867027
0.6971937593919684,-2.3871983488557955
0.7212820611352995,-3.4626239653023028
0.7285198884436088,-3.720551420418781
0.7309056152593714,-3.816853766114702
0.7329234234129651,-3.898688551186634
0.7359834355515327,-4.021292171499315
0.7405353748222505,-4.177398154955599
0.7405641884869585,-4.206530284297189
0.7427140582694092,-4.307725826765355
0.7445145208167165,-4.316985223473766
0.7497357655871619,-4.588763839109665
0.7778975649441646,-5.503934440675275
0.7901888607248155,-5.792479154497431
0.7943276051760515,-5.853708295989722
0.7997022847125361,-5.951486919668228
0.8029140883246813,-5.9771773916671895
0.805918990968066,-5.999568660343205
0.8071745149412197,-5.970392867321792
0.8131030649812026,-6.061468654983932
0.8179800324688227,-6.041806281511826
0.8210243281628617,-6.0560020215375525
0.821224237101494,-6.051270448371921
0.822446156771707,-6.047746726010926
0.8532202100824482,-5.507799876288194
0.8538255264119128,-5.470360688990663
0.8543518304866433,-5.432426735843391
0.8626981304640493,-5.132500314779568
0.8707558763636909,-4.8086634357281515
0.8710339745976388,-4.787667685416597
0.8820068209669021,-4.26068881141124
0.884460225950833,-4.18292483616667
0.8891153597614503,-3.935074759071933
0.8914435208084921,-3.7909616846763563
0.8922851071370101,-3.713129034074071
0.9046281829582661,-2.9949657792026754
0.9099850824084896,-2.6630223247332516
0.9254230521598519,-1.6171970084601341
0.9339026455252082,-1.060578524581261
0.9369259093761908,-0.8407606684598178
0.9396678763053354,-0.6906516598602827
0.9472527375827449,-0.21248497261309368
0.9493994098338696,-0.03624726780484884
0.9508263146199258,0.12787877631858208
0.9555349691194603,0.34822294846923807
0.9557462171070155,0.38902877523359725
0.9629491254547169,0.8065472030847288
0.9704397315902638,1.2134743027374104
0.9741022491852531,1.4300104729764849
0.9786821349978485,1.6647724430711393
0.9944634907969832,2.3934726419007655
0.9997037386255858,2.6532698602884888
1.0028369416301004,2.77982415579727
1.0090668292097735,2.954571158846113
1.0137845253221567,3.1421028973192384
1.014177343229398,3.120260668314114
1.021582664223418,3.3318561254471337
1.0233044915904745,3.314771742040888
1.0386110889860136,3.5167881387773585
1.0476061388296127,3.6153070694778306
1.054857015985764,3.5703373060547237
1.0548763797454672,3.604774567678453
1.05963860306601,3.619155777925975
1.0714739180370447,3.486568082676883
1.0732892890679402,3.434324488804663
1.07437366562041,3.458884788184664
1.0793437982356036,3.362218320873324
1.0880587559266894,3.2352513764844595
1.0925882169961163,3.0538613248665087
1.1074835514735124,2.7445599899006816
1.1100863253129827,2.671802826441058
1.1240435822989028,2.2670140148231903
1.1348163976802166,1.9443632500934367
1.1517343103686848,1.4590436152222317
1.1580246246410777,1.3121228921856423
1.1643712918643896,1.14147712759843
1.1754743769509721,0.8686926984736149
1.178075289504509,0.7893907389790987
1.1804401961487443,0.711881264139871
1.1805051537178706,0.7100681233049959
1.183007906707748,0.7041990149984789
1.1959259758291827,0.40146667732612284
1.196557687434777,0.38854154908809735
1.1966505872189028,0.3605940896901063
1.210609267215088,0.11451230986646496
1.2182486988045529,-0.037033879533679474
1.2183233613501976,-0.05911473342312577
1.223106612447845,-0.17439997145293848
1.2246153839104572,-0.14189081734329856
1.2258044176755645,-0.20003826909426387
1.2275119576811715,-0.18709635570740157
1.2384860014623653,-0.34956533573499154
1.239420126255144,-0.3808556629058503
1.2566632412134293,-0.6319248376395281
1.2772462808785665,-0.9882315919854732
1.2865867499423995,-1.1285942533747542
1.2920262140871621,-1.2133586648795078
1.2942788291362604,-1.2164848284913055
1.3022848719310733,-1.3863404920227826
1.303050470655771,-1.3703808425425994
1.3276671327582843,-1.7862309773352543
1.332589086192793,-1.8861406541238563
1.337806853853138,-1.9803461088904053
1.3417319748193197,-2.0226044789550572
1.3475576302801384,-2.1286664372150983
1.3567038226665478,-2.263111791257546
1.3571100944440078,-2.29113553090482
1.357426415367141,-2.2556873229264736
1.3624618563968935,-2.302916687300515
