n_harmonics,base_freq,magnitudes,instruments
9,2.7986857998637262,"[-1.1408094   1.42258539 -0.44355218 -1.2098384  -0.54588464 -1.99596752
  0.00304995  0.76573033  0.11100848]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
-1.6860230742870765,-0.7668314812512407
-1.6807713827854374,-0.5411965499990731
-1.6806548506933954,-0.5445113278904953
-1.679205792760223,-0.4572471966917314
-1.6755867776307845,-0.30315543016723556
-1.673552354212397,-0.1829163548834452
-1.6586050481709338,0.6506400930385391
-1.6573531522361165,0.7415864545696975
-1.6539974141301907,0.9172116643424624
-1.6498643276753007,1.1733924574195427
-1.6466744929509036,1.3489162763346618
-1.6439625808496652,1.519381407568492
-1.6310470815902314,2.276469355125822
-1.6288249181467112,2.407365232163595
-1.6269090697315631,2.5061468224447725
-1.6210492253771864,2.8301045440965753
-1.6160453004341464,3.0676806384192763
-1.6147248808137973,3.127019764863424
-1.6057407643325532,3.5111398112430803
-1.6052271578582267,3.5216722648862646
-1.6039109531759035,3.5650328271743152
-1.6012696467016994,3.6822309647600906
-1.600262536537596,3.7240237165979293
-1.6000747130804873,3.6911306313214243
-1.5931881465463598,3.9127512347681153
-1.5924756771188373,3.925892873518438
-1.5923077460043584,3.935816665191761
-1.5867954517214793,4.050170584729153
-1.5827155505333332,4.099484594422684
-1.5799508196738923,4.175154737513059
-1.5782067443957613,4.148986462466182
-1.5767241806142405,4.173204017088178
-1.5765833801354143,4.159321181960693
-1.573972831138037,4.191667092964834
-1.56920529400759,4.187623383822499
-1.5555377439463756,4.096448572127932
-1.5505893758967306,4.0018761258198525
-1.5496025170613912,3.9885286956689527
-1.5482125909625806,3.9714339148744675
-1.5384364585810792,3.7192326446968087
-1.5344744505847188,3.597594394178215
-1.5169184353912957,2.9825197671871626
-1.5131294976576124,2.862646325854002
-1.5128051963408495,2.8397898021839563
-1.5094234627062595,2.7096465337354303
-1.5073412801671664,2.629156975471821
-1.4993337017059614,2.317420213831538
-1.4939685813374357,2.1015194310140624
-1.4773813337225774,1.542754442553822
-1.4499303926244267,0.9027011775974414
-1.4237744838365756,0.6805126282114259
-1.42293403365094,0.6704492772760077
-1.4205985929377387,0.6749164865179699
-1.4157473241245377,0.6650007810145961
-1.4136763838559099,0.6735572681715946
-1.4113512211085038,0.6786048601516874
-1.4102717645974352,0.6773316196957864
-1.4089620458333771,0.6608038503850542
-1.3938141303530514,0.7217023139219234
-1.3900498735541513,0.7180571157175129
-1.376297525520928,0.7224490489144282
-1.372207375219677,0.727787994651812
-1.3673018023198287,0.7065518804865414
-1.3669548624099244,0.6958661547298468
-1.3454905083789006,0.49531255266816004
-1.329014628501419,0.1775982443285223
-1.326993203330188,0.10672158003808879
-1.32434814214904,0.06657604682655807
-1.3221341537800377,-0.006953372077615986
-1.3213381742676633,-0.026945823277674575
-1.3191049398359243,-0.06322234744743403
-1.3129689291884663,-0.2536972943873325
-1.3086961279188773,-0.38253705711861524
-1.3084608552037873,-0.39884836147988656
-1.3029270386156742,-0.5638952204375237
-1.298560480423004,-0.7331582373068047
-1.2954633442963581,-0.8290763130888638
-1.2882352401812152,-1.0930378407476355
-1.2844543081815083,-1.1914801542579845
-1.2764878382425695,-1.4782691359853626
-1.2747971700986642,-1.5167932384115361
-1.2741234386725204,-1.5482110605929529
-1.2718098158805136,-1.6242767332569843
-1.2703223332152371,-1.6613031033031365
-1.2660015484411937,-1.8012550541765884
-1.2468628436505453,-2.2574149029326156
-1.2447527104576988,-2.2893821539586745
-1.243621576027299,-2.3103478049684476
-1.2425774771926292,-2.3231759565679693
-1.2410863301896202,-2.357992146243095
-1.2300504333568025,-2.4753330450140933
-1.2261623877739751,-2.4598645868604474
-1.217492040970565,-2.4610752502326028
-1.2124357731101765,-2.401732485621888
-1.2083532624881315,-2.3624698747250124
-1.2028703105807477,-2.2648650907941112
-1.190454636110859,-2.0098803224954676
-1.1855763932318317,-1.8756246790623707
-1.1831608542233447,-1.8101964502810093
-1.180076250491574,-1.7258537283725164
-1.1762047557597557,-1.5838439091875949
-1.174610420321257,-1.5405370253450126
-1.1737934102972438,-1.5136687433650597
-1.155666552839586,-0.9026541281699012
-1.149340471904655,-0.6944535223689015
-1.1445398146731283,-0.5424449117447391
-1.140436408181069,-0.4163241913469929
-1.1327453786957196,-0.20534789139207305
-1.1156783242576873,0.10102230814659989
-1.115115123203486,0.10256899649153815
-1.1108908338465133,0.12540863851356537
-1.107422825446774,0.16441611215185642
-1.096938810258263,0.12479168032027703
-1.0939575722520192,0.11620204813575778
-1.0926559138426382,0.10532114890767115
-1.0860985839999544,0.00919558506618256
-1.0845633063805435,-0.03727257691826529
-1.0807967370507474,-0.11328194573411905
-1.0748563640816322,-0.28672868739421425
-1.0747592753871062,-0.2799530869323964
-1.0738364659655522,-0.30819344583505004
-1.0644684902816834,-0.6314138001629168
-1.033448557379187,-2.05539172396483
-1.0307995197618232,-2.2092290699398647
-1.0244130291917686,-2.5234670399930432
-1.0200553906641716,-2.7503209215663786
-1.0064947022860422,-3.3803512978310444
-1.0043027115403282,-3.470533325344872
-0.9933895529345818,-3.855596591843621
-0.9923454991809528,-3.912491979526386
-0.9892633042384902,-3.9930584189363008
-0.9787757536359409,-4.186980793825993
-0.9735395324750056,-4.245049618050385
-0.967222757863619,-4.273648235436895
-0.9660655625475076,-4.271813993922997
-0.9656493155293333,-4.253120389586645
-0.9638959745190689,-4.264193751397798
-0.9584684055457551,-4.19357964245656
-0.955345727861082,-4.134655244866159
-0.9497400373132994,-4.046808498551619
-0.9439972589473369,-3.853923867791952
-0.9205267513273019,-2.7506629613369835
-0.9176516691152221,-2.5701957650052187
-0.9161059602515911,-2.4779683983295517
-0.9128878990810705,-2.2652639147342697
-0.9096371065926325,-2.05051934907982
-0.9053507964625598,-1.7575122522365385
-0.8931622212289776,-0.8695108134556503
-0.8886253280584699,-0.5551954016973905
-0.8865931638091316,-0.3881037790652133
-0.8775184769384792,0.280758522252006
-0.8627182017280148,1.2623298435359367
-0.8599906064655407,1.4295190788933592
-0.8450860919324445,2.2071751824251478
-0.8232435813631449,2.868801496280269
-0.8220689330601187,2.867723471911322
-0.8172662513016666,2.935121462581298
-0.8065426491958054,2.904214855473829
-0.7887957704393753,2.510621328596323
-0.7872225288417098,2.4637161950269624
-0.7836760482607525,2.321571975974068
-0.7832263653420899,2.3068149279843464
-0.7791940085767735,2.160435489267795
-0.7786082232488765,2.1266661828053097
-0.773913540090934,1.9144837780904405
-0.7712841538337325,1.7637228741443804
-0.7643377266186469,1.3947688701055498
-0.763973875212149,1.3927187974307889
-0.7501112781118762,0.5451079107139687
-0.7351472925316243,-0.4059624391313761
-0.7326930340080411,-0.5848872222275138
-0.7301344844652582,-0.7368619580682876
-0.7287413752538487,-0.8288658784707189
-0.718019498255881,-1.4816489681441791
-0.7149677018960445,-1.6591712587575849
-0.7099609927892585,-1.9231775189968336
-0.7058433980405026,-2.1457916089928646
-0.6962903308483512,-2.6016665912839896
-0.6383435688997503,-3.6257399042374736
-0.6345343301862041,-3.5957100780465616
-0.6275094289813032,-3.5226104074054323
-0.6259521243546224,-3.5199337871724437
-0.6170676334297385,-3.3768375721658317
-0.6147203392664258,-3.343546416141543
-0.6134820136583565,-3.3047330911747292
-0.6071270898583463,-3.198484915148253
-0.6062778670794531,-3.1725454115230436
-0.6062691430303664,-3.182020440663728
-0.6040142472511789,-3.1275301031788625
-0.5998732182320672,-3.041740219414498
-0.583066601424111,-2.7060965892232516
-0.5818171695679473,-2.6653911762296483
-0.5781842684706202,-2.597795361817367
-0.5779756926910098,-2.60815379155737
-0.5699748128055817,-2.437008424542572
-0.5678407731821311,-2.4154049347724715
-0.5654646192776451,-2.3664030485201786
-0.5580713853708339,-2.250135220562394
-0.5551672509980552,-2.2038011293362927
-0.5530532189181745,-2.17617378245138
-0.5516000027754284,-2.1403094249027226
-0.5507945041441689,-2.141020793985713
-0.544948845798956,-2.082255358687322
-0.5429319391402561,-2.055058048704385
-0.5394351808659081,-2.021697725787454
-0.538134958153349,-2.0129828066438566
-0.5378052231952148,-1.9972248193758892
-0.5365556701689749,-2.0022921907990834
-0.5346653942761828,-1.9750768056797627
-0.515275502799339,-1.822817694085011
-0.5141182897070675,-1.8364056320028401
-0.5124925435525949,-1.8148064232694148
-0.5101149717086066,-1.7960620559597038
-0.5076257724915196,-1.7943163078476956
-0.503390000533086,-1.7568398029764098
-0.5027327118641063,-1.7669376373110899
-0.49269923206298305,-1.6830305197185096
-0.47943445960731434,-1.6049628807165557
-0.47373167883750833,-1.5074730695342085
-0.4737138840767905,-1.5374780307609384
-0.4712522964268091,-1.4963432013268552
-0.4666561888673737,-1.406503689940444
-0.45279377230727746,-1.2037869395120149
-0.4409015641865577,-0.9186295713687667
-0.42986233903158144,-0.6336974839346671
-0.4272371113736164,-0.5556263251124721
-0.42384770366353,-0.43828163370950696
-0.42384546283795643,-0.4367981446883672
-0.4109035069942433,0.008540594171128294
-0.409532729337446,0.05385679737609869
-0.38727210483417407,0.9377122833752164
-0.38570246364249705,1.0222193466424538
-0.38336904204913136,1.1160112488867888
-0.37942464997333136,1.2736596959598403
-0.37159071196980964,1.5908763255046086
-0.37127686801156745,1.6187620070469249
-0.3687746382255148,1.7276578354296916
-0.3650701118174542,1.8754120769797946
-0.3533904294146586,2.315779875582231
-0.3513443299188692,2.404749336336006
-0.3507411997843941,2.4128309437589937
-0.34952657856288605,2.482577152257845
-0.3483988933650588,2.5041101406484017
-0.3420017317177173,2.7383319977233933
-0.3344418251501473,2.9559131600243718
-0.33319153879401275,2.99442898648394
-0.3296437290896903,3.09007282473581
-0.3177243475397331,3.3628376810093052
-0.3121693323007477,3.459412672780536
-0.29860563809738805,3.607439520128376
-0.2822742426605611,3.6248705776939785
-0.27697108770938117,3.6296944230802684
-0.2716506561443195,3.610675091047468
-0.2666400000457685,3.5475446253344596
-0.25951868720877647,3.4372164408717976
-0.2588695522260114,3.4345360432619243
-0.2579982255545472,3.426596397428291
-0.25353603586626905,3.3307681296455685
-0.2512326203528028,3.286122792560109
-0.24878301557488625,3.253744337192001
-0.2438143394999539,3.1368123880578134
-0.24015460897791785,3.041424151847251
-0.2295574051053233,2.774448350645166
-0.22911877268552683,2.7852910480660285
-0.22864096423457525,2.7560322457854096
-0.22382210235094302,2.6442825805193597
-0.2157085942521766,2.3907055911481505
-0.21414665622805362,2.332984759809637
-0.20146105134307124,1.9679263196375534
-0.1992448411846901,1.8630065012131105
-0.197302517737187,1.819156661359434
-0.19400573164249124,1.7160943396410626
-0.18618957032706795,1.4461756340461607
-0.16200628867917466,0.7124976884848523
-0.1596228882230779,0.6375009593072127
-0.15601497134533737,0.5406886465568799
-0.1533562500165946,0.4395554293914909
-0.14281796695773163,0.14716224388723181
-0.1219146558570312,-0.37538843422029616
-0.09051864523327069,-0.9329989971771059
-0.07271340319106212,-1.086570471143128
-0.05589576431800225,-1.079674758156589
-0.04188437858778915,-0.9610161416726698
-0.03767835429217703,-0.9057264401289454
-0.030198369604155673,-0.7581478018879766
-0.021265836472376343,-0.5811164779274344
-0.01779552416825858,-0.5006274396103202
-0.013776273820353069,-0.39135162002210716
-0.012114131560365227,-0.35058158589718613
-0.009254817900378853,-0.28906607340015733
-0.008225772848213353,-0.24930024037452825
-0.004793333986389037,-0.14058177454713677
0.006957480598418719,0.240814036635963
0.02010827937862647,0.7224320737965758
0.021692890880282256,0.7678426513828986
0.032362950117748035,1.1882883197203067
0.03758664497798936,1.3589728926520817
0.037745758255505635,1.3544378904360748
0.03945358530658982,1.430388992567684
0.0471982667496369,1.7137669482857019
0.05673776727654811,2.0358970004656114
0.05840102619634946,2.0982968435526392
0.07038575319370155,2.4155921153869024
0.07568820066797022,2.5315735964948294
0.08064871754831593,2.627940339459596
0.08946606005376134,2.7273150664857453
0.09176474552313074,2.741029333424386
0.0945739139823134,2.758548720033885
0.11888568898651464,2.5691602479395748
0.12459933859112304,2.441880012023958
0.128303487347027,2.3453515584752336
0.14489974446644815,1.7447923572270299
0.1522951841193132,1.388479333579841
0.1524536785286772,1.3907829919318544
0.15303683149535985,1.355338718905892
0.15671493416889692,1.154949514848744
0.17151890877281462,0.3750271656269814
0.17826953338715645,-0.038696426628257216
0.18434218444254657,-0.3711154548192259
0.19476576350678743,-0.9542324915072491
0.1962664892525834,-1.049928415432477
0.20125330910435313,-1.3061731995236308
0.20399794222632117,-1.469773515123018
0.20908261157768138,-1.7256887285227354
0.21920305576306776,-2.1743268949486114
0.22598265964102193,-2.427208524889203
0.2283124106243024,-2.4901714209842027
0.23540028650771827,-2.7068362708194127
0.23749331869371293,-2.7377396832390093
0.24451771162936353,-2.883748591340819
0.2494127028755022,-2.9238523330909145
0.2620337514096418,-2.9319413739148468
0.26518175154544643,-2.8849344839758566
0.2684403805425646,-2.8573062142812002
0.2983759578470071,-1.8973077524571067
0.31236468437586584,-1.2026068626356945
0.32578437675256655,-0.4455591298582667
0.3283971298468793,-0.3200913532642989
0.33628983707936744,0.1345990244692997
0.3444337123436494,0.5466704584598939
0.34776246703081837,0.7308436529554481
0.3546167874545336,1.045352757327605
0.3796983110769663,1.8816648363168005
0.38108175074458206,1.9096779783293587
0.38221094864085625,1.93057265825861
0.38334012432408304,1.9671660293863376
0.3925642938890048,2.0525729638647525
0.40778352432777387,2.0034513147258246
0.40913306168346786,1.9785510178757202
0.41443459489658707,1.8890496277500701
0.42105382263897795,1.7583956005752153
0.43024785318303227,1.4590755189957558
0.4305906161831814,1.4535991328530713
0.4433419217687371,0.978500303894328
0.4511712611729761,0.6294366239031807
0.46277558003963115,0.09400687567335679
0.46506267036968385,-0.009512879978754031
0.46599079028970447,-0.050267879928179014
0.4679146891639592,-0.14444126073899669
0.4681502926437542,-0.1476168380806961
0.4867701152896382,-0.899971588133401
0.4972521910366794,-1.2502314551176021
0.5259137014626778,-1.5713355070570878
0.5289746924159373,-1.5560846207800318
0.5409070313117503,-1.3850248927941493
0.5458547420158917,-1.2387896723436596
0.5570308289220764,-0.859137957758661
0.5605928791309811,-0.704390595518993
0.5762307960678017,0.04930881997489618
0.5820362711599083,0.3895236642648414
0.593301100089668,1.056491932141497
0.5933603468366213,1.0594076817663483
0.5939524996584362,1.091819574512324
0.5970788898992168,1.2947266677223317
0.6008396506648941,1.4925992827822274
0.6078948543106959,1.9327585952221056
0.6147104012548184,2.308203008288286
0.6432040111554054,3.6585541169504734
0.6478332784351348,3.7863440670985944
0.6483838677052445,3.814688698397886
0.6543877628777901,3.98236607973639
0.6561703368389367,4.015505740801291
0.6596977964877784,4.081476991259232
0.6766282850374461,4.187172802393407
0.6775071630331855,4.17924714340137
0.6812294237257102,4.17599555819178
0.6819067310118134,4.17894445947821
0.6820904155040739,4.178048409150529
0.694693883734546,4.003823014891415
0.6999277605189436,3.887277602770889
0.7094882739322355,3.6230512879097816
0.7138476796972961,3.505145636751957
0.7385001417871067,2.5794308445887113
0.7400540451929247,2.5533294730082132
0.7409708244782771,2.501803734782863
0.7502662330528471,2.1504847203307285
0.7553589172324138,1.95669751224251
0.7622152833449403,1.7256749272635339
0.7656729376496743,1.6169242906957015
0.7704301485893206,1.4635568435046455
0.7788392101045751,1.226752265579833
0.7925216596541134,0.9710083957347144
0.7933278673505311,0.939672403499707
0.7951666006131743,0.9211742582913106
0.7980553915613848,0.8664634278316881
0.8023371846421297,0.8315448017528183
0.8045658091709913,0.7885258920707652
0.8088857441071324,0.7381716192382416
0.8145781930281348,0.723595284702642
0.8201977427544955,0.6892859817230872
0.8300015807059058,0.6728788842769423
0.8322135354209026,0.6726214612469208
0.8329586533469451,0.6758516236517289
0.8337357294393648,0.6867053295375992
0.8352946454022101,0.699709340475169
0.8363235471120616,0.6774587905819416
0.8388804377117944,0.6964824759206554
0.867329471671134,0.7555353847024946
0.8704137987775193,0.7294572337530596
0.8726948600523143,0.7224377977172987
0.8756945222239638,0.7142266469062017
0.8839442336146504,0.6847710505683898
0.889502696800629,0.6272122168668031
0.8926864340335277,0.5887492224035555
0.9061778137842902,0.3880388687503672
0.9137401978897879,0.22105280442465194
0.9146535210134932,0.20790162790998049
0.9199327892647968,0.07894750288329033
0.9242231080188228,-0.03139599609355697
0.9332349066157981,-0.2836741724505984
0.9340174669027288,-0.3091575346565233
0.940473569139229,-0.5305789603559701
0.9467725420679516,-0.7348844000716178
0.9513124701588458,-0.8754405165018511
0.9542197729824569,-0.9845878440226975
0.9559245127391316,-1.0557957601882215
0.9624273271076191,-1.266178101142685
0.9703733506765282,-1.5467329452724699
0.9825373277060345,-1.8944321881565473
0.9903193932652572,-2.1030451645283597
0.9919434813900092,-2.1449340397731342
0.997749911611272,-2.24199975815502
0.9979649281546443,-2.262639067680583
1.0033272802292919,-2.3233442987699973
1.023917653632913,-2.465729561334243
1.0248394579189064,-2.4696983419002345
1.0289189771787264,-2.444484511140018
1.0296493154000999,-2.4576652935159107
1.0301955147768354,-2.414960238801717
1.0312783921253725,-2.429168042834367
1.051546433223061,-2.0875919787767407
1.0545969608046768,-2.0146680437643547
1.059622621782033,-1.8696522334835974
1.0632075145072797,-1.7696773902894616
1.064986339462278,-1.7345256538400746
1.0656049484446708,-1.7004751800046012
1.0667350911970361,-1.6765343502107697
1.0701845487189647,-1.5397066473410261
1.0712282680798246,-1.5185783614228452
1.0817949553280188,-1.168902539142369
1.0881795131779803,-0.9532142097160619
1.0944953535375603,-0.7363413582314662
1.094975752072532,-0.7263859907884346
1.0962544293805685,-0.6825753277156661
1.0985482028588889,-0.632893360230534
1.100230538913701,-0.5523812089641935
1.1035616196422744,-0.43311423228174317
1.106073479531542,-0.35229472911230697
1.141549260180911,0.17261567933485458
1.141896991640059,0.17242824673810098
1.1498080527176082,0.1350605381001656
1.1536781537650462,0.08965490505302659
1.1591489767888277,-0.000933222383795974
1.1609058000909105,-0.042002066151404
1.163762115728729,-0.1083102998887514
1.1647848813696555,-0.12064931987977456
1.1680951002820414,-0.2193509438716637
1.171664551814291,-0.3174851811202144
1.1766785725484272,-0.4744496262263211
1.1836067679433855,-0.7427170234743489
1.1873924074395603,-0.8996037170605133
1.1940548811155427,-1.185178801030529
1.1970894932125145,-1.355549764819285
1.1999557046835756,-1.485330840466925
1.2064858832617382,-1.7961579943160244
1.2232216083817722,-2.651693893282964
1.2267650424959378,-2.8508634323323125
1.2366789947908412,-3.2837293950112665
1.242367961622013,-3.541403195972685
1.2466176716128707,-3.6990082466048335
1.2604121198125213,-4.095580033855413
1.2671477827187179,-4.207054337975735
1.273489911368424,-4.258684643747103
1.2865819510642211,-4.212265233438807
1.2878778182662787,-4.166722032174157
1.2909144021707748,-4.139235659207794
1.2922496592474344,-4.112452013725488
1.2925321490459751,-4.096594622012687
1.3060086167987297,-3.680498602836598
1.3139790356647385,-3.323945752023186
1.3147719017538213,-3.2846775579025573
