n_harmonics,base_freq,magnitudes,instruments
9,4.974039899314658,"[-0.93125367 -0.11110313  0.80710724  1.17623618 -0.10891219  0.50690461
  0.13295823 -1.1133807  -0.43544475]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.1816823893340818,1.7067587591567863
-2.1804146150359265,1.787614634532557
-2.1777677313338555,2.0028551157220473
-2.1768225178657863,2.0429451846264537
-2.158241167991015,2.6953650105496543
-2.1528807261285565,2.694467538146267
-2.15138453611616,2.6470880175502636
-2.1258281933768757,1.5355914189695592
-2.116953589536898,1.0415720940930995
-2.104673020297995,0.38347467047117506
-2.096062753657514,0.034247729474411744
-2.088209894804754,-0.17700993310141017
-2.081497847764797,-0.27679308267460195
-2.0768080690857933,-0.3449893746878408
-2.059854789286753,-0.1423979761201599
-2.054892123498986,-0.053596904717940534
-2.041839008464748,0.13745233590295713
-2.0366025513630888,0.21915648669482599
-2.0360003908283684,0.21942645617864617
-2.0331266842396545,0.2800237483836934
-2.0259288805549702,0.30552460700856116
-2.0188292412518543,0.3064711643541274
-2.01875609504362,0.27343418555063914
-2.0126524795847254,0.32457002993895406
-1.997234097185936,0.22809078584102327
-1.990588387374572,0.2229683729903596
-1.9903667710158217,0.2404858014593511
-1.9879140025550543,0.2733401131160854
-1.9849996634614948,0.2887537660625732
-1.9639004763653307,0.9116632164755222
-1.956947858571588,1.3009116645276055
-1.943210997921831,2.2061677373420516
-1.9311910718173573,3.100867233447502
-1.9281519946419008,3.279966892594419
-1.9225463956186883,3.618637358198833
-1.9156939138803626,3.94926214197438
-1.9117487392782693,4.09747588030626
-1.9070158150539702,4.206156789015624
-1.884833374242779,3.6865250869833854
-1.879531937898933,3.3062057240868525
-1.8526861435277955,0.7199518835441927
-1.852333552456818,0.7086446836563838
-1.8421663345254928,-0.2411842463220449
-1.84151064114679,-0.3214579565452588
-1.8302948891887894,-1.0006105248619517
-1.8133589440478362,-1.1669198593802699
-1.8121615671331919,-1.1504973970731525
-1.808424291476938,-1.0150491403769872
-1.8040936359517248,-0.7852757626743702
-1.7924422666501183,0.028540490805636542
-1.7718699337165278,1.8429889647355437
-1.7709824049358511,1.9306667899709344
-1.7665656446482891,2.2372060244733754
-1.765465284448049,2.264384173957799
-1.7606677811862663,2.5753530565644374
-1.7548415399055526,2.7445403839318456
-1.7530673431530215,2.7930442992505347
-1.7518869016146539,2.8137443969090414
-1.7446917928917294,2.784767087540741
-1.7353204317276085,2.4631257613191404
-1.71626190180665,0.7248027364805121
-1.7003680079928651,-1.0628989822192065
-1.6974147174198884,-1.3574095907497767
-1.6867394057954275,-2.308887137080481
-1.686179888605848,-2.3308859452045607
-1.6827661938357605,-2.527303378127823
-1.6827033742252477,-2.555419806540347
-1.6807258270755117,-2.6533406746927497
-1.6779331227833725,-2.759825619230695
-1.6713759242766382,-2.8570068332861265
-1.670202800857627,-2.8703402771211195
-1.6590573219700864,-2.4333007432281377
-1.6551546046691292,-2.169546067071165
-1.6504170273912937,-1.7640128736951364
-1.6502083095008215,-1.7444256275549432
-1.644180368386987,-1.108948261277347
-1.6393736795581146,-0.4790577716192433
-1.6305670226720652,0.7033858232684141
-1.6287608703528227,0.9122009460934046
-1.6254644525975772,1.372140774111207
-1.60898476868602,3.293226163662418
-1.6003793021645074,3.8909731077107255
-1.5994625695384854,3.9462604001608117
-1.595711142401395,4.120399967666234
-1.5955267156872672,4.095450929111926
-1.5940422543646835,4.136821135658712
-1.5906940247414154,4.178702145837065
-1.5829673151752521,4.054307955189272
-1.5815338486964348,4.001798458226929
-1.5745121811445149,3.5437386555401806
-1.5589304602387735,1.9146100156657804
-1.5567729048397962,1.6759449665843327
-1.5385602249445978,-0.8784024092800146
-1.5310456647448234,-1.8842222968420594
-1.5284518383227599,-2.2411260634976986
-1.5277409929345345,-2.3087666897776766
-1.5151710295269778,-3.572367824524499
-1.5006269255692715,-4.301235981263686
-1.4974624235703031,-4.345394468478802
-1.4943592116450097,-4.380655689374177
-1.494022477819208,-4.408894646141851
-1.4898411549764785,-4.394493158362037
-1.487005455886889,-4.335829351464351
-1.478751039915976,-4.156701768925132
-1.4782648744163474,-4.1472857416885995
-1.4765344396083517,-4.082271618503613
-1.4511561108117976,-2.966056403827678
-1.4506805998799597,-2.93892104661513
-1.4498507373362952,-2.9028065965052017
-1.4407366790189413,-2.564344391315965
-1.4357677936750488,-2.3732558315369707
-1.4304601128450627,-2.250917224112219
-1.4285046317361865,-2.218664457387059
-1.425487616090934,-2.1111972782005357
-1.4244194119666105,-2.1083659933789702
-1.4098636137536147,-1.904853469731754
-1.398972959482833,-1.7418714224821363
-1.3890101919888325,-1.5894173869583872
-1.3719418068178064,-1.0809416604452544
-1.3612733235761134,-0.604062377425463
-1.354095444157195,-0.2573169753915882
-1.3288186326007925,1.0453386747122886
-1.3203538590857384,1.397011484322509
-1.3151693523729182,1.5182823146507007
-1.315103106690003,1.5495959164599213
-1.3097429432356265,1.702636766745871
-1.3095232857251318,1.7107437169362987
-1.309002894466235,1.7054126200039483
-1.299669907469913,1.8208440781664703
-1.2967900892310795,1.795537657361927
-1.2844076314513653,1.7708123643285372
-1.280979951963007,1.6715432708452336
-1.2697451909103898,1.4252657887468627
-1.266444979937862,1.3582993364451312
-1.2633052241589102,1.290286848561734
-1.2550972152666957,1.0680022025533824
-1.252399693380305,1.0229535046035496
-1.238094864220198,0.678386932497408
-1.2337836042022892,0.5958734683559185
-1.227265972150699,0.4590888291783538
-1.2215307135150026,0.4032431308091666
-1.219316619268766,0.36637162367096604
-1.2190636704122408,0.3635959396300508
-1.2190009061744944,0.3328445727709717
-1.2094049697536866,0.2168656257433812
-1.2032328405701547,0.13392919621026766
-1.2031540589391025,0.1458447626732568
-1.1976996027664153,0.11257005733119572
-1.1891470460507274,-0.004369290748789681
-1.1821987210751617,-0.08678938509231268
-1.1790146366641874,-0.14369820235756883
-1.1774729746539445,-0.15697861171732114
-1.175955080974186,-0.19340137515127617
-1.1726086595268437,-0.22233492082398545
-1.1716856124612665,-0.22527226294891156
-1.1639678618202016,-0.37358079694859664
-1.160758657194437,-0.409459933067542
-1.158166080851274,-0.42996274347300084
-1.1540912522849132,-0.4651669025080424
-1.1353328237198657,-0.619934553516211
-1.131687111393653,-0.6610696279215942
-1.1270675279375175,-0.594196963211051
-1.1221188600118692,-0.6046935674835248
-1.1186866018110437,-0.6004934806265978
-1.115574696880229,-0.5351441618019199
-1.1043428044270271,-0.43465895353858486
-1.097406205070781,-0.38584035206901257
-1.0971394344073686,-0.3320039805683996
-1.0931256525791824,-0.3466763483221695
-1.092695777590291,-0.30664321649070975
-1.0902659322527546,-0.3324942752082629
-1.083142558105419,-0.3110559098124944
-1.078087034866902,-0.3093827763603059
-1.076131729951136,-0.3926471863946972
-1.0616892467149712,-0.7482006197462402
-1.0477270925727065,-1.3961750468483825
-1.0407824771735101,-1.824658774215843
-1.035505929792786,-2.1542967947848495
-1.0285282223973238,-2.672903510353693
-1.0280153735919855,-2.672873978359069
-1.0266526803979708,-2.7987073234118403
-1.0240181237541819,-2.9510183234775775
-1.0181525881571754,-3.349130202940394
-1.0137448190957177,-3.6226769671071013
-1.0000803093589168,-4.204285590212446
-0.9995381235683847,-4.19416380398571
-0.9940448091940004,-4.256164866060601
-0.9879729053151847,-4.288820074202091
-0.9872684994664396,-4.247761854172226
-0.9805963989751043,-4.058965325399338
-0.9799017170920865,-4.06275541428964
-0.9625346410682978,-2.896216729219593
-0.9592281345979172,-2.5809111674737206
-0.9591010676121625,-2.577380446193136
-0.9491576942024262,-1.5182495926271908
-0.9489567164768737,-1.4820885784112316
-0.9471437543845456,-1.2626277217304251
-0.9466997681588993,-1.250997874270467
-0.9433263198663839,-0.8565322935512494
-0.9429167831859071,-0.7788220228530317
-0.9411906255491616,-0.5854581398376931
-0.9258359668727429,1.0451179429892903
-0.9145220873351207,2.0089860450962376
-0.9132234673452908,2.0631384399032724
-0.9058775147866651,2.431760380456769
-0.8972460990834588,2.6682459196340957
-0.8962699232138531,2.6983513964975967
-0.8948677821082889,2.6882480152770207
-0.8787850232488728,2.3749057101437643
-0.8771022740852601,2.327912502368973
-0.8710445525200865,2.01032902687426
-0.8708828856494919,2.0137329216708557
-0.8699653581596545,1.9502624283905488
-0.8655618165912324,1.7133620452724312
-0.8591931209990094,1.3659829771675
-0.8580408757266715,1.2871002619069263
-0.8524827200783927,0.9275936469353442
-0.8520114243502745,0.9459326921134334
-0.8464706762740293,0.6181965343253785
-0.8462748281728127,0.6143203749989375
-0.8295424210014115,-0.0482162607657372
-0.8263216999948124,-0.14267607221835907
-0.8172999310649347,-0.2689143535790608
-0.8138509770174616,-0.24937136177680377
-0.8138413647979323,-0.2916479260854428
-0.8115092178931942,-0.28146764476185826
-0.8022819396377843,-0.19802194203232865
-0.8017984446186368,-0.18260158627959924
-0.7915458035655263,-0.04689854028736599
-0.7841840417597896,0.09391721257734964
-0.7793997137857231,0.14061324873821637
-0.7648608605927203,0.28656449579633186
-0.7598090644777882,0.27934973216251724
-0.7581426199747385,0.3170218725736775
-0.7570738412603166,0.2988225011635631
-0.7511882652642554,0.2954571867276883
-0.7445971906232307,0.2708561891185009
-0.7359372752798756,0.20321166792139783
-0.7337374794129263,0.2493465059358909
-0.7284083400256418,0.22661204774111743
-0.7228854279228667,0.28341881458244345
-0.7190157802932582,0.31033432331142163
-0.7183815019707938,0.3579971426905793
-0.7137004363272546,0.45009027320991674
-0.7091243789315191,0.5775979960346658
-0.70438676326278,0.7647174481400555
-0.6998414329356182,0.9415271860522119
-0.6984581732323054,1.017352779429412
-0.6982616733150033,1.0317008164256984
-0.6853130287684275,1.8600024479779018
-0.6778960660396542,2.4174563632309716
-0.6732348298743385,2.711916098151435
-0.6721526368745394,2.8178419506701724
-0.6713223362106593,2.862176673950807
-0.6692203581910166,3.0200631704569005
-0.6691947580315709,2.978768040027589
-0.6680658814452913,3.0690771559087318
-0.6597808382523547,3.61059172474355
-0.6557036414120403,3.8174416453199167
-0.6431124874164733,4.174408470839621
-0.6353232282768246,4.231956382982324
-0.6335726076593065,4.21317480279271
-0.6144025691665678,3.1587268825146992
-0.6136597551054432,3.091986047810623
-0.6113887523194546,2.915606861725773
-0.5937943944321447,1.155274639493801
-0.593296949539786,1.1026230052767427
-0.5928763008409907,1.1079308564861998
-0.5830910041210773,0.07752559801649159
-0.5820762905075787,0.0034492875381905447
-0.57978336136711,-0.19694134976072997
-0.5700840559902134,-0.8437345870003066
-0.5660866269594038,-1.05013448974467
-0.5607867797597059,-1.200015780582148
-0.5599891198077982,-1.178625317626489
-0.558365554710651,-1.2353824925589503
-0.5574999233776117,-1.222349053415766
-0.5513926444823469,-1.2111371232543415
-0.5508430833700362,-1.1897285125678576
-0.5338827260296397,-0.324610889627261
-0.5181517917323166,1.0007305519619447
-0.5171305914882947,1.1230648178321918
-0.5119844263512521,1.5777841425194954
-0.5045082866318951,2.146537814570874
-0.5025499469088057,2.290675033417613
-0.49084964454530944,2.7919308017550635
-0.49028778335869605,2.77471098624382
-0.4894408091317306,2.8192312365806287
-0.48739289568414446,2.826277141988758
-0.4867652784909353,2.814166172387962
-0.4760706213141752,2.610424081041402
-0.46876154009970605,2.2315738549715864
-0.4650478638954949,1.9611021043145722
-0.45573094736701547,1.046952194395216
-0.4522672098022218,0.6828419093902355
-0.4516263440362893,0.6139397119213035
-0.45047126833524853,0.47444576335978683
-0.44171600000102273,-0.5565372663903227
-0.4371327160082199,-1.0709201636790668
-0.4355405062349762,-1.2223132133342616
-0.4212583696586907,-2.4923068832482658
-0.414741108177513,-2.7257424202945084
-0.40599042129031027,-2.8504336606764307
-0.38752409409117217,-1.808409915644742
-0.3852395336733432,-1.5778203284653085
-0.38087511142547825,-1.0846450363480629
-0.37892566396896843,-0.8184973293208885
-0.3759086840827104,-0.4735705013840772
-0.37571428775467197,-0.46463656221455213
-0.3756907083776637,-0.4196502188926911
-0.372132815995732,0.01223959875162177
-0.3665391636577713,0.796942299074852
-0.36501083099377407,0.9560458038352857
-0.3619064814134525,1.3750108755190469
-0.3618934322697802,1.3796683034250776
-0.36107150869248983,1.5514954675396375
-0.35686373732689836,2.062428430638044
-0.3404507885517174,3.710770791654404
-0.33981205134129766,3.724140743701121
-0.324272990267632,4.180062381382675
-0.3228541241912142,4.144203630638698
-0.3215954318774603,4.094525678787997
-0.3147230622647772,3.8454537139898735
-0.31427109846140766,3.739544958492077
-0.3109488772376263,3.5699578034726107
-0.30548853607514825,3.073689784401742
-0.30179722357895367,2.6585978419545615
-0.2998756167177321,2.4611613729944537
-0.2973016034118867,2.147706415131821
-0.2907431289801079,1.243456727946285
-0.28925967667197394,1.0549059758428831
-0.28715199059083085,0.7608456353920273
-0.2858673711854376,0.5743233385423163
-0.28388140169672527,0.30020274693432153
-0.28217808391308763,0.020335957704523164
-0.27939386648226616,-0.3309067432397863
-0.2724516304279323,-1.2778835825234585
-0.24976945626512048,-3.733970600035505
-0.2445288107131658,-4.027534098129359
-0.22763875234177977,-4.391787179931306
-0.22397171294138296,-4.34312559974205
-0.2156520239074955,-4.158361236211707
-0.21062866921361145,-3.937350805121346
-0.19401236163549251,-3.237337058561544
-0.19231275268001635,-3.1508092297564274
-0.18648406383875082,-2.9210444098450603
-0.16469544929190416,-2.182705987189426
-0.15420577019361392,-2.0077646298496767
-0.14563964309097788,-1.8945148962065095
-0.14540238435603126,-1.878595089999385
-0.1206378263843213,-1.4529881621560767
-0.11960267586989559,-1.4350761070433609
-0.11630871901336004,-1.3235046188316137
-0.11628344934038459,-1.3396878575605902
-0.10977368874201021,-1.106057995377859
-0.09869973486675132,-0.6107981310502774
-0.08955196188342196,-0.1986194533943269
-0.08636619902136644,-0.03209762485369012
-0.08588759473299845,0.035937003062656646
-0.06390664012260139,1.1040598880422612
-0.051477825679819844,1.575831298207512
-0.04828221066136873,1.6472022264082458
-0.047164150738042476,1.6828319252711696
-0.04673155819042307,1.6833167954961512
-0.046054659576525214,1.7045825060389808
-0.04201006526251616,1.7550837670920902
-0.04001409476753093,1.7831680267663295
-0.030603705812706217,1.837621690944793
-0.028871428575184765,1.8252485535481697
-0.01926105480372886,1.7273086246739846
-0.01792011754139544,1.701659654982527
-0.004394880225843778,1.3898477760033676
-0.004233027017674917,1.3903923343006448
0.001559988405863244,1.2508792051585103
0.004474530474381844,1.167744605600283
0.005289346574017362,1.1661300800709264
0.015561272172593732,0.8888504572951598
0.017007533499434402,0.8542774573655313
0.022424110892981908,0.7342208926423092
0.035268972149077094,0.48968380631600716
0.03818413131762721,0.45616748797678935
0.05174866229038422,0.2231243557708543
0.057263419666889526,0.1955624905815176
0.07141973572508142,0.02389551612148324
0.07376392802637532,-0.008767351752445206
0.07575741642210643,-0.044233541305590374
0.08322399184926876,-0.11363243776391894
0.08960330401738048,-0.23184957018239008
0.0905444821189123,-0.20520149799467388
0.09192263594558803,-0.2735954494897059
0.10611678887236842,-0.4357074372473639
0.10834700282999599,-0.4975567014027032
0.1094777366589268,-0.4708439285506697
0.11137164353200601,-0.506208393685592
0.12577672768554837,-0.6077820264592929
0.1372418865146674,-0.5930445749051472
0.14678006421401646,-0.5462875461428589
0.15051949124741348,-0.5357918565575317
0.15292646062219006,-0.5012559847319108
0.16713388047244981,-0.3417170149436399
0.1712248846552864,-0.33071874024300874
0.17164918109373417,-0.31060889874821396
0.1796961765788394,-0.3229691745789068
0.18066272550840523,-0.3362719547153989
0.18772538312556541,-0.37860862474984425
0.18895732143480615,-0.4021845301926282
0.19127369590917187,-0.4145693526157092
0.21568616651231087,-1.4161751659609934
0.2178435165169592,-1.5698019876656772
0.22216332147623774,-1.8090189597971043
0.2324957829540879,-2.507575133951306
0.23349040522073494,-2.5341818035815074
0.23623832855830385,-2.7718854474345433
0.23925676038893062,-2.9879183417850195
0.23958373847771597,-2.9802627839103466
0.24034658608538884,-3.0292854839048586
0.2406569348552008,-3.056928969269287
0.2407444456047232,-3.0652248758035303
0.24312065907317404,-3.204481533906768
0.24724358524174672,-3.491070005369351
0.25047554269694494,-3.692093339268834
0.2545285008360274,-3.8841960636219506
0.2597499835483337,-4.104659328218363
0.2677337543186624,-4.250129682663389
0.27169672608029316,-4.2670385501011445
0.2790633987654516,-4.198797676868999
0.2818754690827667,-4.090332400479185
0.28972338385578933,-3.7405893962814813
0.2975515268615352,-3.171249756109933
0.3027278638455555,-2.6754945429768076
0.3030465288779558,-2.6737952172062975
0.3105677791089545,-1.899965368738652
0.31309724999096034,-1.6011743865813506
0.32057404459171,-0.7350172947893325
0.3230962196611591,-0.49229954836892065
0.3231933679894281,-0.4465830362832155
0.32592713352984415,-0.15004865402175258
0.3369430130486104,1.0093217087987811
0.34187414054185883,1.4362304800066066
0.3565359751448778,2.421865269771357
0.3812722551574246,2.484422577392571
0.39027655753641266,2.122791384100826
0.39476127719230547,1.9072262828893418
0.3992702298279118,1.6066878898866377
0.4013815857824161,1.5219382276619975
0.42428504545061685,0.23813354391097624
0.4279828921924076,0.07654838946609707
0.42923219790067835,0.04657027254421828
0.43376681353832813,-0.05417371967573234
0.43713081169422097,-0.14177648956133476
0.4372838751920116,-0.1396994325207256
0.4378245571149284,-0.16953816011594985
0.4441332490001435,-0.25636719970613764
0.44694177938027346,-0.2827929423413935
0.45123487891976666,-0.3179655922417003
0.45800904216597704,-0.24010040246152384
0.46468067754721254,-0.1598939234125899
0.4874254449462301,0.17974082271039418
0.4939786395164436,0.26162543252245596
0.5018847606561376,0.32042894008017075
0.505927951344459,0.32072276501132174
0.5191825156627954,0.2562297600583578
0.5300025495453737,0.22735110451905688
0.5334286573100844,0.24473568353442887
0.5414283123610977,0.2815003116557322
0.5414924407834389,0.322136027279021
0.5509223823224767,0.5072996053927493
0.5585872775672645,0.7851970453904454
0.5627937052451379,0.9155764589222722
0.5666380969913503,1.1519471583458814
0.5691653164767891,1.2994038830295538
0.5720005471885745,1.4361226436014891
0.5737084123979947,1.577204361549713
0.5788754216236667,1.9027050205317244
0.5821304836569476,2.121770754499994
0.5830008057234011,2.224063113434617
0.5909570829527095,2.7935558833741405
0.5943342504876945,3.02735049746649
0.6220028141714087,4.232423777796944
0.622729777296267,4.212541912816352
0.6272226902370042,4.221730272452306
0.6337821791092657,4.063294120794154
0.6385405285327788,3.8593653043763245
0.6427241357214735,3.5959862821716313
0.65193327440348,2.8876172909180378
0.658062151557071,2.31749966413045
0.6590522293898546,2.2185053400380705
0.6787609301502817,0.22264671361504274
0.6864690222353946,-0.40328314690260764
0.6886049074006619,-0.5526302967771478
0.6903509386013442,-0.6677183515637864
0.6926865851080608,-0.8442219446798169
0.6941579582822781,-0.8948337001825037
0.7028167975492439,-1.170043392108459
0.7151433780169594,-1.114031563046094
0.7173108096306748,-1.0387302371930631
0.7311546192425125,-0.17960230019163137
0.7323621949424624,-0.08402141870456878
0.7336242220895546,-0.020911177144668135
0.7495139682201843,1.4404832302128996
0.75406136453398,1.7832673707052313
0.7540899160255794,1.8178410602234545
0.7628564185648758,2.4137570333966463
0.7638394546873588,2.4687545949848326
0.7807255926684196,2.826831173229558
0.7853150083030518,2.692673417915845
0.7902254516880807,2.4955173162750737
0.8023641061789171,1.5659878922867034
0.8130069723151667,0.4381293945894383
0.8155830951519665,0.14748983441362876
0.816531013751729,0.02634282585702855
0.8283123305364652,-1.3180960666633197
0.8293745408272457,-1.4113996579816837
0.8310867538678517,-1.5789372918607356
0.8377320150589433,-2.153894041124638
0.8397654058195396,-2.3421713435646065
0.8416349320319036,-2.4431678588952153
0.8425773346810939,-2.49087265586135
0.8450319182179937,-2.6090472632177844
0.8539597253949123,-2.844102164825926
0.8579065728778947,-2.8125753810558107
0.8594580521156887,-2.814942162786591
0.8793243776516748,-1.3780001378112798
0.8826577744034765,-1.064948112558405
0.8919004500155756,0.1250668324938085
0.8950306210785737,0.5393642481006715
0.9039286365201109,1.7821587277217468
0.9104629421620021,2.5807298329241157
0.9132360748095758,2.8289683427710934
0.9222786635165696,3.6559155226383493
0.9228859050223499,3.703895388325598
0.935064908458191,4.196451984284284
0.9373514834393784,4.215384579611923
0.9377469117652106,4.2003216117159745
0.9383918647540588,4.206008490628519
0.9478638342481354,3.8600495825175924
0.9487044273384475,3.824972532318009
0.9587675297267753,2.9777594451720715
0.9604759704504446,2.7478684705796597
0.9684049818974367,1.802201421957395
0.9702557094593574,1.567067373218966
0.9776419825555576,0.527796094418006
0.9829456817130766,-0.24991903052984085
0.9831189135528584,-0.24020794520800087
0.9895146427795289,-1.1458723986752894
0.9946699027900494,-1.7971893322752774
1.0095908178238435,-3.437830169236659
1.023743117703801,-4.27407948876578
1.030578146707735,-4.41310511776322
1.0341515142725832,-4.413944897629509
1.0375354217074158,-4.394565235535917
1.0384816759728643,-4.397630713934494
1.038730820111451,-4.36290261165303
1.0408118361764824,-4.313084373314177
1.0476881234922475,-4.154301257203667
1.0501134953198354,-4.045323170479742
1.0504170205378571,-4.032829281186803
1.0564338211269808,-3.8134820391897164
1.0573671244293887,-3.793846009278329
1.0742502123040394,-2.977876801807628
1.0746105784636288,-2.9729665963671996
1.0789249533756333,-2.790615479785762
1.084847396676178,-2.585410564360247
1.0862503667190522,-2.5328496966684186
1.0891342721975317,-2.453785476207036
1.102292809423803,-2.0869122700327
1.1023496826517398,-2.1142770592458167
1.1096761601075746,-1.9910589060258745
1.1111610598796569,-1.9433310528130268
1.1121256101829573,-1.9326926751072542
1.1146746646446237,-1.9153106381705791
1.1342634786355372,-1.609442804955891
1.1356912776925956,-1.596498010312097
1.1406214543327309,-1.5319054793991602
1.146723071470447,-1.3426842776632524
1.1525443676713323,-1.1760226828220748
1.1553984085631797,-1.0416530798527106
1.1573693528668763,-0.9326171103943008
1.1624988267661713,-0.7389377641813967
1.176882578458942,-0.004233351269726952
1.1779340181152262,0.02047056149688578
1.1785558967398089,0.0987535848190591
1.1837512214751706,0.3353476389485315
1.186986265194113,0.5274039566047433
1.1935025380363768,0.8506505801043461
1.203196520879037,1.2917312264536849
1.2209927956542064,1.7510943025079964
1.221227465021605,1.758912428429678
1.2230546180041024,1.7925347624657457
1.229028016632558,1.81568235638924
1.2376781710967464,1.8049910022683389
1.2432143375964113,1.73225549715733
1.2451444580608957,1.7058260335090754
1.2502802507622715,1.6005864606341644
