n_harmonics,base_freq,magnitudes,instruments
9,3.3722889603223587,"[-0.04848074 -1.33453706  0.12561589  0.61323578 -0.8726812  -0.00699227
 -1.09127104  0.86908191  0.83971252]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.5160483406762166,2.038846790423689
-2.4936819720660655,0.7462759403339151
-2.4851335094766167,0.191564021314753
-2.4689046801232584,-0.8290348651768779
-2.4685919010161443,-0.8665685028736686
-2.458028974479458,-1.4895988292515607
-2.4518582568735297,-1.8269658918244984
-2.4473615485822613,-2.048192404156857
-2.4449056906133375,-2.1556414445689005
-2.4391550742149497,-2.4094402111338837
-2.436283856804918,-2.5182344713756475
-2.4353131276921096,-2.562175434057096
-2.4243320992046336,-2.9212074586852217
-2.4234378087274235,-2.929205955931831
-2.413877564143202,-3.1280878754934527
-2.404824009834865,-3.21472356894721
-2.404496435124785,-3.2134794617999085
-2.402381871641694,-3.22782876691071
-2.3830311090515304,-3.1321353144569763
-2.3829358775183516,-3.1552719941557643
-2.38226619348852,-3.130050167466389
-2.381788047640913,-3.1230167787212224
-2.37674778019956,-3.0439303164228155
-2.368723997250681,-2.9507816054533733
-2.3652185717586476,-2.8565034248813657
-2.3568828277951566,-2.700709171992837
-2.351400245571,-2.6284398804858973
-2.340890413344985,-2.444554122105676
-2.3401408177070904,-2.443520122040994
-2.3358062058418074,-2.385111927361715
-2.334399425311636,-2.3614042096581973
-2.3332257212213614,-2.350884962868308
-2.323147511350809,-2.284267503784251
-2.3111901157214243,-2.234423003662836
-2.301380599921192,-2.2541961474000627
-2.3000327114822703,-2.2704256865641796
-2.29627545138258,-2.263646490618552
-2.2894145114329296,-2.3623476970657773
-2.280673125486386,-2.4074642479166104
-2.2690479552398863,-2.485716042669253
-2.256149468267913,-2.5348438558094752
-2.252584477512014,-2.5221188640556895
-2.252505999574428,-2.518391552834872
-2.2299895535023078,-2.1504259791861435
-2.228915589448471,-2.0940286395743843
-2.2287678454521496,-2.0987764664191686
-2.2112240482287513,-1.3593905601591858
-2.208335617631586,-1.2185415690499068
-2.1836043562184138,0.4953433441487065
-2.1822371051527365,0.6024823743932136
-2.1663932635468877,1.8722563206861957
-2.157341812707208,2.5768921697830516
-2.155994866055585,2.684775995614735
-2.154126413193696,2.8372342022279256
-2.1381837869164353,3.8601259828103274
-2.1350346299328766,4.028926716378375
-2.131453583330335,4.194498551553515
-2.1251435189026493,4.452322248386104
-2.1236802745829504,4.4939563711757
-2.1183452471640587,4.618168490883211
-2.118044412102453,4.627653915719842
-2.1126150579608387,4.6946108808561045
-2.1080381715812626,4.727434252064695
-2.104902744737794,4.687242394724363
-2.1038286261607566,4.663664750140014
-2.098215598681832,4.592457195760131
-2.086919325546599,4.189152911304279
-2.079877106826812,3.8419478795580493
-2.072998153743846,3.419329333619994
-2.0685579689007803,3.1133032996910233
-2.0582989525326223,2.350330529865959
-2.057327829463397,2.2872728439060537
-2.054552344751082,2.076590306241338
-2.0524628130748157,1.9073672423120194
-2.0510762137716725,1.7740469406682395
-2.0383451335654863,0.7705868056736213
-2.0274081338177394,-0.0022561861128857306
-2.023205398023561,-0.2874640557774277
-2.008418025625968,-0.9941991176735846
-2.001246594567413,-1.1914666523962607
-1.9897610843646651,-1.3191358535900501
-1.969449391679865,-0.7669550097759593
-1.9690983022110788,-0.7676375469618559
-1.9517797573586337,0.2587304592483285
-1.9497096770177362,0.40993708394719014
-1.9481601960398947,0.5101668061789948
-1.9341699242753407,1.6090643288631805
-1.9336500750434853,1.6564903618571938
-1.9318727968450498,1.7885412635158593
-1.919506557726058,2.7418591942532067
-1.918193530044418,2.8085660684541485
-1.9034795138432372,3.768937253653165
-1.902774507207167,3.806146586594467
-1.9017072347492967,3.860617322705404
-1.8995974509808802,3.9695133389420003
-1.8940862727412935,4.185229348005847
-1.888540431941157,4.398725679407737
-1.8881424560521392,4.390699422250743
-1.887073480507492,4.425601605220206
-1.8619701583168535,4.398189463457548
-1.8420489249734016,3.602298180679245
-1.83956576621636,3.4583462217762277
-1.8332453684560313,3.072654664157485
-1.8330640625351313,3.0687801009318574
-1.8322677414815929,3.028094316438805
-1.828580263636104,2.778490227209773
-1.8246189290301722,2.4868780356222238
-1.8218968887480045,2.3040716881918453
-1.8144403213016862,1.792001170860175
-1.8022560292238445,1.0253788216159674
-1.799535151487282,0.855033784641622
-1.7982546385838105,0.7801203772598678
-1.7967187747897229,0.6621632900591007
-1.7756947790266406,-0.20007293428016323
-1.7755796381304925,-0.20604189031897055
-1.7718541468510776,-0.29583806365661736
-1.771198054703381,-0.3172301712194661
-1.7600509112724818,-0.45077713329041613
-1.7549605345967352,-0.44715542952341036
-1.7527561364793185,-0.43145034729218507
-1.7470989592910944,-0.3585851657058
-1.7318702274016604,-0.002991621427669598
-1.7234521181916718,0.29628329115713614
-1.722513277305212,0.3459999424512667
-1.7194085937998203,0.4638104019737907
-1.718952490086763,0.46888235785250904
-1.7185844896786493,0.4809763835611442
-1.7115305753764714,0.7715356964034206
-1.703046393264395,1.1022668496711712
-1.700872476444354,1.2080811576568113
-1.6955606928680858,1.3579552814930618
-1.6893473848564997,1.5987569239616373
-1.6842862878083202,1.7276361410331205
-1.68426322275459,1.7248636517737703
-1.6818423306277197,1.7934524886446617
-1.6771017133434536,1.8867507177172531
-1.67575921023792,1.9227582772245324
-1.6676730551798504,2.0109748367550195
-1.6634157046373412,2.0247244049762165
-1.657101057217072,2.0120782963823083
-1.6419945032301804,1.739031153035164
-1.6230311410282685,1.0784509341741406
-1.6185382957269325,0.904269630379605
-1.6178056971503099,0.8668603761291506
-1.602838160283643,0.11026310389459769
-1.6022491009836644,0.09872851593854179
-1.5961635473507603,-0.2200169282453937
-1.5948990167472363,-0.2562443808459919
-1.5917440419084947,-0.4174296089637379
-1.5911901071416055,-0.4448440006910028
-1.5884186376120872,-0.5740539815829179
-1.5862167406603291,-0.6611651206096756
-1.585683939565463,-0.6778863779985664
-1.5758426815089521,-1.0705554391768746
-1.574757194026813,-1.1246227799250443
-1.5745816591415704,-1.1152866381895157
-1.5718289228997393,-1.2233860054993444
-1.5337837064000717,-1.8109914483002871
-1.5311516402190462,-1.8031666959513821
-1.5286538260756002,-1.7549285451889498
-1.523693923307289,-1.7405018143390156
-1.5200781763583986,-1.698467133482913
-1.514713283431731,-1.6299039678854494
-1.5063560304855832,-1.4867968870957613
-1.5052274870813378,-1.471044379435734
-1.5026908027059114,-1.4345777067260193
-1.5008196974177161,-1.4054018080459763
-1.4883468934808957,-1.1997224987154462
-1.4792859842065844,-1.0851904248761195
-1.4782249398170906,-1.0621238957098322
-1.465038136201095,-0.9432280490659075
-1.4627900697692404,-0.9506032583339995
-1.4606688192889845,-0.9447556937819708
-1.4593389231971392,-0.9329324835256576
-1.4574383799933248,-0.920083816822855
-1.4532106860314362,-0.937431882701704
-1.4504480977326701,-0.928403893599591
-1.4397587266047924,-1.0028958663639382
-1.4307648493400043,-1.1078662384385345
-1.4245764312218212,-1.1601484472536931
-1.4179632314265012,-1.2758324142342998
-1.4170350013228779,-1.2711743329396168
-1.4048290799664347,-1.397910987248234
-1.3963256742995391,-1.4905767903928748
-1.3868257497867227,-1.5493439762700274
-1.3688395197318048,-1.424891131302153
-1.3527080748688864,-1.0721584496062961
-1.3522026836178862,-1.0622697608622569
-1.3509847642344206,-1.0399481039203353
-1.345060750731256,-0.8468679266739328
-1.341975145121716,-0.7373002982291078
-1.3294128523548319,-0.24551646735854799
-1.320295679498841,0.14376825750591432
-1.3156984059822971,0.3645905715162888
-1.2936691602790165,1.2294667646799622
-1.2786446424052362,1.625749747379325
-1.275647887157494,1.6647409472996997
-1.2681543307575331,1.7384625162139866
-1.2676913098078577,1.748989056019044
-1.2675673226041464,1.7386053226263112
-1.2632798653371204,1.72634370676468
-1.263114814170296,1.7563494292728523
-1.2614293210043355,1.7280206208131723
-1.260566640069557,1.725157550954332
-1.257409983848448,1.6981345038648694
-1.2546292205322536,1.6419939991387873
-1.2426965646782986,1.3370369819471166
-1.2375158984051167,1.152248721727281
-1.2359886223476995,1.104420651867363
-1.223356712993294,0.4756087294921622
-1.221749393070092,0.3694666070634949
-1.219254581825084,0.21375899428658757
-1.2111062189555817,-0.28913664835172154
-1.1948981236212466,-1.352412040690486
-1.193399933556511,-1.438690269704969
-1.1902430056555968,-1.6217195414254073
-1.1874517267314826,-1.8027431659986506
-1.1867350674724697,-1.858352688671895
-1.1795070466480884,-2.296952334434143
-1.1750861030008197,-2.51590419444784
-1.1588573280411358,-3.1977187770111626
-1.1339239837234396,-3.436948429409862
-1.133062200426208,-3.4379408345023754
-1.1223617872556455,-3.231684565196384
-1.1178652949964665,-3.0926810539817073
-1.112616435057425,-2.8938143878629146
-1.111099197803174,-2.8335875089559077
-1.109241159067021,-2.7552804677563953
-1.0880929525837861,-1.6341511977570813
-1.0875470259112372,-1.5930909984049648
-1.087336576522858,-1.570784045044997
-1.0811095683560796,-1.1829409743239379
-1.079144877422258,-1.0556035157647647
-1.0787032408279944,-1.0588769032240797
-1.0764300760273553,-0.913036534103348
-1.0745259115543284,-0.7866096296291933
-1.0730623363163745,-0.6972341597863261
-1.0666033878286294,-0.3269183431260682
-1.0624380144600454,-0.09384859732777943
-1.0620614674751874,-0.07160816771044273
-1.054494095783125,0.32080332344444235
-1.0485761075036517,0.5759866024790099
-1.0484685816679205,0.5915751488370093
-1.0447593780381046,0.7384472377265149
-1.0389642727607311,0.9264616487155256
-1.0293283118421486,1.1734835253313107
-1.0280752637623252,1.1904516359831467
-1.0258207462830085,1.2142429767988827
-1.0177918786851132,1.2869828231420164
-1.0098981327585272,1.2539333615360064
-0.9987164485438642,1.0760075530274376
-0.9894251367188267,0.8032073435321477
-0.9830063516797516,0.5858490207600006
-0.9826379873936695,0.5554204148384118
-0.9803870489562687,0.4884868635069894
-0.9786695787219508,0.419734144591046
-0.9737282182028819,0.1968508010536573
-0.9735061304318688,0.1835993524707856
-0.9730183830899151,0.17383428040754595
-0.9611840319862854,-0.3671753976332817
-0.9601836588938024,-0.4267312913703561
-0.9600575185941835,-0.4160056024861353
-0.9556786111690729,-0.6494713373202452
-0.9528494729962942,-0.781726445771126
-0.944811410532715,-1.1402720030264235
-0.9337304957808206,-1.5886157077493852
-0.9336361853291488,-1.606400814306385
-0.9311056023547577,-1.71758797508525
-0.9304051994312692,-1.7548599472485593
-0.9186932300235249,-2.1304238126321207
-0.9169462417099155,-2.157028138289779
-0.8989609870302449,-2.5062607984719083
-0.8987225620660961,-2.531298364647437
-0.8974813855805746,-2.527694300143165
-0.8830446075845586,-2.5828844666362176
-0.8711150445701561,-2.4654076745078815
-0.8649454184938499,-2.346441514768843
-0.8631503085328855,-2.2945796777010847
-0.844665501547083,-1.7995571089546867
-0.8351426678247078,-1.4411777628686246
-0.8310535790068787,-1.2968812930062033
-0.8251480528092521,-1.0430006526919544
-0.8152726844554721,-0.6299611624288931
-0.8137458646945941,-0.5639470504803514
-0.8035500536890683,-0.09096195381144434
-0.8030619466239939,-0.07935470790505533
-0.7931240933481964,0.39328548233468763
-0.7924231313705921,0.40601853060856347
-0.7904683246487245,0.4932971197760743
-0.7830254122902511,0.8592869943372294
-0.7821278892366665,0.9007776086604922
-0.7644682064810819,1.6738211139684467
-0.7615772568993959,1.8160363508265829
-0.7564086003051829,2.027833358733705
-0.7468025908269809,2.3732184440957877
-0.7402731898523633,2.5993815048324156
-0.7379992067051013,2.669464667861283
-0.7345174286280338,2.793098548067693
-0.7322253724207286,2.8257214191106694
-0.731785356451911,2.832534563203181
-0.7258446414556947,2.998762586834667
-0.7178305021394662,3.142117780508134
-0.7156263384949328,3.171872435652564
-0.7153942496882344,3.166405517687345
-0.710821599733424,3.231373864131135
-0.7047428211099458,3.2571516259965203
-0.6925300016592972,3.2275330005733185
-0.6914609625533412,3.2044069043968504
-0.6845868411196778,3.0999003882964704
-0.6817781926852322,3.0528650000408764
-0.6793632122776887,3.0183910691413813
-0.6787715720807723,2.9998906968441257
-0.6780934218681467,2.9858810675346525
-0.6776493329794788,2.9685985342673025
-0.6580596639466614,2.273616361503937
-0.6277053206959451,0.5736877245776869
-0.6266560884280663,0.4963101011610961
-0.6259955214165593,0.4663818905920978
-0.616389612048641,-0.16078833420686542
-0.6146252558612204,-0.2423195019293105
-0.6114594277168175,-0.46486961909891433
-0.6096524003660475,-0.5661338183580416
-0.6057084162339597,-0.8483357529219018
-0.6051575338736845,-0.8628210416346827
-0.6005533058583596,-1.1333060825784738
-0.5984339676667108,-1.2666683263413885
-0.5796178494071778,-2.2428896090394064
-0.5737370658375633,-2.4808095407574022
-0.5701866138002254,-2.638396726363817
-0.5683919195503213,-2.6829437589749783
-0.5529513909764754,-3.0940162003663816
-0.5481361370629259,-3.171508305212542
-0.5353087098501681,-3.2280240774363755
-0.525751470791187,-3.184284107346453
-0.5211029143400561,-3.136107014187797
-0.5201220687036772,-3.127004286062258
-0.5183381885322556,-3.1177484125540844
-0.5163186158863002,-3.1002254090086665
-0.5126044471400535,-3.0328308129147175
-0.5101437949364165,-3.0032362142442355
-0.5079474722657489,-2.9729638700140693
-0.505366599746464,-2.9153158330194384
-0.5043791268188853,-2.9182985016635308
-0.5019107029135235,-2.8452670858681004
-0.4987045874913072,-2.8273873003448715
-0.4948605969454798,-2.7397097869149607
-0.4937147298844815,-2.7105870227653917
-0.4756423821928202,-2.4349345691429427
-0.46839632216350635,-2.3309474312179312
-0.45852160237727624,-2.2521808730120236
-0.45845821673221243,-2.2800542332803038
-0.4339639486934894,-2.297187236332283
-0.42442346022575883,-2.343768590331773
-0.40686476851532927,-2.483674193642564
-0.40111859078692724,-2.514386903705244
-0.39900613325863166,-2.5229718685397904
-0.39048474497890595,-2.5194462987534783
-0.3828444167101024,-2.4433578699881764
-0.35857220505473997,-1.851436647499757
-0.3566574046778541,-1.7789037763398239
-0.3478197828522487,-1.3542000903583107
-0.3400721868894383,-0.9000749987815992
-0.3342802736155406,-0.5254667035654155
-0.33212141906572423,-0.36475201237041566
-0.3154792207996855,0.868679577338428
-0.29036473314401867,2.8685064216521066
-0.282560389760643,3.4054986238444975
-0.2806629203771074,3.534154093684582
-0.27044541814819256,4.109783000378897
-0.2650399552724707,4.331087988997355
-0.2597319707658574,4.515303861483179
-0.2502459320498933,4.684915987327434
-0.24611702352897424,4.703570852022918
-0.24316911178866318,4.707904535094376
-0.2352163006660577,4.586821827407044
-0.23101273017381896,4.46402116515972
-0.22600897241711948,4.3048116578056135
-0.22406919747549736,4.19894318376197
-0.21865432519082884,3.967879968881911
-0.21856743716326488,3.935284877255249
-0.21711942830452635,3.882073614324487
-0.21670381515663673,3.8451915168979163
-0.1960097831828591,2.424643954516218
-0.1934832546689509,2.246618383845076
-0.18671136510876485,1.683539988026198
-0.18547646932852313,1.583060306677645
-0.17986366186887937,1.1291767447108836
-0.15688017341676952,-0.4675867859583759
-0.1490221309580182,-0.8539377724883347
-0.14710763162536988,-0.9324524603991929
-0.1429984522828005,-1.098124363108402
-0.13492307485317934,-1.2503074554039677
-0.1327221563232448,-1.2844080724189706
-0.1326348644464943,-1.2758490179310515
-0.1298388076685444,-1.3085610638735734
-0.11956458259434832,-1.2049060385416646
-0.11668835140765177,-1.1434458381024295
-0.11266619657338639,-1.0270429735459945
-0.1125074158970274,-1.0365575429549965
-0.10958814423526775,-0.9195157423884781
-0.10003356981429734,-0.4579288200011514
-0.09785770594326637,-0.326120062911073
-0.08040293189238268,0.8628197391252526
-0.07997947770747338,0.9040195422539072
-0.07202386773847191,1.5262471579063281
-0.06727950523228499,1.8884880382958658
-0.06057985847938463,2.423501757403275
-0.0547680890753357,2.843420061479708
-0.05341565948649141,2.943356784226989
-0.05174646933355653,3.0467144171826
-0.05006823083170975,3.1649743231565948
-0.03864623748496232,3.8484123658513023
-0.03741783372775043,3.9277324212874962
-0.03021924735069348,4.231683170970233
-0.024497706392044627,4.404078776498662
-0.0199593597783565,4.511772320711123
-0.016761699113819972,4.55811419562598
-0.011789898406040056,4.5677859522631055
-0.011452505318225725,4.582596708152438
-0.008805080716281388,4.588845969948117
-0.007079275009291841,4.56084464656844
-0.00010509461787089336,4.439458935015633
0.009913471417423825,4.130742952114497
0.020056068747972944,3.6428120772130548
0.020763883847778608,3.6179306190217733
0.03161539877307851,2.9596059637495835
0.0317801728665863,2.935580594401438
0.05037076317270861,1.7100732585712715
0.06548812088979439,0.7703766266091384
0.08045467674345019,0.03006370323003343
0.08357658880644969,-0.08812969552038766
0.09596315826549873,-0.3968759244763451
0.09609759087588987,-0.3902001627837871
0.11302068942859567,-0.3972836023942043
0.11341423925857086,-0.40620719031390884
0.12202769320299334,-0.2622820302514867
0.15996063951746908,1.0821339366496083
0.1641257267889209,1.2564674365644448
0.16730442221723685,1.382382444948368
0.16739710405312014,1.3680339226947371
0.18817144366663552,1.9253980026527884
0.19706979496232968,2.026657977563778
0.20378736924810958,2.0085029932167537
0.207678408065453,1.9802859959740557
0.2183814695324715,1.8095634802848057
0.22801990583359455,1.5266213494437804
0.23081935627883832,1.4643724822952549
0.23759136081057353,1.1741654748113253
0.23942146591990277,1.1144080983141236
0.2408172997142506,1.044044834796448
0.24302259086366274,0.9263052377707409
0.24652534933415904,0.7746888260015646
0.26495634681231417,-0.1085242160871451
0.2690582658189342,-0.2869443195525716
0.2738240969710892,-0.5133852741740923
0.28911120073548524,-1.1386810981462117
0.29686733938301035,-1.3968399972652596
0.29958352516918296,-1.4762598014726072
0.3013342997964785,-1.4979375411794482
0.3122295475970809,-1.700011389348868
0.31229068886353906,-1.7122052496440276
0.3163453677185739,-1.7465542892960055
0.3182239992695708,-1.7773996846933184
0.3201364567143923,-1.7833219953866521
0.3364460788505581,-1.738892092326207
0.3457011615822694,-1.6528498651852463
0.3481571926754956,-1.636263242044925
0.3520112045091617,-1.5604900686626102
0.36293328028551874,-1.3993892107268624
0.36334501688256626,-1.397825107389787
0.3687428162544517,-1.2993448492519284
0.37085365584685404,-1.2626036301668007
0.37399481101536036,-1.212006061261091
0.388517268210149,-1.0404193854711061
0.4022123399596067,-0.9193864115959629
0.40410668440095243,-0.921030655604512
0.40709550093793556,-0.9120950278743416
0.4074893428499271,-0.921815553478235
0.4130766389508702,-0.9419743773294079
0.41457733096793215,-0.9413791706298478
0.41722005806037643,-0.9546282072061464
0.4174354950984398,-0.951920239331433
0.43346155768966543,-1.1016168843399634
0.43408134888982186,-1.1079400024378403
0.43896706801459695,-1.174971850882276
0.4390533195288384,-1.160714960228979
0.4532881127996893,-1.3571925304720642
0.4534072073333517,-1.3693787322101036
0.4547316068028362,-1.371302610758808
0.4608058329557867,-1.429778394584563
0.46207068085118363,-1.4384743983705366
0.4620950693149841,-1.4533109976624752
0.4647158200095505,-1.4879742849145625
0.4687064187887682,-1.5157297529757772
0.4700739374594294,-1.501238683507599
0.4751805721231488,-1.5334920720459266
0.488549419374392,-1.4893330197807468
0.49151100709766915,-1.4473795741047706
0.4918071233404233,-1.4497112367379124
0.5017152711290995,-1.2886963859624476
0.5210221864503888,-0.7444424956387755
0.5290569071489983,-0.4165932731810423
0.5307440718506511,-0.3668082297616937
0.5316133367694738,-0.3405260170366449
0.5329954996178161,-0.2761136260160495
0.5401521958650339,0.033278953756493417
0.5407402322457893,0.0812604163699425
0.5407907805807617,0.06373697521644742
0.5468308281997221,0.3522882787363691
0.5534337904266344,0.626904381506632
0.554324098976029,0.6504124607333008
0.5568388889895006,0.7624167815513941
0.5619986796054257,0.9975522540591392
0.5620270757108026,0.9735145065662218
0.5879969457179923,1.6961567117434726
0.5928904443446177,1.721388910467489
0.607237355045882,1.6766777690138728
0.6093353079378963,1.6203250116612766
0.6147188545629962,1.5234256846474004
0.6212702426573617,1.3241304927556523
0.6299606766393575,0.9559155696210468
0.6348330651099712,0.7069926424471711
0.6447610186746999,0.18493202713284668
0.6473053728324483,0.018286043721773268
0.6473827774068752,0.0003650349361408022
0.6492215388202425,-0.10281814676794397
0.6591022642777657,-0.7420822224969653
0.6603574090310653,-0.8045458431297136
0.6863207459722753,-2.438577517213871
0.6896500452111818,-2.5993891041357866
0.7033956582537355,-3.1633665250881133
0.7058738775003062,-3.2379823993781724
0.7088610729860845,-3.314612215997746
0.7094377946500696,-3.3320637462280382
0.7140078051863519,-3.4157321055204326
0.7183610721719851,-3.4599138754666092
0.7198431014099969,-3.479131024575436
0.7257358907853737,-3.465215753557408
0.7370043664196513,-3.338521696005769
0.7377816895138203,-3.313999667923034
0.7459239231559187,-3.083946543481358
0.7517378590560444,-2.839075639768877
0.7598972745673294,-2.474385751218958
0.7603220082038904,-2.4519784036422765
0.7605082087113706,-2.4245799955983096
0.7651846189002747,-2.1648183142608834
0.7674257765287607,-2.056299939667227
0.7737889946014902,-1.6949336467276306
0.7803410050057327,-1.3137080874655385
0.7939643147997799,-0.4698689295385816
0.8336562523659801,1.1491853826277731
0.8350160957524393,1.1959712852776239
0.8385694473169374,1.2570316734058737
0.8392507107404548,1.2341692601266623
0.8429133833014983,1.2867525160807813
0.8618446180643797,1.1324552118940925
0.8687347912043517,0.966883892456618
0.8773720289865183,0.6530750280460456
0.8889265650535298,0.22303496309943166
0.8904475829390628,0.16318169444695327
0.8936335319854032,0.002511168735342505
0.894234974932135,-0.02323366598407552
0.8947255969639785,-0.037735073093635926
0.8956705254117159,-0.0809801026342522
0.904860189875583,-0.49217551091381284
0.9095228194418068,-0.7250215255558938
0.9113301447089732,-0.8113991052306935
0.916142223722217,-1.0366254370752268
0.9437869294886281,-2.0742786963038524
0.9535752153901784,-2.3580136633530517
0.9561918931835027,-2.4058262060191216
0.9664986858333973,-2.543582000002098
0.9679257302262303,-2.5564707983994945
0.9691182005760761,-2.562168167009271
0.9751671604418082,-2.5884703106646167
0.9785045259601652,-2.575026591312863
0.9790675453759743,-2.5782961486758675
0.9792099437907584,-2.5837945272337888
0.9887304595382953,-2.5031434048236565
0.9943731411305152,-2.4196273887814663
0.9967858252128861,-2.3737675811034067
0.9970323536253272,-2.376224798183994
0.9971290474044965,-2.3486061150231046
0.997435228662408,-2.3645617892102093
0.999202261110895,-2.3242593077931004
1.0153045084396215,-1.9045552484199977
1.032228182330046,-1.2757618280244047
1.0357603589479218,-1.1491850914497845
1.0373570273521153,-1.1014935580630825
1.0377497272565117,-1.0723237582034395
1.0409269464354818,-0.9557690301946598
1.0430004550766219,-0.8431735943420359
1.0451170150806117,-0.7377120804842713
1.068058402309056,0.30502011093848874
1.0697550252968488,0.3703685475112501
1.070669790683933,0.4271032799379641
1.0781308279099644,0.7496496288599237
1.0878840633943465,1.2132149488903405
1.0924137505706923,1.416577654974454
1.093495119570802,1.4573345234120052
1.1011061411977412,1.7805813972104438
1.1011118530082271,1.778240770593059
1.1028044342434118,1.8492333394281075
1.1039352635798139,1.898182456571007
1.1074434938433964,2.045899612975845
1.1108959114050787,2.1520797002765426
1.1131030255340715,2.2546108454993314
1.1231348507717351,2.594220091297792
1.1286246797728392,2.7648861789451806
1.1364178881674887,2.9923176399958398
1.143808184716959,3.1350282835976366
1.1524308979424642,3.2155854061257076
1.1565535840275478,3.269198269010852
1.161015826789666,3.275835289278715
1.1633443340134253,3.268694156448308
1.1773862916381912,3.124125653269078
1.181764898608252,3.0564455031957167
1.1886209112553452,2.8974657371273564
1.1920876006267376,2.768263025900604
1.1923895329263559,2.751309733768361
1.2081517701515203,2.1163759715912875
1.2116348559304004,1.961989694500612
1.2463405953615911,-0.13025980959632927
1.2489281133549568,-0.27035573362623117
1.2554259989141068,-0.7063935459829507
1.2558329288854377,-0.7318659336581507
1.2568162388110125,-0.7875200069869853
1.2577459017748733,-0.8561174733482289
1.2690234959870281,-1.4985354703370388
1.2762240344015359,-1.8915114544472686
1.2809459039390738,-2.1516688798546535
1.298403739390074,-2.800206799507582
1.3066469406990047,-3.0359464430967273
1.3089603092612911,-3.05420758900318
1.3244969790013092,-3.2323575828954176
1.335418160727711,-3.212588548570489
1.3452264731364236,-3.110519602807286
1.3485882286405548,-3.0749099122146752
1.352036311878388,-3.0140492023030476
1.3619182397171246,-2.84906464187761
1.370102903735753,-2.7175086279818865
1.3702449617307533,-2.6978462484426227
1.3746899009845261,-2.6250105857231274
1.3806311091464218,-2.529259663559291
1.3893153236477094,-2.4141328970600378
1.3951683212663433,-2.3276445125979848
1.4065122501387775,-2.258119210943585
1.441755123175998,-2.3783489737939876
1.4426484490693348,-2.4014475852438237
1.4433737699672244,-2.3917495099929655
1.450823581993527,-2.447871370871735
1.4610142025579682,-2.510681082689957
1.461987287908821,-2.4999663234260128
1.4643556556005137,-2.526565891876222
1.473230525998991,-2.5149613194074516
1.4821616411275729,-2.4348451326611853
1.4868054503817607,-2.365493795400713
