n_harmonics,base_freq,magnitudes,instruments
8,1.0132360915563359,"[ 2.25158849  0.98810562 -0.0343759   1.08262747 -0.76392812 -0.41984074
  0.04349712  2.30685149]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.456680741912125,-1.5706772487869574
-2.4296416777199843,-1.4439446624515135
-2.4279044140145176,-1.451955811926035
-2.417505707640805,-1.3874712954518935
-2.408720594338546,-1.3620444174630761
-2.402238471333784,-1.3173114900395366
-2.4001121939740306,-1.3161581425614841
-2.399489803982095,-1.3200481210674284
-2.382612466092549,-1.234044420683134
-2.376690839065552,-1.2149639894734343
-2.3733298381405223,-1.1865520870720572
-2.371658631079324,-1.2046061529174754
-2.369570705022074,-1.201848992812293
-2.364539888059906,-1.148486068619298
-2.3609270818295593,-1.1445449105757453
-2.359128468144369,-1.1041605058392205
-2.356569057201516,-1.1263133811654167
-2.3502228007865624,-1.088092026981758
-2.3501385176451013,-1.0734990747472395
-2.3393983956807367,-1.0387293371173445
-2.333736240880592,-1.0084180185121032
-2.3333916668231973,-0.9893548096733977
-2.3144658436339993,-0.9280824422213008
-2.30193451805207,-0.8420525767506691
-2.3004643042382478,-0.8618062404779707
-2.295949941584441,-0.8568430489032541
-2.2837579229288143,-0.7888263921345184
-2.2814451888349665,-0.7753665152516075
-2.2705171700712485,-0.7197338995560376
-2.258934605557932,-0.6651080245620883
-2.2511052038322563,-0.642335346956197
-2.2491612031157766,-0.6410208840444759
-2.2376704811270307,-0.5584849127759333
-2.2274473333123472,-0.5354627746414335
-2.2238019786902177,-0.5265081809362032
-2.219960230255542,-0.5028396907939405
-2.2150940816136444,-0.48222809529395133
-2.214961588142195,-0.47547062506147847
-2.2112421930439483,-0.47829981686723394
-2.208382312951572,-0.43404830750179596
-2.2070505269374334,-0.44846640370623947
-2.206781641251447,-0.444795514211473
-2.2061650130146946,-0.43669802429392235
-2.20543398011866,-0.4440175443278673
-2.2032189148721923,-0.4312938922040293
-2.1945188908514135,-0.39612308757558823
-2.193888607535869,-0.38811613810738954
-2.1770509006346295,-0.3027795719524022
-2.176611799806266,-0.3212123954174536
-2.1728655621048514,-0.28718259062599905
-2.16885157503026,-0.29114984881817263
-2.154137738481692,-0.20497838389976378
-2.1509459839048457,-0.21890957307762268
-2.141772324923336,-0.18636440165453166
-2.139941108813409,-0.1714601242065146
-2.1371320820714472,-0.15369994152985492
-2.132431485664105,-0.14017626230517632
-2.1269965927939136,-0.1346758251295202
-2.10943549766296,-0.035299269307451205
-2.1076191914184506,-0.04781624878533858
-2.1025636981858904,-0.014917704641411851
-2.102295683195597,-0.02946293167918819
-2.0977903725070037,-0.015871514594833585
-2.0928781261221054,-0.007472591840629001
-2.0927061471601216,0.008064084530253385
-2.0903146481887864,0.028567172213738338
-2.08576301589983,0.04561954051820392
-2.0798043532508235,0.0870790967688205
-2.0611901338030885,0.14997848192644248
-2.047542559876923,0.19294343927762012
-2.0422740428057122,0.212317609649278
-2.039804418153245,0.20112531467957528
-2.0390414455971486,0.22735117209174235
-2.0125368201418965,0.32681283618927215
-2.0120075796516885,0.3409123528529517
-2.004648735707976,0.3611058055435211
-2.0008882756648347,0.3518942184630938
-2.000143796699474,0.3830286552630308
-1.9970964893435617,0.38138631908493525
-1.9968560516273854,0.37334897505577325
-1.9903296879744687,0.4155906122643097
-1.9855578189677148,0.4443658339570593
-1.9814788490254178,0.4323511243196616
-1.968955529613302,0.4970599479729286
-1.9574266580326796,0.5282229560186518
-1.9455056055913627,0.5949206410109066
-1.9420797126052691,0.6197209762288526
-1.9412551267925189,0.6152617529531131
-1.9344326678148087,0.6236086450935633
-1.9103853741946106,0.6924062819923105
-1.8985488056613997,0.7283335199032408
-1.8710551687004584,0.7992645145431565
-1.8710414803973061,0.8012971128073403
-1.8686083416644366,0.8157791498287037
-1.863446786086299,0.8109821672819093
-1.8562745367287505,0.8313531116788128
-1.849552371235242,0.848754928704167
-1.8456326873737503,0.8653842659545786
-1.8320713230034853,0.8874638554019388
-1.8285065828479945,0.8747322170198637
-1.8242379262077373,0.9322293835404553
-1.8133634668542389,0.9130574108566782
-1.8060651282779523,0.9221243513645344
-1.8054260608722699,0.932758739629035
-1.8015950909571452,0.9409010515480163
-1.7961755301731406,0.9434099378406837
-1.781788228981212,0.9296569820247298
-1.7783538493298892,0.9435708421195949
-1.7739568864569741,0.9485238636890012
-1.7720831879052383,0.9483613413763727
-1.7685452321072395,0.947581068978402
-1.7684598795808768,0.9522079270104057
-1.7680907189314847,0.9600663788222868
-1.76771308716853,0.9421449917180598
-1.7641227472903342,0.9372128113526641
-1.756890582323595,0.9419617174120459
-1.7486117426967662,0.9316649663180752
-1.7467465003855795,0.943085249027837
-1.7208785242260165,0.941106798085777
-1.7101348324270216,0.9193127779659184
-1.7056956367347562,0.9204372840995955
-1.7044219664473985,0.9153133222203563
-1.6997251377170106,0.9038604900846418
-1.6850587571119575,0.8886740934218244
-1.6803259358945042,0.8968708014974375
-1.6789089981438237,0.8664040873200436
-1.6713811899055824,0.8640602808194764
-1.6699699936450945,0.8474006997550579
-1.669357900172811,0.8777584747713194
-1.6540813372457603,0.8393537402163104
-1.637516328783834,0.7808576773144166
-1.6347909969454946,0.7848326560812218
-1.62515311457397,0.7557053854336112
-1.6202190080090915,0.747812372320064
-1.6090615429259314,0.7243008742855911
-1.6086501605685541,0.7265847341796627
-1.599950102306334,0.7174780259346367
-1.5914881166743657,0.6982466835746495
-1.5906232861262353,0.6674004247203198
-1.5861524993162788,0.6717143703926117
-1.5847208673668711,0.6893052396023235
-1.57106797355591,0.6496807874013137
-1.5562447995445978,0.6022832948130116
-1.552737120399986,0.6009893742318545
-1.5515545601198644,0.6086747785248487
-1.5470829876583274,0.5771049375183348
-1.5375113699385012,0.58659593245388
-1.5341766406001545,0.5855089008301003
-1.5311003528497213,0.5613453410686025
-1.5248095732895037,0.555517573558654
-1.5134669348436216,0.5431581689685929
-1.5124287562562808,0.5584330765464779
-1.5105440112439974,0.5540114286901893
-1.5099265349430904,0.5502013091291656
-1.5083254721060342,0.5549461415118203
-1.4883526390876387,0.5578316846633634
-1.4844030286129715,0.5612886468703571
-1.482381121789697,0.5647541947020026
-1.472362542777951,0.5475765634478804
-1.4679894240744995,0.5486279649572973
-1.4526250944916845,0.606780218732143
-1.4255344635224647,0.6970213630035542
-1.4253964516669155,0.6613556977525943
-1.4236070563828085,0.6657928393310575
-1.4217514796343247,0.6856290773710291
-1.4130117269237903,0.7262836640112608
-1.4117041718458179,0.7396326269835931
-1.4100778616113243,0.7505753404052924
-1.4071666894812715,0.7333170867629697
-1.394421757838863,0.830334552907512
-1.3911723046526179,0.8429550356481631
-1.3746530567897175,0.9750738822451226
-1.3680347506874435,1.0167950730013011
-1.3567894404450154,1.0879881822184532
-1.3534246767708116,1.1212621822899456
-1.3393161928888875,1.2573459563363651
-1.3354117047191527,1.2836686154896026
-1.3315735622590594,1.3120930234012254
-1.329920689558416,1.3486728813351874
-1.3298749988471867,1.3295994295513462
-1.3194081722790227,1.448259236309601
-1.3177389008983547,1.455094546429771
-1.3158954072687277,1.4853209953605675
-1.3118939805386367,1.547761866471334
-1.3080741403783724,1.593689527904697
-1.3009955143853662,1.6672235677813458
-1.3001919445084436,1.662889924867449
-1.2935034273588235,1.7633519985506234
-1.2771509946669863,1.975007405128733
-1.2732850061075747,2.0293529877682306
-1.2722722529987311,2.0256742088657
-1.2658691681410998,2.135076241939851
-1.2564899129954685,2.2327405772561217
-1.247679340493724,2.372997098249551
-1.247605584769121,2.377618214856563
-1.241826661535974,2.4757357860067364
-1.241622025548788,2.451756916438516
-1.2297846107957715,2.6393189039261635
-1.2157687934054902,2.8549719365399673
-1.2091867445065032,2.9707666950362497
-1.203644175105718,3.0413645567042287
-1.1980564877950954,3.117680548775351
-1.1958099068762815,3.1465995115868663
-1.1880875779496587,3.2706998424267084
-1.187943869786482,3.2908184056045586
-1.1857488578568962,3.328739610149993
-1.18368501238237,3.3427713365145224
-1.1788976724566866,3.4200773899772776
-1.1779997432141516,3.4317245412133817
-1.1778182193576467,3.4534343558019662
-1.1643755638971318,3.653259481166498
-1.1490094170232812,3.929111283553408
-1.1442312181570766,3.98405928365383
-1.1297392956041021,4.18951865565579
-1.1257305640846924,4.245446470188935
-1.1209229425108076,4.307212175879011
-1.1158372150401126,4.398098342879616
-1.1132560153957765,4.432671453805213
-1.1098362223965865,4.482287711610877
-1.1043920405473187,4.574792457777698
-1.101796242356856,4.583686423215267
-1.078971830340087,4.875442101148813
-1.0759981337646765,4.915867569321898
-1.0710081883556448,4.952233232270131
-1.0686068792036796,5.014350839240624
-1.067871035324471,5.019031764606179
-1.0632777926864427,5.084011336175107
-1.049306932315989,5.185773489694075
-1.0472551492242639,5.232182299020013
-1.0383146060520207,5.300630714647695
-1.0372163754563786,5.281284532531924
-1.0320034443062505,5.3353001032623935
-1.0315781105673392,5.359967385602343
-1.0065413337138447,5.51245980360278
-1.0053209661168452,5.500803385211058
-0.9956940261159053,5.536152802814208
-0.9937733216977422,5.550833919601581
-0.9910616644803767,5.545565920127543
-0.9900123367903859,5.5751066174443045
-0.9876569409523928,5.570517213603267
-0.9773917678063202,5.58195226985154
-0.9741716562870595,5.574103514187518
-0.97411260045455,5.579746803207912
-0.9717116417718845,5.588029899867021
-0.9713334122770458,5.598657159192587
-0.953187871413709,5.578339204025565
-0.945887483954091,5.5355443802751525
-0.9384391728016972,5.5147742956281895
-0.9316545468812865,5.517780362067406
-0.9135317062579271,5.388426115802969
-0.9085212994362606,5.347060917250782
-0.9081392757621898,5.348794096511364
-0.9028134231930669,5.286435876588497
-0.8887999336317485,5.157241040165759
-0.8872391697306261,5.136905511627444
-0.8837263964162734,5.09451019943898
-0.8800258286487699,5.069459809597609
-0.8775571787958807,5.017777278948179
-0.8740788794590211,4.974021594591006
-0.8710388456905109,4.903523955579087
-0.8708326304793639,4.915044196428963
-0.8684631896656105,4.8777479687970935
-0.8660330799002662,4.872900562444998
-0.8652735227275903,4.855399377425471
-0.8615664023470337,4.787459306060673
-0.8522029387898984,4.665723945534849
-0.8504796185219181,4.6219305836465265
-0.8494554690177294,4.636817104150245
-0.8484721693398782,4.571810687024652
-0.8464760354580703,4.553504830764158
-0.8462839769629782,4.562664123164788
-0.8440814614451777,4.510907386674746
-0.8334787105572845,4.312647874575831
-0.8285218232714131,4.235521356300091
-0.8254310068951733,4.1743160336992196
-0.8142119580624776,3.9696033054366158
-0.8078264956007342,3.8164789515637603
-0.8074741652997854,3.8115975454579565
-0.8040431402751196,3.720819390008231
-0.7869236718842112,3.362803803548102
-0.780643357059486,3.2337644215404318
-0.7802857360139894,3.2262407248571
-0.7780356143463099,3.1359604737292046
-0.7661642392065566,2.8817227461167
-0.7658657627345149,2.8612150646395267
-0.7629021250205072,2.7895660502196566
-0.7543475829978608,2.5692090906473575
-0.7542202409680119,2.5575085176524195
-0.752302320553798,2.5588017988677088
-0.7452969926310167,2.3462202305002964
-0.7416155722907338,2.2794111977247944
-0.7349797435738834,2.085682972282094
-0.7196420065158735,1.67787532870933
-0.699367571599498,1.1447125078591527
-0.698109602671078,1.104356479989905
-0.6935216255483798,0.9938069637069771
-0.6909833386108684,0.9029082267334745
-0.6760851168374877,0.520610932517949
-0.6714726152738599,0.38379316375260175
-0.6640378792334749,0.1763441978664875
-0.6611036316917911,0.10384321069885111
-0.6330728164765125,-0.6463684661594659
-0.6176308474899175,-0.9990454685100395
-0.6128976177915622,-1.0947370915162098
-0.5999533071469298,-1.4350996219995427
-0.598010388619338,-1.4442192098532312
-0.5770256505788853,-1.9022039770630783
-0.57549082757824,-1.9392811652058215
-0.5744072598197754,-1.9527576977559227
-0.5723286298764805,-2.0034283178526087
-0.5661490913407787,-2.1111288414342484
-0.5524300154809452,-2.383904220434721
-0.5504380279879393,-2.395120306390216
-0.5452934223855435,-2.5014194316547074
-0.5401627152090249,-2.574048634367078
-0.5395802942938754,-2.598069077489561
-0.5375416897408964,-2.602027833135161
-0.5146072699235669,-2.939799183304693
-0.505014775701567,-3.076983518088916
-0.49608698189810774,-3.1364881253893997
-0.4898670375819698,-3.228814356622259
-0.4867613356746183,-3.2313621721063157
-0.4820089500714695,-3.255312330629054
-0.4811499599122069,-3.2825046323239184
-0.48068321290545946,-3.2936589421489493
-0.47487303009628246,-3.3046094274812887
-0.4693737796080466,-3.3585444082947378
-0.46619670947789116,-3.3847688585398177
-0.4638186513162701,-3.4156922891593924
-0.4627203154340602,-3.4092354032656593
-0.46269710308655654,-3.3868935906118196
-0.45075091723456406,-3.4577914703017023
-0.4309496161335664,-3.4971715944185133
-0.4233361804932221,-3.481661436777262
-0.4228446383571969,-3.508480510056421
-0.4216176533364413,-3.477770135565602
-0.421077837819511,-3.4755519286440233
-0.4194629717497236,-3.4892250245538334
-0.41029965104426935,-3.4626753552186043
-0.40917418233020353,-3.4478187258991118
-0.40204291877740106,-3.4206596451034628
-0.400881104182349,-3.457008073697551
-0.3896418586347776,-3.381407899327638
-0.3808680770141759,-3.348452187273467
-0.37572981077440426,-3.301126776656985
-0.37459146463259607,-3.2793832655571498
-0.3715259383815317,-3.263944665954926
-0.37086477784925,-3.270917275370385
-0.3624718136753251,-3.2124872308110524
-0.36143472670246,-3.17280667608872
-0.35661552659955076,-3.1334391902337666
-0.3549676581390542,-3.131168108717544
-0.35451874978945463,-3.1189020378557504
-0.35451349706040514,-3.114494137851918
-0.34923985017853987,-3.0557487719679313
-0.295467443830006,-2.372198751578685
-0.2920816817315903,-2.3367368117765026
-0.2881737808269369,-2.2906060900207663
-0.2791438929690848,-2.1602800669915845
-0.27064952796710173,-1.9963098028843087
-0.2649000470067948,-1.9181488799162159
-0.2518698918705784,-1.7144213940586972
-0.2503041913523636,-1.679753722249542
-0.24760893048546073,-1.6191332847357551
-0.245491006855433,-1.5807677972227245
-0.24546455521071753,-1.5851253135635976
-0.24400413910527963,-1.5683398563250894
-0.24119454149549302,-1.520401099953752
-0.2378713068928251,-1.4800497411967404
-0.2364993336538408,-1.4302560468568588
-0.2360689466928263,-1.4462304330313036
-0.2348856318195116,-1.4066519849315626
-0.21930879375346013,-1.1304195236712677
-0.21496542603738966,-1.0508307809767543
-0.21099956821666588,-1.0193180406845068
-0.21099068836055945,-1.0141298832054124
-0.2053475005590082,-0.9002229795829254
-0.1843192378300027,-0.5600253998429942
-0.1763976910743672,-0.41621414930573514
-0.1710967622857913,-0.3276970229413512
-0.1650266772381972,-0.24039395619946813
-0.16470057133879878,-0.20653328974932933
-0.15662457227009963,-0.09455417608653889
-0.1546414012481554,-0.0744447160091922
-0.14836089212606574,0.0074642165691617135
-0.14446539362913668,0.09591816662216851
-0.13998314120027455,0.16076492281747803
-0.13234379772642635,0.27293304617841013
-0.1242153876945582,0.38107207658999015
-0.12280639239656255,0.4098955898500525
-0.12113982170259874,0.41049403599391565
-0.11439829823177483,0.5160023027685943
-0.11186094856220086,0.5555898315053999
-0.11019859355546302,0.5901539826144054
-0.11014329379349164,0.5711195239494482
-0.10845346459244176,0.6164402442171164
-0.09921978467181125,0.7323357838797028
-0.099089558918108,0.7395265312198791
-0.09819112077159264,0.7305269683262303
-0.09643328510084093,0.7360637209256343
-0.09463113493882469,0.7561379122010293
-0.08294162728667454,0.9197585629233918
-0.07307153889310403,0.9736239935892473
-0.06861641646227223,1.036069513711786
-0.06319683942055132,1.0908099231350845
-0.05795943262424563,1.1640762351485132
-0.0449885015977145,1.253821010438487
-0.03609168150516595,1.3114599175459105
-0.03319906234545389,1.3173958917075697
-0.029681115835167304,1.357954880581897
-0.025534548326454853,1.3781785384271312
-0.025198101317884358,1.3960837244434658
-0.023997664797604568,1.373058059255513
-0.02037522301726158,1.4052418525846082
-0.018270432614581278,1.434833422304359
-0.018228603590486614,1.423506362455033
-0.012014943903767783,1.440755013769525
-0.010596310695790034,1.4555024756304111
0.0008335886747463661,1.502990794557175
0.001512405218237145,1.4936960943755895
0.020877498093818225,1.534626491652008
0.02337046957701361,1.5717514338735323
0.024268298531694654,1.5685126072466116
0.04638235439387106,1.5892597871789822
0.05275379259170121,1.582706336785404
0.05309592582402223,1.579976519795021
0.06012887922089938,1.575763616584649
0.07484425460819821,1.5611972709008897
0.08270487731889453,1.5571494167641315
0.08435047019691755,1.537142640965102
0.08697989035758802,1.5220458011522435
0.09922473525404119,1.4957793654089935
0.10173715065081446,1.5139138607202494
0.10329778862724748,1.4889680903428086
0.10905305206700255,1.4613674862342767
0.10945201584039221,1.4681942662490812
0.11179302923732992,1.4641773754077063
0.11991879297763841,1.4098611945718575
0.12002274501651833,1.4240705693174405
0.12021517224627276,1.4650267204635838
0.12571070902561665,1.4101356088877126
0.12584887419481294,1.4262841808243525
0.12710369127166388,1.386970640126282
0.1337830812149967,1.3740160015337468
0.1426537714217928,1.3373083856769028
0.14400900960424678,1.323072139118902
0.14557943718943633,1.3232728893807144
0.14640235782432676,1.2861340414719054
0.1501697802692017,1.3128700075616067
0.15115312551632432,1.3102054110638286
0.1604607194418648,1.2372924095823872
0.17077051956754064,1.1922806728109645
0.1821456700237878,1.131037439187447
0.18338266015026106,1.1408215767880738
0.18342558009297072,1.132383799529298
0.1929465842454503,1.0844583782745219
0.19690228148330835,1.066217657654085
0.1989123937333237,1.059685440879682
0.20083128883707246,1.0438290575273375
0.21278638265729288,0.9736417130696274
0.21634989377000213,0.9757815747105344
0.2283819151624913,0.9209368802561051
0.232190310616053,0.9058065935216923
0.2340419023825291,0.9079111163335826
0.24400288195882203,0.862113931512608
0.24501615322850911,0.8592754346139062
0.25117712327931496,0.846642654711081
0.25906934519605684,0.7923194262750031
0.2713868646604207,0.7472740618542769
0.2799328389614826,0.7262611316602506
0.28397970263070427,0.7074990418936423
0.28989925888771406,0.6866886401110148
0.30033723094569664,0.6626241559346725
0.3174991806954406,0.6404264662374486
0.32161704197976926,0.6576932053692568
0.3220915084407485,0.6320338138700723
0.32834276985762045,0.6300868647483652
0.3393699316192986,0.6117373969720468
0.34336748725055743,0.6364271611959131
0.36228227479761266,0.6199822330137708
0.36538911057791434,0.6365665854082019
0.3818185153129896,0.6448176960647584
0.388335941994983,0.6450530301509122
0.39163802911372514,0.6498392450477242
0.39744222641540583,0.6678372020496538
0.401436177589221,0.6804342048342732
0.4019532172613074,0.6567042656311437
0.40603849283216853,0.6797868195226857
0.41029623277845007,0.6805251898031254
0.41846890765199074,0.6956021126153167
0.4198422517059459,0.7074811937499869
0.421579586103614,0.6969458859699404
0.4272396596881385,0.7365951329339426
0.44163114472834764,0.7627333168787519
0.4560193792126963,0.8054306232580438
0.4759725052057364,0.8753620576154296
0.48319751135113,0.8891172406987439
0.48504414858209977,0.881660803618645
0.5110075006224761,0.9614841885301717
0.5193074064518308,0.9717754199460158
0.5247525316964161,1.0022920742357952
0.5257639561794463,0.9833019822593496
0.5260334120386312,1.0007856646889213
0.5334364751102791,0.9971958414250873
0.535656754434068,1.0213307765598636
0.5496250662629985,1.019283339008139
0.5507844671884983,1.0446411903024853
0.5509019596571285,1.041340196479502
0.5574085108742075,1.0359709080552706
0.5617819110241808,1.0363335928990147
0.5751512347379357,1.0574988052729979
0.5762202879789164,1.0653853090727559
0.578297669904253,1.063156629021924
0.5945363001965251,1.0567812503852212
0.5992478921512894,1.0522333903679335
0.6125780301793702,1.0278932047650737
0.623265674633696,1.0019747440789994
0.6242545032259166,0.9993598979335316
0.6314036172679831,0.9894803692144496
0.6378664959921894,0.9407846036739865
0.6452134575571429,0.9315597783935963
0.6475779201947751,0.9356457410418189
0.6530660830028872,0.9048305378606404
0.654274840416341,0.8846840737858238
0.65896061849203,0.8524933660291257
0.660058811898256,0.8557733992782628
0.6670890835391705,0.810574577474543
0.6686679883890854,0.8142338629330585
0.6694744265719592,0.7909833623057994
0.6697236070909609,0.8074980256154193
0.678277481733597,0.7585673902202803
0.6800945270025842,0.739441884978448
0.6805523262873048,0.7212628128377991
0.6865535375860787,0.6787152080344219
0.6950591179914003,0.6238844216184842
0.6957260889975991,0.6117280239098768
0.6972286426761372,0.5979215732381605
0.7085600741190339,0.5211674554099496
0.7109474550970027,0.47528256683822556
0.7194431207087826,0.41280996456080304
0.7265860535224116,0.34266578127972086
0.7289368060802079,0.3003813051008262
0.7291714719002571,0.31058396934371435
0.7329087009234598,0.2588029195437665
0.7382095468556678,0.2091650508828708
0.7397921692659084,0.19268968280213455
0.7403939826040711,0.20867480740760672
0.7425582864333666,0.15347102636395535
0.7438196873306677,0.1616582472132236
0.7540432079280683,0.032101683416687475
0.7553909336556641,0.012773395900954035
0.7621521621751985,-0.06439653256762319
0.7628439100930606,-0.08284410436450709
0.7662296201589767,-0.11044098355596435
0.7713010036491674,-0.19520353515564437
0.7742004532161646,-0.20911709891867902
0.7748564648974705,-0.21296920509477568
0.7847304694029416,-0.3509578505710697
0.789981915178771,-0.42135060909510025
0.7941267109548984,-0.47878004475058544
0.8065312168724428,-0.6771860351047612
0.8119913824760117,-0.7349726838039313
0.8265034224464265,-0.9612536851829144
0.849953307596718,-1.305053256377361
0.8502441659367292,-1.2911814271334978
0.8578158026724809,-1.4026361075415763
0.8602825222065897,-1.4374331653724932
0.8614283456001699,-1.4825067939701357
0.8987665159710221,-2.0203417036096374
0.9019776627393723,-2.0855063300646233
0.902096356647144,-2.050998017232063
0.9154278313993798,-2.2600246565570625
0.9182322607801998,-2.3116791316254073
0.9191114565744631,-2.2901271901669285
0.9197370625611212,-2.3158977484031347
0.927117551714884,-2.4165466633086634
0.9379941513066816,-2.573687044230647
0.9527405209460404,-2.7433391461956154
0.9553388632094832,-2.7822550609190477
0.9597832613406236,-2.818493061519981
0.9638883773470353,-2.8599185342655615
0.9672003455770755,-2.90042588787865
0.9691297382482258,-2.9115478804522654
0.9717935438849983,-2.945112821467805
0.9748928679578377,-2.980104699613656
0.9838192430000072,-3.052702045713554
0.9863502790882572,-3.0686998441345894
0.9904005174924535,-3.128825844525749
0.9914651767648359,-3.118346959540654
1.003376474294198,-3.2268909110199813
1.0078354132053464,-3.2779850546962663
1.009847912790467,-3.2591508600337895
1.0126546933483933,-3.296725857536625
1.02151771449385,-3.3472670062630714
1.0308477343411893,-3.3939698576916872
1.0333203403906595,-3.4168324206016205
1.0356312699386878,-3.4083952373650703
1.0458683881564195,-3.4570361409933943
1.050731802753143,-3.446728322493426
1.0551446500795167,-3.4836570382891305
1.056758125381739,-3.470107413455966
1.0582884469575244,-3.481600414201218
1.0708092045529467,-3.499687823666
1.0865505261250528,-3.481367519515933
1.0912099724995237,-3.460890785187931
1.0970673058823142,-3.44741515614334
1.0988798846819359,-3.447249916042867
1.102441705856136,-3.4360797883496916
1.1099034265760324,-3.4024370664506414
1.1100616217967794,-3.39235295836759
1.1133601721504478,-3.4078677186388724
1.1172292215017583,-3.386405967908795
1.121172644774342,-3.3522625343905377
1.1353571690672295,-3.2847448894519045
1.1372049719920723,-3.2415482575513326
1.1390532141473653,-3.256514851328246
1.1543793172893881,-3.1169171189964993
1.1593604336016856,-3.0732874269030965
1.1803071822084288,-2.8611767542531736
1.190469810915177,-2.7451422785673514
1.1906844668750312,-2.7474784664027965
1.2030412578721394,-2.5889579065594512
1.2042253215432037,-2.577597283303429
1.204976126291518,-2.5817013612734603
1.2100699969365651,-2.4825918312498723
1.2123592804108814,-2.4463089882203537
1.2150608751266265,-2.449886013212667
1.2251442700066963,-2.301899568840642
1.2290847155783693,-2.2310829967943127
1.2377340118054754,-2.1159959713005434
1.2438111779590866,-2.0440216259623667
1.2448065437112685,-1.999999564361075
1.24731880347513,-1.9547809622254586
1.2502322928054594,-1.9067780698024883
1.2516969995863834,-1.895353504085519
1.2527043643424758,-1.888916067824902
1.257677836823996,-1.7951364159025989
1.2764324497980475,-1.5273935689450433
1.2770142881926851,-1.5176347288938952
1.2831711242677324,-1.411109834835921
1.2903845977886412,-1.300066437908274
