n_harmonics,base_freq,magnitudes,instruments
10,1.9293640981670337,"[-0.10437541  0.35167057  0.16877367 -1.02071625 -1.04802353  0.05912371
 -0.1712226  -0.36014979 -0.15665537 -2.24480397]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-1.1884516688511326,-2.3527522680281203
-1.1652358671442635,-2.857794559861713
-1.1531710851270909,-3.0351265497627455
-1.1346906701568336,-3.1889668210066446
-1.1184755488373834,-3.207996096252004
-1.118362355925823,-3.2100293184708297
-1.1156251386599287,-3.204693206344912
-1.1074589261282328,-3.1665644942776225
-1.104367120819019,-3.146091711602707
-1.0994469680207488,-3.10887946994007
-1.0992176687593145,-3.10700376516018
-1.0968643097368276,-3.08705610659498
-1.0955852468281058,-3.0721866780445204
-1.0935796523766272,-3.0522256370973424
-1.0926633912952612,-3.04206056137139
-1.087525627956214,-2.979705356344385
-1.0792288814561977,-2.864699046397169
-1.0778243779432386,-2.841234051166693
-1.0705948237470297,-2.71950434843326
-1.054008405248108,-2.3883041748230327
-1.052491305654144,-2.3546626602353173
-1.0472187721472153,-2.232485320283468
-1.0377074905033192,-1.9978565401776116
-1.036008031326623,-1.9567272362314652
-1.0357877841831018,-1.9493594233747606
-1.0224209082377225,-1.588133348643022
-1.021336333916427,-1.5563817495023489
-1.0198940251849355,-1.5162377541748229
-1.0111319289267284,-1.2615425484941671
-1.0035755676684128,-1.0362378112886494
-0.9995180784340896,-0.911584085524644
-0.998620191384906,-0.8863269301328113
-0.9944765397230251,-0.75753704940037
-0.9859621090802486,-0.4934617419441794
-0.9813342750382148,-0.3499744155590518
-0.9760202109030636,-0.1860143979003449
-0.9715700740336173,-0.04672144991302771
-0.9701468383042746,-0.00485957468495642
-0.9620900468548168,0.24473757474377142
-0.9440504834656118,0.7726528648470921
-0.9354168610773348,1.0047552742767352
-0.9315534142331456,1.1043074644257602
-0.9313380659208326,1.1126664872573258
-0.9131186236081081,1.531186571258459
-0.9106165616373811,1.5805601782733647
-0.9012882423277375,1.7497042805707634
-0.8980653290665215,1.7972043429999416
-0.8929857564157815,1.8699292510564747
-0.8917458458692713,1.8878273614733692
-0.8891259283058588,1.918674205967164
-0.888818172612678,1.9243045261931249
-0.8772584029280477,2.025017894884792
-0.8752506430333677,2.0386373246392226
-0.8730695462073506,2.0482316262724822
-0.8689808627079452,2.0621234798923704
-0.857838854648044,2.0619921168655826
-0.8571141772226669,2.057850367968844
-0.8538198032609552,2.044455010192522
-0.8510880811527151,2.0319575976501
-0.8499242033579044,2.0214741986519806
-0.8487400993093082,2.012500891481257
-0.8397420964256028,1.925247995527039
-0.8396522679726051,1.9231086526629666
-0.8388431027412584,1.9134239006143545
-0.8360236928971032,1.8768227826064612
-0.8312178664739402,1.801658065702925
-0.8197587321916191,1.5845993709691406
-0.8115386455886471,1.388335990051893
-0.8084291778803765,1.3055048994450795
-0.7985572087495516,1.0155961191273355
-0.7970236899369567,0.9674222778577143
-0.782452590459032,0.46291524170778225
-0.7743927087990756,0.15694979169323958
-0.7721938202069403,0.06903726419904713
-0.7691839042211908,-0.052572509191810626
-0.7678397228500478,-0.10770055749514827
-0.7672393502179262,-0.13133048051718754
-0.7646032834083463,-0.2406427414283902
-0.7637871888849332,-0.2740945660374517
-0.7597859772387405,-0.4421206408548661
-0.7541170737805141,-0.6819965234964592
-0.7383287173819681,-1.3643190773943492
-0.7380790269045949,-1.3739228984328975
-0.7210069496632299,-2.096423652780396
-0.7134805396554533,-2.4004242984209827
-0.6938337342096244,-3.1145338849292115
-0.6862482874997555,-3.3510462206174614
-0.6859498129352217,-3.359618700089413
-0.6821656343685842,-3.4693221337785967
-0.6667054805744304,-3.832675015580398
-0.665555754604715,-3.8560089414883545
-0.6647654161151939,-3.8699913241389683
-0.6467605166096533,-4.107204532098465
-0.642318656727392,-4.134428492281937
-0.6383371372133357,-4.151173372020287
-0.636220585421782,-4.154380994473876
-0.6323498115648758,-4.15539447833145
-0.6275481223997192,-4.143424037766865
-0.6232938143003954,-4.1215806445768415
-0.623212712979595,-4.11944845490355
-0.6179957356712618,-4.078521241134921
-0.6157319249181499,-4.053231890314642
-0.6156952738075105,-4.054771498500225
-0.6139377259044281,-4.03258107415335
-0.6067267085648353,-3.931985238296339
-0.6026186564893723,-3.860229032951816
-0.5989873585360082,-3.79312658369394
-0.5981269405937271,-3.7744634726456114
-0.5951674278024099,-3.713119958481955
-0.5944747818088754,-3.693725059506912
-0.5889908052485415,-3.5649621446074935
-0.5863808394925005,-3.5009324787874565
-0.5814528603208089,-3.3686242461716858
-0.5773227093037994,-3.249661567434429
-0.5587989698777296,-2.643825039320048
-0.5464344450067538,-2.1994153539737638
-0.5431436274053008,-2.0740849222789817
-0.5414159154520553,-2.0091222178256904
-0.5391173413565786,-1.9231046384198287
-0.5356403412199122,-1.7925671084721087
-0.528348490275131,-1.513087837760644
-0.524419087778421,-1.3659492278184406
-0.5177555445660706,-1.111536862616088
-0.5173240366958325,-1.0971980460408757
-0.511258342808401,-0.8718728505367351
-0.5001271212309866,-0.4775812290917444
-0.4993763436528331,-0.44838871584525075
-0.4980208395114172,-0.40504746519705465
-0.49385994561321045,-0.26203261015458384
-0.490745643833149,-0.1615587849000812
-0.4740459906587775,0.3403030602962289
-0.47277257381557725,0.3735629727855995
-0.4570534156364454,0.7611251997378361
-0.45045057640084174,0.8999759963224159
-0.44878498639157716,0.933331281652584
-0.4472353207657598,0.9615818802935105
-0.44713904333637977,0.9639270786429338
-0.4368883586249863,1.1385943409460475
-0.4049792553035836,1.485879601912814
-0.40241131821101384,1.5026831301947423
-0.40233950575952626,1.5043765878988067
-0.40042882705267413,1.514991739355582
-0.3957058374150515,1.5437835046478836
-0.3945545188636297,1.5488928494714989
-0.39095499755527907,1.5664474215231021
-0.38936410914365904,1.57467535132219
-0.38718439242074876,1.5846408638285796
-0.3853953775078778,1.592088399251531
-0.38174981115091633,1.6081049709623618
-0.3710431120191817,1.6429311421826327
-0.3656609567178828,1.6641078022377622
-0.3587160433526808,1.6862669934583947
-0.3483475694535638,1.727958841162438
-0.34444605471098555,1.7445163789247085
-0.3382934587390478,1.7783812752369754
-0.3234788885084443,1.8738676889874961
-0.3151007662849752,1.9457737915202025
-0.3087232001031772,2.010290104070625
-0.30338358489746664,2.0701454561951658
-0.3031907757359358,2.0717267180399275
-0.3026096287817648,2.078980450688761
-0.28629139975371265,2.298028435927909
-0.2757467295325,2.466283572074449
-0.2753188128626709,2.4717509334096524
-0.27431506505347114,2.490663465859293
-0.2659130593880379,2.639225066156129
-0.2629401102836675,2.695091331993789
-0.2557760323945688,2.8286223118504927
-0.24540474463498096,3.034823828836505
-0.23192150498324526,3.306067148807325
-0.22652591024937152,3.414348968529137
-0.21967164372422854,3.5499539586330555
-0.21936448669285813,3.556375579955389
-0.20371167458711925,3.842057206072149
-0.19992046338115,3.9066469306227702
-0.19642578254760457,3.9620455055648827
-0.19583844155021968,3.972449631163743
-0.18652178562820154,4.106395587480386
-0.18457451610000541,4.133336359413508
-0.17333076787503554,4.260784185616129
-0.1678142155472182,4.309087362544744
-0.16655791292032163,4.320153517914574
-0.16132889226782643,4.355045426075749
-0.1612592597882121,4.354135138372149
-0.1606812898967096,4.358152529565936
-0.16035143295181387,4.359390660963802
-0.14253062353798107,4.409443717934838
-0.1370911489037594,4.397696131684801
-0.13571310756001376,4.396281429949111
-0.13450015314175978,4.393526393179428
-0.10971285956385213,4.212751245641634
-0.10562738885433465,4.165889644064422
-0.09871950958581976,4.0728667753838055
-0.0935350478553083,3.9966282500012027
-0.07772215580485087,3.730807855727696
-0.06586576822820955,3.505456848469105
-0.065619857519021,3.4993480175806213
-0.062493801027380336,3.436696609128524
-0.05988152233412336,3.3853354843354215
-0.056890584223040275,3.3233315445158516
-0.05040690593841468,3.1919636898298274
-0.04500909355830274,3.0808047244855623
-0.03913614460516168,2.9610101838608047
-0.03847799195604651,2.9483111146133534
-0.03732842400690384,2.925160331988016
-0.03456568269626681,2.8670259119120876
-0.03038719125041167,2.784893943967618
-0.026519122199412326,2.7090162726078066
-0.01608534110440818,2.5102845528871547
-0.01528765353333661,2.495536028795609
-0.007142678514744816,2.351576502432493
-0.0023732731575281107,2.2712303095925446
0.006020341966359588,2.1380276766596937
0.006858177713126246,2.1246797935483683
0.0111447860288445,2.0651753822279804
0.022675928318299565,1.9118436228894846
0.024616615576977807,1.885559871103468
0.029989577902554743,1.8255036267955176
0.03947174355209748,1.7275804182110954
0.04032212265498192,1.720612430486762
0.05399400226359452,1.6018138818365975
0.05548590072075488,1.5900042710323292
0.05933391378556596,1.5633069792142968
0.07344078480191696,1.4625811624136213
0.07797888404952236,1.4332541564198398
0.07979133110575676,1.4230398570345395
0.0800618191265916,1.419124372348396
0.0870195939214291,1.375661960402002
0.09220398645900119,1.3416381493938574
0.10306773044435635,1.2629024352671636
0.1046485747982775,1.2513275834153872
0.11027449296176295,1.2052548615168919
0.11606301078272718,1.1570909338338227
0.1191165606540463,1.1285511113101785
0.12563446342263251,1.0633817274207538
0.12820153125240674,1.0325259778830658
0.1309134791264226,1.0073911908402113
0.13784881131415627,0.921133167855
0.13909447983257905,0.9066765574914605
0.1394327533962385,0.9022511270728661
0.1539339480930324,0.6939799637879318
0.15650040017701627,0.6549994673857968
0.16351140746195636,0.5333909416661411
0.17105728842049528,0.3962604382891379
0.17719030132211078,0.2755916584009371
0.1819047672911136,0.1819803851536744
0.1873878364372863,0.06334032046805844
0.19122853384465,-0.020550146431144913
0.19173174311901553,-0.030387541599703888
0.19861836693834833,-0.1821606185495753
0.20929048383396776,-0.42784556057527157
0.2096565785329556,-0.4352467301683501
0.2214205483357583,-0.7067155977765137
0.24129701368816825,-1.1400047294699982
0.25016419182313143,-1.3115008188664807
0.2505107788006904,-1.3176129493205708
0.2578401321051649,-1.4452364808595184
0.26785499482559416,-1.5926822191513645
0.27076464634337594,-1.628356052020374
0.2726495659173507,-1.6494374961701996
0.2846565912022263,-1.7556735379896389
0.2851841182654775,-1.7572015589670555
0.29283931979807676,-1.793674893802866
0.29971323070367895,-1.7987790748792272
0.30013266783876524,-1.7996072254197721
0.3060889858099527,-1.7852905624168565
0.3169886499364756,-1.716072033572932
0.31803177910612623,-1.7060599736968656
0.3216510168718516,-1.6672230288585552
0.32274000821462634,-1.6595995862543595
0.32479561873838136,-1.6319168298804505
0.3283998534109469,-1.5828841932166047
0.34757866182514974,-1.2226191231375358
0.35190978598255107,-1.1220984449693951
0.360322839119009,-0.9073178243754502
0.36361237742504304,-0.8137215186398628
0.3648863622448042,-0.7785707638423484
0.37469019185356434,-0.4875885904563721
0.37507387982540497,-0.4735942493698875
0.3765096288758176,-0.43064213446937405
0.38281131546386904,-0.23298652951825932
0.39031977181577915,0.011347910029886263
0.3916703628845566,0.05377239213494469
0.39716901333200916,0.23483262727167617
0.40291126224745,0.4234169872993124
0.4086125353764105,0.6061404175880546
0.41144706592252067,0.6936725946865108
0.4173158204230609,0.8769387439247591
0.41808302968416733,0.8983144798508264
0.4347950081730225,1.3598474929880533
0.4441502839224487,1.571953059044819
0.45323994075797236,1.7401529958399076
0.4581963293114395,1.815754622531182
0.45912240917732206,1.829791949592742
0.4628949704986436,1.8729681019874127
0.47680131977901086,1.9674129327229297
0.47875418689308313,1.9714719276338235
0.47955141977022464,1.970814622293213
0.48348067324874666,1.9691269486580056
0.48955574893755704,1.9480308444471082
0.4941365762587866,1.9179421137042407
0.5047807703634919,1.795138445731434
0.5056687503984718,1.7815610345412463
0.513749039640433,1.6372659463813224
0.5143423343508156,1.6254016446920303
0.5151555777370298,1.608423001018456
0.5202414148014882,1.496490512250135
0.5214627131238183,1.467365965526568
0.5251307704130586,1.3742106302254862
0.5290021676139389,1.2723235890573754
0.5321362156281038,1.180705167393552
0.542529315585849,0.8596008182863706
0.546348340728807,0.7282790782125033
0.5565652285631195,0.3637572389936882
0.5998874251285145,-1.244449534770924
0.6004842412310234,-1.2646536218454643
0.6016115931718908,-1.303173781696297
0.6022824130354705,-1.3234032621974043
0.6030188708066282,-1.3472615347132841
0.6071371978448932,-1.478745509265649
0.6174459060934718,-1.7757849502118905
0.6241037357591974,-1.9457664466432179
0.6327883363463234,-2.1206912118675194
0.6582532777811947,-2.3735259949867076
0.6678027188860289,-2.3544588883727084
0.6691456600024948,-2.352326113679641
0.6693939689781736,-2.3462716831894057
0.6763530667574518,-2.290163202499863
0.6947844024558858,-1.983303330795251
0.6978953964236783,-1.9126531735552403
0.7124878001129802,-1.5158445065690633
0.7417408683676996,-0.5131897191815121
0.7450623391411613,-0.390718472520311
0.748195907658844,-0.2757206349343985
0.749201378729905,-0.2395720099620233
0.7549073657013325,-0.033252403979566636
0.7607708261277208,0.17421439499345107
0.7614627495300326,0.19730733445872348
0.7645793763121711,0.30774063839062166
0.7669055714462454,0.38532089124610686
0.7681140307860796,0.4258074109615293
0.7762192248485182,0.6827540959244776
0.7771371833442888,0.7088355196466268
0.7786475607818408,0.7518539390200158
0.7838935191168961,0.9002203014897101
0.793125570448888,1.128694186185902
0.7950400400355515,1.1691122970713732
0.7970128302751656,1.2061668095653375
0.7984968899905178,1.237703179508554
0.8012170823150915,1.2869867785389995
0.8127985830607294,1.4426847524694326
0.8134992839168973,1.4463884839777754
0.817834329217602,1.481298045487471
0.8225936795376141,1.5016512148549173
0.8278111993452102,1.5034904646420755
0.8325547835926779,1.4926833574388323
0.8330920204099654,1.4902211695913905
0.8407880644992698,1.4295290262127918
0.8422012725549366,1.414226898221967
0.8496702839855796,1.3081884846542415
0.8535971085364946,1.23549285841491
0.8552648163811059,1.2024293231898262
0.8566671644052377,1.1712475280885122
0.8570446608979414,1.1643595539956455
0.8747296459999365,0.6837069184618297
0.8758216119837137,0.649981671778545
0.8762781537254298,0.6341493378119866
0.884789272375313,0.3402678790160682
0.8889988504026647,0.18307267064931712
0.9025035945851725,-0.35537405845021214
0.9033479975178169,-0.392023539958432
0.9203016650060656,-1.1061088115731192
0.9285032603120289,-1.447640007769379
0.933200941112537,-1.639194276403487
0.9348301345401175,-1.704562521931039
0.945070828959949,-2.0914189373152396
0.9558962371335662,-2.450677173996277
0.9579009097964528,-2.510258561245012
0.966955471172684,-2.753173730274954
0.9686598281797196,-2.795081716944805
0.9697909478562439,-2.8184259566317165
0.970509209819117,-2.834845257097516
0.9988094914055567,-3.1360663076865305
1.0064545489067296,-3.1070221852816764
1.0143591352683767,-3.0247528058850315
1.0396831603275896,-2.41799372242718
1.04176822593781,-2.3479571494716396
1.0453621750117694,-2.218432008044241
1.0544000296654783,-1.8607414826723767
1.0678069648918527,-1.2501982838606585
1.0809742838094802,-0.5825937419494512
1.1020102903458033,0.538353695463052
1.1025627835709528,0.567337536230169
1.1073220916147273,0.8176405948077302
1.1075482331139117,0.829822161517584
1.1184247844369928,1.3856301636815411
1.1252361243698106,1.7116267642944278
1.1259819278967225,1.745892401525424
1.1325740886953009,2.042609269219786
1.136707042854506,2.215626367410803
1.1370865217746422,2.2322528324402255
1.1456788777143423,2.5630859435181006
1.1499451525520108,2.7088415810153923
1.1527210674510115,2.798739655954875
1.159710342838796,2.998721496035587
1.160582899001998,3.019951718916432
1.1611796315789231,3.034833070331498
1.1689147941944507,3.208551627216262
1.169299890442403,3.2129037580502957
1.169617280608171,3.2215937752306614
1.1811915277852183,3.381026534491028
1.1927670134008128,3.437290270436819
1.2042123819755677,3.3927686229986986
1.2093279874026255,3.341215366375408
1.2367424484983172,2.779179766002352
1.2456343740404012,2.512990269566784
1.2649292176331173,1.8566932905226117
1.2792586307509124,1.341212223203931
