n_harmonics,base_freq,magnitudes,instruments
8,3.1307772079276295,"[-0.43876261  0.34529081  0.38811624  0.73932315 -0.25947419 -0.34370227
 -0.89638817  0.54774245]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.155575021707138,2.922667182740192
-2.1533837113348655,2.9372792829896555
-2.152405650279288,2.9241895775304156
-2.1467245715640835,2.920502016867931
-2.144377275555315,2.8332901573218083
-2.1407464887455028,2.8624970973989403
-2.137343367547312,2.917230902967592
-2.127314381719625,2.7608417116295447
-2.1263474117707037,2.7326120187714698
-2.1249980685469456,2.8128523465764377
-2.119183159845293,2.7367692127681713
-2.0963674454478802,2.624252235923908
-2.095570061569172,2.604434594858384
-2.087636248252741,2.580078987833911
-2.0868192415551183,2.581219546570091
-2.0859024065073237,2.602634303770842
-2.0849228735378738,2.6262324991481254
-2.0750353280378797,2.561778279812084
-2.0655050680323237,2.5250590301385065
-2.0649263330466723,2.55371319156952
-2.064063568300299,2.591961994981102
-2.063844469107289,2.591156551069086
-2.0605935322088227,2.5883841022248033
-2.0485838767759654,2.6167760531196596
-2.0364601266452773,2.6538198942686075
-2.036273740860408,2.6744200320916653
-2.03188735346244,2.6726585774110188
-2.023779955677659,2.642271870900623
-2.0217985759711237,2.73569903357746
-2.016511272831827,2.607894269099791
-2.012806796189519,2.6670665300249334
-2.0062121972129576,2.56508348071722
-1.983195738130079,2.3437953663481492
-1.9758987869268443,2.2071841999849533
-1.9750989667084726,2.1858579282751633
-1.9697179230640458,2.027167644897676
-1.9689179867629867,2.0450626267057492
-1.9590741525690611,1.767603582476843
-1.9571746798396765,1.6602503069563361
-1.9438223947703006,1.1970314750838307
-1.9429707987856826,1.1347441943317174
-1.9329462848780126,0.673233059354315
-1.9236318436617554,0.3530638584919994
-1.9195627208735693,0.11922984334889385
-1.9112747384408175,-0.33156757225167094
-1.9104314093329653,-0.30179367795053824
-1.881452426114708,-1.5533125721353764
-1.8813982395249755,-1.522270048607409
-1.8794927825022614,-1.609289225008891
-1.876615840287343,-1.6831630066340197
-1.8763425894639467,-1.730548828795429
-1.8713273491216724,-1.8499099523624936
-1.8699163512640966,-1.81885890891606
-1.8611760892407083,-2.04338587878354
-1.8565318478371402,-2.1409575222737054
-1.8533433331639455,-2.231910925998346
-1.849276248607508,-2.270385403182046
-1.8438024406399363,-2.263220204175932
-1.8432527201549078,-2.3231072803232378
-1.833290769670793,-2.2929938811861583
-1.81827749747854,-2.0430727505959396
-1.8101425180634678,-1.7845423942499696
-1.8099811250750262,-1.829932744638181
-1.7967548616865823,-1.2873461256057936
-1.788377614561109,-0.982902276274594
-1.7735125147021058,-0.3082733929876787
-1.7735068839090067,-0.2743867300671439
-1.7708230051302143,-0.1582539959793935
-1.7589359065356562,0.4520511335448489
-1.75596529163796,0.5909133501299744
-1.7508583351253986,0.8601006331963631
-1.7291950907971658,1.8475521628106863
-1.7277515730406863,1.9107419998631268
-1.7273776001470191,1.837358311852206
-1.7259766770922633,1.9473974195875292
-1.7240453239038833,2.0027720177844133
-1.7027147272005,2.559959979777392
-1.696465878034865,2.645474325199556
-1.687993784801323,2.721864979114394
-1.6821762799049491,2.7747949130489316
-1.678431884622775,2.702102762121038
-1.6608908763812118,2.595990184300278
-1.6547092394100547,2.4409037868184664
-1.6546407303889572,2.530873538201695
-1.605847540195314,1.0799382957328145
-1.6057469784802216,1.0864894256814053
-1.5953816221861947,0.8058829800518728
-1.589547258534667,0.6566664765103772
-1.5808234268206878,0.37749082890979674
-1.5739780779753836,0.22586472777082459
-1.5708722335390843,0.09429323443689988
-1.567402519085648,0.06946995483143119
-1.5664141754510017,0.04329364291153958
-1.560241912520854,-0.0987681160817685
-1.5558673121191824,-0.15787879346439618
-1.547447577283038,-0.31858826111292593
-1.5390134367661228,-0.4471110084497026
-1.5314047757506988,-0.4995046755148077
-1.5231919520655466,-0.578467766607903
-1.5177434322890693,-0.5820100339281885
-1.5176119053634811,-0.6497466369305511
-1.5075746662516507,-0.6954161755920802
-1.5053649738837194,-0.7475420595157088
-1.4937444815386365,-0.7842758404745082
-1.4872063384595193,-0.8097266599669093
-1.4736882024523508,-0.9187999652829685
-1.47249841113445,-0.9210336579664143
-1.4656717100368157,-0.9726143910632312
-1.4598472470153245,-1.0637861403886437
-1.4596395438165517,-1.0295867252093909
-1.4493171664396347,-1.1196021300946968
-1.447820258728747,-1.109306711483123
-1.4430620483900323,-1.1960097964702225
-1.4331145790683513,-1.3321966087885686
-1.427262581495188,-1.3336837202188383
-1.4238428733841966,-1.3990754354961432
-1.4219622020098088,-1.4269563148615036
-1.4182654792848333,-1.500995624276354
-1.4137704273487297,-1.6190501731856743
-1.4104615496497708,-1.6586858148083043
-1.4027459624361551,-1.7316713260422658
-1.3956899409533292,-1.83836977763906
-1.3913625199985402,-1.9219335407627494
-1.382496537525661,-2.017650770834384
-1.3790804514048234,-2.0979257079815476
-1.3730943883080309,-2.106876561650835
-1.3624504112309948,-2.190235620994253
-1.3609237472172346,-2.256982102041262
-1.3451611848823417,-2.34350818133567
-1.3449496928234166,-2.3105865980860116
-1.3352981855833652,-2.298145706545676
-1.33444615737123,-2.2951242858322223
-1.3305328458932466,-2.283593035977598
-1.3298638617984615,-2.352201911542191
-1.3248895908448128,-2.344177075482961
-1.29914825828038,-2.2030202691960827
-1.2902227138026892,-2.1270172584198828
-1.2823434846877746,-2.0068003532093646
-1.2810202604829881,-2.0015621570224402
-1.279910117395551,-2.025596043243397
-1.2788637218454852,-1.9578129422793902
-1.2760308232687667,-1.9608485043845494
-1.2626560477003184,-1.887786930298969
-1.25329379391659,-1.7947852017232686
-1.2503846110383372,-1.8260769712882725
-1.246622408561056,-1.806376888701133
-1.243153365337412,-1.7111187918997977
-1.2429315818834161,-1.7313284222829768
-1.2343619756951778,-1.712725256918561
-1.2274990914417767,-1.6924825194580984
-1.2142834567350496,-1.7066267585657
-1.2111816533167719,-1.6702123804451317
-1.2097577069962548,-1.6256545518170624
-1.2079814803786524,-1.6628474244691136
-1.2069521620682477,-1.7154586832596335
-1.2065807520847847,-1.6983482371331755
-1.1892320543371202,-1.7319776139725658
-1.1564404849219494,-1.7715904331670775
-1.14448511320549,-1.7108101055875706
-1.1400855212244652,-1.7288601999405648
-1.1292576232175218,-1.6889427994701893
-1.1280029733106747,-1.605103969624689
-1.1268427556628027,-1.6557497530775216
-1.1258732253227945,-1.656268086477541
-1.1193337064957598,-1.6429047940444135
-1.114684487799405,-1.54314193078242
-1.1132738518482375,-1.5673922878372728
-1.1048478602517267,-1.4422400331999425
-1.0944746163009793,-1.280351087701829
-1.0835537758984548,-1.1481800829603326
-1.0835269995747698,-1.1320865494325771
-1.0804992794684052,-1.0618026381962948
-1.0782654570171697,-1.0336636839920321
-1.0694404268113833,-0.9224750229924941
-1.042897127709557,-0.5164777277594428
-1.0378540305269521,-0.5865669981968236
-1.0362723520311694,-0.528972667392209
-1.0319005098009537,-0.5256641744745619
-1.0309320547318845,-0.4928042051745685
-1.0270478802659035,-0.5359251282966252
-1.020349357426662,-0.4740632245250072
-1.0106834801199853,-0.4406068114128587
-1.008998096036685,-0.4806294611492451
-1.0043357550551093,-0.5192623661266579
-1.0026965064049256,-0.5346279261384254
-1.0014354156976415,-0.5539446033009485
-0.9818154999482838,-0.718821279847139
-0.980522972166753,-0.7966419047347433
-0.9738301587019267,-0.8711813709416615
-0.9595437141460321,-1.160124957927391
-0.9482953000889318,-1.426581756508296
-0.9439027481652573,-1.4840339001146667
-0.9065269788102932,-1.8819875798319565
-0.8924568969460696,-1.7580836018072983
-0.8890685273600489,-1.7004986404482356
-0.8879912120353688,-1.7033313111067105
-0.8870772852838149,-1.664205586714089
-0.8803514418832794,-1.5220859674583793
-0.8704931054854157,-1.2200523878269005
-0.8689305693057721,-1.14771138840844
-0.8630166986360832,-0.9491348328465979
-0.8604116061308376,-0.8167664317864346
-0.8530701576591087,-0.49670395499921305
-0.8479510953747385,-0.2442902547021804
-0.8455407254816301,-0.06614859144891021
-0.8429993811524059,0.09468702436876111
-0.837056529948113,0.45268017465350974
-0.8204643869125947,1.4777445186719327
-0.8078166344456328,2.3050282356768244
-0.7934396109376558,3.1640365461299242
-0.7892571426027963,3.4158378409960144
-0.7818733815810797,3.777975124314293
-0.7766796881258804,3.9898625490493247
-0.7669574280682077,4.370866225044575
-0.7558876938541643,4.580291559217264
-0.7545827524512463,4.66726348584563
-0.7498878035110232,4.668856333994245
-0.7489762417361319,4.718586557364
-0.7459085435695005,4.682150424594883
-0.7401617137579031,4.695204610397847
-0.7392815310280754,4.624400271549196
-0.736509538537212,4.674097690029682
-0.7294352756041231,4.527375235897745
-0.7245536131617762,4.4247010528021145
-0.7219617951286157,4.321799346667515
-0.7182230459522723,4.170390887512368
-0.7163450743943471,4.11327082261732
-0.7157523134689328,4.056564588994193
-0.7151273469689259,4.09325666938005
-0.7102974910181361,3.9036689537808065
-0.7027407032895283,3.401533735446231
-0.6993897724443698,3.2168402878103093
-0.6901571360798915,2.636200984004322
-0.6889229743611418,2.5296671829202793
-0.6780955578776702,1.7356242543363765
-0.6771717067359049,1.7023357174671512
-0.6715032480651946,1.2353299856190045
-0.6506627118606247,-0.23880121672096818
-0.650139842786241,-0.31880389539778464
-0.6493786518813236,-0.3789071442012714
-0.6437902360598402,-0.692358367158945
-0.6344955721657604,-1.3153426082349273
-0.6208520493507566,-2.032624546826313
-0.6206441888527481,-1.9854085311730123
-0.609550689056868,-2.355316434900389
-0.6052737247212452,-2.483762842797481
-0.6016558669119085,-2.5298260952579783
-0.6016159809531576,-2.4755174311541204
-0.588384039479029,-2.4880776892511465
-0.5883794503089348,-2.540682330763506
-0.5804440031763729,-2.476673707441433
-0.5706820704874005,-2.276101732708477
-0.5650807032773506,-2.0565827077467405
-0.5641635591030747,-2.0388035728237717
-0.5574760336798241,-1.7661950488408604
-0.5556002959983175,-1.7557687027012023
-0.5547004587950894,-1.619727150356677
-0.5542896816113636,-1.6384997108630908
-0.5538490040091428,-1.652168798311305
-0.5370115882102207,-0.8139782781643435
-0.5333590831251147,-0.5700648070212381
-0.5333151168546744,-0.5172072126433909
-0.5259002388619525,-0.14420348295776542
-0.5219327756155119,0.042976121247798676
-0.5131062549786876,0.5260657586521112
-0.5046950746846743,0.9881436163541324
-0.4964350919010867,1.361907624442268
-0.49620663045103086,1.3564240258134654
-0.48636702805346577,1.6295148164782378
-0.48112441291797836,1.849243217240382
-0.4809177519506411,1.7937852417427766
-0.4744262029437749,1.9809314411254217
-0.47296317907852536,1.9439284217400306
-0.46915348025595627,2.010938400397244
-0.46835677785676655,1.95869713410834
-0.4502564603713486,1.910441819858053
-0.44101815709305736,1.6555096911069649
-0.4360128696807304,1.553800532576589
-0.43230936651401075,1.3960205251938036
-0.42926108682991426,1.311212674496595
-0.42690617406501286,1.1643408835348117
-0.4174575967013183,0.7626091780947403
-0.41644504084745293,0.691606836654096
-0.4085197692155891,0.29928193745238346
-0.3909172270713688,-0.7483221032622759
-0.3884723942172621,-0.9116426013391008
-0.3636676196143025,-2.2597762317635293
-0.3594416360110122,-2.4287466065409666
-0.35794696285468364,-2.507335340807373
-0.353277967099888,-2.680917634400527
-0.3494546392451374,-2.8232657675287594
-0.3475100926353232,-2.829199957227421
-0.34629107425066064,-2.90414263467832
-0.34559076563697966,-2.9117737770231265
-0.3351011050170367,-3.1659229163062443
-0.3346276733169584,-3.157646680903233
-0.3288381695407434,-3.238623909789213
-0.3165050934990763,-3.2506101623000228
-0.3147940608980493,-3.2077578112406404
-0.31451658965888196,-3.209128323568776
-0.3087322116172615,-3.1333764892723934
-0.3043208647772997,-3.122066483033638
-0.30077238046657495,-2.9860990215551224
-0.2990983954220434,-2.948865819981722
-0.2533998131326771,-0.763653456319203
-0.25270369358595524,-0.8028631970130394
-0.25132871283799396,-0.6576009979841462
-0.23949839885201563,0.061728162890625084
-0.2385598266643183,0.0854049011632826
-0.22748116437292065,0.695841307870326
-0.22501012502241702,0.8377144654480965
-0.22479427730877966,0.8010786057173184
-0.21224151745580455,1.4554953672821493
-0.20995150621631176,1.5662069664269402
-0.20583987692881855,1.7191449601809448
-0.20259203579597607,1.856104296618059
-0.19897113775219744,1.9899766827478893
-0.1880054588605624,2.3473262925172373
-0.18232204725195444,2.4529131947731906
-0.18136627133470462,2.5083027413977166
-0.16654730119999384,2.7591236315679812
-0.16574508733633841,2.787552820475648
-0.16552831737118723,2.756993011781403
-0.16110162109852055,2.8041766669594903
-0.1568382010330689,2.8857082770368394
-0.14232802674373435,2.9219004592473308
-0.13336211852741586,2.936933839647541
-0.1327716737115039,2.894070449087322
-0.12869737553027427,2.875124102740325
-0.12417830059312296,2.847645566790162
-0.11088173889433284,2.7150892937849522
-0.10732064616414716,2.757422984764093
-0.10510500280836155,2.704343221032752
-0.08995113240880226,2.5917825816240736
-0.08837580428718361,2.6133992431964783
-0.08070230773093723,2.565659523379894
-0.07998341136300713,2.558072470325559
-0.07607649263966065,2.552792033327692
-0.06932673363148689,2.626605900763656
-0.06628770415797147,2.5798311229317683
-0.05674641026818428,2.564741468126931
-0.05643644312415219,2.5840908570533934
-0.055235429870739594,2.589949859657484
-0.04923122363558807,2.616377309342185
-0.04376260034709478,2.620306276968091
-0.03516731212480728,2.6423896706872494
-0.030868009324339418,2.627061864665417
-0.030415614139807978,2.678467839364385
-0.029652020809994184,2.652722500367655
-0.020287161205029935,2.7455823469344423
-0.006214809882767458,2.6589338221838794
0.0006731714266190458,2.5886220156500404
0.005503126136872538,2.591747788963868
0.012098596362770664,2.5229599707835
0.012268531648687908,2.51490090819857
0.01733690696550738,2.4557679126527807
0.017408395745361016,2.4084259945942192
0.019263492457068487,2.409910890700545
0.03299225924227489,2.1638616268582482
0.04348612739506308,1.8918899124513886
0.04754735478215233,1.7970360659424778
0.04899128797598706,1.6964262789987972
0.05427671714303761,1.5244904877514744
0.07030170978261552,0.8655501777381003
0.07280655912505285,0.7758935411105621
0.07332429080779868,0.7310572626193045
0.07406765401201287,0.7419877352018494
0.09003686269121225,-0.037614852326398135
0.09702840212821062,-0.37394790476778095
0.10416950729937069,-0.681968819372132
0.11779754625472139,-1.2851551502686371
0.120505540286306,-1.3320929441348348
0.1352314987689529,-1.8402398930462012
0.15225394127139502,-2.1932206482887318
0.17407340102089464,-2.2057038458409988
0.1763067739882711,-2.237345164119322
0.18050843904102942,-2.228940505638475
0.18290379512422472,-2.098722387779899
0.18589676888414086,-2.070776617084737
0.18784041373368288,-2.0964847083272122
0.18785692184007896,-1.9994098306784085
0.18955402455505954,-2.002767476826889
0.19136399263911308,-1.995301713609659
0.19593045622855332,-1.8624630323649822
0.19859365975512588,-1.7772712805681008
0.19900837184978615,-1.7591515222244323
0.20761243997324375,-1.4417136950218588
0.20915831359697723,-1.390008819288779
0.21075184671547653,-1.3313083337519467
0.21930958347204488,-0.9324497225048614
0.24333008023946912,0.22393323162470605
0.24878226581952223,0.5152702388755025
0.24978352704563722,0.5290207213971574
0.275686459384473,1.7627015461397113
0.28117115517306424,1.9418342186837647
0.2846551179199537,2.07475266061886
0.2896669406837997,2.2057543184489936
0.2897740453681097,2.209630392535336
0.2995007826751488,2.478163179031228
0.30025305550452686,2.521464400366058
0.302063295212176,2.5203583935015144
0.30542251460578207,2.607170563922333
0.30901056442473607,2.5950895518883614
0.31618310140510175,2.7261329269856933
0.31662167615427395,2.7400560067875483
0.32795643788571605,2.7356635247511556
0.3293468672708544,2.754273267208472
0.3377011983837357,2.671541959460905
0.35849890760029357,2.2996678484090105
0.3606389822897964,2.3034185427859883
0.36951000198686934,2.0367189351319626
0.37954518851646846,1.7452352129054263
0.3813940075277369,1.7262198873376118
0.39128273598510965,1.383117047704193
0.3960614471890622,1.2878013700359763
0.3972778160753383,1.1908742913156718
0.41323940438681817,0.7245733662766106
0.4243347313221735,0.38156665671272405
0.4256224623399687,0.3758318421994406
0.432699398071819,0.20746965937902626
0.439560454273602,0.05884632309341197
0.4508579023948167,-0.15949925671276785
0.45089893387418734,-0.13388645247786682
0.4535181884200501,-0.26976158762377633
0.4543269713612057,-0.18037140091489628
0.45971431375889704,-0.2589093084721753
0.465232607360186,-0.3821604881141989
0.4750635318290115,-0.5308591676905031
0.48255577014223183,-0.5388724861898171
0.49508849080395834,-0.6972098248031827
0.4982553546364463,-0.7631904599524771
0.4983724858298899,-0.6841705774261733
0.5036915813270451,-0.7084630400607992
0.5365044650249322,-0.922008859299234
0.5381114955896873,-0.9329916744162978
0.5384505216423605,-0.8631120722386969
0.5399539118203132,-0.9700243095396623
0.5514750817066973,-1.0494359365789956
0.5526225804299769,-1.0361309605843152
0.5660597071035989,-1.2180807927238646
0.5671551746481258,-1.2397739677075024
0.5693339780114557,-1.2501021119796532
0.5878855263688259,-1.501399703476671
0.5906948877162672,-1.5162237469723225
0.5971882375312552,-1.6524427925005893
0.6015171223278903,-1.753221402477848
0.6140937697729321,-1.8505885652870566
0.6144935372203748,-1.865105544332083
0.620566617206959,-2.0010445631246374
0.6264411001494192,-1.985156087246927
0.6299018092052555,-2.0585290107583902
0.6308951028741925,-2.0607100569813364
0.6416555155643184,-2.1387749111406396
0.6459076876157814,-2.1909572555665653
0.6549044646641855,-2.2813546990667675
0.6576832801118613,-2.2336585764834664
0.6648177203350287,-2.327913362888495
0.6656832556771155,-2.287747467689615
0.6666948935443999,-2.261989209388091
0.6704480431782698,-2.345531436018328
0.6759724879351205,-2.315436519135893
0.6775198875428075,-2.2893574252529123
0.6903187322009097,-2.285017021835917
0.6908404777246808,-2.263910814000348
0.6952516327754443,-2.242468022444315
0.6990978940801251,-2.196047914686944
0.7006794122917053,-2.212050643761049
0.7013890027400356,-2.2377145253003428
0.7100542303213979,-2.194515647215653
0.7209401435055884,-2.0787658117723606
0.7269400655408633,-2.0625076260787987
0.7352502854674183,-1.9495068311051629
0.7454599257167276,-1.9025772162993355
0.7529853274621932,-1.8314533471585184
0.7555709849800589,-1.7513203416550014
0.7605117826425714,-1.754489866190027
0.761454389859666,-1.7588872642312066
0.7627581656260429,-1.8191389907200681
0.7634960737330818,-1.7657729495429093
0.7637502771450357,-1.7411981795791565
0.7684852758573468,-1.7850104057164384
0.770662165385942,-1.6818249058629597
0.7866459539025543,-1.7076491491981425
0.7984528179883377,-1.6831771173914873
0.8106189761056162,-1.757883437551248
0.8281998435630884,-1.7151675152928825
0.8319643265715264,-1.774678921606837
0.8403117453778357,-1.7354669929596391
0.8502343160201828,-1.7277912922184826
0.8736670759389744,-1.7154858991823367
0.875950592035581,-1.7014310323212383
0.8768334694719053,-1.6818080696352347
0.8786940533866279,-1.6606982224204094
0.8907504892106481,-1.5844467368249187
0.9003555660393703,-1.46636947566445
0.9147836170241885,-1.254370959924734
0.915110092989285,-1.2746696373867552
0.9161066676359817,-1.2116208985237513
0.9195269895881859,-1.1787719123367086
0.9212435332860784,-1.1746389976113956
0.9217738589351709,-1.1207258971011729
0.9369658086577068,-0.906909314283236
0.9440910794832371,-0.7974713503033938
0.944730074820793,-0.8123983650230879
0.9509803619945165,-0.6924322625060835
0.9511768090347239,-0.7379464807001049
0.9530619501253246,-0.7151890367378314
0.9663528479504215,-0.5234135224577202
0.9690634975421011,-0.5400103932509698
0.9724709799448323,-0.5243104401324072
0.9871487377974342,-0.42799170583211216
0.9909544400741197,-0.46210268552953315
0.9968602718205739,-0.47424898097635343
0.9974746004027586,-0.4686402176205469
0.9997203490795799,-0.42609747442455265
1.0012217377869979,-0.5177763376187945
1.0078811520499613,-0.5293895872164763
1.0086508848404376,-0.5170896976088781
1.0145856398139301,-0.6191223711352415
1.0204933933064702,-0.723049257527594
1.0206682759272194,-0.7202543197797417
1.021771844289825,-0.7131518846468259
1.026706079097222,-0.8009670864588007
1.0374830131385284,-0.977634865724426
1.0443875336194193,-1.1096083498801372
1.057762043181235,-1.3782237404474016
1.0676891864938787,-1.5526291816675744
1.071579294582846,-1.6612228171044565
1.0732175180084926,-1.7079600093597709
1.0732753768429966,-1.6375305169870988
1.0797587242820637,-1.736740955481551
1.0831590206997994,-1.8132824787275321
1.085699165328382,-1.840016438421595
1.090587482452837,-1.8746069206051874
1.0994911558782654,-1.8517616214447525
1.1162065928117375,-1.7412642525994084
1.1245606098309207,-1.568849946849259
1.1250681429302123,-1.5769204784860527
1.1257087579387086,-1.546476587853508
1.1268797728384303,-1.4710038536848757
1.1364001005780109,-1.2146575075653736
1.1374346186052193,-1.1743331800272243
1.1401962127994096,-1.052221520860138
1.141378070466219,-1.0599850839454323
1.1507858243682803,-0.6021924546311944
1.1625434672679669,0.008848848441070188
1.1633474185160892,0.03622376956556921
1.1672849980675162,0.30644876134375065
1.1692381223471813,0.36758276860528866
1.1777579072050655,0.9124637868594103
1.1817840485758504,1.217956092603666
1.1850805718927608,1.3518583139921851
1.1903532036119033,1.7171204061003045
1.1905361209044534,1.7480368823651806
1.199344050136233,2.3031275302263428
1.1996756409052143,2.2803797342286427
1.2109645623530998,2.9704956668317815
1.2233594748665126,3.676383457892896
1.2288838396531414,3.9825301864772915
1.232380719839365,4.039351717923353
1.2336224657046664,4.127488802641209
1.2401012669157083,4.345173825050946
1.2449196788955197,4.45632483143258
1.2468580004223666,4.55022240456963
1.2489449953450906,4.6430424391922385
1.2500959882058416,4.638918909867678
1.2606021017834967,4.670692391114795
1.2788285893790015,4.525535803483604
1.2815107952267546,4.438271302657352
1.2837784401714103,4.309124979592591
1.2921330881967537,4.050630400862824
1.3033567331356162,3.4690916205821796
1.3051715998683955,3.318978218377248
1.305628718506342,3.307909323943125
1.3060249588719097,3.3290299652342314
1.318937439739961,2.434479906449151
1.3242129037023513,2.091108918385827
1.33569306213582,1.3109215714257707
1.3397620123016853,0.9417953463830582
1.3496750389194077,0.18075195559655333
1.3501388440416697,0.14791272390590812
1.3521909558468597,0.04093310960897069
1.3529862908071344,-0.07941375201861886
1.3628717578905674,-0.7193522683111109
1.3696117496310283,-1.1426598833791257
1.380477982951577,-1.7540996706110368
1.3808958599284589,-1.7684562733472486
1.3831173335724536,-1.7981807208997578
1.385579583979065,-1.96606953458746
1.4007013214535293,-2.426153920821372
1.4018817910560113,-2.466310381445775
1.4037929947264116,-2.473899837200486
1.4055960296094998,-2.520046659360475
1.4200932634310615,-2.5416600525050868
1.4245629677338343,-2.50292814232631
1.4336379012283098,-2.35734638315262
