n_harmonics,base_freq,magnitudes,instruments
10,1.3745900363935744,"[ 0.30393645 -0.46160873 -0.60346335  1.21074597  0.86064293 -0.16634228
  0.90924897  0.4272113  -0.47905477 -0.06895513]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.6417064235033787,-2.812402809868286
-2.6410229352434005,-2.8343572199905744
-2.6406672803888807,-2.8346221453897664
-2.6252558249709192,-3.32086851131271
-2.6204615764076333,-3.462023098369004
-2.6197568725733733,-3.4892741571678423
-2.6121644621256266,-3.7267696298169817
-2.6119987235755335,-3.7121409681569677
-2.6105063419282875,-3.7714349390168214
-2.6011857505121974,-3.9984324409098897
-2.6011538365118025,-3.994345059952019
-2.5908474101319454,-4.217695064591444
-2.5850776238412436,-4.345545587170035
-2.5765903423597054,-4.473478003856223
-2.5746440849030465,-4.52414288577643
-2.5741986901783505,-4.538314298148813
-2.5711010495736986,-4.573922364926387
-2.5658355820779586,-4.639241197575464
-2.5587068156140633,-4.695455490176288
-2.539076010887387,-4.788484384659894
-2.53885399864489,-4.775682094729126
-2.534240705592599,-4.778659256825459
-2.5342129610971016,-4.785678704087624
-2.5208105884945513,-4.7234921124997875
-2.5097101477965706,-4.6178373334541085
-2.5055263956773635,-4.559562509986508
-2.503418708573713,-4.545290901056696
-2.5032813273575285,-4.523460825956143
-2.49399715559765,-4.3604178045271755
-2.490706517008976,-4.29383271907987
-2.4868756541991894,-4.248245935403805
-2.482657908764702,-4.144340949302404
-2.4492595514961764,-3.277480027248394
-2.446821429745257,-3.1767784935418177
-2.4344523562680673,-2.7904906559066105
-2.4313936173691904,-2.6936167117593612
-2.428351574813587,-2.5921597972807278
-2.4191105948093665,-2.2755674523321123
-2.411089362718591,-1.99311396276002
-2.4106960895996696,-1.9835143316198627
-2.410300499196214,-1.976582927683257
-2.4086609546330067,-1.8962820804060294
-2.395894882077708,-1.4815800713032814
-2.3925757579459166,-1.351045638212912
-2.3895379489148327,-1.244679119840265
-2.383835327693066,-1.0703773297771033
-2.3673745795119046,-0.5229510321363093
-2.3672236219042424,-0.5165818992783483
-2.3535872850600956,-0.12402583114744589
-2.353110433809616,-0.09851860173756437
-2.34697109766447,0.06284465689814761
-2.3468831829676695,0.08689684436788643
-2.3462671362637924,0.09151334193322871
-2.335283400105837,0.347845497431256
-2.329985701001823,0.49776944754380986
-2.3178758713617693,0.7232811440841723
-2.313046150138911,0.8272546047418609
-2.3105818383424106,0.8927436854834722
-2.3019187751118144,1.0199589734522747
-2.3014037167767043,1.0159961116018394
-2.3011362183684767,1.0023863134678432
-2.3006603429864594,1.0146734551015313
-2.2839404033009645,1.2160023214803461
-2.2813303778124934,1.2258854269412525
-2.27972704382338,1.2489987076307267
-2.2790198232458323,1.2647002956508133
-2.2742303041590084,1.2799157663689387
-2.272020666299785,1.28854473365357
-2.269719536497755,1.2930842569041352
-2.2687732346270706,1.2937220644890841
-2.2665019354880767,1.2963046705730763
-2.2631300372031875,1.324434120007792
-2.2623373427417377,1.3297321445690482
-2.2545723344945214,1.3385783731643035
-2.252581882498011,1.3339748865583845
-2.247060589147798,1.3448341870377118
-2.2453005471520147,1.340241395987887
-2.2264571132142765,1.2279293788951369
-2.225610216930736,1.2080889625406426
-2.2193004574856285,1.1524916825625902
-2.1944897007776287,0.9274113471978924
-2.188528244487456,0.8327410067126868
-2.1784688895847446,0.695413282768154
-2.1753271833956873,0.6471475102919486
-2.170332429856808,0.589207685901681
-2.1655139200423905,0.5345204043712016
-2.161884016706969,0.4606884641153766
-2.14073019686585,0.19184806515692576
-2.1312867799687423,0.057333196051503096
-2.120914333398999,-0.07027546405099758
-2.1164876442113307,-0.11020906629757922
-2.107319555602836,-0.18904998371623422
-2.097944519024976,-0.27894917748958964
-2.083097525990472,-0.38329484428064836
-2.0770665367794967,-0.41588357606468884
-2.070428768727422,-0.43259591086463495
-2.068960888721007,-0.4424356579630199
-2.0672897229682192,-0.44100923003801595
-2.0537927866083736,-0.45149519116052367
-2.0532434386248477,-0.4493470332121466
-2.053216230574217,-0.4516873482558014
-2.0517252455770283,-0.4483171074127136
-2.0493641084742134,-0.43491776193346804
-2.048849844577508,-0.44108344046823483
-2.041444179829189,-0.43962806693959616
-2.0365015635402814,-0.4429748014699311
-2.0344748998441906,-0.4095239693150961
-2.0258845785550736,-0.35356674882233574
-2.0222515733966464,-0.3592202773213624
-2.019711031129569,-0.33033812322766193
-2.0080382646460935,-0.23631384770332117
-2.0027985441314575,-0.19915070940063423
-1.9960258817879701,-0.1247962550643353
-1.9918600989221187,-0.07585192787333997
-1.9880441804181521,-0.032446086392465545
-1.9761960300607029,0.08566396448131341
-1.9677555725485913,0.18126368793332603
-1.966494059833675,0.20168513141901473
-1.9594274713245292,0.29795736927941663
-1.9584762396186304,0.31439121486868715
-1.9487262856123786,0.4243147388990606
-1.940531198398197,0.544951373492566
-1.9376176960273892,0.5652420084324251
-1.9301772019102919,0.6627754337128366
-1.9271449854224454,0.7000205169268784
-1.9235679558761696,0.7463548158890012
-1.9069136972309986,0.9257578161790407
-1.9041416124388955,0.9789577143204896
-1.9024582953444527,0.9852537444948668
-1.9010941054274797,0.9897866655284283
-1.8966148794749618,1.0408842065036377
-1.894252790307971,1.0522127096759153
-1.893210063626746,1.063555275510684
-1.8898664384764914,1.1219771827033818
-1.8874912141740505,1.111008205603908
-1.8874773475898097,1.1209229173722066
-1.8863584428121705,1.13304847008856
-1.8734520601782039,1.202203497305703
-1.8710921725626102,1.2335016480844034
-1.8696359257336672,1.2469599685143609
-1.8676056179073581,1.2798242404750813
-1.866883410996446,1.2767445295287658
-1.8656243976703664,1.2663895595253625
-1.8584477777240402,1.3151145532040631
-1.8441765070293992,1.3442102949016261
-1.8435051395787694,1.3590623554076688
-1.8434806024176384,1.3592470447443243
-1.8365541061762216,1.3684657359722352
-1.8329378815963917,1.366239355990092
-1.7964209091361945,1.3046881511128743
-1.7943412778926402,1.289234686341074
-1.7909585981608656,1.280564709807708
-1.7841498853397824,1.2181709876624665
-1.7723911696165329,1.1525424734306502
-1.762144796707414,1.0897602560938275
-1.7614970509174823,1.0916904541131935
-1.7573457189779305,1.0514395252896889
-1.755250827429236,1.0522372367879975
-1.7543465579750053,1.0592692500905434
-1.7357637919110076,0.9056600514741532
-1.7326545950748307,0.902759661373707
-1.7181022247864237,0.783544962723224
-1.711149035371817,0.7501790483453749
-1.709361178749199,0.7563106464152562
-1.7003734055415838,0.6947335889251768
-1.6987284865757084,0.6731890953367166
-1.692282238518276,0.6683315129310086
-1.6898429258269068,0.6721236078582892
-1.683464854294212,0.6386788619843575
-1.6771706330056795,0.6026416095364107
-1.6764062520798344,0.623816267321252
-1.673189029071691,0.5970606145197151
-1.667431017463246,0.6049657863959181
-1.6545354854604524,0.6327983657997592
-1.6325204055076183,0.6966137660697421
-1.6303582590130135,0.7267760565109415
-1.625548794346311,0.748824464603589
-1.6254411353258817,0.7503007788205327
-1.6242330526322994,0.7585278133356088
-1.623439547145139,0.7545025975710683
-1.618597739725043,0.7810587132781066
-1.6156890626337153,0.8240770491605108
-1.6123822742521134,0.8459926374416875
-1.6052143859767563,0.917400714807454
-1.6024055483020732,0.9308135502049832
-1.5974696379536248,0.9930965836437239
-1.5932196295788488,1.0173577240624345
-1.590742338250221,1.0709693661248152
-1.5898443262341047,1.055766403015209
-1.5872947773653383,1.0883557226836895
-1.58157334758502,1.1653510394050375
-1.5792617204489936,1.2066255473004919
-1.5789731185034772,1.1918230707216355
-1.572707517786079,1.2995800286572614
-1.5602843696876476,1.457813095886427
-1.550601349565918,1.5851154732438433
-1.5481183775667724,1.6371932199877066
-1.5471401188789797,1.6483274332219584
-1.5387406843163742,1.7622459522944394
-1.536931456366778,1.7998042958493172
-1.5338932105670098,1.8245028658187568
-1.531811885546578,1.866144458910235
-1.5198433583070539,2.0303377913742167
-1.5187205313671437,2.027706264918539
-1.5050099911204824,2.230626867291924
-1.4981376352403477,2.303366903250173
-1.4927093097329214,2.377575716140673
-1.4878293655538173,2.389951758783422
-1.4681007064358793,2.580780091608889
-1.4610080233814515,2.628538172849954
-1.455508784536236,2.640005315303213
-1.4458820904282896,2.656192619698983
-1.4429892585175241,2.644239475254216
-1.4358314243301618,2.667892510855311
-1.432974080338525,2.67018959844853
-1.4306630747703017,2.646824480806931
-1.4301355712165007,2.6565548071322906
-1.4241732387058563,2.6148428940006796
-1.4081956861248663,2.53797159139085
-1.3920931458723564,2.3701816780653866
-1.3919637747626807,2.3646292367283466
-1.3911372677698421,2.3700851788590396
-1.3761864393644685,2.150468103999624
-1.372471770849355,2.084209939937167
-1.3542520808166134,1.7788382224943293
-1.3510547642907906,1.6770984789642418
-1.344803267389572,1.570707689816772
-1.33266291086478,1.2928789796088012
-1.3248780832095495,1.1228334948950214
-1.3144863846443455,0.8783223674159478
-1.3126415816033226,0.8397944516110881
-1.3047418747431652,0.6724121004370988
-1.3037853058204791,0.626148321631271
-1.3037420681453142,0.6425245455039829
-1.2847457533252489,0.20189751646647375
-1.2600316382992423,-0.2948875688284066
-1.257816936433004,-0.33223076517794736
-1.2559787960130646,-0.35918147385438143
-1.2501282557818252,-0.4585675302030821
-1.2488702054637595,-0.4689247156446956
-1.2414850141340916,-0.5712657800953901
-1.226786717331932,-0.736200122558357
-1.1979407202784365,-0.8350338063548896
-1.1973722922267656,-0.840525204121833
-1.1827560352858317,-0.8068661109960695
-1.1754466813009465,-0.7297583459815407
-1.1720124167171646,-0.6863992194983211
-1.1682303052794571,-0.6513093677699466
-1.1669914714212188,-0.6256789401415279
-1.1669002044085934,-0.6405287021815356
-1.1512541746659184,-0.35389236285401315
-1.1457422230825054,-0.25574818811897637
-1.128644018781558,0.15254427567375445
-1.1263121588299854,0.214617953283414
-1.118756311425725,0.44323578258525
-1.1157070045483337,0.519626338545185
-1.1128896955357814,0.605116649098591
-1.1031032524685616,0.9328810087108435
-1.101335695222485,0.9862745609966393
-1.0927720451852625,1.288250865420994
-1.0797787721128136,1.7967310368344325
-1.0784802359483012,1.8475573408542902
-1.0748576074597613,1.965281275937692
-1.0692409481573437,2.19297194062933
-1.0639488489151416,2.3971626861080075
-1.0630365934621133,2.4177379076882732
-1.0625723929126307,2.443182320124163
-1.0513248582865293,2.902952254060007
-1.0508973115375728,2.9045152919684556
-1.0505768910236717,2.9118227923257
-1.0484839458679494,3.0045251393585897
-1.0452685272014208,3.1349399004684524
-1.0414760096018938,3.288100291416501
-1.0333077518026212,3.597018025754731
-1.02365864157562,3.934197767484909
-1.0195312006706134,4.089220805669847
-1.016943647926202,4.195617537473616
-1.010452216211033,4.405730788745344
-0.9976493527851873,4.819368035758558
-0.990481248997388,5.027077917615557
-0.9795692878329021,5.302615908864673
-0.9735209114941457,5.451244960114189
-0.9610514162896848,5.690751852189124
-0.9532260383573079,5.771799423144342
-0.9511487062629427,5.812889595455048
-0.9497354772614273,5.839379165503014
-0.9301295249167145,5.950451499119285
-0.9281414434903605,5.943784896746101
-0.9256496841507915,5.935759033164277
-0.9243925998187272,5.932568379474151
-0.90780391841297,5.8294481727538185
-0.9010493967061812,5.753538616984687
-0.8901926027133973,5.538859985421295
-0.8892291342767535,5.527137852454862
-0.8700370130456152,5.0517310850269626
-0.8644874465431895,4.8826399744302575
-0.8580752822905375,4.6275395302537214
-0.8444818480368479,4.119804648065213
-0.8299760033034111,3.515394436234082
-0.8262906023126595,3.3187919508502297
-0.8223116880862555,3.137068290200646
-0.8170193864162663,2.899827615322703
-0.8131712456530638,2.681407016202898
-0.804120920537994,2.229966988728195
-0.8017880602190264,2.0954678966589833
-0.7973701146449725,1.863106207464385
-0.7885670592395297,1.4029403854381683
-0.7877782595217622,1.3789133434119818
-0.7866399055619109,1.2839343418372176
-0.7866130055739182,1.2824545684762803
-0.7776429861949543,0.792145388003934
-0.773486035775087,0.57624044994377
-0.7675400667635004,0.24123119643980034
-0.7544757134391085,-0.47921499301437687
-0.7467013865229721,-0.886791767483386
-0.7446436605703637,-1.007292808937698
-0.7436753519967052,-1.0567757955895136
-0.7344751863152519,-1.5485962506021673
-0.7283356917598658,-1.8732370584243354
-0.7205971502797723,-2.232873380363938
-0.715880727170779,-2.4634157829913055
-0.7092055825701022,-2.767306764340097
-0.7051087765468536,-2.984169647894016
-0.691912534797261,-3.528969644121098
-0.6918601646241527,-3.5276687113932814
-0.6823250088791024,-3.8910475637208726
-0.6781442308094889,-4.026018085984004
-0.6780719904501784,-4.032774473689761
-0.6752728393007548,-4.103960016565847
-0.673475051623079,-4.181860763080103
-0.6732066528497747,-4.209493894428047
-0.667659564081243,-4.3757052758704456
-0.6613191438503652,-4.554267268448114
-0.6204736000131783,-5.345350435664372
-0.6142388110136094,-5.390112157333376
-0.5955961084467889,-5.4377200792065725
-0.5938591267120774,-5.4387688378211605
-0.5895048821558122,-5.438972243262488
-0.5867884500436444,-5.435248188477323
-0.5822009829039541,-5.421773720429509
-0.5643793422249095,-5.279141863893996
-0.5622512429129767,-5.240972597115883
-0.5604693098584344,-5.2289990474050425
-0.5489625370856643,-5.062423310014325
-0.5468886786145077,-5.000390999836702
-0.543470257504918,-4.96602645682596
-0.5393527667981033,-4.8863035740917296
-0.5364667309012798,-4.819152332932658
-0.518621486727961,-4.437307757711736
-0.517785732212463,-4.430681441828647
-0.5167742673409634,-4.4114845616807825
-0.5090443510135714,-4.201560058721609
-0.5068261289829445,-4.153588059621498
-0.5001584999904969,-3.9898202493345187
-0.49197199305804773,-3.7742673696907154
-0.46492465560081087,-3.0502309331006376
-0.46387205468676473,-3.013703353417549
-0.46133699299956366,-2.9402119899663197
-0.4603015679214364,-2.910981357659795
-0.4595257259082439,-2.899426786296834
-0.45294312061280895,-2.690248321013763
-0.44962687766931086,-2.622594097094769
-0.44639811412516783,-2.527288478273792
-0.4441449886991298,-2.4634622828444286
-0.4403684970888091,-2.372205065009899
-0.4388921292638335,-2.3143908584783803
-0.4353091780884162,-2.2204629624409224
-0.40972807520165144,-1.5791134949168308
-0.40881939320992267,-1.541176367279969
-0.40632195461134124,-1.4827228380464565
-0.4019638116271147,-1.393277851494009
-0.3993019381307228,-1.3335453254656464
-0.38231865458837877,-0.949641948708577
-0.38041642260394504,-0.9019235788664112
-0.37336355593468173,-0.770367671069841
-0.3722524811782435,-0.7545995265509966
-0.37082429126537964,-0.7230014264484317
-0.3631833078237414,-0.5642498287064617
-0.3618904270522556,-0.5477902483866447
-0.35601871271049834,-0.43883581959373247
-0.33075421357353596,-0.03894671490980825
-0.3271522926172432,0.02985465280051241
-0.3026899697795691,0.34632140038981213
-0.3000325162692601,0.33695006331846633
-0.299727470004318,0.3521499689927184
-0.29421351379830174,0.40614992147960005
-0.28804472975102957,0.484459303301241
-0.2728295080499241,0.6014230107675278
-0.2566605063031613,0.7664374660237832
-0.24630671952047356,0.8423870450780833
-0.2362898320195681,0.90405258072034
-0.2350077966319306,0.8788378757193617
-0.22845169869968984,0.9648271906928194
-0.22304761926389638,0.9815050742292196
-0.22258012692215345,0.988855545908792
-0.22245747757897405,0.9931651473214156
-0.20898382644067182,1.0765629668802246
-0.20128904908604683,1.1150497106683763
-0.19873093400989505,1.130037666033712
-0.18900100389488017,1.1972505223905487
-0.18212954434420103,1.2496323087467485
-0.17455680529091522,1.2705972396642078
-0.169410914923128,1.318193775933245
-0.16729000735443744,1.3457128487888783
-0.16616724547461814,1.3195949700890726
-0.157322791381183,1.3974672627116942
-0.1568000394778153,1.387422688094073
-0.15444519348220753,1.399347035787187
-0.14855174429330642,1.3982585819208735
-0.1472212471015597,1.4466145293564752
-0.14260209079716235,1.449395863378931
-0.1412611412463769,1.4929765799486525
-0.1302587022240118,1.5479469270044328
-0.1293714837789688,1.5524500419282408
-0.12708329669413398,1.5722855540978689
-0.11358146956680937,1.6346325933970556
-0.10644037928741668,1.6886708202760121
-0.09377269784064346,1.7333215656057832
-0.07461094649021227,1.8452566086961937
-0.06637118927428753,1.8600675240386382
-0.06597879493014158,1.8888321844144615
-0.06430165971156665,1.8837247721181707
-0.05603903552678435,1.9131563422502882
-0.048548818689517326,1.9449040718191144
-0.044081394855790546,1.9555039043924198
-0.034554658784268,1.9719031333902717
-0.02806786546760609,1.9980057894355001
-0.015884729413388143,2.0063800624094115
-0.005597565205617272,2.0517290037770533
0.0031158272124924835,2.0512197071843947
0.004634116164123903,2.029065246692348
0.004688774401978346,2.037678503364466
0.00845377831427152,2.057322471470197
0.011967476712959169,2.040526694718637
0.01640349232833005,2.058906861027736
0.022647078678683208,2.04934180695226
0.024328775861378382,2.038652174051373
0.03592016157054845,2.03524292586928
0.04228027382749033,2.0187824860004664
0.04660161550732944,1.9985545668395974
0.050644155923013745,2.0007252865960647
0.05201425807405036,1.9804215832511145
0.053952482334088,2.002506318607567
0.054866039474020134,1.9973290573780345
0.05620214258615874,2.005112594326933
0.06049365346020563,1.983115886043019
0.06494515834635184,1.971150221012184
0.06783977220866833,1.9490736066623036
0.06858811115254326,1.9584464064012372
0.07332069301938571,1.9325413623539685
0.07483224796548882,1.9533390667219008
0.07597511985079919,1.931335676881906
0.07994727931177703,1.9088250842151384
0.08096709570423766,1.915901353755565
0.08717889901005815,1.890867479790608
0.10089832360551032,1.8257240458843946
0.10246096604165711,1.8429554554815588
0.11020863448615525,1.8078289508686785
0.12080382420940072,1.750876935241158
0.12794304311849736,1.7101416004649956
0.13701603791249717,1.6824744642862264
0.13834335001589304,1.6770502975739054
0.14420001803996696,1.6403117752472693
0.14708096015714078,1.6346092013123392
0.14769534709338705,1.624757535141975
0.15078145142066735,1.6336603210072451
0.15628835240677041,1.596165181952325
0.15957923951356312,1.5843985239142737
0.16823117910990337,1.53066696218129
0.17215134943854027,1.5219337572804432
0.17384536267590356,1.5105267708388606
0.17633464952791877,1.4941764251190948
0.1815926604900513,1.479506777051494
0.18520537973172413,1.4577911998288973
0.18579398850518958,1.4654028671712651
0.19911123223359128,1.403671952088596
0.20391584355732384,1.3772183423143964
0.20539766786180413,1.371534023109834
0.22450407812543194,1.2982496631882
0.24549372189262764,1.2020961103786016
0.24559688530696144,1.224577263775461
0.2503487801470894,1.1988096850658325
0.2531568916024125,1.2145394763758177
0.2576380231589943,1.166445202398928
0.2668419491228793,1.1304354786949713
0.26945897470197755,1.1250003006419997
0.2770877171242674,1.1137822876065047
0.2883561656547893,1.058127137065842
0.2890163454113792,1.067744655938614
0.2938026318038611,1.0456201600861714
0.29706868275895015,1.0418641336827634
0.298112788641423,1.0330093294894955
0.30458356828192157,1.012035274389048
0.3108361419222594,0.9831590152031849
0.31841674248236984,0.9615489201226048
0.31983292286806897,0.9395914070603232
0.3329473896596813,0.8937176679222375
0.3398949545856662,0.8685729781604179
0.3436269863987005,0.858008142322095
0.35897864932875834,0.7777475509822417
0.3615427816806278,0.7646052148728133
0.36570930241499733,0.7621331571375212
0.369312605044148,0.7489788354446518
0.37319418472781063,0.7396480431404361
0.37627671394093287,0.7021934432988726
0.38875213169438805,0.6424065853001566
0.38954895275307067,0.6352765844818145
0.3916755005049901,0.6378585904338291
0.3942720288998167,0.6205391188716123
0.4002061492208018,0.5800023756505109
0.401079838373553,0.565851773748433
0.40898418978728657,0.5370481662351416
0.42000185034457793,0.49247713754014555
0.42954538746226945,0.4312614774129728
0.43795318082231205,0.3999421925708718
0.4397354723888278,0.4035360874959439
0.4431890168946131,0.369978873949669
0.4454200316081378,0.359942293243169
0.44582753728226443,0.35829121019839905
0.44672091485658605,0.3582982550147894
0.45017945133364856,0.3284502926335793
0.46760010217746695,0.279583038999468
0.47180937130031,0.2481902823434666
0.4773499681051283,0.2200940815867301
0.48387999209399,0.1992725414187002
0.49749612553936284,0.165937447523574
0.5027731831685105,0.164530105242915
0.5099719060529591,0.14641627826104975
0.5180441223465553,0.1019816683686828
0.5264172855214961,0.1189150233989408
0.5395003034550605,0.1301075303927711
0.548963588027978,0.12699201853438447
0.5576988712577178,0.13415847117980034
0.5630820364593747,0.14876199816514485
0.5676968130986975,0.17262491308041675
0.5681168355621589,0.17024334613685674
0.5769565091678395,0.1956032444589982
0.5844177500403047,0.22973512954231973
0.5916756721656977,0.24767796253177252
0.5975561298652985,0.2795725167259462
0.6001198336783933,0.2709274204935282
0.603472012014544,0.31266150892365974
0.6055636239291102,0.3154864599043503
0.6133801521495661,0.3694109948345172
0.6163113651200716,0.36535235018157064
0.6200577282867425,0.403865945533784
0.6222108025157729,0.411409062509196
0.6238173547374455,0.40797392882187683
0.6316421006349282,0.46677787926731734
0.6455241275269517,0.5499358882235037
0.647660464200952,0.564295966204958
0.6503191438355467,0.5878895493535041
0.6704978458197175,0.6997625235840594
0.6770989149907134,0.7281764105353425
0.6838821213946469,0.7796203716452244
0.6857949781713475,0.7965882988584227
0.6891763163750642,0.7993442696724543
0.6933194678131249,0.826215594959325
0.694085999732736,0.8140516495797366
0.706479449536396,0.8647087697141351
0.7078019594233829,0.8783689981049352
0.7144065584275614,0.9011998604261299
0.7269835436750718,0.8863043628440095
0.7461050970208465,0.8840171251459498
0.7476692229962021,0.8910790933943035
0.764508075163385,0.8136966322890649
0.7735160926196776,0.7451151286670896
0.7735358915513371,0.7672725178508591
0.7741379135011766,0.7488995627117807
0.775202785704237,0.7318519510878927
0.7764907926889446,0.7323508803728698
0.7801741535380233,0.6948334282464406
0.7835659579748748,0.6714110137455899
0.7894452228656998,0.6189857763914273
0.7935299024833093,0.5588820712430883
0.8015008008044124,0.4664714770300294
0.803474109398095,0.4441352778701493
0.8087210189894791,0.3596211867176732
0.8134448563937102,0.29446188188124933
0.8221104687227108,0.15076138085360227
0.8252835561787322,0.10112170811266649
0.8367097407014716,-0.0786847510084951
0.8393247635917,-0.14194370784311605
0.8469901796239689,-0.3140769060978812
0.8483596196474004,-0.3489648188215009
0.8501659711092064,-0.3715043659410974
0.8524577489457554,-0.4247155583751594
0.8554807955755166,-0.4868146855622677
0.8588955864273551,-0.5546133748948444
0.860573397858261,-0.6018424832953676
0.8636362263183579,-0.6636364296912145
0.8676019657382348,-0.7614421126297516
0.890312001921366,-1.2975288590025906
0.8975924500743444,-1.5097569849461054
0.8987852760532409,-1.5049560880674762
0.932916030942105,-2.3579486879571876
0.9369239381040089,-2.4516148291819504
0.9387653722636511,-2.4748236412064557
0.9401103929200287,-2.511305995527891
0.946420023771922,-2.6586231506510236
0.9534596626129161,-2.8111470840971906
0.9580029711009397,-2.896278778428785
0.9605139479331619,-2.9435181922395723
0.9842000998674085,-3.358937400888679
0.9989931062781339,-3.529126115770578
1.0066061283022503,-3.604601858105966
1.0103162110303625,-3.663252263041205
1.0108330017478222,-3.644846956981485
1.0207536125652439,-3.7053160302634476
1.0281618157104795,-3.7368993806953505
1.0408706403551289,-3.730193512115771
1.057186349805371,-3.6457775697969357
1.0606547913428042,-3.632878153014859
1.0695301349759925,-3.536840699771415
1.0790078955198812,-3.4277871904464163
1.0841113646252571,-3.352423423156884
1.0911032334296973,-3.2211410111976657
1.0950083336748868,-3.158288392323219
1.1098527839228414,-2.855331581711421
1.114076839700319,-2.769819461032175
1.1166032366932432,-2.7000952629519968
1.1192603255335527,-2.616890792133301
1.1215482191237687,-2.589641418992946
1.1345405932432255,-2.2649396675464613
1.1479982940623312,-1.8894053125699712
1.1529228481351925,-1.7555237107051016
1.1593476492261914,-1.5739817250341617
1.1697230613200649,-1.2602357338277306
1.1739944243804379,-1.1374514902843862
1.1843391992793126,-0.8538684981909191
1.1879008053744826,-0.7364575277197711
1.1886832489195625,-0.726926829524697
1.1942319453103982,-0.5549715818178591
1.2206714078136,0.1199888069274937
1.2311034424671288,0.36841735617061405
1.2375369488002486,0.4885911133549818
1.2405708100758694,0.5568033303689796
1.2635460245067573,0.932984467261838
1.26560134274912,0.9308258121857881
1.269030762950889,0.9757217260316052
1.2695951401115222,0.9752673425835406
1.272325145715743,1.0083953193989952
1.2745573579415552,1.0414841117570381
1.2787405196754413,1.0734138660595594
1.2930061258935863,1.1381462934381936
1.300964648379333,1.1613554014769663
1.3044131298940425,1.14322851058466
1.3045818332529384,1.1397835367089244
1.307526344556588,1.1550577762440888
1.3085806994467548,1.124819025820908
1.3108502605047203,1.1171879582223225
1.322629915811821,1.0543523928395977
1.3294006217183227,1.0113889795369497
1.3318244518234952,0.982083131287535
1.335520279782747,0.9612345527451116
1.3364208146283492,0.9638234817809527
1.3385383311945072,0.9326073443300456
1.3397225584521895,0.8843785828329045
1.3433161757360637,0.8621111601725089
1.3487490836971538,0.7736289469184152
1.3514100178628485,0.7613029398756713
1.3598971813327214,0.6062575115251351
1.3674974621286493,0.4485646191054627
1.3715165108079495,0.40427762466441086
1.3847674462396444,0.08340510585653338
1.3880433909735164,0.01707529382630349
1.3896718664501684,-0.009413092746490557
1.3963138356407594,-0.17622131524678386
1.3965052382258882,-0.16392520809892852
1.3972303636107881,-0.19477822487109298
1.4155315060060216,-0.6470051426590664
1.429477127728318,-0.9882434603181498
