n_harmonics,base_freq,magnitudes,instruments
10,1.704055582130826,"[-1.12503232 -0.38908046  1.98544856 -1.68923733  0.78900872 -0.65638039
  0.33124644  0.94420307 -1.03934894 -1.24989438]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
0.652214547939483,1.4416767754050237
0.6753314442726941,0.9334361563688833
0.6788236540737591,0.8399426552706382
0.6951162623815144,0.38421094471612366
0.7122846327737022,-0.12221041502609241
0.7130713902365908,-0.13722110721665848
0.7210938048865856,-0.36659913376799164
0.7220698560267245,-0.3956194023402874
0.7397228574126724,-0.8513726969933957
0.7421248842954005,-0.9058043480495367
0.753296199916603,-1.1353267549712966
0.7619908716548727,-1.27280033169636
0.767324759921368,-1.3388923029542728
0.7721225494429973,-1.384049768831338
0.7785154798541947,-1.4343149601924794
0.7844795157687239,-1.45778544544878
0.7883540348325297,-1.4633212891181167
0.7956632170582179,-1.4480782571952147
0.7959989868920521,-1.4481492776039133
0.8009350956080672,-1.418820364330632
0.8027491848195494,-1.400686375662145
0.8128289945543852,-1.2810591385525008
0.8169901751510062,-1.2184544624877078
0.8247592183334822,-1.0658004070757403
0.8253402359649336,-1.0560027382763468
0.8302112303018792,-0.9351717898585519
0.8402419863699198,-0.6652225293618536
0.84717834536968,-0.4471218873809045
0.8543459598348524,-0.1975197609646396
0.8656571443339605,0.23555436883861522
0.8672963061167733,0.3075358660772161
0.875133276367082,0.6334652693880081
0.8753907147626876,0.6460936526896978
0.878390684479581,0.7753082249042368
0.8786117886297355,0.7833399029330074
0.8819643285355063,0.9352740324586165
0.8961988666196339,1.5796853304215546
0.8984571924886371,1.6837360861490718
0.9015809690394478,1.827827265537345
0.9045804691316199,1.9645144266045804
0.9102405560468472,2.2231491211741914
0.9137321927062807,2.3784889796403728
0.9176325794395597,2.5473851213853496
0.9185049164500918,2.592419020051891
0.9221511051799425,2.7529137250563998
0.9238428916323649,2.8256043763069876
0.9271792418062685,2.9707572414788816
0.9308022011799264,3.1215032405711
0.9367573889612748,3.353306860378225
0.9447597723071057,3.6538132646898185
0.9505650349080996,3.8548999248450486
0.9568420640705453,4.049147041493195
0.9696012920908368,4.400553400413475
0.9753872430318165,4.5042472735315435
0.9803480048204793,4.597271940539012
0.9804370088887593,4.598720158693977
0.989171195470155,4.7059062517313945
0.9940966932087765,4.748471601998807
0.9975250298838398,4.765315247616189
0.9999605553729025,4.766982569486165
1.0015551257890056,4.769001077258356
1.0150096374325344,4.71160597507521
1.0194503081962774,4.6715941770828096
1.0245694113815933,4.586300753927326
1.033446886714251,4.416501750143156
1.03601087202758,4.356168251684299
1.0433332607008587,4.151722459754339
1.0445803256885924,4.1178799167050135
1.0587587995277836,3.6225032816720835
1.0588186512521265,3.6160269790327835
1.0607215843062283,3.5376430094805484
1.063460224260556,3.4331360301630536
1.06618945183331,3.316217075474726
1.0705299771077659,3.122604428403225
1.071743294117872,3.0625218413918947
1.0811410946485696,2.611010492910207
1.0815372071494558,2.5918219406758194
1.0880584093566519,2.2538694634952265
1.0914174370274754,2.0725306449426766
1.0925080730430468,2.006198193755969
1.092541407584279,2.0028528302388224
1.1121360352884224,0.878173389425982
1.113450701139726,0.7968696482639809
1.1268284522021013,-0.005086584243650799
1.1342181056058829,-0.4551361730014331
1.1410678448567264,-0.8646573863581042
1.1504838937888042,-1.4262655783977505
1.1526415518865294,-1.544463174185139
1.1539436016613998,-1.6226170778334201
1.1586349690891904,-1.8885918196194484
1.1701644364624855,-2.518483181573999
1.1754968659498974,-2.793637205894662
1.1795105923676754,-2.989165116938861
1.179867694984642,-3.004030035144282
1.1890089438347182,-3.4317181297709416
1.2021949926909885,-3.9719285366481247
1.2065654133385735,-4.133840526528201
1.2114248310929945,-4.288523379112531
1.2197340434239594,-4.541417877925517
1.2220239636571835,-4.60240712749453
1.2228506965996164,-4.624990570841141
1.2228966623610962,-4.625764293332723
1.225280391637324,-4.684047008780786
1.225281234709838,-4.686638211878906
1.2379287097868543,-4.940924728260525
1.2379626158357055,-4.935358868759895
1.239755272136195,-4.97306237062102
1.240493781633706,-4.978149995462009
1.2414918491118963,-4.988826140258568
1.249551548959964,-5.092405371285091
1.2509519943262184,-5.100407061282597
1.2580289932824265,-5.137618185608804
1.2580596528638432,-5.135160034904157
1.2791988426441137,-5.0944429549851975
1.281700763099522,-5.065779658312415
1.2960556907233416,-4.868264727947927
1.2972025626928225,-4.84552960628974
1.2983988800371726,-4.823403858968662
1.3065279579214897,-4.659781780010034
1.3099561616424031,-4.579942776849317
1.316835178120341,-4.405487657276019
1.3230159095506409,-4.234156719265688
1.3457391064967394,-3.500060928083229
1.3542005129470285,-3.1951871193717403
1.3596418975905848,-2.9968988502983605
1.3645158530753907,-2.804631969027218
1.3728048170445577,-2.4821377557290845
1.373297828416578,-2.466436589240698
1.3735266848595877,-2.455999729712918
1.3785638077556515,-2.254326476263364
1.3803670114151503,-2.181501859511169
1.3813104519295925,-2.1490785296887545
