n_harmonics,base_freq,magnitudes,instruments
9,3.656277160394518,"[ 0.96055025  0.42023204  1.40152317 -0.02508627  0.14228504  0.53850961
 -0.09733424 -0.4177172  -1.65317975]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.1285805517335747,-0.9477621061829336
-2.1271311472599477,-0.8870468532149003
-2.1192737978420397,-0.42895606750962134
-2.116140352519023,-0.1937732447541257
-2.1009292732277975,0.6831453644752651
-2.0899073148316845,1.2947735506775577
-2.089684641138834,1.3152145674636624
-2.085917941607301,1.4964915037628546
-2.078022168416022,1.8881934967933014
-2.069782046446245,2.2626541572493646
-2.0593207955033206,2.609989999070058
-2.0474535815723307,2.903964592364277
-2.046344310360969,2.9273811788000375
-2.0407949363558444,3.07956292606653
-2.030849109401251,3.1937597495780503
-2.0295440727910785,3.2510753543127566
-2.0262455643803055,3.3146803241204115
-2.020308574633998,3.379384929062045
-2.0163247355728586,3.3877730770798027
-2.013177026913211,3.4538049641250104
-2.0126911839415182,3.455028769031054
-2.0083439624192794,3.506860995791567
-1.9994856262140854,3.659819393191727
-1.99939538922314,3.615190071402612
-1.9982283431471703,3.6188860739709368
-1.9807636388109273,3.881316043993493
-1.9740157689054891,3.993383061015644
-1.9491085278109186,4.339516520996892
-1.9439260706276944,4.436893977257627
-1.9280283546977572,4.437923777384678
-1.9191938525073442,4.417771021214899
-1.9057187702997644,4.022593979551838
-1.8995201891846047,3.7876206925487432
-1.8983805443712207,3.663447894889632
-1.8980357891463246,3.613984427850004
-1.887930715165409,3.0702681816282342
-1.8818212289970322,2.589562909313603
-1.8805237005801325,2.52133174499384
-1.8725190932485425,1.905016190179887
-1.8723887644667405,1.9154915026956076
-1.860625695909338,0.8827118740066374
-1.8247757080010305,-2.2417465096425406
-1.8223714033388088,-2.355748435013063
-1.8190132842241835,-2.5702771311623054
-1.8183124995668045,-2.634192150666236
-1.8177182486365335,-2.6772106575594146
-1.8096745331937554,-3.0134049967096788
-1.8078489046555992,-3.060066819745865
-1.800087549157031,-3.213572885801169
-1.7983020527629068,-3.1917025142326008
-1.7974277697807701,-3.1874046382760426
-1.7938702381302436,-3.208829440321959
-1.7886683217971233,-3.0885430739726436
-1.7763043461811,-2.6436767376068246
-1.7720945288051808,-2.416378943266311
-1.7662281173156638,-1.9567563454835222
-1.7582981323855578,-1.307308954282224
-1.7571115920007943,-1.194406916194733
-1.755711342710362,-1.1237738218185895
-1.7508900514200672,-0.6099075039638486
-1.7485512295523329,-0.3907272210035784
-1.7452924984141132,-0.031013683382459845
-1.7363901449387815,0.8742601720235508
-1.715024697087075,2.9550215876685173
-1.7039961934637766,3.6147683939254014
-1.6907836778359013,4.0871387331883255
-1.6884683438310697,4.1019033551755975
-1.6717588339129972,3.866536153933848
-1.6697246959687693,3.7946607597173005
-1.6564865001469933,2.9812908632076436
-1.6533308844326364,2.730353099276926
-1.6486647458879806,2.2893271720801605
-1.646491640184913,2.1119353581690685
-1.646141808512761,2.1145247384958656
-1.64109667635166,1.5828563035885597
-1.6402782163568626,1.5233500433634168
-1.6324679765157157,0.7437244081496298
-1.6015373364656027,-2.2795544762822546
-1.6006177217878181,-2.296325303857473
-1.5961067879005024,-2.579033404683394
-1.5950769045854374,-2.6939466462123995
-1.5743263333620328,-3.3493728608446953
-1.5713186220748903,-3.353389143064961
-1.5642893502170907,-3.2306572377026788
-1.5382118362109698,-1.918655864346689
-1.5204072320214455,-0.4963115601678409
-1.5186500489208103,-0.33221985508725627
-1.5164281265765447,-0.14229186997845533
-1.5088415341487753,0.4473151937771573
-1.499868966760637,1.0420441835817218
-1.4996842236330472,1.0429720339497923
-1.4904496445155475,1.5986123059102406
-1.4734636753824744,2.0350195854593784
-1.460398851483954,1.9627508557532534
-1.4569050023881764,1.8518807429897
-1.449254688092163,1.5516078167824898
-1.4475482084611755,1.5356426050781136
-1.444107754738173,1.3298604109841194
-1.4429687156919855,1.2568036020389455
-1.4401950500256868,1.1325255549326831
-1.4357364442755525,0.8923276605415869
-1.4334103385520691,0.7465179741550714
-1.4309810599795802,0.5341669668384178
-1.4291941389649898,0.48151768696461844
-1.4281210894219807,0.423262028402062
-1.422202340725151,0.0583316737846818
-1.4209691308737828,-0.044517556235358906
-1.4008663489316957,-1.2101232856375743
-1.399605086883792,-1.3270397489809276
-1.3942602888913442,-1.5645658993995393
-1.3926462999742437,-1.6393407770656971
-1.3859875798691927,-1.9122898256219045
-1.3754498207464954,-2.0897348022626936
-1.3619634488988728,-2.0039917413393
-1.3597261009094772,-1.9479400655673917
-1.3576667598375138,-1.9280010868742536
-1.353098555174728,-1.7962163148039487
-1.3498019528113898,-1.6696836746148658
-1.3470142008905484,-1.5257660244289368
-1.3356346329004856,-0.9982021297697584
-1.3242645405246174,-0.2759317070818675
-1.2967206569688745,1.5089973649570652
-1.2847653796949003,2.125757202570871
-1.2788524287501837,2.312112880683791
-1.2771446375015216,2.399738027131365
-1.2732845753068263,2.5068513853585963
-1.2709936924542555,2.6157037740534466
-1.2530828553432183,2.837196152688501
-1.2517911368137404,2.790433388602858
-1.2483046905828925,2.812100851978554
-1.2345692974607756,2.515896219735518
-1.2309751368979065,2.507007608144939
-1.2304457793238315,2.4534125459981984
-1.2248126606300387,2.3213402692420377
-1.2171001022034609,2.0239509189922344
-1.2144918261630522,2.0160499368855556
-1.2063183284673356,1.7081369759839558
-1.1970285414377146,1.3466008752876217
-1.1953718729231393,1.3393307746014476
-1.1943506351724906,1.3071149714613772
-1.1888235140431043,1.1165021906631893
-1.1741690444875965,0.700954872208613
-1.1692845274937422,0.5278755032025979
-1.169013602393895,0.5992518895278526
-1.1491977055106128,0.1824416956032355
-1.1460423537185287,0.1462793872755903
-1.1307861231459262,-0.1625401316037652
-1.1273635911536726,-0.1606496965449867
-1.118485300180182,-0.333615205730325
-1.1173417931671992,-0.3588142971315001
-1.0980102134238796,-0.8435322638579847
-1.0886567893022094,-1.0764404246467236
-1.087972427611595,-1.0837409870341839
-1.0809740920630124,-1.3271062738994588
-1.0769833369089183,-1.4569547527533178
-1.0719424380119218,-1.5853064040630065
-1.0707582331810992,-1.65788075328598
-1.0632722062843398,-1.913980716554108
-1.0615426977143199,-1.9483324207666273
-1.0609053832113085,-1.9883841294306037
-1.056760395046923,-2.0798809398401086
-1.048599344215204,-2.334056985866306
-1.0373080964615902,-2.6007459999629883
-1.0339693280529012,-2.677711476131347
-1.0200055505715353,-2.7907089925973545
-1.0199488105619499,-2.841514634673831
-1.0141358117992643,-2.8117333586447133
-1.002392000993595,-2.645639879356472
-0.9940415616690994,-2.480169868554037
-0.9939887312253806,-2.556357191335078
-0.9855140743984947,-2.1776074831336576
-0.9814256506709538,-2.0768909628339305
-0.9809763565413783,-2.0558195818181053
-0.9799127340291425,-1.9937708547770563
-0.9795394475109394,-1.9937803516052741
-0.9785589978600435,-2.013737389510035
-0.9739403811136507,-1.7427781505027968
-0.9706120474921023,-1.6883170073056606
-0.9594673361774184,-1.0454584363345305
-0.9587909601371094,-1.0811411779637903
-0.9577320166630265,-1.0604789602120455
-0.9488874186098215,-0.553510535321105
-0.9432780426296667,-0.27402068725485396
-0.9423993898804275,-0.271789575781078
-0.9423473463501555,-0.22421499872120187
-0.9370692859866185,-0.056724873547028286
-0.9320626391954363,0.20559867036120397
-0.9314684553236869,0.1775082615474772
-0.9240193939682242,0.46740084480148425
-0.9205733135133469,0.5326052479935942
-0.9145531496469008,0.752587142280593
-0.9124740292864204,0.8188599216387333
-0.9033107356848511,0.9344424158210793
-0.9002459124792512,0.9280082477183093
-0.9000607889045456,0.9539621259753496
-0.8981098664036931,0.9479475546381878
-0.8978450751925569,0.9607211743151671
-0.896251328656307,0.9453369452508765
-0.8949047268564279,0.9528585194456917
-0.8911445904829121,0.9348467516167057
-0.8791090915979005,0.770657193253023
-0.8751777744644862,0.7113082139300568
-0.8571931099986605,0.23121141219233055
-0.8493759128392622,-0.05413016859715773
-0.8488934233274859,-0.06953530643747437
-0.8394285868194276,-0.3903121752389729
-0.8354969314464142,-0.5484400033476838
-0.8351759114198156,-0.44696119033994636
-0.8225502431960594,-0.968458621321436
-0.820251852010804,-0.9549053726860773
-0.816980715103127,-1.0553956669959141
-0.8093387741200662,-1.1954559147834964
-0.8045968527858696,-1.2865953050791261
-0.8036092899785725,-1.3478269274855799
-0.802192265799154,-1.3121078205964676
-0.7964399106058586,-1.4394347776412837
-0.7954877873896278,-1.4752291217346791
-0.7946732008022415,-1.4062459213619054
-0.7918192454910922,-1.3983789123553996
-0.7802675903292462,-1.4265159473939442
-0.7699938128101689,-1.3961597304922042
-0.7687143470256039,-1.409573186787055
-0.7498051504964902,-1.2086536570352884
-0.7455636988537471,-1.1252015237621955
-0.74280732925192,-1.1135596931782634
-0.7410591390238102,-1.0400689263039065
-0.7336348531050558,-0.9597244118546173
-0.7317101009779803,-0.9977444476381391
-0.7180955332824897,-0.8956983281738216
-0.7106969791960145,-0.8178867625845081
-0.7074733643995774,-0.8427983363254892
-0.7008462447796138,-0.8496967753879112
-0.6972360981529029,-0.8705971193521821
-0.6832365958106097,-0.8797519589566155
-0.6822628868672203,-0.9126269713143761
-0.6790478846755339,-0.943639934483643
-0.6755416718367631,-0.9794489424364349
-0.6753123272122772,-0.9879220445933594
-0.6739913771255939,-0.9707038735760523
-0.6694779263514512,-1.022406220901076
-0.6690506026352327,-1.0252275251263034
-0.6635534997966968,-1.0468751699351377
-0.6607761012282616,-1.0781395412716017
-0.6582927486635777,-1.1496731550087622
-0.6577797443324562,-1.094994900573729
-0.657071436644141,-1.134869764411941
-0.6562000409633733,-1.1511421835586717
-0.6552665448447503,-1.1057567857046287
-0.6539277966758243,-1.1654326418690184
-0.6517475886720501,-1.1901440098906613
-0.6388121551259887,-1.1913355108793098
-0.6346082441311731,-1.2033210316493927
-0.6334382171016975,-1.235062472878375
-0.6175077330332961,-1.329389015669815
-0.6046677035112236,-1.2662019184536517
-0.6032729659810254,-1.2782748910095807
-0.5972833958968038,-1.2510329808373537
-0.5969621209488305,-1.2186252612752915
-0.586382838794619,-1.214063161226906
-0.5786814946821783,-1.228339172764291
-0.5779754364448708,-1.2139040934641963
-0.5738995930707871,-1.2042150461280619
-0.5621959190220691,-1.241729830821484
-0.550370163072039,-1.394485465132286
-0.5485358526198194,-1.44563945166916
-0.5379825062798851,-1.5670592346825662
-0.5336853727542406,-1.6578350620426086
-0.5298723803272147,-1.7195781755848338
-0.5180767467158787,-2.0080766574057263
-0.512044217883572,-2.186661661690832
-0.5023188600689266,-2.3854279783503367
-0.4880097451926959,-2.657407926400856
-0.4836950088831662,-2.664960160044942
-0.4761310451869818,-2.785121487450782
-0.4687805903413764,-2.835523300541791
-0.4686103307830196,-2.8052408528294297
-0.46115585610524956,-2.76672796508975
-0.4558435182561298,-2.659973397542525
-0.4540221594844813,-2.7006010363542687
-0.45185946554196743,-2.620774948278847
-0.4511607354869147,-2.637393194962109
-0.44304358184383474,-2.3681326658508435
-0.43856018506962036,-2.292296027769178
-0.4246967285041299,-1.7060994938828624
-0.41950590207321126,-1.4746064388420088
-0.4123798262669278,-1.1268706081182618
-0.40514717765768804,-0.6485432565204641
-0.4039170938129346,-0.6062416396039215
-0.3929796518444948,0.06850389723617334
-0.3883718715166373,0.3359705780615535
-0.3862667019037751,0.5093172520874436
-0.378783161707525,0.9004992792837024
-0.3624088018669194,1.7626185954255302
-0.3560534659783432,2.07488112191391
-0.3557175222121165,2.088663869502981
-0.3500882921548567,2.2964942054368147
-0.33552077657117874,2.721636437796993
-0.3271252415975954,2.971198092444443
-0.3217509716774911,3.069542147396774
-0.3185961818290739,3.1351829949550245
-0.3183174288663535,3.153922584228302
-0.3182566413916934,3.138956028908708
-0.31740755996891235,3.171984914590642
-0.314903246724775,3.1994476074586147
-0.30424108640162384,3.346807442702536
-0.3027255910912432,3.286301136594183
-0.3022344233804901,3.397943892023173
-0.29171635279954566,3.4709205148335465
-0.29068665140261185,3.452840882474911
-0.2888248359026626,3.50015236848932
-0.28772546610950345,3.512933442255625
-0.2800584911349846,3.6203246235004105
-0.27445165068902977,3.685135452309896
-0.2616343749102428,3.888503426784934
-0.26128109865744076,3.913890911057461
-0.25684923657965797,3.9662030940958077
-0.2534652406112321,4.031910908470201
-0.24756437913577312,4.070818050581988
-0.24516204932179697,4.13251052371772
-0.23916339203435655,4.308477946762258
-0.21808404106216406,4.504575498396381
-0.21673853348107208,4.5268341457863635
-0.2154123020342853,4.489420690432905
-0.207912092482049,4.440247361244037
-0.2052016899265947,4.388972765873939
-0.19112447418299094,4.10413622948879
-0.18883119296305573,4.09562756938602
-0.1824339980821894,3.8009091307182077
-0.1778596064637452,3.5459820729138376
-0.1774805006321314,3.560801214625585
-0.17582669017453378,3.4389470010438563
-0.17309894277925952,3.2773706374376474
-0.17281029126589642,3.2436901415892394
-0.17178898336801396,3.2028246796068425
-0.16445508729178382,2.7258768710006938
-0.1578297931773882,2.1977719123103596
-0.15402571796876607,1.8725760947309518
-0.1470031856697176,1.2164066742029953
-0.1233529610620927,-0.9177240374529714
-0.12127089017903714,-1.0560712298225
-0.10892557461700836,-2.105191598934046
-0.09908733278604576,-2.6574797572224615
-0.09435939979635988,-2.8978745785763245
-0.09362633674578191,-2.9298393641836338
-0.09175778032053827,-3.0078086416687375
-0.08977529940566509,-3.100658192425476
-0.08929055789027718,-3.083858261555945
-0.08846927221594036,-3.0623385756770873
-0.08785375454086797,-3.1533008005347045
-0.0746005761412194,-3.201959539274746
-0.06989283995146955,-3.117186252397919
-0.06921704194618128,-3.1018642896145314
-0.06897023585910578,-3.1757453466991046
-0.06596976754062656,-3.009479487768088
-0.0658196535138309,-2.99687013084096
-0.06563657545105972,-2.9490799099030838
-0.06418425964474572,-2.9502990124482906
-0.05300757919380317,-2.3004129095585895
-0.05258279064685656,-2.336422206833923
-0.05180149384573429,-2.3078681023165277
-0.04482375606581801,-1.7367708074840245
-0.04472547223218326,-1.7249205613021887
-0.04362853828090518,-1.646257686128634
-0.039565627754689636,-1.2840303081313509
-0.032793791830582286,-0.6221028590907207
-0.03141504660855787,-0.506200782866102
-0.029904679204357798,-0.3788533305109479
-0.023995407514764366,0.26345492997109743
-0.02247567499822134,0.40125429413296015
-0.016888818194716215,0.9884057868381512
-0.010663571953518858,1.6072909753919202
0.004310372236050242,3.011224907529151
0.008549418385664254,3.2737235226664683
0.013814241168336405,3.6206660555045524
0.030436435677670737,4.1813726476840385
0.0347690278580397,4.135486045470887
0.04176071740225584,4.081760623634193
0.04414272496826932,3.9952593322071466
0.045197822647670804,3.952815643973549
0.05688927009594913,3.289661665995712
0.06370312941147027,2.811276650655124
0.06560132032259336,2.730961643830621
0.07619457074275982,1.7352571117826152
0.07647710962261733,1.6749311585084528
0.07757007041466846,1.6653506223849308
0.08013264099313311,1.3460777375175037
0.08023849963556451,1.28548016674333
0.08045228278027139,1.2778177350323416
0.08359043581628711,0.9475753132488097
0.102452758031367,-0.9073434682365153
0.11279794812472232,-1.8758434242071365
0.1226052144992753,-2.60216937762182
0.12364904069236271,-2.6770237609556142
0.13905743477866483,-3.2657063773079096
0.14118584072645834,-3.287314092883652
0.14151004530256905,-3.30231496375033
0.1518786715611311,-3.2925925459880587
0.16401413835710876,-2.8867041515959087
0.16486098054279097,-2.794311768500529
0.17351590364648128,-2.3363476385762345
0.17535432597078726,-2.219523507387805
0.17661194522447854,-2.159262111590473
0.17940531990445852,-1.9489402585375422
0.19608287070293295,-0.6461213040183944
0.19637116657018883,-0.6520699216712048
0.19726241270916134,-0.5328783219267116
0.2012177859819957,-0.2643425194292111
0.219120983973645,1.091722914843487
0.23166670402535905,1.7004990434337053
0.23318490966492256,1.756517512535905
0.24436993483520641,2.0008913621017337
0.257902303897354,1.9138575029177327
0.26501064870769975,1.765812583980033
0.2663025144377116,1.6608532737793695
0.27702096052783753,1.198139974435028
0.2821912098484316,0.8938140740503544
0.2881630320157411,0.47506493940652406
0.2997982356126512,-0.1658505629559795
0.3001658917703187,-0.23236024799905566
0.3017914584978545,-0.34180628635853205
0.30392389859373026,-0.4517492656259881
0.3063420811420805,-0.5799009975140501
0.3113707053572128,-0.8762315145746271
0.31317127312077897,-0.9976320474263649
0.3194350824454322,-1.310656788205644
0.3284066843093245,-1.7124401767344377
0.32926665636632224,-1.7581821618100775
0.3302271820705709,-1.7673731224177092
0.34812271267161243,-2.097049530137612
0.3629829685021986,-1.8542416107456816
0.3640482686181059,-1.835102114976742
0.3717896166452732,-1.508999747900324
0.3757186063787583,-1.3286549257990552
0.3764211307172971,-1.313346669378578
0.38271302960131903,-0.9614994339993322
0.3849288260821657,-0.8313092641822523
0.3882535285107096,-0.6358922517778093
0.39257459247736737,-0.3833450003956154
0.4084176983805574,0.6449981539122027
0.409184480596255,0.7776814535386036
0.41038182501970333,0.8782307382665351
0.4140910227338255,1.0291109011847999
0.42234914654513833,1.5390818137090028
0.4226870662568567,1.535906625407635
0.42595588617741287,1.7413335236406924
0.44388030744271845,2.447331206601104
0.44498362188433793,2.514614714238324
0.47265910635642383,2.765526238704764
0.4755042767010691,2.7223640857702534
0.48857720371033864,2.4692050750021792
0.49047911818642964,2.402628716440335
0.4951265348892746,2.2860419547873505
0.4984862112511643,2.151321350886811
0.5024018900661829,2.021345922530557
0.5030604665069194,2.0242127129811816
0.5034660512346782,2.0186027817252694
0.507452194502827,1.839362961033374
0.5208055281375454,1.432158483477433
0.5229478647300638,1.315286354075464
0.5260478944266618,1.2802495512523397
0.5344316274651866,0.983817982867951
0.5350682292500766,0.9102740425952187
0.5459593604602127,0.6626791264860692
0.5465864113179446,0.641841793767854
0.5472448132223633,0.6498392367692475
0.5522203646326633,0.47420172774003366
0.5555650679237738,0.4378985685266008
0.5588297809316449,0.41114311891478267
0.5650979909056106,0.22101369875197086
0.5779135533589059,0.01071820279686244
0.578230231995827,0.05280699751144703
0.5823398505466244,-0.04762062724701485
0.5874128509055971,-0.19076380839387697
0.5908181356914954,-0.1845152141147363
0.5929676998374784,-0.1835178903260978
0.5937736271541745,-0.2913762576117228
0.5965060948621481,-0.285611743718534
0.6165623115026975,-0.7381339192567815
0.6208258504976856,-0.7968369908988466
0.6293022424604073,-1.0644508534399875
0.6538933123953665,-1.8496552812285871
0.6620726281045526,-2.0639074306849476
0.6670447058370881,-2.290042113539225
0.6846019964639307,-2.641102673942621
0.6886923540006826,-2.7579032550405826
0.6901377631806191,-2.763595913255409
0.692637788661977,-2.7905921099355773
0.6995892535202102,-2.839536473572067
0.7039804740476661,-2.8324640927684754
0.7164044396874569,-2.6692441431335356
0.7268455521311301,-2.375351448538369
0.7279441509613225,-2.396447624209417
0.733444099132079,-2.166283769483143
0.7362485905462455,-2.1375800483109493
0.7457921714057196,-1.7258770861039823
0.7514641064489718,-1.4599579708007728
0.7583321107882068,-1.1097061500589578
0.7597917347714573,-1.0611727657367942
0.7667555810245448,-0.7056994033904517
0.7745674361684136,-0.39095499869445727
0.7778570182777065,-0.17019666218743587
0.78040296834634,-0.050346588713561
0.7823984896604257,0.037483884544427276
0.7893045225641018,0.28320201467874906
0.7958929656603146,0.5730814764332357
0.797443049122994,0.5569845588170531
0.8111201988001167,0.8850264635199396
0.8162301850930258,0.8868255641901215
0.8172540478469239,0.922654231415157
0.8217222890209612,0.9381668481346004
0.8237060077009204,0.9587861682795786
0.8337046066023803,0.9342925144938059
0.8340576380444489,0.868935829031213
0.8465005513769888,0.6381295185377164
0.8497988633078721,0.5291527610565897
0.8568187163454044,0.3494905261734892
0.8582788173372231,0.31710474186182536
0.8799055827344358,-0.4296496856215611
0.8863414080659622,-0.6190788529485383
0.889910998776517,-0.7352736922718731
0.8921460502034426,-0.8156878375200999
0.900126673713431,-1.0187575679035388
0.9013755697486534,-1.0859460254300926
0.9061361555904792,-1.149704773250444
0.9114929215421492,-1.2314331837345407
0.9251161037831936,-1.3871768781713805
0.927253174529139,-1.4241267162521012
0.9298615084127886,-1.4420492349432383
0.9381087283213025,-1.4281609780415314
0.9405251955043683,-1.438448848394411
0.9540294375392651,-1.3372314155387972
0.9557756947716616,-1.3705630312271027
0.9667276051316049,-1.2286432618389174
0.9712367909138653,-1.2043952051933542
0.974173325947997,-1.124739316399972
0.9858733911516824,-0.9857692014174826
0.9935084166994299,-0.9095640847961198
0.9972561095435948,-0.8950533630455637
1.0077893900698296,-0.8363970475897846
1.017341326167844,-0.8297355232919091
1.0180103841529036,-0.8855550918835399
1.0248596872780302,-0.8816531422600256
1.0343198930838966,-0.9171928379455214
1.036085385735186,-0.9125631829799317
1.0538076934938383,-1.0452277509628214
1.0614303835696823,-1.137948601487813
1.0657341646018574,-1.1697649074961263
1.0714519918072511,-1.2768426770849675
1.0802572130589727,-1.2843225021103
1.088991989566379,-1.2736921792065508
1.09670239907636,-1.3142048844807703
1.0985455818116465,-1.2807751977531878
1.101778646882905,-1.2409423540154512
1.1039218826091357,-1.22509403360461
1.1216721936263463,-1.2392133653802486
1.122399691105878,-1.2651558520744233
1.163060037545133,-1.3253151439778466
1.1665520265722122,-1.3579594999895388
1.1688410949090455,-1.382519500268254
1.1712555589212403,-1.4281405910398794
1.1744423714595706,-1.448209234975208
1.1753033447736652,-1.5233392942054027
1.17557631836054,-1.4926674596935876
1.1766013525266157,-1.456154124948073
1.1778769520687904,-1.5288241463558747
1.1787900630850938,-1.5357935433593644
1.184970020658218,-1.6946266507805787
1.193624280512326,-1.8058201565308403
1.1943693324452065,-1.8318810725589991
1.2086155042915125,-2.2425638173102738
1.210548793925864,-2.2882311786779823
1.2165804274613086,-2.3916499974826264
1.2204797428385072,-2.459673281245468
1.221539464284688,-2.530579301699835
1.2408733447413764,-2.809112916531026
1.2451159426756693,-2.838500440426155
1.25380438867841,-2.851236188773783
1.261724726387067,-2.740922786647534
1.2743616518331784,-2.471837804993903
1.2764142031585237,-2.4250021041812335
1.2770376263705483,-2.3557426985009324
1.279743520575626,-2.274220028583312
1.280462025549154,-2.2511451525344675
1.2824124957783525,-2.2181513053739708
1.287441703317862,-2.0154917208142287
1.2990153205516073,-1.4941777666958824
1.322672418002476,-0.1550421438327027
1.32507966777486,0.020004613894646854
1.3293350577605043,0.24488602569151896
1.3298599029927427,0.3512116510805162
1.335487620732697,0.6177195134303411
1.3588709784168067,1.886965463961275
1.3589408205333982,1.8839577343474356
1.3610529132315232,1.940730556162647
1.365846530361896,2.219014959199716
1.3681916567968377,2.2759750020964917
1.3684033576291155,2.3569697440740764
