n_harmonics,base_freq,magnitudes,instruments
8,4.433537079974644,"[ 0.65147227 -0.70347404  0.16575948  1.13933171  0.08863671  0.15968158
  1.1190165   1.05400859]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.4062326469730677,2.987602595028385
-2.3848924084885095,3.020995807928324
-2.3789726930844974,2.789251020865431
-2.3675944084716125,2.161446657020365
-2.3613519420555944,1.6733893493080914
-2.35727908205556,1.3833228701306857
-2.3518696415174682,0.9195686928780518
-2.341055800535982,0.0014906768285942174
-2.3344693737103546,-0.5140294421414072
-2.322805830148149,-1.3402428052873867
-2.3131191624244227,-1.872791912643335
-2.312884704155187,-1.9046183202868952
-2.308364738388054,-2.0773175272632067
-2.3018341345129705,-2.2606987304022823
-2.295782218871416,-2.3529051053766428
-2.289780765684852,-2.32764959230495
-2.2887406372626584,-2.325866473277483
-2.285897501489986,-2.2978226261482386
-2.27957460014757,-2.174766767467178
-2.274650263943373,-2.0063860763726455
-2.253825363630524,-0.9773107977165835
-2.24903741589615,-0.6971768386618625
-2.2431452274386796,-0.3754715597209095
-2.24250950394379,-0.33237179881055073
-2.233871236649306,0.14155744919921276
-2.2189535980724413,0.786569834599048
-2.2171054092909395,0.8461650986961587
-2.1942729175640623,1.1250208772277837
-2.1882957645913756,1.064842140698655
-2.1856298350146406,1.0066782601998574
-2.181335601204719,0.9093852796833829
-2.171224824807804,0.6114517714877709
-2.1630346689008157,0.2894683499260733
-2.1601658832921116,0.1673177818321741
-2.1527644797756276,-0.12076851426646412
-2.1427657661327517,-0.5840765235779823
-2.133110547096788,-0.9474984564883577
-2.1329462059768263,-0.9760674940019256
-2.131517462872859,-1.039582711805881
-2.131221219318442,-1.0395804637617558
-2.1225455703874383,-1.3115076527907077
-2.1221355496048027,-1.329275718379355
-2.120500899025945,-1.377201790314545
-2.1111897033081393,-1.6004705824653167
-2.109075533631567,-1.6235183399387898
-2.09923375910675,-1.718635103591197
-2.0885306508547155,-1.7558753246534418
-2.0850753839229457,-1.7481311020418924
-2.0822767298793288,-1.708568465531167
-2.079758296421495,-1.699259730321855
-2.0759451795738944,-1.6674830968752714
-2.0548465873942052,-1.4009964831081934
-2.053093505134124,-1.3743694055720954
-2.04876237078716,-1.3030529936960515
-2.0481269903632007,-1.3010973161554316
-2.04650355696395,-1.2757007014971782
-2.0456842538673756,-1.272811301032668
-2.0192549764901395,-1.1049788967599616
-2.0097209479232427,-1.0943156876336262
-2.00729536364187,-1.106810838946388
-2.0048200392280755,-1.1110038209947637
-1.9969811689692432,-1.1564353000133545
-1.9811040112659943,-1.3046071038619302
-1.9680813845772291,-1.439818580506004
-1.9572381464144388,-1.5326560680722272
-1.9558392152339026,-1.5570433854460652
-1.9448883747089871,-1.619057206110525
-1.9390835591767528,-1.6420143161883518
-1.9341723522608714,-1.6607223146455712
-1.9306910471457852,-1.6877111348417138
-1.9286452112205394,-1.6749815004977096
-1.9220275109716163,-1.698437310157721
-1.9178494414090674,-1.6978827182491996
-1.9142725370912965,-1.7080091660085974
-1.912291455518836,-1.7220562493380764
-1.9063980275532926,-1.6974779221794511
-1.903143300612759,-1.6918445669294186
-1.8947170738080379,-1.6999794715016265
-1.8852642351202018,-1.6775259919704615
-1.8846637447986598,-1.6663608782719401
-1.8821822969279822,-1.6581594833782234
-1.8733220179722736,-1.618405370458696
-1.8555498888098227,-1.4366195379690951
-1.8541237490382856,-1.4260707700296988
-1.853122518074277,-1.4083155773177736
-1.8519725700221341,-1.3931119628873252
-1.8451300989527408,-1.2954794336473432
-1.838780794839285,-1.1403098387041029
-1.8329987678728643,-0.9697553074219295
-1.8276932917915565,-0.8049679435462275
-1.8184490089701977,-0.4769975167878045
-1.8156426976749742,-0.32990106939576325
-1.8144404264002973,-0.3078868708232613
-1.8049505662097152,0.16156724938575556
-1.8035830538576332,0.2353921724030794
-1.7684679219280117,2.3072160217327857
-1.7656444515931444,2.4903144276811116
-1.7575422184606824,2.936879498281858
-1.752680433353238,3.1802231785941757
-1.7462838520681945,3.4590330591494687
-1.7424613408998275,3.6138916127140543
-1.7390767318862546,3.726923088134302
-1.7301503768533268,3.9027535891933893
-1.727303009989468,3.94814002031621
-1.7235770826145294,3.9910315033251123
-1.7212979167491818,3.9796108704376145
-1.714864888714286,3.9504682109828746
-1.7050237134334782,3.7657397366914256
-1.7042932490964513,3.7474728931603267
-1.7034527716750734,3.7092196664932935
-1.6935865802623968,3.3857112541222305
-1.6764166909640494,2.5444014711346714
-1.6739536468188254,2.4390030049165192
-1.6706790698372396,2.2639616358652552
-1.667414049457337,2.0814698330913988
-1.6516939613462729,1.356965129583606
-1.643574370520331,1.0440311771968893
-1.6341634702134535,0.8251690156280558
-1.6232765972058005,0.7767549290003344
-1.617138194888074,0.8430784435960252
-1.6159529445944851,0.8348373803255225
-1.6127160194762744,0.8821521855871256
-1.6061402028113663,1.0635830954438443
-1.6036641635844995,1.1364599096870305
-1.6035757182896995,1.1357829843403207
-1.597416396900135,1.37630869866653
-1.5926351511591865,1.5691607337568396
-1.590025972944879,1.6760344832813736
-1.5881261721304725,1.7554147281788994
-1.5836771767499849,1.9804623835630528
-1.5779172445901712,2.257081374635397
-1.5696937761048504,2.5865187385407746
-1.567189313692038,2.70059841689992
-1.5662577723851312,2.744408598453389
-1.5645429998472478,2.8037916274981796
-1.5626221544998151,2.862246225731442
-1.5561112211739065,3.063941619869553
-1.5503084171077186,3.176286476826278
-1.5348755589411087,3.166344200877712
-1.5342468969590457,3.156222410458239
-1.533994529202863,3.142488078511595
-1.531291068239949,3.071561129005297
-1.5292175938623118,3.0256419063911144
-1.529174646105698,3.031339638214367
-1.5287133130665527,3.0201257261449523
-1.5235501313895023,2.826484108937517
-1.5225352909972893,2.762007730206581
-1.5221823808298867,2.7531541958208003
-1.5202528043566497,2.662189176865996
-1.5182964888176884,2.55075529839435
-1.5158369274827985,2.4250182826454063
-1.5146856186808648,2.3489265785261035
-1.5119923602042853,2.1867518470954233
-1.5099833593478134,2.0328639442228993
-1.5080243564628537,1.9145790437569714
-1.5034420654937666,1.5548037237918453
-1.4977722450100266,1.0849603706487503
-1.4894946608564785,0.33890863624092005
-1.483599414667514,-0.19711463025445994
-1.4676811515483614,-1.624926908246539
-1.4521896154510745,-2.6714881699921804
-1.4364668506798628,-3.2299310393169374
-1.4337991823811154,-3.2759029079586752
-1.419628635470814,-3.141477533261556
-1.4101056405948664,-2.7659377625200943
-1.3957403067643037,-1.8967328069656997
-1.3913438874184028,-1.5798926040313592
-1.3911688223871332,-1.5720071381438065
-1.3885095223795971,-1.3600865285556865
-1.377292477325273,-0.4607914990821559
-1.3765486453588154,-0.4167940413467608
-1.3627163740007764,0.6217827420806205
-1.360181911004875,0.8062167349393108
-1.3600269198507107,0.8274292251165591
-1.3550407654928587,1.153348118917568
-1.3546792053677532,1.1846713464590122
-1.3512609017318253,1.354253835977012
-1.3407737683424448,1.8441016352105997
-1.3223562314055075,2.245849669439053
-1.3222542462359035,2.257798042504703
-1.3208672948088471,2.2473084923312854
-1.3198148596452934,2.272324656409616
-1.316576053974529,2.2231586096657163
-1.3058475075087304,2.1487468147865063
-1.3019642932694782,2.075006108052093
-1.2922343203784075,1.8271735473680872
-1.2885360622585014,1.737153973351454
-1.2818037789650303,1.5388908361755846
-1.2801451777476551,1.4956665907927096
-1.2721539391380225,1.267161550049773
-1.271982996842561,1.2692402165072736
-1.2673833351256318,1.1602020793739876
-1.2576335575867374,0.9727526242521042
-1.2551151392300612,0.9023308867482861
-1.248155364776663,0.8083157363065813
-1.2446177727455914,0.7704837548959215
-1.2403873184782126,0.7447510125484647
-1.2386514402442783,0.7413896687867562
-1.2240429855992465,0.717169527600081
-1.222254661114049,0.7124258073266694
-1.2178166842898481,0.7216899549199337
-1.2043752087503534,0.6475129994220854
-1.1948938163901501,0.559506694140647
-1.1821221200281888,0.3041519117762364
-1.174919666452387,0.057063618568336735
-1.1706277835686087,-0.1406274764644179
-1.1644883899919654,-0.4296991474501226
-1.1593753140075413,-0.7018870028902703
-1.146095092662813,-1.5464003578610626
-1.1439586104747927,-1.6997887659462865
-1.1318650739954415,-2.515693811041492
-1.1113508512326815,-3.744305425212738
-1.1091429315223529,-3.8395349085849544
-1.1017159940389771,-4.098330107524795
-1.0933859943927868,-4.218796295766208
-1.091682880711351,-4.2395851269570075
-1.0866274985263709,-4.224633585120379
-1.0804609429314103,-4.11337506184627
-1.0618560317704464,-3.177993089845234
-1.059087205727394,-2.978275744254912
-1.0576512816051271,-2.858022201775677
-1.0492335265924793,-2.1267243339418433
-1.0430731200718517,-1.5140563636206308
-1.035378735766717,-0.72656934194501
-1.0288421966268573,-0.041295117379723224
-1.0273132266922629,0.11367918385024159
-1.0271659677009526,0.14493535301012705
-1.022401190082869,0.6308572003492239
-1.0147662312114154,1.336953567757142
-1.009560869615634,1.7888051737141941
-0.9999116384153472,2.4683055410554644
-0.9997192031921283,2.4943864170951495
-0.9989727314478563,2.5227119652962324
-0.997200023640445,2.6350071627639493
-0.9971029963830258,2.6488684568965204
-0.996353923086684,2.678042882427236
-0.9893486288120141,2.971382334819921
-0.9866184736871269,3.065217299030415
-0.9789828254328414,3.1529366254630196
-0.9781702820899563,3.166502312838009
-0.9772204021620108,3.163720432601973
-0.9717227818717369,3.092422352130303
-0.9564040319721716,2.51248890282044
-0.9546571812230926,2.4152183541720893
-0.9431007320545159,1.6126643083809988
-0.9369641790635068,1.1257473569569318
-0.9352439674485691,0.9897053816200845
-0.9314289174636201,0.6493777759300123
-0.9278255505614812,0.35143721563666164
-0.9119559259489374,-0.9292644407136091
-0.9099453574384442,-1.0652799578446863
-0.9081633534257945,-1.18861251804241
-0.9070271088279211,-1.2804859555742245
-0.8851054794460715,-2.243843591224105
-0.8752192886128305,-2.3471886113529794
-0.873913676323109,-2.331381065662085
-0.869991708103032,-2.3127134189686878
-0.8661330005382912,-2.235600711226366
-0.8608843800655479,-2.116119084097098
-0.8586321248479605,-2.046816397762181
-0.8440579009336866,-1.3997611498465787
-0.8345270600886971,-0.8761936294088493
-0.8200179542133341,-0.05038384365239868
-0.8154630914779837,0.1989496234457488
-0.8150701301074452,0.21277635300465472
-0.8104377365097966,0.44246258300459385
-0.809723024382742,0.45756578111809987
-0.804990081370383,0.6560740709092797
-0.7851982766616681,1.140730573660012
-0.7811307656265694,1.1150466796638026
-0.7711901264470238,1.0663304669844342
-0.7645529731634486,0.9260042673729489
-0.7557398016592525,0.6920638237721973
-0.7478005983416804,0.37256801246788
-0.731777680665533,-0.31904501783551986
-0.7265526965342395,-0.5316142989777921
-0.7240022590417663,-0.6587351490968062
-0.7195473736791032,-0.8080460788117987
-0.6988361296252292,-1.4912128471298902
-0.6957985474519957,-1.5530493399619891
-0.6913925245482582,-1.626071761490751
-0.6912873133692945,-1.6390500707399247
-0.6908908927010344,-1.6237273882626506
-0.6844623938381926,-1.7248241527663146
-0.6725461777568102,-1.7450310760578962
-0.6533740438962035,-1.5938649493823793
-0.6510791038008694,-1.5916692006372808
-0.6415373992928419,-1.453760310154656
-0.6365923496200363,-1.3651793261905316
-0.6293885451316634,-1.2989768442437772
-0.6268886683929678,-1.2696739995083024
-0.6232307746090324,-1.214674464494614
-0.6190569219562443,-1.1695909743203907
-0.6181864573706637,-1.1647829048578247
-0.613499731607206,-1.1184172714443297
-0.6126037119773327,-1.1310357649214566
-0.6079742119345752,-1.1023209646168415
-0.5932526226681114,-1.0951680212191772
-0.5858220999168706,-1.1289610731432291
-0.5770964344399516,-1.1609866869825054
-0.5745050451436389,-1.2091892559085302
-0.5740382471393417,-1.2166694538141625
-0.5698596776119174,-1.2578620843375756
-0.5655235377190904,-1.3115788454039534
-0.5633898172118745,-1.3137766292010773
-0.5592711993124015,-1.356445657563803
-0.5584844684871042,-1.3407304994315856
-0.5430371547965342,-1.5002185621443038
-0.5359411395849296,-1.5583096788096489
-0.5287640071003303,-1.6155106596614615
-0.5269139934227374,-1.6049911267086274
-0.526538198400905,-1.6212425842061526
-0.5257828830304225,-1.6103759452274449
-0.5161451044546936,-1.681242931347716
-0.5159609688560103,-1.6680676422917524
-0.5119611578559984,-1.6839113355698765
-0.4960626527530474,-1.7095709697954007
-0.49254689605736335,-1.7227262377514772
-0.4922637094955209,-1.6956154074018202
-0.4871989533406378,-1.7211173130242468
-0.4852530944247899,-1.7052971892411255
-0.47137331086683787,-1.6625705431245665
-0.46727470940732285,-1.676691796891336
-0.4633301677402537,-1.650837265624385
-0.4484410909183971,-1.5557369466973778
-0.43268699052300885,-1.3489323737382521
-0.431869349693927,-1.35728083013464
-0.43098978990775993,-1.3172801403129908
-0.421074153689625,-1.132968515567727
-0.4147187626048998,-0.9407177095792655
-0.4115738287127586,-0.8402300301396225
-0.4108770161822548,-0.8264415922780071
-0.40025029325674044,-0.3937031449243767
-0.3698372557518672,1.1926289875448508
-0.3648092784041692,1.4804867796405037
-0.36136217729083553,1.6954810529542763
-0.3608270783864169,1.7365169370573135
-0.35809102634136725,1.9267129939512917
-0.35127293073243315,2.3250706932333043
-0.3470673046743311,2.5681726920907755
-0.3447215238146599,2.720006298654985
-0.32538524808096625,3.612208209574659
-0.30969270198853227,3.9674908622294334
-0.30817364567845296,3.9720558962116255
-0.30537120867276935,3.9849806591521935
-0.3028553817251165,3.9765928523100347
-0.28214094470399953,3.582173087785873
-0.2774502265522125,3.426932299487599
-0.2765450959056146,3.3849567614177802
-0.2743477920211692,3.2888828606741303
-0.2724721244772068,3.1835995530683014
-0.2722887505202083,3.207391249051
-0.2654646726828913,2.884681906929444
-0.25875686779447626,2.534268379799345
-0.2570773384080942,2.433510953936847
-0.25293930473160575,2.2200404705583785
-0.2509805457372183,2.114881795681293
-0.24291696971013454,1.6986387796316444
-0.23724786103768158,1.4570195684495493
-0.23446983590817894,1.3401033701435026
-0.23155368432618495,1.2197146627747395
-0.2272345219937213,1.066790853725746
-0.2240122433065106,0.9953797987874157
-0.22143132996096648,0.9225080920653315
-0.20696737999294035,0.7721508241894858
-0.20588060694973187,0.7634835276369676
-0.2027725005876091,0.788606429558959
-0.19846628778677777,0.8310434259873823
-0.1898280042978735,1.0308055078023395
-0.1841155417045215,1.202115048185876
-0.17727308222457783,1.4878754885697432
-0.17486065302085718,1.5671513232691114
-0.17425632169499394,1.594866129105827
-0.1724481723709843,1.7121938826771566
-0.17098505840991773,1.7541496304054334
-0.16105453624265298,2.2151550195012595
-0.1517165523558317,2.6403314811299023
-0.15073464675997883,2.672948519519058
-0.1458383690313294,2.864734869244306
-0.14581584761075295,2.849183679167692
-0.14297853261933557,2.943747553664766
-0.13049686136814564,3.207263983400915
-0.12571954629745896,3.223796240000071
-0.11726342545720225,3.1563449972682522
-0.10522833073086169,2.779194192397339
-0.10220254610218937,2.6246529350325387
-0.10091975934352604,2.549821704592564
-0.09574027445982303,2.2637714296748497
-0.094149563386841,2.128637261782318
-0.07209742696703181,0.33066013597902005
-0.05379532625808858,-1.3353346020267172
-0.05302670565585954,-1.4034828447094696
-0.04782260914667624,-1.8372446198727057
-0.04533940838112205,-2.0162612702400247
-0.041564558553270015,-2.299647334956752
-0.03268778358892277,-2.7901413092237313
-0.0309345792691893,-2.882371760070843
-0.02120724366504012,-3.2226800212944102
-0.019992361031215822,-3.2401523589575008
-0.0173146747379036,-3.2644576019285094
-0.014802585155398784,-3.303130685763954
-0.013382565852063877,-3.3037789195270397
-0.01033992573107323,-3.2761236960172546
-0.008508582926349373,-3.2546494455293145
-0.0016012997230978598,-3.098480537168052
0.007136535905989838,-2.775499000753357
0.014706378033437773,-2.358858522465285
0.01790019237029128,-2.149698753408506
0.019544555200343705,-2.0510420487701526
0.03459191841278475,-0.8870104112082489
0.035685324373575966,-0.7913485240920914
0.0428116891676078,-0.22427809091597978
0.047208444698291885,0.0963287986389209
0.06734362731098464,1.4586408366930048
0.07785135501907403,1.8970100192387407
0.07989444610382801,1.9590004840244897
0.096821373991137,2.26326903501931
0.10608553993975045,2.20488202168518
0.10910653140089943,2.1577705222086427
0.10922991200189447,2.1675417829384953
0.10980007900027466,2.1647288240450036
0.11051377375674143,2.145726303289471
0.12127515868334893,1.9171512972001417
0.12285565719246794,1.888691928941672
0.12792273837981938,1.7335812497032639
0.13872836456698767,1.4472148813361858
0.1471823969534336,1.22472684364148
0.15004985934697324,1.1531407917196244
0.15280352592258906,1.0897123714245152
0.15601861322487842,1.0182561177467118
0.15779680914244665,0.9851099603229033
0.16211538619460875,0.9118542631775854
0.16588903933064092,0.8590924459178122
0.17019725045097278,0.8009390224387728
0.1729345749925768,0.7893357928403864
0.17585237286232047,0.7773312269276476
0.17659054466432478,0.7541590465772035
0.1827982696255388,0.7303911306053661
0.18724373300924224,0.7126658993834504
0.1873072268125764,0.7076403828058743
0.19402884900291184,0.6960907661860763
0.19885841811126692,0.6915857180798668
0.2069658083634165,0.6929867530050733
0.21313220101902797,0.658547163088745
0.22809875716987538,0.46401738244846547
0.23345061658614963,0.34189974063105144
0.2364629255756614,0.240680125225663
0.24265052521391794,0.005336732087281401
0.2718536172656387,-1.587742299299352
0.27861378834356376,-2.048593124617022
0.28984974794453233,-2.838310157861735
0.303515045378445,-3.622361612524287
0.3289311508296442,-4.229799378023997
0.33073873182736024,-4.2248579416455
0.3412993049106605,-3.943499633431811
0.3417611469820576,-3.9534475876488253
0.3483402028577256,-3.6311298734771995
0.3581656942181777,-2.970908240579952
0.3636799986136161,-2.5076050451330527
0.36375309422465874,-2.5137303925926644
0.39488844755718056,0.6330377618617209
0.40141757680138834,1.2709933417791577
0.41088746057129644,2.0470389806735247
0.4114748525129963,2.0934851719758183
0.41220775570681933,2.1508796259567573
0.4132608460592184,2.2116314870397824
0.4161099227680727,2.4004620483968533
0.4211429011567098,2.7106794017145335
0.44662087398367945,3.068703523499071
0.4541022645632786,2.83807918414749
0.45883561634648196,2.59995549203493
0.46401868603809326,2.3127156934811284
0.47516761444625155,1.5409481929638098
0.47542434244297427,1.5213377826392473
0.49266644602261067,0.06978094700210224
0.4974470448073225,-0.3223847716100211
0.4988998194877938,-0.46138319619200524
0.5062721620055104,-1.003739104815693
0.5565656781079253,-2.104019662366062
0.5580225768909792,-2.059129971697699
0.5650580333706667,-1.7864809034088758
0.5665858411057147,-1.7342179304988883
0.5788544953707975,-1.0860323851229026
0.5869979977433455,-0.6258558505082178
0.5966476391802655,-0.0776882277393226
0.5988422422667048,0.053912559258470764
0.5992997764141927,0.06870643837380197
0.6035949086869135,0.2943745670494546
0.606050293899747,0.3950634090570258
0.6100462625653966,0.5900074832249693
0.6149137303720775,0.7699268296238714
0.6158631242546679,0.8056383956593776
0.6183839262312851,0.863663781472584
0.6222210422004544,0.9778185223983888
0.6228897533125375,0.9923569798844489
0.6409303104166408,1.1195385505808926
0.6582270531796985,0.7739525611398366
0.6591751742840293,0.7554764602034347
0.6677547939359112,0.459978676630319
0.6902384056311153,-0.5300256846086321
0.6941592825127163,-0.6822407642169845
0.6960026011691753,-0.7491803491712188
0.7069664230982813,-1.1641839311830908
0.7116672349177908,-1.3052972294178375
0.7155220806473896,-1.4093314957368126
0.7171058026357842,-1.479927865450888
0.7171757946380772,-1.4389043685518306
0.7192586993770278,-1.5002560338249806
0.7289516073808713,-1.6684102552707691
0.7333100428273989,-1.7211065652864286
0.7644194289224631,-1.6213305729052019
0.7673938071276236,-1.5647838843578932
0.7743366525784823,-1.4642568558560733
0.7791169719417956,-1.4096978493673225
0.7823429291756248,-1.3562812591220186
0.7989775304929143,-1.1544392663936585
0.808666868615441,-1.1013798990865908
0.8350735249907952,-1.143350242919876
0.8367412616057619,-1.1666974001397157
0.8372080166035225,-1.1547885199921217
0.8451779902290699,-1.2189351930941996
0.8501379348373481,-1.2815869367638333
0.8529223687187635,-1.3243899910409893
0.8598687313945197,-1.3769428755214452
0.8606107050706364,-1.3791255255673311
0.8742269718887741,-1.5150358323702655
0.8764072995341419,-1.5168177078241876
0.878930733155523,-1.5381757787716526
0.8860010041056645,-1.5886615774806019
0.888564281385809,-1.6058489851825584
0.8896472025618154,-1.6207457504628835
0.9073439880052465,-1.6821141206114496
0.915538059830145,-1.6945009593516818
0.9172990158430157,-1.7020644704187002
0.9267665790975554,-1.6964925894888871
0.9276753804238558,-1.6962322888922807
0.9534106301164478,-1.662328484562383
0.955879497887774,-1.6537970900773382
0.961754188694182,-1.6085794524179526
0.9746671409025769,-1.4856129994734832
0.9768460842235855,-1.475157115421523
0.9784510097989303,-1.4513680458632072
0.9787672068794029,-1.452274127809881
0.9865319291546539,-1.3234106176185236
0.9899733591108428,-1.2769717368994473
0.990160877061133,-1.2695403935023382
0.9970521475812095,-1.104715102275966
1.0031967061038243,-0.9089125572879476
1.0150079158361098,-0.5113563394209389
1.0169142986952888,-0.42463371742227146
1.0187933045758246,-0.3502224691806667
1.019589023422248,-0.32223357755457716
1.0241383525979044,-0.11336269702589119
1.0278708191853738,0.08749637399936103
1.0430657516827324,0.9265553498445128
1.0430869696568221,0.9127924334759085
1.0532722075486731,1.579711723091331
1.0549693513500529,1.642728617640901
1.0651602869504249,2.277488865718207
1.0652515839806895,2.2887436817233087
1.0826067242440898,3.2434972024705693
1.0919147041521056,3.598044674133367
1.0921012014472673,3.60855607406234
1.0925560439846471,3.619226139780798
1.0971529433156482,3.7773727036923193
1.0996600476632388,3.83382722404521
1.1031608686248031,3.8984774022086133
1.1038477244551972,3.9032649968424957
1.1130175091260943,3.976144069785096
1.1196218226292292,3.939982342828374
1.1218316589837531,3.9301090076042766
1.1224669454906415,3.9195144270820164
1.1250568602476827,3.877485334164821
1.1338679395676055,3.610827189680562
1.1346710829787892,3.6228199413221476
1.1353684826606267,3.597071404725617
1.1437339665794664,3.2425299805301826
1.1536981754762445,2.775536417589731
1.1552364751257809,2.6863303709921103
1.1666480914303676,2.104160388182341
1.1675445410823402,2.0697976068384625
1.1732512891022884,1.7753107111733748
1.1756854280152078,1.6554939299397395
1.1820712190891633,1.369640350155817
1.1836461140088783,1.2948106145829383
1.1837268865747959,1.3035090081026854
1.18469491725092,1.2639166502367563
1.18851907513754,1.129817182535573
1.1977725438543025,0.867631171280225
1.2029710974132488,0.7909384786864014
1.2037413753275565,0.7961445572618658
1.2096151910456872,0.7577877131716029
1.2157995785076112,0.7973617230719887
1.2160086292657795,0.8091459487017404
1.2170070316735835,0.8212061816311619
1.2279621176184907,1.0616460207646943
1.2318245670073402,1.1604666147295248
1.2347001998759994,1.269198996823621
1.2406465153997637,1.5202225392123276
1.2454030896352215,1.720846980750501
1.2500635493308154,1.9391422069276556
1.2714323319732177,2.863249148647295
1.2796735574538003,3.109359868932853
1.283037493788993,3.174190124381418
1.2957924786301236,3.216128514345452
1.2980521614346605,3.1821238351964602
1.3060970965128718,2.999462812128697
1.3093785395704085,2.8757875331274088
1.3133292892135424,2.6887243677688586
1.3272381847622103,1.8451517930729662
1.3298463476281297,1.6158380491008415
1.3305070809655621,1.588354958417662
1.3358486158877927,1.1382362019140664
1.3441291049213175,0.41085601301022184
1.3442185595446414,0.40912654432580275
1.346855218688546,0.15424416863089835
1.357143782948432,-0.7785237748084296
1.374009762569493,-2.1842992022924905
1.374824936616081,-2.228647919933762
1.3782144524411688,-2.4501422547701233
1.3796364310966078,-2.5256273781343794
1.3816146386124863,-2.6513246137704365
1.3865679701595939,-2.9013587723285035
1.3915917235129447,-3.086128931797976
1.3987535692750939,-3.2372790114212977
1.4078003978113678,-3.2562415566156035
1.4114582878164423,-3.216766196639174
1.41605863755629,-3.0879817841471784
1.4213102974199154,-2.9069093211228587
1.4289816242614748,-2.531399841326427
1.4383469610934743,-1.945602196880358
1.4405847384113386,-1.757322583640827
1.4425962684281322,-1.6248194062924521
1.4490925052743888,-1.1206932852993032
