n_harmonics,base_freq,magnitudes,instruments
8,1.7108351291265942,"[ 0.25174429 -1.44904741  0.36580429  0.55645899 -1.80855164  0.1596619
 -0.88641891  1.31016253]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.1879188134559024,-2.145418117913419
-2.1871096615987176,-2.161561266677771
-2.1830974205769103,-2.238119575372649
-2.1802294713911645,-2.2907445984066412
-2.1670716808962265,-2.4903187810357075
-2.1666278442936804,-2.4952708777157135
-2.165130021320179,-2.5138000977046975
-2.163239366647119,-2.5344553948178086
-2.162641266224264,-2.542338409137586
-2.160781753154997,-2.5607013657774873
-2.1554768960728383,-2.609290952730064
-2.150622907257086,-2.6423050959322896
-2.148992541037275,-2.6518151439829407
-2.1463354543257243,-2.6631988061615037
-2.14405842381096,-2.672302421746252
-2.129403419895617,-2.671603054977648
-2.1276442421711534,-2.6645381121960905
-2.1232009973205486,-2.642467639091805
-2.1197197796813065,-2.6185564933878873
-2.103801926099951,-2.4467381723770867
-2.101748758785161,-2.416605142149154
-2.0952592312141594,-2.311640456586364
-2.094794268445333,-2.303680814243795
-2.0877990306282936,-2.1700497929236655
-2.0692251457634168,-1.7314330161951739
-2.063921534266174,-1.584960874154334
-2.063703676793704,-1.5788491132815998
-2.063346880637677,-1.5687376109299451
-2.06320561351209,-1.5647978500629522
-2.0597557137504623,-1.4652170168707945
-2.0563466193888393,-1.3630853724138903
-2.040532220483496,-0.8536525704804209
-2.0285456500860977,-0.43675919747717523
-2.0245636133786205,-0.2942252212737967
-2.0147151145515414,0.06609691631165587
-2.0101659330325976,0.23434465216973852
-2.008590886119447,0.29193349949203
-2.0038756477025954,0.46661002947566527
-1.998116196734081,0.680887564788746
-1.994148876910623,0.8264476090969338
-1.9894093434056053,0.9994936627581628
-1.9883807792196575,1.0364460027600317
-1.9855539997502598,1.1385605076299534
-1.9823167249908364,1.2550782050504339
-1.9778097130076768,1.413292894599983
-1.9648829229557807,1.851629044689841
-1.9489781612288977,2.341042629229911
-1.9407018227913493,2.568328290665557
-1.9340503277429812,2.7353345595727325
-1.9029920743520896,3.300313400178528
-1.8894282731407177,3.4218499628847323
-1.8893091404199074,3.4237858120761726
-1.8730640909550573,3.461445665722879
-1.8654681190948172,3.4380828278343993
-1.8635151818847027,3.4288152073701226
-1.8536265928468596,3.3523373005908383
-1.850196985258471,3.3149472316592345
-1.8489437839512368,3.300503816936496
-1.8328123570261023,3.054445367827348
-1.8297527440858112,2.995783857341042
-1.8114597810735305,2.571884725104361
-1.80714594842458,2.456006258564053
-1.803537760497241,2.3534206310253185
-1.8016648514799243,2.299746884149959
-1.7818606880881964,1.6668388624315131
-1.7774384164455581,1.5149064199808204
-1.7752613942492135,1.4366144761454047
-1.7705239359167435,1.2665501333125218
-1.7701503091761566,1.2531293896129867
-1.7686834684296864,1.2000795368749424
-1.7587077962746214,0.829191605643789
-1.755017053831822,0.689249549532677
-1.7550076801035916,0.6898674066465099
-1.7547035729851703,0.6774832499523741
-1.747532722070514,0.4017489323989492
-1.7405896758212855,0.13455853647554344
-1.7366850320093064,-0.015712930748707953
-1.7332353274471193,-0.14924240327240304
-1.7254409536786708,-0.44820634031373885
-1.714084933447331,-0.8767420215897691
-1.7136228262102484,-0.8941126254487086
-1.7125004111576285,-0.9351821420054514
-1.7061888938275043,-1.1651112824910375
-1.6993043830010341,-1.4076873615017775
-1.6969049389009292,-1.492717732057653
-1.6922909879475938,-1.6488170357526108
-1.6904349032117825,-1.710074836987201
-1.6884173510556628,-1.7762692115638488
-1.6839040045789941,-1.9220361748107588
-1.6811746410902613,-2.0069691406338146
-1.6773431345619794,-2.122766001559958
-1.6740353383787068,-2.220677398787066
-1.6687124808449836,-2.3719954252168303
-1.6675880466060355,-2.4024739800364556
-1.6582264377963554,-2.644273716708563
-1.6418219784158736,-3.0013699542419054
-1.6382460888486103,-3.067227478942165
-1.6380723542911126,-3.0702176479597565
-1.6380500741559718,-3.0701976088189493
-1.6350769843404416,-3.121112260782959
-1.6282341019702142,-3.2270256404598854
-1.6199043729645166,-3.332325407901272
-1.6146717003095896,-3.3873572619747305
-1.6118893430032186,-3.4105686913405084
-1.6104091232685238,-3.423859165581036
-1.606347290835296,-3.451990108983436
-1.5995558209185805,-3.486021643038713
-1.5853896138154775,-3.5059744357231204
-1.5634124754581729,-3.403830515400664
-1.5527949925935207,-3.3019018484501217
-1.5524201548499919,-3.298179256688019
-1.5465388636463226,-3.227466852804331
-1.5385524492464018,-3.1175442968585254
-1.5302689334942214,-2.989677193486089
-1.5265455742132343,-2.926477312125362
-1.5230075272724262,-2.8646191353432795
-1.5197737286585355,-2.805800924103051
-1.5140210010011859,-2.697013691898074
-1.512766157558732,-2.6734375360785916
-1.5080670403566845,-2.581022439949933
-1.496050979373625,-2.3309032211564085
-1.4956486845746368,-2.3222415528921747
-1.4930440317541263,-2.267614107946134
-1.4841969605415648,-2.0730758975808783
-1.4698124108386295,-1.753051228640638
-1.4655812783124462,-1.6589809403159248
-1.4634534863334137,-1.6112722493182383
-1.4557103718297166,-1.4409299032929976
-1.4545015489597415,-1.415439517479846
-1.451012340013296,-1.3399273095850064
-1.4499601831752689,-1.316184265376609
-1.4494246046625023,-1.305511319673817
-1.4483387155874043,-1.2813227469495132
-1.4422722153418481,-1.1540697106926623
-1.437419532049622,-1.0534378963837692
-1.4354062692501528,-1.0125028719507203
-1.4333425330187717,-0.9715219630454953
-1.4175542419555842,-0.6732615365083331
-1.4104497310641573,-0.551294793895
-1.4069806918268373,-0.49522168312551407
-1.399472425072018,-0.3792814001053101
-1.397192875359296,-0.3463730365307129
-1.397099792034324,-0.3460951044129748
-1.3894447895715658,-0.24141918664241493
-1.3887604933181317,-0.23344615175446046
-1.3880622742136828,-0.22407137497588508
-1.3845676679839776,-0.18173101187664123
-1.3802825149514968,-0.1327259813968902
-1.3741865503508375,-0.07066363279454538
-1.3739162822599316,-0.06757926444949099
-1.3560206697688904,0.0691013918588043
-1.3371065677624612,0.14125883464914596
-1.3353525635783274,0.14437523160215324
-1.3264314902124628,0.1487704882735673
-1.3196833879489458,0.14286548589124967
-1.3138467288239775,0.13065362918042434
-1.313794680052566,0.12984238858946848
-1.3005176417584574,0.07844746975627033
-1.2857898209018306,-0.01277299681113295
-1.2695421972693774,-0.14780030287178053
-1.2680113727816127,-0.1626734667510913
-1.267490241631669,-0.16717106657803357
-1.255532645367287,-0.2874166308785879
-1.2539788104730394,-0.303339925351444
-1.252782159069162,-0.3171871973156611
-1.2510484698479873,-0.33665121524946656
-1.2401767725714155,-0.45921001775644277
-1.214670247891721,-0.768787668669253
-1.2047720339076866,-0.8917740101448669
-1.2044735709943493,-0.8957927085781151
-1.199200732048499,-0.96084178479494
-1.1987846130821707,-0.9664340408802203
-1.1955304634402513,-1.004984945775812
-1.1854486024769437,-1.128289473292769
-1.1778786278915692,-1.2176973334943837
-1.1726143782335112,-1.2785997573107686
-1.1701118620380422,-1.3054473721821924
-1.169682809207766,-1.3116435613666326
-1.1665807372737766,-1.3465743433013109
-1.1659693932518476,-1.3517346390612481
-1.1648300338910025,-1.3654024855525204
-1.1384700949417002,-1.6311658721889142
-1.1260291363204749,-1.738264310897851
-1.1254775677895634,-1.7423747463370207
-1.125012059171512,-1.7463562646666766
-1.1216087879298122,-1.7734348208656854
-1.1163569192183689,-1.812992951365928
-1.1148768952887462,-1.8228574547358591
-1.0928736758842543,-1.9621576325571306
-1.0890593879453787,-1.9817135263940855
-1.0877686159779496,-1.9893607683417402
-1.0844993097726952,-2.004285038545039
-1.0700628779985966,-2.063418123277736
-1.06229562532585,-2.0903536321724956
-1.0617615779432268,-2.091072733486499
-1.0603897733530652,-2.0949482449376
-1.0570826027945739,-2.1036299833187506
-1.0564645665067334,-2.1060102657642696
-1.050237020506747,-2.1205984672897076
-1.0496004800530876,-2.121972297181366
-1.040172049305551,-2.1400731866913483
-1.0374403365157532,-2.1433574590124036
-1.0357345636260158,-2.1450639771572773
-1.022213178970321,-2.1572430497702917
-1.019408104883159,-2.1579763535777436
-1.0097708318457315,-2.159620141374175
-0.9888253163559293,-2.1444045561265415
-0.9845863017407606,-2.1398422146813587
-0.983577029007705,-2.138481159829368
-0.965881825534745,-2.1076396947470246
-0.9642441320260273,-2.1050855464398635
-0.9605832352108146,-2.0958914490569347
-0.9528211646614109,-2.076144116844694
-0.9472826921365152,-2.0611381248895526
-0.9409159534708671,-2.0417892924345833
-0.9285317906631216,-1.9989799029593656
-0.9264160030978745,-1.9916250907486106
-0.9178109209812821,-1.9560529823714892
-0.9167814770492759,-1.9522998145170993
-0.9137989144814616,-1.9396812982360863
-0.9122275130691624,-1.9320249957422266
-0.9107366103085264,-1.9255062090549988
-0.9053901218791323,-1.8995971769847086
-0.9031888987124264,-1.889189311384626
-0.8975168870024905,-1.86002744288705
-0.8827593654672237,-1.774747491380801
-0.8804707963131482,-1.7610702226007204
-0.8773172759690837,-1.7409801445007553
-0.876635107140642,-1.7361093688534128
-0.8756196190058629,-1.7287580454744913
-0.874921349863528,-1.7245306635745679
-0.8500081573803588,-1.5357824413170031
-0.8475645818293307,-1.5151842375872642
-0.8326196647681359,-1.3768376604194235
-0.8263516460440874,-1.313438554157507
-0.8180429457332963,-1.225800714317441
-0.8152436547013471,-1.193851952063378
-0.8087696206474733,-1.1203793860889382
-0.8060375997473868,-1.0881400467543312
-0.8045282138210608,-1.0700967024079617
-0.8003941400577608,-1.019401623964655
-0.796968336675739,-0.9768018713590336
-0.7849336628975685,-0.8195319192124
-0.7782225508659213,-0.7278678208977669
-0.7726466536632142,-0.6493500175543341
-0.7684655233740267,-0.5889696629554155
-0.7509470379117982,-0.32594352856439035
-0.7474550986669479,-0.27198287522240827
-0.7428808308769486,-0.20027190280272303
-0.7197888603705227,0.1707578164893282
-0.7145861681020858,0.25420136593466125
-0.6964520714407851,0.5485270038251758
-0.6951528584418076,0.568445166702534
-0.6950818322017067,0.5710720134108177
-0.6869102688816957,0.6995120134796438
-0.6802739945696583,0.8026531162018149
-0.6757608155546144,0.8703352162133388
-0.6598345994343329,1.1013645191937729
-0.6550833203580959,1.1666824315496866
-0.6538299813931019,1.1830413013773708
-0.6476213544927196,1.2630199248943417
-0.646537230294185,1.2769687663568867
-0.6351544219812255,1.4128148816647885
-0.6315022302515336,1.4523405456361944
-0.6294694932119649,1.4741108434102212
-0.6111633180692984,1.6435861233897415
-0.6033794698180355,1.7002497461051655
-0.5952945246739105,1.7490150516471372
-0.5935393205035053,1.7594508286978443
-0.5902149091870816,1.775105877643059
-0.589616205274031,1.7779064843796293
-0.5615848663070961,1.8347996081838363
-0.5564291302953785,1.8305483714735393
-0.5455844564265475,1.8083330008791958
-0.5439241857532595,1.8026349823314414
-0.5409867498607466,1.7919859186888982
-0.5384424234271545,1.7813375366992508
-0.52545930679547,1.7119510466590628
-0.523294934040802,1.6973331556626712
-0.5221198127123832,1.6898573205541365
-0.5216950629273507,1.6864693311085124
-0.5212283743164798,1.6829827714697616
-0.5157904919397662,1.6427754146209739
-0.5146265675017512,1.6343759694480835
-0.5137818340838063,1.6276357675278974
-0.508441780585827,1.581738742767649
-0.5078427971222568,1.5769511743615323
-0.503388498145295,1.5354285798471359
-0.49128920206805793,1.4119439287372952
-0.48747193020892743,1.369992392959709
-0.48721582789856877,1.366026467495208
-0.48404520569957565,1.3302468183050766
-0.47104402311932203,1.1716373823363397
-0.4691948832367685,1.1487058499019769
-0.46342962139133803,1.0732463708379818
-0.46131929286978357,1.0453599155994864
-0.46003526938889605,1.0276444251593244
-0.45972954094833485,1.024047857202159
-0.45710755086737764,0.9888296351394725
-0.4483191308407708,0.8683471121270736
-0.4444807915997826,0.8148174912180646
-0.4384961695281606,0.7319000335038653
-0.4353981511874112,0.6895001644749796
-0.4285536059081898,0.5927304493414258
-0.42766719699445677,0.581320869105956
-0.4262351271794729,0.5608352513356776
-0.42530981504509136,0.5476039002135599
-0.425295142867923,0.5481599969178452
-0.4194853629269586,0.46847427542907927
-0.4147183780929824,0.40282627179308056
-0.4100104945952636,0.34056300375316284
-0.40703243663473465,0.30074986610163357
-0.4038848893904299,0.2602356147021588
-0.38481131198137675,0.02799607320407037
-0.38137688839703543,-0.010475954039752459
-0.3572509122065135,-0.2421398628207208
-0.3542360017740904,-0.26677965000683235
-0.34687526842364047,-0.3203434074222819
-0.3440343640953323,-0.3383531365129509
-0.342484600998584,-0.3482954841962609
-0.3411853256885573,-0.3557611688298948
-0.3396782463319603,-0.3638594361128986
-0.3326933038308164,-0.4007223866492492
-0.3301392928090525,-0.4129131240645387
-0.31681619042190157,-0.4563140203398738
-0.31469476579597044,-0.4614250860253346
-0.31444570346464396,-0.4620479094214273
-0.30644228644653904,-0.47316911840512155
-0.3059442362202862,-0.47207590559929935
-0.29620955885286326,-0.472300772017782
-0.2954964286325552,-0.4723743245235987
-0.2882327656397776,-0.4625276410146066
-0.28450457574837174,-0.4549580528257543
-0.27784558360520784,-0.4366941173739435
-0.2767305333450132,-0.43315504668110405
-0.2693807030790798,-0.4061758340477052
-0.25901363444070125,-0.3563315596242951
-0.2531660095857644,-0.3231471310605266
-0.2453488427131134,-0.27413369997767967
-0.23482675914125295,-0.20100667257744237
-0.2309961623922856,-0.1730586215521807
-0.2297906625290791,-0.1630853524176406
-0.22358154828803434,-0.11429152269045766
-0.22233885698955724,-0.10488715289350008
-0.21607889215505072,-0.05425675712072247
-0.1900630209481431,0.16382095701982757
-0.15465170404147166,0.43567985220716504
-0.15418745446099535,0.4381221050978582
-0.1491668392929446,0.47038854333202773
-0.1383115865797584,0.5336490133046132
-0.13703478703824823,0.5402548336938434
-0.12884718737967482,0.5798723837717149
-0.11422169472045951,0.6343241175567005
-0.10962281105846383,0.6471767995848797
-0.10855189464804615,0.6495630791596687
-0.09677379242489925,0.6701142095557991
-0.09622719167945437,0.6722615771097534
-0.09058788672245655,0.6761074773485481
-0.08275022965555667,0.6774763606587298
-0.06708465613746828,0.6612168477819653
-0.05394060763470421,0.63379622090632
-0.05042393593350036,0.623875165693537
-0.043138686127422776,0.6008852471123476
-0.03025462794701994,0.5553445227033708
-0.018236510297578334,0.5081369733335322
-0.010162961207904608,0.47614114064391405
-0.007400504666975394,0.46482163344736904
-0.006128063042092791,0.4607329153318759
-0.004262671867835799,0.45292145262754824
0.010685961238388053,0.39923987903157004
0.016477471456241677,0.38073306194927037
0.023889457377966217,0.3614992823803118
0.02599661985255608,0.35696960670988354
0.03232936838393563,0.3446352931480069
0.03557477800605913,0.34069543264506164
0.043762414736850275,0.33396987070647627
0.04708338790619626,0.33427870205426274
0.055883825038928414,0.3410719904055209
0.05968592022119923,0.34832786298271523
0.06573868670173955,0.36212328315470543
0.07795909680703339,0.4098458967519789
0.08540931450142963,0.4530340101749093
0.08607804027565003,0.45644147662577944
0.1075676597181987,0.6386342356125898
0.10773412119510484,0.6403521419566423
0.10986141314158537,0.6635912760305621
0.11148275938575036,0.6811856039281985
0.11655709720448026,0.7415122316960507
0.13172274195192468,0.9507076999295923
0.143061158154008,1.1356279547069448
0.14481332910577782,1.1665839895922854
0.15004244845101233,1.2606350479262391
0.1710554075777444,1.6851357524418082
0.17220205302179536,1.710155614716033
0.20246332501883968,2.422775999846286
0.2028992322662475,2.433270759224534
0.21521961773448162,2.742197341333613
0.21719569293387142,2.7918763268990454
0.26042618012511287,3.849819330564152
0.2613965327443317,3.8712108880466007
0.26690158063590097,3.995288092722548
0.2730326347348604,4.12432177325753
0.28228822699711564,4.307767571402551
0.29985547091984444,4.610292664239456
0.3005524333650422,4.620414390841286
0.30055755507444193,4.619823163223742
0.30584711816914867,4.695290162214459
0.30723739177956544,4.715300886684547
0.30966699958330146,4.745975656647726
0.315371450985217,4.813674191322135
0.31642186668836825,4.8245674109334775
0.3165447992366528,4.826316406693735
0.31803009745189303,4.84149473449079
0.31813158519872076,4.84276884473864
0.32255564095743994,4.8857236916621956
0.32312678915416626,4.890519848474474
0.3233103019448311,4.892136250622189
0.329560704611767,4.941616035821619
0.33402192523148555,4.969121041322629
0.3363683093364962,4.981589765836196
0.33811166471385823,4.989526538941038
0.33913661526033234,4.993317023751508
0.3429300675490152,5.0062221789610515
0.3447324111182315,5.0100528967709455
0.3448125352593432,5.009903347917508
0.35963812031558273,5.006553654405135
0.3669751371732315,4.978316576032909
0.36890518727506105,4.967636579418836
0.36905112836240495,4.965908192574925
0.38137702062118484,4.870333010373218
0.38438971972455516,4.838686221438731
0.38747091799495426,4.803603522827954
0.3885456410216639,4.791572176363407
0.3930969248079359,4.732878285925547
0.4318625918639216,3.989301991615571
0.43661174463670704,3.8718777794013497
0.43691505864878577,3.8647476589509084
0.4419454768350475,3.734143429631581
0.4517949309785818,3.4637961217830346
0.4583070016720856,3.2765877421766563
0.4654192314618806,3.0631434233126402
0.47311238025124247,2.8257666373919026
0.4832948555298753,2.501653191097005
0.48940863228245046,2.304199953628695
0.49486571220716513,2.125653293781782
0.4973627781665355,2.0447715812118075
0.5006262136645674,1.9378165142395791
0.5116713632742296,1.5747384049506645
0.5249292374882097,1.1460993445663044
0.5260758926465772,1.1102224746358276
0.5278922348930646,1.0517324669681511
0.5431259183068762,0.5808364893366877
0.5479953480676105,0.43458217278588607
0.5584251865058798,0.13605920491309126
0.5599542218703455,0.09461306555928654
0.5683954180579835,-0.13234442093852297
0.5690478539442552,-0.14961693986532018
0.5719307118620893,-0.22288184768606456
0.5838875247280195,-0.5116427811117202
0.5982905461434793,-0.8194300910313155
0.6001982532048746,-0.8557165397224463
0.603946551072287,-0.9265488465756329
0.618100446868183,-1.1648068061988182
0.6355688619551092,-1.3932576262553715
0.6374952161601186,-1.4138593715897807
0.6435585449684238,-1.474464395574977
0.6472104434300747,-1.507789513602791
0.6473466572012825,-1.5091427462977698
0.6511725782950011,-1.5393809523093251
0.657362367321948,-1.5827787109391487
0.6582452456489891,-1.5884139760804263
0.6595262487114342,-1.5968214513693406
0.6719162671548116,-1.6555954071412449
0.6724985362014455,-1.6573125404808884
0.6796606456236223,-1.679192551319288
0.6852208949714722,-1.6890679038652352
0.6853096098617852,-1.6897864762751986
0.6854357121580357,-1.689376595311806
0.6863684919596222,-1.6915758848986038
0.7045557900575643,-1.6946243384831818
0.7096846618089425,-1.6878233177580986
0.7111491588469985,-1.6865954172908078
0.7183676975614617,-1.6729884253644862
0.7320404990058389,-1.638235380736713
0.7328980787148378,-1.6361413986098712
0.7364148458149646,-1.6272082131507044
0.7366299366292957,-1.6263207552615366
0.7543880517875312,-1.5741187924202882
0.7579726871219745,-1.5650936680532752
0.7595151591816989,-1.5599032281874654
0.7627536960085424,-1.5516591799282846
0.7668824005201826,-1.541495909952832
0.7751740981745989,-1.5243250384161042
0.7817410599703525,-1.5121328570882429
0.7967633135197385,-1.500659544962343
0.8072536971363857,-1.5053404532205659
0.8079474651907939,-1.5060410195550855
0.8192462485957508,-1.5241368043102579
0.8286491774235145,-1.5502335423456168
0.8310967464317676,-1.5590155957154201
0.8373481440616737,-1.5840199634138044
0.8395079637674305,-1.5935947532271275
0.8419678387654197,-1.6060725053801759
0.8552981553059391,-1.679818339216432
0.8683544565909829,-1.770345384329499
0.8707756847289865,-1.7892776201166727
0.8774334439815803,-1.840733211135366
0.8798792204603907,-1.862473897181669
0.8800747617313842,-1.863831035965875
0.8836815502024491,-1.8938874581132479
0.893542991045738,-1.9811246289446403
0.9008847731937877,-2.049703275657468
0.9058165191836913,-2.0953812026052177
0.9140854673513878,-2.1728587635394194
0.9154833953176276,-2.186368799634289
0.917109104233254,-2.201213076806782
0.9186344944789449,-2.215778776922013
0.9276645810139876,-2.2988330393508236
0.9320924778403747,-2.3368570521207976
0.9375050993933023,-2.383409383438753
0.9424963154396546,-2.4245049524387636
0.9610381117761007,-2.553141184010089
0.961251103068669,-2.55491572095797
0.9622865494968367,-2.561031493184864
0.9651565409173193,-2.5761902884793972
0.9697672468281473,-2.5994937908082227
0.9706991731710986,-2.603992669012225
0.9802006635882199,-2.63717398259271
0.9855059733477911,-2.6487351303679403
0.9937508078902173,-2.6563677612946477
0.9974295976451288,-2.6553096250969124
1.0003690931182216,-2.652740858926575
1.0033099029274695,-2.647605507389552
1.0049991527040145,-2.642064356167682
1.0422467153578188,-2.3791650549365433
1.042500498235376,-2.3757358781278306
1.064104774577002,-2.0577514558361796
1.0649650745048556,-2.0424781129748424
1.0650962775914596,-2.040597711045611
1.069750045734395,-1.9560603914889707
1.0727560240599479,-1.8986402441227967
1.0799188660836716,-1.7526189419090477
1.1028769291341876,-1.2097230686848002
1.103955718038419,-1.1825272122707746
1.1221019492200766,-0.684651519986637
1.1223738336212996,-0.676796358381199
1.1438069611910837,-0.043809395056066514
1.1453648156454994,0.0036152979469788243
1.146172999188627,0.02896999367611522
1.1468370177993945,0.047933974969823726
1.14969391097274,0.1341519617348501
1.1550258239030962,0.29728814397111936
1.1574013966214771,0.36855894145137863
1.157977592562835,0.386294651923634
1.1590747456710098,0.4189737323534683
1.1600896039469806,0.4500893457257284
1.1655534141012378,0.615076993704624
1.1661281777221637,0.6317482732911549
1.1680997586121755,0.6903358517845818
1.1726870597985037,0.8270319043748596
1.179427035301293,1.0232891935392254
1.184813560199835,1.1773151917213998
1.1877584324372137,1.259202179524436
1.1951300633209474,1.4600041110150899
1.2035097128950918,1.6752904542640883
1.2038927935674302,1.6847184389591716
1.2089511255343979,1.807490980230849
1.213121223712223,1.9042127150464798
1.2144038535629775,1.9328079744874775
1.2211811549639453,2.0790668686247313
1.2331305986493488,2.3057733452867053
1.2480946871531904,2.525843881783218
1.2635939809892367,2.6724644398692177
1.2718655785191952,2.714562460738045
1.276622381282177,2.727042499035531
1.2791387104329832,2.7299456408220375
1.2834800155800563,2.7300307365709595
1.2863645116440185,2.7243329735108013
1.287757582238827,2.7217344403104455
1.2931222926700165,2.7017249776505485
1.2970544391886962,2.680009630171783
1.3011990083368854,2.6510476106256267
1.3125355736371898,2.536122214033284
1.3290407304767804,2.2874875758630653
1.3304532505428108,2.2611589299783303
1.3400566516796335,2.069445831466717
1.3440782773293884,1.9800975975328572
1.3508864426608387,1.8177271221713656
1.3513548078972875,1.8068637267139733
1.3579929362529732,1.6356238899680366
1.3650981372178341,1.440395754984679
1.3677042638724526,1.3665004621029628
1.3781433773241023,1.0563863384132133
1.3819406963609246,0.9382139166768889
1.383971732207426,0.8739779805618696
1.3844260462737923,0.8594575221154972
1.3872664802700747,0.7691236628554305
1.390946699885248,0.6511257783573301
1.4006503239204253,0.3318016739052335
1.4025615727959293,0.2684821471176664
1.4092745716712152,0.04516287285230604
1.4105974364202991,-9.455373672929404e-05
