n_harmonics,base_freq,magnitudes,instruments
9,2.2222253795743674,"[ 0.65829243 -0.05549129  0.48511431 -1.50471715  0.11483061 -0.78711333
 -0.82846073 -0.18785411 -0.15690942]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-1.504232231872861,1.6541103428624981
-1.5000837414003234,1.7950290980260468
-1.4972963989551613,1.874055885903712
-1.496488743520749,1.9266393996561044
-1.4929511558751127,2.027293109636165
-1.4800171818619228,2.440673389181712
-1.4767588965883915,2.5836673025139616
-1.4767138666085946,2.570495835145331
-1.4761685948538716,2.6067656300101225
-1.4747880663750406,2.657950070303568
-1.4740919142646762,2.6754806377359235
-1.4726235681779782,2.7343424755219514
-1.4706436686754323,2.8088854483163215
-1.4617373669666385,3.1342880134283404
-1.4560161903744513,3.2717543616394655
-1.4494898758750219,3.4724599718068867
-1.4417408371855769,3.6750787192773453
-1.4307199605042284,3.9221195974318843
-1.4290857627571525,3.963387907294869
-1.4286705462320999,3.9717071455561817
-1.4280736419630302,3.9393902833217753
-1.4253422336297183,4.0197455327559055
-1.4152083245752585,4.123885533755508
-1.384666865253652,4.071679054269696
-1.3824719291734797,4.033103611736927
-1.3656904717587688,3.6459908504991607
-1.353720114875488,3.2716043702359183
-1.3426663009657955,2.7792082596099204
-1.3378966789785067,2.558430495088531
-1.3357989866659028,2.462449692578073
-1.3300063730086982,2.181689500012882
-1.3269305044715345,2.043008062967137
-1.3231188020880467,1.86800881838151
-1.3145152920240515,1.362458987891423
-1.309440002080118,1.0927030071038581
-1.3068161870928254,0.9659446583314971
-1.30338442468572,0.7789020687477751
-1.2999112581275716,0.5930145855506844
-1.2996332777152655,0.574066187761507
-1.2868572265405345,-0.08574249550992935
-1.2801510306256814,-0.3980746276550518
-1.27763753902957,-0.5441324255807436
-1.2700354385499786,-0.8928574831960304
-1.2691468589572885,-0.9216810997504431
-1.2541770389016944,-1.5118484879084755
-1.24836219238545,-1.674771961292175
-1.2459243908294022,-1.7268078178398931
-1.2431213429563785,-1.828604826567372
-1.231650153032863,-2.040529346903788
-1.2299406926501986,-2.064226545034197
-1.2296575055497965,-2.0790907965749033
-1.2157209429500049,-2.181110751577818
-1.2132839954742622,-2.1791531864017872
-1.2075836438652257,-2.153019916490414
-1.2051198295146035,-2.1313229773315876
-1.2011215344626327,-2.0927556451987384
-1.198242193020047,-2.0423953281012235
-1.1970663164379058,-2.0376986985416567
-1.1941147750114887,-1.96929458149349
-1.191671545441252,-1.9064727184665746
-1.1866113275212435,-1.821964711032305
-1.1682185667186817,-1.2659072761439636
-1.1626813007195937,-1.0367676519067017
-1.1610447364315433,-0.968941656875041
-1.1607766983293597,-0.945463330843675
-1.1552239961704807,-0.7337052830807866
-1.1536946311548117,-0.6602775338057938
-1.1475537776036784,-0.38445209990306656
-1.1468687799568476,-0.34142070009142506
-1.145067867155103,-0.2646654232612187
-1.1447562222036858,-0.2453820538648211
-1.1360975577254735,0.1654861782127224
-1.1276262618671653,0.5660278406886206
-1.1257710772219114,0.6509623946241112
-1.1255199164869942,0.6800156289692743
-1.1241665965444572,0.7255026307252849
-1.1241654246826343,0.7561927016157897
-1.1155538377025591,1.1336438926262662
-1.114979830349538,1.1736561226866928
-1.1104177835775169,1.3810754566994126
-1.100673697446604,1.8094738117628042
-1.0850728352230452,2.3883318767071406
-1.082809025520134,2.459562852202342
-1.0615991221633763,3.001141911618583
-1.049212879620687,3.1050300122380214
-1.0448214355589933,3.144350538007703
-1.0400292437344034,3.119635692005707
-1.033165859004738,3.059613378558145
-1.0159936572205877,2.8195965985119416
-1.0147553347825715,2.795400834735227
-1.0104648594433474,2.7065456628750164
-0.9833458809226379,1.7664385643766112
-0.9657908786888187,1.0038624328934345
-0.9593566745848019,0.7041598742904952
-0.9527867085456139,0.41933885938754045
-0.9516446465617161,0.3272055136275959
-0.9499542201059006,0.2803427314010849
-0.9485880773301645,0.18922813890263135
-0.9479035984829753,0.19737000476586855
-0.9454428810972919,0.056552413944562584
-0.9411032601408769,-0.13142838638617715
-0.9358709755913557,-0.4013508350045409
-0.9353145894687733,-0.412628381433985
-0.9350812165484506,-0.3901081803626564
-0.9183362432793478,-1.118263111311051
-0.9127988248567229,-1.3017036986781267
-0.8994370370182012,-1.7339994040226085
-0.8917590265089794,-1.9478217928078765
-0.8883618995485527,-2.018546880000697
-0.887098325527151,-2.0335762746328476
-0.8813698482854204,-2.1550007932449198
-0.8790582100539943,-2.186592799054526
-0.8783488014208114,-2.169720844394904
-0.8709122405016831,-2.290191651334386
-0.8699998859313949,-2.2954669292710888
-0.861267912338763,-2.3534123640535656
-0.850463552039872,-2.3271295592650825
-0.8489008915746243,-2.341078080509675
-0.8449893653042997,-2.3306694568209085
-0.8423930657172112,-2.281609972332099
-0.8410708631434547,-2.274339567537144
-0.8349007656771485,-2.2101950246078883
-0.8343556620752164,-2.1922652104611555
-0.8323535479083848,-2.167342951648485
-0.8270361363321221,-2.0818908062474457
-0.8198225509316215,-1.969155249286201
-0.7981008597524912,-1.4646896495462356
-0.7916159488286452,-1.282522125275372
-0.7866431362998947,-1.131103494791129
-0.7760867742189554,-0.8271113597696981
-0.7696105258770034,-0.6593877934634416
-0.7585624621064788,-0.32644760408373646
-0.7543560722800065,-0.20258077702061225
-0.7451661329734058,0.01341236104725866
-0.744930578600937,0.02601367832067847
-0.7395701875734324,0.16478667074560036
-0.7353712136241812,0.25087527626372474
-0.730340300891962,0.3613512622297208
-0.7301264668670004,0.35027740324623813
-0.7226341442413933,0.5366166433269901
-0.7088096438906915,0.7414239772247447
-0.7052290802630612,0.7750364021811006
-0.7001757434326934,0.8291286025213365
-0.6959738252319925,0.9027360473789476
-0.686735038217106,0.9919661719934803
-0.6616827875040165,1.1145748832144775
-0.6501630344659559,1.1529732754773228
-0.6446476931753873,1.118652067584016
-0.6364708836473922,1.126666600647855
-0.6363132400947302,1.1522908624152257
-0.6285041713941362,1.1309431741876013
-0.6264050988201255,1.1424010268816513
-0.6237866010127746,1.163178812531205
-0.6131472078391118,1.138521987899661
-0.6111565587084451,1.1774953004847961
-0.6069481978877329,1.1148110452186315
-0.6011950782058779,1.1300346660221054
-0.5895783110734509,1.201335036697384
-0.5877971306667882,1.211900098721284
-0.5869854026499901,1.2248017380143061
-0.5847110460261487,1.2208849520727465
-0.5736588270021183,1.2931628173340952
-0.5700346396002733,1.315730885318568
-0.564878247655086,1.3271683735255633
-0.5575823721064221,1.377135183378017
-0.5569687735820352,1.4147670136696602
-0.5386808100066829,1.5739058026181865
-0.5322546169794213,1.657567830305115
-0.530370867593418,1.652813457173192
-0.5297161994135298,1.6660177522774142
-0.5292289081683235,1.6741571409825593
-0.5088847645695047,1.8857807142080485
-0.49458256097479314,1.9820624133748794
-0.47768859889267024,2.061414952582977
-0.4773443023386461,2.055761289223415
-0.4742645327232422,2.0553798984549063
-0.4712018071527586,2.07587843826689
-0.4677272299998707,2.0653420546206065
-0.4667982925168541,2.0861156707767647
-0.4649758209404391,2.057610270113137
-0.46472072466119396,2.0643590567357335
-0.4507870186655225,1.9673926169541132
-0.44619439120263404,1.9488883311733907
-0.44604204504110356,1.9195431193814774
-0.44516062239433607,1.9399551466516691
-0.44468524548726407,1.9388773947192237
-0.44461964342237437,1.9325503887650648
-0.4404459121887436,1.8851344857729284
-0.41238432211227494,1.3842354916327446
-0.4112733416006007,1.317201287594961
-0.406732446268264,1.2157332335052256
-0.40653108966296525,1.2272866734769068
-0.4033953866233082,1.0993870103195837
-0.4030425294021316,1.1192685726338942
-0.4023470646251619,1.0883124331239988
-0.39449090192044256,0.8583693516955768
-0.3882243923304647,0.6792081606547045
-0.38453441729183524,0.555896798820372
-0.36848850368417674,0.0504267280071434
-0.3578051028842464,-0.3220477869825255
-0.34361762820714503,-0.8062945627545137
-0.3263596030181892,-1.3066307264531207
-0.3252029097293887,-1.3080017406068307
-0.32303153978810784,-1.3748294891890394
-0.32258777501184666,-1.3997435649996737
-0.32241189735087517,-1.4117801711586437
-0.3213126358669234,-1.445818888447577
-0.31838365155425574,-1.4998254958325103
-0.30720358159802696,-1.7418971255818398
-0.3062848873062505,-1.7555546850506563
-0.30606645288603884,-1.740091470449494
-0.30337118822516285,-1.7947191576997552
-0.2925290298837755,-1.9148658558483374
-0.26739288718066323,-1.9903049653011995
-0.2602162674446049,-1.8708345106116857
-0.25299678023229166,-1.7994048865822154
-0.2514151048016178,-1.7557503254773592
-0.2492128204618691,-1.7267372354121766
-0.24781717587144447,-1.7099661197893337
-0.24635033989759503,-1.66758050861664
-0.23061842402799382,-1.2634543673829266
-0.22995917704469448,-1.2456274162721042
-0.22667339642140227,-1.1498090381317434
-0.22119867993037712,-0.9747032660807341
-0.21577149033279852,-0.7519311904195933
-0.19707157738360515,0.008013810389944054
-0.19538679996857855,0.056221577679113885
-0.1922245902720663,0.23988025708233585
-0.18778362518913205,0.3946226961485597
-0.1802421429403882,0.7285873721852528
-0.17803991439575695,0.8229339968621081
-0.17153975432535162,1.1088410229696555
-0.1679516464960007,1.2701836563017999
-0.16126805490208662,1.563712817545574
-0.15989994914878558,1.596964614010948
-0.15137490358478933,1.9732459278506465
-0.14689758923349672,2.140265501697015
-0.12882138022441003,2.744749895496913
-0.12755146837375442,2.77959944459816
-0.123553799639601,2.8892574296214897
-0.10799337531750108,3.209219870077823
-0.10514490739926341,3.2817439514350575
-0.10423373050743479,3.3005314994550417
-0.09195153329890626,3.390791247961865
-0.09024724727758926,3.4270749074076594
-0.08960089335623911,3.4261138016730315
-0.07127054852342152,3.4024114376280727
-0.0648065409585259,3.3008525959360955
-0.06068330918881948,3.2558021701199698
-0.05817947703341941,3.225083003032375
-0.05453697165788807,3.1558268362111144
-0.05272088607355485,3.119942180820711
-0.04947526950351566,3.0657221403914794
-0.04938163553682173,3.0517307526728605
-0.0453430685331071,2.95458468228662
-0.03835447426469818,2.7619807047462173
-0.03135706052086906,2.586845508240718
-0.026352774394625467,2.4162049402674417
-0.018063655379245702,2.133442896023708
-0.014282229818551428,2.003896329232441
-0.011507594556189105,1.933651077330386
-0.011130370377465226,1.9109818905483826
-0.005837837546601943,1.6977156643172413
-0.004510622189616953,1.6772413165141846
-0.0003333883160245854,1.5132465869459686
0.007715062243035309,1.179273795271453
0.009471847149013168,1.1360402699419314
0.03456631832979662,0.24054793032585495
0.034971428749007494,0.1938833292699674
0.03614685333519052,0.1372208550230513
0.037755635646612884,0.07629634805169899
0.03853243065884637,0.058428272909795784
0.051299026042971985,-0.31723604238044145
0.06508020399787107,-0.7016600724490796
0.0653073927514356,-0.7103834612027553
0.081198280021193,-1.0244965998526223
0.09477067878667356,-1.220345329344604
0.10411145748941397,-1.3192015379830493
0.10727431442812208,-1.3157759463768228
0.10913083409013247,-1.3386876058488633
0.11897036570896846,-1.362097843046205
0.1318749487764972,-1.3284805306923997
0.13640901103406033,-1.3152452001745043
0.14879410079662492,-1.2123024166605552
0.149784939372124,-1.1869696026977334
0.15500622929974117,-1.138324787571105
0.155826624503959,-1.1251884891431274
0.1661093798277169,-0.994177308014971
0.17260239841297453,-0.8835671703933452
0.17766417779851063,-0.8433694218007141
0.1821971690249642,-0.7810243854292905
0.18517457997496845,-0.7586330489178896
0.1861735855880715,-0.701434948499875
0.19514284970817375,-0.5565805020243316
0.19815444303165464,-0.5246401663349444
0.19943303182710181,-0.5013904004613882
0.21033563467798855,-0.3783849215682812
0.21251094618301103,-0.3206074966460616
0.21472901092984342,-0.28246476127756714
0.22746804538291787,-0.12428906667382662
0.2412463934979474,0.014491741293271361
0.24833695138236855,0.0848106608678718
0.2528190157931056,0.12375408652427926
0.25451798423759,0.128190299005611
0.2583510954476269,0.1695437253076661
0.2592838455612885,0.16177724409795932
0.2679124427094246,0.18291641599149777
0.2725824102284635,0.1955036640805834
0.28407838380550565,0.2012269268408037
0.28539916286401823,0.22290335375528356
0.28694602064449093,0.2428161536835335
0.2873970289774217,0.2487449008365078
0.2931131434986698,0.20351739976787503
0.3072311164315549,0.17348953527501526
0.30845057730941994,0.18679772462385805
0.3231659859338327,0.10442379062562138
0.3262555174306847,0.09338111154402581
0.33039006496465584,0.06514430908555137
0.33570088288044175,0.028147994144202722
0.33946397832437025,0.0016791802040074073
0.3436817106581831,-0.022712134242722233
0.3519633190284863,-0.09568981142186735
0.3523835312589467,-0.10195478524711585
0.35468193836500994,-0.1067283540234115
0.35681866289175135,-0.13208799694618895
0.3572519358792192,-0.13159670208224622
0.361009269987711,-0.15479507222465094
0.3613205967057538,-0.16237554742514487
0.37181337816255855,-0.24734835397023877
0.3722993034017801,-0.2617842924446865
0.37300349863036564,-0.25591149284797654
0.4088241664712635,-0.583440217664522
0.4102359026632083,-0.538438501820878
0.4188930970420648,-0.6491661970928804
0.4200127615624689,-0.6646730446865636
0.4237168043054518,-0.6682333411797423
0.427519752708573,-0.711380195580052
0.446491408148904,-0.8454362021065955
0.45772446157243785,-0.8676537546531417
0.4580062549849666,-0.8929687773708571
0.4653887709665758,-0.9145220076430395
0.4711970564806651,-0.98581793271828
0.47372586625798085,-0.99468007487584
0.4753053682126742,-0.9876557329766668
0.4791034949535504,-1.0086593199120162
0.48556394710284856,-1.0482394422756003
0.4866179260221104,-1.0238036655426255
0.48698729140092745,-1.0443183730864567
0.4903293812614802,-1.0386098156167622
0.4964280070594369,-1.0833839090827884
0.5012628247843045,-1.0543284649067965
0.5063466283358866,-1.0840818948452406
0.5221119835055914,-1.0808487652038175
0.526298960494179,-1.089857967758309
0.5275607116717937,-1.0809353053787085
0.5293930160673037,-1.1013700441571503
0.5474395549247291,-1.0383414512548867
0.5648957358636393,-0.9523255805090197
0.5651405216703305,-0.9423540355271427
0.5675432074275362,-0.9117766136292845
0.5771665761402085,-0.8569479757345722
0.5788341634055687,-0.8192892943352316
0.5810588910390848,-0.8158744009789102
0.5857952489150335,-0.7634726360820342
0.5867687024630106,-0.728585175604878
0.5889159244735862,-0.7229849849460216
0.5939831131085627,-0.6618867096893556
0.6005149528807494,-0.5841612028112333
0.6042190529990759,-0.5384591601562693
0.6110580008673137,-0.4236724179827239
0.6165587946263043,-0.35711673181865433
0.6274768581631354,-0.17727472968214383
0.6300319925727589,-0.16640344782609756
0.6497200510599699,0.15361715889269714
0.6523362743303593,0.21992189825530586
0.6588071752054985,0.306959166926742
0.6691812783857358,0.4653164674761885
0.6858368102603922,0.7037211562169964
0.6878577441587428,0.7205442620661253
0.6912380807439393,0.7607601703013019
0.70688303311191,0.8488895190446548
0.7173122539288892,0.905451644885196
0.7176521283201507,0.8633677674965317
0.7181979321225747,0.9096049411777459
0.7284003670510604,0.8675665021844527
0.7310359530817143,0.8279533273396841
0.735424263618901,0.8025565680351926
0.7446280259454636,0.7069506147622894
0.760657411153542,0.4138299707727749
0.7622864389416781,0.37964901037856646
0.76711810593337,0.31111209952913593
0.7813163431291956,-0.1619617294377771
0.7936270997342452,-0.620616133590071
0.7936703263915628,-0.6419260776523433
0.7944603297241182,-0.6550731460348386
0.8000983130142147,-0.8638973210973349
0.8063630036033809,-1.172361926846243
0.8182518673214751,-1.7292457477220715
0.8200855924193884,-1.8058176984993384
0.8219408102395298,-1.9213495519588222
0.8268424801033802,-2.1797676443849716
0.8324778115127986,-2.47293120041972
0.869480250854695,-4.3875055887565555
0.8719218964361692,-4.516020519309565
0.8723661859117247,-4.523644445681601
0.8740837437104068,-4.591172026595129
0.8767153068758367,-4.723483569703766
0.8788284389724179,-4.827646779161672
0.8829486266429258,-5.0457675288452295
0.8847198392152178,-5.094554342602637
0.890027026138092,-5.337534157846807
0.9135156080580815,-6.095911657487095
0.9167377202110352,-6.151479523239925
0.9205316866324411,-6.227477055793734
0.9285193904512026,-6.3408873635174885
0.9342246382171995,-6.372258339514478
0.9422305273011231,-6.416076089771354
0.94710549763438,-6.403031691698438
0.9479680218087516,-6.398426923120609
0.9510005059810349,-6.374560806412209
0.9568025939235199,-6.327851676763326
0.9588779546965522,-6.301534315675285
0.9599717257432743,-6.2783430188849545
0.9628419575897791,-6.228950667527971
0.9640396467228225,-6.204109560201437
0.9676842440457967,-6.148404912055946
0.9703785559679496,-6.066746847059334
0.9881513897728356,-5.522226857355682
0.9884801510290249,-5.500056817496926
0.9898882337698973,-5.413988177206542
0.9900784276964867,-5.450128388431761
1.0008545136223441,-4.984525091949223
1.0095015259066287,-4.568736386249224
1.0206481823070668,-4.002310542965738
1.023839146990536,-3.8269389840695753
1.0241200256377843,-3.795604983728503
1.0274007308391448,-3.6143636697875237
1.0296418878021028,-3.48332181500016
1.0300993409724555,-3.480984490510104
1.0367811476760789,-3.0931865921989488
1.0368512910396834,-3.088461273528854
1.0369302749600582,-3.093363772627539
1.037174466678774,-3.0715286770944092
1.0389606791624812,-2.9842665118976495
1.0407699717410974,-2.8716867984348307
1.0508487845127732,-2.2738087590891896
1.0637189693414761,-1.6161003768180238
1.07665774812628,-0.9363638175657865
1.0915464773659966,-0.2506921629505555
1.0948093499097649,-0.08508759854474028
1.0980023041587827,0.017925077482453082
1.1059571178543255,0.3040518286909094
1.1061047824670291,0.3118034429458204
1.1061859328228003,0.2979528791672884
1.1240367695265077,0.8266599103759347
1.125029009907701,0.8335169915331206
1.1337668038323532,0.9853225969049283
1.1440010547129589,1.1052572831569252
1.145617274982392,1.110776936809365
1.1532797948340967,1.171846386419711
1.1631279086592965,1.1706450089148048
1.16377032133422,1.1795474809957458
1.1714441208258277,1.1588318631203316
1.1843461179945312,1.0805694322922788
1.1864440913883465,1.0411108983272241
1.1891108720714652,1.0263708497576682
1.194310766415474,0.9815553029476513
1.1969844360830697,0.9491445734565466
1.1985517731457227,0.9279637070045357
1.214913687121972,0.7324960479161041
1.2153636811687551,0.7193886990152704
1.2213808073570913,0.6569935060352184
1.2238083132269137,0.631023861423572
1.2298561542033504,0.5998469697349191
1.2308608304078819,0.5870048920476585
1.2345543793733933,0.5391478932640038
1.2529619010745243,0.49733046607632947
1.253097582629354,0.4789691105270631
1.2555586185330503,0.48593167518113345
1.256315591347331,0.47856231807193095
1.25897742029162,0.49715765964734504
1.2605267012415995,0.49088838482318153
1.2739523913982227,0.5944963799968337
1.2804833778955302,0.6957629179856774
1.2811134450223287,0.6520856787069522
1.2832483318167505,0.7047269018915205
1.2836089756972813,0.729555778428068
1.2888337326305663,0.8001090861635384
1.299870308368428,1.0209314034955697
1.3020959864768882,1.0738035247491873
