n_harmonics,base_freq,magnitudes,instruments
10,4.234820429649897,"[ 0.14193747 -1.18441113 -0.58953536  1.51804536 -1.30360528 -3.22611099
 -2.45168694  0.78523187 -0.35974087 -0.64300558]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.261998963746348,-1.6788689782146924
-2.2595732273412836,-1.7788211434587757
-2.2584629132090175,-1.8217180997513578
-2.2485532705140256,-2.0349617758926213
-2.248287865002718,-2.035423128382693
-2.2362984154213903,-1.8750457629304673
-2.235129524617087,-1.8418389375908395
-2.234519011191388,-1.8371939282270693
-2.2039574280347534,-0.015211372722692714
-2.2037021561236774,-0.003059036684200728
-2.1950871264758747,0.514002432161473
-2.191868963332535,0.6854872438135937
-2.188944398481705,0.7888401421638704
-2.188126616062384,0.8315311854234791
-2.182251084373906,0.9989418218477122
-2.1738876911056693,1.0807277507514357
-2.1733788722991587,1.0773268051775113
-2.1730225210254392,1.0866189331849183
-2.1655625352157264,0.9784897363529885
-2.1541594822210604,0.519783116976211
-2.1408384190195604,-0.3248196868663967
-2.140010417982925,-0.38684379852798606
-2.139581856789834,-0.43948220921814135
-2.135683142301036,-0.7234747559282103
-2.1350881911967123,-0.7734261371212375
-2.13193548685888,-1.0002505757570301
-2.127840537267917,-1.284000473547251
-2.1073735924284325,-2.328483377301266
-2.0965041779272977,-2.454091445150456
-2.093463602252327,-2.395168622689698
-2.083352137693317,-2.0702436780421665
-2.082544293861274,-2.04489806927215
-2.0741974169906907,-1.5453684682371782
-2.0681967541923303,-1.0829445210865343
-2.041065808155782,1.172332638907865
-2.0310722583758936,1.747011217465632
-2.0301672253620633,1.803578845463813
-2.028105619553556,1.862487180748022
-2.017823325598739,2.0922399990525546
-2.0121234210282877,2.037461914563864
-2.0064216270374473,1.920537173182685
-2.006169256333756,1.9211975725642094
-1.9980721489561266,1.5891965874298575
-1.9934220218317444,1.3102693622977097
-1.986710851591974,0.8592238849970224
-1.9855167939757972,0.7599210432018816
-1.977648601401911,0.20622902164769955
-1.9561676619698927,-1.0282536878179294
-1.9472825840405281,-1.253744232447316
-1.9419226331287505,-1.2587706592094743
-1.9385687455472325,-1.2185785419833528
-1.9246064472264839,-0.6875009432207363
-1.924341475788289,-0.67233988205727
-1.921030777941822,-0.47357667942936676
-1.9162875096009258,-0.1178418076741861
-1.9136570204117014,0.08925990496461898
-1.911348639354592,0.26777220610218005
-1.894626186949506,1.7213340788796845
-1.8920583873722072,1.9088969351556588
-1.8870429312790278,2.28893921773497
-1.878381282720909,2.7953815616566855
-1.8749144124620958,2.9552963499952822
-1.856909145623771,3.144777690149412
-1.8551288352867106,3.095248498948507
-1.8529306620927286,3.0507996651963496
-1.8476558568802814,2.8484541785962794
-1.845716777050219,2.73912372364693
-1.8382338425729274,2.3044978921543757
-1.8357387825840525,2.127792746987364
-1.8337047904768558,1.9609104193391835
-1.8331878260305134,1.9289066395127166
-1.822139191440534,1.0553269910745942
-1.8189560387461363,0.8053086920794195
-1.8037563377048977,-0.23487034959627381
-1.7986955068290744,-0.4836268385993877
-1.7877603613072002,-0.7483399349290701
-1.7851350280741378,-0.7629228711469808
-1.7848186293679775,-0.7664465246474433
-1.7710624117112486,-0.45527920535969846
-1.7657691065550338,-0.16979859893217816
-1.7617716475770158,0.05953075707130092
-1.7567164388981358,0.398781353293029
-1.7491775787749506,0.9644141966269897
-1.7403036355551391,1.6814540260376074
-1.7325187729300615,2.2599426755393437
-1.7289835710556591,2.504779553606962
-1.7261614553136704,2.6959012929521773
-1.7167938203616198,3.129653954106116
-1.7157294987263305,3.146581545610166
-1.715399696189754,3.16751923465531
-1.7082923986071845,3.306321469103786
-1.701868682710989,3.2674229205082983
-1.7015002695610626,3.2693236912141734
-1.697539413028473,3.1832707235568183
-1.6911247129997649,2.9709091977268662
-1.6853584240615742,2.650820408470215
-1.6839957584341612,2.57219779727536
-1.6771607527996881,2.080333989669292
-1.6740822696532973,1.8431820720909524
-1.6731265675538591,1.7619635181092126
-1.6713550534305242,1.6223174094982213
-1.6638869448489337,0.9707799729479304
-1.6614004608858277,0.7521700383216285
-1.652295904389306,-0.06409502872973034
-1.651279667613447,-0.12965457613785286
-1.6309111867042518,-1.5114568231695937
-1.6192579746949756,-1.8486124865128102
-1.617632280042975,-1.9087704573761497
-1.6075966259536751,-1.916924754918499
-1.6027231746314565,-1.8267325717546727
-1.5980762573512288,-1.7311000887006323
-1.5882692661005748,-1.3759092651285214
-1.5830894275377925,-1.16659149068818
-1.582608584996328,-1.1474862128640662
-1.5791315595034578,-0.9957529644195355
-1.5777888111248384,-0.944930864283049
-1.575793999944687,-0.8469363203508461
-1.5694700930204069,-0.5858112999381614
-1.568058639886202,-0.5282066334415518
-1.5655329105878084,-0.447410020596263
-1.5611221367314458,-0.2679761208851337
-1.559119266880358,-0.23598409355786276
-1.556502025783053,-0.11513887654128768
-1.5523770017717584,-0.03749068406457647
-1.534431497896707,0.10994274440457484
-1.52981322220035,0.08589634234878589
-1.5237469222730278,-0.04890084615638961
-1.5205351422965379,-0.1524238532389978
-1.5201627306910235,-0.13788258442936177
-1.5146560498108363,-0.31032182674279724
-1.4971866921527615,-1.0001716367264657
-1.4945763510238752,-1.1003456997312704
-1.4911313041119703,-1.2663830240598561
-1.4882864140692862,-1.3771192533337968
-1.4877063636914118,-1.406248478436617
-1.4785141443147711,-1.8035143472912158
-1.4783781862484686,-1.8249990749913705
-1.474033861618592,-1.9478382011150652
-1.472281211784615,-2.028277246872067
-1.4545392223506537,-2.529451059138331
-1.4508465656334713,-2.5888629580649596
-1.4490759364593702,-2.6306569750503956
-1.4487363096507457,-2.6492942658513954
-1.4485812407839591,-2.6235820426602867
-1.4437171768307613,-2.7086896894255723
-1.4326338215361232,-2.7222509923038607
-1.4052560299941714,-2.2951579506391804
-1.4001782037523822,-2.1600058979820154
-1.3949388113828078,-1.969937456781239
-1.3939480361179517,-1.9336524835390005
-1.3927815704813873,-1.8824130975147257
-1.3920539714973812,-1.8843214279814335
-1.388193800674191,-1.741057157712499
-1.3880581482716714,-1.7574283387124803
-1.3777554545334847,-1.3262782275025324
-1.3753841329801197,-1.236253311342279
-1.3699374520791516,-1.0378901980924236
-1.351664061424127,-0.34322898736478324
-1.3484102797719963,-0.2460304875299784
-1.3363928939429126,0.030752699518185267
-1.3355889046154203,0.032724785539711525
-1.3329997054804463,0.08001660306930272
-1.332343562820067,0.0803668205433331
-1.3277444474790363,0.10202752081363252
-1.3259591508759179,0.10996769176841434
-1.3134764755851391,0.0016947532661665717
-1.3036446364418957,-0.2846395298952453
-1.3034080308423068,-0.29271743642769615
-1.3006486526150594,-0.3895000609985178
-1.293930011301522,-0.7134856505224086
-1.2909630464137327,-0.8515689480299254
-1.2853864867034133,-1.1587472359675839
-1.2840243364804094,-1.2232087280395663
-1.283454656498449,-1.2614619468235935
-1.2779362529064393,-1.5809225018569943
-1.2774535885483107,-1.5903595036690776
-1.2622653915019855,-2.458089518944064
-1.2581217346991078,-2.637629846094263
-1.2576774605663852,-2.6513579217424583
-1.2500405091192959,-2.920587926867848
-1.247530209700936,-3.003122088150856
-1.2373593836831964,-3.1016447720397085
-1.23474081921506,-3.068456002062284
-1.2322110604220018,-3.059428396948078
-1.2261580028234564,-2.861263386816797
-1.2108614902588306,-2.0109322408489914
-1.2098805575001486,-1.9348983912575042
-1.207460799383065,-1.7491643563945316
-1.1986325910052578,-0.9610123513799763
-1.1935714165665963,-0.44589610597411067
-1.1919021367927474,-0.2954987621063587
-1.1838060182468417,0.5304403446367806
-1.1825370360645309,0.6576341302114096
-1.166781319024445,2.031186779609885
-1.1642199844052497,2.2014107899937723
-1.161073622369848,2.3914214290101117
-1.1548371764956713,2.662474144543553
-1.1496934616850798,2.756410116121132
-1.1491845770691869,2.763173989839538
-1.145152255632802,2.7852278664820274
-1.1423781578411685,2.744166445663779
-1.134140135003431,2.46009315552197
-1.1205816940090094,1.4475746196249801
-1.115399058428152,0.8923273917350352
-1.0998037584194478,-1.0236790110908993
-1.0504988820845786,-5.195888434755047
-1.0352115019683283,-4.784623831503836
-1.033792969022705,-4.7013050461679935
-1.0329912827530072,-4.650567972309942
-1.0297488796266034,-4.4523991266746386
-1.0085450711110229,-2.4405705070562393
-0.9936203573921825,-0.7964099717918257
-0.982930489288047,0.30594685048302234
-0.9673033794178938,1.6332703111936062
-0.9661140890187943,1.7337746316029166
-0.9654192877473369,1.769828629287214
-0.9594253889931608,2.184052329320098
-0.9548879945113571,2.4600234314773415
-0.9522084914445039,2.582549764791989
-0.9339509547499194,3.4259639081682414
-0.9249182847391335,3.7555838329784375
-0.9246611535901925,3.777104274192267
-0.915508973751189,4.088287012626933
-0.9106338602925788,4.284238743556765
-0.9069646528345827,4.363745264663627
-0.9011723653112096,4.561044495593497
-0.8908734905823517,4.8511021013588165
-0.8893765398391258,4.885445858503328
-0.8866391335616575,4.93132810049852
-0.8754755679135502,5.087583809044777
-0.87505874984695,5.081826842853506
-0.871008382273625,5.123709444185324
-0.8599585385232524,4.9464027657831
-0.8583823355966249,4.8917186003407105
-0.8580796658799352,4.891432264723
-0.8537821736790159,4.743920146115607
-0.8515676303284709,4.62872043798061
-0.8494539805339025,4.539079078262852
-0.8476988225130779,4.434112079399502
-0.8381103533560301,3.8194790936233756
-0.8380117320748814,3.8000930830637136
-0.8272359739373565,2.843010452317994
-0.8159791621213293,1.6805550268536444
-0.8157514253344016,1.685208362656956
-0.811792178140001,1.2355689196873323
-0.808839223875697,0.9132197230909509
-0.8074585945368824,0.78706141871418
-0.8036372996974168,0.3651206569903584
-0.7962391767528314,-0.35636589632426785
-0.7890887177290686,-0.9855202402028087
-0.7733264982521089,-1.8541272042501133
-0.7678676583167077,-1.9953817608184439
-0.7659623887599505,-2.049477412275418
-0.75859400212686,-2.0202009169399244
-0.7583825097980448,-2.012076761770181
-0.7577550354940534,-1.9939139873785696
-0.7518967317931247,-1.8529775916500306
-0.7407749243401849,-1.3523014592580207
-0.7372304936599221,-1.1429847202896941
-0.7284163650253306,-0.5655319282175512
-0.7249661511791072,-0.3292651982535217
-0.7170996843058326,0.18229523116290336
-0.7165901671670625,0.21295746772110424
-0.7142985299123561,0.3456722026176439
-0.7073570347784051,0.7089024034137484
-0.6956164902852242,1.055823261108883
-0.6733437428339788,0.648943615449252
-0.6685205465078794,0.4086971857173827
-0.6644095199234759,0.16312064043086483
-0.661029269255581,-0.0731176870210773
-0.6522370609997012,-0.6978901393486935
-0.6475429275513145,-1.0508871517367722
-0.6289351881406438,-2.160871374401034
-0.6186799081352312,-2.4247063950539456
-0.6106619868356331,-2.421032802045018
-0.6067405196400091,-2.32245695239913
-0.605820452660192,-2.30823625283897
-0.602250143781415,-2.170684248861969
-0.602195174401746,-2.193228712175211
-0.6003131110170372,-2.0959089535955924
-0.6002418059903132,-2.1123957214602784
-0.5992486976130103,-2.059207428045933
-0.5970833977715535,-1.925898548042083
-0.5958746568607984,-1.8730159503612356
-0.591659052173962,-1.6224516620818006
-0.5875663202310886,-1.3269956155968206
-0.5851625470876991,-1.1313434918197733
-0.5712050847700558,0.041448973184254057
-0.5684200702463018,0.3128095276752795
-0.5600999185208018,0.96169011346497
-0.5551565415735844,1.3351179258356054
-0.5505493386801126,1.5934301374821795
-0.5402727324166987,1.997072432376549
-0.5382567736769617,2.0527832813562488
-0.5372016012393361,2.055636477656001
-0.5365157516561041,2.0662296419195383
-0.535259314364541,2.0932131998030488
-0.5269196540743439,2.012041989855813
-0.5221353293548665,1.9001808657905377
-0.5146295734668271,1.5788185970374942
-0.5064503367481206,1.0971573102797727
-0.4998603357821958,0.6462410585260079
-0.48099446681388836,-0.6392407633192081
-0.48007408780435235,-0.7034334240769592
-0.4775437676927008,-0.815222922081858
-0.4683014349066994,-1.170184249284812
-0.4634318459125071,-1.263874862633291
-0.4601547705156461,-1.2609778174474533
-0.4595251724846081,-1.2727350693290704
-0.45890552833980713,-1.27837686480581
-0.4414529917827945,-0.7166303637479319
-0.4364930607571811,-0.3935836579242982
-0.4269522827338541,0.3181262747174526
-0.4223029748081091,0.7179147267755749
-0.41967438915624733,0.9798065939969168
-0.4186593934418439,1.051872400490076
-0.4169228069838655,1.1896215818466285
-0.4119294168132033,1.606065971008854
-0.4089806178702986,1.862552279159212
-0.40788845598078804,1.9547016524972167
-0.3889460071421267,3.0482765590290244
-0.3853006547196527,3.1473763794750313
-0.37587803834949174,3.1959435759218784
-0.3697928616679542,3.0722177651219558
-0.3623529197425146,2.7530056991206724
-0.3608954897611012,2.6608620197764474
-0.35954737644707047,2.623675822647572
-0.3520173259555577,2.132768896023761
-0.33872422193403473,1.094488211192291
-0.32458346599190957,0.030120201182535788
-0.3195489661087172,-0.2690251941546261
-0.315360359896808,-0.4751169153202346
-0.31143178919816084,-0.5882422208701432
-0.31037520631129745,-0.6481996440987301
-0.308212261106938,-0.6966691407759293
-0.3026587674219199,-0.777153090403043
-0.2829534774310618,-0.21228494405770643
-0.28200073323149155,-0.17301239967971918
-0.2757725738161385,0.21013801743019142
-0.2631862553227706,1.178450887678451
-0.26209162186892954,1.2445031461483602
-0.25020305314209335,2.1747484557233108
-0.2456014897188079,2.4962806715690156
-0.24243499061001383,2.671763426542341
-0.24073599155150305,2.792012348143477
-0.2319309078870404,3.1466072148540425
-0.23065295202047764,3.184073088318975
-0.22668611876703348,3.2651557823749573
-0.21793981451900457,3.2697089552566267
-0.21763836551849636,3.2509158690796442
-0.20650912508571384,2.9201591096363915
-0.20456385300741342,2.8195374297576374
-0.19833594966794532,2.4420455917245296
-0.1831275489850963,1.220334259050511
-0.16454927903441963,-0.3804964614745213
-0.1571075915273208,-0.9344808448670039
-0.13755041960878334,-1.841950471874785
-0.1336273353266071,-1.9176479759842624
-0.13012562550536533,-1.925843550984835
-0.12920091231122122,-1.9353691199323984
-0.12298915017771517,-1.8990801554279966
-0.12170020460303377,-1.8727392346215035
-0.11748975922937177,-1.8004455128498718
-0.09778907622067878,-1.1035817204973684
-0.09404660631967676,-0.9447086313228381
-0.0938310518298584,-0.9232164473349669
-0.09362482798409433,-0.9097534846267505
-0.07937765630646076,-0.35185025487254673
-0.07875148597902948,-0.31882991062181504
-0.0768926987376215,-0.263614348276354
-0.07340065605977486,-0.14535993778226192
-0.07298670467410107,-0.14280520650618372
-0.07178891720170899,-0.11490021998292513
-0.07113561212242558,-0.08744104915425116
-0.06483759473388417,0.04375929346143822
-0.06385798194487524,0.058390506775070926
-0.05529251213360897,0.12029023116121994
-0.0522400538793355,0.1033300642916575
-0.02296220018223627,-0.611630421157055
-0.018841180244861366,-0.7725815105058874
-0.005978883050214545,-1.3297791140141413
2.9912032151635515e-05,-1.5786855077234483
0.0014504725877624303,-1.6593657376427808
0.004761519653505353,-1.7780157769279816
0.007248401333242782,-1.8626405726770816
0.008180609411069462,-1.9083303823527809
0.019056829471737036,-2.2897594620689947
0.022891283745607893,-2.389657835093335
0.02306375232465685,-2.401366917440102
0.04539629597963746,-2.7161892771166554
0.0475735321090478,-2.72189277154959
0.048016614897362864,-2.713099601633342
0.0510777971329448,-2.7147706582001145
0.05276476714860401,-2.7111487751814685
0.06622985821016947,-2.541426337823647
0.07012766503594126,-2.5191728313883686
0.07113511069903478,-2.4677400671132146
0.09361693810919913,-1.7825424767077978
0.10297853633054688,-1.4687690523595325
0.10365792484833314,-1.4053906789580868
0.10759740568674525,-1.2737764841599408
0.11007973424734896,-1.175043704159724
0.11012192269736465,-1.178266984596585
0.11585456556783003,-0.9544659763591137
0.12583122483677833,-0.5762779935774911
0.13565277485211613,-0.23017220725780868
0.13858368970341495,-0.15900141284965166
0.1405543204075297,-0.10999509456489419
0.1606324707614446,0.10174085312061447
0.16207174028537352,0.0886426744086149
0.1632822936966445,0.08764137841361196
0.17415743403533845,-0.12167765233043476
0.17752502669133507,-0.20533629501575876
0.18620628660953553,-0.5378918796618194
0.19429538300212545,-0.9397687424190564
0.2159899793552773,-2.1687011844485267
0.21798227186113728,-2.2884913991137177
0.21898894405156843,-2.3302574239058704
0.2229498248228423,-2.5348417204483216
0.22297211870420197,-2.52994254993412
0.22969213327839988,-2.820749419925777
0.2352677223306201,-2.981320057519825
0.2370566753276746,-3.001657394244749
0.2438397652643145,-3.0818461227898277
0.2632621385815539,-2.639214796418604
0.26335008300618057,-2.6111767781388107
0.264063048948155,-2.593743524548563
0.2718677739829314,-2.0790612725671225
0.27786828877899694,-1.603401006760519
0.2784098195878708,-1.5482843219684468
0.2802514370902509,-1.4087039394230383
0.2878847243792322,-0.6810116237857713
0.2964752884743831,0.18731519222287266
0.31575963738063306,1.9365129361064966
0.3248584585469687,2.486406668239294
0.33225038945633667,2.7548550045004228
0.33494015580887737,2.7796461738035227
0.3552289248262417,2.107127562666076
0.36747896132227975,1.013771934972538
0.3694882856484236,0.7827156865220688
0.3737401652286958,0.2818053644544209
0.38067948944426266,-0.6010162077741235
0.38586043031913153,-1.2780922269388184
0.3966129328601391,-2.63500414780728
0.4016899948412722,-3.2544298950608086
0.40808365722338236,-3.9275264393223606
0.41530544193436203,-4.515315266627961
0.4282630376636867,-5.124733212686619
0.43065435906357585,-5.156645398850464
0.45507873585898473,-4.365713513293716
0.4645862262203142,-3.54532716164943
0.47160074266890506,-2.8374551757254727
0.47345097338274833,-2.62808331232663
0.47465889989365984,-2.4840399406987306
0.47997382076954365,-1.899228747649188
0.4825328848205941,-1.6195039810408218
0.48504457208581364,-1.3386893694795845
0.49006588816168595,-0.8015638161381022
0.5075443524570327,0.9282186912937681
0.5133549947291076,1.413903138130395
0.5177481647140398,1.7491885518221175
0.5292743500053461,2.4900023566888785
0.5349631744898011,2.7826047578259465
0.5437689795473282,3.177438959846145
0.5475364478420421,3.339966220297005
0.5528567721431825,3.5579430808089283
0.5542841176202575,3.581252193355185
0.5575274677914628,3.728779035133349
0.5702533247957335,4.178102035822745
0.5705924166225307,4.152658414261554
0.5745208844651382,4.307122202512543
0.5747237836135408,4.310762392226487
0.5889059092149371,4.751094557303016
0.5902208012060779,4.773171827102459
0.6001413999683862,4.987505825350395
0.6008703634790269,4.999043123614613
0.603782821993291,5.04881846790979
0.6070171895531935,5.09322929178056
0.6086451256423846,5.107402690586187
0.6086908514370744,5.101317469028702
0.6096489171604884,5.100670188707458
0.6213819446292357,4.994896577829295
0.6258358810837459,4.886161814373644
0.6294172995314122,4.754203567581424
0.6335555678815492,4.568340016881254
0.6381160976284272,4.318882293260305
0.640586184910569,4.171184943921392
0.6406072574541835,4.179490254539016
0.644886131948982,3.845464573804573
0.6598227130322707,2.524642417092199
0.66975669511362,1.4815806210007607
0.6753536275075538,0.8740310119198319
0.6983240209914507,-1.2692544399293035
0.7047591038947001,-1.634024366162569
0.7082721701962145,-1.814525498045825
0.7164339828861741,-2.0017793599814335
0.7194611701578149,-2.0582366893872153
0.7288770097795858,-1.9583061217523812
0.7319183737924018,-1.8656170022507044
0.7402660286748945,-1.508121587035618
0.742794825438283,-1.3639206375833108
0.7432325989474533,-1.3233718410104789
0.7553629700014439,-0.5555874049530828
0.756124504099212,-0.5086272557044893
0.7589620517795823,-0.3130773283257831
0.7642288332706801,0.02533033734466376
0.7646300226904659,0.08362460624083438
0.769234789539313,0.33615711194346726
0.7714946286880293,0.47501474287032325
0.779650170044027,0.8228764838731957
0.7908404820523369,1.0681771492704584
0.7928454278465797,1.0755501638142988
0.8074405218348089,0.7908476866794663
0.812588177920206,0.5322986417939484
0.83841501789587,-1.2006826143324292
0.8411468962186595,-1.400375658870485
0.8423913364808757,-1.4807994604507997
0.84419315458379,-1.596043790610838
0.8483461889846842,-1.8441334611800908
0.8486482506279995,-1.8383844495279258
0.8603912320064957,-2.3621530723480597
0.8610965338465233,-2.3576589481719306
0.8615493115637753,-2.3662600357850585
0.8682473711101002,-2.4452514246860684
0.8717816593699297,-2.4373824816483256
0.8732191731267593,-2.42322415253602
0.8739569565783416,-2.39040558948047
0.874686220664235,-2.3985588225893846
0.8912170265037602,-1.6746954610462335
0.8926721534127116,-1.562298329788013
0.8952396276481056,-1.402859585900086
0.9026159405894854,-0.7998275557468796
0.9046520161387788,-0.6116375836308444
0.909238596633164,-0.2216812013914817
0.9136363289199885,0.16104116836408605
0.9208204402064686,0.7570392554066407
0.9237805206366039,0.9775703810950439
0.9328758727254369,1.5761188611393637
0.9426351862754192,1.980476824919386
0.9458845493691781,2.0474933972385982
0.9480126295706701,2.070951659612075
0.9552391883449669,2.062153937596673
0.956170556167808,2.026022253816896
0.9567420843019478,2.012869337722347
0.9570261484575711,2.0160457322035423
0.9612627332764454,1.903804487696029
0.9745727190986466,1.2796837228520277
0.9803956515637768,0.8746872513519411
0.9883657086428412,0.31233357225923825
0.9968845135275339,-0.2921340356969477
1.0011692614354875,-0.5681518227261381
1.0032007284535789,-0.6817886715438871
1.0063239425568344,-0.8390539639242506
1.0092701385434033,-0.9588460023131371
1.0149626884768237,-1.175390411260478
1.0179716773151881,-1.2225014687139362
1.0294676033114465,-1.213751045965592
1.0309106951595037,-1.1737715986706283
1.0545039445547317,0.14491053061361725
1.0555436909947034,0.2356814368839683
1.0724348160363393,1.685892201155955
1.0744976224811174,1.8561696711009728
1.0792942717659528,2.211497970889883
1.0853910267688107,2.6160536614227214
1.085392078283788,2.641590770732491
1.0862952588796047,2.664007043176919
1.0931639642077418,2.9989413439638004
1.1021079687444777,3.2084634788575173
1.1202223689470792,2.809665856769284
1.1277288476639775,2.3946925741853153
1.128865266008824,2.3110034184392902
1.1323651422870613,2.0636995676976433
1.1509862017326267,0.6237772693041969
1.152328527522564,0.5187843366767003
1.1559203991228006,0.2589643774615935
1.1585177986673143,0.06119287022775512
1.1595613420350022,-0.0005859274054733805
1.1638250654330609,-0.24577260036026888
1.1656072322278357,-0.36457232483817203
1.1699247355067568,-0.5296219857760687
1.1807619900522912,-0.7521017670060928
1.2163313724797282,0.8424422064844018
1.2216673951976045,1.26170099292296
1.2251037254771324,1.5389089648130128
1.2427210225833196,2.7633793048429967
1.2443212155708654,2.847609670238771
1.2673118222028634,3.2597606956441174
