n_harmonics,base_freq,magnitudes,instruments
7,2.851581001360498,"[ 1.04767434 -2.36822366  0.99592511 -1.43725927 -0.63250403  1.49059284
 -0.8727403 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
-2.312084171794792,-3.7413797483571356
-2.311662863744908,-3.7608369813892746
-2.300710238734141,-3.7485985834781768
-2.290586724958239,-3.7740711088483434
-2.2880072621900736,-3.7396314683057503
-2.28674745718744,-3.737923715428809
-2.281649916581383,-3.6775152218818183
-2.280389175608151,-3.721108981503562
-2.2788126417700525,-3.6514938615335164
-2.275135136258738,-3.5817143394789506
-2.273090183180387,-3.5697555540299497
-2.269219444441099,-3.4956775019860675
-2.267557394771141,-3.4417876049965033
-2.2661897271635656,-3.4128792899933442
-2.254776034359927,-3.0522564690498055
-2.237819652618268,-2.4568524623099255
-2.2339018434521893,-2.2401044924391718
-2.233158044396693,-2.2413167789585926
-2.2298031910954808,-2.105861730952807
-2.228210947016258,-2.005173532446534
-2.221864219836503,-1.6706097838452068
-2.200537225328584,-0.5866592451185976
-2.199933823425959,-0.5456215304046839
-2.199716377211203,-0.5568251127157333
-2.188629754096328,0.04653155902534725
-2.185111223989156,0.2531535897886127
-2.18453034756501,0.3170189085848942
-2.176912261894226,0.6589364167956906
-2.1747139940371856,0.7841805470706905
-2.165786209220984,1.205324669358569
-2.158911334462278,1.5557988334142112
-2.1552598651168013,1.751432884655625
-2.1515542221386257,1.8322186261029894
-2.151155947121622,1.9208314875792172
-2.139840081860944,2.308606733193842
-2.125920037504862,2.7495819265428865
-2.117153664827466,2.959715966981789
-2.1160393003343714,2.971964399028482
-2.1143399432823644,2.961785016875163
-2.1095972056485106,2.9949283606285517
-2.107373124277091,3.123263292713299
-2.0903863836270054,3.0724765823041102
-2.0884478330838787,3.1307809140808924
-2.0721715696199325,2.9031883934998475
-2.0551576109889216,2.519230470747866
-2.053272163215813,2.402019744173896
-2.052203182612745,2.3870001024017418
-2.0502260941791484,2.3500292474984947
-2.045571161956289,2.1922166226510833
-2.045281533428467,2.160682028822424
-2.0388241910896667,1.9817866630683276
-2.031909325756682,1.7183903212320395
-2.0293939503970764,1.5456643312674283
-2.0284970819010413,1.523735280119718
-2.0229873518258437,1.2989516235730083
-2.0205260591431253,1.1563287781765883
-2.0186961009024653,1.1188514896472028
-1.996439151897019,0.09565700532867763
-1.988171289866525,-0.26267854223136794
-1.9801750513623446,-0.629883429674505
-1.9785428459594383,-0.6348128293096748
-1.9752292270890852,-0.7949646488959976
-1.9543494360956237,-1.5812878302846394
-1.935988429827713,-1.9958789189042039
-1.9309454072098606,-2.109579398802588
-1.9282054732800427,-2.1390369120626183
-1.9197791159290059,-2.231493515250947
-1.9188443045223207,-2.2323891259627273
-1.9099789181113087,-2.298802484534032
-1.9079305030990157,-2.293776617158902
-1.894946114674387,-2.2535683980064642
-1.8804993071831135,-2.0772723310716104
-1.8772103268228206,-2.086790450268353
-1.876610441534698,-2.0683505398159108
-1.8700324757661375,-1.9697832433833102
-1.8696154956748172,-1.9509152140138968
-1.864621914350596,-1.8577258124480538
-1.8515796851290012,-1.5388855678460578
-1.8506823415492784,-1.546855161255774
-1.8487197672711835,-1.4732989877166378
-1.8422044542624518,-1.2621910897460584
-1.8392176427670652,-1.2122443768504216
-1.8162645440344176,-0.46249100395281245
-1.8140214555777159,-0.4148954574181642
-1.8083641952518836,-0.2189181819194236
-1.8077958789211686,-0.1645184481829558
-1.8073372506301726,-0.19216296953721276
-1.8073252185365332,-0.17965706265111084
-1.8055902743898664,-0.18344287571819118
-1.7697447511520643,1.0235654171030917
-1.76710053144917,1.1372256067764026
-1.7653811746235064,1.1412656432008734
-1.7637465936107333,1.1633709155310248
-1.7592804093901997,1.339073683724401
-1.74995658679872,1.5097383617538964
-1.7364582848668781,1.9407329488604275
-1.7283425592350643,2.073093902423287
-1.7115741800950106,2.409038542207703
-1.7022354013383385,2.50261590217789
-1.696020950539094,2.624075943369925
-1.6922458984575515,2.6100197112359895
-1.6917274212947238,2.632291887639372
-1.6887618010415428,2.672213547769797
-1.680625493308527,2.75396123141926
-1.6740600075604268,2.860927895254369
-1.6457510759545304,3.005387571840787
-1.64507182747962,2.9692827363705097
-1.6437148190049773,3.0258094821878347
-1.6402685402182335,3.056572031031171
-1.6370260983292406,3.0511584207895113
-1.6286680357034962,3.097033605947278
-1.6267936264242728,3.06160398791284
-1.6144407314485207,3.0250330034567647
-1.6109188273099428,3.0431619008833626
-1.609175026507528,2.9691257308721393
-1.6043367785896223,2.9850406165776033
-1.602173459191122,2.997046002430984
-1.5988229680007437,3.004651759962733
-1.5961236014691145,2.9934928498969584
-1.5960757809573247,2.9636055899895033
-1.5876456565919128,2.895355501880775
-1.5663676281030343,2.6862478825421285
-1.5596684419947724,2.623347823307415
-1.555415806770876,2.5293551353970427
-1.5500079102591129,2.496905651799776
-1.5473569894478343,2.4655736223404974
-1.5463745225861543,2.4719313324786065
-1.5454722080535168,2.425115207320562
-1.5442265954938663,2.4537993864021193
-1.5404275986009581,2.3511297716205943
-1.5403915032323647,2.345903022565252
-1.5371019521282716,2.269345126707944
-1.5364517922889636,2.3009127600468777
-1.5357490756569476,2.21110447955756
-1.5300231547711232,2.228393770743116
-1.5202975629570243,1.9694286591864125
-1.5149328827082487,1.8662280267981135
-1.506462354471604,1.7249823764531549
-1.5028334364860456,1.609091962043298
-1.5006717021974494,1.5785551744733615
-1.4951469496166456,1.4318438193355352
-1.4895097901820908,1.2935518966145243
-1.477702583751765,1.128620801279545
-1.4635895443180118,0.831739588442789
-1.4426794340306728,0.3325354377416877
-1.4330307161576175,0.24254404009605723
-1.4314390202740788,0.17443889030761275
-1.4256186665934552,0.0777357546752151
-1.42421030833756,0.05743189873487274
-1.418704546262502,-0.008209820806751832
-1.4109242021843111,-0.0489318530275766
-1.4004021659466657,-0.15991363333743178
-1.3997906065085637,-0.2046166438514715
-1.3896094373133603,-0.19185560173406
-1.3748529826116997,-0.16139471804331218
-1.3722428691696489,-0.18023242558895267
-1.36678783460734,-0.15247068081687123
-1.3623303365451604,-0.09015216712068057
-1.3583181170095375,-0.09126630882723454
-1.3531622149465667,0.010777334526347836
-1.3454654763676415,0.12648224171460318
-1.3382709715050947,0.2201782055501887
-1.3298839750844782,0.3322754521265246
-1.3222089460426583,0.5202109988244956
-1.3159619701212768,0.6619498452339102
-1.289500755633441,1.1861741340779162
-1.286360384901817,1.2551776569694404
-1.281314031987067,1.3453067268694126
-1.2787170114003834,1.4037600040384466
-1.2694396089686897,1.6174303340574319
-1.2668779998389694,1.6417319283273453
-1.263577113207054,1.6746744701565226
-1.2470608206059848,1.8826663257875427
-1.2449376887510901,1.8541972735391905
-1.2414369581865496,1.866878656750382
-1.2309000389327887,1.990725915306852
-1.2207976526128368,1.9523550268759853
-1.2203058146881325,1.9146482632663204
-1.2147059301620469,1.9105793179917
-1.197382011217082,1.653578728125007
-1.1972755449701789,1.7736859906985376
-1.197034424315024,1.7089075250108445
-1.1765868113639444,1.2967501495522928
-1.171261881731434,1.176966541547829
-1.169030379724392,1.0960972575373744
-1.1645500494258894,0.9682428184715545
-1.1641428748320977,0.9753303882699811
-1.154761442930658,0.6931427689623718
-1.1517273438579043,0.6272229320580454
-1.1479581426325867,0.4630275162735043
-1.146881572528698,0.45861198364918504
-1.1436910460157619,0.3098296045010365
-1.140352810757913,0.13204135622492427
-1.1387087819250263,0.08319706151890707
-1.1369648014929823,0.06322590289248016
-1.1222421739853297,-0.4403051036371971
-1.1171502913463103,-0.6264274931228708
-1.0962876494974518,-1.3749250410120275
-1.0882815575803932,-1.546759866989739
-1.0815973534739571,-1.775751974326189
-1.0814966921945692,-1.7685400915162373
-1.0670478555434777,-2.163017008308616
-1.0383933540882226,-2.512613330943219
-1.035289927333958,-2.5198165263205032
-1.0241540571602232,-2.5679456173880855
-1.0210598671165143,-2.505460243390085
-1.0192453928331666,-2.530141490353068
-1.0181779006242844,-2.4884793860405483
-1.0079525784973609,-2.4085930024641464
-1.0034225727270483,-2.412087059964784
-1.0025352882962373,-2.390666748905043
-0.9921019248044693,-2.27554703031922
-0.986874538639948,-2.0914024539543314
-0.9801051350326127,-1.9784069232062858
-0.9786415051883379,-1.9665023878866055
-0.976137194957091,-1.9435836461855827
-0.9756327812912127,-1.9033640059959114
-0.9755701190756039,-1.9288948894722182
-0.9743834458330323,-1.868898101044586
-0.9730373575960614,-1.8510806882895179
-0.9677028584788498,-1.7705666232642754
-0.9643160966168729,-1.6707870182025832
-0.9616508669053045,-1.581844608874484
-0.9615436668509894,-1.6030031419262596
-0.9615113663746748,-1.6860058494401535
-0.9610373765787608,-1.6061255763859885
-0.9582984975382747,-1.5310119060157745
-0.9478978662111688,-1.282958163787863
-0.9466935203233762,-1.2666500443316995
-0.9421359645505634,-1.1385156673817738
-0.9419555706926817,-1.1287233092054056
-0.9414828334644323,-1.1548928771758225
-0.9410982695006842,-1.125259369196506
-0.9410069188519659,-1.1666370014309928
-0.9404098371162615,-1.1407133956097246
-0.9377819314802269,-1.0660746993460624
-0.929569905083977,-0.9020895426767799
-0.9259040163313035,-0.8404789086568875
-0.9106196878276878,-0.543212165027267
-0.9100160912594126,-0.573387486254424
-0.9083748045629711,-0.5153241341704835
-0.906399356649735,-0.4648770361460767
-0.8989042922614141,-0.37783790034893994
-0.8649769423343061,-0.17493076502450589
-0.8514288047664129,-0.24514205491390925
-0.8403846963177246,-0.32510234167454477
-0.8365709455889774,-0.38486262223693435
-0.8181699982925776,-0.58907085758712
-0.8120818167576154,-0.709426145818792
-0.8117056532080218,-0.6582628485435936
-0.7994903607842341,-0.8461915087986898
-0.7980598009555582,-0.8692612640501174
-0.7892692800166667,-0.9549883060319584
-0.7877080045935356,-0.986283634894216
-0.7875353213271556,-0.9915787688619058
-0.7857588525054364,-1.0195186849149906
-0.7799215421629677,-1.0795075669515333
-0.7779188532961543,-0.9923016680454976
-0.7771543422463454,-1.0712372925238918
-0.7771133825650907,-1.093112986077182
-0.7747853747102065,-1.0475502218267825
-0.772419790191984,-1.1091694803757945
-0.7704724395704456,-1.1076292330716595
-0.768796273171036,-1.1577646913745483
-0.7649257638025357,-1.164561506057557
-0.760958274454735,-1.142589143601436
-0.7571011033954891,-1.1935402378698645
-0.7531468998151922,-1.1924929342305497
-0.7528269308122533,-1.2352229981762828
-0.7525265944909352,-1.2148392975596587
-0.7398872918565909,-1.1789057031611483
-0.7379399105204483,-1.1545832205947728
-0.7374548459537182,-1.166809277051122
-0.7366148517264928,-1.1544901710175728
-0.7224222794692148,-0.9853774723903195
-0.718168777594312,-0.9857891116286492
-0.7042897617655854,-0.6497279491267723
-0.7038097412899198,-0.6135570856473219
-0.70091860481274,-0.5482589015594674
-0.6979501525919556,-0.49277302391573685
-0.6967545951649181,-0.4916094200441226
-0.6837723941731504,-0.07363124795050222
-0.6762795711624019,0.11280709641613987
-0.6652074392035594,0.5131672288211235
-0.6481766439400745,1.1215464676424844
-0.6459969521372932,1.2382051714126412
-0.6420291045225204,1.3795694811748713
-0.6416753808976523,1.3604119436501032
-0.6394760369400432,1.428185001536107
-0.6219806513656714,1.9546641271969518
-0.6161069239319499,2.101773774374943
-0.6077472783946956,2.376421223348737
-0.596032350544152,2.5982237806331265
-0.5878860458885762,2.754462503948437
-0.5828860076285629,2.8116829883886454
-0.5822758657754323,2.8190909344305353
-0.5799242772692423,2.796868200357025
-0.5735465898167833,2.847831135872691
-0.5735063201966106,2.8673094526965555
-0.5474068375803904,2.7284053579204315
-0.5341164209917713,2.491824028129932
-0.5337462546005836,2.4914061653467083
-0.5315271199711948,2.393202861459518
-0.5272490455794729,2.2634382590771436
-0.5222403975056724,2.1551593238491775
-0.5217410285891826,2.138980637040824
-0.5212107009354336,2.0802050234329004
-0.5184248171737482,2.0135650613891323
-0.5112359291193154,1.803964299647565
-0.5086563547115999,1.7329948814530773
-0.506521285542803,1.6519349629326938
-0.5045491922605176,1.5777883126855372
-0.5040397484494941,1.5812586438213236
-0.5027300933744283,1.4956436531629802
-0.5015518444120266,1.4603284605732796
-0.48339402145672405,0.7808584561222762
-0.4633756280831616,-0.1283095813510479
-0.4582358577744525,-0.30146098106820796
-0.45639069016960576,-0.3994469387694531
-0.44792935400558687,-0.7157915098124338
-0.44060882903925513,-0.9982892931919717
-0.43577252061424643,-1.1503923721057858
-0.43484384733541326,-1.2385132840655353
-0.42714185541012206,-1.4513939684206443
-0.4218254538482986,-1.592757933109391
-0.4128666452224996,-1.8282547530160262
-0.40896402737809767,-1.8396419885701023
-0.401674196331796,-2.0550905014138623
-0.40076165863008484,-2.0343249406502992
-0.39949315961140996,-2.0699060705858776
-0.38290367775471656,-2.2678601796602913
-0.37201846420014295,-2.2848285566068154
-0.37100810272819107,-2.282382746342626
-0.3691906195226009,-2.2548668665087184
-0.3639649743163065,-2.2970866559121066
-0.3630251362783605,-2.2450288938620826
-0.34635275839150337,-2.087511507978121
-0.3449784726911571,-2.05666283472973
-0.34233829722984854,-2.073304064144729
-0.3234379518004107,-1.7219471749648654
-0.32311174164013146,-1.7509068072968843
-0.3211670269902891,-1.728497867020505
-0.2970263529560313,-1.3390194119906424
-0.2944535167204352,-1.3063331470820705
-0.2924259348091387,-1.2405429410091342
-0.29034751518316515,-1.2525561590415533
-0.26708965899346815,-0.9658359960324756
-0.2668009972718002,-1.0443458516815731
-0.263200371155464,-0.9538999801873493
-0.2611822415519507,-0.9560222514896
-0.25432230883812545,-0.9266704786836482
-0.25301357645714084,-0.9427916259061883
-0.2507943094943661,-0.93432139200247
-0.2333788049468648,-1.0299171126079987
-0.23124714710497862,-1.0493075589364431
-0.22907538808389916,-1.0293674320448034
-0.22335357177362392,-1.0871105012393618
-0.22219006347986436,-1.0977410139168615
-0.2187920087311257,-1.1168031602523416
-0.21240820669818383,-1.2926024415736115
-0.21059128296363117,-1.2886665231503014
-0.20512387294275491,-1.4258048983105607
-0.20508815342739428,-1.4659966816067134
-0.18988868305452922,-1.7668283833888179
-0.18324318538632012,-1.9792727344120897
-0.17399606582461313,-2.2183214357795538
-0.1687667540054525,-2.379273624471806
-0.16068240694132774,-2.6068499061791153
-0.15571888529216027,-2.7588787529218437
-0.153792500804534,-2.824998988858762
-0.14931236636218115,-2.9464319524512343
-0.14879488524939255,-2.9690232344425187
-0.14527774624878376,-3.0494291145623866
-0.14224442135086734,-3.1386995971077587
-0.13775509995693058,-3.2227073524470304
-0.1364982572707305,-3.2326556491557445
-0.12685780821439963,-3.458386753633916
-0.12312096582462839,-3.539313594154551
-0.11407959094781539,-3.658248951561542
-0.11137704685536676,-3.6605716949790565
-0.10756002567453748,-3.74225593047988
-0.10355568467543019,-3.75830857410816
-0.09981533426327172,-3.7440100661094906
-0.09217231237100432,-3.8208212718125716
-0.08449994152562468,-3.767071553922003
-0.08008547417158107,-3.7046072236278498
-0.07697834739442744,-3.7283620234936716
-0.07576551565017997,-3.618909020676124
-0.0631264062340251,-3.402901323477197
-0.05973102193171753,-3.338347183082359
-0.052998484915038446,-3.1692965278887923
-0.04896413082183049,-3.0022958233642885
-0.03801731432829625,-2.539237162640698
-0.0361909297167462,-2.49764048934321
-0.03371881282056943,-2.387026510873453
-0.031781192317295925,-2.336326666919213
-0.028813414645781243,-2.2003982150897823
-0.016615350686047137,-1.6328275613853052
-0.011224496158131814,-1.300261490669567
-0.004865833498261196,-1.00024842791758
0.0031655963466028503,-0.5630280217683932
0.017672275888168443,0.26509056674169573
0.019494910401509635,0.3134604629385409
0.02060730310681569,0.41534587381657845
0.021797979188554528,0.48238313144041944
0.025122027409699488,0.6620933860829759
0.027166166342881937,0.7021462594431078
0.0338972680687184,1.1074022398322496
0.03445938101510926,1.0779696047011713
0.03696692060653106,1.1865288165671894
0.03710491943238825,1.2367536843695404
0.04183063428982026,1.5012104843819245
0.044476916673812816,1.5481043676852126
0.046375321906102496,1.5866143030822892
0.05099910140503594,1.905664779888813
0.05152889426247231,1.9247418059417343
0.05200309453214613,1.8754219249336765
0.054686192738556016,2.0036175925151354
0.06079076584394372,2.265750413589843
0.06336370597289953,2.3596704657630525
0.065213078139295,2.3845516923200156
0.11026047797427996,3.1241222966517417
0.11500537910543507,3.1259614959570685
0.1151994006322008,3.10413315924856
0.1306910206141776,2.8970666068334725
0.13240355459029463,2.9028075244258646
0.13285398410422022,2.885926143157533
0.14115201014883416,2.6861045489661666
0.1412337587786543,2.700648090680502
0.14462187711540953,2.6166024854950316
0.1469898614616696,2.5067148111589157
0.14914375625988496,2.421172188614228
0.14958844692908357,2.4652688703415926
0.14982225257473747,2.4054770584048915
0.15378717603858894,2.3318120218969836
0.1566270925779878,2.185216816080098
0.1569602885679946,2.2065034888426127
0.17036425915485598,1.629143007046113
0.1805922524961785,1.2392669628891164
0.1812536207125497,1.1915500854344492
0.18307338648745075,1.1854055848788927
0.1878475087471667,0.9547105957132874
0.18948769187429582,0.8975629226191776
0.20210669205251186,0.2914309578445226
0.2075086053406885,0.0912351060239094
0.20970210294017733,-0.006674930659810828
0.2166254273104733,-0.3431629538202105
0.22215369292576792,-0.5563442743048532
0.22796848519410684,-0.7999921654298394
0.22827728061964514,-0.7364495723864201
0.2479084121812689,-1.427374226421858
0.26323042954358256,-1.87403523014845
0.26329530842996185,-1.890774761424586
0.27374849246176947,-2.0731081101036426
0.2757196108307203,-2.1058262020040996
0.2891140584991083,-2.2344467571622904
0.3019103141941488,-2.296250810675367
0.30264232914534794,-2.286346174960528
0.30814630203492577,-2.287651188349107
0.3139972720405533,-2.2560056605989374
0.3149115594273795,-2.2294008337079423
0.3254490565743908,-2.088893614278347
0.32579525556247724,-2.055377572683028
0.32786946480019985,-2.0119549723135557
0.36076719998727746,-1.3114211597746306
0.3633681260881776,-1.234005522259222
0.369990786821786,-1.0262896964630208
0.3719330865938484,-0.9998449626767911
0.3733743776047289,-0.9018897912745718
0.3825303221296066,-0.5974754268194679
0.38813305178898183,-0.4141831487077436
0.39553079286115933,-0.18470310678224153
0.4039525593223652,0.0997296985866987
0.4042716407980196,0.0443833873799313
0.415376193013679,0.45092566808574963
0.41589502787508703,0.41836337691082764
0.41935488996021153,0.6170864127272503
0.4254049213566322,0.7903006144269975
0.429660427279992,0.9429052480991225
0.44581463841014113,1.3520235119943205
0.45117345703399536,1.4518359374034295
0.45695937617282345,1.6599917128391641
0.4604167778709236,1.7944240418985196
0.46411232434141514,1.8070894194803657
0.4675170077797297,1.8893405702023047
0.47445615202332636,2.069520026946207
0.4860201263969488,2.2798862592457994
0.49346925594162183,2.389291932485232
0.4946545464066716,2.4693505677872105
0.5086711214832214,2.6228900638230197
0.5194832780798055,2.746703519091766
0.5210462743254674,2.7962346666280924
0.5365408226885671,2.87776897569646
0.5403086569958506,2.913339012860406
0.5426561921965476,2.9413253279981553
0.5499432206860018,2.9651100974047067
0.5502977317221696,3.0208020114455065
0.5504753910223723,3.0232212625690744
0.5524032269991332,3.0038785689280547
0.5623940060350656,3.0766424058611586
0.5631411206863945,3.0408407255595544
0.5649747539315308,3.073496612153147
0.5686285343289326,3.0259757409056234
0.5749499282946955,3.0147607975293442
0.5791694169271082,3.0564569797939654
0.5836050649219677,3.0814047458308256
0.5875509166690192,3.073110513818935
0.6164897351306866,2.8918672307401607
0.6170369398025466,2.941695575839351
0.6178654318853578,2.846087680272767
0.6285351095194969,2.7529439999854306
0.6297822942871205,2.766623632596217
0.6365510054249439,2.732435863583925
0.6443318065666541,2.625676346588832
0.658483475706034,2.4398828965615147
0.6604017407919791,2.33690710431812
0.6649402908078828,2.331786474908198
0.6690479649243279,2.2369907713120396
0.6747071749585025,2.1467681505758907
0.6758857852006166,2.1654777682764927
0.6780010913628827,2.132565658824343
0.6839435231076845,1.9500651983421942
0.6845267124109009,1.9553176234585552
0.6894619117007537,1.8380853771793488
0.690306221302583,1.8496794626637383
0.7063540963126229,1.5003534364830728
0.7090059994606808,1.4580086757755644
0.7113939345949873,1.3786787622503887
0.7210522353867859,1.1844743446858996
0.7238102349532065,1.1097405034715904
0.7416280141629703,0.7283073549009695
0.7540469421038498,0.4727144205908444
0.7606999398660612,0.3479755370213561
0.7618645692471264,0.3593065739792224
0.7648714943177763,0.27507374063857676
0.7754009118523322,0.09045013337238661
0.7786407842243088,0.08273086274416894
0.7878346779700669,0.0006373999469632442
0.7897307163332394,-0.04914140946128813
0.7916160366460945,-0.11359986307672554
0.8201358839027257,-0.19129029962770083
0.8229445964426452,-0.1642054418788724
0.8230259744032224,-0.15713047014742507
0.8245469319074288,-0.2519377816504411
0.831714752752847,-0.13234533620197
0.845630287736693,-0.05668454692959679
0.8471712659897475,0.0002854568796761374
0.847199980114338,-0.07676299425079855
0.8538705204422694,0.045256044144132715
0.8670496130860732,0.2482866747593198
0.8733365984074957,0.39912488638535226
0.8807832750740792,0.5010566202407091
0.8823736398397486,0.5233550088556848
0.8847518763363915,0.5739082507048648
0.8921053931073466,0.762080505052348
0.8924543708514046,0.735037432010875
0.8927459583428181,0.7385697759636309
0.8930703602294301,0.7856537626397687
0.9204358987690426,1.3591919708527198
0.92603600236788,1.4358031995119138
0.9288603554561616,1.4829332070387418
0.9309722019562146,1.5289585515905437
0.9531683504573127,1.8622387711518265
0.9555464678245578,1.8174622542619954
0.9653973046610664,1.9253799955582473
0.9682873588158998,1.9442920856687111
0.975916877215746,1.99823762475014
0.9810658193290687,1.9300439249085362
0.9814829528259539,1.9621062080835383
0.9875074107048745,1.926696766651261
0.9922629561300811,1.847632875836699
0.995420963682113,1.8661158230576316
0.9963717373898033,1.8833173323784715
0.9988634588858214,1.854634980608778
1.0038788449949116,1.7022850730312236
1.0056046994091705,1.7519692695902929
1.0069627408573423,1.7113751241944535
1.009636194531983,1.6661251406469904
1.0108776629100653,1.6236853667830045
1.0127066691980264,1.5904900824127033
1.019784359985155,1.466095361266974
1.0200531084878168,1.4680618685363993
1.02747067838356,1.295996882472206
1.0279111296421322,1.2920515299050688
1.0378417311400447,0.9945184661560569
1.0419285006353558,0.870202492267225
1.0428268350420042,0.8553890008786749
1.0479334222691783,0.7170276210822918
1.049598804748105,0.6183688880089515
1.0506084290189541,0.6702883956146828
1.0539750748402668,0.5379226613361926
1.0653956601190968,0.14122551533462097
1.072086523182759,-0.05575873112372841
1.072584882535815,-0.150936155476822
1.072695827594333,-0.14948117928246188
1.0819915252513077,-0.48157030847857035
1.090876468982172,-0.774128057106528
1.0959320964882453,-0.9260837157962039
1.0971160091844618,-1.0118485970016295
1.0993874907553929,-1.1553940200438746
1.1064974403572068,-1.336835472251954
1.1069062794677853,-1.341447751758298
1.1085970641316,-1.3844331710195474
1.1105014006768386,-1.4873266146020412
1.1111721231541773,-1.4595797662298613
1.118071750766604,-1.6764815815727687
1.1380963946483398,-2.161627661208725
1.1664881740273607,-2.5658192669580777
1.1752448437420906,-2.527034484672546
1.175892832410388,-2.512616979643804
1.1816923936833392,-2.5455085215245368
1.19323970764456,-2.467585208493452
1.1950482459934548,-2.4363607995089867
1.1991326355131608,-2.382802737111223
1.2019632971228802,-2.3666269628046863
1.2201051118097448,-2.1122444378491534
1.2230859419707354,-2.0301575241214387
1.236631359789115,-1.6947640891026672
1.2446386897767043,-1.5596285340380172
1.2460916763622132,-1.4824258405354118
1.246259104950802,-1.5452459229191353
1.2465226509963507,-1.5373362944863023
1.2588455504238967,-1.2456848289455833
