n_harmonics,base_freq,magnitudes,instruments
10,1.4663907915621288,"[-0.61067125 -0.21131559 -0.36107571 -1.52956051 -0.20260495  0.22176605
  2.99305087 -0.13871218  0.08879944  1.08458872]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.7031662256870463,-3.7179482467453377
-2.701327445466177,-3.770925610542653
-2.7000458605986983,-3.7771003290904157
-2.693886871667564,-3.815311862476711
-2.690419964773551,-3.86246984194905
-2.680700806113623,-3.904330261691727
-2.6738233159103135,-3.9247899976510667
-2.672298428399425,-3.9292496031070656
-2.669915815345921,-3.9626912901112696
-2.659182436796926,-3.941980755416149
-2.6557454351678973,-3.975283325451704
-2.6512333255573535,-3.961056313227761
-2.6421514933526313,-3.9382907026393283
-2.640064227132921,-3.9393846062629776
-2.636552981650248,-3.9189053725408822
-2.6179611510290366,-3.885379335873978
-2.614028456091228,-3.8185493902044487
-2.6132307011338485,-3.8151400698125917
-2.597408060155397,-3.701872693538882
-2.587372486871132,-3.632205001924146
-2.5845922105384975,-3.6150026268161013
-2.5838963022708423,-3.5556823395505432
-2.5837042017434224,-3.6158135984191944
-2.5696042552140534,-3.445562649947882
-2.5674848449285133,-3.4009221069141753
-2.566781444511914,-3.4104566273872017
-2.564101510111728,-3.3819753265615615
-2.5588387685899194,-3.3151079269820936
-2.5552162718841887,-3.2859915755638767
-2.554872299444333,-3.304094082347663
-2.546309664340048,-3.1858194903143136
-2.5303550499199208,-2.9728121906274168
-2.52617132071663,-2.920241929893271
-2.523269863020656,-2.865687180644669
-2.520220413104196,-2.8432341308315823
-2.5155374204545384,-2.7703026247231213
-2.5147453387401226,-2.7685974825701325
-2.5126034496805385,-2.750448563891388
-2.507120149049424,-2.6466772978500783
-2.5048922723652023,-2.6275016655081744
-2.498461105767954,-2.539353366662419
-2.490078078313269,-2.400910402237931
-2.4745125627406543,-2.1835991021907573
-2.4659548367524344,-2.0761126311628066
-2.46479293963555,-2.0311075901876654
-2.4603629474460087,-1.9809001772741337
-2.4513912764232666,-1.837894066624736
-2.450956755563217,-1.8422129045964193
-2.449799351082654,-1.8307559234306752
-2.4463788129829984,-1.8041423224251567
-2.443932729541427,-1.721983400876547
-2.4423541117813476,-1.710242392201306
-2.428996429258543,-1.4920645967954145
-2.4146660115191816,-1.2907020870874462
-2.4138980275515554,-1.2916370313167604
-2.4096579423789013,-1.233299800245479
-2.389115423694676,-0.856113901962969
-2.3863365753934356,-0.8600439012567609
-2.386186616914604,-0.854556962966407
-2.3823084894392177,-0.7876218134510935
-2.3811157984299864,-0.7655182657347492
-2.371318009505708,-0.6068470532074817
-2.3637696585758654,-0.45259734986685773
-2.3555824244320247,-0.3515274493368492
-2.355182146154585,-0.3484208860843241
-2.3457694406075618,-0.17151510845347057
-2.3432849604934907,-0.11366170603830525
-2.3388858467876834,-0.05907069797321536
-2.336191072179177,-0.01164822174867629
-2.3316220096147795,0.0804379108538109
-2.331316251166837,0.06460503163339233
-2.330849036970001,0.07599655751331208
-2.3291292198233595,0.10499565608419613
-2.328334608115325,0.11341883910259544
-2.3184722488238156,0.29721714468602134
-2.314114504964512,0.35170572833142477
-2.3124463037743186,0.3959426146822811
-2.30825048533566,0.44219927017488
-2.3076825361755904,0.4302117484180826
-2.303681330407019,0.5199211896244567
-2.2898636182474257,0.7449356622648169
-2.2864438793189903,0.7997376079127868
-2.2798269702929637,0.8919034732294517
-2.2724233966889305,1.010178401402838
-2.2706549339814774,1.0187761751170534
-2.252862389871707,1.296551780068015
-2.24007222460913,1.4674613282050373
-2.239149841230917,1.4645048041165385
-2.2279249998056527,1.5705056151350887
-2.2268145062135476,1.5656408980076493
-2.2266206577399905,1.5806657590341575
-2.213848045648465,1.697579123761746
-2.2106676143187647,1.7497467197775547
-2.2103617907238844,1.742258342586792
-2.1807989930394007,1.8897519459910281
-2.1698764844299396,1.9006341759941794
-2.169758563160041,1.8809720773377223
-2.1518278871651164,1.8977770266363914
-2.147946718886006,1.855935485823484
-2.143744816779906,1.828495674179161
-2.142570856441424,1.8206092559739628
-2.133318905931178,1.756977988435448
-2.1205248460143933,1.690491233907721
-2.118773112074748,1.6804392317042707
-2.114001343123199,1.6401248237125672
-2.110648005433837,1.6132479045452262
-2.0997491334688614,1.4844341609657934
-2.091656073931338,1.3959834363235057
-2.0857222369276447,1.3078685290595906
-2.0762860083501335,1.1820140997953366
-2.0645294998381596,1.0168474861327617
-2.061927400292528,0.9901604277338781
-2.038279985143088,0.5950404500129609
-2.0373633227211,0.600975627226105
-2.0293166860581087,0.45899373079284933
-2.0280832546978074,0.4347133854408408
-2.021893787047296,0.33072478604339745
-2.014027140547329,0.2333143658908675
-2.0075753815160544,0.1461509119632628
-2.003088309584,0.08089381054899884
-2.0025656427837424,0.07076186020794786
-2.0017096115299218,0.05133405111567033
-1.9974728517870954,-0.016055055408010752
-1.995049889456285,-0.041267385600795216
-1.9943504452491028,-0.05605025801416927
-1.9869862897735795,-0.12431760732303143
-1.9856454989759966,-0.1375876478356032
-1.9817365355995507,-0.20667816237319403
-1.9803591304560753,-0.2418736576568026
-1.9745119116861525,-0.27236302329928774
-1.9691900371549746,-0.3440418833886374
-1.9674482000684717,-0.37829603348355145
-1.9548936419318612,-0.4440962869317095
-1.942066661737518,-0.5351958325660788
-1.936491594669144,-0.5266671160424126
-1.931975734547447,-0.5599020106677715
-1.9305450090382597,-0.5537719211946937
-1.9302144102009624,-0.5798923576633588
-1.9059241813915917,-0.5403984381464074
-1.9009929514586972,-0.5103304616890038
-1.8989249793928376,-0.5143426124425122
-1.8897540651672369,-0.5036779995736894
-1.886111126003889,-0.47019350402004656
-1.8821957592506062,-0.42815551808414215
-1.8809171031752974,-0.41555865725397034
-1.8806488839612163,-0.43809653161228196
-1.8739648218426057,-0.35997415127972177
-1.8694646959769436,-0.3557892040429487
-1.8631355179630773,-0.2564252168426956
-1.8607525748335256,-0.25220457576253336
-1.840338869421368,-0.04513894956818563
-1.8395267718456896,-0.023308276576841674
-1.8305206345809575,0.12833356730682371
-1.8165091504775421,0.2819028747031602
-1.813202033068822,0.3232920490916347
-1.7986399792814325,0.5435800548465318
-1.7913867024431709,0.6570033081984427
-1.7836458951850178,0.7502508135832268
-1.7701263560685505,0.9662114475131346
-1.767965037470425,1.0170911574702406
-1.7623156107286675,1.0591728986553863
-1.7564496691576685,1.1327254400568945
-1.7539324537966114,1.1856844276521634
-1.7492840792643047,1.22179363143916
-1.7435328759991102,1.3000494261112971
-1.7291285176321998,1.4812587929113918
-1.7285212839050998,1.4784127049923448
-1.7247213930723542,1.4996700113432817
-1.7226322574517265,1.5111450208649262
-1.7047121789306081,1.67645684083502
-1.6955928114774772,1.7341706864389927
-1.6947106487052421,1.7417274464662906
-1.68398087526604,1.8261595316839256
-1.6789055107195883,1.8302338865961862
-1.6787157815737215,1.8234009123499226
-1.672148666868203,1.8614491408593383
-1.6708708915641015,1.8347606829345078
-1.6624780248032092,1.894860545868621
-1.6541679025341558,1.906160671924052
-1.6514933923008162,1.946374266901235
-1.6364058918454145,1.9751343217497728
-1.6305138113180435,1.9916764510485918
-1.6295690889105223,1.9862054701508443
-1.6241700108816144,2.0187191455468154
-1.619128048281002,1.9901296561054624
-1.6179399459117614,2.0020341863703983
-1.6165910446677727,1.9839405458599393
-1.602685979253387,2.04617486277692
-1.6009694588491252,2.0353179003921906
-1.5914165751438007,2.041527756327313
-1.5830904851270466,2.1162064010080184
-1.5812861332007209,2.0880166583293946
-1.5804381217756014,2.0947199865764183
-1.5709822647231777,2.129635794241607
-1.570913526232429,2.098015286672608
-1.5704501202640746,2.1354174660119005
-1.5683964692148342,2.15642645927563
-1.5523118974166388,2.2244622054033805
-1.5494082862078138,2.2543710862918087
-1.5488037248377788,2.2335240633355746
-1.5364215254450098,2.3221729163360605
-1.5305636468092723,2.3885895643786745
-1.5290656228724508,2.410465155204904
-1.5286883367599224,2.3878621096916683
-1.527144824257097,2.3984639997357604
-1.521727079552855,2.4677989860991163
-1.5185894386453658,2.477133238600192
-1.516532730125273,2.5630134709451347
-1.5043373746435202,2.639433350483454
-1.5043093685203064,2.665195550489957
-1.5002761166332257,2.7016116187761354
-1.499912736778324,2.7193436379475133
-1.49936534977027,2.6830865730606455
-1.491888310241864,2.8074443982763846
-1.4901163787562164,2.8067810885065065
-1.4875523566686546,2.859150521386512
-1.4827890358454683,2.9345088345407313
-1.4803903748395975,2.9575683900495546
-1.4800836157606156,2.970043850096181
-1.4672840613406712,3.1324454128543557
-1.464619304169207,3.155604077480359
-1.4520713596184396,3.3594060673047204
-1.4417609103781923,3.5059669185301257
-1.4407586886245287,3.5242979116861366
-1.4282169803757774,3.7186377690812957
-1.4174465952889264,3.846576015675152
-1.4152858066758527,3.8419487697172663
-1.404963744294516,3.9886676397211676
-1.4026198844567905,3.990813020059111
-1.401376777987709,4.033281458803952
-1.3993720770326088,4.028546795450366
-1.3881905284325473,4.130936467154326
-1.3870322795313976,4.16171172479315
-1.378071910095625,4.23564308928053
-1.3668690418308178,4.237599219686752
-1.3573191385989907,4.233070402966146
-1.353782770250371,4.201222921722023
-1.3530702749679704,4.22498158005974
-1.3530623752813835,4.232503578598455
-1.348558209419035,4.202132302134783
-1.3326826027438128,4.111075492509007
-1.3159027413746676,3.879074671954208
-1.3117119410383855,3.8355906060830876
-1.3089642446544327,3.74291175855439
-1.3079851275427907,3.7448168553841916
-1.304309644022734,3.6995352160529618
-1.2952207926944688,3.471711128244475
-1.2895695337920234,3.3649565473250367
-1.2740315086846423,2.913705580938082
-1.2695793039739085,2.7726867754099316
-1.2578485116295468,2.378322060873689
-1.2571009565647848,2.3512281021631325
-1.2504332982012731,2.1210827669492947
-1.2503934629827893,2.1084381060204738
-1.2458712727361916,1.9688428474164235
-1.2385820067625188,1.692804272676157
-1.235123717955772,1.5493038293770938
-1.2254393002660977,1.1637392770837707
-1.2127107912459392,0.6074036269843192
-1.2082313550672334,0.44710209016965263
-1.2001927394189813,0.10500656536036997
-1.1902854295750116,-0.31127604533616005
-1.180099631736321,-0.735824613119628
-1.1677301470560502,-1.2313834306150304
-1.1670611070038943,-1.2293100953885883
-1.1658839364923088,-1.2801204562126094
-1.1570146141981814,-1.6060015342086078
-1.155887829390503,-1.6606946556761564
-1.1523397305643701,-1.793902663738231
-1.1486746487056936,-1.9264702368558029
-1.1476058783976755,-1.9562564500454553
-1.1314399510713564,-2.435128140531977
-1.1140494429003904,-2.8162830637216896
-1.097050452631601,-3.0776180895934937
-1.0928536944441885,-3.1175351296612894
-1.079983344185121,-3.16327769096961
-1.0617014362455628,-3.1194243618736053
-1.057458272646978,-3.0598410152700826
-1.0516729115060095,-3.002139777096289
-1.0511305707534462,-2.9614657905302635
-1.047684678901596,-2.9352720869580273
-1.046894410029151,-2.911601999717892
-1.0376409958135655,-2.7566993962381448
-1.0256711611116955,-2.472694957043156
-1.0186425277908147,-2.308820669054901
-1.0156380701608345,-2.192300232220926
-1.009627778639963,-2.0230260967238607
-1.002533355138636,-1.7644548045549064
-1.0012324620860908,-1.7102309306574777
-0.9981950096446357,-1.6113844436853917
-0.9938915293845012,-1.4381757180581756
-0.9881591325665151,-1.2437659484050194
-0.9875191157832344,-1.1985585767587654
-0.9833316621987915,-1.0577111749587342
-0.9772454808538535,-0.8231617128311752
-0.9749212402385057,-0.6997976782133322
-0.9698867611422939,-0.4763974886602183
-0.9661218113534615,-0.31670420051939085
-0.9531886804100909,0.20228942632505248
-0.9491044534810853,0.3949736820300361
-0.9485951803403223,0.4327586491212947
-0.9477934197419611,0.46673669973952575
-0.9401989409594149,0.7819502600183432
-0.9292525210566156,1.2662056104653259
-0.9179100895148622,1.668228995940945
-0.9150976781370961,1.7795666454503776
-0.9084414688719349,2.0515574253705045
-0.9044489113262344,2.1988646943178476
-0.8960534555347852,2.4421213273697027
-0.894875110081709,2.492739305328635
-0.8908610264535697,2.6016564627195184
-0.886401840879695,2.744619731932007
-0.8837126001782085,2.799677382835163
-0.8830140405148907,2.8287112938681656
-0.8779394430149954,2.937639983155153
-0.8757297650138183,2.9969864504289654
-0.8584822340348803,3.315937317675145
-0.8483507814381617,3.416745553626926
-0.8427466427695451,3.4819585783696425
-0.8416433215880419,3.505454660877918
-0.8368232530458766,3.467854298645893
-0.8104425748139596,3.353203333331953
-0.8065828185500159,3.271496428291792
-0.7964177864817827,3.118116294922436
-0.7937891735617857,3.0536829891422737
-0.7936214121373606,3.054179709784783
-0.767159752099662,2.329635965320503
-0.7523638798992347,1.8429059931020384
-0.7521651225580852,1.8269292662644265
-0.7480233912257681,1.6496613058708283
-0.7468281183388168,1.6502854087484122
-0.7439648276339077,1.52882979723411
-0.7394831991488555,1.3349212581212389
-0.7372591483095361,1.2443242854733996
-0.7307201658219031,0.9834070479820596
-0.7224267378160061,0.6707804184546027
-0.6982561975191652,-0.34454931609568384
-0.6913671913330814,-0.6208484652330943
-0.6826837685366236,-0.9793495532313256
-0.6689105688021435,-1.4266601612277563
-0.6660684480907282,-1.5431700689540637
-0.6649336625074489,-1.552136719519253
-0.6648362754520161,-1.5645086530538752
-0.6610834830636909,-1.6945555799447107
-0.6538203361944008,-1.906030663798323
-0.6499915666924565,-2.0151139100804065
-0.6331987842070785,-2.429305605949947
-0.6307896253078153,-2.454190146890493
-0.6255756400105525,-2.5420596896665324
-0.6206969576660777,-2.6051460392809846
-0.6003580773581731,-2.769663208052888
-0.5989310464744957,-2.76793838320823
-0.5928373325529206,-2.7909423632271344
-0.5919153902390599,-2.7718095048403932
-0.5890189413625739,-2.7633748628554584
-0.5872493525086577,-2.7652188758329297
-0.584619393064453,-2.740716305422022
-0.5833508949985133,-2.725078899892953
-0.5796438842490383,-2.7368009340381825
-0.5751057380553499,-2.6932559159841136
-0.5619982404838701,-2.46563813352712
-0.5503016736955182,-2.2640895082127748
-0.5468949791922801,-2.19511663675173
-0.5305444629099725,-1.7232825257679585
-0.5141663927960956,-1.2079551155567056
-0.5138787784736039,-1.2107701055025744
-0.5133633003658336,-1.1749613161372894
-0.5125737904546082,-1.176277605250721
-0.5115197546438122,-1.1345182565531005
-0.5016557555104351,-0.7954065399499862
-0.5014139297005187,-0.783237870307328
-0.49875565966294744,-0.6720300115968499
-0.48676522840003145,-0.2255302134013838
-0.48634418245865474,-0.24654081993875143
-0.48576572758745495,-0.2011610146254844
-0.4721849438126138,0.2856428275452948
-0.4621779978164149,0.6570469381445119
-0.46178052105363143,0.6826166188828688
-0.4608838228164198,0.6956959149279185
-0.44914252423344614,1.0845325882835102
-0.4341031014538932,1.569804343604516
-0.4317650844192773,1.637174574079744
-0.42921231709167884,1.7219895383217383
-0.4276048191747073,1.734529507146593
-0.42653473129536845,1.7489668183764484
-0.42083184393884876,1.92579112143585
-0.40818503190269606,2.190340037434587
-0.3934832981610299,2.4331575565223775
-0.3898659984414188,2.469613152805149
-0.38196378668845776,2.5356445425303167
-0.3749265568416815,2.5812407794002565
-0.36566600290818396,2.597028538263027
-0.36543551565595234,2.6142134249465316
-0.3644965774971274,2.6097076223179947
-0.3489276493904123,2.5606561874917615
-0.3475255223299323,2.521237378933756
-0.3473387313899181,2.505829726987803
-0.3420810088962485,2.5032842769553154
-0.3381913226781412,2.3870168666931906
-0.3346955007340888,2.344476773491961
-0.32678395153331063,2.2374841123196156
-0.326069969019386,2.2070598967563724
-0.32290687265888574,2.1542819493058585
-0.3112033196660686,1.9135823710059456
-0.30576222605511205,1.7638349588658306
-0.30086873050056306,1.6052078581974523
-0.29656559452837516,1.5133062202421839
-0.28613950199135774,1.218008428884037
-0.281477318687271,1.0705765076847882
-0.2800801590908195,0.9998843602034053
-0.2776703165689254,0.9627284587997776
-0.2657647062300801,0.5264716884919509
-0.25938638717664997,0.3165229909404718
-0.25559330662567303,0.19968926277704813
-0.2551302144782035,0.2059141330315694
-0.24757913309210355,-0.06919137438107015
-0.24685416478040967,-0.1118433704005065
-0.24412068628419004,-0.1775085782707188
-0.23257987780554235,-0.5672628767481297
-0.22965897539658453,-0.6692319932963727
-0.22434318085911542,-0.8221111385006055
-0.22051974292882148,-0.9688739595075779
-0.22020920612418582,-0.9477048168748962
-0.21409421161441777,-1.1604792410369538
-0.20284129143183804,-1.4438180362327775
-0.201512420963311,-1.5056941726825193
-0.20074737590472758,-1.5257922610416914
-0.19977900594526066,-1.5484699990896518
-0.18402641815903475,-1.8637243526967417
-0.18400788789715916,-1.8993362918741552
-0.18359260853855464,-1.8542797972762866
-0.1791670745845515,-1.9890276302904262
-0.17613597614808452,-2.042878161629024
-0.17313915873293118,-2.064070747873396
-0.16152320554107025,-2.2221187808021785
-0.15692366642708055,-2.2838884885921464
-0.15479465367533507,-2.2664468482274716
-0.14107001537131136,-2.348626116159912
-0.14044855495425423,-2.3357486425566902
-0.139134744646368,-2.3417238902320205
-0.13834438570552043,-2.3529020422447053
-0.13632013309930713,-2.3440400967927744
-0.13544367722161077,-2.3473019125336574
-0.13450221726611744,-2.33386709789474
-0.1333735182230713,-2.328301060987822
-0.12458959807505199,-2.303631070159664
-0.12360601691628359,-2.2904291685988896
-0.12049146155996215,-2.27243159486393
-0.11064015970479613,-2.1802992437052953
-0.1104070621851001,-2.1644440382891403
-0.10939213294710148,-2.1385884115160323
-0.08692492279326158,-1.7527314705414638
-0.08168809982863046,-1.6228487653102694
-0.07564675906053164,-1.507020457285366
-0.06929405998420046,-1.3307804318778134
-0.06620261301914176,-1.2407104037847954
-0.06119950399058549,-1.086035130583199
-0.04699227086642033,-0.6745687883714093
-0.044817731504218195,-0.5709994554203446
-0.026985897109286228,-0.018733834792893415
-0.025759036639093402,0.043848460722450674
-0.024424254799233047,0.09604662310101304
-0.02203978114797156,0.18250296196210414
-0.009444563512890802,0.577552200707854
-0.00924733015990098,0.5747102706369954
-0.007834633916220746,0.6525347784933165
-0.004030098811099059,0.7918763170098571
-0.0034854678140376905,0.806279251976383
-0.0030405696815059002,0.7851150147768009
0.0012341269377218467,0.9501638096920509
0.01984238651529857,1.5244063819939002
0.029160456207093954,1.7298189423340895
0.04873478032441447,2.2293790501002215
0.06113231469617464,2.471437544810295
0.06578218291486948,2.5579138194814774
0.06816453765131669,2.600095373699148
0.07297480642902077,2.624972234722159
0.07409818308140226,2.6573476981182234
0.0865677077470286,2.7761768551150334
0.09238253550758202,2.795058328965615
0.09534756302470448,2.784925273765506
0.09630223212613265,2.772528991256221
0.1168436560864623,2.7894788046233825
0.11821595269944929,2.7461974505673856
0.11847573295238512,2.723803009048226
0.12149064351240124,2.7381629443013407
0.13468824726203232,2.604522130300419
0.14387111312675227,2.460069050960048
0.15173776167241693,2.3066887491252692
0.15257635459425156,2.274042874556239
0.15410106854418526,2.254916400632435
0.15510552787030196,2.2271363799046187
0.15816443694437066,2.163139778639359
0.1801944895972989,1.6644520099979492
0.18230289755504447,1.5785489230681744
0.18702616040797082,1.4415395235296462
0.1888008413398632,1.4089541093226015
0.1931535608608952,1.3033600885391836
0.19730188954153505,1.1222534234007067
0.2031840628958519,0.9535476911822258
0.2073916301950618,0.8282835737131619
0.20815175191484991,0.8315786470758132
0.21126442833546877,0.7150488270931559
0.21219490392191354,0.6849584000619373
0.21703306991616778,0.5340402354119579
0.2214065831415435,0.42081540839282644
0.22500566702381208,0.2619943949221465
0.2350170892128185,-0.05438061461484725
0.24716820469378753,-0.46435439710911647
0.26031938156063505,-0.856039148005634
0.2691797615976683,-1.1698163842366014
0.2739343585645724,-1.2970489410628159
0.27710997832637574,-1.3738824745271803
0.27864888842141644,-1.4300240579285228
0.29408926163584903,-1.838243330575299
0.33005375427333483,-2.6425320931335285
0.33253885769244107,-2.705789963389774
0.3352219461496988,-2.7717244863110904
0.3358348347971005,-2.7433147215333857
0.33842526563713093,-2.789875265823727
0.3398665648712953,-2.8263163502615987
0.3399297730836137,-2.8144034920206695
0.3479146068389807,-2.944509642925377
0.35923398308883403,-3.108657922384054
0.37382345886016655,-3.224012735933718
0.39259524816191416,-3.3620271668422874
0.39505376850201124,-3.355301581643187
0.39942869171357964,-3.4063283085927605
0.40257701185624484,-3.388998442538105
0.4026260328754403,-3.3713597698299487
0.403453924469364,-3.40165927082206
0.4129934587765094,-3.4151398304075204
0.41746563165238637,-3.415594688986
0.41761609549094336,-3.393550111519374
0.42752549580676114,-3.4301367158368343
0.4356811734287396,-3.403450868927825
0.4376552582948081,-3.3969266948212433
0.4378615860533186,-3.4001209121199847
0.43901521982473923,-3.3860391320529297
0.4396978582590032,-3.400058192143841
0.4652220814375303,-3.292736010826933
0.4697908097682255,-3.236648265188213
0.4721301755173801,-3.238153341668116
0.4821954092738485,-3.19695359309533
0.4845141180357393,-3.1782213138270543
0.4849535954546589,-3.131405202204177
0.48747127088359044,-3.1534380928124257
0.49869781919132894,-3.0498254335749198
0.5257654859651417,-2.8252973231845147
0.5430197695719068,-2.6685982822622636
0.5465272593503272,-2.6253652986421345
0.549876597038625,-2.6154070713164472
0.5505179590072546,-2.6234883861321023
0.5559278283018658,-2.5299182919006284
0.5589310900892275,-2.5088627944334707
0.5619505809163066,-2.473973445488042
0.5658437701744763,-2.445345068345746
0.567000370219529,-2.432270632028952
0.5732046814186882,-2.3661359604820897
0.5772615071922051,-2.3113258377916326
0.58955115060993,-2.1433605513700718
0.6020436061401666,-1.9628306778515454
0.6044851301470162,-1.9219400124494321
0.6069038371168238,-1.888756914214186
0.6099602900673293,-1.8399156308455622
0.6151910703838848,-1.754315876817569
0.6161129951421684,-1.7271767313478013
0.6239148429729262,-1.6428341712819947
0.6242065056040405,-1.5877440201100819
0.6402097775339,-1.3107958532268995
0.6431754737108868,-1.2610843082749612
0.6578376746228076,-0.9517573638328835
0.6591833624278514,-0.9157607870168092
0.6595199721446061,-0.9293834857184454
0.6644897438937267,-0.8034793001918709
0.6649009367774434,-0.7712121329896063
0.6667594231307286,-0.7404011810533084
0.6669555546720334,-0.7514147366678628
0.6829995028196647,-0.363929096801502
0.6852903093539395,-0.28426099980409286
0.6962539138460171,-0.028896716485630636
0.70415347869592,0.20321031944263737
0.7080810689239505,0.3023340868612669
0.7147145359756593,0.4678287633990946
0.7192078432875517,0.5828879941855902
0.7206020759384835,0.6327432518949753
0.72714059762786,0.8350418563112275
0.7309543436254327,0.9455358635631579
0.7341188463133363,1.0100189390682763
0.7434820969956473,1.29665200573557
0.7484626851355931,1.4449562898946202
0.7492008536554957,1.44706674951289
0.749890468517243,1.4725547964219066
0.749917752380473,1.4911753196349964
0.7519828320338204,1.5420835032830995
0.7597592658966978,1.746541346632132
0.764931069097539,1.900740295603872
0.7672183445081413,1.9961213576462484
0.7752554348026894,2.1910614641576776
0.7759078935962123,2.2382057293393323
0.7769080609809569,2.231885828753961
0.7810459231969196,2.353984328993307
0.7867647417151802,2.4881819348663434
0.7905209666733297,2.592918961795466
0.7943361360355858,2.681817234428993
0.8042411141792067,2.938430264001958
0.8292737928847824,3.421938512769576
0.8295169793031381,3.443445436731528
0.8342662008245942,3.5473610373869287
0.8356465751333273,3.5365422409494087
0.8403099227758144,3.605351434796019
0.8463332981262868,3.6821941937162195
0.8657522329197116,3.8804614077898045
0.8759200103276683,3.9073915665335535
0.8789334909547915,3.9413675646293145
0.8811879019217996,3.9456490624751477
0.8908280791840939,3.9181904052879717
0.9061070638822137,3.860097883686089
0.9139249657125532,3.797575824372291
0.9186317459488169,3.7684177235177447
0.9240566764735103,3.68211515411977
0.931885234740057,3.554637471367947
0.9366522494266807,3.4735635255119983
0.9380225336569743,3.457564112997748
0.9401697552117234,3.414004942214881
0.9404011095703839,3.4302153819412067
0.9408341041030313,3.380459421271421
0.9457106740658299,3.286685034151189
0.9480608237452186,3.260875318748135
0.9496867032499692,3.219479930120534
0.9564784690451522,3.0878214957119225
0.9621295752563319,2.9228888547161636
0.9726958584221199,2.6409078080186204
0.9898077907074034,2.1851125860681644
1.0000305850966305,1.8742893275154504
1.0256756479380567,1.058703062787541
1.0276181975800531,0.976873450033432
1.0335955385392808,0.7553730604025994
1.0379031092065594,0.6666610057296506
1.0423631749933833,0.5208927071607372
1.0450171410078655,0.42892299134471457
1.048149862489045,0.3280664443812559
1.0537299254725614,0.1644882643405613
1.0656718763448856,-0.19858636149336117
1.070264250219692,-0.33645950772650707
1.0814979962760027,-0.6531705090729817
1.0854708367026085,-0.7499189904416574
1.088631043160671,-0.8253623658625063
1.0935805085978085,-0.950875887557379
1.1010687105611732,-1.1092045998552333
1.1082788004733004,-1.256548629711323
1.1128615444148267,-1.3653918003820642
1.1241845245891806,-1.5837960030080604
1.12626444166599,-1.6091757988231705
1.1422169663966173,-1.7997283230380616
1.1496892634566809,-1.9038205861276907
1.1508633100102426,-1.895422391404144
1.1524853806232063,-1.9096824933656695
1.1533563125687287,-1.9018954778168817
1.1592985876101105,-1.9645961320564684
1.164159069527222,-1.9847285047975598
1.177288555418028,-2.045749743608069
1.1865172128881012,-1.9999720401992247
1.2126595062940195,-1.9395638256212802
1.2172381732793465,-1.9247496142466518
1.2204678637913737,-1.8892889805974602
1.2240067541307402,-1.8616353193873236
1.235175653979728,-1.7660641159444637
1.236564926844193,-1.7669687903120648
1.2420873847602873,-1.7081752649090023
1.2421763342294696,-1.6959193139793272
