n_harmonics,base_freq,magnitudes,instruments
10,2.662583628001356,"[ 1.10193953 -0.6747654  -0.89341056  0.00957742 -0.77752019  0.84473056
 -3.14748088  0.78751078  1.9567996   0.49972232]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.2262912926371063,2.72458340751674
-2.2262588910647167,2.747608611021941
-2.2221452724909856,2.603888104532764
-2.2210327992534165,2.622490668696132
-2.21230949168597,2.3664113902258754
-2.211458603087582,2.350123019224631
-2.198308097816754,1.785566717377502
-2.1963853969242533,1.7627617921578387
-2.1879546243156383,1.3941139486073606
-2.150277925582731,-0.1898057597668496
-2.1330865790645195,-0.747482797143814
-2.1321804222321075,-0.739173470866407
-2.127951244181024,-0.8658923993341139
-2.103070639395324,-1.0347686538143133
-2.1028083496095453,-1.038211769118868
-2.099628488680282,-1.0124394381704152
-2.0968939983546484,-0.975611412740726
-2.096660042337423,-1.034895882548519
-2.096362670179132,-1.0065683522707005
-2.0834284656138844,-0.7890300973462816
-2.065031209799544,-0.42029717979445796
-2.0643718499405974,-0.3859943153998779
-2.0621263663487217,-0.30314353244458414
-2.0596420696734032,-0.23564025797757387
-2.059473095214952,-0.22100179619170038
-2.0365471771463164,0.5218165498271681
-2.0225789759470603,0.9365342484752872
-2.0214172972945947,0.9898909430612514
-2.015283724629478,1.1178554636793987
-2.0142699044221812,1.1990736397711004
-2.0124641464249247,1.2452457231615754
-2.0019058306490276,1.4831379742194601
-2.000426016873101,1.526027154754869
-1.9939778089742026,1.6961848917082623
-1.99318843862202,1.7219330588832422
-1.9884445293146218,1.7691699399412886
-1.9701288805736235,2.1372325965266556
-1.96409180865323,2.1802713733544827
-1.9458296391951257,2.4352245250839903
-1.94393514238719,2.477053636112414
-1.943299698674268,2.472409894464894
-1.9358220161936255,2.548884058295383
-1.9277057080632962,2.5663681891233545
-1.9245196643337352,2.574557138583329
-1.9222695483700472,2.623893343002014
-1.9097741006177826,2.690512887809319
-1.9087461403311068,2.6660411265178343
-1.9036894993589681,2.7623445471732184
-1.8978422870261482,2.7821828482375675
-1.895193388788744,2.7685188243083196
-1.8797781069749153,2.793491766480007
-1.8775791462271478,2.8058482240102847
-1.8707791259426718,2.821473927981425
-1.8703615234354174,2.865377023730435
-1.8661461617369965,2.8090680515370026
-1.864489787599783,2.8743364720878923
-1.8609628739211896,2.8356252620871736
-1.8546658117112695,2.8311864640063984
-1.8450982334384975,2.7680072283440653
-1.8371330325878898,2.8068092926237096
-1.8279124123184622,2.75219557679135
-1.823728290260432,2.7009761587986176
-1.8102795432054148,2.613773919399573
-1.810059012931827,2.6270821362321146
-1.806530782090189,2.5923492142438205
-1.8036934757393634,2.537115289095501
-1.7984715368822397,2.4932898556605365
-1.7923957426996981,2.414657426677508
-1.7767735683873722,2.2330294078100628
-1.7753351745600803,2.1645599115286283
-1.7721426259483457,2.107840289127225
-1.7562704974565568,1.9055526754108663
-1.748680583181471,1.7672173273045995
-1.7307679375096086,1.5208214472384647
-1.7266844548068703,1.5029697038749055
-1.7145065022943127,1.3556259737565812
-1.7140909558976434,1.2852574861651802
-1.714080587770717,1.3292577609330456
-1.7098269935388417,1.3081485145874419
-1.7052818141880304,1.2621035862437595
-1.70459352186968,1.267383839619045
-1.7006984042915425,1.2361018882267616
-1.6933297898311959,1.1726754338234842
-1.6810058055053625,1.0846377966613974
-1.6775620663335105,1.0442571832515977
-1.6749069171806124,1.0252968550891126
-1.6675733485548907,0.953852962037719
-1.6673640786402468,0.9500986352563767
-1.6668145823991898,0.9275047321636282
-1.6660047962133369,0.9528745355714017
-1.659309750972304,0.9258595738991615
-1.6539793270562841,0.8691958163935843
-1.6506944953235714,0.8137977169879108
-1.6506553967317166,0.85850883980298
-1.6442520684245934,0.7818648055264551
-1.631946806554595,0.6129045003715198
-1.6291287187941252,0.6084930049727929
-1.6238446964510513,0.5779828278975967
-1.6175342602379683,0.4052200221750318
-1.5664787362459072,-0.7826138025579921
-1.5652020476608883,-0.8697772267981067
-1.5628537934787152,-0.9573485035006458
-1.5611396062259548,-0.9285935933192685
-1.5552130841306768,-1.1039257241859843
-1.554794946091469,-1.1200942522427466
-1.5547769447163118,-1.1339442627032013
-1.5439428483565307,-1.4147642051101887
-1.5320605886126855,-1.6909131693129054
-1.5313718107222352,-1.757086790565019
-1.5244605844623522,-1.8435411904312267
-1.5056042295392003,-2.1068902696991345
-1.5017729556857058,-2.119715381832427
-1.4948119355150589,-2.186792871680207
-1.4934806671402723,-2.180489177574431
-1.4871730683626085,-2.1541868471545786
-1.4713678724596617,-2.0148131179552013
-1.4703946379733879,-2.0404198513957135
-1.4632888325609792,-1.9436077204239899
-1.460319135674167,-1.8233857400462827
-1.449082888350475,-1.6229377976530435
-1.4487609588237225,-1.575984158787011
-1.444801484522577,-1.475971297761965
-1.4395335679313852,-1.355353562192856
-1.4393858285043784,-1.331347128499524
-1.439221131595654,-1.3251459864229493
-1.4346371032104233,-1.2106073250154865
-1.4273711808856138,-1.004626752245486
-1.4237069927283141,-0.9032501876149907
-1.419697547168441,-0.8619536186665483
-1.399944863925527,-0.2755565944774515
-1.3975000114799363,-0.21066764429778664
-1.3958883501008068,-0.17636490281064005
-1.3888456129341207,-0.017720018558885876
-1.3831726019448043,0.06793165143259569
-1.379444210664953,0.1463122989934049
-1.3727663759339706,0.22060981607534555
-1.3709842577470803,0.3101573416039157
-1.3584689515355055,0.3251721425157286
-1.3529634899429646,0.34044506238197986
-1.3529232764978714,0.35151281167244364
-1.3526163026037146,0.36180316419648695
-1.3435608692950223,0.34895360653539786
-1.3429079196128482,0.3461856421422649
-1.3406028677584136,0.3470788615823776
-1.3405959207330553,0.3017000912289841
-1.3399054262022578,0.38003639590304383
-1.337773346227133,0.38380659050109867
-1.3306648027837285,0.2908335341303808
-1.3289500244635244,0.29514794364376
-1.3237961491997428,0.2773514447449833
-1.3233961674476367,0.2573895866615239
-1.3130777035863486,0.2316965099077449
-1.3102180079148043,0.17937126169648013
-1.309574341981677,0.17730017319596778
-1.301678319281869,0.15781895378550773
-1.2956096759602822,0.13961559084199468
-1.2856670584528862,0.11715126953932595
-1.282149027357681,0.11890122683343088
-1.2819660267221031,0.11552107069252238
-1.281041247781733,0.16686967346669906
-1.276148243616645,0.1988204029858026
-1.2740032254487956,0.2160720530894078
-1.271159042309468,0.23433550816143267
-1.2694819039631204,0.3004016246634626
-1.2673425470848063,0.2916824441275196
-1.2657199868425302,0.2828093048871324
-1.2610131407449439,0.4165896090456627
-1.2559128934536017,0.5077452210184272
-1.2522949360285232,0.6502701353083253
-1.2497795091408161,0.6786716274279844
-1.2494284425647144,0.6759769277870168
-1.2396971554060223,0.9980389406794744
-1.2316575413989952,1.2544495154949051
-1.1993984412528285,2.7936114677839874
-1.1882701683453332,3.2464564636099547
-1.1599660160797742,4.271772640695125
-1.1491952316722367,4.400212232342953
-1.1347853653123232,4.389236350185087
-1.1166066864788062,3.913261050629542
-1.1107938729361686,3.6078639173008176
-1.1066011420537596,3.4490626318592965
-1.0850459091003863,1.9903462552659967
-1.0790201842967824,1.5727581714353065
-1.0759247246030537,1.342515579727641
-1.075450732883074,1.2211911253423802
-1.0695993970354665,0.8357377406026955
-1.0691917657162646,0.7767817436269951
-1.050296179024235,-0.8344453844068437
-1.0393420308037336,-1.7718804139675095
-1.0332828973683779,-2.234201691606737
-1.0300641934411898,-2.489262770405775
-1.0285145115705865,-2.588580815942212
-1.0279464668268936,-2.6097926364668567
-1.0155929522194955,-3.361128011836685
-1.014050053198578,-3.473036588560425
-1.0089657458559742,-3.725008228934214
-1.0074606479047865,-3.827887745555867
-0.9682445138019782,-4.311911329180094
-0.9642203648790364,-4.266455886963104
-0.9373836350007547,-3.2673684828979748
-0.9359409740224729,-3.2121139046288127
-0.924669534084944,-2.6204226516100895
-0.9211938160015931,-2.4856781001005497
-0.9175268736660573,-2.197020831396147
-0.9090608473026216,-1.760367593859916
-0.9041682185810753,-1.5106964777775311
-0.8964595140672005,-1.0881086429892661
-0.8866187030039465,-0.5622762447542714
-0.8843895915893469,-0.4653579814478102
-0.8785669958712994,-0.15849027898715645
-0.8761463534519924,-0.07649048548504365
-0.8745888968961797,0.0016917014912904097
-0.8687694908203136,0.25543603647823165
-0.8644454648980728,0.3658070306793981
-0.8469123501028104,0.8551953550576894
-0.842895147538079,0.8893685229183453
-0.8351181513518235,1.0427123672539536
-0.8329928759192171,1.0158796831910801
-0.8328352556893739,1.0473579029500735
-0.8252985398201531,1.1313765770248243
-0.812244299968953,1.1700537141734089
-0.8040066769705612,1.1786901354495891
-0.7748186467993028,1.0968083934001178
-0.7673910238164443,1.0835283362404873
-0.7669428759913606,1.1034814812291376
-0.7590019341765144,1.095816125130995
-0.7549065272733593,1.1165659569606212
-0.7510155008730548,1.1387485468515393
-0.749244623126752,1.034476481211837
-0.7477020951859203,1.0680310044244672
-0.744603433435751,1.0623289009564114
-0.743138192106847,1.1003897746619642
-0.7305169755867009,1.1192381464755945
-0.726338434040918,1.13912355652728
-0.7145544961872541,1.133264154177945
-0.7117828055611914,1.1442072003017147
-0.7109804485153837,1.1157537957344708
-0.6967100073357706,1.1410725042115841
-0.6868977322737462,1.0647900888656225
-0.6861761310593124,1.0430870085564174
-0.6816474293875237,0.9766950654986685
-0.6756938321341068,0.9134151259520888
-0.6741061589325383,0.8779914973158673
-0.665236577133197,0.688826965446138
-0.6635741752504067,0.6856384552219422
-0.6631615488253946,0.6774113446646993
-0.6582463296439687,0.53660295448272
-0.6565390072527899,0.5265077905553287
-0.656363058978767,0.5047287360153708
-0.6465533055462087,0.27250899669414924
-0.6435316562360875,0.14718795229652917
-0.6397008169100467,0.008198355385318847
-0.6314457416337502,-0.28090779226622326
-0.6305320605133442,-0.3596247574689191
-0.6219555253491036,-0.6838412445224866
-0.6215482319671137,-0.7108882211536921
-0.6075292152272009,-1.2770353262971226
-0.6018902396047663,-1.416491893230243
-0.5991093501618541,-1.5560526843413216
-0.5877379329376806,-1.977158969307456
-0.5863556687820113,-2.0108916689278886
-0.5801881933829707,-2.162600312695465
-0.5771162486833168,-2.289765045184261
-0.5756656863248226,-2.274089855430756
-0.572466652009711,-2.3925438841355042
-0.5637095090788709,-2.486708592239075
-0.5600968666236623,-2.52485688445757
-0.5566565373995846,-2.54025068536674
-0.5444325628050297,-2.440801743903526
-0.5436371439421528,-2.4534748092693053
-0.5358680952832486,-2.2331574741067106
-0.5353723631413336,-2.261798991880649
-0.5298083637155653,-2.1515640088041588
-0.5287449179516619,-2.0830984816402487
-0.5285943988624169,-2.0760084921240187
-0.5253107772658288,-1.9674067968223852
-0.5219984528668746,-1.8009793527188955
-0.5181553184578886,-1.668960279903214
-0.509930479102958,-1.1992584237824875
-0.5079033995122297,-1.1097364530871836
-0.5036870492173167,-0.8575057728752992
-0.5021979899609343,-0.7389697736318956
-0.491714121702747,-0.12081211037794717
-0.4845115408804772,0.3719024487149425
-0.4751077343886223,1.0230606437667766
-0.4718548432337153,1.2655937734112224
-0.47177401857433177,1.2319994135055108
-0.4694995201233625,1.4108801779934745
-0.4614301398650369,1.9381410667202603
-0.4613903141764206,1.90504874459927
-0.4544233407298295,2.3034533852100565
-0.4453018791155454,2.8047206042139834
-0.43197393314464216,3.204015134547073
-0.41613091381375433,3.3877926947640615
-0.40808963912183094,3.275771912814333
-0.38659229560235353,2.4298947473886514
-0.3809630562850095,2.1660920269771213
-0.3801755628870982,2.062042126636682
-0.3789653510728761,2.039603116723465
-0.3726767596351297,1.5627713408297925
-0.37076166319210113,1.3932146441151914
-0.3688840647150835,1.3012891951830656
-0.3682133318814005,1.235388608255343
-0.3509242401569246,-0.28642853534315915
-0.3459107856867849,-0.7398748550678658
-0.34333867008007335,-0.96983349481351
-0.3404589687993891,-1.203780386118044
-0.3392238868065629,-1.3191098831187487
-0.33599696190894424,-1.637802700450941
-0.33267223922548483,-1.9853872946852
-0.33211311485606654,-1.9988524499246811
-0.33128458982319575,-2.05911655506909
-0.3296580387004928,-2.2351918051029678
-0.3264309526588809,-2.4405390604612243
-0.31935018765128165,-3.0075496352820856
-0.31679162971346386,-3.3102458001046267
-0.31459265177712403,-3.423119416487157
-0.30506548862044003,-4.0930032278810575
-0.3010261205405982,-4.310443474817986
-0.29397392137941747,-4.700596331849143
-0.290249360484502,-4.850094561683671
-0.2870408532693771,-4.9563754405217875
-0.28456029373439184,-5.067100120872637
-0.28012181959518845,-5.131497663144869
-0.279877099274656,-5.135966123888866
-0.27027809756073395,-5.2211360439904855
-0.25838895722675703,-5.154285020595217
-0.25704491101845406,-5.141003591756896
-0.25553379810620047,-5.067892744497919
-0.24450664863085958,-4.7571602901542684
-0.23969499696932672,-4.504020591360009
-0.22850069250608795,-3.9961785165765336
-0.227957708832081,-3.972321570710134
-0.21541520077411924,-3.1896340885178702
-0.2079883578666175,-2.774736367813811
-0.20566382444220022,-2.6060087634489495
-0.20554924246920425,-2.560813158678129
-0.20517462573690803,-2.542358568643467
-0.20502807742534923,-2.5293321637034727
-0.20474031669406,-2.513445192933833
-0.189861173205764,-1.6882984177381404
-0.18576428849747773,-1.4020568567647604
-0.16190146055091592,-0.5699417889320956
-0.16002231485641305,-0.4920631798873623
-0.15711804487807246,-0.4239029691271434
-0.15268606555272335,-0.44537908831823414
-0.14067636117612015,-0.3917283347695465
-0.1387646342853146,-0.4303948936095563
-0.12585752133076866,-0.6730168879036457
-0.12272944990170398,-0.8007031188280158
-0.11691560565770143,-0.9525842607057142
-0.11374581073933054,-1.0794284561812029
-0.1077142168076497,-1.36247835665638
-0.10651701944939429,-1.3904369106043082
-0.10599443446852774,-1.4469247296606154
-0.10540251121911126,-1.4162333864938783
-0.10140724752052055,-1.670628061484566
-0.0958450708682479,-1.8511301549307182
-0.08849425174929815,-2.2522852116601992
-0.07402679022334624,-3.0243709099071974
-0.06961210681957786,-3.1830045107855804
-0.061443418567545205,-3.5245590290070594
-0.06064460597400867,-3.5610015759325906
-0.050625634866682034,-3.869938413337915
-0.049250475032210694,-3.952512412455372
-0.04467131056848217,-3.967453286106531
-0.040622714642818636,-4.102391553738793
-0.037561058731005126,-4.12004203336251
-0.030780185859747178,-4.127625081055899
-0.027995247953986002,-4.080487977691477
-0.023795448600174574,-4.099340384995069
-0.018891096453569567,-3.9912778611893187
-0.018252129344266343,-3.94806185625367
-0.013272765677855958,-3.8073776175065865
-0.010004711425961155,-3.803926663520186
-0.007557562843403254,-3.7025284268715226
-0.0046171174395128745,-3.567959219095642
-0.0004261082956675821,-3.387727514480857
0.003384361744404707,-3.23019931137473
0.008215071512463812,-2.9380849236642512
0.00902774989591304,-2.9653849605785245
0.01026520895651073,-2.8613724618057166
0.020957235334010615,-2.1736652108590806
0.031235957663439784,-1.4109580820651346
0.03177170552181208,-1.4025652841641616
0.038387900602449676,-0.9034282395307947
0.03859058215220035,-0.9434766048922211
0.04436083785736056,-0.4668844792421128
0.04924734235025241,-0.14441047583331046
0.05601518917611337,0.39801987221014484
0.059093371206095036,0.6011410613144814
0.06817570173168308,1.201020738909851
0.07904811133504319,1.833721271507805
0.08609195639230194,2.155791232574343
0.0882615300000138,2.264287141321264
0.09426709482539053,2.433002890165815
0.10130062135050588,2.6826242890404135
0.1026201477264328,2.6951632121414866
0.10395798618061125,2.6954275487956507
0.10561419055929733,2.7499598071878104
0.10659409737184511,2.7228136896019604
0.11013575200314829,2.8453472333669945
0.12342342025569852,2.8103410768232235
0.13099826783777235,2.7667708951178818
0.13598912897188065,2.6624313078205426
0.14552874259497184,2.425021274829824
0.15350911464331052,2.137047849937946
0.1587838265034165,1.9364777420370354
0.15990058903001003,1.881638795207953
0.17291528655317157,1.3044856674568672
0.17916399234712266,1.06065830154469
0.18156383449279767,0.9491038640905628
0.18824365649309094,0.6145965725740345
0.20007063933814973,0.11812493345971821
0.21004255465306176,-0.2532228257178532
0.2199513414808809,-0.615875501723267
0.22581331901243873,-0.7730289502985263
0.2393116841719083,-1.0104876632007718
0.24088905806601613,-0.9854121891833851
0.24404004500406895,-0.992424894593026
0.2458323683920396,-1.0164346401126958
0.25097936596029324,-1.0190072194448248
0.2605278773081099,-1.0414005631737813
0.2776494750934937,-0.7484386311216652
0.2807033763087463,-0.7340702014851693
0.2819883295641339,-0.6727801036501332
0.2844288689849872,-0.6675686480371782
0.28963135984968424,-0.5011957073774663
0.2926784322557028,-0.42799362340611197
0.29687802970091504,-0.24141311870117413
0.2991312865686693,-0.2702864358092559
0.3072821787343658,-0.002366788231015115
0.31408700343464435,0.19079192659045843
0.3145109034400777,0.23537006502614233
0.3231560814880119,0.5234739934585932
0.3270712563744258,0.6230120579625222
0.3342736779040343,0.8263552323424078
0.33482000326645167,0.8714159572845613
0.3467289962133524,1.187558693393323
0.3531670430185274,1.3674105682571591
0.35489073100509305,1.3909734291160383
0.3634148803737798,1.6336720706002077
0.37203044742128366,1.8020822980804148
0.38212146766563926,1.9981810689446124
0.3882989525706826,2.1066714908190898
0.39134382440095106,2.1404289903064773
0.39668908723703433,2.2649804046400264
0.4087359649438138,2.385748568140561
0.40960669945401973,2.401013291307805
0.4170173658221463,2.4216551032836797
0.42448742079378565,2.564046153189733
0.4402763530581222,2.650096081497521
0.4416699138599127,2.640694966484983
0.44374989359822337,2.658990041740933
0.4504333896137007,2.707474068808156
0.458542497274006,2.7542841497359256
0.4611507240753405,2.7325284937441117
0.4642604410592823,2.7421997901427564
0.47218972403374737,2.787587548651311
0.4726001008539207,2.8247191399510534
0.4751110818131954,2.8301520208295905
0.47859994620556545,2.7857228206491715
0.4793592480205744,2.8584420594317463
0.48966781842425267,2.8353295567117223
0.5035873499227375,2.8253647781491233
0.5040122232951347,2.8999892619487526
0.5048984996720494,2.852059593075722
0.5077598842689426,2.8724430683513464
0.5130897457948995,2.8499047002291253
0.5229255441523284,2.780311675306718
0.5244686607660851,2.8017330101353997
0.5399444919205689,2.694833184358547
0.5533667688912449,2.5529131870358985
0.5541532433661711,2.59086633990345
0.5580203219721889,2.5014796435760585
0.5584063172995326,2.480439941610251
0.5638272676523588,2.452674707385444
0.57233296679928,2.330707129982898
0.5834631126155472,2.1685056211548432
0.587988020367757,2.121156932014037
0.5907675534099028,2.06419134251019
0.5907686861961459,2.0855978841386595
0.5928137479221238,2.0571955915870563
0.5937282402728075,2.0512153555556
0.5946275949309943,2.0209389533344657
0.616848129285759,1.7004218995363118
0.6238242741891842,1.6024613724713273
0.6334740146671627,1.4659199395893951
0.634558131498383,1.4188243979579962
0.6360694338633448,1.404421508277861
0.6503535199108432,1.3214075890121946
0.6534293162065143,1.1876175735801298
0.6561955296227584,1.2649329170233896
0.6575623561572379,1.2252237360238094
0.6604609299592026,1.1879445515545828
0.6638050871688188,1.136617765282715
0.6647952204879046,1.1469505086654328
0.6743295984692947,1.0135059703593425
0.6834270123002999,1.0870190796045955
0.6851506916015966,1.0489835996290728
0.6879758344471028,1.061824118534017
0.6895599381440771,1.0061557958881322
0.6948666627862039,0.9515096313159495
0.7129674481494863,0.8287112576121852
0.7188775635901914,0.7335710622049421
0.7210099349412644,0.7276535644799365
0.7291752137668723,0.6400441758364229
0.7319130045614699,0.616649751106903
0.7534725980649446,0.2420388047404382
0.7548233733307779,0.18090004609132318
0.7559704041212449,0.16291519888006017
0.7599030132516305,0.0471103288176536
0.7610577711902948,0.021001930094166347
0.7616998235143133,0.04383277429483283
0.7668198215382684,-0.0507442377770805
0.7790578036350775,-0.4233192205436743
0.8050787036168643,-1.14747942487841
0.8067586662003454,-1.1616096659234976
0.8073643343450998,-1.1559202981469063
0.8143906149577651,-1.3617634828648608
0.8157867883653269,-1.4237784790087185
0.8198727170916174,-1.5428973488938589
0.8214742084760243,-1.5350100375239526
0.8241100382158764,-1.6484115449545411
0.8256492631301056,-1.6398470925494606
0.8288045954825307,-1.6582690115598695
0.8438637489340408,-1.9942484107488883
0.8457756080952157,-2.070384012250522
0.8473205035081146,-2.065560770174115
0.8555234014595872,-2.114713048447206
0.8834562149426941,-2.0945067620188724
0.8873791720837465,-2.0652803032678273
0.904806529224758,-1.726358751658344
0.918757599158849,-1.395931033942917
0.9223464078138166,-1.3221085503690606
0.9246893834821326,-1.208952969309037
0.9329421500307302,-0.9677335739701037
0.9384366918352147,-0.846336647057033
0.9422577067658358,-0.753273172801682
0.9479569378268136,-0.5959488570248728
0.9535403514787006,-0.4224198567253704
0.9555760661517501,-0.38784353583564923
0.9635020200460067,-0.1612357397070664
0.965087795251586,-0.17162601023204457
0.9663053226598812,-0.14951539501264682
0.9663449780405555,-0.11744591737401834
0.9705979282887331,-0.03362238549199819
0.9831087066270987,0.17611213765514286
0.987109636437097,0.22514259689171748
0.9990365098667882,0.3423864579899379
1.0032231297859813,0.36185345754774384
1.00853868850107,0.4007390353145502
1.0092086038541526,0.39579259028410707
1.023482557668336,0.37472461328435697
1.0319346649918417,0.3212210555293842
1.0356282644751706,0.25259628002684154
1.0405296105647137,0.24546749752234562
1.0460255513096701,0.2224925051151469
1.0475031784151945,0.21548572888304968
1.0496613598870317,0.15862890298003302
1.0577709926968373,0.16002113366484233
1.0621914472297451,0.10252908176542516
1.067020912140599,0.1302346206197524
1.0731402093883329,0.16357580195565208
1.0756623232317999,0.13011881276925527
1.0798608643156644,0.16803604454576013
1.0863677621847314,0.16836524280177134
1.0922534373336408,0.34158046676533227
1.0932626200383613,0.27089193074631973
1.1044740404924855,0.5200661606369458
1.1079337468268209,0.6143114173940761
1.1099296179436333,0.675779703257104
1.119270888392787,0.9391560769689522
1.1217969975295974,1.0913505927160327
1.1244118458031886,1.2115272848482475
1.1371203264830871,1.6561080937210653
1.1393592419943008,1.775715487319078
1.1449806995654024,2.037214903360193
1.1484817515562895,2.2038910861431593
1.157923401834359,2.668706780516399
1.1667194125888738,3.065924065889451
1.1689367756743554,3.1325738491392867
1.1718125365822223,3.2797838973357716
1.1772178163352036,3.5325025341942924
1.1772546922849552,3.5207967523191823
1.1793536841972312,3.6011674852312034
1.1888730218079822,3.937170040812928
1.195617202487563,4.147664519307612
1.2132327664456017,4.422005893379069
1.226041159845984,4.3518242877921605
1.2263801741688436,4.351583927869698
1.2298306601000526,4.3218211896904775
1.2334776597879493,4.23763901855412
1.2500783545776528,3.587435291682706
1.252433293584632,3.509201741206468
