n_harmonics,base_freq,magnitudes,instruments
10,3.317096170830657,"[-0.94085366 -0.56816628  1.32069849 -0.22509826 -0.69479316 -0.77382679
 -0.56505415 -0.39821064  2.54079184  0.42926037]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.1850179481958247,-0.25266774512312756
-2.181817335949833,-0.1869159701499527
-2.18168928337242,-0.15971400118662812
-2.156503040470904,0.4383554323094247
-2.148270712207514,0.7151565182569821
-2.13834953965801,0.9132420475575799
-2.1279303073463414,1.028798190936288
-2.1196049254961,1.0509007757370459
-2.114929402583045,1.107486383634302
-2.1099168897944027,0.9750104294307642
-2.1044601184457035,0.958506686752285
-2.1006299421422048,0.9465554319074504
-2.0952561715537175,0.7833399555868463
-2.093794107601323,0.7725778744971177
-2.0903683095377197,0.6161600113007584
-2.0888761863618943,0.5733218442133735
-2.0829154149756737,0.4021245285642326
-2.081956458032119,0.4524129937897876
-2.078407423608053,0.2560144203448309
-2.0771946453892802,0.28804977091654566
-2.063296363862875,-0.22563500593931596
-2.047626643009072,-0.695040757063248
-2.029054065180377,-1.0769912838807638
-2.0270928802893478,-1.0835236238462802
-2.021966248957763,-1.095229646225896
-2.0215558642479516,-1.0609154963289416
-2.0210983508853984,-1.1080892472500683
-2.0129355369644317,-0.9999026345421262
-2.003528280914001,-0.7505952867773639
-2.0024058995455793,-0.7318478484161025
-1.9997538842089018,-0.6732488459306297
-1.9978301932621343,-0.5929043705122661
-1.9925512376555994,-0.42357238377824785
-1.988302874116565,-0.22071253437138047
-1.9829264725775402,-0.0128747957849993
-1.969008525216882,0.7122156983987805
-1.960570702059243,1.13748507858972
-1.9457714432124682,1.8402597762167516
-1.945429457823953,1.8063264568130757
-1.9441492252926158,1.858246762470538
-1.931705743698839,2.2244064691227567
-1.9199601951396998,2.301248309843894
-1.912968113953937,2.2988528647917668
-1.904681878725184,2.1142523203562353
-1.9046539740733568,2.154910359103358
-1.9006736734489167,2.0061682059496486
-1.8948878952578851,1.8348340998143886
-1.8936837737098464,1.727811677232068
-1.885709290137191,1.3590977554956347
-1.8837555416776035,1.2734532604617064
-1.878879553281005,0.9905845155736575
-1.8683700416317766,0.28143952368795394
-1.8662027222597273,0.1504234275673794
-1.8652168319819227,0.11492091009467204
-1.8596078746761049,-0.24280141290006532
-1.8588106713792847,-0.2716023024913337
-1.8470003857943602,-1.0734549208582527
-1.8364292395763304,-1.6573969663544517
-1.7991452571530728,-2.4299549579245108
-1.7944425161850555,-2.403880929422291
-1.7901926033431537,-2.299532959079324
-1.780131331152249,-2.0357904006990397
-1.776022065780581,-1.9079262461394633
-1.7712938549535517,-1.772116952872167
-1.7668404939781406,-1.560848232950982
-1.7667999378511645,-1.5420036376247714
-1.765019529980712,-1.4844255027462971
-1.760904299024497,-1.2639756919018093
-1.7575846801653068,-1.1490414902379351
-1.7528045027581325,-0.9668677852014467
-1.7462726069308312,-0.611257957865707
-1.7443056927083678,-0.5946164196316093
-1.7401545990263956,-0.4093649700421376
-1.7254845334892963,0.06791616683000301
-1.7228918266109685,0.1703490514231271
-1.7210938310966788,0.24617958643509308
-1.7131318252629688,0.33775127389273385
-1.7118130653780947,0.379177372724286
-1.7003889736265296,0.4176895166753277
-1.68828018427367,0.33447456845655016
-1.686380442909138,0.2920846387196136
-1.684121798853163,0.24907395168706287
-1.6832950574468604,0.261555573620998
-1.6827465169786935,0.1890497507670584
-1.6731432150962378,-0.04838498913647049
-1.672092032877931,-0.08624351526075719
-1.6643419689361163,-0.24616570980644598
-1.662049157853929,-0.3884582167307494
-1.6584759586087308,-0.5251111901512906
-1.6565114189063592,-0.5527562301482689
-1.6548619230269077,-0.6362418204647613
-1.6485787868765525,-0.8546497736880974
-1.6427518486181092,-1.126345124804992
-1.6231232485174383,-1.738889538057289
-1.6228894616229048,-1.7284687911307752
-1.622084510822492,-1.7662016717823412
-1.6183964163928266,-1.839527314331224
-1.5978910177436152,-2.1613860093533837
-1.5928659541838914,-2.127192351874082
-1.5902606175566862,-2.105584572908594
-1.5899606785174,-2.127985831959027
-1.5780314905015658,-2.060417646382725
-1.5766567912467995,-2.0595212485662624
-1.57585056138466,-2.0798825127956158
-1.5727316971790095,-2.018422702202202
-1.5702940821041562,-2.0154740071000425
-1.5661541460168715,-1.8748174094064205
-1.55815850392942,-1.7250561455459126
-1.5437317455975839,-1.2914394085399568
-1.5350206725309878,-0.9351800844396011
-1.5296771407977503,-0.6997899903587327
-1.5183789463755009,-0.24848230943029903
-1.5173730507365106,-0.20823169597982524
-1.5120137198677792,0.0552034351370781
-1.5102458620570036,0.06477942165176268
-1.497356670172014,0.6602237177006984
-1.4901490638653063,0.9875812940873769
-1.489209580360281,0.9971700033175288
-1.4867193094043056,1.0614928464571967
-1.4741088710674102,1.6416303007155628
-1.4736000210106648,1.6550200896047196
-1.4718302354194766,1.7079779287415067
-1.46879239455112,1.808518093841671
-1.4659688877579085,1.9139090572576953
-1.458649346588821,2.1771578158357787
-1.4505737342426497,2.477930471296889
-1.4406886943655872,2.7547971749095246
-1.4399517153474064,2.7372159503279883
-1.4356181228790192,2.8272607985237155
-1.42811033670902,2.950603941782058
-1.4156226334873876,3.1051841556683946
-1.4150858023150357,3.1279199681112235
-1.410467503909965,3.1697325650121164
-1.400266754022512,3.1300897065828566
-1.3997334900921659,3.116612825129473
-1.395080888921643,3.0462755939867048
-1.3933191219438967,2.9933147870399246
-1.3932947971737606,3.022603822494849
-1.3925803188314483,3.0015667971560798
-1.390574136742988,2.938664286828415
-1.3888973072749693,2.9428660975671206
-1.3864465777257788,2.9411989069867692
-1.3807626045752763,2.767511788138478
-1.3701676857619542,2.4939979606309794
-1.370133181310064,2.559828416317194
-1.3684626146495757,2.4063287196229948
-1.3659764019335952,2.414057911794455
-1.3635962372977553,2.3589937078156855
-1.3584479383474286,2.148284514935569
-1.354643431876833,2.009656524346517
-1.344243522192557,1.6998699021488273
-1.3407055191418218,1.6013379214343806
-1.3359638587483493,1.4647550771639084
-1.3337776378779522,1.385924320798324
-1.3273879630391516,1.2844858676499815
-1.3265890387632169,1.28426826048856
-1.3224669907646625,1.1855524389916525
-1.3167193911288615,1.177428253937809
-1.3152947380963296,1.0763366690719036
-1.3083708002911756,1.095379803765685
-1.307679229160261,1.0841919594520286
-1.301139758553468,1.0933672146261846
-1.294778495545265,1.145025631919119
-1.2942408756808381,1.2013959678958837
-1.2864966340324309,1.347867759316729
-1.2844403194643943,1.3491150209882967
-1.2764210676316132,1.690890562997462
-1.271103384100463,1.835821337771416
-1.2709483575410754,1.8733705243892889
-1.2614427865436677,2.3194015293637293
-1.2601318664595276,2.4070672541932194
-1.2598713733910532,2.3503942648116642
-1.2386829650521205,3.5046812850325315
-1.2378507786035036,3.5037607763962266
-1.2331361162438377,3.70289246474678
-1.2123284704084099,4.4502864333267995
-1.2106142283087657,4.466871973633032
-1.1987601070925238,4.567446987304474
-1.1982890692489676,4.585728490907819
-1.194466098231284,4.568358975091059
-1.1937258837530693,4.511647502684978
-1.193649051766431,4.564194511265451
-1.1744239773142147,4.047217769020973
-1.170139116668526,3.7709353443377402
-1.1573497001426731,2.981655746572141
-1.1536136944480004,2.671174149872175
-1.1490106359809353,2.3648707425794595
-1.1335480893962435,1.1438683298209786
-1.1264040943093974,0.5243663432768102
-1.125017430966413,0.41397584843658103
-1.119853010595178,0.016334812409448195
-1.1067050319173215,-0.8997962765669495
-1.0954411219930553,-1.5074996612558176
-1.0791617651376368,-2.014110570605583
-1.0634569596934866,-2.1035846648412444
-1.0608152322089492,-2.054119064886773
-1.032129118436371,-1.5462419815605488
-1.0241244254507704,-1.3892385391932551
-1.013948852481557,-1.2560628271525534
-1.0093836555419617,-1.1627793120332914
-1.0007627651060769,-1.1061474963276583
-0.9982213721389299,-1.1364386585319233
-0.9974045131452938,-1.0966794917115132
-0.9955762214002903,-1.101178019892366
-0.9939769402878826,-1.1140822935788592
-0.9921230352306294,-1.1454199707596233
-0.9878835844126583,-1.1939167443628709
-0.9521538672705203,-1.9530099940379966
-0.9520578073115833,-1.9897936140643362
-0.9493961120447869,-2.071311451418817
-0.9374879272656718,-2.274923880394749
-0.9359960184549161,-2.3458025186831675
-0.9324114520252023,-2.4335127832335823
-0.928013508594919,-2.429768306763941
-0.9239093477776614,-2.4422345962984866
-0.9051758879915317,-2.118374136674603
-0.9021252030898084,-1.9983179934004267
-0.9019598492133172,-1.9776506074274014
-0.9006254925841866,-1.9143504759223198
-0.8998415617137576,-1.918183383460164
-0.8913453481337705,-1.4009317860800856
-0.8706741214007501,0.3576874722501207
-0.851377627165796,2.312684999999658
-0.8439743523473133,3.054345464361234
-0.8267851084382758,4.57609343720202
-0.8229373779037314,4.787570521746782
-0.818703477817583,5.085432380913422
-0.8155414795853364,5.111866807515766
-0.813981750291839,5.238789445883646
-0.8104410363087151,5.337983277307325
-0.7968801208612244,5.345292592865175
-0.7968108058882657,5.362249607888837
-0.7957799847817544,5.305005060904942
-0.7913315602086417,5.174999958764683
-0.7861962661961197,4.919665580993987
-0.779309402541819,4.412871882989882
-0.7779684795166419,4.369591660571239
-0.7654680924402903,3.0709174382054005
-0.7644467576651417,2.9379497027913373
-0.7607258434734305,2.4694081180279586
-0.7599772171732635,2.4299236331643894
-0.7561592847111998,1.9340499968941505
-0.7434175478502962,0.10711232734888856
-0.7423257919755519,-0.01430792742572234
-0.738110856491204,-0.6512923522144504
-0.7340480934346587,-1.24695972268418
-0.7144774300607413,-3.804285405469037
-0.7142545187752716,-3.7800499806943844
-0.7012961791867731,-5.090011830428053
-0.6986494151741209,-5.25545956474245
-0.6895969195383884,-5.811905793373943
-0.6881771742935778,-5.887309020165916
-0.6813644678642543,-6.0457356719772255
-0.6750296421085826,-6.088480342301525
-0.6746799195035171,-6.037678521744609
-0.6706548244552071,-5.9930842139409135
-0.6597883817475938,-5.620355534411376
-0.6586854546981886,-5.532441612067297
-0.6533065879853197,-5.33034939408147
-0.6531889361598453,-5.2802909957682385
-0.6500050143164522,-5.05750840941941
-0.640653463463881,-4.369494158785838
-0.6384943237765617,-4.179943456312917
-0.6178122167793307,-2.3472239908002033
-0.6172064892906488,-2.309449477590521
-0.6166126771956479,-2.2013209289736615
-0.6112565173776341,-1.7789367114105348
-0.6108993404355045,-1.7130062692307462
-0.6088062952879771,-1.53081970649303
-0.5964101759542109,-0.671927411449636
-0.59020342171363,-0.32019406852104537
-0.5782678625193975,0.07165930455609304
-0.5773067577210478,0.0619640867592437
-0.5754213447917707,0.16536219350350045
-0.566625811134597,0.21911131233359743
-0.5603388694468028,0.19770876937846427
-0.5536351357426743,0.14950681184402007
-0.5507589927208336,0.07855087117944828
-0.5230120349562739,-0.9398787259591598
-0.5215059793270509,-1.031655734685004
-0.5034890697144312,-1.6753652883253176
-0.501638584781702,-1.706860031289817
-0.48989326064249106,-1.952547074266929
-0.48557417732985275,-2.0527896683155458
-0.4619056382697315,-1.8554546896073476
-0.4540500794535727,-1.6882949580052076
-0.44792721572402705,-1.5026131453013145
-0.44416934947331477,-1.4126831291502306
-0.4251072536767251,-0.7739847126829458
-0.4095582710400367,-0.40405702809755994
-0.38596474864318164,-0.006529441659664494
-0.3859290363119605,-0.010571730891553551
-0.3801447179410449,0.028212622352686387
-0.3713466679483335,-0.07482723483907469
-0.37088429545448776,-0.06589584047935347
-0.36709040093380363,-0.09105531242800309
-0.35844956659393645,-0.13122073046450494
-0.354828794043232,-0.21281422111183057
-0.35284930107343726,-0.20640573786096367
-0.350198183519129,-0.2456132272968806
-0.34718382223860367,-0.3218729197472905
-0.3418076048587131,-0.37103378715218654
-0.33870280886482806,-0.40652584769396793
-0.3291637613701335,-0.5174460131537392
-0.31515062096981605,-0.556597380669214
-0.309251866494777,-0.5025817231156532
-0.3080857862702526,-0.4878811032761849
-0.3047053977765968,-0.4603770040937559
-0.2946862842249591,-0.2994180879374379
-0.2711159249779014,0.21669109236971731
-0.26470463141834966,0.37818003916798265
-0.2580440832405273,0.5662166728560731
-0.25719134002234956,0.6034026889609593
-0.2566834985384423,0.6221687011197239
-0.25649489201151443,0.5752552500486667
-0.25227658412895515,0.6809374496351147
-0.23827030606498356,0.9620782932416788
-0.2321905325947098,0.9986521476978882
-0.23117374893093423,1.0211442241224946
-0.22000775129843575,1.0911809769669056
-0.21422445124731748,1.034157306427668
-0.21312961791781593,1.0178445912241012
-0.20779415610563534,0.8733955231700133
-0.20747904671311712,0.8988991612651368
-0.19911281237903244,0.7237294093268389
-0.18225776487390188,0.25079665765173276
-0.17576817543354206,0.012827223080144997
-0.17363966022840405,-0.11788326566788028
-0.17063002815564987,-0.18559024370251487
-0.16438300561970554,-0.39963777729532174
-0.15835112250286798,-0.5617015932824703
-0.1568438026553025,-0.6367079209092799
-0.14499515913751004,-0.8667646285000847
-0.1385067179559858,-1.0003014876287633
-0.13768321696518226,-1.0399890356301018
-0.1327794003486904,-1.0278920257794442
-0.1309108010743536,-1.089762533167432
-0.12037585757389513,-0.9998802864645239
-0.11060813565046779,-0.8378284524900299
-0.10070341508301661,-0.5290521464533284
-0.09664024861053244,-0.31387966283611984
-0.09603779360882303,-0.33572025496033536
-0.09098042613025203,-0.13632260907674
-0.08103134131683376,0.3776123449471743
-0.07136550634594174,0.8583847654514715
-0.06923950618770913,0.9678286769904954
-0.06350889492826983,1.2592546255880919
-0.06244810387476907,1.3590688155625348
-0.056585352223372354,1.5969856559592692
-0.036706363940848696,2.1930250202041814
-0.02838249382486735,2.2976226383358647
-0.0077428441373190715,2.056589766788501
0.00986111152124547,1.2748084830857411
0.010498029857814117,1.220045981969751
0.011236416836093444,1.1899533708065164
0.04333399661984849,-0.796307402404967
0.04718130256960151,-1.052506725682951
0.048233469740970314,-1.1173544276440532
0.05907861174258855,-1.6694234638034713
0.060327079637877645,-1.7246864661329957
0.0606319896364953,-1.790577582359608
0.07630835499300703,-2.2519741216981997
0.08761507821294412,-2.394259638004118
0.09057198964005053,-2.4425945158653333
0.0931997920345875,-2.4160727393173325
0.09700505298303774,-2.4495446591812695
0.10713534356389154,-2.264884195728622
0.11226769655344793,-2.112867015307109
0.11518453249209815,-1.9721049204502754
0.12399833881899269,-1.6756767869712292
0.14043274323700672,-0.9778322901984285
0.14797621161614227,-0.6418968425693468
0.1541778820453068,-0.40770216323875563
0.16932817569816638,0.10426458987229861
0.1778051254421258,0.28878715024222434
0.18146598899581612,0.31939473632154447
0.1814857565266248,0.3306336678803899
0.18548826849184685,0.4015216613131209
0.21583759268008906,0.1368951323500064
0.2170745404529031,0.091482377660193
0.21996177355012314,0.01928254991982892
0.22323461431051594,-0.09453443810012577
0.23439663626395646,-0.47229880104327854
0.24186881701538443,-0.7345741007985372
0.2610001072672441,-1.4003114761395299
0.2667725309374278,-1.6052698491261441
0.26810091963240135,-1.6765976927501194
0.2682979344066503,-1.6364080218020132
0.2891040352101699,-2.080078252698889
0.2893021582100648,-2.0785206483784813
0.29366852955906175,-2.1139208740080337
0.29646613892064755,-2.192225433353514
0.30647327688037684,-2.1436547936752843
0.32203185598494644,-1.9580940374380538
0.3382679341146084,-1.6311948503881417
0.3392661978085507,-1.5804012388302038
0.35985347317408145,-0.917952607559551
0.36003323229713313,-0.8680223171592963
0.38164675191736386,-0.016912915617187278
0.38334162213426204,0.09202739279244104
0.38675425777052386,0.23626846644007163
0.40870849973351664,1.1591466918992388
0.4091105487054696,1.1750979474733196
0.45891212585228836,2.883914957671751
0.460952924110833,2.891838930662042
0.463357778914665,2.974790524370704
0.4693946792244299,3.0121044738242233
0.4724338635471286,3.1355326395963647
0.4955044074359467,3.05681963188655
0.49973502284275106,3.0409162923898547
0.5002956668848668,3.019796244726575
0.5030589399433403,3.003361971642494
0.5244959989554698,2.4630992111678114
0.5333734339703105,2.2328783974588986
0.539940498704401,2.0529009671520826
0.5512823974679248,1.7367062485600488
0.5547627672243389,1.5678321940288764
0.5736016836778299,1.1203738514765011
0.5794950415932623,1.108951070553983
0.582625004866697,1.0792656845314323
0.5837507444522938,1.0696568580416679
0.5838593655173883,1.079992121584873
0.5926257769281857,1.0701574121010986
0.6102156043876255,1.4233971983920537
0.6166669668632263,1.5923716489363766
0.6496942367856446,3.1576883576757004
0.6503846453914868,3.142696130068612
0.6532286453910285,3.3427407191094214
0.6610474307317356,3.720898776969248
0.6669955120830799,3.9698627326814546
0.6702404605644654,4.1215587697390355
0.6731825040654034,4.223824641558954
0.680709663691208,4.427285248308591
0.683881381610759,4.490884398165199
0.6849090506698787,4.545979988000416
0.6874667758275148,4.5122999273905835
0.6877138780741765,4.537568086648238
0.6896778614757899,4.59219570407862
0.7013321905323044,4.5512930805304945
0.7037859609602934,4.494222623193521
0.7060430940634785,4.410365506570381
0.7124651321369,4.330964017804371
0.725669409850795,3.7074370723812713
0.7368111294084532,3.0101909928824657
0.737629650202277,2.962241760809867
0.7408814095639218,2.6892766875022143
0.7436317164557491,2.4927785249076666
0.7459403953883141,2.2324508484033436
0.7599175330470054,1.1752762291455054
0.7829799570451073,-0.6207805375535823
0.7837911715825445,-0.6347947529348821
0.8032220045160976,-1.6885316010958622
0.8096006781964453,-1.826634008590039
0.8129813089730349,-1.9106357566929097
0.8192130904056198,-2.104722190163529
0.8210775072053185,-2.062697416846503
0.8225163369620025,-2.1019396473635688
0.8300700963582424,-2.107164041427166
0.8320995917120504,-2.100687482192345
0.8441834321262158,-1.8855508847076576
0.8464804015399765,-1.9143351748189095
0.8503144402303127,-1.8151336109975267
0.8703304692921803,-1.4263267381348286
0.8756266860642823,-1.2788140051647598
0.8776086520663626,-1.2273363188229742
0.881351660255147,-1.2201270700798816
0.8887267434515111,-1.12070128740831
0.8923915179790054,-1.1212559481059974
0.9048956175322198,-1.1457351002236889
0.9071874889880851,-1.1567310943639826
0.9120695252746955,-1.218614564375539
0.9181846038924801,-1.3234208434413384
0.9265506931782124,-1.5415343310087752
0.9267167616616105,-1.5497690007306126
0.927954434938282,-1.562390851013984
0.9291740995747322,-1.594481692697403
0.9307456092473627,-1.6494515520446238
0.9359843162861012,-1.8298715728102954
0.953096279389249,-2.2488143009093613
0.9599174195021298,-2.4010150944563593
0.9619220954221253,-2.41087698926977
0.9637113804978297,-2.3896959737325614
0.9700891841218713,-2.459741012300174
0.9834155251774703,-2.2789760048840937
0.9857972790748728,-2.1943778333614463
0.9926952078066122,-1.9661164409952256
0.9957187244062728,-1.7912815046077446
1.0051545253041931,-1.256933355375736
1.0134502497783648,-0.5178199551277971
1.014225144409548,-0.4957151313164234
1.0146982761997707,-0.478988481800843
1.0200821355501288,0.01145411418096505
1.0251552015488574,0.4759982398876263
1.0281027931280304,0.8130495162077198
1.0328428845158397,1.3210494291850596
1.0365770482409884,1.7172707699168002
1.0427642773641699,2.2912566512835735
1.0431547259241354,2.303337965710283
1.049692360785376,3.0507796509822125
1.0524652169263833,3.3077253603464816
1.0624888663168903,4.202273410093813
1.0638357258397146,4.3070630903478335
1.064829302691109,4.322605289363521
1.0903127198228857,5.448579939401101
1.094410092327566,5.348030342116499
1.0963475439902854,5.305786725810106
1.0976921552460777,5.320847804595426
1.1014065431901843,5.230945914722731
1.102517000227511,5.1574489358866975
1.111872094802549,4.644057004730487
1.1180707453984446,4.188231576253824
1.1192784014915222,4.09091880304205
1.1207857434197912,3.905995944222065
1.1251727780247114,3.4857175001310567
1.1305280507821234,2.850973174453572
1.1308835773210681,2.8386407394505855
1.1361769819611531,2.14815833294083
1.1370369452747333,1.9995462365833245
1.1379325249105277,1.9071403046862783
1.1403062869551102,1.5739584328202632
1.1419460819828169,1.3833124766377356
1.1422249987100752,1.362053365036996
1.1437031570744196,1.1483112046552582
1.1446654328360388,0.9978196066543391
1.1482047918010068,0.5031795008644088
1.1549229642581977,-0.46901892000784345
1.1600972407153538,-1.2516450677505078
1.175469195049323,-3.2659501223704943
1.175561761650429,-3.30175964685773
1.1898256571040458,-4.830099535029178
1.2088903457660312,-5.920494745725967
1.2137490453825945,-6.021913003406503
1.2196520454822695,-6.02367591950303
1.2227839239935587,-6.0346813605242415
1.2407429547519992,-5.331734171892223
1.2601189590763742,-3.7693440268631018
1.2623844652453986,-3.5495361827601157
1.264963901155447,-3.3515585235112852
1.2787380823642325,-2.1302057552305977
1.287808139413964,-1.3503714240970996
1.2879916050743097,-1.4026761155172613
1.3073399729557877,-0.2225534714651809
1.3137389296164432,-0.008688392027171265
1.317084863255455,0.07244565159106076
1.33206786429486,0.22538099695005345
1.3465821178862019,-0.07111091970864733
1.3512751056816201,-0.21511460588923925
1.356736339695793,-0.3706422694591849
1.3607537979107711,-0.5220536707397587
1.3793546543298394,-1.293265293326875
1.3888418208118996,-1.575403651402427
1.3921976482980103,-1.7079111004165488
1.3957617853733275,-1.7765606349486542
1.3969508172303415,-1.8319685775027292
1.4269316189495171,-1.9668360789051904
1.443701611182239,-1.6115051586904043
1.4631882205623317,-1.0092547826201919
1.4673974768717848,-0.8666494255511482
1.4748475758909052,-0.5951021861971753
1.4759907232879153,-0.5951679365883857
1.4823223367870568,-0.3935276403622203
1.4880366632225455,-0.29353581556883324
1.4986299779587515,-0.16077655206842473
1.4987914991793616,-0.14710064762223685
1.5027470051688923,-0.06905442138890039
1.502940853486347,-0.09573595129824068
1.515320808062243,0.00939866691474013
1.518470356954495,-0.025324978180501407
1.5242411988672018,-0.023223159433734743
1.5276034944812276,-0.099911311527853
1.5280986049585712,-0.09885315443326484
1.5319392699803664,-0.09255683311972301
1.5358033362632355,-0.19969661328110638
1.5359568897260383,-0.14342787310156274
1.540360033432819,-0.2056318945736972
1.5431843448779983,-0.23680894797164617
1.5465285391578192,-0.33180438316985206
1.5481070812446145,-0.27672982896499215
1.5517712438123734,-0.3779459087722637
1.5537204386543362,-0.41010597765012397
1.5559494945368728,-0.35431262261798707
1.5576770384849885,-0.45910705474723024
1.5667476211980231,-0.43986372078401936
1.5711297884101931,-0.5135523542698819
1.5835576488235894,-0.5497706031777845
1.584653490232661,-0.5074103483362075
1.5865953717352932,-0.45268401903290206
