n_harmonics,base_freq,magnitudes,instruments
8,1.5171229801600026,"[-0.64032174 -0.55430718  0.936297   -0.92744958 -2.74564658  0.19189527
 -1.41325434 -0.09181559]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-1.7534262603030888,-0.7805774348962629
-1.7492100016114223,-0.868446622457099
-1.7464654673377464,-0.9318389020933966
-1.745147580044127,-0.9624620658027818
-1.743370408736136,-0.9967573181036428
-1.7260219003345383,-1.330725059984661
-1.7162562849631364,-1.4986514533125437
-1.688758190002908,-1.8529591749679142
-1.6787046810676691,-1.9409899686722902
-1.6703679986105335,-2.000525405264458
-1.6649676146355323,-2.0277770765602323
-1.6585827594537719,-2.043297385031789
-1.6561378252932057,-2.0583116523568705
-1.6556442600806494,-2.0522644547612234
-1.6546440786574843,-2.0534388053342063
-1.653872443224904,-2.061806580717013
-1.650880978921092,-2.062638695746392
-1.649963321722056,-2.0573580656199626
-1.6417609137851237,-2.0464578644504754
-1.63943985420444,-2.0490605003666214
-1.6352008902983401,-2.0460609221212245
-1.634888659010425,-2.0338136177494888
-1.6278722308798872,-2.0047061654754526
-1.6278119958807626,-2.006093898891945
-1.6214636311257478,-1.9584589258217615
-1.6093907254693558,-1.8737251331788698
-1.6073594923512788,-1.8465832635914599
-1.605293646064602,-1.8256361595108028
-1.6047094240200954,-1.8162016869132676
-1.602892124524499,-1.7998725541196379
-1.5980026133998704,-1.7465715862529783
-1.5768735338530695,-1.4482196063615298
-1.5764045381722689,-1.436810556566349
-1.5719474740993191,-1.357872302262081
-1.568495692358475,-1.3054476416731906
-1.564138848375221,-1.2229925818076395
-1.5622986353130337,-1.1928409932009822
-1.5476157711432874,-0.8969664953481837
-1.5368474321563719,-0.6726994490400974
-1.5319342331722121,-0.5604988141530779
-1.5313355378972728,-0.5462705903221662
-1.528304918573199,-0.4819783112756333
-1.525674614351697,-0.4191373473482465
-1.5252786137844994,-0.4107173683828485
-1.5216505268702394,-0.3256948238538552
-1.5210849931798724,-0.3104802748049629
-1.5146155661052152,-0.16516149762180785
-1.5126051125587556,-0.12263771839165599
-1.5120292467137855,-0.10655366337829737
-1.5068384843189282,0.008109482878910456
-1.5059191017530473,0.030540562635635437
-1.4828682182740722,0.5801854783054241
-1.4752132003244602,0.7625282792767876
-1.4720267078976665,0.8405050657122041
-1.4569638278652233,1.1822594625037899
-1.4443144229802203,1.4564277478097658
-1.4314696422651783,1.7222362640306035
-1.4275544266200262,1.7989365903315262
-1.4218157968905742,1.9078535503353111
-1.4209365195285493,1.9164349344148115
-1.4183954657629452,1.9650003415523924
-1.4037247254450873,2.2222120111479113
-1.394974445155467,2.358546581633984
-1.3937798507587622,2.3709404160159595
-1.39109585259333,2.4196290522002726
-1.3889436060822467,2.4476198247891685
-1.3859182875180864,2.4832709363924117
-1.369457745658394,2.693994372697387
-1.3644460224330375,2.7348641048070648
-1.3640421451950389,2.7433863982650974
-1.3566792934510563,2.807923743201306
-1.3565401169197613,2.813119545485428
-1.349817919616727,2.872634233415686
-1.3494729244110084,2.878729192153287
-1.340678577504602,2.9367052956726014
-1.3405943182475684,2.936058309601218
-1.3395474104478593,2.937457752582931
-1.3271373937576747,3.00103755105331
-1.3270945605207307,3.0006538353114633
-1.3267995251123679,3.0038699326937848
-1.322770049478969,3.025333393685588
-1.3216578637811283,3.0244667390793447
-1.3190171352166375,3.028925935247958
-1.317132678463119,3.035668575412279
-1.315061266269452,3.038400096126257
-1.3122869974067406,3.05565259468427
-1.3082082469387177,3.057747852194269
-1.3023508328966484,3.061725764162137
-1.3008447083637804,3.0655468178600973
-1.3007743127810973,3.0633099266907515
-1.2954124693942737,3.0578481358106666
-1.2948009121756543,3.058218614871512
-1.285398158824451,3.0530040421269513
-1.2844535067616705,3.0507462694138154
-1.2735999046969475,3.0328653414740505
-1.272240288944054,3.0231386325374094
-1.2687577124748286,3.017581683743561
-1.2670474800675067,3.0060985093666397
-1.264943024036474,3.0015044530515476
-1.2586359206040225,2.971092053475574
-1.2545546185668817,2.9548116701155003
-1.248019503517702,2.9230658982515965
-1.2475678921110402,2.9254564726129817
-1.245943486795791,2.916570897359665
-1.2397190943738194,2.875678061637323
-1.2372435494437948,2.864077151911778
-1.2350509304809878,2.8494971244559775
-1.2339303776097617,2.8454561277277253
-1.2250377728149369,2.782533445254671
-1.2250373883057377,2.7912523456929055
-1.2203676150331806,2.7481079174759175
-1.2163139910464367,2.7207180928032355
-1.2144087380949617,2.7214094004137057
-1.1986539049300768,2.594123196997426
-1.1981935551431018,2.591857359714679
-1.1952901730921435,2.565353818275032
-1.1935891201851394,2.552410963538696
-1.1657213149121095,2.3215656411847645
-1.1654456056859865,2.316593282821077
-1.1638967115707688,2.302152793651858
-1.1596690379073251,2.2633966789775983
-1.1578147174623825,2.250395246838197
-1.1499636662544643,2.174135972058893
-1.1438555252507312,2.125842466749419
-1.1124069300248154,1.8571213455854902
-1.1070151987736436,1.8039950091280066
-1.1042925783818236,1.7845819068262074
-1.1009938566046202,1.7539013558978254
-1.0940989100572813,1.6907940845768568
-1.0940095950839661,1.689713323143633
-1.087587749608283,1.6347998605074134
-1.0873546602230826,1.6388731188961467
-1.0872254942960458,1.6353125367810066
-1.086220823062486,1.629732223855407
-1.0859153205446372,1.6241542133962075
-1.0856087036643043,1.6250606920510988
-1.081634685698181,1.5879093471137118
-1.0704134359118291,1.501213966977084
-1.069417626362942,1.480920122956978
-1.0677251095414817,1.4702410479929058
-1.051748970852605,1.3325445366770001
-1.0461767331682428,1.2926869493292024
-1.0447221722345439,1.2640002496841176
-1.043046760262118,1.2494684025962377
-1.039590536033551,1.2352346752162404
-1.0349692173420746,1.1813096840161035
-1.0319496510064465,1.1564125820132316
-1.0285624240335423,1.1342779191951342
-1.028453416569417,1.1260832468483055
-1.0264717044518683,1.1099014711156017
-1.0259001711071787,1.0967450277542508
-1.024827052926506,1.0963077066818576
-1.0217056835856015,1.0677819426278283
-1.0216345697785398,1.063362397376285
-1.0126929382037446,0.9823596421244766
-1.0114585517963366,0.9761206872611242
-1.008145740522158,0.9470357849292569
-1.005914712003286,0.9259746478080838
-0.9827166789237691,0.7081536608267108
-0.9816949795217393,0.6990510525554963
-0.9743643449806205,0.6314528772209917
-0.9715490046125463,0.5968416184651396
-0.9620895921998049,0.5066230597270462
-0.9529614353209195,0.4174445272646773
-0.9505233367253929,0.38584317575209764
-0.9420077913819451,0.30347394665708993
-0.9405369261454477,0.2918853956144849
-0.9378438246343492,0.2632553066441536
-0.9257330079776933,0.1300741988397667
-0.9180268584359199,0.056729927688355344
-0.9146694971359146,0.017247144528348034
-0.9144720630704759,0.013509407852321884
-0.88986300257455,-0.24032261052833423
-0.8850195210098031,-0.2893340755120765
-0.881506253095425,-0.32095427196350435
-0.8809086054539028,-0.3241296839437797
-0.8741890448309557,-0.389819221475168
-0.8714995655753284,-0.4211347519386307
-0.8628870022000203,-0.49362459265631836
-0.8628150584273913,-0.500725643750163
-0.8620033543441354,-0.5029204757659924
-0.8609788497341988,-0.5174692137430874
-0.8604919199421723,-0.5187519334103592
-0.8522944666162835,-0.5995975210218716
-0.8390121956308301,-0.705960000470844
-0.8272991454794614,-0.7893089104622334
-0.8109196972458355,-0.8961592500512616
-0.8082723690618088,-0.9050392901080214
-0.79599136041079,-0.9693821061518618
-0.7954184499628085,-0.960450507787628
-0.7952978085724434,-0.9707422502158849
-0.7899333701369473,-0.9838933721203507
-0.7893128159993772,-0.9894476078595702
-0.780658820142877,-1.010690625566193
-0.7724270385001843,-1.0225203699153844
-0.7693087108025329,-1.0345161672957939
-0.7683169136634316,-1.0238639391372137
-0.7610374067599444,-1.027366818899944
-0.7587069460206783,-1.0239113640944926
-0.7448249379066505,-0.997037111054971
-0.739115613588043,-0.9843702181704339
-0.7272160089492288,-0.9269872154205795
-0.710472211001524,-0.8104070132951445
-0.7098508287135106,-0.8072012810100573
-0.7083013251318917,-0.798647229060626
-0.7030861580414252,-0.744061959489
-0.6948305072801411,-0.6652188347664942
-0.6899706509788315,-0.6131754685544835
-0.6878130004719143,-0.5922180222862968
-0.6858170835268593,-0.5600093594063269
-0.6825951597832001,-0.5344154696444818
-0.6818152888821611,-0.5143577996922547
-0.6806042678706112,-0.506167584713913
-0.6792388163405176,-0.48294123676840245
-0.6650136484208762,-0.29290172943222437
-0.6534468094863723,-0.10752357317275506
-0.6506751695101247,-0.05455261816350335
-0.6450531372602413,0.03045456820136751
-0.6417728181008409,0.08093094606683063
-0.6407707201868353,0.10571764063393693
-0.6353963606998367,0.20087555971933946
-0.6249507547522439,0.3861007083159878
-0.6160094338658713,0.5578193610980499
-0.6112091241295339,0.6574867108329691
-0.610400990169345,0.6840886536037843
-0.6079244976033653,0.7289239193352328
-0.6009838561442908,0.867701059877674
-0.6003457204613607,0.8805341075004403
-0.5975982521782188,0.9364441357363334
-0.5969656708209454,0.9569975278328932
-0.5791700241328623,1.320525683940186
-0.5780718764379644,1.3485732403696808
-0.5673869524045116,1.5752457159810478
-0.5603760279581214,1.7138893008477754
-0.5516357689511766,1.8926329333054128
-0.5494338671980414,1.9435363588534451
-0.5043134997437324,2.7730026112046158
-0.49959206196981487,2.8444023792166853
-0.4933887184498458,2.9374695764479
-0.4817666483616039,3.089862725363519
-0.4727718165644266,3.201298403863853
-0.4551857341519119,3.359377914637701
-0.45437841170033,3.366982513749515
-0.43882498700211503,3.461676339390579
-0.43613142497356794,3.4800525763310253
-0.43472657720529195,3.4855450112279587
-0.429541644978086,3.4972319613630725
-0.41477047556648294,3.5174773487569353
-0.41372138709366846,3.521785610431153
-0.4097678564137115,3.5138058902129914
-0.4081113745583935,3.5057624889920276
-0.4076036816294777,3.5131312622320885
-0.40695204146265596,3.5080586065709176
-0.3992853150929614,3.484224963675389
-0.39220699393694947,3.4566970838306754
-0.38994971455366745,3.4384292720820633
-0.38847385048457017,3.437234268674418
-0.38421944816511067,3.4150513982558435
-0.3836672185295038,3.4081608319296017
-0.36858257314064335,3.284399120150495
-0.35819072634759674,3.1761324094520784
-0.35753504565141636,3.1631363297156594
-0.3503505124591637,3.0750545596191667
-0.3460510179569445,3.007706913611999
-0.34369042616927015,2.9779121356233156
-0.33969714470121026,2.9250653923758194
-0.3364329141723914,2.8822859851351534
-0.3261070579881151,2.7111528678615135
-0.32094433420642865,2.6231936288904674
-0.3117975402045743,2.452355276648933
-0.3003900975831666,2.236081601991744
-0.29756492929045564,2.1804398007716723
-0.29593704503069507,2.1455308190011055
-0.2955563135407373,2.142858845605029
-0.2891891156217996,2.0117380125517585
-0.2858026570551395,1.937523902801742
-0.27966872118874875,1.8115396574627864
-0.2774359318087596,1.76225897176517
-0.27620124990352224,1.7386105313173477
-0.2659495140813313,1.5124153665470574
-0.26100806968771373,1.4024980996393464
-0.25963652085047917,1.3723032037782987
-0.2528604834968444,1.2194642576378893
-0.25043295307992697,1.1678267022575561
-0.24764803963524695,1.1020064706909984
-0.24569610979556966,1.0599461197373912
-0.24567623870442734,1.0647144914912134
-0.2382618982271203,0.8944893807041254
-0.23286698886809454,0.7671110441681545
-0.2216542035683675,0.5202586553618629
-0.22031004846382451,0.4916187030427747
-0.20674660582441184,0.19511446991526737
-0.19653517835546452,-0.02208116071021291
-0.19161619775723038,-0.12167038959450659
-0.1914205674827203,-0.1264438979479038
-0.1903368835401782,-0.1457851715343501
-0.1881840720743897,-0.19016655251586956
-0.18599398910012166,-0.22748575321109107
-0.18257007846547602,-0.2988942816619852
-0.18209918690347138,-0.3150432357732888
-0.18026730165691784,-0.34653570120627597
-0.16929930348484223,-0.5632152569008119
-0.16552264638159908,-0.628705730781393
-0.16448306516173217,-0.6440390299933259
-0.16444575162041675,-0.6496568521132022
-0.15564227364891225,-0.8065806398511549
-0.14349971584496268,-1.0097725824182906
-0.13741793688775594,-1.102347251030708
-0.11858765936031412,-1.365428848557094
-0.08932370143290669,-1.7054870087619949
-0.08392376288080428,-1.758425624050605
-0.08124765586982674,-1.7840401324844517
-0.07321850028467836,-1.8511390747714813
-0.06984422215731279,-1.8815520721736232
-0.06911034249177872,-1.884826798231451
-0.06870309980333378,-1.8879889653689932
-0.06834099555911521,-1.8923042630506475
-0.060034963318147394,-1.9558078157235743
-0.04616190379806362,-2.0418672755574865
-0.026374691665751904,-2.1332973613318287
-0.022280864437422387,-2.145333367269956
-0.0188968734837216,-2.1600478377802173
-0.008819822275318856,-2.185310195721512
0.001693034427368012,-2.2130335561108265
0.0041850489030714755,-2.216398419622735
0.008797948878740414,-2.220872935283086
0.009168060784650489,-2.2214799771257985
0.014186919321089064,-2.2375206239782957
0.018341631118391266,-2.2295646238752433
0.02481674454472005,-2.2466743566975254
0.02879055963309618,-2.246636205099257
0.03127118603216239,-2.248143906872472
0.05267444473726446,-2.2567670157161697
0.05745181236185859,-2.2560678999581176
0.06938546252901556,-2.2489186283370226
0.0724345194484215,-2.2465484237664572
0.07345972378281473,-2.2479074671467183
0.07412393409774953,-2.2380571548388306
0.08150092478257287,-2.2470544697821597
0.08228115320235219,-2.2387331637446817
0.09641133289758841,-2.229601073872455
0.14895507439421163,-2.122730943405887
0.15085744691155378,-2.121723877079046
0.16058236714930718,-2.094468599722422
0.16067961708996048,-2.0979321561898603
0.1656875681484884,-2.071063544043411
0.16594730007406255,-2.075083841725835
0.17461855000420146,-2.0491597026635
0.17835048735784342,-2.0322655683824093
0.18780566823785616,-2.00008032047205
0.2054749564892755,-1.9040118925544038
0.2092280395561299,-1.8820728519785297
0.21180775406940633,-1.878220759343582
0.21713202374194474,-1.8347747692369794
0.21875856047680697,-1.8225712837405188
0.2218279071033793,-1.810121069381135
0.2247263695324775,-1.7872561562392777
0.22634476146015636,-1.7796996462119203
0.23964241959375165,-1.680176639581822
0.2403027202883714,-1.6736011790674503
0.24810728037244179,-1.6143169034779807
0.2486490977858189,-1.597792713949119
0.2521342519178029,-1.5742301368748794
0.2744129005031528,-1.3608966477683049
0.2777725645682185,-1.3241573334800572
0.28049245957761304,-1.290721011309345
0.2826242177263718,-1.2716990490230047
0.29241688717599157,-1.1484729263344757
0.29547718750080687,-1.1144769159491497
0.2985960611917493,-1.0758336691098531
0.3037311137897185,-1.0037776684953585
0.3216472174179641,-0.7655348961060341
0.32951822905284534,-0.6512659975848828
0.3370281890661806,-0.5382930151957369
0.33981133354287874,-0.5001813968065887
0.34538707560138704,-0.4118268059749416
0.34844147069343734,-0.356440430013537
0.35287512692760004,-0.2906257827856911
0.35561297354304733,-0.24644557715115645
0.36065044821014824,-0.16188680431501745
0.3715236697381137,0.019720848008633204
0.37270940418451026,0.041201700767226346
0.3858363817399115,0.2574440123602938
0.3968960394922787,0.4465394594525724
0.3972749375376079,0.44640098040720816
0.39845634711296896,0.4611349125917617
0.40393436380183223,0.5571575141946621
0.43377343336422225,1.0340061129245228
0.4372202253953157,1.0905234230971597
0.44128329802773614,1.150134060102558
0.46241091944961266,1.4348473993718285
0.4704115341808004,1.539654962330059
0.4765555883655699,1.6096597299917295
0.48489225296154714,1.6998388545419438
0.49577096543671306,1.8048670975027357
0.5000785213829708,1.8305025269214188
0.5030091313905296,1.8555210397120245
0.5104965671287047,1.9131956958540375
0.5229505121007105,1.9916044175843788
0.5241411229539383,1.9922591549274473
0.5376755555432338,2.0319887249712796
0.5508694153415541,2.0607395619666007
0.5523033275864249,2.048683357697739
0.5582551859979716,2.047639067856804
0.569949863085986,2.028519716586142
0.5764516709603562,2.0043962607483796
0.5837088553601495,1.9747104735346812
0.5877871555811307,1.9624985705971618
0.6046949658624374,1.8470007384341987
0.605435743339652,1.8303043041205798
0.6096541540684517,1.7984672575337945
0.6201179888322055,1.6991721689586707
0.6237324508148245,1.6636246476355196
0.6444287703676714,1.4446171352578427
0.6473884493631843,1.408977342370989
0.6504888533397564,1.3663971762579095
0.6519647835309827,1.3482950696343967
0.6651223049098576,1.1878209561348032
0.6763785158870048,1.0417122968226906
0.6893685977830488,0.8707383718380572
0.6929203180511112,0.8267395433437869
0.7095667192404864,0.6257041378402011
0.7136695230130612,0.578437994849288
0.7187201754078956,0.5156085304975746
0.7234513766256474,0.4655727927943261
0.7288055770183175,0.41098075747020363
0.7425449388809735,0.27829515161293344
0.7431205609455382,0.26587654705061786
0.7495533714872762,0.213460115670159
0.7581179909606561,0.1457597954341084
0.7768651646326483,0.0357412216439639
0.789542122192914,-0.004060760123363982
0.7948757916652438,-0.009591660943901802
0.7953258410033683,-0.010530728375339938
0.8171028203988664,0.005037501782876962
0.8331486014508807,0.0722132021526912
0.8411519618064083,0.12082700172486831
0.8447396222732899,0.14494693176373824
0.8476266175655214,0.17025767840347003
0.8515265092328672,0.19455022905448865
0.851982466819504,0.20087322530622745
0.8566301689006779,0.2480225793950333
0.8617889237205101,0.2962969997368946
0.8632390321185781,0.3112145528592347
0.8664117981635702,0.34026468066182514
0.8669701870969106,0.3468981163322457
0.872370904803573,0.41261054409754017
0.8783892027421931,0.4816404218793186
0.895460855925696,0.7050887926444028
0.900565592379337,0.7771277833148362
0.9058765179469717,0.8473417757437143
0.9156954407717679,1.0012733261687967
0.9465576849995552,1.4800283514280552
0.9480990309290576,1.502495215038779
0.950025555666413,1.5351599296878518
0.9566779895879756,1.6362761905248095
0.9575850662824812,1.6463965357633963
0.9678624106565867,1.798453381643812
0.9728423020401182,1.8699637941002782
0.9739803315527125,1.884878124927756
0.9767030569509405,1.91423943721165
0.9780345039621037,1.9366224143509758
1.0031750582242598,2.2150236837547412
1.0049335057568838,2.2380017813031348
1.0148669500422,2.3193933370147315
1.0184819881406995,2.338031982224996
1.027781083339959,2.388668890985409
1.031318989956688,2.4007127572531
1.0329042079893913,2.4065261759178016
1.0344324965869758,2.4084058020249657
1.0529455818064992,2.4187889105102887
1.063786159055887,2.381087546993466
1.0660213439594983,2.371438228802023
1.0685084736889454,2.3609144832452973
1.0728774365190237,2.3284177673533204
1.0829089931356917,2.2447020782506018
1.0917569023636116,2.143142423079714
1.1160211609112665,1.761658872253468
1.1315039865014818,1.44175211195541
1.1337541096703996,1.392431867657619
1.1345601908790686,1.3633813605579996
1.139184586360158,1.2580106170632313
1.158688909372553,0.7319916284027971
1.1589996999716785,0.7177092438845696
1.1634342213022402,0.5893588813954174
1.168491584290992,0.4391317106063999
1.1693371200005531,0.41343233943358576
1.174573546945063,0.25031186571744973
1.1834458771387828,-0.027537876790635255
1.1876963904700535,-0.16714209107211947
1.1981578322188335,-0.5185762965153583
1.2005931418982145,-0.6033699850998885
1.2070112869056526,-0.8319996924273638
1.2070756297648124,-0.8354259516527371
1.2239928987691435,-1.4220985268392583
1.2362634218647406,-1.852261239673701
1.240471888319881,-1.9971383328266483
1.243938219564181,-2.105153495606758
1.2492104986690604,-2.2932340182113684
1.2662212583647943,-2.8477237752062172
1.2745371072000617,-3.1074495525475676
1.2783768406310658,-3.2223596499095195
1.2796080016073264,-3.2572935621748633
1.2909775253279143,-3.5836812998193492
1.2928622612352694,-3.637113261247475
1.293072886312559,-3.646181326083732
1.3079197623983418,-4.013511518264905
1.3228159620276632,-4.325000586282623
1.3249073212770552,-4.356807716757865
1.3309864422642992,-4.476868342723627
1.338137196364821,-4.580799938582505
1.3445772489716061,-4.668678554383397
1.3468971201285198,-4.694411862346311
1.3514051126846116,-4.741553752168814
1.358204843686071,-4.809803599472817
1.3627961321043358,-4.833712933715443
1.3669725153930727,-4.863511179998662
1.3703550510509954,-4.875947960619726
1.3707306346260228,-4.881690901430747
1.3761944310619114,-4.895409283614228
1.3773159022252965,-4.895911149240671
1.381141446801709,-4.89746431366416
1.3834476599501908,-4.9000050211400925
1.4098377269135716,-4.775703488917217
1.4099243525662954,-4.774703513838991
1.4115787214965483,-4.769632079257117
1.4211453642252714,-4.6550985621291865
1.4262565923519404,-4.591382341286755
