n_harmonics,base_freq,magnitudes,instruments
8,1.5614368548715798,"[-0.44623635 -0.17759444 -1.06177201 -0.61267756  0.0463668   0.81610851
  2.28853949  0.99912358]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.747817619663681,-3.6369057781016156
-2.744820178941831,-3.621852660535533
-2.7389844795536185,-3.6440687391595508
-2.735138907387764,-3.6401500898143633
-2.722318848674985,-3.6431215978686535
-2.721659145759622,-3.6019590673818267
-2.712895256160751,-3.616476914631086
-2.689685071761776,-3.6095987210652765
-2.6827979926176475,-3.56150967233039
-2.6783877343173272,-3.505987681713055
-2.659272834604221,-3.4650473836781894
-2.6533793728839417,-3.445368790141115
-2.646142189588364,-3.340067575260148
-2.6302648411616056,-3.20285963647268
-2.6238966390808196,-3.1571934771886716
-2.6166105363283707,-3.0504613215577954
-2.602940835704956,-2.8819379800819918
-2.6025639052571448,-2.8928727168296877
-2.6015914599239345,-2.8939662133166344
-2.5967907552518197,-2.8589614471150555
-2.596067094582459,-2.8322190457005068
-2.588219572674322,-2.6476155550934615
-2.5829645400305887,-2.604127729230391
-2.5769218016441195,-2.5351774544357255
-2.576212223788513,-2.4842888040474276
-2.5731964176411894,-2.3758159374947545
-2.57186434201945,-2.3460465277087326
-2.5649240848205372,-2.2367091925056135
-2.551733410771971,-1.9899787002586624
-2.548352194175259,-1.9274647140065668
-2.5383023806507667,-1.7638406862919733
-2.536615012479828,-1.6742064181385317
-2.5299507975863937,-1.4839809505209511
-2.5297216246345915,-1.5685160880815792
-2.51902410595978,-1.2624474847249356
-2.511525107289899,-1.1102526223194582
-2.4974620728966475,-0.760974291641056
-2.4808113492558896,-0.28981288905652375
-2.47621643203102,-0.15854735829281247
-2.4700758974993104,0.007788927828777199
-2.4628654554742626,0.21733643996762572
-2.4528150918384766,0.45458185044750893
-2.445351652959644,0.6644788713884984
-2.4333544250673276,1.0115193950256962
-2.432726518034826,1.0390981330371925
-2.4190435696924086,1.387695705273941
-2.40232473523558,1.7203871558211983
-2.3997042822920234,1.8677685196459322
-2.383027573988868,2.15710609585267
-2.377850908963814,2.311728179883578
-2.3700542720690656,2.4055813539547684
-2.368503257137366,2.4877074308476934
-2.361221864280468,2.489420217122719
-2.3587449250887573,2.6346343904192273
-2.356100858644055,2.673986423978742
-2.353467269326077,2.6182294022381627
-2.35217088830848,2.7149696111618686
-2.3501923929296415,2.719478466570264
-2.343538842879962,2.8333676208505914
-2.334127452867195,2.9133571586950118
-2.3310699128565506,2.9307391240018448
-2.324426003289805,2.9827296776646692
-2.308664984631992,3.0524549954165994
-2.3077423717323393,3.08445999029189
-2.3037597017096916,3.123940422285696
-2.3005714828233916,3.142202638055639
-2.29528559599769,3.0673676390262936
-2.291695121735521,3.1420655106913227
-2.285706235582314,3.092546919160386
-2.2825678498702073,3.067435887965495
-2.28224188616229,3.113438797644378
-2.2821598611416287,3.063101015583999
-2.2813316625943045,3.112977714152234
-2.268335562489572,3.03627584930798
-2.2633899706461498,2.9880484730281474
-2.261445875256278,3.0031154846760244
-2.2596999671247673,2.973559589507256
-2.256048264775966,2.954418318201342
-2.245703071738416,2.84891764709887
-2.2324772576656144,2.7014058595715307
-2.230500748165307,2.7242261865699
-2.2278729902069774,2.663908424667329
-2.2260735064402155,2.6747742234067284
-2.225429609334177,2.6716065519526806
-2.222623002270253,2.6016373313689747
-2.2198621556560374,2.5287975744833586
-2.2150123434550886,2.429567713628196
-2.208444417118709,2.3818368910494794
-2.192419668963761,2.1321379503986484
-2.186298429365446,2.0168483094150322
-2.182604457432981,1.9670333434321072
-2.1802693852799533,1.8931316122649275
-2.178799669079089,1.9179228583464756
-2.177426863891071,1.8626101161049327
-2.1669551932323188,1.6836198565771678
-2.1632232538623053,1.6226229531814904
-2.1592205962947477,1.5794978422313597
-2.1424415621281945,1.3226660506259182
-2.132339730435791,1.1893303414081822
-2.1259104818277454,1.044476977619971
-2.1212258643709525,1.0504622050555146
-2.1170243235151247,0.9093733210009659
-2.1001745718971057,0.7312064875945904
-2.0882423905116014,0.6678597679638301
-2.0870353696835524,0.6644534260509883
-2.0783150434175033,0.5491410262362644
-2.0645254928497048,0.5677188849053957
-2.060030706556913,0.5873014601096178
-2.058887003302858,0.4863725079423093
-2.0477963415633593,0.557819337955288
-2.0410361618304735,0.5676663334728003
-2.033848423487606,0.5591911068021153
-2.0227789419130904,0.5968623721926265
-2.015012031071416,0.6714395096423155
-2.014341253043336,0.658254653832076
-2.0134995317163726,0.6429670644535252
-2.0129647523910394,0.7028561805333762
-1.9983945003651276,0.8447037460803855
-1.9815859354446346,1.0207347044158053
-1.9697138131896623,1.221044931080562
-1.9696275464107287,1.2049770281834309
-1.9641280411954471,1.2550840623669457
-1.9605561055245635,1.3483327044924662
-1.9590842366755337,1.4601137172815868
-1.9559683802112937,1.482392157531439
-1.9411325729980669,1.7234132156271942
-1.934651256501476,1.8649622315310417
-1.9344163234742118,1.8295514895076688
-1.9283044243499972,1.9677550129067742
-1.9266473419573653,2.0003185536560695
-1.9153169213820092,2.220519693980615
-1.8904781037264207,2.6923469402082474
-1.8897120747767742,2.6674156821141763
-1.8872942124219911,2.7396562932587742
-1.884379144882149,2.788807777767729
-1.8817807635741877,2.8691437216227933
-1.8802923221263292,2.871670734285995
-1.877770703722922,2.8705129485314784
-1.8759639442497138,2.847096266528159
-1.8749887812675676,2.8971989718282884
-1.861364062547485,3.125701498061322
-1.8612518633639263,3.1803039482800513
-1.8566745980798094,3.1933720763657973
-1.8553294851920588,3.2238674347443617
-1.8455901404631796,3.316147223749381
-1.8434240864347056,3.3771192812950006
-1.8391604250264384,3.42316380906206
-1.8349494610716708,3.4390523789156475
-1.8329008507292237,3.495861253966797
-1.824575292758832,3.5502266788889187
-1.8241392719588518,3.539135943709226
-1.8221673240391514,3.505426685076164
-1.8056929500421408,3.5605704814821917
-1.8053664353806504,3.548964886411289
-1.7968293127894057,3.583896099235414
-1.767618321556553,3.390287325874446
-1.7612574165616943,3.2659882124841895
-1.7600694029987194,3.2807157994145646
-1.7365319117202436,2.8467533793430992
-1.7177580735781763,2.507299042551402
-1.7132703617874203,2.415575373970183
-1.6896267906356484,1.8285395368646975
-1.6873048754367563,1.7051134528022946
-1.6844356077972191,1.646703751429867
-1.6844040812079972,1.6589545574009454
-1.6768219994312372,1.473957560949912
-1.6719070472606428,1.2928844578021181
-1.66506767633976,1.0724339551252784
-1.6635052650702458,1.1008714921219498
-1.6559546875885718,0.7875408913260543
-1.651701277153846,0.7547096392541106
-1.650321420682633,0.6231844090467722
-1.6429728562704915,0.37846798688423533
-1.6341317892559688,0.11550238358641557
-1.6282828165933323,0.017133709238406153
-1.6260352936820484,-0.07838340277242813
-1.6233173013553241,-0.18080766716549004
-1.612776607557739,-0.4327449451633894
-1.602666740476424,-0.7357132133320797
-1.592741575432837,-0.9770694131510966
-1.5915508614815437,-1.016672390395445
-1.5887579886690069,-1.0754796422088437
-1.5875328576945436,-1.1380318858626115
-1.5832179909027757,-1.217648949511529
-1.5828791216940354,-1.1849725557096147
-1.5828549837921209,-1.18648814734922
-1.5747629012363387,-1.3805586586544805
-1.5686064530808408,-1.4647736998186183
-1.5617401202857928,-1.555476522435062
-1.5538557791776921,-1.6864767758575963
-1.5486873530364795,-1.834001984477928
-1.5352930190697769,-1.8969978838402162
-1.5341586114749517,-1.9033702743656729
-1.5341501984969015,-1.914160188359866
-1.5249465988973334,-1.9166175867397715
-1.5210400130294528,-1.9552701276375626
-1.5112167166461214,-2.029440387579389
-1.510200378566575,-1.98393530256717
-1.5085934035330617,-1.9571817918187149
-1.4999255498695747,-1.9697796979664999
-1.4976807085641701,-1.9599141707961207
-1.4892183614075636,-1.9177421075930423
-1.48285433542814,-1.8532637150476303
-1.4792220659163424,-1.8166392258389183
-1.473255959757115,-1.7697956764951952
-1.457006707423484,-1.4711545203431382
-1.4542932500626573,-1.4006480420416203
-1.451888928604092,-1.3735199739689694
-1.4403445588707524,-1.0972830437743657
-1.4341210763667025,-0.9828161668056883
-1.427870076251405,-0.8673494035108169
-1.426216014109324,-0.8295773866729015
-1.4257667199936948,-0.816372125939161
-1.4214423852605527,-0.6529010803326895
-1.4122411357151425,-0.4432371968559606
-1.4052847106819482,-0.27111651750638444
-1.404612004138647,-0.19071114114143387
-1.394825220302951,0.08702390060494311
-1.394330694638843,0.07655153746092866
-1.392503819053793,0.12133181813622258
-1.3750989601102734,0.6747671319580081
-1.3652555792108692,0.9324038563139355
-1.3601955210675125,1.1129011450953799
-1.359992907202756,1.121356730235082
-1.359166650132426,1.1199043788372123
-1.358331108727343,1.1665358594927377
-1.3445924552061141,1.5539997966763228
-1.3441600161582583,1.511530929319052
-1.3343763657671734,1.8469124920156512
-1.334016329699754,1.8590168491224224
-1.328333361294274,1.9545625551899997
-1.3206828046757166,2.1693847548822
-1.3060334085237075,2.5056758976389624
-1.3010015258586094,2.6649609812635675
-1.2930803414933623,2.8084257568020123
-1.2854943863242307,2.941662313951564
-1.2854557490011418,2.995445693826132
-1.2849467393558374,2.978170339669086
-1.2803395738912076,3.0817679892189305
-1.2736699975220156,3.1346074767649608
-1.2712152751158774,3.196902935490565
-1.2657646963873885,3.239114326434726
-1.2551521051148484,3.3612697164861323
-1.253024517870659,3.368654622251754
-1.2511650787936361,3.4014659708816137
-1.2448826467261782,3.3990488636714415
-1.2402447700883639,3.424960862648933
-1.2388305905422234,3.4620986911842433
-1.236889275795869,3.4390387496505026
-1.2293172063112143,3.4331574819674575
-1.2147969952869664,3.386088120958934
-1.2067433778984562,3.3119524335321286
-1.20252001564355,3.265854502742208
-1.1952060817240793,3.2111726158389113
-1.1923902884209763,3.1490621614577248
-1.188789040985938,3.1346697220009285
-1.188615190205523,3.166228009741445
-1.1723615930740832,2.883749932094559
-1.1707394819552408,2.852862697316797
-1.1700359421403757,2.8319823833144775
-1.15742684266467,2.6108822457483845
-1.155099183606029,2.5234416520381093
-1.1549949476964032,2.5563720551528997
-1.1473976264827135,2.37956402675198
-1.1333555248280804,1.9896415196867079
-1.1244592183369182,1.8223055522992933
-1.1172449366761843,1.590189942595357
-1.1155379350257384,1.584885730416144
-1.1129315472114525,1.4671359211026822
-1.0995420235410251,1.1138246246101655
-1.098924486965267,1.0781331296737524
-1.0987009758797093,1.1212755698252606
-1.0925242233582495,0.9243659885038817
-1.0874084339264014,0.7751155969678026
-1.0848581676825197,0.737972846820623
-1.0825218109329378,0.6101965376314404
-1.081209921250576,0.644422313397028
-1.0612872382183263,0.08748352327548622
-1.0552231881576337,-0.055933685006562074
-1.0476321792764527,-0.212711815529296
-1.0466346629362773,-0.23954813029588176
-1.046413302714043,-0.2409962401899464
-1.0406918059498476,-0.408574713133732
-1.0335229278847209,-0.5732070834718801
-1.0323079538475302,-0.5355492256772494
-1.03212535987766,-0.5439814935938532
-1.031176561058045,-0.5776005581613238
-1.0268931242927846,-0.6742968910906345
-1.0268287498377913,-0.6811313195824278
-1.0223307323747657,-0.7848826296422267
-0.9933057950790802,-1.1699201091054559
-0.9818910318709415,-1.2743242506936898
-0.9807043416239836,-1.3047421398349934
-0.97938802503222,-1.2614960366000008
-0.9668269336689965,-1.3809095577102635
-0.9417226825909228,-1.3421597514865018
-0.9338809559566421,-1.3128402745283263
-0.9303157094327945,-1.3282346241736989
-0.9243391649314421,-1.199797946207596
-0.9163586390844971,-1.2367904865450607
-0.9158303548311162,-1.189229793288602
-0.9093584744029082,-1.1388608982019042
-0.9085739163227888,-1.139022118477997
-0.9078990778988416,-1.03785689606925
-0.905866293516361,-1.0668379028381807
-0.8982360991281491,-0.9829910520191436
-0.8956382047660227,-0.8973538055402933
-0.8913854030898785,-0.8554777236184697
-0.8814418786271991,-0.6484103257170535
-0.8780341839721499,-0.6221529940650675
-0.8729825973251053,-0.5166582940818066
-0.8680026600703945,-0.44689585480560823
-0.8677609902602361,-0.5168944072067999
-0.8676733143402133,-0.4647473460680262
-0.8620241581177623,-0.31000887893153595
-0.860703097954838,-0.3410243383913591
-0.857538574382136,-0.2764951296533405
-0.8526339247500134,-0.12610822929121693
-0.8174200108323841,0.5332936333295586
-0.8126087662397081,0.6706478009130767
-0.8112381543446832,0.6801508389107265
-0.8090672062229776,0.7531615654772531
-0.8042906288172826,0.8866097956295064
-0.8042581130466466,0.8486037650390366
-0.8017999714285953,0.9178644658064955
-0.7996366852110839,0.9266964463138397
-0.7964645318374113,0.9398166269734706
-0.7921769995862826,1.1123250921540278
-0.788839707841059,1.1354043959321036
-0.7843880060190989,1.2259469806902028
-0.7840569126476602,1.2480990284785456
-0.7837352651306606,1.2793942889097745
-0.7787253409047308,1.301404809145492
-0.7775801660000585,1.3527083785473526
-0.7665388404143885,1.438466645256648
-0.7587366947036971,1.603935051134677
-0.7565050934092321,1.6249120255330924
-0.7521170079198622,1.66237517713443
-0.746998004888412,1.7805045066849188
-0.7460200909871624,1.7161172422470217
-0.743449065748667,1.7171968238367745
-0.728948556299235,1.8763380941211791
-0.7246750616191475,1.9466803511249795
-0.7210901667092724,1.9196062348593443
-0.7203983602779465,1.8316117368683233
-0.7196228666463735,1.8710809757699034
-0.7189671140017477,1.9209157488500266
-0.7157558638521451,1.9863082231042308
-0.7078774281564657,1.9641122823667756
-0.7028756815027482,1.874652093324304
-0.6922640996689138,1.8861562560757814
-0.6892604853247501,1.8228688364446934
-0.6870517366473678,1.8581421071101336
-0.6851200399273774,1.7834764547029742
-0.6848444025389968,1.7978887844494988
-0.684214635159734,1.8258399032656076
-0.6835222934671012,1.8228424486470427
-0.6800588163800176,1.841570436767811
-0.6707772336609548,1.7260534278023745
-0.6379903100491879,1.2242838293112164
-0.6302842662584469,1.155963769096034
-0.6288230102085777,1.0674919144769754
-0.626698189090189,1.035358457991941
-0.6241391525947675,1.0181717574735665
-0.6230024049388367,0.9970941177855106
-0.6223345450504616,0.9588982874708843
-0.6210785881657319,0.9295646398582865
-0.6107197514549121,0.6415472234494793
-0.6084791147994615,0.633299997524118
-0.6079293306356268,0.6497978013068337
-0.6059119600064449,0.5931749858173128
-0.5917194559992742,0.2598087279772859
-0.5888837313936404,0.14283279503390556
-0.5869447612584717,0.09316211753716717
-0.5650126863013263,-0.4595796442544635
-0.564549890804833,-0.492430051087167
-0.5547990441869226,-0.7845324702928027
-0.5481298211053458,-0.9644652812391639
-0.5344310511108885,-1.3148891066445105
-0.5293906855889499,-1.3816373586285486
-0.521755403497278,-1.7071295446683865
-0.5186359812190213,-1.7463783956139636
-0.51672359178803,-1.7453469357334934
-0.5112098185229659,-1.9391340712912237
-0.5086202145972067,-2.006150699000356
-0.5054033631621424,-2.0251571904949133
-0.5046564363153925,-2.1101263037531384
-0.5039693398579526,-2.071452679105643
-0.5034152084061843,-2.0949701580869795
-0.4985207581083744,-2.2185143526949593
-0.4694604013902257,-2.7558976023999624
-0.4527965463259278,-3.0489066415769095
-0.4430203902583636,-3.21125899911626
-0.43570169111978707,-3.201014689488694
-0.4350488492514817,-3.3004216851225254
-0.4340780862907909,-3.3050669597048987
-0.4325056373556446,-3.344839364527135
-0.42238060736874994,-3.3516734971611553
-0.420967371409807,-3.410279577442295
-0.42038390119758695,-3.4198513495346283
-0.4080057003146358,-3.5003913552989974
-0.36287249688521506,-3.3170602026038614
-0.3598470306981625,-3.398558612942877
-0.3581575286358998,-3.3654898855045103
-0.3540957399962972,-3.313096607594562
-0.3498913989087842,-3.336296938120996
-0.34862036988909173,-3.3166283704501107
-0.3431556487601548,-3.2479858856421098
-0.337684079741563,-3.24764148981428
-0.3329798097043648,-3.178517958910059
-0.3266980810125304,-3.024401268732013
-0.3024949936241881,-2.732689619913745
-0.29146353167048034,-2.5514907097468305
-0.27115801708678866,-2.212363477398441
-0.26917228502816926,-2.1283538241619664
-0.26181527860816356,-2.0354632021291565
-0.2604905197561673,-2.00112963168201
-0.2474990708768452,-1.7618041092146115
-0.24672079978649464,-1.6964388133399493
-0.244665906628887,-1.6777282270977947
-0.23847767385388874,-1.5845228805129457
-0.2349747380206617,-1.5050330456970165
-0.22719338120278598,-1.3750032273223172
-0.22610617698207092,-1.3564664063004543
-0.22023005646854976,-1.2825850954916076
-0.207682108288326,-1.0218700586745655
-0.20478468396610827,-0.9708827943514078
-0.19308684473400906,-0.7759975207763425
-0.18535801246904793,-0.6094157520938908
-0.17357930707112956,-0.46800077705488613
-0.1609447188374573,-0.2803314612769335
-0.1532792353926773,-0.1765195020394126
-0.13617175951372307,0.009469341287671407
-0.12826623616433652,0.14327569617095834
-0.12522822799841649,0.2162627008636782
-0.12316372306227308,0.19683734386902568
-0.12280827300091612,0.20231356222336505
-0.12215156943442373,0.1917308413773486
-0.11848418472533417,0.26312500524851523
-0.11370057419015644,0.33665844534740896
-0.11235467279717692,0.36554792540702336
-0.10736331023832335,0.3792274614825391
-0.10695121940425212,0.36469193179335335
-0.10410841435570273,0.37812000765121023
-0.09770175388861002,0.43325917960694604
-0.06759911443250122,0.6807748194197369
-0.06149173784660533,0.6846992858239455
-0.05828361249424319,0.7429709599609103
-0.055966064612271715,0.7410913219233423
-0.05351949645791709,0.7942744282545289
-0.047894678750834085,0.7946880589694231
-0.035203701573762736,0.8497518644527705
-0.020720997484203085,0.8749572868466832
-0.01669162795296497,0.9179113611035007
-0.016416221063611847,0.9772291135989133
-0.014807686745898163,0.9371691043353894
-0.01163023183303924,0.9147567100179376
-0.010603951740961293,0.923189643665265
-0.0039014739182627878,0.8723672662127313
-0.002216301183179059,0.9544453903056719
0.005677173173789463,0.9139668528560168
0.010240899381522617,0.9925415642961499
0.013762218936566484,1.009364082164042
0.019351184251871878,0.9661296173840017
0.039526916992663086,1.071976936052465
0.04235665581563497,1.038556302130251
0.04247050292647092,1.0535009809749811
0.05240456009034311,1.0291520311515556
0.07446914547416084,1.0215665816552817
0.08046784211654678,1.0556538805258504
0.0885365942598213,1.0474547340366425
0.0975145434549054,1.0946128219765838
0.11789993141552646,1.0174680214350256
0.1255461049243678,0.9773836448671492
0.12592995865667822,0.9693290826936538
0.1259390811193919,0.9734424739725742
0.18063501093816337,0.7317248500533289
0.1889206251306499,0.6747693783051916
0.22187198109156636,0.368938063666306
0.22930248843698742,0.35715391721323025
0.23384609497642916,0.28819347441987886
0.23483499695145404,0.23468314674478888
0.2378884644090098,0.20298011704085536
0.23946749102211928,0.17695073757088625
0.2399455091504894,0.17934736666489
0.24804768473164884,0.1282854581325238
0.2651176126728396,-0.09106062523728106
0.26684587105097,-0.054447333729634215
0.2679395736055996,-0.1861380228458997
0.27881546982429617,-0.28885591692726337
0.27983599827709327,-0.3039838005397232
0.28258393581044094,-0.33039844991339784
0.28640473259427557,-0.3571532175041223
0.29197923073300114,-0.4112879433404869
0.30299568915101993,-0.5977013550178634
0.30597937022690225,-0.5894414577176027
0.3184098196636378,-0.7918751061465917
0.3299608072271698,-0.9546702876651154
0.33257320857545025,-0.9997546346706289
0.33430266863633484,-1.0388868104431133
0.34161925491066425,-1.1372140192176332
0.3432079327312323,-1.1073345478831575
0.34442547593656103,-1.136688200243071
0.3447301883362721,-1.2087212345658251
0.349460456023722,-1.1822772476155425
0.3693938507414649,-1.4264550484619605
0.3713253089251216,-1.51120393179865
0.3725177049272421,-1.5610229972174572
0.37809477306905936,-1.5508625326674148
0.3797246864174011,-1.5385185952859086
0.38289353269135606,-1.6043517338440556
0.390465792703822,-1.696190910090947
0.39393918245650017,-1.7489482296013628
0.40182703491001615,-1.7687051701219976
0.41129626137234965,-1.8456089500654345
0.41485220243299326,-1.9143912419546347
0.4390752429349787,-1.9895411095857358
0.43929517126896567,-1.9729649735740666
0.44154805990474255,-1.9878270627566785
0.44310993262936815,-1.9781682938051866
0.44671730074114313,-1.9849604469672644
0.45996972351869925,-1.9916937626557796
0.46216709782808785,-1.9939788081144407
0.46958254789898923,-1.9694689477880032
0.4710047418107668,-1.9662814210354558
0.48173030897241365,-1.9168115827498426
0.486611625232781,-1.8901741377995502
0.48681064056537515,-1.8709600028664064
0.5064753717985107,-1.7200407830821853
0.5144188293974992,-1.6594486329098348
0.5286689086801566,-1.5152883136589228
0.5441003216423388,-1.2982506510423797
0.5486522370314475,-1.2069321658479826
0.5489893570562971,-1.1919145417660644
0.5566931208303112,-1.0880782225364338
0.5588829072986439,-1.0279834413598745
0.5627094391674206,-0.9846425192334418
0.569385956133206,-0.8810510521688291
0.5816799330165852,-0.638552866561883
0.5836075513475243,-0.6163705867855757
0.584889253543075,-0.5757252081620817
0.5858866138037389,-0.543278790123792
0.5897630235739637,-0.46597362800879283
0.5921823780094968,-0.4265923881687626
0.5930642853542674,-0.4174534601177025
0.596203778245334,-0.39441824801709574
0.597353115507052,-0.3305882416871385
0.5977570902056977,-0.3060239076520962
0.6089601944650247,-0.06305137702861391
0.6184190408479893,0.1029228082653627
0.620994914056793,0.1323186053300563
0.6276380482334298,0.3243462828946118
0.6349739771628222,0.4093430178149669
0.6365066066695748,0.4827772384752455
0.6437975024100768,0.6429607058851615
0.6456365844419514,0.6598214330491352
0.6464040853180619,0.6895463791690424
0.6477169883432827,0.6398512010847249
0.6711335965203515,1.1528081320821661
0.677121825222696,1.232127149003197
0.6824317268807767,1.2944659653650064
0.6858162730012003,1.3856628190416946
0.6915964316872398,1.4881983314188059
0.6993860067503865,1.601741718545135
0.7039023177686152,1.5915017370491427
0.7041308181087014,1.6059034382690136
0.7204603370367417,1.8360074042477403
0.7237531166127291,1.8266212289825563
0.7279469179168134,1.8920815247724991
0.7322208419119156,1.963866760907918
0.7551349820474051,2.077810671961016
0.7596198161405869,2.100087228352189
0.759863734639052,2.0879904370572357
0.7641034104035653,2.0993695407590973
0.7679219592304856,2.1139143371487217
0.7685934636114773,2.0704539411988123
0.7740247385961823,2.1051685418194643
0.7773166274878971,2.133355818715039
0.7813263690260013,2.082241216963122
0.7858477752099109,2.0289157727518745
0.7895752504097748,2.070847075080616
0.807691239827264,2.0042850426136036
0.8153159451825109,1.8987545399026635
0.8201106652802812,1.828098056552295
0.8292749232393115,1.7072132932804278
0.8368977124666803,1.726937599022329
0.8443361564681524,1.5046006407237098
0.8448201102531816,1.5560322803674698
0.8487756850014634,1.520613074191315
0.8545078839285809,1.4575342377114893
0.8584960308099685,1.3842094573677386
0.8640666442270666,1.2458836353437883
0.8664974633164246,1.2037670680204917
0.8679602649611686,1.2395504333302727
0.8695114132234547,1.1315572143557784
0.8782801382327343,0.9850738087469395
0.8815027250381178,0.9527732975286836
0.8845789679618807,0.8523372277963519
0.8930641917729587,0.672728580030303
0.8971504738667129,0.6406795596563054
0.8972704997104515,0.6948304520618838
0.9012982855051699,0.5803991124277322
0.9070164568715282,0.4086322674331181
0.9073166390560043,0.46238198463808944
0.9173548521627977,0.28661246655488987
0.9230530748346837,0.1527058999630193
0.9271274538643235,0.021126045094951112
0.9445439982187542,-0.39686504869714856
0.945839408889277,-0.36245268055089563
0.9486853119687613,-0.3544931387635468
0.9608156273414519,-0.7039840657998979
0.9662240787180973,-0.7798437799798237
0.9679218424961133,-0.7783445976220897
0.9706928449082204,-0.9195244249096712
0.9842673788291805,-1.1515405803478564
0.9944911345609722,-1.3693240350658582
0.9982315857432655,-1.4235132879238586
1.0027763877468114,-1.4760574501755088
1.006023798951567,-1.5618350235854428
1.0109015263530852,-1.6515920377153424
1.0290971492333743,-1.9645764401631722
1.0328479131747432,-2.0461796241917196
1.0415845206150092,-2.175572046807138
1.0445598499583806,-2.1273239388563048
1.0476160478731913,-2.2403848561839173
1.0477842129898258,-2.2204969340556824
1.0588816114756012,-2.411734731944572
1.0735182386628264,-2.5449398189348336
1.074883179547239,-2.5631804453201084
1.0765669151552357,-2.601266445336307
1.0793453208284376,-2.632313978483775
1.0912659143427987,-2.7515178503912487
1.0915253813452424,-2.792607510762677
1.0926605436384857,-2.7894787041871503
1.0946833100919564,-2.806808454140915
1.0995667855591176,-2.79073511052183
1.1035399321796309,-2.8741876718367907
1.108496775743781,-2.8987126042710787
1.1126115935222742,-2.9636517709678314
1.1136099468149832,-2.9241552806310716
1.1286698521952694,-3.0775290554589425
1.1317131745432256,-3.0899790252450003
1.136018225376156,-3.116330824980622
1.1448859650109169,-3.2392733933197793
1.145131403761332,-3.1513504775837444
1.1456742927210284,-3.160754697656806
1.1548369218814933,-3.2558997124638016
1.1562203131837663,-3.2198552590477303
1.17910483245549,-3.370464159479388
1.1802018859550554,-3.3779545970131077
1.1839157016960904,-3.396110293247414
1.184732864333796,-3.4186513006780954
1.1866459941912737,-3.4298303236248016
1.191886216144459,-3.4422463533475813
1.2016004428345557,-3.444523674144236
1.20608609487084,-3.4700449787529393
1.2069068003824395,-3.4927456714447405
1.2090943883349867,-3.4345241182209647
1.2142068948295845,-3.5060269939602486
1.2229413536750586,-3.5157045301075818
1.2243407158351296,-3.5862452311052353
1.2303743324867416,-3.5586218237442178
1.258449699818323,-3.611496249281027
1.265223712650867,-3.6355863794948937
1.2779454588312609,-3.6583241533910837
1.283841963067749,-3.62364306907467
1.30285352064943,-3.64239733607969
1.3142982666896508,-3.632967602316607
1.321102653398225,-3.6156772507174124
1.3305549018445655,-3.5865998139089355
1.3333092515429943,-3.550873161063858
1.3346914130789198,-3.6096411452451385
1.3353492479262794,-3.587067533286833
1.3416823834356544,-3.540406127966848
1.3467633673981831,-3.5491670790281407
1.3506795447453852,-3.505743459570087
