n_harmonics,base_freq,magnitudes,instruments
10,1.6794061582465774,"[ 0.66146584 -1.36182906  2.26625313 -0.1077449  -0.36382472 -0.26544069
  2.02867529  1.05389002 -0.51194743  0.90185399]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.4508504683976478,-2.020028280979386
-2.4487229284882455,-2.004741965399784
-2.4427915296444738,-1.9882597219247407
-2.438002758434349,-1.9641895110510894
-2.4354110671469504,-1.9276204125121148
-2.434925623636141,-1.9089672761455085
-2.418770929006213,-1.6956330623085276
-2.4158983953314084,-1.6480775795399873
-2.405772089251228,-1.3943828315257645
-2.4056736936013126,-1.4323514100005792
-2.399677285433606,-1.2535547599694121
-2.3821069485438184,-0.6920726765517894
-2.3714430992856466,-0.2787534689406386
-2.3650536851454316,-0.017371394211847396
-2.3647136849926023,-0.03109159634879364
-2.351905601641083,0.5190081658443204
-2.349535681522367,0.6293002970119582
-2.349418013610621,0.640586565929745
-2.3476806548816818,0.7093311888831647
-2.335161573872283,1.2554346464091697
-2.3210846760582253,1.8835058448281081
-2.3021080094535495,2.6825465380485864
-2.3010672159787067,2.7163987747648317
-2.3010156021454207,2.7105573712976487
-2.3009416240015623,2.7398379787283895
-2.2977054081728694,2.845480162635744
-2.2976395389968554,2.8536131814485857
-2.295228902807537,2.933034178637652
-2.2457716544707935,4.1823279033793845
-2.240630431994412,4.238980117690709
-2.226911634612078,4.256760660393048
-2.22667947751986,4.267655591884947
-2.2025760909092353,4.038742761405029
-2.187433442458379,3.689076412169807
-2.1863233312839663,3.6824753927948177
-2.182610746828945,3.568585284603539
-2.1804345712030293,3.5134133567385435
-2.177462077981561,3.416863825313072
-2.157279506076782,2.6949583011774734
-2.137212997665104,1.832978178148832
-2.1164985358421076,0.9022210542844973
-2.108840589738884,0.5699640927926254
-2.077457319835383,-0.6857576374655313
-2.0725900163370943,-0.8428334294075998
-2.0702400459661563,-0.9323521425449113
-2.061276784683628,-1.1774381658800899
-2.055333166242675,-1.3202718752369427
-2.045453228413348,-1.5016443759975238
-2.032070758928114,-1.6563200561438922
-2.0307142565863705,-1.6792155975418286
-2.0251291309060546,-1.6740839820808318
-2.0111373108308093,-1.622835816991599
-2.0107893981533715,-1.6466083080419627
-2.0036519008701714,-1.5703593749371472
-2.0024163645304016,-1.538391339869045
-1.9931322517452654,-1.392984175718565
-1.9864667246698358,-1.2617018942907052
-1.9857328398882825,-1.2137790200496557
-1.968843897943452,-0.7436312825878573
-1.967959528504247,-0.7153919041288568
-1.9599464364700625,-0.4108988408280595
-1.9556636587285616,-0.2586036733752418
-1.9500864327503014,-0.026355407432922622
-1.9364513178115434,0.5547309264993935
-1.933413518163159,0.7228853129136156
-1.9295408019702112,0.8915847422230624
-1.9261288958067844,1.0354105051473683
-1.9206585723708085,1.3017334669491094
-1.9166645500644364,1.47563463611502
-1.9021133145167122,2.160463208585013
-1.9010702560182375,2.2208873769406954
-1.8978480846895789,2.3530446499881736
-1.8952847001905224,2.4697195266486007
-1.8910266476321917,2.649246542758112
-1.8887242404731945,2.747374451185163
-1.886846641596036,2.850728811036606
-1.873454840704653,3.3485566934879594
-1.8695423671465876,3.5112085668779156
-1.857745485639243,3.8802647246376734
-1.8554535189483872,3.961092966047208
-1.8531181825305336,4.023871432687339
-1.8517846152876758,4.0280142845998705
-1.8504063141921652,4.090950731855729
-1.8497666021603916,4.11142485445169
-1.8474228918010664,4.177962846307087
-1.8448080286086153,4.236450551762063
-1.8288023616983926,4.495343518994306
-1.8248028420672824,4.539840461037498
-1.8195347943472902,4.562116710800061
-1.818544768476991,4.582766196870574
-1.7848773798468487,4.35479942599652
-1.7804938147167442,4.261430946581912
-1.7795149787015283,4.2410366150836305
-1.7754463519310424,4.164794572332153
-1.773324831854432,4.117233405383325
-1.7732334516654682,4.132511395135434
-1.7731214153288768,4.111450526155971
-1.763767934436755,3.8654767759713544
-1.7586946995147308,3.7169547072815625
-1.758553751368164,3.6870327280204553
-1.7397359557541223,3.067395658777103
-1.7396364826365327,3.0568240875720694
-1.727540851238381,2.5939749717797045
-1.7229211641304383,2.410574981436638
-1.7180844077224402,2.2322585251746636
-1.7140697651684627,2.0472580857774836
-1.7132378414818672,2.014494149216666
-1.6990440331896879,1.4482607325603996
-1.6875872269244028,1.0161239698893894
-1.680451090484364,0.7798027633027024
-1.670354094522298,0.440264847633092
-1.6664507695337993,0.3038402758971303
-1.6652568829761658,0.27286442750155293
-1.6538882827528099,-0.04163414585472219
-1.6376184567283678,-0.34567039579455844
-1.634130274555928,-0.39392971499628415
-1.6273473301905235,-0.4904370314258135
-1.624322619915465,-0.5259178650817777
-1.6209286949123995,-0.53276914409516
-1.6163720501861352,-0.5564110972047743
-1.6140046708665523,-0.5608096936109634
-1.6123249309580077,-0.5777358441330053
-1.6058322847540358,-0.5605792734827688
-1.5942912027513854,-0.50205509786301
-1.580481423486401,-0.3061992232520101
-1.5738092481249963,-0.19072929187886134
-1.5712699959180798,-0.14475406427579493
-1.5691334914721833,-0.07964512656639933
-1.5491125814511475,0.41565654839903526
-1.5471150083352168,0.4774871935673372
-1.5427967400681848,0.6109022432133447
-1.5359614705838531,0.8134278359002005
-1.5331938471894146,0.9119184376414311
-1.5319387520809313,0.9463635978929152
-1.531792881620149,0.9536075784577318
-1.5301279461044746,1.0055570659437054
-1.5294697493577276,1.015607625782564
-1.5243266526935588,1.2087929919543143
-1.492138734793732,2.2266745729895034
-1.4802077440260413,2.577648596968685
-1.4739928850586574,2.742466086894437
-1.4700875629233527,2.831692231877079
-1.4688653348021752,2.8452448021921763
-1.4663147760608166,2.91136580607736
-1.4657943736547987,2.909013610246645
-1.450255104372406,3.177516137618102
-1.4359544330187268,3.3160059143232483
-1.4262117869646698,3.352606055899608
-1.42582885221908,3.3373841763951444
-1.4179884858931997,3.3188700302296876
-1.4175913002076665,3.320065350717211
-1.4116989798267718,3.2940863934252342
-1.4087392309895703,3.264899545061547
-1.3996190737588308,3.137167389229132
-1.3985415950934448,3.122504986600661
-1.393162291634794,3.045072266050876
-1.385389512689059,2.8620807364899856
-1.3846268100020798,2.854067482887718
-1.3822041828433853,2.8036840968902874
-1.3768129695659401,2.6592326449570924
-1.3754073246866436,2.603334274861937
-1.368863091384093,2.416246062378791
-1.3618654087432316,2.183633274341631
-1.3596822891651748,2.1160703091805493
-1.3594644204674886,2.108766147207089
-1.3577496518274765,2.0316947585773932
-1.3543604550286086,1.9346681406513548
-1.3452695413214284,1.5723229229493576
-1.3429534025429384,1.4794358620184322
-1.34191252153198,1.4464890479265087
-1.3408818874683064,1.3957717275435237
-1.3234878114560846,0.6508707395599133
-1.3187413778044554,0.4118314785178507
-1.3174592275017578,0.37908637677681595
-1.3160009680602083,0.30317330271261667
-1.3116052643641767,0.11567948222790664
-1.3109542483882264,0.08152927147119864
-1.3101376161156932,0.04353533060404937
-1.3054920517853663,-0.1726692333451045
-1.2905951079105749,-0.8267598826739918
-1.280556775189324,-1.2548599518334813
-1.2798495250440667,-1.2866385951953376
-1.2745398541262747,-1.5151078682467356
-1.2680024695078131,-1.7780536086520369
-1.2669978420679753,-1.8111739363429815
-1.265379672581083,-1.8875662980712502
-1.2584282441651766,-2.146615360180744
-1.242112860114613,-2.701669965413377
-1.2378806585694757,-2.833822257084143
-1.2079746369569664,-3.504737912635998
-1.2016725051413064,-3.5964887265195222
-1.2000666590131717,-3.6292497470945704
-1.1941297704843168,-3.7067942615972655
-1.1934323445819819,-3.7002645958062534
-1.1879917497147507,-3.768172440156297
-1.186051604972184,-3.7776399497383317
-1.1824054189698179,-3.805071472394465
-1.153657364713303,-3.813060906753782
-1.1505263063090376,-3.821076467661737
-1.1485268955898074,-3.8085067131554493
-1.1415626381880766,-3.7896934069373573
-1.136313209234056,-3.7564774761392132
-1.1250342782597667,-3.658531582834122
-1.1227130300851844,-3.6420188130405498
-1.1038273006813173,-3.4546167916632267
-1.1009541184113383,-3.407979541280502
-1.1007617979864395,-3.4210054318945105
-1.098043494399549,-3.388449556511825
-1.0935901529620957,-3.3279272989486226
-1.0876384814590787,-3.2843653014967424
-1.0869676353370978,-3.279800104997922
-1.0847556463701495,-3.2694010960952684
-1.0828968349650105,-3.225400284247407
-1.0719170238155251,-3.118647947960982
-1.0715237204911086,-3.1295596534972345
-1.0711180088076844,-3.141053759905804
-1.066703670494722,-3.081312563641871
-1.0656020361067957,-3.075273480538311
-1.062167082985105,-3.0350518483883757
-1.0576471594408026,-3.013493969269975
-1.0556114995508519,-2.984383537605964
-1.0547157088537942,-2.986720053449401
-1.0541397396461316,-2.9737576238411054
-1.0540119311851996,-2.9889765183907215
-1.0478307206950357,-2.943962692846088
-1.0438350711216318,-2.9073600003234548
-1.0393475964058587,-2.8780729734208848
-1.0198239505775488,-2.807224649446397
-1.0133347854091868,-2.7853856048597017
-1.0055685898496871,-2.793190343002879
-0.9936548885584422,-2.7605317096418664
-0.9927703749098082,-2.7737315875425996
-0.9923250884708503,-2.7476948343670324
-0.9920970347721401,-2.7599652251293016
-0.9912905152190095,-2.769073110584197
-0.9858353435657357,-2.767166866597301
-0.9821222465526702,-2.765353082383846
-0.9781346950443544,-2.7616741573616315
-0.9772158811242426,-2.767752212445259
-0.9750972789233394,-2.757540998791023
-0.9720402911766453,-2.7650065063698515
-0.9677087463381255,-2.7505953924674
-0.9666388432180328,-2.7467057698703754
-0.9628369263134195,-2.74065887279531
-0.9565787104306862,-2.7172578932310487
-0.9531657182098101,-2.748057154914118
-0.9495541436640695,-2.7292800801829893
-0.9363592085009831,-2.682482835000142
-0.9312820061071583,-2.6658135644023435
-0.9242752866424402,-2.6200837258870946
-0.9120481430342227,-2.5029550868583734
-0.8971439239730117,-2.2982004807367478
-0.8930568852011564,-2.271045212755046
-0.8928519862628148,-2.262069691067145
-0.8925149773821559,-2.258311149762116
-0.8845533001104151,-2.113692514412565
-0.8820359991367726,-2.044767908255366
-0.8691911540427686,-1.7595597145597384
-0.8684822758983124,-1.7412745944709294
-0.8599228358609139,-1.5306134501841615
-0.858897504278314,-1.504911246477237
-0.8556537636397747,-1.4238231684045433
-0.8502793672067135,-1.2458216438051073
-0.8495435056703253,-1.2341620905702033
-0.846580086412617,-1.1517106255325922
-0.8278056453084899,-0.4988927381343509
-0.8215958534593732,-0.266835513677537
-0.819603947580041,-0.18494917305584094
-0.8170501201372291,-0.09409835914945291
-0.8047149936278704,0.4219627616741185
-0.7899450559983219,1.0324283760098083
-0.7855693041766116,1.230125908266483
-0.7774369785158326,1.5793413242221517
-0.7769689167707785,1.5868072341209478
-0.7711065174575991,1.844504399263209
-0.7659677208121272,2.0744891901464397
-0.7522125433185884,2.6322057169658195
-0.7459879609998543,2.8769386426385584
-0.74408983046182,2.940777514959738
-0.739919322252323,3.1193862160885417
-0.7384229236153397,3.1746658260311134
-0.7312385837350632,3.4271495011814714
-0.7196400112293198,3.7915416884515456
-0.7172704399062004,3.8743119888051845
-0.7118912636729648,4.0282653993107935
-0.7115652353461677,4.032553384802208
-0.699548854885661,4.355133432562542
-0.6993522093212605,4.340976379428572
-0.6971365407209387,4.401263927814689
-0.6938596989715373,4.4550342243870285
-0.6934298082226382,4.467353257941387
-0.690106335111051,4.532486962989248
-0.68927712730361,4.543990739515963
-0.6872739556356731,4.603780565751787
-0.6847940332074529,4.624905630794393
-0.6759917797352699,4.704287608947496
-0.675789647055729,4.729125249479203
-0.6724121309805051,4.770054562020588
-0.6703896030189025,4.8080838178246985
-0.6693510370883908,4.793542192106269
-0.6659686335572275,4.810062325019188
-0.6647708366457459,4.818185055986878
-0.664040772655623,4.821639209914169
-0.6502836089243003,4.832796704789081
-0.647370766967442,4.81377265597105
-0.6419082071052218,4.779049902675591
-0.6397646846194216,4.767754851262215
-0.637671206898383,4.73213953696551
-0.6361457504559231,4.7230741463076455
-0.6307602537307524,4.664718814176485
-0.6191063115116755,4.4871915666445945
-0.6105381517745947,4.334589951131249
-0.6096636225393977,4.30071715305301
-0.5982540218132204,4.022747757914354
-0.5918025696161644,3.8251507413206216
-0.5913784276364602,3.833099746060226
-0.5877727410758693,3.70786059022871
-0.5730908563984096,3.249075080854321
-0.5648784444004367,2.959284915434527
-0.5551129840476996,2.6061475396539038
-0.5539377738023861,2.5718533644257473
-0.5520980389896377,2.4894330811995564
-0.548671730928616,2.3889007331868037
-0.5443489794592473,2.2113806946241352
-0.5394481113915313,2.022308663759151
-0.5367118799520396,1.9339415548631416
-0.5360291733466225,1.8956221881458626
-0.5356004563580616,1.890248905307571
-0.5344718098372745,1.8381659753125583
-0.529183378726616,1.6330422788369288
-0.5275845611471022,1.5816693195750797
-0.5273047444146437,1.564367083095895
-0.5193984696844556,1.276797348095255
-0.5185568027786309,1.2586723513191789
-0.514627952716951,1.1064605001566075
-0.510003405591867,0.9402855871251244
-0.502469779784041,0.6716782088475611
-0.5014073554038241,0.639879972217202
-0.49882914205226303,0.5555942480319305
-0.4872090949724601,0.18008092393313352
-0.47825653315274597,-0.09823790680819194
-0.4698126319328928,-0.3362530333253277
-0.45339076805553313,-0.7388932071929827
-0.4517288327628255,-0.7582551533664769
-0.44917774039893565,-0.8315551637443049
-0.44536819578093034,-0.9022269364941842
-0.4225077069397871,-1.2980138130149788
-0.4159323055727051,-1.3720606747113622
-0.41221638205400657,-1.4294049706006071
-0.4080450517314178,-1.4659448844767713
-0.397746838807687,-1.5467414065414875
-0.3947298095689833,-1.5563656979109868
-0.3923658584298457,-1.5807885196564468
-0.3916125929881984,-1.6026020259766538
-0.38468874516555296,-1.6190102873717338
-0.37537945124145544,-1.667780908456114
-0.3753192313083309,-1.6618944140784795
-0.35280268246559654,-1.6673973467237366
-0.34227589684944526,-1.6462916369004694
-0.33147003688074506,-1.6271805469713787
-0.3212854793753417,-1.5885706783802709
-0.31956992186238775,-1.5888767167913487
-0.31788628483284054,-1.5726356280176925
-0.2975346753329644,-1.5131617004425233
-0.2974605009319946,-1.5104950748548966
-0.28966073232114686,-1.480098798798681
-0.28900940555969257,-1.4759701645181036
-0.2595574472013489,-1.366144736089307
-0.2521830892679846,-1.3419272715884152
-0.24894085746878147,-1.316103953893325
-0.2486832993353838,-1.3190588126820255
-0.2384880712600177,-1.2816511730189544
-0.23344017598686362,-1.2609057862260995
-0.22662404930401925,-1.2168661744103815
-0.21936784937378295,-1.2040451832530894
-0.21847813620151157,-1.1768433218291239
-0.21604608966646754,-1.1713543875276498
-0.20835950222549737,-1.1412079428323154
-0.2064366545867573,-1.1215585589601993
-0.20617779343105536,-1.1362101117435317
-0.1983498140791884,-1.0841956926090286
-0.19791115945345528,-1.0777104520892102
-0.19627930713500863,-1.0584483914979363
-0.19161630272297847,-1.0454089450596715
-0.18801563580848413,-1.027872121886187
-0.17903677839824095,-0.9493334566084162
-0.17394300355573478,-0.9363918537881198
-0.16938427162661185,-0.9123741023461752
-0.15627337436443423,-0.7875178506923403
-0.15527916659963825,-0.7731039099794744
-0.1528440707871508,-0.7532505368391064
-0.15158094181344328,-0.7467601208879596
-0.14907116617983096,-0.7224740445087021
-0.14765976703049377,-0.6918576192316076
-0.13973145211942484,-0.6214493777185839
-0.13457939661009988,-0.5837407732084563
-0.1302082400304485,-0.5361526899150602
-0.1279319874295659,-0.5086830973721137
-0.12548329252275314,-0.4785746442751505
-0.12079876593649796,-0.42169345363092636
-0.12075590849431794,-0.42469470391215436
-0.11871152813997199,-0.383448819325184
-0.1182366723541497,-0.3879213762824864
-0.11184277431627887,-0.294897778968702
-0.10047790510115728,-0.17512122116603088
-0.09597197046783101,-0.12372479533202008
-0.09569614230759793,-0.10999940830461576
-0.09292053230472819,-0.05756682449845771
-0.08469849918955275,0.03292404753915886
-0.07188617513239137,0.18938601115710682
-0.06228011420009372,0.31365629694305347
-0.046816163212395345,0.4841806338474537
-0.021641691472484403,0.7052829245578403
-0.020706651187175407,0.6984156824130858
-0.01917300825557433,0.698748135808196
-0.004808145532028796,0.790618293993965
-0.002525517288753054,0.795745631213077
-0.0018851078117338993,0.7997759374489665
0.0064059518046843955,0.783173623130285
0.032107015250035786,0.6811921381095317
0.03653762153939244,0.6219322938641599
0.040087771035308695,0.6229511730883606
0.04110141116956889,0.6095719595953719
0.04364612608838536,0.5896928521786966
0.050947691548480556,0.4792672852597248
0.05403615997664524,0.43299367209339523
0.06273987592787478,0.29897777914480844
0.06647501835416669,0.22942275079092214
0.08021527252456817,-0.024070204103030166
0.08472731695999158,-0.11744236261112694
0.08646380040643242,-0.1643025909860404
0.09207721624679266,-0.2937775380241445
0.09474935485119396,-0.34626297819314644
0.10280105098601311,-0.5571053597051744
0.12387913232478365,-1.1460635744384744
0.12593382528556862,-1.1892431520505529
0.12603949528824732,-1.1833393914467947
0.14342069337568297,-1.6832360308029604
0.1449247137280878,-1.729492245964003
0.14808278792954477,-1.8221585413029915
0.152909797097748,-1.9569028460878324
0.16061993349024872,-2.1619796382329066
0.16182781203096042,-2.193394510678022
0.16453798595373126,-2.273301722118747
0.1672550213130739,-2.3347401421443
0.16778828420384428,-2.37322270535315
0.16828265850167679,-2.3536523250455974
0.16931372660102983,-2.402391430909168
0.17171087039925137,-2.4635916437143286
0.18054021113844154,-2.693305089374664
0.1852669155984934,-2.794674890665207
0.1937103895009189,-2.980376694881349
0.1979005837955894,-3.0581886993781926
0.20186184431450638,-3.1609752578151884
0.2057497008641822,-3.211018569580016
0.21107278608490265,-3.302112904184993
0.21215900709722968,-3.315013633654145
0.21673048902148961,-3.3812581868652645
0.21750369874032316,-3.39737540768593
0.2259039615128291,-3.4940857623923205
0.24041953267425953,-3.611072839875198
0.24766702942785157,-3.636819212913008
0.2516111357296271,-3.6535826603708825
0.2524366879055542,-3.6427553453339674
0.2692357689286746,-3.60140277746132
0.28784171553954696,-3.4496555336157373
0.2903322057582103,-3.4075882249611484
0.29160974088883584,-3.372373011573945
0.2968741505020138,-3.3126565653140365
0.29870232352862924,-3.279797461503256
0.3164741508851985,-2.9503570000697135
0.33728870188009097,-2.49424024548285
0.3408645095030898,-2.39186596294278
0.3611873584742846,-1.855468225755755
0.3771618464985238,-1.4131245765463816
0.3783218830655932,-1.3951731264074538
0.3905647377899255,-1.064763548950185
0.3910666361245987,-1.0629556364757642
0.3942774892282572,-0.9688443335495442
0.40317630005953475,-0.7428830502601901
0.407943069909944,-0.6086354556495227
0.4120660703195367,-0.5255333305691327
0.41637212817579483,-0.43070972722232764
0.4230722387827388,-0.2909633990658237
0.4256653471167713,-0.24011889409868906
0.4274552498824953,-0.2045222448385456
0.43037872219195306,-0.14058048594121442
0.43211478503381606,-0.11335379348973135
0.43404573199268803,-0.08911630685506296
0.4398915195238846,0.0317768885299293
0.44113253003478325,0.05566602815064819
0.44994750968749786,0.17373068578037903
0.4584920898571001,0.293439071977597
0.46076205609926735,0.3126454606238852
0.46213359245126107,0.31384679886245503
0.4625630244821419,0.32972983706012643
0.46420404727051157,0.34699084465127394
0.4651616971172876,0.3569655823271537
0.46878695278592186,0.3854311339019841
0.4808109400653966,0.4612167260034094
0.4833155286924953,0.49118709833794033
0.48869245449182186,0.510264783925239
0.49043583604277696,0.4997014727837198
0.49062740632744095,0.4894122093196089
0.49209663502203815,0.4962972866248676
0.4959889997301543,0.5134530466994897
0.5133930776719335,0.4920807220613296
0.5178659934349614,0.4595082169851935
0.5181467685146379,0.46579065306361345
0.5184467375925697,0.4747704898201478
0.5190232552700547,0.45395481692682377
0.5213892958710686,0.4462230734321698
0.5216704578829816,0.43643910394048724
0.5268796521149373,0.40653018848461514
0.5270972662418032,0.4198429811165077
0.5296889777358835,0.39776369506837517
0.5357415328736623,0.341395110391847
0.5383079874386967,0.3218188058994398
0.5469119821819808,0.24481748196583697
0.5500465447377056,0.18308933623511656
0.5512986577277466,0.18296959437146687
0.5583264143347169,0.08478894328601684
0.5606385494650459,0.07717189650771575
0.5620148275687757,0.061794067969796265
0.5653449731657441,0.014115788239637649
0.5701330523076713,-0.04526459516697598
0.5719733582827855,-0.08277735625351777
0.5744239226907286,-0.11996280851303713
0.5769604474428061,-0.13754441530661138
0.6179646211994587,-0.754098123192215
0.6268676012353227,-0.8765741178168273
0.6293359521371595,-0.9096003217855175
0.6364456676490975,-1.03561588915672
0.6392405473284359,-1.0509070044276698
0.6404658129108372,-1.0844570043508688
0.6579487898742675,-1.3130482143309175
0.6604217606548604,-1.3403366826730696
0.672980673599394,-1.490081095378243
0.6794692621871268,-1.5617377343713414
0.6802499788422658,-1.5594946715561708
0.6820457172025414,-1.5975999277335493
0.6831603244571376,-1.5938360051863882
0.68863647258972,-1.648957494547048
0.6887390963808495,-1.6435910790835009
0.6897599270115453,-1.6497082583022682
0.695974119556487,-1.7185819223613954
0.7091608076505755,-1.8274948460413554
0.7268098950942798,-1.9370065909044698
0.7284686924238164,-1.9355873195129218
0.7392454398862895,-2.0022220308352847
0.7488874278977162,-2.012004675263518
0.750141622599569,-2.019837911015836
0.7516153597976762,-2.0130860491912688
0.754631198489871,-2.048278258610544
0.7663524663738057,-2.060945191080432
0.7667967226290449,-2.037002867985449
0.767881063885401,-2.0604641045164156
0.7685989642883562,-2.0507808961027068
0.7686124224242414,-2.046883947962743
0.7690688059086219,-2.058009531316819
0.7726363871145363,-2.057392981272947
0.7740875849308315,-2.0655691379324415
0.7776596865969791,-2.060758630242357
0.7881209186513116,-2.0360455423116663
0.7896866223763475,-2.0307073103363464
0.7899539203605741,-2.0343820073010184
0.794785675084841,-2.0121973216056923
0.8085617679711055,-1.9744793254855917
0.8097337416389196,-1.9894576034950913
0.811316744415179,-1.9586303954589879
0.8181575864654391,-1.9414379352337372
0.8239374146147815,-1.89554354420387
0.8258310622956841,-1.903727550182181
0.8301549164280475,-1.8457324553917545
0.8382508329064748,-1.8082447491720517
0.8447876808609989,-1.7365134368973998
0.853395843511267,-1.6483954733168444
0.8535251091689737,-1.6383083223802455
0.863030138973615,-1.5346186231902563
0.8663401102538284,-1.4930280956365076
0.8738819299319718,-1.391652800824679
0.8787525128374822,-1.3245152833288625
0.8822223643277725,-1.2646717778926233
0.8834525303348943,-1.2693073051084107
0.8924699609712152,-1.1215953855695138
0.9053202324016532,-0.8959531774860394
0.9084114134840697,-0.8245119024781076
0.9123763361190846,-0.7612879453158865
0.915578904659637,-0.6905660476838659
0.9269817574385062,-0.46564037501758065
0.9318591409496801,-0.35298485397600154
0.9566689681538318,0.18045300835423464
0.9691269270732876,0.45546299825687137
0.9703470146784312,0.4941364867600689
0.9707477727391511,0.495132723757035
0.9710975987087362,0.4939356630802147
0.9745906692666573,0.6026862318625128
0.9772281951133595,0.6482751370478977
0.983222702398268,0.7779577137737544
0.9884676228801261,0.8874712964547684
0.9977065133762562,1.0830610262827982
1.011332325654827,1.3656159352363475
1.012374708888963,1.3859354670483617
1.021152933961364,1.5269717942147083
1.0313008521284583,1.698919631632966
1.0327606636631446,1.7003060820609144
1.043362882754634,1.8454321738800301
1.0549405751761265,1.9637682977885367
1.0557008127447567,1.9568054596574447
1.0571013248515246,1.9935408908242793
1.0649452085567743,2.021084716956554
1.066545182587829,2.0225377865860716
1.0694548343859287,2.0283228056592693
1.0697868024238506,2.0210680100303993
1.0727290574891182,2.04338326475341
1.0731536692711705,2.0431625725887956
1.0811814886009143,2.034558225227099
1.0829284094044924,2.029467568235382
1.0936573315849127,1.9907694977976427
1.0983119346957597,1.9534837002177574
1.109297386957226,1.8467023862802179
1.112776285758759,1.7871148147433367
1.1135543365376437,1.7916589905809863
1.1138436951080433,1.793044229194647
1.1156148402713573,1.7593461819150003
1.122032836938887,1.665781229706209
1.1258649851958626,1.5860309270257087
1.1282992935725176,1.5485604715944825
1.1288429490497442,1.5267213264091986
1.1296735042921586,1.5347620561982236
1.1300274698307033,1.5341256643085721
1.1342969802177647,1.4342305592900166
1.1361327315984173,1.3988680453606666
1.1632211318941605,0.7207676736328007
1.1639407379943485,0.6972425545389477
1.1660697379532916,0.6600804180877402
1.179892311101085,0.24316709529316702
1.1819317283204818,0.18904082507029893
1.1851314029916793,0.08027296286543242
1.1923633070237862,-0.13805951872390185
