n_harmonics,base_freq,magnitudes,instruments
8,4.586953988203648,"[-0.66153736 -1.833769   -0.70140567  0.06302453 -0.58727551  0.55460492
 -0.66451827 -0.3851847 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.43425820354235,-2.097694471324014
-2.4231902976020225,-2.29882135423536
-2.4198157425755813,-2.3213699246802864
-2.4036732371979417,-2.2325057752445345
-2.3849541865494412,-1.8502766985549954
-2.367258442224917,-1.396196176793748
-2.3576966462366222,-1.246947824183614
-2.357045057029848,-1.1978951488850231
-2.35584197451744,-1.2685953545056385
-2.345462128406993,-1.0344730291462214
-2.3429244184045173,-0.9376662590505722
-2.3317264377861786,-0.7853950943877462
-2.330214280435327,-0.7737696707434443
-2.3255429639966754,-0.6827355223132191
-2.320849767944348,-0.6747951891077519
-2.315264858759914,-0.5867609984829895
-2.3140189951447074,-0.5463450245188123
-2.310849754173754,-0.42294835173463563
-2.3101858678130354,-0.4560649858329867
-2.305062363989803,-0.3656215716172813
-2.2971198884165895,-0.2253950288948925
-2.29004921416785,0.07073256604738917
-2.2846956919382198,0.16652256601472676
-2.262302802997825,1.201058402760641
-2.259752682304485,1.3215961282959816
-2.259127590246668,1.3668137061708039
-2.2558740994198527,1.5014132100202002
-2.2556509209577253,1.5611980283252307
-2.2504538457263497,1.842317615288628
-2.23986754989199,2.3400895136120394
-2.23911060261002,2.306195223790259
-2.235538014184701,2.5588744678909383
-2.234133992574881,2.5631058312719217
-2.2322042357382523,2.7206067086257453
-2.2319203135325894,2.7159906674623504
-2.2309488925657686,2.6591271691599503
-2.2281713107963785,2.834131228056031
-2.225897764259223,2.8980448568691974
-2.2211666840209556,3.0239784057730223
-2.218677651059556,3.063188695006645
-2.218322374950148,3.1389955195245824
-2.210937140405047,3.1774840798003696
-2.209531607099175,3.1687126376795303
-2.2055673769690523,3.212107254833706
-2.2016773467320236,3.1723965319771468
-2.1937615112285718,2.994296354182886
-2.1912948165628654,2.853762570245038
-2.191263465363569,2.872726179416512
-2.1890710245954974,2.774308641765182
-2.1848640945692255,2.629883757191015
-2.181126661282443,2.4039590009857412
-2.17991853420175,2.403816520218568
-2.1759875240360262,2.0564047549289874
-2.1544224632985207,0.5178526960647971
-2.1496791724055564,0.22589182969982627
-2.14249447235453,-0.31496214248446225
-2.126681809467497,-1.1229078192627542
-2.124668606836828,-1.2595611432643454
-2.122236946914819,-1.336715916925553
-2.120176256273612,-1.3774419524190926
-2.1170554969208615,-1.406645214130871
-2.0995085972690233,-1.2235574084327487
-2.0939247317774425,-0.9951822218170987
-2.0936765108054427,-0.9242532863402833
-2.0882210922642983,-0.6219424700858837
-2.086403659233485,-0.5456546987394478
-2.0851171350658464,-0.41128493243372843
-2.0836395051793186,-0.30669887664185047
-2.0699334799283777,1.0213460909810075
-2.069358503859326,0.99817334982985
-2.0656992508062615,1.4125722561967031
-2.0647084262201587,1.4734061652909431
-2.052136746060228,2.8270474800641714
-2.0466439097416558,3.3598184844053867
-2.0337172870505293,4.428829986163532
-2.031981654348646,4.550666588956137
-2.0223813108559994,5.063715798115784
-2.0170968219831984,5.213087668338422
-2.0135213480419942,5.268234565981797
-2.0096138765362923,5.279040144434954
-2.0073877738591377,5.2881557273580855
-2.005881125147365,5.27813122592558
-2.004438368783198,5.220518238427178
-2.0012023289595007,5.107316541608304
-1.9981515031720476,4.976171171330417
-1.9781990164249632,3.560354926281548
-1.9773192211711934,3.4934801069703294
-1.9617729642907618,1.8221108700692967
-1.9544967530600044,1.0550500744975413
-1.9524009720043158,0.736797703817642
-1.9451405985349468,0.00283352912944123
-1.941625222805335,-0.24577084987255365
-1.9387698822725896,-0.5209201619767408
-1.933151933708418,-1.075155679403912
-1.9302678011176868,-1.276490312226014
-1.9272230370105168,-1.4314449796093192
-1.922993901968972,-1.7112217348718333
-1.922551843738547,-1.6695798457998121
-1.9201816597553714,-1.8713630401676493
-1.915062575204934,-2.0061913962344873
-1.9130329252151028,-2.062035430070946
-1.9127364033522638,-2.081028555005098
-1.9088776233739415,-2.1871751731623466
-1.9084709285876382,-2.162019703996988
-1.9050502602067998,-2.1560600210249876
-1.8808386677549047,-1.6025043021374032
-1.8806476259396387,-1.6311978095335558
-1.873334193576334,-1.2421759941429202
-1.859049444514234,-0.47780148851309
-1.8590297244458758,-0.5640412390005664
-1.8445649702622315,0.07663815283184838
-1.8440777136795523,0.07840174641650122
-1.827035479788687,0.33300782654487504
-1.8154604430931578,0.1358618615028745
-1.804886071376813,-0.3035797690413111
-1.8035378311423613,-0.3764130432148815
-1.79985855588135,-0.5116462989310264
-1.798121592050075,-0.6625467932053472
-1.7854924422218559,-1.4759075710502698
-1.7819579041415086,-1.7141542443754356
-1.779454292555496,-1.9128157755755075
-1.776938249843506,-2.0923571570972155
-1.7758388030092906,-2.1865407484267037
-1.7676413537313191,-2.763590981777906
-1.7636664601159662,-3.0825352987945145
-1.7523738908045046,-3.6218490520451656
-1.7374571801985472,-4.092809596093319
-1.7324445390495655,-4.143952376426891
-1.730718667707276,-4.1443994514052145
-1.7305054375371565,-4.156220945571027
-1.7286897219604347,-4.178984635504499
-1.7254146554642074,-4.151014982255378
-1.7223407349276958,-4.063408493952592
-1.7216293193157595,-4.037921763261951
-1.715592281517098,-3.9588239394552227
-1.7081766215683991,-3.6443497408209966
-1.707482480753958,-3.6792186693491837
-1.705101619465725,-3.473941037752127
-1.6968407965043424,-3.055762549153542
-1.6937938743564456,-2.8392016811158625
-1.6889027019143088,-2.593388523128082
-1.676063889229987,-1.6793774051522734
-1.6733201626522267,-1.563632948920414
-1.6731475321154745,-1.511097962150461
-1.6710226241022774,-1.425342011544429
-1.6695954901023766,-1.2995279184440383
-1.6612349452107373,-0.8068997157835883
-1.659821988437823,-0.757448565924956
-1.6586660439648782,-0.7233385501690552
-1.6571775938413336,-0.639962103323837
-1.6560333392790016,-0.5709271845979599
-1.6501887549205498,-0.301071040589662
-1.6487621343288357,-0.2542374546092535
-1.6449313576133946,-0.1339745509507288
-1.6432384958601978,-0.029950450253064025
-1.6379005090191217,0.08731450484614928
-1.63325557347072,0.22043668816509734
-1.6310206054097094,0.1982803017937696
-1.6188244976397284,0.396762797324848
-1.6179959022142463,0.36425424049470684
-1.6134387370887275,0.38641929235942263
-1.6099833351321389,0.3739803426783996
-1.6088105365658512,0.26509980855707665
-1.59949585969283,0.23398777204589935
-1.5920717701900435,0.12923217956370397
-1.5792300447061856,-0.0664243500619935
-1.5771761556166577,-0.08924698621659916
-1.567585563016633,-0.17906912403241274
-1.5512009011955845,-0.31725085584326507
-1.5365915896240536,-0.25448288403606584
-1.5321723201597346,-0.28560310917174647
-1.5301401401456747,-0.26611954050057623
-1.5236672780795182,-0.14659358184791738
-1.5153072436431603,-0.14601368692189068
-1.5095906169415254,-0.15715401959996517
-1.5050342812986726,-0.016947127152497462
-1.5021566964014934,-0.018115758417020976
-1.5012629077397632,-0.03696949026844544
-1.4978299583887946,-0.01127796090040551
-1.4939688004872067,0.04673335296574365
-1.488108992469597,0.023347355369513094
-1.486597437141115,0.022115635857168317
-1.4859884018504328,-0.008024515985937127
-1.4817669262543598,0.03231109686420442
-1.473508598437323,-0.0075677096122063366
-1.4616768389285915,-0.09959002528556693
-1.4517417954636194,-0.23489581931023146
-1.446024728987086,-0.3041501365119058
-1.438038124786564,-0.45472095188339906
-1.4312694759236637,-0.5331500733551224
-1.430686827023907,-0.47797228783629986
-1.429534879159174,-0.5677608367752189
-1.4287838634241117,-0.5411112373023906
-1.4200447128206428,-0.6871844611769986
-1.4104072804744392,-0.7930190629655017
-1.4038086225001918,-0.8297327315678673
-1.3997093381130385,-0.7890370709579577
-1.3977743263799747,-0.8030248345813532
-1.3757748341321587,-0.8519331163738671
-1.3727288976747691,-0.8472791604011601
-1.3697770738304849,-0.8833677526056819
-1.353909683933462,-0.9206039219912695
-1.3511912121553844,-0.8986297594506114
-1.3325922261086265,-1.0429060530446945
-1.3249429059185707,-1.131934917270329
-1.3204911971933009,-1.1724703131536345
-1.3173515947295722,-1.2233143113117917
-1.3169852916586366,-1.2435323533048335
-1.3146411097852158,-1.2219452276600915
-1.3094277130869663,-1.2520166607771808
-1.3035576110900016,-1.3459724490964242
-1.3005455157314765,-1.3585319036086503
-1.2976746052003771,-1.4330420130825061
-1.2888686962759184,-1.4094465643679497
-1.270593768177456,-1.1921956317446698
-1.2598250858232918,-0.914040862627147
-1.2542997384626107,-0.759713268591513
-1.2392897205963558,-0.01740169379054715
-1.2363097778436671,0.20967270734852353
-1.2224104152503221,1.18781855930467
-1.2154854979153142,1.6182917117389173
-1.2019925469532018,2.5675747732218257
-1.1994012800318703,2.70203408468895
-1.1738512199820783,3.61614925926835
-1.1718753452606994,3.704884723600746
-1.171406675157114,3.695832912214129
-1.164400154789054,3.6557401292052494
-1.1637600870041653,3.6782345542770614
-1.1491536780540057,3.3357494059723565
-1.1474002948828617,3.289430635921644
-1.146652370406214,3.2057227499992873
-1.144055522198899,3.0995010224243034
-1.1329233340092926,2.48638696682486
-1.1286676805291567,2.1363472379475836
-1.117755245262123,1.393349282576303
-1.1154832836953779,1.1584222590674946
-1.1131884108110934,0.9848786805430612
-1.1100505931502203,0.6994088671049185
-1.1035887142718563,0.16496016621150436
-1.1026709541428836,0.07661864623483342
-1.0885151458411073,-0.8843922715540696
-1.0865105460321978,-1.01372386888754
-1.0790328930766109,-1.48917470438325
-1.0470342691463193,-2.353595009830274
-1.044039395374856,-2.3150952848554907
-1.026109671081823,-2.130990953143603
-1.0252014909136895,-2.0533264067049357
-1.010373114872102,-1.7295074337806715
-1.004249493449981,-1.6151719714771855
-0.998296040152888,-1.3814980010634463
-0.9969653736122455,-1.3872997714244553
-0.9952772031503136,-1.438240943970726
-0.9950340238401294,-1.390153025372878
-0.9667240431045458,-0.8866766209847575
-0.9666455832010543,-0.8503419962598882
-0.954410802263074,-0.688385445849979
-0.9412371024365154,-0.5331263355336795
-0.9401186800002104,-0.4753770742881905
-0.9378720812462631,-0.4165129093118538
-0.9158102136093587,0.20575394836684022
-0.9100268341915019,0.33914975338946624
-0.9092000376819129,0.3719365497877068
-0.9074370829229945,0.4944218683050907
-0.9033800703869419,0.6781164163712676
-0.9033182316560664,0.6136145268588771
-0.8962723289943257,1.0133619581393318
-0.8850263647459524,1.6008852417344277
-0.86989050584884,2.382415534210389
-0.8697068199603448,2.3793902080072593
-0.8601500587977764,2.820726085948694
-0.8592917538589262,2.7585062459510334
-0.8582143341347259,2.863394535807454
-0.8545454771572816,2.951920667002463
-0.8524485165818794,2.9845094735378686
-0.844467517426033,3.15587692951689
-0.8310594242853284,3.1026496306453404
-0.8110199918802712,2.4951417407770538
-0.7959203206129111,1.4542250290290017
-0.7928081915791103,1.1207374206810385
-0.7899396003369912,0.9564476868526282
-0.785488216773925,0.6596779638386876
-0.7843587896076629,0.5453610260540368
-0.775996967285435,-0.12883410469655837
-0.7746507587140852,-0.226227398716657
-0.7699644073622114,-0.4663905381424951
-0.760187924792679,-1.0406189605608875
-0.7559795373178737,-1.2414206123502467
-0.7434044338225552,-1.4735963993192975
-0.7363951342630735,-1.370709589491452
-0.7344243811860842,-1.3649485865347168
-0.7337624066851447,-1.3755146386527777
-0.7232261030187028,-0.9073931152059711
-0.7200427067652857,-0.7311070993439887
-0.7185190406133914,-0.6201014330661854
-0.7172307549785053,-0.52412326462548
-0.6987204462612384,1.1357194222825568
-0.6886043230097596,2.1657920487717774
-0.6772260345394026,3.276702677472334
-0.6720057218801903,3.7653747858169266
-0.6697907724100993,4.0030323927377
-0.6688815501996936,4.019074979317848
-0.6670204553795651,4.180090390689231
-0.6634004456724067,4.502708149879136
-0.6631783295331095,4.437421696306412
-0.652530885764655,5.070358931824452
-0.6477749347679773,5.142861969201246
-0.6445072135869339,5.272343475422081
-0.635952566884475,5.195042746010612
-0.6345776297237657,5.1694460410599
-0.6345680746993159,5.206311010667953
-0.633906260512231,5.183089826076715
-0.6225112142804186,4.691522115045831
-0.6116229027254381,3.859683446296231
-0.6114268470747093,3.8236115257905294
-0.6060489208925803,3.325125272180856
-0.5961895371827843,2.318114210254013
-0.594782425152637,2.198488437571066
-0.5907269928168652,1.652466136682983
-0.578080972249353,0.2708742494335863
-0.5725843670864346,-0.21365150397914995
-0.5710651224118908,-0.33843645194642
-0.5703702339584802,-0.45255061982292777
-0.5467141006145191,-2.0333302015584676
-0.5262473243149879,-2.105290727898092
-0.5241623565630626,-2.0655745403736234
-0.5236164701128674,-2.084296948316475
-0.5214416785533005,-1.9881082824369127
-0.5204463509611017,-2.0155341992867943
-0.5143618483430945,-1.7406652772081
-0.5114668621596272,-1.6204578977121165
-0.5091780025344326,-1.5159658417437154
-0.498652542023744,-1.0251534361738732
-0.49478274526613664,-0.7867288260927442
-0.4842436390368601,-0.24755454264378282
-0.48060029958575257,-0.13351779379416553
-0.479361929469996,-0.06267014744396603
-0.47611630306645214,0.05958573023011647
-0.4680543240171744,0.28638361882547647
-0.4658369721224611,0.27814181973679786
-0.45810343388696895,0.3620664424708445
-0.4466565166077574,0.15395247011555316
-0.4411192151297927,0.006894412371849613
-0.43815819399289024,-0.1718415802569626
-0.4378956361297739,-0.18160912306412408
-0.43035900416184303,-0.5238079334652916
-0.42747611827375565,-0.7072988442773462
-0.4259132219333299,-0.8113555140838954
-0.42100128908999146,-1.0849017264382523
-0.42007874248579125,-1.2440824719845263
-0.4161598687059662,-1.4311381997707948
-0.4154199579053466,-1.4803482025184993
-0.40337372699386354,-2.37988288769345
-0.39529277645792327,-2.924252070353663
-0.39347030741869027,-3.0828992286578134
-0.38442241991818094,-3.5711062715782336
-0.3666215552966299,-4.101609220398857
-0.3635071853004348,-4.21418265484401
-0.35163103327561585,-4.076836880195316
-0.3449352411128581,-3.871924032255197
-0.3220761999546653,-2.736617946233085
-0.32066258831076766,-2.626384993227125
-0.31776132587291794,-2.5285097948263373
-0.3174921101233501,-2.4355841078112097
-0.29839156298064307,-1.2174517255100537
-0.29143237446167714,-0.813986068667269
-0.2879651732986934,-0.5870590763386241
-0.28789909614400067,-0.6762890548642321
-0.28560320918414206,-0.5538638548387951
-0.2818760534759366,-0.4131578359960188
-0.2791203955846262,-0.27304501481390064
-0.2722070329504671,-0.006996077029919102
-0.2716654662497957,-0.009528263237885574
-0.26740249018715545,0.15319988925214204
-0.2570313717129764,0.29916216140172985
-0.2564053518246019,0.2922985662489372
-0.25348515027543694,0.37385346386457863
-0.2509568249056704,0.38389069322635216
-0.23714480088362144,0.30375539059536927
-0.2316703479371105,0.22027113421155078
-0.22491352450919333,0.17145195670258406
-0.2246145268743427,0.16139333028450994
-0.2231965748633602,0.0844610870416105
-0.2230732903492001,0.12640301462707465
-0.2147017716329236,-0.0020823742639356317
-0.21139726101550504,0.00529991349639989
-0.2070741812854222,-0.08688698495270647
-0.20206389486679388,-0.18867389069595142
-0.19813017392815357,-0.1654694633315946
-0.17633722995159484,-0.3270133251846004
-0.17228549515384461,-0.23631720585575638
-0.1699771035237836,-0.2911378909937183
-0.1586935364544333,-0.2594146794591264
-0.15846032785513797,-0.22887917474955125
-0.1515352025923118,-0.16724538450104232
-0.1510644336053586,-0.1778206345879769
-0.15019264216965755,-0.11007534627554158
-0.1339989718400263,0.01759587668129147
-0.11729769279945446,0.026280930537434043
-0.11593756391717669,-0.02468128375248734
-0.09967222978304369,-0.050334252070802124
-0.09941343871926556,-0.038186682415601955
-0.08780224036399886,-0.13460659105592374
-0.08587619771383448,-0.2129796861792595
-0.066818874596553,-0.4468588593646504
-0.06499054909685231,-0.4901167150223902
-0.06492037555808317,-0.5176209366979054
-0.06088133950116115,-0.5489742130543792
-0.05648786664083438,-0.6030295853855664
-0.05495519032873197,-0.6065266997215316
-0.05142166453255559,-0.6761497604507539
-0.051196383781654475,-0.6653478133422498
-0.04943223858586698,-0.7295459537109286
-0.03322619911574254,-0.7688993224805485
-0.032328874520620055,-0.8313963707610296
-0.0315420199959382,-0.8333995022452879
-0.012688429172572846,-0.8433495128409334
-0.009164520537869425,-0.8627235916072686
-0.009094004035246073,-0.8482831580844061
-0.004946298112297409,-0.8875218656687051
-0.004486463701827148,-0.8699284255287871
0.011071167986774544,-0.8695514484812156
0.015549766037655122,-0.9133298019607693
0.016509849652158515,-0.8816922292600016
0.01787965696651206,-0.8936608793969313
0.02814047829252475,-0.9814339326172434
0.028338614797283945,-0.9753684906371286
0.038663388223684425,-1.0769817466283322
0.03993611153375154,-1.0304818432939666
0.04846456495829088,-1.1916250294026605
0.06335471908561985,-1.3268407222437568
0.07099072032638398,-1.3577712015685417
0.07222524400847341,-1.4278236767976735
0.07845048659830267,-1.4497626271589525
0.09511864318992602,-1.2444523394131588
0.11270026778220643,-0.840679848173671
0.1188674954850768,-0.5198479220788655
0.12049345464643668,-0.42401611372566883
0.15273295563688327,1.4868487411180764
0.16317871724587718,2.2606705194758114
0.16590297166156054,2.4024914230910293
0.16801762579826995,2.485698678010959
0.17172262865614218,2.7270757603408238
0.17800682105232601,3.041762589195414
0.1784227041023838,3.1646475891043706
0.1894293291033362,3.4939520777239745
0.19594964871724496,3.5809423011013504
0.20631278673989284,3.6272358505746536
0.20650447417806594,3.652467782135449
0.2073042449151563,3.647028533888765
0.20926507866127508,3.595654154798908
0.21315856338242778,3.578604238737738
0.21574984343973913,3.483473630934702
0.23222081108734915,2.696108514264035
0.23503481791735759,2.5588741068911998
0.24224183873832983,2.061322945337882
0.24477221414735428,1.8931184049042225
0.25366112245332006,1.1842760607730523
0.25613214769041015,1.0161908450193893
0.27071503939628094,-0.1795373988217294
0.27757749861694325,-0.6726659246340752
0.28044537984148654,-0.8957547013427264
0.28261936214231564,-0.9830529428230669
0.2854562262342544,-1.1838598030589411
0.2970184463315948,-1.7473244297102732
0.31284362761758144,-2.2778976337997876
0.31855156968595555,-2.32813709412198
0.34900518807315883,-1.9742156735800052
0.3625737189346756,-1.675212708812684
0.36530420781341544,-1.5649103896940835
0.38434331015993184,-1.1403233049081476
0.3879282561476538,-1.0594700726911033
0.397152715074891,-0.9515297353743408
0.4042219779125471,-0.8156838416508909
0.4271908253469663,-0.5344452034642868
0.4306787692777836,-0.45295898016904546
0.4361319538420956,-0.40089811615729937
0.4376212225549123,-0.300843284173863
0.4473802599419585,-0.0858856373209163
0.4511336906577057,0.010621162316634049
0.4565869025638163,0.17356466863166464
0.4660387181084218,0.6360244516680813
0.46944421599023656,0.8685407638378396
0.4826777239773743,1.4768187653066651
0.4905128766011684,1.947546944293045
0.49174877889523927,1.8855052702897268
0.49492371366195753,2.174322338851233
0.49771685905521945,2.2576512597417917
0.5224927289203176,3.1034400163154805
0.5230743142384253,3.11095840712732
0.5246779171862865,3.1240118945705087
0.5254952301924964,3.1282202322382893
0.5312226681754906,3.171410678980868
0.5361023036944053,3.214767165307899
0.5417984658930308,3.092973561054333
0.5505902694719964,2.806762361942548
0.5592401719996984,2.3141521680866153
0.5671583958168345,1.9283909726701407
0.5757161963796342,1.294936744145558
0.5771777263282063,1.1481007239035532
0.581153043534171,0.870880720682916
0.588594414629183,0.28230844397197463
0.5960092987440264,-0.25771527392540516
0.599129970889658,-0.4846718262322557
0.6019539956225208,-0.6071444601318777
0.6029572647963182,-0.6816730380347291
0.6106303973931619,-1.0579637887452287
0.6108188728674122,-1.0714086182115503
0.6266077111677539,-1.4870231015171778
0.6307866647490283,-1.4247894761192348
0.633105801261328,-1.3891607642202792
0.6337470386315589,-1.3695520089332667
0.661729897496131,0.18467521305785825
0.6747090579207606,1.475457246315417
0.6772888592872643,1.7597953928514907
0.6785041958084785,1.8273628317098938
0.6789240361979259,1.939981765119981
0.6833210974959316,2.3627072649473964
0.6878944818643604,2.8021635774077294
0.6953233775887275,3.538779698659262
0.696480717569095,3.668352270474533
0.7020210678762631,4.052196957597641
0.703458755029752,4.22110530173739
0.7089535738273991,4.67750149780434
0.7099728112578045,4.775312350874713
0.7121008147834416,4.822683972682798
0.715275710683736,4.966695580422371
0.7154049402770575,4.985678416960825
0.7269443204030908,5.170026578686538
0.7307103811491134,5.264065666508952
0.7377702508728157,5.1370234586093355
0.7401036987976184,5.039389034258237
0.7435656494095952,4.877165670855325
0.7489367540121132,4.55626944929671
0.7541976741802925,4.2189389352610025
0.7571707025464489,3.925314232570064
0.757345381103212,3.920638723404597
0.7612085512888447,3.6176623155662195
0.7622078575423115,3.52773567596988
0.7664105023323478,3.0991119698099845
0.7738246349742179,2.264867195641337
0.7751924360134863,2.118953664082621
0.7764871783589724,1.9642964675624184
0.795320448461335,-0.012822447813606093
0.8045533769614925,-0.8904663223033631
0.8106313318959,-1.3701336397746817
0.8155121568305672,-1.6471717874691179
0.8407956095246245,-2.1963397058624072
0.8413462970931112,-2.212431881691239
0.8476959547061798,-2.081772312244259
0.8521249417195644,-1.8893448406214988
0.8564186641092091,-1.7163403658445182
0.8603544280087041,-1.56636044703307
0.8617546114384891,-1.5094771192237888
0.8737644984728279,-0.8237775045159159
0.8793205364623184,-0.618569584759946
0.8842869977689283,-0.3751923267706532
0.8871483842829204,-0.25892557802745764
0.8909178905370636,-0.047934917861946036
0.8968274941662555,0.11233039766300712
0.905634350003218,0.32045227624876066
0.9152166216510174,0.328410281084868
0.9182239300274926,0.3036958147972511
0.9183587232289296,0.28560409811278603
0.9195282013328132,0.25298679761384696
0.9264256251905003,0.04096940302304962
0.9368577460582568,-0.32458716663004594
0.9387132988075608,-0.5145032998666763
0.9409666537540438,-0.5817091211133243
0.9473477161968624,-1.0277572651486802
0.9497210185589866,-1.1566452302383659
0.9569599214106148,-1.6958703829639827
0.9645504822344302,-2.268518888553762
0.9661652469277255,-2.34643298231393
0.9690780722095012,-2.592452226080997
0.972315728379888,-2.7752828080019096
0.9725089040684853,-2.8087949139683355
0.9772841670362009,-3.107431635471871
0.981365065193756,-3.3923622513446965
0.9845294913492184,-3.5061096550474846
0.9868012259636414,-3.6391982412107042
0.99084967852344,-3.7434323684085182
0.9936814798951628,-3.8751209369595743
1.0176873569248484,-4.07513318278908
1.0185500946486306,-4.084496890257545
1.0381601577133805,-3.2884146664240936
1.0460159441888282,-2.8790788067070405
1.0464316942951024,-2.8146570163784226
1.0490886641545751,-2.605883627632288
1.0491177976249944,-2.645217882175572
1.0565752337688625,-2.16835311194818
1.0680507163035022,-1.4526449217246407
1.0721176747897037,-1.1654980558737504
1.074504226665077,-1.064898126273464
1.080349882614251,-0.7346434732657368
1.0828393268142298,-0.6110740744245633
1.096738605840855,-0.011871079910916855
1.1040404489450193,0.17156226474261366
1.112333866215974,0.30606909008082234
1.1126441287664415,0.34397204736236686
1.1181659245411062,0.3243011927646726
1.1284012213105052,0.36233202521662655
1.130355170699703,0.2929619090409794
1.1455079288505479,0.12294140703217643
1.1456391619944872,0.1233256401198091
1.1477477156215636,0.080531242979307
1.1495666066321313,0.04504600920560473
1.1523152430386023,0.0392408223480835
1.1606622904479345,-0.06431269155039422
1.1684236561067616,-0.09905323773226742
1.1686653329933376,-0.17483279172140673
1.17252914722501,-0.2022746795075817
1.1765861029170273,-0.23801741585780448
1.17957169230396,-0.25871971766352664
1.1911598770913168,-0.2931679947352695
1.2081084417108263,-0.19992568392035087
1.210279431612154,-0.19736557985389616
1.232821226181005,-0.032232611959684056
1.2444685702893485,0.04120474930282609
1.2501170680217752,0.03403885919926654
1.2521979873959195,0.03729506332663925
1.2596893808812677,0.054175883935181315
1.259997835287244,-0.008735733752057148
1.2684931841325309,-0.1020139826778192
1.275396076913104,-0.08578092676824688
1.2766586351190146,-0.16260192141154892
1.2862357114750216,-0.21833612039664602
1.2925601689451929,-0.32005808302739674
1.2957544115484474,-0.3442978323858183
1.2967482028040118,-0.3807048670001247
1.2976134876381877,-0.36755280417098196
1.2987244557948312,-0.371028810980277
1.2989015258882706,-0.39294265972980963
1.29952506491973,-0.42729944170610823
1.2995316457109425,-0.41553520338815475
