n_harmonics,base_freq,magnitudes,instruments
7,1.72093306266803,"[ 0.39183179 -0.99432908  0.97222429  0.24276398  0.01745315 -0.03512061
 -0.0722671 ]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
-2.6824775364553304,-0.585356678490699
-2.678074604244283,-0.5057585050663571
-2.672913049013457,-0.4127398747607
-2.669398885951604,-0.349529428425123
-2.6657418163615354,-0.2844066212757788
-2.660226005608193,-0.18642711399163017
-2.6378269996749966,0.19627437471821674
-2.6292091374573694,0.3356308495084535
-2.6232960700986476,0.42789145252508676
-2.5972088733038516,0.799620717660492
-2.595608375643887,0.8203539811885927
-2.5885977393776116,0.9074505467846763
-2.572851227279969,1.0842234611107222
-2.5689589677084994,1.1237295826464146
-2.5646032773715577,1.1654037829724395
-2.5589381276271324,1.2168379742935893
-2.5523644677538093,1.271757040711296
-2.5495362394895302,1.294027935232159
-2.5437861364660783,1.3358284243776553
-2.5436997131681247,1.3362253986593866
-2.5350200892444237,1.392275903315558
-2.5334900001525527,1.4011171041768902
-2.52816518758921,1.4303277130594096
-2.5264883526977044,1.4388482078752076
-2.5160585009792875,1.484490128889773
-2.512520783144192,1.4971129565901753
-2.5118435599373017,1.4996692569318624
-2.5026466560510148,1.5260432354338702
-2.4982717749253918,1.535979139211363
-2.4956248091271203,1.5403014966672497
-2.4948258084634727,1.541815907405772
-2.491687426606508,1.5462904510477518
-2.48504278211466,1.5534845448247259
-2.483968396062867,1.5540414275936005
-2.481579447386626,1.5552981213174004
-2.481474979726138,1.5555107780695423
-2.479378736261405,1.5560229038380617
-2.479345674213926,1.5560778464127067
-2.473409056587303,1.5563424018620635
-2.4684473346398517,1.5544737942614963
-2.462005633766955,1.5492848974346027
-2.4579433989053268,1.5444908537528792
-2.4480667470480357,1.52890587825126
-2.445779375360851,1.5246548705688785
-2.44429999719355,1.5216585461223096
-2.4398411358036336,1.5119957318203174
-2.4369787126986253,1.5058115461948376
-2.4251704821204036,1.4757227128390664
-2.4206935877389584,1.4630313281072127
-2.401844831238324,1.407320878016985
-2.3919266735784124,1.3774949511531271
-2.386836437743518,1.3618705531824382
-2.374701324855199,1.3273133653290967
-2.373514137317395,1.3240067681571754
-2.366721691398072,1.3062238867450973
-2.3626249483752706,1.296508243587848
-2.3594135237026483,1.2891152237852703
-2.3458198492327575,1.2612736921677627
-2.3203353466115875,1.2323382386261934
-2.3156301880968777,1.2303966575234968
-2.311678470208326,1.2300125174945136
-2.2996613093535885,1.2324173835962395
-2.299113357984779,1.2330643966601016
-2.297950488025842,1.2333915502027482
-2.29689543606687,1.234004266785817
-2.2964621722479492,1.2344843928363607
-2.2913774125054673,1.238928267428092
-2.285733176376187,1.2449294113394782
-2.278467645481035,1.255199923877175
-2.273557264114448,1.2631728154362745
-2.2661406071058545,1.2774670701535424
-2.256711709765745,1.2991230545288168
-2.255742811881997,1.301029481965139
-2.252219655614855,1.309900376698917
-2.251744409043307,1.3113636083568687
-2.248322599145918,1.3201205141329502
-2.2472639870396085,1.323115309148559
-2.2415147117436334,1.3387184781304013
-2.2407910916500393,1.3405665915333531
-2.2307961953671596,1.3698225059763045
-2.2301301658887827,1.3716272211959346
-2.227607687840192,1.379420738873476
-2.221819764723257,1.3968209694645257
-2.219892563297185,1.4027522627338853
-2.215537258320187,1.4157094944499142
-2.205847789585902,1.444659057709342
-2.205654721008779,1.4449406242304152
-2.1837678837430206,1.5023979051425198
-2.1777222181508344,1.5156976069425097
-2.171711654575197,1.5267534891791263
-2.171109666851545,1.5276246808106295
-2.1649149453979044,1.5369921483898414
-2.163872433952209,1.5384037059569102
-2.1599917281166916,1.5426465435473669
-2.1551433256050796,1.5463904629235166
-2.1528708963011454,1.5478818682987467
-2.142492142073246,1.5484941345645158
-2.140220766926745,1.5473782212446408
-2.137006075586509,1.5451376034852817
-2.1347295797325394,1.5429389388641401
-2.1292178549543723,1.5358114800861473
-2.1129496150622966,1.496952885555936
-2.1119528273575723,1.4936382438365814
-2.1111656718223135,1.490717768261844
-2.110801619047951,1.4896002365533523
-2.1100108040498426,1.4869861272889162
-2.092832979428403,1.4091888467380298
-2.0920350526800755,1.404575503392964
-2.072081975671937,1.2688088743944852
-2.060729590412693,1.1698343588250675
-2.0592400075763457,1.155711151466287
-2.0554490602410898,1.1185894342734934
-2.0546685017687887,1.1110040449886496
-2.054273934276376,1.1069744951435068
-2.0397450053796007,0.9473319660680208
-2.0371654809017836,0.9165143468163099
-2.027334112933316,0.7922244283865454
-1.9874954704638008,0.19778968990310852
-1.9736475340108353,-0.034304088118424114
-1.9715915288000279,-0.0697937186400749
-1.9576760834474938,-0.3117793777573207
-1.9556505588528728,-0.3471636907708229
-1.951135669856117,-0.4262663481250124
-1.9505381827358488,-0.43684716173105864
-1.9492154219424649,-0.460422919843898
-1.9421228617111341,-0.5852150817921167
-1.936478684098566,-0.6837722703937206
-1.9342947044401602,-0.7218894809930296
-1.9202087971644326,-0.96362858241366
-1.9197892030872705,-0.9710345057066531
-1.9164708681821414,-1.0265879498702735
-1.9142984677041501,-1.0626508562130395
-1.8983155925164248,-1.3191476873338983
-1.8977409789209534,-1.3280997055165238
-1.8912883802256988,-1.4254228283752355
-1.8862457723272186,-1.4988591773515232
-1.8860560235865687,-1.5013865057792748
-1.8788894827394158,-1.6008647537720186
-1.8739404888775415,-1.666488222251708
-1.8682810699392105,-1.737455987487646
-1.8557826576416647,-1.8801995595103818
-1.854419918950386,-1.894193913766777
-1.85365594891658,-1.9021706502479627
-1.8534265334654565,-1.9046419724208963
-1.8521682703073972,-1.9173431862586103
-1.85060697484948,-1.9326120461600171
-1.8452402156736152,-1.9832016622957975
-1.843799057279086,-1.995906154779033
-1.819545704154272,-2.162092501720426
-1.8140649302456469,-2.1857703156787003
-1.81372186737694,-2.1871428399157327
-1.8036557998490266,-2.217235959817282
-1.7955255849503577,-2.2287786965322467
-1.7882274595498449,-2.2296635759034027
-1.7836371926937122,-2.2253800919411764
-1.783362880342048,-2.2247049035660504
-1.7742954415614665,-2.205344944811264
-1.7721714520647383,-2.198916168940456
-1.7676976438475813,-2.1828420440194423
-1.7656303384955832,-2.174463423957068
-1.7619521381338854,-2.1573448972845086
-1.7570896834680363,-2.1316526726418403
-1.749584215576323,-2.0846815009825383
-1.7473903233203918,-2.069453281077875
-1.7448703709360673,-2.0511832773934118
-1.7378766396842713,-1.9953606397350576
-1.7374433056580907,-1.9919012705394696
-1.7264476679791363,-1.8907586757630848
-1.7255795066786572,-1.881910158016446
-1.7224992282973517,-1.8507546125526555
-1.7132562240892755,-1.7502260556158526
-1.7043989343801258,-1.645902462180479
-1.6998239839510219,-1.5893784705612837
-1.6968239221697161,-1.551212912166244
-1.6930389659476093,-1.5023090509853885
-1.684246463219844,-1.3852794001131896
-1.6841242209623362,-1.3836104364608823
-1.6754873791211913,-1.2644530846302828
-1.673039218606153,-1.2302161290787088
-1.6701348208235358,-1.1894828904061365
-1.6653088502039894,-1.1209202310152755
-1.6492365038292676,-0.8909728844772891
-1.643193476368224,-0.8050148938165921
-1.6416658186454343,-0.783018402931597
-1.636703798985952,-0.7132801381484446
-1.6311786427888333,-0.6365225659370147
-1.6229587998000314,-0.5241587403223888
-1.6029554463737936,-0.26907624554797505
-1.6017663786127945,-0.25528041998263246
-1.5989542646543031,-0.22198306766915574
-1.5953947518726261,-0.18120723336407835
-1.5933106964861945,-0.1574799912478012
-1.5874668384125283,-0.09405537132826274
-1.5873384006348803,-0.09318572305119459
-1.5868469436630352,-0.08804098501395378
-1.5849810744004638,-0.06828718839580353
-1.5819356914349592,-0.03725127967815858
-1.5778144956073046,0.0026417084632625897
-1.569180058355634,0.08022726012087573
-1.5663321404244586,0.10410901267070634
-1.546753476531717,0.23992476632829832
-1.542010181104191,0.26480579857705727
-1.5180054123227873,0.3485978650420539
-1.5060720749986647,0.3626546362929729
-1.5037578505923295,0.3635771005812027
-1.5006184304536165,0.3631739281520133
-1.4862197909840564,0.3485517631508112
-1.4815883231278182,0.33879703563214236
-1.4803365551574732,0.33594361426135294
-1.47762248603391,0.32877705682526787
-1.465069265594699,0.2886191310440111
-1.4631997889614954,0.2815083314478826
-1.460149979860991,0.2692844611636696
-1.4571471336636181,0.2560425354160041
-1.4548666894872855,0.24613109869139735
-1.4482915901359852,0.2153788140558415
-1.4383513536614874,0.16455457203090817
-1.4360338816293026,0.15216902710754865
-1.4277464933433,0.10686147416498795
-1.4265574665873422,0.100249086604059
-1.4215322136109048,0.07196963885981127
-1.4177913461972507,0.050535774658619685
-1.4172774384757723,0.04755533811423837
-1.417245591369945,0.04739823207679524
-1.4158774302223058,0.03972354330026355
-1.4156204017731808,0.038216746014980554
-1.409083832549535,0.001048960767557064
-1.3901933435318707,-0.09961799471498035
-1.387716018456808,-0.11147426181891465
-1.370804360094806,-0.18413664221086987
-1.3682303692134392,-0.19333209529371406
-1.3641957326105885,-0.20601403976498847
-1.3541116016452626,-0.23184660582476027
-1.3189651542303196,-0.22418458380612202
-1.3144817668459312,-0.21051767123709683
-1.2942648818416627,-0.11047366945500656
-1.2926117233361074,-0.09966844557299018
-1.287290903640733,-0.060815921831768684
-1.2760484913958214,0.0362405618038069
-1.2660473258491733,0.13992575300220736
-1.2656498734716783,0.14428590151265394
-1.2588477904061244,0.22472513272085404
-1.2547256276046395,0.2763195034902794
-1.2500194702271075,0.33888975719755765
-1.2487730468754221,0.35598172065220535
-1.2379207200468105,0.5145585585312887
-1.2344546142552622,0.5683708929918013
-1.2333297164126367,0.5862893979939133
-1.223770184503492,0.7441067053754112
-1.2165439185349987,0.8705879604167843
-1.2126995654878687,0.9404346044923809
-1.2076895433035262,1.0331786850320082
-1.203327835353325,1.11575523661814
-1.1864509181760827,1.4480549034822907
-1.1717411425538773,1.748717728117084
-1.1684486164956551,1.816384964696075
-1.165143420305582,1.8841867838225583
-1.1618394483167958,1.9525480324848095
-1.1583224584109046,2.0247366013923385
-1.1509158465084166,2.1761209657564944
-1.1506598989887435,2.181464794472794
-1.1499643314151495,2.195220395896765
-1.1393109653036009,2.408748955631309
-1.1357446707577796,2.4782701982794504
-1.1295959898896097,2.596270664249627
-1.1264246685028136,2.6561052842948345
-1.1251233694231786,2.6800880419958597
-1.123422456904628,2.7112860610197713
-1.0997381936765196,3.1109365202038903
-1.0956291016703967,3.1717859624191416
-1.0926197681107945,3.2148419205962586
-1.0916029753171024,3.228895983210184
-1.0915008754272124,3.2303154692899407
-1.0910246315698815,3.236584930466868
-1.090828358015491,3.239754149648467
-1.0721692714995983,3.462558005239359
-1.0680130517497033,3.502347834912463
-1.051388225386657,3.624762615070095
-1.042824937544314,3.662405053307801
-1.0388078742033602,3.6737818578389017
-1.026970709455104,3.6842362904845314
-1.0214800964197515,3.676987696090634
-1.0191444340334896,3.671891674122495
-1.0086635233689092,3.6307559797964197
-0.9981591549509119,3.561036856500367
-0.9938752508698632,3.524656374588887
-0.9892113846560697,3.4800600911442388
-0.9656732467648093,3.175161314090643
-0.9609242227388837,3.098872988789565
-0.9546101496274892,2.989555608547672
-0.9535577683783849,2.970997442493147
-0.9514682253906273,2.9325447050431683
-0.9509741479267464,2.9232484515455743
-0.9490476895811994,2.8870262037776557
-0.9455984641437829,2.8207643764045076
-0.9399920605370715,2.7079289915878224
-0.9365233049564581,2.635674527097185
-0.9334986058822978,2.571011174685953
-0.928091854817942,2.4516286417850526
-0.926892365030771,2.424916366557272
-0.9147076858336032,2.140563514917581
-0.9138332956819641,2.1194936918363623
-0.9062836715623401,1.9348961657240127
-0.9059061918668521,1.9256200988576997
-0.8983360545545422,1.7354421326796732
-0.8797576696358194,1.257551749608186
-0.8777368746609286,1.2051927323111489
-0.8719062896252252,1.054302982801021
-0.8652863093405192,0.8842969319096565
-0.8647829401161684,0.8713619954150019
-0.8634696730644702,0.8378262168076438
-0.8596340216008977,0.7403827934241708
-0.8568237447629561,0.6695091181000687
-0.8493965181123784,0.484887017152774
-0.8429256774761953,0.3278116258272047
-0.8392790275838018,0.24174635327236088
-0.8353994370290381,0.15158220304445835
-0.822474314757538,-0.13296246799081998
-0.8116784858753321,-0.35019740771774277
-0.8111388818845455,-0.360314677386083
-0.8064770659587488,-0.44627803411638195
-0.8053372052632364,-0.46679877366629235
-0.8033488349811364,-0.5016654772522976
-0.8012572530203679,-0.5376937125449802
-0.798128563830856,-0.5893248791592068
-0.7844963612334728,-0.7888564802696669
-0.7775350999861796,-0.872730026025354
-0.7674615012186039,-0.9717480537123729
-0.7646493220577724,-0.9943797795152522
-0.7611941420701092,-1.0192498872845253
-0.7577018038279495,-1.0409440610228766
-0.7532980155487357,-1.0631667348945584
-0.7390493514743168,-1.0971595055672676
-0.7343934892555231,-1.0952975576882733
-0.7308061591009345,-1.0892714816293123
-0.7286504876897606,-1.0838231320418135
-0.7146532094473983,-1.0160384112429486
-0.7138788778052412,-1.0107793524705124
-0.7071952820609759,-0.9567449455259828
-0.7055224765695147,-0.941057550808996
-0.7024784051004334,-0.9107127285610849
-0.6988241985743011,-0.87143261513336
-0.6934519704294093,-0.8061965052393616
-0.6884397750971241,-0.7388421721195396
-0.6807109472105224,-0.6221893841500373
-0.6802255001266442,-0.6141000767968332
-0.6796712871265287,-0.6052734399953915
-0.6702398604176141,-0.4407781484982693
-0.6600907332610788,-0.2416695853367454
-0.6577380571261506,-0.1922832624663297
-0.6518101805856977,-0.0639444581792987
-0.6481317374808224,0.018883040894774075
-0.6204995034021481,0.7049371696756259
-0.6196341409670056,0.7279371637126698
-0.6050642612768211,1.1204531976347119
-0.601522836820318,1.2178999447700554
-0.6015174182203848,1.2175552198732467
-0.5967124716103127,1.3497532724150287
-0.583564983838508,1.7098911844369908
-0.5744804353759752,1.955306076370855
-0.5730145766616941,1.9943725054972523
-0.5709270287427346,2.049658223702751
-0.5634725865314572,2.2440886133593194
-0.5567735234375943,2.4138196351713512
-0.5419540094496336,2.7668477415749075
-0.53997977566506,2.810986817817475
-0.5288409433163412,3.0466240348521927
-0.5279019866012806,3.06518531956277
-0.521050157769225,3.1958894314386286
-0.5160882581349755,3.283582884964675
-0.5150088033376607,3.301718377951995
-0.5087219088536266,3.402244598654212
-0.5074754710936173,3.42114183447498
-0.505636769144135,3.448098624598627
-0.5044072887222546,3.46546842440147
-0.500503311413433,3.517911165961139
-0.4887063571944883,3.64984994068136
-0.48424938283521524,3.688985411356661
-0.48375864788374034,3.6930034683086332
-0.46097679753013754,3.790440878393613
-0.45759160513166197,3.79052760104312
-0.45405803874414596,3.7861737940259017
-0.45393398154731557,3.785970741283099
-0.4291307819963004,3.6376291741052778
-0.41557472010035257,3.469789894713316
-0.4149404252299398,3.4604209832587056
-0.39936584135050346,3.1918034701476747
-0.3928805437545666,3.0586349884349917
-0.378382290613656,2.7172594796323746
-0.377207565374019,2.687395871319538
-0.37224473479730324,2.556169640311794
-0.3692121021350001,2.473628555093885
-0.3673952109609031,2.422919785072946
-0.3665090570062377,2.39769717667496
-0.35898967900091616,2.1785945047127453
-0.35453365400828973,2.043046634437989
-0.34813238910202404,1.8418339556491972
-0.34754224073478746,1.8228464923697199
-0.3410882007081022,1.6121152296347845
-0.32999392273783723,1.2355332652466324
-0.32201556345890614,0.9552220272625624
-0.32135469060354005,0.9318271704895121
-0.3148805509553103,0.6993950488076489
-0.31446223582897437,0.6846789729169369
-0.3123708818791324,0.6091800481760057
-0.30516208924505106,0.3465799534411711
-0.30162853576753523,0.21692780987797045
-0.30053166886165705,0.17714583231983447
-0.2987218283734512,0.1105895303452254
-0.29148887204174123,-0.1547976307159956
-0.2853996510496737,-0.3778724504288456
-0.2752176117566245,-0.7478104648832136
-0.2659785977086946,-1.0768029584751548
-0.2599054161052452,-1.2891932991783257
-0.2396833986858482,-1.9599933036786858
-0.2344323815147158,-2.123634271922246
-0.2327740226782904,-2.1740559372799257
-0.22746785397230251,-2.3321684986052866
-0.22696695820937807,-2.346545722944121
-0.22441696084219798,-2.420323252079386
-0.21907259704716875,-2.569747211004253
-0.19806530700570235,-3.0912253147262816
-0.19728124884142684,-3.1085482444461063
-0.19723886581433003,-3.109236820706558
-0.19621179363985863,-3.131592111199153
-0.19063085239932143,-3.248023700088213
-0.17449793008402903,-3.5345488715277176
-0.16537958814085751,-3.6623680632609914
-0.1639663065413428,-3.679999149725215
-0.16209356883376813,-3.7021858816829063
-0.15872261394172416,-3.739706270222072
-0.14941280968735793,-3.8246674735898853
-0.148260062267362,-3.8336540025336703
-0.13739266503885883,-3.8947476041737157
-0.13173180009034535,-3.9124293395473537
-0.12095970521846411,-3.919206161937955
-0.11916362570523553,-3.9169277617232687
-0.11373926862696049,-3.9044278748953882
-0.10862911102356332,-3.8847204514477207
-0.09877156283816735,-3.8256305617972295
-0.0941481324227409,-3.788911101215546
-0.09284111190096267,-3.777371667222548
-0.08836351826312416,-3.7344176171785155
-0.08655689817506396,-3.7159908296758384
-0.069584962482244,-3.5022861095551265
-0.06888080701553978,-3.491884829142787
-0.061300073201563166,-3.3743605329394217
-0.04868575840425304,-3.1536865079667487
-0.040607457726482554,-2.9981102602466247
-0.02439743502817171,-2.657280499981109
-0.006564843729929493,-2.249524234488896
-7.047256897640963e-05,-2.0951935405311337
0.000497980533679776,-2.0816932970828472
0.0012137245803081065,-2.0643308859046736
0.012912318095173791,-1.782262786005349
0.015284140422812342,-1.7247257171190193
0.016015967316751478,-1.7064878423452756
0.020107583435518883,-1.6073280083023676
0.022993121907654235,-1.5372669473830582
0.023252642977673155,-1.5309462000428105
0.033465728012934015,-1.2843596818344853
0.03542768164003807,-1.237507115908397
0.0426572110655794,-1.0660132899985026
0.04464286077701196,-1.0195728078460151
0.05979940657539906,-0.673105109465072
0.06198516867079995,-0.6252582817212676
0.06572998716776901,-0.5431767393663289
0.0665501208571797,-0.5259057315924608
0.07023133510581747,-0.4472664642930856
0.07123280022925904,-0.42617871129114665
0.07295283439206557,-0.3903722138586363
0.07768830499351598,-0.29337526347323867
0.08854253803305223,-0.08185642382118116
0.09486645841627261,0.0337118117786324
0.09853615150092221,0.09825807381956925
0.1085843091040628,0.2634088212446512
0.11253704589870317,0.3240901154334712
0.11720293321964181,0.39221733365460115
0.12151650692083749,0.45178349345870494
0.12520641821664213,0.5003480840939041
0.12998635172177497,0.5596059979797184
0.1320344763375978,0.5838182721094769
0.13896651475505806,0.6598048667755422
0.13975847550813691,0.6677921918409156
0.1642364789914308,0.8637596708950148
0.16705692506866443,0.8792082114209244
0.17777065718328622,0.9255213141740887
0.1878194374594493,0.9512349233864369
0.20202693756526102,0.9586063063505129
0.20412486684173903,0.956865403179532
0.21205315540438452,0.9452021292383364
0.2122328030674363,0.9447798263754579
0.21453239134555524,0.9396493677454004
0.21998594256833703,0.923792889621366
0.22783788017809448,0.8945619951627563
0.23435541661752257,0.864047189598501
0.2350709883347868,0.8607755821869726
0.23708535229205374,0.8501109495261193
0.2375966969937604,0.847169063115879
0.24033121774243993,0.8319401279973417
0.2436874605873416,0.8121824994251201
0.24673310861435027,0.7931447166083025
0.25642410582625264,0.7261961464316289
0.25788915126439615,0.715338679785706
0.269227571745704,0.6249456189761402
0.2776441212734868,0.551654976588757
0.28296019507457437,0.5031781313517966
0.2870551992803989,0.4647140781616076
0.2963206871980386,0.37415402042105833
0.30492936472760857,0.28763733410688574
0.3207579068550177,0.12275887159933792
0.3325195505547578,-0.0017238743362590274
0.33484493304846774,-0.026567055935280755
0.35459860292493595,-0.23487810291857997
0.35460184247390103,-0.23501464003664002
0.361418047293216,-0.30560688996437313
0.3677354619707267,-0.37014102561497647
0.36833796381456363,-0.3760162334958912
0.36900942974571205,-0.382754493257285
0.3823541673528741,-0.5157814226089148
0.3848792754964103,-0.5405977855943429
0.38716935208058345,-0.5620750038816701
0.3938944901113244,-0.6259874263741131
0.4041374450385353,-0.7206019601098622
0.40529108800103986,-0.7308783752039247
0.409788988758927,-0.7711651101725813
0.4127049322342069,-0.7968566899692661
0.4240425279129125,-0.8935515409159681
0.42552965391105113,-0.9061681713600449
0.4310484493486628,-0.9511199587097469
0.4409784744486984,-1.0300523276095526
0.44776097892714795,-1.082406297951935
0.4489625686540961,-1.0913443497770745
0.44900996196570686,-1.0917222113245348
0.4531187552663827,-1.1226168683132551
0.45447176544565426,-1.1323117867741725
0.4554843352175828,-1.1399428287334874
0.47147503905295896,-1.2546783530248116
0.4724822280788974,-1.2617166464967595
0.486140452542033,-1.3554640488301866
0.4933494451954217,-1.403598618597779
0.49377986197590484,-1.406519299425508
0.5020115677779691,-1.4604959777202866
0.5107912530875938,-1.5176905262354938
0.5120390779951638,-1.5258866885685676
0.5133832342978581,-1.534609765010204
0.5194476150098941,-1.573573490250653
0.5260381846115116,-1.616750254682273
0.5285462805005423,-1.6326397451391488
0.5420537387194759,-1.720422713738795
0.554545777779432,-1.8023745278243317
0.5558503290108989,-1.8111888553701287
0.5613991818365758,-1.8475738724864037
0.5616629291454078,-1.8497787535434775
0.568790529483898,-1.8972610239984808
0.5781777432831277,-1.9606262453255345
0.5987056143465406,-2.1024778064038565
0.6016649883957719,-2.1233617646818246
0.6034071800292566,-2.1355408701929726
0.6105576612245143,-2.185688140098311
0.6136039066572163,-2.207616535571276
0.6221906239487214,-2.267712495600072
0.6270324208340812,-2.3017710176760295
0.6295006890961954,-2.319075169166778
0.6324394799346473,-2.3397560536562847
0.6433555060795593,-2.4155434745972997
0.6484013641258648,-2.4501598616219216
0.6567026041396455,-2.5060757976941863
0.6578447417133431,-2.513825761358202
0.6624999063483119,-2.5441190712078123
0.6684277169956641,-2.5818204698629272
0.6688066186155472,-2.5848285353172207
0.6871368438808867,-2.6942285982789813
0.6887392079186552,-2.7026900737606283
0.6926510732648223,-2.724388206671157
0.6963130470010297,-2.743213649771231
0.6988849593184301,-2.756347212446405
0.7084359603902648,-2.8010497100325873
0.714966949588919,-2.8286681655865253
0.7294731947767374,-2.8780683998633703
0.7321848396018389,-2.8854365791736907
0.7559828265121524,-2.922007638150316
0.758338543168116,-2.922592081995604
0.7599047471013942,-2.922875420877711
0.7602614533044845,-2.923104114166579
0.7712834947787108,-2.915545577476196
0.7735103769637393,-2.912577294980364
0.7817000883410179,-2.896439012405941
0.7837949980187116,-2.8912815092732584
0.7876781310335765,-2.8797247627344236
0.7891455023824703,-2.8750058713645528
0.8096953866842691,-2.781217517946999
0.8135070057202238,-2.757914205140698
0.816334258163546,-2.7395737862010265
0.8174165750680733,-2.7326649713261966
0.8342786592130205,-2.600875767662328
0.8366965385686518,-2.5791387296028754
0.8371897780261994,-2.5748202018576727
0.8378154477712947,-2.568814642575861
0.8385206488979229,-2.562109716781751
0.8436101395635518,-2.512960195528031
0.8476150164872678,-2.4722811396768853
0.8531133568702445,-2.4131710617602886
0.8531750855923441,-2.4122737123994966
0.853688882251479,-2.406963800207042
0.8709557274796462,-2.197471571603973
0.8733758769916449,-2.165641438858806
0.8809559876712036,-2.0625826987862275
0.8871883084315133,-1.9733550288788826
0.8905125556612465,-1.9241151916305337
0.8908924942873195,-1.9185418454117784
0.8959089651916718,-1.842327289015808
0.8973251220677056,-1.8205956396453333
0.9012832871693721,-1.7586851910936563
0.9277891242777057,-1.3171197450686034
0.9291113718054995,-1.294359662542538
0.9301294358795777,-1.2767976505880834
0.9422983169578467,-1.0611362541466063
0.9440879131732522,-1.0289563151887389
0.9481736548002093,-0.9551730327607652
0.9510287312150014,-0.9036613621330303
0.9533430521656561,-0.8617588493152771
0.955969537327559,-0.8141130363475155
0.965356773234773,-0.6436624762088272
0.9667799465200959,-0.617612790880162
0.982204381038192,-0.3392029300879275
0.9957973951314254,-0.09932636228511661
0.9993296604785464,-0.03777219071614554
0.9998519813055049,-0.02869588451467794
1.006178102167711,0.07880287882019932
1.0132722634251667,0.19722996883495994
1.0136407880727418,0.203454485550781
1.0294082505617448,0.4535258238074859
1.0344642380908562,0.5296155385040391
1.0450858126794893,0.6821151511482771
1.0508047041751558,0.7599437197919755
1.0578556119191722,0.8512405010725981
1.0597521243462156,0.8744396591270934
1.0600116919390956,0.8776672501803922
1.06878660561188,0.9823102832708159
1.0714082083643657,1.011788672883312
1.0783369869104584,1.0856831205842177
1.109437109574924,1.3504344633907202
1.1099572646910092,1.3543281540718997
1.1105333556698493,1.3580821316509057
1.1121866376805452,1.3686952396176049
1.117272190721362,1.3997894783157512
1.1355935462237579,1.4866843393510427
1.1669955957816942,1.554206709978706
1.169249157306945,1.55542909833678
1.1780537533283617,1.556110206910538
1.1794943210903357,1.5560957414384522
1.1807884042649759,1.555281399709958
1.1858900212525327,1.552047163632042
1.1894984337833616,1.548819793429283
1.1904027189024173,1.5474771191365408
1.200277305385856,1.5335726874564217
1.2020732325686776,1.5308222389903658
1.2156037291750739,1.5021145178863369
1.2286611154068563,1.4678698784601718
1.2310884400721775,1.4611576307819065
1.2352375283363894,1.4490636291917938
1.239575434557593,1.4362500122087094
1.2435911706856615,1.4240695993621135
1.2483424441414774,1.4098276607259888
1.2494500787530516,1.406360788426476
1.2495878037909485,1.4061277074447192
1.2687632715976722,1.348614889700776
1.2718983771454795,1.339937560778556
1.2791308891353648,1.3198115480675956
