n_harmonics,base_freq,magnitudes,instruments
10,1.4024167193284498,"[-0.99524595 -1.02885263  0.9841252   0.22080611 -0.39148234  0.23303981
 -1.43753967  1.00420589 -0.79693445 -0.28978907]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.646597664697136,-0.531816037433973
-2.6460779509010086,-0.5329826954363867
-2.640627890520858,-0.4935999229211774
-2.6170964291881162,-0.07054953315893782
-2.614337736700274,-0.05375913969084822
-2.6126068979726895,0.006792224105115648
-2.5974723295018602,0.24004356895258436
-2.5949660544728075,0.3119581844959989
-2.5886652644905217,0.4446258869111586
-2.575303158920206,0.6998595150123604
-2.5739745902049345,0.7306045425916586
-2.5648450044189155,0.8448644327742998
-2.5601157994137376,0.9313009314140974
-2.557578215890139,0.9934931688881685
-2.555542478074,1.0031410663447329
-2.5483612306327585,1.1064416501231458
-2.5373526681622818,1.270007326959092
-2.521283716004839,1.414769119481637
-2.5211071701864673,1.4427298503661004
-2.515074745452951,1.5128802186568813
-2.506170479273815,1.5405957310551173
-2.505521453356228,1.5587215396721925
-2.4996407271039986,1.568739280958773
-2.4910416005054614,1.5917618115844006
-2.4880034501464445,1.570019006674435
-2.485480311928347,1.57685187662245
-2.475714560618579,1.5358865568820694
-2.460931355586143,1.416822253270836
-2.457326902113191,1.3730404967787806
-2.4480171849752037,1.256033048673312
-2.4478502276312852,1.2778011859824967
-2.4433970441907764,1.2077883934463527
-2.4396431166354366,1.1407360875518706
-2.421129768858819,0.7744597527323502
-2.4162164156638832,0.6464637442728561
-2.4146948033960998,0.5945488909278098
-2.412021509837616,0.5252685568168303
-2.411297394255339,0.5013344868960281
-2.401861989755342,0.27998501847417884
-2.3956583669509937,0.12051411334648861
-2.3901487048585013,-0.07772888597532061
-2.3814884291726113,-0.3178670135658119
-2.376167938713377,-0.4902812288195795
-2.3708662219600556,-0.6648949266883063
-2.3588324054120973,-1.0726336534534744
-2.352416028112113,-1.2717086667491724
-2.3436897570091393,-1.5683919878379033
-2.336593034791286,-1.8402863196061108
-2.3257139010922656,-2.150347383764612
-2.3241481382130305,-2.1937647227813555
-2.323560621425705,-2.23335249994499
-2.3222933370402727,-2.2651202906928187
-2.320255403034314,-2.3761487986671197
-2.314125497385193,-2.5229375496119304
-2.3103751636066807,-2.6497506662311427
-2.306607335161725,-2.7507125499695033
-2.3043768892398164,-2.807967177805423
-2.303898541510897,-2.8182247943872483
-2.302306176951726,-2.903836250744292
-2.2954015116465305,-3.065726171394454
-2.2863334830500808,-3.317098588503711
-2.262739767604951,-3.8191251697523665
-2.251598459800018,-4.009293499143561
-2.2490050308687684,-4.04967103484914
-2.2393975870538156,-4.1472872546323245
-2.2299403980748376,-4.213663522675561
-2.2214584161552766,-4.288506571615561
-2.2142637302196597,-4.2951317584863276
-2.213503211705053,-4.294276972860123
-2.2037545644051946,-4.311729756650446
-2.2027154277558454,-4.273078166578925
-2.1995887927128317,-4.270947862186815
-2.186346436991273,-4.205843076476105
-2.185007935956219,-4.172324365245537
-2.1787433367839055,-4.104601168148312
-2.1618891083714136,-3.850018568388513
-2.1557875011952845,-3.771409853029585
-2.1553367938001444,-3.8018487982627636
-2.1473823616784955,-3.6392405548051974
-2.1447863059217527,-3.617670007607791
-2.1396811516485013,-3.492292404658551
-2.138521190786947,-3.457976175241784
-2.1339198791723355,-3.327297258224676
-2.124593809545742,-3.158498270033969
-2.119435779445247,-3.017777307790227
-2.1138063998521375,-2.910308297801116
-2.1129426212036795,-2.867548169634233
-2.1112307866850015,-2.8171295127567815
-2.109644312363379,-2.8038168141862085
-2.105093890168157,-2.697732444065731
-2.104824034382755,-2.6766876253210046
-2.096858882249574,-2.486459709987205
-2.0956987159316203,-2.473517987980533
-2.0933217968994593,-2.3916139733007933
-2.0926694216548105,-2.367994975496448
-2.0904585613431514,-2.2835330950000996
-2.075967274414186,-1.9405941140447125
-2.0708747466082067,-1.8861905308913185
-2.0601938481299436,-1.585749466979264
-2.051171436108282,-1.4016006276763273
-2.0458404858717842,-1.2738494820478754
-2.043375394729024,-1.2426213451267716
-2.036132073308765,-1.0759224228226703
-2.0345257086390047,-1.0587216888943938
-2.034418057515484,-1.0692097049509321
-2.020273240399371,-0.8028521158653805
-1.9964840735647333,-0.472726193665888
-1.9933421754076013,-0.42544335329078753
-1.9894024720933061,-0.4129054941322441
-1.976380080290365,-0.3028777933131486
-1.9739747933663234,-0.3076571129499107
-1.9709227807943017,-0.2688700081095711
-1.9636822745726816,-0.19658905540251603
-1.9592807580522789,-0.2079702063627466
-1.956957835098045,-0.21621060618631655
-1.9451066641073949,-0.20341100637919632
-1.945038321568668,-0.13454246833154884
-1.9308166910020557,-0.1935577003428366
-1.9294714506683572,-0.21177871032540593
-1.9265178740442483,-0.15827514837111617
-1.9218597450705044,-0.1578092869764325
-1.9198091121406364,-0.17227068863989395
-1.916997588140085,-0.18123677807872068
-1.9149984464963425,-0.20137903390087888
-1.9134484637450275,-0.23669790847265387
-1.8869619469852854,-0.27359320156547157
-1.8810866574007945,-0.307026077391807
-1.8792866157387083,-0.28766522970647784
-1.8785503153402618,-0.2998892238004351
-1.867108687977058,-0.33398528466918
-1.8665809018975454,-0.3168540968802137
-1.8650024021003517,-0.33918196152418506
-1.855771374230841,-0.3640196396261613
-1.8352718578485565,-0.3400294239889027
-1.8262243604749486,-0.33828444674255426
-1.8181316892827721,-0.33067179757418297
-1.8155774651596648,-0.3024665912163663
-1.8126771089951832,-0.30731851487577705
-1.809457379388182,-0.2949170243359983
-1.8021036988349717,-0.21580177203685877
-1.7738572768707035,0.06693585740676462
-1.7623130729431271,0.1910718418079378
-1.759416763678554,0.26466927113707817
-1.7383147970039146,0.6366998226779548
-1.7382773044877402,0.6070390374265644
-1.7297636604701707,0.7606207021088093
-1.7294987270668638,0.8032587301498785
-1.7148084050131411,1.0610074312619189
-1.7051574671926613,1.2795632215409214
-1.7047254768976896,1.281358587984686
-1.7042624852728208,1.284404569352719
-1.701105622186265,1.3817369224725666
-1.7003733457078138,1.3876325064139978
-1.695026012613028,1.4993957535895752
-1.6949029131659517,1.5132917878357632
-1.686211857630852,1.6683221311190106
-1.6852583696833137,1.6558453389219636
-1.6850698446917711,1.6978557456054628
-1.6842282597415272,1.6898660432767212
-1.6751047879874845,1.8968776956452442
-1.6677025022446883,2.0332260124174035
-1.6587878225418087,2.190101053545952
-1.6578335500243673,2.200921234471426
-1.6552196056586554,2.2704277644933155
-1.6475889976939335,2.4095612399738293
-1.6399035988151351,2.4808479079210137
-1.6368189593797304,2.5170681407582554
-1.6352343164477432,2.540604728151344
-1.615393769634631,2.7695091578794364
-1.6138887341678643,2.7408729175549187
-1.6076080616804267,2.7986082111650563
-1.6046673683702894,2.8090353605486906
-1.6044377940908154,2.8021513074540167
-1.6011778601073736,2.8175360764243953
-1.5982334635190436,2.851309358972198
-1.5981296102363707,2.8108536598933984
-1.5975318955086142,2.8061405623125313
-1.5852395498029113,2.7756004727849013
-1.578804980803914,2.7764645897547653
-1.5716042072153042,2.7326620826589294
-1.5690244474233188,2.7070632800143564
-1.5636432202968824,2.6529549705115203
-1.5503901547115986,2.4644245468377877
-1.5408285621764168,2.2819160665019433
-1.5317477923753011,2.0741965455212403
-1.5294500644598152,2.0040795840182364
-1.5252114253811384,1.8990862423077872
-1.511136993079599,1.5211582539685478
-1.5083502724808726,1.4329734256181408
-1.5044535934011478,1.2935956450997077
-1.4898641905971362,0.8421756463223972
-1.489200384292794,0.7750858297747926
-1.4683482033427289,0.0518840149530293
-1.4648231906975575,-0.08037516412439387
-1.454533107488938,-0.47404282883782506
-1.430341100908752,-1.3871905038635188
-1.4159260457872216,-1.933496392229624
-1.414578373567462,-1.943730628946348
-1.401379229318335,-2.375974249627355
-1.3854402494687565,-2.84832197769241
-1.3853015197032639,-2.7939910365793974
-1.3757807136423907,-3.065249582579682
-1.373629163139041,-3.0665297863471563
-1.3730724115479505,-3.1201653566662335
-1.3691360334188798,-3.1955273445522794
-1.3627464579801813,-3.302082087907401
-1.3498961154442055,-3.451294522931873
-1.3389772578680994,-3.546902971838604
-1.3335236855553794,-3.541860163025888
-1.3257598857933701,-3.507521831729856
-1.3228143842807394,-3.47716054874861
-1.321389925270052,-3.477349727209395
-1.3205505965677513,-3.4729062827267
-1.296932225056523,-3.1705955693783925
-1.2915880451973358,-3.0708053921256724
-1.2766977086681297,-2.682509097533103
-1.2762675283618583,-2.6607191163436092
-1.2735092431827955,-2.6062958992848944
-1.2617074222597018,-2.2305501629143034
-1.2558150890406545,-1.9895658953775182
-1.2482036661358726,-1.7109525763304025
-1.245852553178353,-1.6263108588478454
-1.2435677344781406,-1.4989887061072815
-1.2415289289903204,-1.4272071040924916
-1.2414573934149191,-1.414255245536791
-1.240410289832448,-1.3567877700715696
-1.2399089802977308,-1.3340720576151859
-1.2281798775179966,-0.8532542441269104
-1.2233835683599725,-0.6088563004605799
-1.2081599439909885,0.19209982480557053
-1.205290795803774,0.3143394290674489
-1.201592192177886,0.49634082779644156
-1.200357892430693,0.5327436455296475
-1.1995032912652661,0.5891475803344751
-1.197661130101201,0.6881686943622634
-1.186995035150876,1.2412315024833345
-1.186275654664627,1.2872727601383027
-1.1831165103700028,1.4449266259417526
-1.1791666097073905,1.6556845721725229
-1.174205815019593,1.902179636536376
-1.172077356147555,2.0130467754093666
-1.1696937307534852,2.1700790445103286
-1.166388298492242,2.291523049064938
-1.165655518915683,2.3247326387830856
-1.1625652621444198,2.5124150225958743
-1.1553715219251577,2.8644104595784587
-1.152837438441685,2.9749763821745887
-1.1216037707781081,4.357657870963447
-1.1201766742407078,4.39356533879039
-1.1164707157970937,4.512957320230337
-1.1088523998712585,4.780422420068172
-1.1084592349906237,4.794447363508851
-1.104412124536218,4.911400151129386
-1.0999447326741163,5.040744498308294
-1.098367735584369,5.10348176246322
-1.0928875538381537,5.263456211857131
-1.0858304544566608,5.441317141529817
-1.0846489841429336,5.4642446455720615
-1.0837042363081868,5.463876022915401
-1.0825343887528567,5.530779467598493
-1.0774644661243906,5.626651167397744
-1.0768653801739108,5.617059100125459
-1.071000685382945,5.69466970331743
-1.0623489784679336,5.876100212000394
-1.0532234094980513,5.960352732629071
-1.0482124966515214,5.9678319721160165
-1.04820039776921,5.944643302248459
-1.0455510272455477,5.994212079077301
-1.0247446934068738,5.92081779396254
-1.0221365312568789,5.882500424911816
-1.021492582128587,5.877262158169015
-1.0059405465321596,5.702651980945873
-0.9727811709115763,5.036622278220217
-0.9723041183568664,4.989326296756145
-0.9714911602255905,4.971441052864816
-0.9643224243207351,4.77001209056015
-0.958363333016294,4.595937537217468
-0.9425732336478045,4.11068638760797
-0.9419198006967271,4.078995696317342
-0.9396186108536728,4.035089217816522
-0.9380450917673966,3.9907233819278085
-0.9297235777153912,3.7027839254226476
-0.9268386621307281,3.6224258932535
-0.922332154290042,3.441828486711147
-0.9220034031163102,3.4468278616256685
-0.9057767848750204,2.979310669094442
-0.9034245485972434,2.8523229387007376
-0.8984146057101787,2.690286856694294
-0.8740799673523836,2.0514637760459515
-0.8717782222725701,1.9500742445544899
-0.8676843230089828,1.832283406849412
-0.867646140270113,1.8239702799235995
-0.8651952643321854,1.7697138604519356
-0.8581732675067304,1.5950267030844356
-0.8392967293874527,1.2221911906760416
-0.8305367330561939,1.0882422968463046
-0.8265176088520274,1.0439232368781093
-0.8253972075136549,1.0036057200301682
-0.8250515175442192,1.0134270661856848
-0.8070833267961977,0.8082859999713881
-0.799604491139331,0.7895512088353678
-0.799336366007017,0.7671462403710472
-0.7807514844393277,0.7871373611275967
-0.7801320035239909,0.7480419868510997
-0.7717105793285635,0.7732328867108634
-0.7636924688341367,0.7963486198445079
-0.7599352936590642,0.8204341818331213
-0.756644815980859,0.8405441249922359
-0.7565685438020942,0.8402065006847972
-0.7477149938250909,0.9056768841442402
-0.7462176762382295,0.9171686227507793
-0.7455309728295663,0.9352327917345824
-0.7444941640042595,0.9447522042772782
-0.7319063564506347,1.075707501177439
-0.7269476384040692,1.1428152243901635
-0.7237230985504053,1.1838679351865309
-0.723475977408655,1.2021810611171218
-0.7229610306049867,1.1693140237037505
-0.7196193345530721,1.2402368239390011
-0.7173842828031836,1.2738398156719681
-0.7125734603873362,1.3373148472110439
-0.7121547088892255,1.3448426050341147
-0.7098902511795027,1.355981408600571
-0.7041153969965568,1.4469048540079938
-0.6925049365499678,1.619157322630925
-0.6807890244214834,1.7640257199069707
-0.6758321520856416,1.8384846342209762
-0.6719806883998318,1.897313003293915
-0.6668353427286475,1.935116344652067
-0.6645183533780337,1.9697988615309143
-0.6574544252036354,2.0409055683809876
-0.6443740805053517,2.2234681211319165
-0.6402984464969714,2.2245874252675564
-0.6377310653013026,2.228964207760935
-0.6365092074729253,2.2457621359806668
-0.6296797598403421,2.3078628637602847
-0.6273013152158131,2.3223723337387523
-0.6222382587012074,2.3259606977308303
-0.6200357169730508,2.3356097871096866
-0.6183281892943482,2.335040119495958
-0.6150242889290296,2.4100691556079124
-0.6058721121864314,2.40212589821199
-0.5985162292500092,2.3851279640409873
-0.5950773585294691,2.387034430683766
-0.5884216219676168,2.361541776323429
-0.585355074347488,2.3269758345510425
-0.5830381195681502,2.3013320906158143
-0.5790486566093858,2.306428917448233
-0.5681613752423038,2.2042494642963475
-0.5659362018589196,2.1898533694885267
-0.5588678327501819,2.1164101387018968
-0.556158078175848,2.0602197212370483
-0.551748191493707,2.017403977267689
-0.5478812599615797,1.9135672031339321
-0.5472773083194284,1.948610765304477
-0.5400210314039207,1.7917013123541998
-0.538536617256165,1.771008113487617
-0.534943894772665,1.7196443559689485
-0.5332496669765248,1.7189102101898146
-0.5318800757236479,1.6896454976739648
-0.5203282747835649,1.4371559570097305
-0.516106181575418,1.309833337721909
-0.49417710209118937,0.792196865405482
-0.49261613233021606,0.7837735764403875
-0.4803145991637665,0.44214426649336735
-0.48012275455065634,0.4156412897551068
-0.44741412319328067,-0.47471005201222
-0.43333302493478065,-0.8894594833961604
-0.42317812008358224,-1.127138929905751
-0.41981217797938397,-1.1988183059314113
-0.4177562456946804,-1.2673769729400903
-0.41722926474103383,-1.306135623585342
-0.411411680885283,-1.436971209716767
-0.40477004097528235,-1.574289219840146
-0.39800661663636205,-1.70428206818369
-0.39102497664409874,-1.8822129064803867
-0.38906748032650773,-1.9218679210050917
-0.3888498152204676,-1.9094861788912236
-0.38229769840328576,-2.0527255016046273
-0.38212649576461155,-2.0436411378711163
-0.3725075111552556,-2.2229850268032463
-0.37083960965178875,-2.2484002482996006
-0.35847065041456627,-2.4712353761624906
-0.3461934818237471,-2.603279274559058
-0.3443110789742434,-2.647160421316689
-0.3402105517111478,-2.635035943910544
-0.33510744543387627,-2.671158787334417
-0.3265416732303872,-2.7045926753771994
-0.31905736290388376,-2.73880852846564
-0.31614460383118104,-2.747329599908819
-0.30763184951910016,-2.714663410129873
-0.30703783409296026,-2.762727688103787
-0.30331302239085645,-2.7299661250473197
-0.29725261952941384,-2.744384357989704
-0.2932920062965465,-2.7234713961349737
-0.2918689317117815,-2.6904203350209017
-0.2806345970467694,-2.5843885221334033
-0.2801585754448901,-2.6197325073231026
-0.27727640255572217,-2.593845641191597
-0.2771376171197666,-2.599259637486092
-0.2755750289397678,-2.591676253062002
-0.2694462909180686,-2.4950281989181216
-0.2655986639153136,-2.448705741433099
-0.26156503911371676,-2.392033374071021
-0.2599104506828942,-2.3994924582691386
-0.2538774955928753,-2.3079675090089515
-0.24530571675002744,-2.177455845681199
-0.23664745981424185,-2.0196767197730114
-0.23658840876037912,-2.012429903437748
-0.22088822340542213,-1.7036006841525617
-0.21002713229935566,-1.5148769490598577
-0.2093954517818002,-1.4737625376282137
-0.20903358998401123,-1.442966197623477
-0.2058800143207451,-1.3694832216982995
-0.20383878552559942,-1.3417821699215275
-0.19986784828960413,-1.2513994891816762
-0.17984897826718615,-0.7425320851969699
-0.1714891299155359,-0.5495941746362586
-0.16969223114338794,-0.5152871172387343
-0.16904294192200897,-0.5016409519345255
-0.15620012741752864,-0.19120659121853553
-0.15600783726215406,-0.1577393686952856
-0.1539904615376977,-0.14461971047657204
-0.1494047777927774,-0.006942324474077459
-0.14143793466152133,0.22686640629048938
-0.1359238517051793,0.3258552807350587
-0.1282005069409924,0.5323465350797809
-0.12655364530995783,0.5597059586848896
-0.1261326776768783,0.571554750904648
-0.12312566648302337,0.6408594287182403
-0.11707623056208716,0.7928676518966907
-0.10143030247959661,1.18107888738688
-0.09933942169961796,1.2136543039739809
-0.09818926810477802,1.2534455994351466
-0.09082381745586598,1.4145396331119833
-0.08246582999591112,1.5702554197473553
-0.07312981043397793,1.7397615429341962
-0.07202601145823007,1.7928031276252463
-0.07014450376982406,1.842602546095645
-0.06399594356508587,1.9360676348855401
-0.03465074524615863,2.4228285871857205
-0.02164757488620017,2.5723648062656044
-0.015213713115533434,2.620487286776033
-0.0023480873258416857,2.760768000323894
-0.0010088646726718054,2.7415462201000653
0.025007252258583357,2.8707005692293963
0.028443669300003194,2.8860949471094344
0.029776561616787767,2.880892626640761
0.03360526031682021,2.9042124103199463
0.0434500788031702,2.8695679748823433
0.05375099286021179,2.8721449259997347
0.05883084707545372,2.8508032220784676
0.06312781552036872,2.8301397676347517
0.06609520644166178,2.8065114418436536
0.0910741325228761,2.578105965966108
0.09391503472751683,2.560783399542394
0.10328521769573795,2.473669546505222
0.110653562017756,2.361643457625054
0.11645022605761834,2.325837445859313
0.13272400640186843,2.005888306184386
0.13399364502872535,2.0090046514604474
0.1381540006556916,1.9202305346683344
0.13916398548957343,1.8986671327658067
0.14116056383014142,1.8884404466791755
0.14423595715140625,1.7998974836455244
0.14466254318309124,1.815159639762736
0.1527384800258167,1.6336266966176531
0.1593638205296406,1.5030727803944304
0.1839227297313819,0.9225699205662261
0.18740693685317522,0.8588790427300824
0.18809297898010158,0.8249409002769207
0.1938179736489074,0.7067758813326129
0.19424673580913598,0.6973827513625539
0.19682589976756093,0.6149935947841115
0.19815462711678622,0.5870837854604816
0.198775830589216,0.5841010253548317
0.2135549622697539,0.21864146209180182
0.22023871397265138,0.038464602866825716
0.23856414609580057,-0.4176134593178468
0.2401465837674377,-0.45292674875663924
0.24295740407116018,-0.484459885234532
0.24315834090994315,-0.5384042878512855
0.24376956570571773,-0.5492251465966907
0.24506502974673916,-0.5716645503936456
0.2585842561996481,-0.9146768910074299
0.26770957657664596,-1.1285362145559839
0.2738216165908405,-1.2741372515702465
0.2764234292827088,-1.3522525310851463
0.2861137669163081,-1.5501716754733352
0.2961119461830761,-1.7256676784354406
0.29971524250116666,-1.822042038544788
0.3002083989202302,-1.8331411902986352
0.3002157483079637,-1.8467929204296618
0.30254009248579194,-1.8521287219355647
0.32098169947498434,-2.194780893826705
0.32149302272218083,-2.2216376902177286
0.3276693958772636,-2.2970224276992273
0.3355345727261074,-2.405127133486499
0.34095787154999924,-2.4216604010503713
0.34897455290186485,-2.5006955621649083
0.35574557239802385,-2.6331416947358037
0.3673977656078957,-2.659647522090063
0.37086688357537145,-2.655888824304471
0.37106132291566674,-2.6535990324205776
0.3822410803637286,-2.725627558280668
0.385262214276886,-2.7040138942192593
0.3892774329884041,-2.6912775353682794
0.3905359334596712,-2.691445539158827
0.39307094679824317,-2.6738199538070426
0.39387242388557464,-2.6977887745478397
0.4106337259585193,-2.557718729541018
0.4140399029878248,-2.5833713178813467
0.44079884230113375,-2.3209824839874904
0.44937422173620556,-2.1613912782609273
0.46162920108111427,-2.001871038725026
0.4629768528906091,-1.937392534722161
0.46510755729115427,-1.915061653603324
0.46515488089641366,-1.911839561227091
0.4656923636200565,-1.8773539834791213
0.4699256572644166,-1.8308015253255376
0.47146770068647026,-1.8090962138909858
0.4748521805297048,-1.735307337743829
0.47817329419452426,-1.6578948663343487
0.49054768347498445,-1.3899026360231135
0.505387619614103,-1.100846989179004
0.5070152456214561,-1.0775851629001132
0.5075882994521228,-1.0577039260467849
0.510310177593563,-0.9999816253910527
0.5144431462258403,-0.8859466161659535
0.5302213567915248,-0.5718504150851754
0.5364588323370567,-0.4361171247699273
0.5381762224246693,-0.41494632450598906
0.5400165382094184,-0.35070784203371164
0.5427751386889392,-0.3005823867841641
0.5430870075121139,-0.32428128950985596
0.5522116893792299,-0.1113482878029762
0.5630972622258152,0.031842754814319474
0.5802067022276223,0.3485585722092382
0.5882035258788729,0.4380630733319135
0.5910841819006114,0.46504336455295675
0.5945715307295281,0.49752692210607735
0.6094379270652102,0.6618024861985253
0.6105063222181588,0.6695053024934504
0.6138616194284854,0.684692444288914
0.6174294522896804,0.7244282657525188
0.6342147899926713,0.7070557488249622
0.6406635338391373,0.7301288244926165
0.6551165109438175,0.6561478007280104
0.6567088604589584,0.6630376518993927
0.6577254763768945,0.629020704463256
0.680354491289505,0.42068561704205565
0.6884507527248576,0.2771676374042327
0.6953462942399429,0.1583532432636104
0.6978796777587739,0.10043825675415319
0.6986408149617587,0.10216193239906197
0.7109570271961347,-0.12864237485050883
0.7186879923829168,-0.3103327162489507
0.7193028703695941,-0.34698012738711115
0.722829237068757,-0.3855336446922485
0.7228885182698379,-0.4281683824469195
0.723805129829902,-0.43239837074563947
0.7333190607768487,-0.6863843702812347
0.7432751574381893,-0.9223350733745768
0.7459263838874364,-0.9856795841188637
0.7520226009331976,-1.1545526090064573
0.7569617266983486,-1.2917705932469796
0.7590882560440564,-1.3517643248169837
0.7606780575190744,-1.4076826371784967
0.7640098690436861,-1.5024477839735784
0.7741173398952457,-1.8106777016401283
0.7758961116635543,-1.8115846341329374
0.7844050691399587,-2.0714022583217795
0.7941963561500334,-2.3505989030471217
0.7978233181763033,-2.458341707865589
0.8064755123156786,-2.660865841996945
0.8126709584058776,-2.838417112889368
0.8169279240639731,-2.929967927270275
0.8174174905106217,-2.9647143331439048
0.8427561507158385,-3.5238705482335826
0.8523509376575911,-3.7107357215032652
0.8536986906857789,-3.722375613861655
0.8590462426396068,-3.802067044573012
0.8615139323417593,-3.878603509720225
0.8636848826822368,-3.865743469889984
0.8664103732864818,-3.930777319191131
0.8708809256712136,-3.9636339700048495
0.8745055914278996,-4.022812745217985
0.8756772414104765,-4.02228292138614
0.8808365538903971,-4.066236144987383
0.8922270846852283,-4.183337301490542
0.8923061811925881,-4.150086624503664
0.8945948836736815,-4.192907263403334
0.894842030872895,-4.176041406440241
0.9034870909757275,-4.219385458279154
0.9071156920398682,-4.2060754138933225
0.9107420851914689,-4.216914118501093
0.9230523531810082,-4.238205284746125
0.9235717435838557,-4.206820027316972
0.9274175519435803,-4.186042200714148
0.9369348270590736,-4.115297301260477
0.9369352560812412,-4.135028734327647
0.9402394646412113,-4.136441721779424
0.9403333271747432,-4.090866704915512
0.9411531703060763,-4.131888146477279
0.9486835259940021,-4.044286269686636
0.9533121740439876,-3.983541124862314
0.9564809069634821,-3.9413040266160846
0.9605838588066202,-3.893865295545857
0.9692649946434191,-3.753526085701652
0.9751516882844182,-3.6890413061802625
0.9799927977848721,-3.6179087128849425
0.9841695930736618,-3.534814269465685
0.9895570183608067,-3.4404769070646077
0.9941515851537845,-3.335022575123484
0.9996763146861927,-3.206679599972838
0.9997389605631151,-3.224493939340442
1.0071068378965826,-3.099822624305369
1.0128139336352362,-2.9636212448091865
1.0170802659879836,-2.8929532814193353
1.0251536584404057,-2.6908442855595283
1.0314113405892398,-2.5443784338610675
1.0321893142869838,-2.573629292285944
1.0344004089715186,-2.4953273228464736
1.0400951841171757,-2.405318301648891
1.0464061828943176,-2.2056570023233273
1.04741616701258,-2.1886178499515867
1.056277416810448,-1.9926824743053628
1.0596477150566601,-1.9530438474708225
1.0652858395686318,-1.794017296077356
1.070900760857013,-1.7009229055117654
1.0737699823632845,-1.620533585319047
1.0746992076615598,-1.6493252243751755
1.0768935757034024,-1.5607348761734192
1.1125473016549083,-0.9302014607811661
1.1235277335849236,-0.751194419514871
1.1256963146517975,-0.7314837617359581
1.147295943583508,-0.4668686677093008
1.1477990657811201,-0.4366057909987211
1.1515261966115933,-0.40017975566292696
1.1595682299890333,-0.35993942857416755
1.1624590367205005,-0.34667536517036235
1.1629666694917615,-0.3411297700849157
1.1709966546673893,-0.28734392782119134
1.1727529665399583,-0.26735099794930034
1.1735989620598613,-0.26486312146840274
1.18730094834335,-0.18241774185311127
1.1905712117532339,-0.18957948224012705
1.20117802251512,-0.1447093538186931
1.2031007824327506,-0.08428402946938161
1.21619233498582,-0.03520099337512052
1.218027368552323,-0.0791449251134747
1.2230626314999835,-0.039780364733084356
1.223192130668382,-0.01838750299787159
1.2261611015441556,-0.06014898485706423
1.2272831793950623,-0.04398025706785346
1.2292713226321617,-0.023983924975331954
1.23197716068643,-0.005377184219330616
1.232883879069492,-0.07390361823212631
1.241805349482811,-0.028402973621301824
1.2448313624671066,-0.00835092114463869
1.2628388851352277,0.03202349129261051
1.2662917500170874,-0.012021449237657758
1.2718187127811067,0.061768865980788124
1.274475539809293,0.06934993263113519
1.2793925674310866,0.07988727440411532
1.288437469100522,0.10618138264768717
1.2986363944015018,0.08104165602836422
1.3020977691362035,0.16818504885742763
1.3035866710506099,0.13288455979203634
1.3110816156002407,0.20387738082421722
1.3128554340243088,0.23220331048621026
1.3242422255621484,0.2925510238052579
1.324467276544408,0.28385939432696955
1.3400141309389255,0.42119831188564055
1.3454673851154428,0.4644809514130268
1.3475377911389872,0.477875809511284
1.348016342831464,0.4640934641942602
1.3519890043067733,0.5175247570859743
1.3519977979864217,0.5322585009574098
1.356430033477455,0.5963995343952605
