n_harmonics,base_freq,magnitudes,instruments
9,3.5084104182022915,"[ 0.1036289   0.51977608 -0.82582964 -0.54892509 -0.62973298 -1.47271244
  0.71457634 -0.78059198 -0.60499388]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-0.8652149168512189,-2.7050350585981624
-0.8543194963012746,-2.58325957626053
-0.8540150093153018,-2.5979030753118924
-0.8334584844609076,-1.6479571880292276
-0.8286163626927867,-1.368281448368057
-0.8241018787441678,-1.035573839329537
-0.8174039307324401,-0.5058139138764952
-0.801717295203372,0.7203078960282604
-0.7935285686854323,1.365153980900865
-0.7907976840766322,1.538727624185276
-0.7831168803864808,2.0253647021501346
-0.782164967525286,2.0997517114904363
-0.7628002238398652,2.7986742895027557
-0.7611587706719312,2.842761789771828
-0.7544687680914102,2.900151939941127
-0.7508591296157556,2.9215793651372186
-0.7477969904144217,2.8382376624835546
-0.7411522657152161,2.683740882112786
-0.7378723989030354,2.5981960797890324
-0.7375331398974767,2.5872154385882435
-0.7311990321631576,2.2844273688017624
-0.7149061520861237,1.3123652428052974
-0.7133949507234929,1.212703151483651
-0.7076214040645965,0.7742612607953976
-0.7068896692393145,0.7218912307750724
-0.7021791823361934,0.3223468804142728
-0.7014725350814439,0.25891519094107096
-0.7005832806510122,0.19888307265447866
-0.6901069047126729,-0.6236494736090004
-0.6860963425305817,-0.9213809544120283
-0.6817974113311553,-1.242696811912578
-0.6772566050651605,-1.5645220905528918
-0.6769936328836765,-1.5935941958149333
-0.6767597813500865,-1.5788219567264277
-0.6742100499361978,-1.7665689910748283
-0.6730235648761473,-1.8290747057110164
-0.6703281707044484,-2.003864523288761
-0.6495475934831969,-2.8920317315251323
-0.6430688583176272,-2.991432251593294
-0.6129180308685873,-2.6044483656344486
-0.6124257589055251,-2.607723943153195
-0.6079300856078267,-2.4324329286739297
-0.6073811548239467,-2.427367994328903
-0.5986781697403352,-2.046927461512496
-0.596489356135677,-1.935692362864583
-0.5948873239815096,-1.8940606284491552
-0.593364530659497,-1.808201594476885
-0.5924140848092643,-1.7509898705728857
-0.5871210519202128,-1.4725417019478586
-0.5790989144566363,-1.0250219680231454
-0.577222997089653,-0.9226426993273648
-0.5731030577230003,-0.7137106581073376
-0.5655338851524618,-0.33887743693294164
-0.5624651563759993,-0.1641390422187883
-0.5601244490751087,-0.07027721016868863
-0.5558833868854149,0.15190079996412292
-0.5553303242732195,0.1733294959644417
-0.5550575558868953,0.18777024852836147
-0.5544349029168036,0.21362111169258372
-0.55046181106623,0.3993275518208771
-0.5458167703456995,0.5836228251845837
-0.5433949191311376,0.6731463272296503
-0.5431710215512329,0.6675155325953044
-0.5241452413028167,1.2918240653306081
-0.5193717344731676,1.4177854895765452
-0.5092824059788121,1.6091154587157934
-0.5054553206236476,1.6952832062463268
-0.5021306649610295,1.7910800060495629
-0.4983684359232261,1.8153710170784794
-0.46741979293720437,2.4062853960784825
-0.4656205454268272,2.4416068519756586
-0.46331231870494305,2.4646593293534758
-0.4460930466999371,2.869260512607216
-0.44564464208187893,2.8844792105709622
-0.4292969275480871,3.25379066226039
-0.42073884104247217,3.419151275574112
-0.4137956383826844,3.49306462022257
-0.3984522521148177,3.5687463236679293
-0.39725184255042345,3.5548034960423878
-0.3823565944568683,3.33060190131877
-0.38144222772863845,3.294132261408385
-0.3797862903823628,3.2614838009078055
-0.3696999227043456,2.8977553356638963
-0.3585995227528205,2.342469688775936
-0.3557038278784943,2.1943131528449635
-0.3481426625352122,1.6775946621173652
-0.34319054340587485,1.3141609771086757
-0.335779588711838,0.7290135267100788
-0.3355183554977921,0.7045137541751254
-0.3261265114052252,-0.04703463923952321
-0.322888680844021,-0.3643243435583234
-0.320003323038323,-0.5834903959551792
-0.3164742711978601,-0.8955346444515732
-0.31429387175596357,-1.0891042741603103
-0.3129614013457145,-1.1970058467124263
-0.31120095632689626,-1.3400644011694633
-0.3096774022666109,-1.4983500206735754
-0.30752325338196673,-1.6420113451473959
-0.3044691089205753,-1.90275809667154
-0.30079470268715536,-2.151111423702401
-0.295936913706329,-2.52312151673801
-0.2955322870329473,-2.5864254001016422
-0.29245158759708456,-2.7606233129993654
-0.28194469236947883,-3.3942293581084675
-0.2743995548291496,-3.726119355486905
-0.2673217358414641,-3.960448277839628
-0.26603398690002056,-3.9790905736260997
-0.2577878696461955,-4.0841507767482055
-0.2576399173432624,-4.079064356765697
-0.2570064880191545,-4.08740870697265
-0.24886321326282212,-4.062230070676376
-0.24853425281212527,-4.059873876908736
-0.2241358317372959,-3.2685770972683295
-0.21957204356031657,-2.9876624868352533
-0.21347609059388528,-2.608700790727815
-0.2101982851236852,-2.385485867093495
-0.20775094748917722,-2.2416303406528355
-0.20554717064978334,-2.1084332025971557
-0.20104999054920913,-1.7428507463011484
-0.20047926965170415,-1.7272799502493388
-0.19602048651819448,-1.4071091714634785
-0.1783383659126172,-0.1475131733892838
-0.17407163028318573,0.11980998550059324
-0.1719840860579236,0.23120303408621365
-0.17146394787966113,0.2766255192978655
-0.1647184897994256,0.6798094108637425
-0.1597143703704358,0.9397388622076406
-0.14578670495607593,1.5315234506648845
-0.14530585985011157,1.5484490088413418
-0.14516194719251008,1.5622378710202725
-0.1278662560066275,1.9486617386661924
-0.10242453520442218,2.0033996700811914
-0.09974383938357834,1.9476275981141749
-0.0984212670720348,1.9582990647650231
-0.09506818910955639,1.9265142053668418
-0.09091603472836773,1.8635184029468075
-0.08797509727406538,1.8671057159301199
-0.08515343983633406,1.8209223850234297
-0.0849933558171787,1.8176389494703582
-0.084080168439149,1.8149795068354349
-0.062815468954176,1.5942066751676585
-0.059898517684914054,1.57457833588108
-0.051402647303000926,1.5617556789462348
-0.049930453684023046,1.546553481967123
-0.04370921410289519,1.5652733465989122
-0.042731612679432374,1.6001085930622758
-0.04091023953567419,1.5494333294216116
-0.039880900865831403,1.592574359388419
-0.02785151802927155,1.6646174663930005
-0.010334313000646134,1.8927645202592678
-0.0017264587142067356,2.034310903563983
0.00201325448478773,2.0883624666284373
0.008688789803017016,2.1669409312900427
0.028649477637679777,2.4065098898565553
0.030263899405198025,2.4097477816008617
0.031044065484180372,2.417179057158242
0.034993184077905415,2.4405354495770797
0.045746814906878264,2.4496793431528987
0.04756208432932851,2.4378210443713053
0.056599234426582434,2.392697973753675
0.057657611953954024,2.397399310646373
0.06284918375817528,2.3429553457098424
0.07841391051800617,2.11640557950691
0.07959641151281449,2.078081004752878
0.0861266792652513,1.9592515646417508
0.10189556840726999,1.6398883044860135
0.1169554509608921,1.3653739776346636
0.1296477614356606,1.1294363823409195
0.1414700392665864,1.0031476351827509
0.1431235906423458,0.9944692280264915
0.15831595550062527,0.8856819270086452
0.17454004885961938,0.863972072672998
0.1747099951805975,0.8648048466393738
0.18664688111541228,0.8852557356608057
0.19218345493993372,0.9027334669369044
0.1969027081068031,0.9140704233090866
0.19885591575326167,0.9216554009758358
0.19901736122920344,0.9193363413913903
0.22027062998816582,0.8950145465054804
0.23268518391273307,0.8203117020900531
0.23538544010345586,0.8353456227194052
0.25005984078393917,0.676145230723997
0.25493408759365455,0.635104473071484
0.2653122167630011,0.475437659812679
0.2737163114964023,0.39281766680861796
0.27504047525106934,0.3949958830914123
0.27690127026003175,0.3528530872004306
0.27846290968903986,0.33735841967504504
0.2802770313360705,0.313645618074735
0.2814956586992974,0.2949838798413798
0.2868993982947643,0.21389284347047094
0.2997026342161826,0.044456300847294974
0.30324359227237574,0.013968491543998839
0.3074074241811582,-0.04174566035396175
0.30763790202537145,-0.04310115197997479
0.3137934744946773,-0.12012393485658161
0.3161373373096099,-0.12352181418363548
0.31855488794343145,-0.1649025557526551
0.32696019289094824,-0.24779486056418115
0.3290679442447768,-0.2831127110484317
0.3316808308707184,-0.2745955539747428
0.3325509538016842,-0.29577274443090534
0.33278280775339475,-0.2933338768613337
0.3483100241296935,-0.45035328973027505
0.3649827783759849,-0.6170516709307036
0.36510361061858276,-0.5990124770569705
0.3703002712243255,-0.7125913316274983
0.3764012882750549,-0.7953492911451843
0.37860939628888124,-0.8346799348487642
0.38223003003697187,-0.908849759133392
0.39243626567737433,-1.1281540960025884
0.3925550664332871,-1.1163949638948305
0.41049341254066274,-1.6174590810537814
0.41390220224460794,-1.733956710678806
0.4196785156920204,-1.9412430737931343
0.42452950471759365,-2.0716567641000077
0.4300703692909922,-2.2918219638296966
0.4396902125648965,-2.597898979344592
0.44031905277550365,-2.6228748896887204
0.4408589269956602,-2.6193238839673
0.4435556955116349,-2.7329103271499546
0.4440847675859749,-2.7189378981751386
0.45498771489903733,-3.0162744215536046
0.46076120153687894,-3.177102073388473
0.46215242867145534,-3.2240170026272192
0.47437799492203325,-3.400472868924911
0.4822574788660363,-3.4568188812796556
0.48272825778761597,-3.4413031565689383
0.483623066124931,-3.444665444815888
0.49482103135510824,-3.3827386712486285
0.5183662589616391,-2.772668735711515
0.5223586743202442,-2.6414339163889986
0.5367486152637859,-2.0415649645207496
0.5518648295046082,-1.344661340508056
0.5623407669754643,-0.9341761507099761
0.5668658589375237,-0.7319834700354141
0.5748822893795209,-0.5007272813231672
0.5751854529178804,-0.48886091339202187
0.5804365635307356,-0.3875379167447559
0.5898020512430779,-0.2557985993501502
0.592623188463854,-0.24137080377415343
0.5945205745121758,-0.24493407887025004
0.5972929998642358,-0.2504666404198305
0.5984383577606947,-0.2628732008115178
0.5994677623295308,-0.274702793191291
0.6082092051925327,-0.39303297046539054
0.6123552948430104,-0.5127689064309628
0.6155068997834388,-0.5907273109361988
0.6159454150044663,-0.6086166159270799
0.6286088402931505,-1.1049241462132275
0.6297971117127559,-1.1472534978475508
0.6371425172027321,-1.4814150947982825
0.6406450333429214,-1.6985142156913788
0.6416292680547198,-1.7437207468612805
0.6601064287606917,-2.705252204495941
0.6744365410673763,-3.3185550019208914
0.6771600327957321,-3.4108098188733846
0.6823648456881992,-3.5558066644119557
0.6845453549918514,-3.63098570555625
0.6932587890972917,-3.7208056984515894
0.7136471766769503,-3.3386710560530393
0.7320498988331252,-2.297322215632074
0.7572389915235487,-0.13358869683607294
0.7575842773013108,-0.11370064936503654
0.7620938704855122,0.3101561945064825
0.7647754285817383,0.544365539979943
0.766641195220545,0.747363332250405
0.7748873348233163,1.4661276528878826
0.7776709978010912,1.6755216471362622
0.7812389737821328,1.9780849445287685
0.7833677996060207,2.103995229931694
0.7840068443507979,2.1826733988054507
0.7867287039888646,2.357541516608052
0.7874508398216884,2.416358584880352
0.7907356398664183,2.609506930810319
0.7916459035626167,2.6519198385885345
0.8075469650471336,3.300831076762924
0.8116123941225117,3.394305972012375
0.8178525786856445,3.406094406011254
0.8269474473143719,3.2570226741013473
0.8390982627582377,2.8142189857622175
0.8429481534670611,2.5889937863361165
0.855921722249207,1.6737635260661077
0.8648830744457907,0.9448616863253834
0.8677083666845702,0.6833926251535982
0.8737430492048466,0.16235389101910977
0.8883795481939885,-1.0569578445087933
0.8972951211965103,-1.684533237259614
0.9056581329306264,-2.1962014069207787
0.9120037340749048,-2.431919018627089
0.9123000982535556,-2.4541957316651
0.9262876300549157,-2.705914537335622
0.9277676271508097,-2.692386647841201
0.9323684558831857,-2.6523776194467152
0.9345959291497126,-2.6414250046634846
0.9369668444243588,-2.58507232275163
0.9533167913179716,-1.9028946426972289
0.9551685265072312,-1.8225959511097878
0.9588736432123532,-1.5602510303570276
0.9874978917297739,0.6110599483005484
0.990180490536273,0.8154300040718075
0.9914259362593549,0.9062979665617092
0.9914603684509369,0.9258268689221658
0.9922049876025216,0.9770068763604709
0.9941870055068591,1.1104080665987055
0.9990612475339979,1.4792155754363558
1.0035166016780694,1.7850341511181458
1.0201267624570276,2.6118817192193196
1.0243030100942834,2.7443776109353033
1.0292246056756174,2.8375428055369363
1.0311567501393277,2.8536933848164545
1.0333974566465338,2.8689284219130515
1.054518400256569,2.542862429397844
1.0567968061792392,2.423523951839195
1.074535839973338,1.402345534484547
1.0858286443302596,0.5746697181985903
1.0889177719279184,0.31541969732759
1.0951834777027187,-0.20417478124527366
1.1056952276322098,-1.0227982899232217
1.1088245615926997,-1.2090889128615674
1.1149642767395873,-1.658811802163347
1.1171296223305518,-1.7794064354735466
1.1188280169766323,-1.854254694259875
1.121254377297305,-2.047538313431202
1.1333859695494972,-2.636791989520745
1.1349162032588582,-2.694419227990801
1.1414546339159592,-2.8930434114524193
1.1423695328897754,-2.893187873130409
1.1443786884957436,-2.9686560019932906
1.147018238178986,-2.985256330542717
1.153674578343999,-3.042988444625733
1.160993448080804,-3.022343582720009
1.1612966432396377,-3.031229724544825
1.1660756107005215,-2.9711455531944884
1.1727075299122305,-2.7823222764595097
1.1740090186394196,-2.761297182332086
1.1789233880160417,-2.6112530858359437
1.1983992143907702,-1.7322290837915153
1.1996276133785173,-1.6645046226562672
1.2016656551026283,-1.5849453337081303
1.211839385632354,-1.0515433559008438
1.212305981473679,-1.02273954976694
1.22492160595211,-0.34456442437331597
1.2271723606753309,-0.21952629829655146
1.2284731763140604,-0.18682812348725295
1.2366151562790408,0.22599225163884093
1.2400806684835182,0.37274390249759326
1.2424367557416236,0.4949579911681591
1.2462653474189107,0.6220315730316394
1.2530471919920023,0.8655291379028798
1.255493900089947,0.950663356278502
1.2682702726673636,1.3145890113350456
1.271817001752054,1.4113820584866965
1.2763108717992324,1.5221379897563097
1.2783542258419356,1.5577929949889588
1.2796060981007509,1.581319963306883
1.2807343291604347,1.6130216057324134
1.2860818452614353,1.6940829538137807
1.299826718156556,1.962095042628253
1.3013743909579043,1.9827044075341336
1.3057852271963046,2.088968906638242
1.3062364681545278,2.065404613998312
1.315321216244521,2.2259684470408367
1.332503614724808,2.579646423834825
1.3384707160982536,2.7344476248154903
1.3426638922394094,2.816226142586652
1.350311869207962,3.0115646084127192
1.354813537555036,3.0742548465687163
1.354906221454928,3.1270001783041614
1.36517166999898,3.3378843820504356
1.3913883055931375,3.554735606098661
1.4107894516470116,3.303625266860253
1.4282330227745508,2.6038567712652396
1.4350879412787911,2.194552448735802
1.4368055285703516,2.0653919255334903
1.4387217275911324,1.9449771743246975
1.4413790667615132,1.7601283111311918
1.4442249684766857,1.5834645791683732
1.4553367502512025,0.7093685383275441
1.4621255094782706,0.15249448744222652
1.4690163950875723,-0.43874046035769043
1.4711039316088286,-0.6017628703135148
1.481076318536962,-1.459160795057176
1.4873636213978756,-1.9573615123666421
1.493967688604691,-2.464974142055662
1.497351558363583,-2.7010825757833317
1.498518675252102,-2.78676181995348
1.5016437556459934,-2.9649016564482533
1.5067144847355802,-3.2389627491451844
1.519553129595538,-3.8226566673566498
1.520458673629781,-3.8587782494376373
1.5268990273201473,-4.008083814237776
1.5305655146239854,-4.093241641795316
1.5335077944920972,-4.095332819689004
