n_harmonics,base_freq,magnitudes,instruments
10,2.012958986206453,"[ 0.76227621  0.78840029 -0.62181304  0.13733999 -1.31993172  1.3384994
 -0.9729936   0.00769495  0.73105069 -0.11480226]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.725039109693487,-0.14584432951731963
-2.7229823095101198,-0.20526134672342988
-2.7224417162565357,-0.2222957563067606
-2.7099427837688372,-0.5904526987514827
-2.6942504337994473,-1.0051635082174868
-2.676394053534506,-1.3598698344677689
-2.675301389498978,-1.3763490225277726
-2.67208935824463,-1.4241919936855052
-2.6718220847632885,-1.4299806216161512
-2.663745433795799,-1.5212636716951797
-2.660792456747027,-1.5432093922217687
-2.6572848547575876,-1.5637434294755617
-2.65393000930574,-1.5767024280670563
-2.6415289743631076,-1.5662207667405526
-2.6282960998402665,-1.439437712537124
-2.6274884234179794,-1.4264123535974689
-2.61894150724814,-1.2858830394648637
-2.617390649609599,-1.2529880545053835
-2.6144486686687163,-1.190514811829965
-2.602969476338692,-0.9039360408182584
-2.594722170521701,-0.6595934388318242
-2.5918914593679476,-0.5686477716567054
-2.5918651403702118,-0.5729514525162361
-2.58706318042397,-0.404073951451154
-2.585063452216934,-0.3361806035525419
-2.5776443785210112,-0.06318484316401467
-2.5600872221534896,0.6134797629199124
-2.551974989196445,0.9304346295391956
-2.5439866507488027,1.235412249066581
-2.5392987834795098,1.412112065767889
-2.5100524447754258,2.3244841185563154
-2.5043359484706524,2.455505052079193
-2.50354314774492,2.4698863889700866
-2.497347617442697,2.581850833003615
-2.4964470209657086,2.6006042493596437
-2.4950796229076295,2.6181394383358354
-2.470684248854857,2.7574222837391615
-2.462219522763249,2.7041636978197463
-2.4612833121477875,2.6882110733191475
-2.4609153632502268,2.6857260471785294
-2.451789975558434,2.5564302680373863
-2.442400362269926,2.349256707464051
-2.436349737320941,2.1859412821026334
-2.4325527391203625,2.077247558872701
-2.4318055542205563,2.044433045518583
-2.427170542310683,1.8920967398906414
-2.41537366231041,1.4458876924090303
-2.407306654988588,1.101352710713742
-2.3969117556378676,0.6263170831845041
-2.392021506160436,0.3869790622121663
-2.3861948880999324,0.10650696556373478
-2.3740258713266,-0.5026879608665656
-2.3736661246082944,-0.5234923370571802
-2.3709261661852503,-0.6592493852222815
-2.360654006352679,-1.1640035492740415
-2.3465441215626486,-1.8147183596226353
-2.345163155082767,-1.8694663133431877
-2.3345014653725413,-2.31221353274254
-2.3247914404587897,-2.6594220026317767
-2.3208566469385987,-2.7881290407917705
-2.320079610394486,-2.809219572227915
-2.316412556293828,-2.917856917530845
-2.313232639934516,-3.0034153231168683
-2.3060002041207848,-3.170475903479852
-2.3031935562984627,-3.22723406804999
-2.297399428261216,-3.326468370962834
-2.285239824548592,-3.4520935571155227
-2.2848563879684116,-3.45223642766522
-2.2832228735127016,-3.4619326061972715
-2.280757412529493,-3.4718702137850856
-2.2780866820264363,-3.4702861091461923
-2.2745678429934095,-3.473135469251697
-2.2683442858982596,-3.443660498039614
-2.266867172219136,-3.4333001063372963
-2.260850303424732,-3.3718163257036706
-2.2544487241761413,-3.2834617813332825
-2.2452875249045343,-3.105951455295365
-2.2425990740977606,-3.051150033764321
-2.239464498102385,-2.9716709486875303
-2.236859444817167,-2.9059089227385395
-2.2292978632457885,-2.686788456648526
-2.2175150314723746,-2.2937433332770993
-2.210836606602804,-2.0482044956854533
-2.2020467811332245,-1.7008761474707303
-2.1932976513725437,-1.3404944635793477
-2.193143009193603,-1.334934014289709
-2.1919234269571453,-1.283893586275435
-2.1904611223582977,-1.2253192365437333
-2.188567656699998,-1.1437234837886985
-2.1854814256141877,-1.004730961722527
-2.181245830809196,-0.8284107991299862
-2.17256335613784,-0.45069460617188695
-2.149913725505553,0.4927973703594753
-2.1456446814822225,0.6614433616553765
-2.1298281129626906,1.2418545510939358
-2.116878091646911,1.6551678275532502
-2.1146109563873057,1.7219255438432457
-2.1095261367455675,1.8571993686098118
-2.0996384924142397,2.0983589872995125
-2.0912169044266458,2.273070403423278
-2.084963879501548,2.377680539591912
-2.081217201257937,2.4365118071821383
-2.0717883196864872,2.5473783332755073
-2.0672700312684356,2.588671236957375
-2.065191013030789,2.600753510290254
-2.0617722775769303,2.6233443407732437
-2.053587601764145,2.660450627947304
-2.046786474596934,2.662399465764808
-2.036212969315507,2.635431413301139
-2.0029524724589782,2.304059424043675
-2.0023607148780016,2.2955320871626426
-2.0003658488617457,2.2647454280903077
-1.9985211561893175,2.2355494605522024
-1.99171922103098,2.117499234556015
-1.9781584051606271,1.8654288014483706
-1.9725890828763994,1.7511483352668171
-1.972049273916521,1.738484895717481
-1.9712468459310377,1.7193886494431756
-1.9699724071764062,1.6941077024259286
-1.9546666931022234,1.349708939880786
-1.9531074705949787,1.3131451472588835
-1.952740820899931,1.3043633962658367
-1.9461954905926406,1.1515884691949272
-1.9448046040726128,1.1153446335520871
-1.942169722348897,1.048544116494631
-1.9405255097977063,1.0120728255105818
-1.9332367277786706,0.8316522350990463
-1.9302975666000997,0.7574237974879058
-1.9281514999794325,0.700161270207494
-1.9228290941805481,0.5704190533225533
-1.90671158631241,0.17063663313696364
-1.8867839920559804,-0.294933633226378
-1.8805314022585469,-0.43340758373970784
-1.8800421034359038,-0.4435943887745929
-1.8799784848829142,-0.44430503009115574
-1.8782270289834857,-0.4839617807192372
-1.8666535403686035,-0.7204137895861319
-1.8641054381925675,-0.767288255032275
-1.8613988970261046,-0.8189209761330671
-1.851397968081308,-0.9864174554893894
-1.845102505637317,-1.080876657978856
-1.8316483755149013,-1.2451791200993658
-1.828125526326234,-1.2828414763680016
-1.8124162056161406,-1.3842704414044273
-1.8098000579654516,-1.3874552546786025
-1.7990593746763646,-1.397214475171057
-1.788876870477447,-1.3682177104948081
-1.7818077744720078,-1.3243087764389114
-1.768463284572726,-1.1887895261169463
-1.7633996022341754,-1.119116437225558
-1.7550783976128241,-0.989696825479321
-1.7331883885478012,-0.5344848693855602
-1.6938292131541843,0.5402299759991575
-1.6888844219142451,0.6866668098870706
-1.6837913433480098,0.8363561551294847
-1.6823694318895044,0.8791268246471708
-1.682235008649438,0.882291144837764
-1.6813764143729453,0.9077160725750874
-1.6777291087877573,1.0111284945589245
-1.6758473225442065,1.06847103799886
-1.6753399222190433,1.0813651626048775
-1.6660855861678938,1.3368482186561392
-1.658034313925868,1.5511983422477729
-1.6560265516075021,1.5972866113189967
-1.6541498876581608,1.645922458477203
-1.6430916728194078,1.9039311890995745
-1.6293842784006534,2.1643314297805865
-1.62224424408613,2.271066086159073
-1.6218489279396904,2.274791247343376
-1.6101793972371414,2.4061344623222296
-1.6045727324178543,2.44945508896993
-1.6009268184928986,2.4692991123336854
-1.597197106841414,2.4869784899286054
-1.59320292813681,2.487303123818441
-1.5910687782809192,2.4942007872799596
-1.5909034110953242,2.4942341142297675
-1.5899133680921194,2.4970742400896797
-1.5890107764418464,2.4896025207051493
-1.586636950923514,2.492251354761996
-1.5785553638375385,2.4598433135038613
-1.5783829954030655,2.4604570263288843
-1.5775280660693307,2.4570286479779124
-1.5770101997416002,2.451368908960788
-1.5767687977122,2.4501080352103553
-1.5747530886800578,2.4387973323175443
-1.5598205924961843,2.29310258036236
-1.5567177087878972,2.2556018340987056
-1.545205549783573,2.070790691076043
-1.5431738326842463,2.0339113230675525
-1.5120716125368405,1.389579958912802
-1.5096023943434937,1.3301946240032174
-1.4991184800465118,1.0937454066215668
-1.496994526164648,1.0457384962049967
-1.4863398517545745,0.809116254189938
-1.483457988555324,0.7474966081963438
-1.4705870434903827,0.4879528723058261
-1.4662081469408397,0.4031656039326015
-1.4624797196283015,0.3394109851328203
-1.4605555517702569,0.30756465858174875
-1.4568817223459745,0.2471658599538495
-1.4362175462405848,-0.014036092891636565
-1.4319651977304053,-0.054657497422980476
-1.4257101240947587,-0.10157448063348887
-1.4232204971382139,-0.12052483718219523
-1.4213982536204357,-0.1282057274921317
-1.4193647595874341,-0.1388793284762015
-1.4109601901131947,-0.16373110334843194
-1.4099436080889858,-0.16437557688306315
-1.406794399830335,-0.17184889314662452
-1.4024597176690525,-0.17480459888741037
-1.3923931154987315,-0.16836336053360595
-1.3885775366666382,-0.1573821950299507
-1.3833405425864729,-0.14421631764571416
-1.3764673919627393,-0.11304014311516739
-1.3611259587831963,-0.040758920312989305
-1.356650628491802,-0.019292155761440326
-1.3390194494441163,0.058572811041604236
-1.3389534486709223,0.058422508643007756
-1.3363051995718938,0.06947733611775857
-1.323883667074221,0.08916754293777997
-1.3187612784140004,0.09014172009473563
-1.3143505117782126,0.0887974486260728
-1.3062598954152276,0.0681670741459925
-1.300574342912965,0.042338745933020124
-1.2966500276603987,0.02294509568657173
-1.289370338535087,-0.027865575819245366
-1.279810805009522,-0.11857449319369642
-1.271246971672768,-0.22004778968167243
-1.2629915242326795,-0.3310456150366532
-1.2617456625420944,-0.3518393497278132
-1.2503171391422823,-0.5305192923918988
-1.2404860324060791,-0.6966992964279216
-1.2322316175003327,-0.8403212772189518
-1.2230556116524256,-0.9973481342058236
-1.2190807533268744,-1.063142344486943
-1.2179073250352468,-1.07958212142296
-1.217521420266852,-1.086555832591563
-1.2044620857335449,-1.2729266273948163
-1.1950888322683448,-1.3781170137070382
-1.1918985418241372,-1.406988664719212
-1.187902167399389,-1.4347225255589595
-1.1858245347826115,-1.4475518972083872
-1.181372269550118,-1.4654330515876215
-1.1467558725310694,-1.2091185772607869
-1.1419478428945042,-1.108013026147468
-1.130333267936012,-0.799539465689733
-1.1250396747160565,-0.6255270288503854
-1.1094764755416997,0.0032105140873703378
-1.0856186370299477,1.2570701599566738
-1.0845175799972484,1.322723067623479
-1.078814966521039,1.6669445704382873
-1.0750756719772065,1.8990170000785564
-1.07158953695938,2.1197953264714866
-1.0714245904580244,2.130131540164925
-1.0698241983469103,2.229585776068799
-1.067251943514965,2.3957782679169237
-1.0621123753274018,2.7263808603310236
-1.0598047364312098,2.87700291943027
-1.0513725212787424,3.423143019056002
-1.0495808612444113,3.5398830541696533
-1.0294071721173172,4.805504882576521
-1.0247598163384455,5.073309096003026
-1.023418934904463,5.151750551465856
-1.0194217894189308,5.371947949526038
-1.009350837239738,5.884059246924614
-1.0070186404025305,5.991486254304032
-0.9955005428969144,6.461705816273423
-0.9942794387134466,6.501935667088584
-0.9906879832918181,6.620996376584489
-0.9906010762681543,6.627322315617792
-0.9896709207492052,6.652121720060459
-0.9893614636591703,6.666064518869661
-0.9885174962663821,6.686174288793263
-0.9763640124377941,6.968381931201348
-0.9741108368213549,6.999615890922977
-0.9729016076130756,7.0167721309841715
-0.9566734933430929,7.077855151697552
-0.9494319587060627,7.007680114543475
-0.9471823590722144,6.972319507447943
-0.9456543149089764,6.946713240911719
-0.9451390199468106,6.938882802011335
-0.9438124736592766,6.910728930141856
-0.9327077870908598,6.621592484598165
-0.9306837618596417,6.559244077112707
-0.9272778160040209,6.432318364163594
-0.9230333776926258,6.267948611980342
-0.8978609418279624,4.946051312692174
-0.8968108606216192,4.881202836909018
-0.8967342150243636,4.874848561805257
-0.8851742577606894,4.115386751993119
-0.8813104896385293,3.848226086380423
-0.8693451191304069,2.995324895780084
-0.8643555603243529,2.634406922366907
-0.8638345835284991,2.594429758148036
-0.8617189770656895,2.4416068099790804
-0.8506377165913852,1.637880444178679
-0.8494483044600756,1.5562721936567288
-0.8364315583733752,0.6554988488539912
-0.8363134253671562,0.648451334609073
-0.8285932303536887,0.15066454616905403
-0.8105736229821647,-0.8690424100986692
-0.8081274162382646,-0.988899946225894
-0.8036403436370616,-1.1951758122233123
-0.79528968901896,-1.5398689914443628
-0.786773519994961,-1.822830349625218
-0.7859043922331903,-1.8451840529396528
-0.7856378264838146,-1.854985018138862
-0.782434240603509,-1.9399680555787184
-0.7790012491888105,-2.023236565825569
-0.7762282723601248,-2.0823899198413716
-0.7743449506100379,-2.1156250816424333
-0.7657635710754542,-2.2341875874293993
-0.7616237545055009,-2.269319829002301
-0.7525312409092706,-2.290606854892432
-0.7512562857409737,-2.2899965512969835
-0.7458318826563746,-2.266345409385941
-0.7447656454404821,-2.2608782487053585
-0.7446549985257667,-2.2556900285462134
-0.7424489144729116,-2.2401411107348754
-0.7404894137815159,-2.220361854797032
-0.7381605584437123,-2.193480507392019
-0.7280948320661342,-2.0442878716678523
-0.7207598299291078,-1.8966052359354235
-0.7165580417026307,-1.8036260873165917
-0.704123512677743,-1.4911669095148377
-0.6992598373978147,-1.3628339838293075
-0.6992060831581188,-1.3605274258681783
-0.6987631495824012,-1.3488351004949448
-0.6944124052320761,-1.2312136776550135
-0.6892682049830201,-1.089763365238363
-0.6782555909764061,-0.7976796836535673
-0.6781297658470615,-0.7934299692891083
-0.6736244796616635,-0.6845034512635956
-0.6723795725495307,-0.653820567685165
-0.6723782998093601,-0.6471075566596766
-0.6642039919586189,-0.4700281190103752
-0.6605874910394292,-0.3962739182920802
-0.6553592667820332,-0.3002182544572157
-0.6509636094834663,-0.23324075662560612
-0.6448989572091213,-0.1589772183788199
-0.6416399752154298,-0.12819625454062986
-0.6412307624761344,-0.1275170915539317
-0.6275366336291843,-0.0811260084544708
-0.6257124906275404,-0.08526484371449171
-0.6205209486388719,-0.10991511027545389
-0.6178213646769795,-0.13300368630681528
-0.614511830073071,-0.16429486502041307
-0.6072560311572617,-0.2625689731652898
-0.6009839662022287,-0.3811752839974271
-0.5961647347463224,-0.49169994866030275
-0.5873287918546577,-0.7324184273846273
-0.5842758321547743,-0.8283796110944561
-0.5798994378328772,-0.9756128640878509
-0.5779383370158158,-1.0439310089877432
-0.5772802910736927,-1.065647029411077
-0.5719087747698843,-1.270299775720878
-0.5637730708034923,-1.5946222740964695
-0.5484883501009028,-2.27438024141405
-0.5456746591692623,-2.403429420938555
-0.5381279341889442,-2.761976188142186
-0.5376977219595958,-2.7794585292831724
-0.5322082868962479,-3.036394572301725
-0.5234047117633622,-3.437861613603702
-0.5134530165229574,-3.8741122395832712
-0.5097178247027605,-4.0298745774030005
-0.5075684192792096,-4.115354593597466
-0.5038594383070283,-4.258237307839941
-0.503028914181006,-4.289944091528385
-0.49961407897289334,-4.4122264924096966
-0.4995164515070627,-4.420051092725818
-0.493560146419719,-4.6198236761295615
-0.4890500192025633,-4.755695405110567
-0.48801424473435295,-4.7885205301258305
-0.4703233982424422,-5.179266129179588
-0.45790309614011626,-5.303631974805004
-0.43834920140652756,-5.235458038408635
-0.43664627955055124,-5.211177849669689
-0.4342391764315323,-5.1772037499726755
-0.433379374324252,-5.164498489294945
-0.42900617909389727,-5.085712931650816
-0.42060743078843554,-4.896635229477281
-0.41177961029811305,-4.642714344476737
-0.39605431317657924,-4.0655483278797675
-0.3922636466306866,-3.908389103352257
-0.3812605646073246,-3.4229304835767587
-0.3804830131939454,-3.386913497695682
-0.35553752779037273,-2.1792711930250723
-0.3480240312666183,-1.8215468550917913
-0.34787893817528737,-1.814248332441753
-0.3462655771407328,-1.733553730503093
-0.3346592186574471,-1.2116325651399427
-0.3335108257056292,-1.1603624554851073
-0.3321567149054121,-1.0976722811009485
-0.32469366234070884,-0.7878030081778917
-0.3202780029902397,-0.6172039314958335
-0.31927870502189926,-0.584776442406647
-0.3154813944936272,-0.4454608975462291
-0.30196184496219125,-0.021630664755438032
-0.297345249229064,0.09448779482865964
-0.2853461423455257,0.3415746629049248
-0.28366218835025414,0.36534324318823264
-0.2601313604830331,0.5445226058962099
-0.2585898234684567,0.5451496893903658
-0.2559576008671076,0.5428492287910368
-0.24964504928268294,0.5115222206909222
-0.24859795729023393,0.5028239802926794
-0.23974488555834306,0.43032061441847463
-0.23950115991741683,0.42263873631816046
-0.22382668244097603,0.1933808992578045
-0.21515143079045718,0.029617467794305543
-0.21474024739728215,0.020073845018584155
-0.21285225509756955,-0.016566900802555344
-0.20673819263764948,-0.14728917813918746
-0.20513651255194398,-0.18313770020806713
-0.20019505253667624,-0.29670898218112857
-0.1903173233124762,-0.5231125392320313
-0.18585225028067764,-0.6241127620948547
-0.1752420509932815,-0.8623041290409575
-0.1700158477958187,-0.9665961777704231
-0.1572041876695227,-1.2156997399133704
-0.15288568725528107,-1.2912754270359776
-0.15028456071213991,-1.3310949039056694
-0.14060717606658724,-1.4671913089177102
-0.13635823477149422,-1.5149087039268077
-0.1360622464455763,-1.5168073311448467
-0.132856875360448,-1.5465843920645703
-0.12808792282601011,-1.5926115872844802
-0.11973554354722094,-1.6378171121615162
-0.11912851449561579,-1.6399924420799832
-0.11541548062713813,-1.653365140086001
-0.1109338454530544,-1.6579079768216787
-0.11001226938999942,-1.662861150509664
-0.10617371654158703,-1.6602971448225825
-0.09781217668481546,-1.637461020157733
-0.08362837524062972,-1.5616855341377043
-0.057666771851600185,-1.2835846660617147
-0.05483062560104379,-1.247614688108412
-0.054223105169789676,-1.238752352444082
-0.043483550617404276,-1.103675668015006
-0.04171681562471896,-1.0777918166795408
-0.03451060921406013,-0.9877323452923664
-0.016343980943965164,-0.778176426835639
-0.01195209068131442,-0.7315045912325967
-0.010812229879503477,-0.7228329313314816
-0.00630561991918599,-0.6817852076156616
-0.0053655893740693905,-0.6768657536147472
0.004080277273096122,-0.6098644527362428
0.014311967958116956,-0.565193087141252
0.01694000669471052,-0.5558511332936656
0.022933158303041434,-0.5469110792187504
0.025150321284707733,-0.5452480573191275
0.030250250674681567,-0.5445547895968713
0.03309936214556908,-0.5545298598899794
0.03436922138692822,-0.5531905726853275
0.0358209862672374,-0.5564601453680345
0.04299346745169563,-0.5789620052834533
0.05010007653786008,-0.6154621930608084
0.051209774651940876,-0.6245096152704332
0.05286482505841139,-0.6283501142547187
0.05874977918905433,-0.6682867019791766
0.06571339565765655,-0.7205440754120295
0.0783932255061961,-0.8234360079099956
0.07841895925541387,-0.8254959498691506
0.07953671804625806,-0.8365987640186574
0.08188713284479165,-0.8587156041885716
0.09186587239395072,-0.9439285016242688
0.0982595187430686,-0.9968898608821678
0.10056097488273386,-1.0123462828392564
0.10223984266753794,-1.026494446385625
0.10301799822314317,-1.0311638969728532
0.12185503856388502,-1.1373812768939022
0.14077749029933884,-1.1488009206754255
0.14359366758601055,-1.1425136188979035
0.14827662536824482,-1.1234381575116228
0.14904247099468915,-1.1215957057225927
0.1501710839994388,-1.1172114727717568
0.15183471989397024,-1.107260622143168
0.15518264980741936,-1.0844133793301214
0.15875738643922954,-1.0562223339426198
0.1601987763318209,-1.043903863461261
0.16025205464090408,-1.0411236026311605
0.16399525251031744,-1.006060538128967
0.16878584450506784,-0.9536807691790746
0.17642621156329152,-0.852179536796339
0.18256721250455676,-0.7525519904255835
0.18476899466227792,-0.7165633842733178
0.20269297918801232,-0.36322916433942853
0.20873638060702948,-0.22896083383155105
0.21055128616120333,-0.18692116213968515
0.21240745715843623,-0.14391095122490544
0.21450395846274262,-0.09423236538865086
0.21630353876522168,-0.04830648244943083
0.22169704741336993,0.0821510777694504
0.22468825279408255,0.15962880651717373
0.23150097158275607,0.3227452998488761
0.23611289633050747,0.4371594771048062
0.2476110902678812,0.7159396289551453
0.26852143075687973,1.1554241698881242
0.28011842004589926,1.3380574529534137
0.2821564515594286,1.3675622182894505
0.28536938028620895,1.4035607222586859
0.28655832162633477,1.4169666927132858
0.297657534221377,1.5091637379181733
0.3078291399294937,1.544092427904244
0.3154602280325798,1.5279617786646345
0.31620889505560656,1.5268662591941893
0.35335592122519444,1.0300364305970047
0.3542587253572993,1.0130446293020658
0.3550087583245958,0.9968932979235491
0.3601749815938158,0.8752343352882869
0.36392387268396575,0.7795804969411616
0.3763520829036713,0.4448951062816202
0.38894418334641845,0.07599943829059143
0.3948543028912086,-0.10221493806201808
0.39702441246546005,-0.16486490710405458
0.40029800996170994,-0.2621754641567023
0.40127539441496385,-0.2954829049543902
0.4038135658971478,-0.3672725880450086
0.4251389740934801,-0.9536161835374897
0.42867722336991587,-1.0372099997144866
0.43254929140580467,-1.1245572172676108
0.43328604825556116,-1.1407107637025842
0.43516806176949974,-1.1784265043620505
0.4359217752494069,-1.1988742989628831
0.44091731868700457,-1.2901418914265477
0.4443355272506313,-1.3516512000819232
0.45050487067982203,-1.4429208526819461
0.4630327991239014,-1.5596067839370853
0.47817698521249774,-1.5730681907140107
0.4796282620563401,-1.5628881087770636
0.4799964894045594,-1.562929105710778
0.4910053345444694,-1.4688336944285623
0.5054461338971343,-1.2252981749123104
0.5108035304345471,-1.1050870779655306
0.5139976301376903,-1.0247795941657103
0.5189586721245969,-0.8903804242613108
0.5232772852900687,-0.7645121727222324
0.5332889283276145,-0.4397237779549727
0.5432244566101412,-0.08225119688593664
0.5523350418912591,0.2620007001523554
0.5616188658695851,0.6252740671582756
0.5657458471405539,0.7860093855543963
0.5706983539065211,0.9824305902483408
0.5754294552841106,1.1629004216663186
0.577338389271135,1.2353581918894208
0.5774961930804228,1.2418068452825384
0.5780361643493279,1.262074592551012
0.5805936851336462,1.361539536200219
0.5823841289372864,1.4226991587417908
0.5889503600711388,1.6598493332133557
0.5910507433819578,1.734303338113846
0.5917711796147369,1.7539296213094848
0.5974080668042365,1.941282114727962
0.6179190275883197,2.472488878138925
0.6194438722679667,2.501895944497168
0.6258390091411812,2.614573770782338
0.626628569150359,2.6275910995188827
0.6283655469299783,2.6477135404829473
0.6335942001069199,2.70835120165624
0.6430940764243775,2.7610523645049
0.6471196138761321,2.766675167040479
0.6509264796484882,2.7575503882562566
0.6561405036337167,2.728906307037226
0.6734849715515301,2.4765975083053724
0.676671369626086,2.4066897898859576
0.6777119346829164,2.382613611878289
0.6956401250853395,1.8435695754693502
0.6987582267344727,1.7326152171516178
0.7042550233154956,1.5155646904659512
0.7056752245193945,1.4591252917593478
0.7108836411258737,1.2434496687228997
0.7202817359729083,0.8209761149183203
0.7208157512250288,0.7976343667968023
0.7218806244038669,0.7480320947833912
0.7333984173559349,0.19353074826854266
0.7363424061687498,0.04466509859194127
0.7387962038650322,-0.07764826743189672
0.7544858763945133,-0.8586698605794466
0.7707006986385161,-1.6304248508366188
0.773480033145018,-1.7547852031906022
0.7795169951855172,-2.016410473304704
0.7858979248101154,-2.277838874732272
0.7860205649663339,-2.278969536823391
0.8023469306586044,-2.8437123017192705
0.8115348520809511,-3.08825614971662
0.8157791338124847,-3.1775087742614323
0.8263974920683239,-3.3610951425889994
0.8330572522203106,-3.4290980266077065
0.8346524147911394,-3.4422575487785183
0.8349109146720188,-3.4448230776069773
0.8483319677355632,-3.4625557735018675
0.8519870656593893,-3.451177463105186
0.8545436163737268,-3.432535605543416
0.8605030695643991,-3.374058001653606
0.8664127663203622,-3.2901806642537528
0.8891141481375815,-2.7770350974732407
0.8901947587905337,-2.741182238724722
0.901265879031452,-2.3866086676865
0.9158673541904632,-1.83910195108166
0.9185794960464371,-1.7358630474166021
0.925525415421041,-1.4512391529848305
0.9453439125539069,-0.6021044291731575
0.9614452238057942,0.08636462111265261
0.974050942760539,0.5988414344385995
0.9745660115164618,0.6177928485681398
0.9764434736524938,0.6902258199199631
0.9786358947420468,0.7776428957342904
0.9983429557766876,1.466174425502843
1.010324901509433,1.8170919896166784
1.0315374159412682,2.2953820407883
1.0342543171704683,2.3420292745976643
1.046784794782031,2.5158471642922304
1.0481288005138651,2.5308651197996306
1.0526882698207922,2.5744565223672273
1.0530087640251757,2.5783853193302604
1.0571629187803158,2.610144202796765
1.0593650984529486,2.6234944551967687
1.0718878418872686,2.6599607209065024
1.0753870967772698,2.6622271305871243
1.0784639455513787,2.6576401014811735
1.0790949808883434,2.6587209055101613
1.0895597243189146,2.613633693265174
1.0994560923302972,2.5341190996129392
1.1050169725373653,2.478610857779923
1.1092487802748012,2.4274995934851162
1.1102551922903494,2.415100352911374
1.1151723393687307,2.348301321811319
1.1151907177961045,2.3507099293258262
1.1164058589650585,2.3317136283291364
1.119118934080623,2.292831924758223
1.145764002759229,1.8116000653999091
1.148641470974634,1.7537858681134082
1.1494018898824923,1.737065430763341
1.1506944528356229,1.710281614946277
1.1771345171578682,1.0999071179517386
1.1775000940182432,1.0921121517780334
1.179083431261664,1.0532148547173528
1.1810112545181308,1.0050111753233075
1.1814837780028373,0.9924009030315858
1.188007815224367,0.8343375931918583
1.2028961794297803,0.45996142443413346
1.2307751617113833,-0.2103708587477716
1.2363918712503574,-0.33803848020104893
1.2402117799161374,-0.4213057241746896
1.2530019375312254,-0.6866337631984196
1.2592410231648525,-0.8056320657400097
1.2617985969748187,-0.8501234756823305
1.262892082089798,-0.8693090074403529
1.2674844528338731,-0.9409623955584705
1.2717206809074062,-1.011732277721107
1.276154381899822,-1.078444633127747
1.2822237805287404,-1.1574275637019664
1.2931129000894037,-1.2775856989331027
1.299342318771922,-1.3307492266951038
1.3001056021201212,-1.3330730700045963
1.3146473016955378,-1.3965784533890688
1.3234195058664362,-1.3972607202452747
1.329474467427481,-1.3773072521560816
1.3314298536248899,-1.3730739635644902
1.333080210701148,-1.3598980864555659
1.3361760532572733,-1.345667602415487
1.346725404089538,-1.261593081107303
1.3504143813976688,-1.2166960901649644
1.3565348174716538,-1.1415914743181501
1.362290019664968,-1.0541247612568763
1.3626255635542481,-1.0530114668825583
