n_harmonics,base_freq,magnitudes,instruments
7,4.780885746603492,"[ 0.89966053  0.74330641  1.00802006 -2.70456234  0.43080356  0.62347116
 -2.31238733]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
0.8259491131653203,0.5762716180367616
0.8593440738590861,0.7943369176562232
0.8635666563062632,0.8118833675563446
0.8675244257176402,0.7771782505532345
0.8701467762999471,0.7291865677108748
0.8829140849323567,0.6441250734905619
0.8889308719346714,0.5041823159827614
0.8982589506049035,0.33556019947929494
0.9032147498169998,0.25054938614194655
0.9034587033704726,0.17000501143380026
0.9053257246318522,0.13489757426102794
0.9105789226750991,0.0774586411944711
0.9282352012791599,-0.31083099884689724
0.9287697508160053,-0.31583347813634016
0.931819809866834,-0.41013049135027174
0.9359800159729961,-0.4322129056772211
0.9367839773278064,-0.5164642216307799
0.9423440739556614,-0.5920454421774162
0.9450120862081901,-0.5865944929310369
0.960109849423529,-0.6855624468828371
0.96313567080096,-0.6888358437815599
0.9638413058592294,-0.7216636031121731
0.9816744446032555,-0.6706637173956496
0.9995152826506537,-0.623046741370448
0.9998547183118367,-0.5865125818070016
1.0024903327835304,-0.564800252168112
1.0112551935952867,-0.5311985056061033
1.0258899031891469,-0.5375923029698999
1.0415763662674973,-0.6901103687156902
1.043059529676059,-0.6943257285025151
1.0590179785728422,-1.0464651219127976
1.0610690303930639,-1.1090959162495797
1.0659770382117806,-1.2261112336065418
1.077562157484155,-1.5616850397406972
1.091719585946767,-1.916613811961284
1.0953026076003312,-2.000203665753599
1.0960184994089968,-2.0273601251171187
1.1059329019243718,-2.15868156074756
1.1131576634655262,-2.2083201662965037
1.1215188959525006,-2.1970689191836366
1.1239396499130958,-2.172483986514158
1.1383267214271697,-1.7695970564667582
1.1506993901173566,-1.1702284320075163
1.1675683496122984,-0.043839897563193814
1.1812478505488837,0.9335034532172118
1.1839059300009307,1.1364139644107696
1.1889930863217302,1.5387147002814365
1.1959101155542875,1.9769216743708895
1.2013607684692627,2.329410056879313
1.2055255741013804,2.6124494332405788
1.2119102242347495,2.876637743744624
1.222693987820488,3.186297159637296
1.2263843394270975,3.2939417747362834
1.228789113145015,3.2474221989822243
1.2323059415179518,3.2911314564951564
1.2349482153236746,3.1882313707997225
1.2396536665315967,3.094895180017646
1.246231971474086,2.911626800133418
1.2512068965071546,2.6580653171242554
1.2519550695491724,2.642724976545211
1.2531859790934918,2.5636354205051974
1.2562144062332656,2.421391233609361
1.2631732302787801,1.8447771381712033
1.2748446743788122,0.8463087813394445
1.274863435451696,0.8675326423620703
1.279803338059459,0.35555472806716
1.291199846937138,-0.8281832520779167
1.2987483444963122,-1.639376043515107
