n_harmonics,base_freq,magnitudes,instruments
8,2.196861556917223,"[ 0.5690027  -0.10057251 -1.96375746 -0.05266349 -0.96977682 -0.57168817
 -0.62801586 -0.83581722]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.108558291409759,0.4515520767123665
-2.107463171357665,0.4818188757036187
-2.0969500800547074,0.8342733637068236
-2.0949398210349273,0.8625651032326839
-2.087544464556119,1.0395806445143325
-2.0873339874926913,1.0895951402406883
-2.0832649565716777,1.1898952133834892
-2.0829510179109034,1.1389382103199985
-2.07372993426441,1.3874117023677908
-2.06897369997798,1.4861921260529734
-2.063313082923127,1.602887750096072
-2.0632188748154965,1.5886406314820654
-2.041912658370988,1.850878528719092
-2.0372353274106674,1.9444065800709933
-2.0342806227592636,1.9198932521383787
-2.0249562057889685,1.9623356184247025
-2.0225443018674043,1.9053808699673676
-2.018819898884503,1.9529338137645798
-2.012939267453546,1.8774800170523887
-2.0115652130913766,1.8645812390235283
-2.008602477245554,1.8184205951151702
-2.0072865694772015,1.8190697368100945
-2.0027639734295892,1.7706499244177063
-1.9910709830494728,1.5659459066561274
-1.9860803829386504,1.4952687154600832
-1.9755708776731502,1.18899475301546
-1.9746568462965777,1.2329346752232766
-1.973249286223096,1.1972817552961035
-1.9716891077911265,1.1512032210325998
-1.9645678501436503,0.9026507664176047
-1.9602608423368646,0.7909714656370669
-1.9486518531685495,0.46603773320739594
-1.947406583378222,0.3829454519713341
-1.9471346690234115,0.40154450495916993
-1.9435935538188662,0.22165486363691206
-1.9424311195329411,0.23017874005878933
-1.942367300956419,0.18528776591951093
-1.935378181912452,-0.03631116056364368
-1.9333646648461094,-0.1187130943075741
-1.9302536685472502,-0.2440746859642179
-1.9233351142600443,-0.4743073129913242
-1.9224509877675169,-0.4972715502845514
-1.912610134221749,-0.8237051242638201
-1.90928412745068,-0.971256846157095
-1.9076761487002438,-1.014869740188052
-1.9071037342490278,-1.036043273660988
-1.9051268000483,-1.0902085301054723
-1.9043082196422563,-1.1498125347803294
-1.8872545126426958,-1.6629796895195428
-1.8866684774064293,-1.6514346690897563
-1.8848295028360578,-1.7343291869293629
-1.8831900112391806,-1.789770244780546
-1.8683792846910472,-2.1216036869801065
-1.860631121459852,-2.305744169503391
-1.845471169438094,-2.475689797087788
-1.8425200782910167,-2.466946598921163
-1.8137328099610461,-2.456413574765966
-1.8116864563680843,-2.406619146235764
-1.8116664586725522,-2.452207703969305
-1.8091449558684072,-2.4407595672118503
-1.7751078955570705,-1.692433888174904
-1.772282979087883,-1.6040885432218932
-1.7612215596295728,-1.2357530010009083
-1.7594351383419489,-1.1844075380363641
-1.7499396237799976,-0.7566786406266945
-1.7396110774375675,-0.473044319069597
-1.733796366614543,-0.22888546234169016
-1.7294203874384741,-0.04583977544267821
-1.7180245369901757,0.3647945117176262
-1.710787053934302,0.6162760132443977
-1.7100188188797707,0.6380537220926702
-1.7051118108774068,0.8132673147160009
-1.704490609712442,0.9099592779205559
-1.7031685929357556,0.903100005619475
-1.703096040820193,0.9262259970937041
-1.6987787952997737,1.046974232216078
-1.6933134872200082,1.260086513633273
-1.6748702373830284,1.7554369927061853
-1.6665535071482418,1.9777720003210277
-1.660424553392319,2.0820012982182456
-1.657537318450551,2.1551896756542948
-1.651587657489128,2.2785722143485128
-1.6490429124190205,2.2872630632334894
-1.6487458640833548,2.2829541514202845
-1.6459208269195582,2.2968750337715282
-1.6399764931949168,2.382722917796612
-1.6342280896819403,2.4400395097507572
-1.6103309705015358,2.4600048487488255
-1.6057457286259536,2.3763672334917394
-1.602680219988897,2.3654265559036305
-1.5976198088068927,2.2525405233971902
-1.5957508339546411,2.296465480118735
-1.587443180995758,2.1220213730622204
-1.5867846841219386,2.0907840636775346
-1.5852175766272756,2.1264489081275797
-1.5787377326518677,1.981384924905998
-1.57592100148074,1.9093802722333315
-1.574024215880943,1.8962245364521357
-1.5722302543683147,1.908745051888216
-1.5679499449538978,1.765497852795227
-1.567827779960673,1.7628444771211826
-1.566486889218666,1.7197489608810645
-1.5656265878936242,1.7196264329788835
-1.5590171868847302,1.5364461728819314
-1.5385820238674492,1.0632524729166832
-1.5117645561057471,0.4080504482987388
-1.503064958905752,0.2001385970897727
-1.498977013610968,0.09817168565157648
-1.4872214243268587,-0.09360096028739072
-1.4750799276235345,-0.2907409582768657
-1.4720048800577343,-0.34205972450347566
-1.4652264535693382,-0.37272716963778224
-1.4597062143386748,-0.39629327929743974
-1.4443983425026168,-0.406581669704878
-1.4371512408139095,-0.39330277465663
-1.435070078191042,-0.39054235418541045
-1.4233741228919734,-0.2978226694207437
-1.4210064101222304,-0.28929769998809557
-1.4101201840407747,-0.10835786120711373
-1.398804376559863,0.12470565978028109
-1.3987623726785738,0.09101952425624746
-1.3986817428714549,0.15264673613881863
-1.3980862982743705,0.15771953390348986
-1.3977940302081757,0.134516801020829
-1.3905872111019941,0.291593155017771
-1.3766556966254493,0.6408698419783274
-1.3675684447927607,0.9217016111408213
-1.3581295665798374,1.2039976704678133
-1.3507504887277804,1.4127916912043688
-1.3455789875748458,1.5994019363368792
-1.3401956978001386,1.7750830432192233
-1.3361535123759172,1.9116106313459011
-1.3341293244409398,1.960803589270038
-1.3341188128362285,1.9717509943391895
-1.3308032902519256,2.0628633585613656
-1.3169288421462075,2.490196258467171
-1.316412835507078,2.477759641887387
-1.3128766530629057,2.5661088271684758
-1.3123580617609085,2.5948561542626356
-1.3045919087437032,2.7748127807465464
-1.3030787778018822,2.8390568710575876
-1.3027801291246386,2.8410362473692223
-1.2651107706160156,3.5796149010445166
-1.2610150297997884,3.604858630940298
-1.2597145544849357,3.5703378588143235
-1.2549965688576314,3.639997916520788
-1.2543102882781731,3.6552425432629834
-1.2479226025899155,3.7387144341261975
-1.2425328477338813,3.7290258214386935
-1.2425028221061718,3.6526789282482204
-1.2186161951180936,3.5981687478398556
-1.2101245771794036,3.5396006012325465
-1.2050318011288894,3.4220774553872957
-1.197146328009971,3.302106672762459
-1.1958463425411214,3.30088742107205
-1.1895245253206213,3.173081754187352
-1.1874543501959796,3.106316438827499
-1.1842349661115437,3.0815948979613474
-1.1717141553475163,2.7796917087775515
-1.1647251994435788,2.5480453160834093
-1.158725410719349,2.423161123307938
-1.1545123785093123,2.3056382301777245
-1.1398095229860947,1.855969428533563
-1.1397121165836248,1.8188214694335074
-1.1377002371792948,1.8034025622880006
-1.1330819465409014,1.6886590660850571
-1.1289234708333344,1.4709816420480473
-1.1280322357901975,1.488511417070277
-1.1259619328456918,1.3764027954236822
-1.122795537980591,1.2608045388634652
-1.1210657640997044,1.2449565947956749
-1.1196912321501225,1.1850291237749246
-1.1176017907039313,1.1260928286005372
-1.1146631960409135,1.0168556923694823
-1.1055560139435416,0.6882791121815556
-1.1031568844961286,0.6152092547382543
-1.101348867198992,0.6249684097996901
-1.0989664552209897,0.5108958956455313
-1.098315074627073,0.45973981552235615
-1.0953766563718987,0.4282653958360712
-1.091414097979271,0.27456670475877953
-1.083886280229822,0.019009031631432284
-1.0761478958943353,-0.1959235739570611
-1.0730956851853188,-0.33366498314796245
-1.0728681912107678,-0.350335763997134
-1.0706224197352057,-0.3745864742412335
-1.0640627338300814,-0.5229435959557767
-1.0423438800690887,-1.1117845432374251
-1.0405576282776605,-1.201604239093872
-1.0334387443031092,-1.3432770089163009
-1.0234294196704643,-1.567375474863104
-1.0183862487049957,-1.6649533888797752
-1.0125309582077837,-1.7564534330984134
-1.0115911450603716,-1.8247421486944644
-1.0099332996748542,-1.7666964909593852
-1.0091997108930097,-1.7875088191351747
-1.0029627321376087,-1.904729948474746
-0.99430649833372,-2.048584746193827
-0.9879910734086144,-2.1121428842968175
-0.9879581045519892,-2.1398562107653802
-0.9878673726027696,-2.116422622675239
-0.9839507814597455,-2.1860979994830214
-0.9805129812995608,-2.218971902631777
-0.9798434616495459,-2.207190379902839
-0.9735161262617766,-2.2791346433767545
-0.9716563123306514,-2.259632220197275
-0.9714672940963536,-2.311635702556068
-0.9596158605869105,-2.380570692007758
-0.9569881088119843,-2.353181188218712
-0.9551481124589349,-2.3780805733466943
-0.9510524542657275,-2.388443824733162
-0.9467129258691873,-2.4270055509515007
-0.942248847887202,-2.3467465056461987
-0.9416147503556722,-2.3551616217148523
-0.9406044010709111,-2.4230464413266426
-0.9320350934547585,-2.3927053232968687
-0.9098508000345404,-2.269764047155532
-0.8835647083368441,-2.0324192285461833
-0.8767546820345835,-1.9118507647061447
-0.8744053975050918,-1.9038866017146467
-0.8713181595265778,-1.8194112846181347
-0.8676443150828019,-1.758767495105143
-0.8655274263488781,-1.7238814829613853
-0.8580622831415217,-1.5459466662571528
-0.8533136046610181,-1.4790579153408903
-0.8514441279708551,-1.4381234241656322
-0.8403709650183835,-1.1796541246746124
-0.8319532166528232,-1.0647724371327523
-0.8232255363504102,-0.7471248521287716
-0.8206267315893503,-0.7201220381788634
-0.8177182424966292,-0.6580395156122317
-0.8173515798454667,-0.6206341420948475
-0.8173003139848491,-0.6074400059689092
-0.8134209392778566,-0.4842052738410547
-0.8104659424362581,-0.4386875602624448
-0.8070916218013018,-0.37309173126704304
-0.8060592312350554,-0.33396740830764404
-0.8031146223398604,-0.24567634517155967
-0.7944894083464269,-0.009435899563529547
-0.7930435757927761,0.03263709963981273
-0.7906972126164042,0.12200507880312167
-0.7863003502850789,0.18879681830866768
-0.7756455773908519,0.4779261583750607
-0.7751645823810271,0.533204397218392
-0.7618730304129411,0.9611007954094712
-0.7543290915178167,1.1514109621344424
-0.7508725892916801,1.238830532096545
-0.7457835643911732,1.410442543895809
-0.7401207526824347,1.5497181582714248
-0.7342899075088933,1.6807763171454357
-0.7323537581334674,1.724080741789237
-0.7208167631415101,2.008227763193788
-0.7202946688571541,1.9858514332183865
-0.7202796956863842,2.0058331201059905
-0.7096151493532634,2.2082700291200945
-0.7056450624298485,2.268982565497377
-0.7031994774476531,2.3402929243943515
-0.6980408534904701,2.387332192863921
-0.685460032016282,2.5545058270835352
-0.6767096582398144,2.606705130473855
-0.6666845026268358,2.62610028500012
-0.6650157170955628,2.67341002265197
-0.6615102389719398,2.6626643644163672
-0.6341673938896797,2.4472458776330415
-0.6244190596392567,2.3350893628910754
-0.6228765752664449,2.2966587591758527
-0.6187316442220911,2.2550685823558023
-0.6181133778014596,2.210038520244792
-0.6097564963363258,2.0138310034250506
-0.6073822520390095,1.9758466090058648
-0.6051267842417563,1.8876474147429085
-0.5807913811512666,1.217800017627977
-0.570580888950746,0.9331604504001388
-0.5577289268706593,0.47855480641269144
-0.5507368311876277,0.27214174201172725
-0.5503450774620364,0.2350900546605818
-0.5406295348281844,-0.09179068501151101
-0.5342844962886444,-0.33555859853457637
-0.5295075408787784,-0.44249072401611883
-0.5161537993869061,-0.8873472983019568
-0.5051123741834456,-1.1854434545993813
-0.4915228008561927,-1.5240833918439505
-0.49036844289349446,-1.6008157322233656
-0.48689574463105956,-1.6727590331639528
-0.48367950476582866,-1.720049533357325
-0.47928706437905744,-1.8024236249548018
-0.4775649590456372,-1.9049647240512697
-0.4667652260250117,-1.9875809972084657
-0.463416596878627,-2.0592771086295962
-0.4612701267589929,-2.0787276016529956
-0.4606351148803469,-2.0258368376236504
-0.4603893157687575,-2.0239529155738687
-0.4531327450608531,-2.1108561731936724
-0.43442747557585326,-2.1469862901908674
-0.4327745960768796,-2.0808309465174655
-0.42833324619954016,-2.0543258465149075
-0.4282602453339841,-2.0741968837345257
-0.42426020045670576,-2.03046691895742
-0.4227825733541648,-2.0180914742045815
-0.41924662082439124,-1.9771777106482729
-0.4087866407394838,-1.8265288113278235
-0.4048256135791055,-1.721359247946183
-0.39479330612057106,-1.4738564992217231
-0.3909564692692342,-1.442312005790129
-0.37670100795224215,-1.0119933855351475
-0.3652384649900826,-0.6407550752425725
-0.35727276790495166,-0.38826426549269366
-0.3508803170048971,-0.1593070211646101
-0.34121618249789964,0.22486326249042882
-0.33674888060599173,0.348886933773203
-0.33623674169515905,0.3760052481169907
-0.32389133711466833,0.7861943610647618
-0.32112001168265536,0.9392484075171984
-0.31583495484711,1.1740798382241757
-0.3126407447714321,1.2610751078293918
-0.30994190543744704,1.3405771446588228
-0.3032298868694192,1.5451815822405042
-0.2916023364283955,1.9772930295567115
-0.2648352965545824,2.605569479324389
-0.25224033958800884,2.829817972097924
-0.247616362899151,2.9015788132388396
-0.24473264832182728,2.924821016370755
-0.24464854729937358,2.92336994871616
-0.23659599800268527,3.003726073150426
-0.22706475780790125,3.1035527713130895
-0.220354182218351,3.0748847916240267
-0.21782027689865036,3.0883072913533325
-0.21195030486785926,3.0359338235932625
-0.206534372223091,3.09377308841281
-0.2012706436236522,3.041873979581066
-0.1996551757114764,3.0640952502676027
-0.1957956651899222,3.0070515583125785
-0.18995115134692453,2.949064573871781
-0.1866488896662175,2.894550380128266
-0.1814471530988353,2.825457604632899
-0.18046186846461287,2.8328290736661135
-0.17891564102604818,2.7913727868465656
-0.17331545439312102,2.7384679509267658
-0.15447070939430407,2.389297218080081
-0.14751947685884836,2.281669776164064
-0.13267947380882372,1.9537991968206512
-0.10759876563872961,1.4415208273708104
-0.10360331275054957,1.4224090068779112
-0.09951474061338761,1.3348863477018773
-0.09637272751562431,1.276788866749639
-0.08741695114856451,1.140784235395498
-0.08698990436394194,1.1088349015521732
-0.08190330540979662,1.0889729352913324
-0.07641668731134743,1.0440196482554178
-0.05518094666283968,0.7426988010397664
-0.05329806528914993,0.8037088203637618
-0.05153483531733505,0.7774413336012247
-0.03023695526409398,0.6140830004545413
-0.028892425841938074,0.6388770244729466
-0.026947457248779116,0.595443327407452
-0.021392464828427826,0.5403662175525803
-0.007922354265369691,0.5384525189392163
-0.003312721468291535,0.5452504820038357
0.014040850056860066,0.5046146366933001
0.01442194438610045,0.5540573479799962
0.021665322041334978,0.5167139532169411
0.025418224483185092,0.4811030857511137
0.028010012379034777,0.5331179882817021
0.040008626409955284,0.4805735618713125
0.041042250045962625,0.4693296359859056
0.04243583639034121,0.4513543841730082
0.04255393262583196,0.46341434059771264
0.04926790428083816,0.436295552856651
0.04947533332983767,0.40236242511918174
0.053911868769873195,0.3658960180469636
0.05589950106982666,0.3629520307668675
0.056875645290935584,0.4355495518913245
0.0686557820430731,0.27923588265040217
0.06970684742056132,0.27425880954416026
0.07595512712265373,0.1948669943395717
0.07614281101587128,0.1850254844131693
0.07981857145507165,0.12228533592688219
0.1089252339548974,-0.395627315289178
0.11586311242504532,-0.5210461365384718
0.11664286715269778,-0.5503537421373482
0.11824164018729988,-0.6380568067180054
0.1225260786883835,-0.7123737508313368
0.1328708398203564,-0.9921556843224993
0.13784576313753583,-1.1434081471152926
0.1400706254223527,-1.2631103120352145
0.14130211539155502,-1.2143092083477456
0.14566865197916457,-1.3917010771345528
0.15010285494718367,-1.5560438262729976
0.1546339347352017,-1.655820892994685
0.1599924074978114,-1.8850451438799878
0.16173423841602297,-1.9519183789499501
0.16209429717857038,-1.9766036404447265
0.16417041236587782,-2.0298775650957843
0.17101195070391828,-2.2647359506112754
0.17837863727066816,-2.533748143701137
0.178382199258178,-2.517907687294667
0.1809888587486772,-2.6506665043029987
0.18602162715408,-2.7917477127835046
0.18636445826798065,-2.81556153088297
0.19764346490504403,-3.1690361062650494
0.19839359616941188,-3.17316940375646
0.20401086647159739,-3.374139211118349
0.20929796504679965,-3.5735819956833765
0.21151463041579754,-3.663940012221076
0.2133158517492726,-3.691366451994973
0.22970007210927657,-4.175626326984113
0.23010198943798832,-4.163046051816753
0.2343324021695916,-4.277647780418225
0.2360173907852139,-4.282186580920551
0.23716725856503462,-4.33685500241476
0.2385149824166377,-4.38930090320387
0.24811658769697598,-4.546964496528416
0.24858588037106433,-4.554214364156527
0.2507378137943168,-4.574392615792199
0.25946903677369804,-4.710316014651204
0.26568993740220836,-4.806224636970123
0.26786803227396305,-4.822615574696611
0.27631904078627034,-4.891099910059437
0.278690355975451,-4.890634930965182
0.28789335181348097,-4.920526464653797
0.2906607626662847,-4.897879624058572
0.2914513314434717,-4.877183925425022
0.30356685801022065,-4.798605060010487
0.3249042725649427,-4.458223276270526
0.32896565669031963,-4.344838811770496
0.34771830559820893,-3.813725240409973
0.35503166450765944,-3.626609477617924
0.3593929651837988,-3.4377979155399934
0.36185018450513606,-3.3815729003783055
0.36733596519687817,-3.2374333394435566
0.36776998498935853,-3.2303876560672564
0.36799441896754104,-3.227040590661035
0.3745470972160456,-2.9720477527125326
0.3764689062234927,-2.9229136555062003
0.37794963728841724,-2.8764041931984616
0.38455457210302146,-2.6262600838362156
0.39220601401089716,-2.356107131122484
0.39390511364766523,-2.3141811670857013
0.39924587758437946,-2.0784506145236925
0.404147343996049,-1.89583374777303
0.4135868577148929,-1.5986771661329158
0.4141092183617183,-1.578188098205353
0.42117304180400206,-1.3754698349752872
0.42768606720606606,-1.1660296031395672
0.4336766457620973,-1.0227812738410664
0.4523945122600148,-0.5725864416089907
0.455173486347241,-0.47835313586881667
0.45623420573434714,-0.49294565343614416
0.45898150579265984,-0.46614683521945893
0.4693240005772976,-0.27576397620724213
0.47829676198473203,-0.18601810445399405
0.48594527385091624,-0.11741982369204762
0.4885307269857737,-0.15129017393734384
0.500836556355976,-0.12333192272052476
0.501290212443176,-0.10410204194522338
0.5066902793442924,-0.11718439198240085
0.509777820687507,-0.14678882048102201
0.5248034402315014,-0.24645331036536264
0.5339290147990545,-0.32356839263638976
0.5349632717612454,-0.39042335650925253
0.5410999972904946,-0.4652517657586624
0.5631387182269343,-0.8262402238336211
0.5704660913133957,-0.9379540432825005
0.5914167328601909,-1.2367060194294928
0.597030103447338,-1.3944375561285378
0.603646040942821,-1.4169744888779086
0.6080725905334168,-1.5051680954736961
0.613743744028997,-1.5999405988563717
0.6141628180456777,-1.5779939713100064
0.6162119751028081,-1.6080160946590303
0.6186968769437025,-1.609323954281562
0.6219163786220974,-1.622535466504973
0.6377254452330599,-1.7476541306154438
0.6489946706073217,-1.667856101197664
0.6509732085853015,-1.661634776086425
0.6711085832050827,-1.5548647086671499
0.6772222445635734,-1.3939707272633461
0.6815428283055089,-1.3744885450726263
0.6860954220350526,-1.2408834774036652
0.7005171132158305,-0.9759375757180934
0.7147828932452218,-0.5564438910560265
0.7213621518982865,-0.39133451189032026
0.7353280110118683,-0.010195236631966007
0.735566407051718,-0.008499385403234219
0.7376437520464885,0.08220281332602115
0.7410521008032749,0.13836335931891686
0.7489716301518969,0.3979432454824175
0.7500066352449615,0.44028943925927333
0.7524807630268473,0.5052778769892778
0.7566411354405194,0.6639900625986352
0.7570705020180979,0.6955096834679622
0.7635503076860002,0.8079231934034398
0.7648305767448225,0.8710064766984061
0.7768844656922225,1.214659151319788
0.79394060937768,1.5392717775536173
0.7951418269290089,1.5336707786292358
0.8040692974953139,1.7105389262250104
0.8087472329584973,1.868868822381276
0.809489854954105,1.7853066604366226
0.8112309229967369,1.7888252209266446
0.8139108142199847,1.8092048854785963
0.8160987225882472,1.8799296522782531
0.8170433405055211,1.917009988527329
0.8226640430193823,1.8821587852837711
0.835782631335201,1.925082008393581
0.8359018517292665,1.8989408199729263
0.8595215152773417,1.7317097044475234
0.8616667519267915,1.6950507485424868
0.8673548255602759,1.5971743438347383
0.8762540523862836,1.4390345998692764
0.8883247145267292,1.164380399100333
0.8938009948396468,0.9515790089216464
0.89587019522203,0.9484875182059231
0.8982708332770115,0.7947489428610575
0.8999356820422584,0.7808100172833649
0.9009766032841466,0.7266275453206948
0.9021414292026,0.7037802267905167
0.9161827205614284,0.28712243268200094
0.9229715843130304,0.02854860254684083
0.9405719356549231,-0.5904569070800245
0.9433144524341994,-0.7314809196115014
0.9460989608094419,-0.839670683213172
0.9576733129880717,-1.2198762013728137
0.9620675562687504,-1.3108681703387615
0.962549290553592,-1.389830688372632
0.9626765124327425,-1.3669614134537396
0.9631342610320104,-1.4127361676005195
0.9638722406808533,-1.405990201789934
0.9638910607257447,-1.3979245280734656
0.9688639453684442,-1.543404711800494
0.9749976558839721,-1.7366417648463242
0.9804170659545708,-1.8445202768556004
0.9840334358550056,-2.007067699733349
1.0105871379814735,-2.4346413655846875
1.010607260289298,-2.4054680229469496
1.013712902378149,-2.5154843405056893
1.0190761025384827,-2.519950836705892
1.0294567521909288,-2.5673850881586757
1.0300914759240163,-2.543006555288626
1.0346451065455629,-2.5701923610070874
1.0347283564094703,-2.5603532959372326
1.0418394705551144,-2.494166540873468
1.0487979681715682,-2.410154256624532
1.05583120989934,-2.344481442645511
1.0610325451771425,-2.231765210496882
1.0644354894422339,-2.163538635068107
1.0676568365157042,-2.1330615243751434
1.0693461360007062,-2.10907604206794
1.0730378880704983,-2.0151944417217513
1.0761898660278648,-1.9205027016062364
1.0774387574577453,-1.8981619968600074
1.07938939002294,-1.8387719652185357
1.0808207872727973,-1.7985116700225132
1.0930143633649898,-1.399178125336413
1.1010618229301627,-1.2014330026406568
1.1068983520124682,-0.972966787478469
1.1146648362819738,-0.6594402179319092
1.117978013001828,-0.5892566852930077
1.1217245874601165,-0.3962371006878034
1.1229431314871263,-0.3725775032955703
1.1266955537321843,-0.25143592067880227
1.1403823128946877,0.28880285278658435
1.1607805648101932,1.0082523259528064
1.161579484078512,1.0918393088083214
1.1623543139646957,1.091730963661749
1.164400654471848,1.1739001337653225
1.1716476842828403,1.401574269318527
1.1878173273249875,1.8212183391003096
1.1892167658460808,1.8733723262299442
1.191771025774301,1.9224750056563453
1.1976190812645182,2.038669564645215
1.2005328941277522,2.1176162572035184
1.2008867536204884,2.1191201229798313
1.2050334775302236,2.238672867105554
1.209195756526154,2.2876246504629814
1.2164475288914929,2.3325198279536963
1.2395322612845945,2.466219046511805
1.2463036499143758,2.4260802954669676
1.2480570269937523,2.4158188145982833
1.2499665873305634,2.4295918692756864
1.2516908781542782,2.409842739573702
1.253878920263488,2.3864667569733906
1.2588288731389703,2.3546054077760608
1.266427313204714,2.241213019848021
1.2738771784515688,2.1294760690421124
1.2802304114450216,1.9869080851730194
1.284056167320288,1.9369406599869694
1.2854896522811217,1.9048595805464363
1.291447315936269,1.8391197386506581
1.2993874769924147,1.6069106493665053
1.3013545774604829,1.5588812824667162
1.3028805191114028,1.5256076949621529
1.3195213448816867,1.1000845087047737
1.3247407618401752,0.9482236481073466
1.3252255729396687,0.9539454197289472
1.333018622725378,0.7645803375882786
1.335217140334235,0.6823538058316523
