n_harmonics,base_freq,magnitudes,instruments
7,4.241575065104033,"[1.06452344 3.34693513 1.34574736 0.6421709  2.18983435 0.39297911
 0.90524031]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
-2.2910040930464914,-2.6064328856711945
-2.2848065249694436,-2.676210631394537
-2.2759799940319736,-2.6915428206105187
-2.273314328069373,-2.679621406896499
-2.2695921421735163,-2.6397336877344357
-2.2669657215330026,-2.6018501391325035
-2.256625361352147,-2.3797920145801617
-2.249587786648149,-2.126228307848232
-2.239963212862212,-1.7278279966209964
-2.2227921830850224,-0.9583950879010213
-2.222418228996424,-0.9120101371319888
-2.2170724588771655,-0.6656828504411496
-2.2170323789057362,-0.6742911552996196
-2.216849980874535,-0.6738943252030388
-2.2143667659083928,-0.5451968811808616
-2.214302801313152,-0.54358327638994
-2.2052907065813416,-0.16149267765274156
-2.1959546262997875,0.1741125959372409
-2.194145458961156,0.2632899618423787
-2.182212350112588,0.4978887153675426
-2.1790918909325807,0.5536745247001429
-2.166606158367345,0.5899789050486183
-2.163669086464049,0.5676022306469117
-2.1581548412976064,0.4718750780714271
-2.151835145734112,0.3489735184218698
-2.1515791034952296,0.33138299811323185
-2.150335214129885,0.31293831106919584
-2.1475211436759354,0.2423482421218966
-2.1466668639941155,0.19994911661026915
-2.1451792226261994,0.16652296475576828
-2.1450010237129638,0.13122371192576873
-2.1419477622386567,0.03261907597820444
-2.1369213932556317,-0.14752705291871215
-2.1354741082323114,-0.21532639599650344
-2.1327950173683954,-0.3007080398042504
-2.131301844542419,-0.3695197948697727
-2.1280002320481692,-0.5369536432817523
-2.1133956405339624,-1.248002427068732
-2.1104502419388567,-1.3905694833560036
-2.1090090204602205,-1.4398427120306458
-2.107621084574104,-1.4849171462197217
-2.104479832701111,-1.6414583992188754
-2.076679917494401,-2.57079456208713
-2.069048221675989,-2.640374399026868
-2.0678105639699718,-2.6579856354382416
-2.064590716204095,-2.628313290661758
-2.0634314751440304,-2.6307270913783785
-2.0507286683403403,-2.456449178394909
-2.04838841109611,-2.3644688386353994
-2.0460219572346388,-2.3002004105943215
-2.043993579241384,-2.227077676223236
-2.043207439157009,-2.187390039811819
-2.042049208022876,-2.1446941639314225
-2.0205270572984824,-1.017348118658273
-2.017370121174043,-0.8008691983635088
-2.010555828244577,-0.29074880478961057
-2.0091733322754606,-0.21413422961076653
-2.008662862052233,-0.17300946800853856
-2.0058243457887324,0.016128672439460364
-1.987804594663452,1.3591010575731446
-1.9867026163404133,1.4432993722090526
-1.9866819851394397,1.4122578910278496
-1.9865808536717329,1.465267303664071
-1.9829795719666805,1.7184653976052546
-1.971650729518891,2.4270162079921866
-1.9712420902843113,2.450600463428564
-1.96133858999909,2.95668521937664
-1.9493267741509328,3.41675233757676
-1.943454974487504,3.52903996473089
-1.9421725692109657,3.5616914359579304
-1.9416863169713239,3.5547628294470166
-1.9400556308299648,3.5782331536903644
-1.935442449882619,3.6065711538460308
-1.9336153963431992,3.6355442633631285
-1.9208799264661571,3.5372619478546357
-1.9145036034321563,3.4264024271555393
-1.9037461413396726,3.088389868698487
-1.9033767232173908,3.0836271178856114
-1.8999306978082706,2.9647018894589547
-1.8947375810026896,2.7409529892223334
-1.893753297621668,2.6880429679836744
-1.8881563192423496,2.4515359469185753
-1.8876038535172632,2.4102602260334356
-1.8805558411643972,2.121545224260441
-1.8744846344305812,1.8216104870717083
-1.87438072769609,1.8135006863098564
-1.872399286918717,1.7414246759539718
-1.8645620716904894,1.37440365856861
-1.8640219780506673,1.3506227125568326
-1.859607577049247,1.1736659860271887
-1.8561644939630968,1.0139136001148752
-1.8515486083419854,0.863672932624248
-1.849409282436427,0.7882623131075708
-1.8471322300593305,0.6901512205084986
-1.8350251807402014,0.34919392653290965
-1.830956113153528,0.2814511444850212
-1.8275899791611345,0.1875061829769141
-1.8264872543244657,0.16732734586179543
-1.8250240903383743,0.16514399696036594
-1.8217677783402575,0.12314779201875645
-1.8203098401448323,0.08304175053825452
-1.81455798501934,0.03837501433784899
-1.8141403990572422,0.05020659782713513
-1.809436421892749,0.013836841417457044
-1.7964385024443281,0.014110740034888502
-1.7912129790927485,0.04793313664077955
-1.7910117062553423,0.025895819509243363
-1.7818065203125308,0.07370722909862278
-1.7799603181487855,0.08614371168564633
-1.7744783709398142,0.14690241592689923
-1.769950088146013,0.14387864208222273
-1.7695344654786846,0.14135905236611815
-1.7680911737044247,0.12768018715539037
-1.7660170097954475,0.13683347802245147
-1.764593875469141,0.1460045425391609
-1.7583724190955232,0.14882725529768281
-1.7522859760346752,0.12107043757576041
-1.7502453565830678,0.10179214998294414
-1.7439646491806007,0.06067983374718488
-1.7408609189876258,0.03836280850870302
-1.737872510407554,-0.019724981569948324
-1.734576206751881,-0.06837453335751806
-1.7316082066480676,-0.12586648489287167
-1.7221402271542772,-0.3326383652791529
-1.712278747998033,-0.5911186351459774
-1.6987768940982508,-1.0480956967180428
-1.6928686989465302,-1.243989130785597
-1.6924849640076163,-1.2491947686902978
-1.6786407086438802,-1.7237296221647134
-1.6780320087255352,-1.7181250691228076
-1.6732353748233149,-1.8863486840681032
-1.6716077954567266,-1.937029924150517
-1.6570340627019997,-2.2495692705281956
-1.6551513738455466,-2.288488518646254
-1.652916527713782,-2.311272717512643
-1.6396889043610396,-2.3718173257131525
-1.6394396233919402,-2.361392138416676
-1.6385481567933724,-2.3404848937362743
-1.628521241629428,-2.2349509272892543
-1.6283860976823354,-2.225866099174757
-1.6206309274411854,-2.0584391798066584
-1.614348614917964,-1.8668507480846648
-1.5962626546371605,-1.0375109577643553
-1.590442558204222,-0.6854068133289659
-1.5868430002507832,-0.49745602047120974
-1.586814374937546,-0.4710869614035205
-1.5728598409198813,0.3699213706964546
-1.5657968583093245,0.8365811924491476
-1.552149724873194,1.6170406582137107
-1.537710086245584,2.3591612250431253
-1.5302533263365639,2.6102106309996835
-1.5225199192991503,2.849699032529516
-1.5215024477074937,2.873296391008646
-1.5157930418460872,2.986017002803876
-1.5033249176005405,3.0582079764460106
-1.5024987160781982,3.061837172893655
-1.4884865230224633,2.9033714590351227
-1.4858312691565156,2.865958889824867
-1.4843778715495783,2.819830712870084
-1.4811674440380351,2.738381381598446
-1.4808430620200685,2.7159422854466717
-1.4797607901992886,2.713215166630925
-1.4736234358819214,2.507228007485919
-1.4729434477507615,2.4777835871424045
-1.4616907406403172,2.099816275132767
-1.433809999420505,0.9284759995450079
-1.4119778495976707,0.24595433547660484
-1.4100398955230058,0.17809415527487685
-1.4054772964008924,0.08414363142740164
-1.4054219610382017,0.09693316801469741
-1.4031677884748914,0.05717244061600467
-1.3964729905487505,-0.01976728011975488
-1.3960333857122422,-0.014411846776627093
-1.3931156396715096,-0.0308118276131565
-1.3929746789135395,-0.05302984958498485
-1.3806475228965578,-0.06549346355943556
-1.3768008837687797,-0.012297655959054837
-1.3712820225600542,0.05306064168726653
-1.3324900494508778,0.9393687546503711
-1.328574344943539,1.05792983105494
-1.323977528664876,1.2170664417485357
-1.3099832775157336,1.5884708028201358
-1.3084471481577964,1.6535102931231482
-1.3054572179101194,1.7272678102377712
-1.2887657618710373,2.09024663835651
-1.2858376962951583,2.1493708348377045
-1.2851832161184211,2.156948548256337
-1.2850823426064644,2.146128996593874
-1.2829503285802566,2.173858757324476
-1.2711555886593269,2.3111285554259475
-1.2703960091384294,2.330233997788539
-1.2669510774881947,2.361714447625918
-1.2518414835128169,2.4160706519311583
-1.2419844274663698,2.3937041150343172
-1.2387596445111748,2.369034682254436
-1.2271940608742302,2.2854827323439673
-1.2080087576263236,1.9869597539585147
-1.2073004645688776,1.9708998531646245
-1.1908821151573186,1.6114673450603068
-1.190251762632222,1.5779444830301779
-1.1810846296815352,1.3386794958018136
-1.1778635203828538,1.216373559301023
-1.1750516433617642,1.1513497875086478
-1.173828393850175,1.0936487960400048
-1.1729989943642367,1.1017028685573476
-1.1698143180757394,0.9786908240320681
-1.1539996748404435,0.3972520236051589
-1.1487523296777964,0.1805196325030568
-1.148661138285014,0.1790896677481195
-1.148550695082931,0.1631967892170546
-1.1447532311418276,0.007820444604507346
-1.1418126314172024,-0.12153256855052644
-1.1366975004602002,-0.32759854604108885
-1.1344072054639232,-0.4729844080244427
-1.1300063269983547,-0.6752798956388488
-1.1279116824039506,-0.737794421779837
-1.1172404907347067,-1.288678775731397
-1.1149997680057873,-1.4011688850522195
-1.111337114903079,-1.5826868890566035
-1.0956994919317677,-2.3442980736475376
-1.0823577656272916,-2.904547198327251
-1.070323062120181,-3.3670722270684483
-1.0651888314159363,-3.5195720126212713
-1.0632320244288243,-3.564672271483059
-1.061956536978216,-3.5812764615517936
-1.0534094907071068,-3.7420061469369217
-1.0390444467520397,-3.786367287323965
-1.0230040265967313,-3.5973236563160538
-1.0201678921473183,-3.4914274792013376
-1.0162917463217764,-3.398595636735862
-1.0083153428512943,-3.0936586156747268
-0.9969061408252129,-2.5627509466395995
-0.9898725001582722,-2.1770382776690087
-0.9854521198438815,-1.9312640469550997
-0.9769303705816799,-1.4441027305666374
-0.9757977446285602,-1.3463858210610795
-0.9748368362573703,-1.314128723170379
-0.9521505388470732,-0.02592670041168558
-0.9461991464398887,0.27114754170789723
-0.9456027839920926,0.31556496295348285
-0.9450380235302811,0.3219734048991936
-0.9420457875760202,0.4725128957920111
-0.941987055036908,0.4611759620187476
-0.9364032934359026,0.6697268255158765
-0.9324654035976367,0.7690287769231517
-0.9069400016926092,1.0859139883076896
-0.9010194322166081,1.018015399674023
-0.9003107651540643,1.0351736980039863
-0.896552884092912,0.9743984068159363
-0.8906479369553697,0.7959426670131382
-0.8839991102677094,0.5683821856292292
-0.8780664949091754,0.3249526899082167
-0.8693251856756641,-0.06098514404142001
-0.8617735248311678,-0.42777787352499447
-0.8599020717229537,-0.5268873773146112
-0.8553269792839862,-0.7806856890499285
-0.8512322848483551,-0.9961855199450748
-0.8406164314053823,-1.5386130554296586
-0.8380675059355758,-1.653573189557006
-0.8370431479636,-1.7169266723307421
-0.8330593353829316,-1.8840961233745526
-0.8315193317517195,-1.9388448734273087
-0.8263813390203305,-2.1482412950344822
-0.8254043183588511,-2.2056575272271934
-0.8247277742378301,-2.1754564122195394
-0.8194484189537974,-2.380561530994384
-0.7929421834192456,-2.6860026908847643
-0.7912152954758405,-2.6725195288696777
-0.7582560909991303,-1.7479580761637863
-0.7475217639855423,-1.2500466978392442
-0.7415935807797895,-0.9963524040834547
-0.7401624678617105,-0.8792430894848985
-0.7371342533583709,-0.7239877446890266
-0.7331313470985155,-0.5464956014294794
-0.7296095326014154,-0.3731680541797207
-0.7289540537494323,-0.35811737101268104
-0.7285283823462168,-0.3471694560751911
-0.7201701723188014,0.0016118062573732472
-0.719855926191995,-0.0012307256630996674
-0.7119923805026258,0.2556543039030237
-0.7009806772651741,0.5238582976459766
-0.6963427860692062,0.5953073609306462
-0.6900514577184111,0.5833465122127731
-0.6728999162201315,0.4386102866305939
-0.6728290914828645,0.41399514914212276
-0.6709899529738195,0.3606349761214687
-0.6705613575078826,0.34578392078700754
-0.6675377925315908,0.2828638200444377
-0.6643134876966714,0.18457844776382518
-0.656168815744544,-0.13174449283378067
-0.6546375062478753,-0.1933219146612677
-0.6345226421962797,-1.104430366525889
-0.632699077059276,-1.2089724050973638
-0.6174234711964104,-1.9068902869585487
-0.612222214177244,-2.1240670761072127
-0.6026042243898724,-2.404782990373574
-0.6001335629612479,-2.465927186787764
-0.5900239477200113,-2.6071753218761606
-0.586280178510457,-2.6588952449692886
-0.5801344067739072,-2.6010125908071644
-0.5795593982214635,-2.611707141064366
-0.5754450182035815,-2.551652578265254
-0.5646615894189155,-2.323094004170048
-0.5518149098308882,-1.7369580306649834
-0.5510116135096501,-1.7161105440383255
-0.5467216270754731,-1.470646806254544
-0.5449140341678254,-1.3569703958497688
-0.5349270202079817,-0.698083975945018
-0.5335238684899597,-0.6031390394395288
-0.5185414079629691,0.4787577430257108
-0.5059899210644749,1.3687558886367543
-0.500766082905165,1.7477472877970381
-0.49555676373396285,2.0918336755963476
-0.48734611856066,2.5916555028391386
-0.47337731204046296,3.230817155568118
-0.4717497170618534,3.2517770993878274
-0.46892171993641174,3.347846987201694
-0.4664381904797503,3.4327716426435098
-0.4586280564557299,3.5824225052053356
-0.44911057648539376,3.6156619646296844
-0.4460568199428683,3.606883914024293
-0.43025962410171203,3.337203074136105
-0.42398481780975317,3.1373611207091066
-0.42055442104017793,3.0066403001556474
-0.41932231568513023,2.959403738985747
-0.4169416009899489,2.8796026586430292
-0.4155244405828755,2.8225906134792194
-0.41468084334077027,2.768737032762278
-0.4028181698237172,2.275005326466104
-0.40025711650078843,2.174893316620249
-0.38580630205311106,1.499222856049054
-0.37757281121941677,1.158456717187612
-0.3710746074864364,0.8874051485222255
-0.3611834170202419,0.5418998155544321
-0.35984304723309535,0.5238176066298869
-0.35289371503587397,0.3306416334257421
-0.3281767482438136,0.022203727877383693
-0.32685343916693155,0.018000340426560676
-0.313837706171749,0.02753663762476155
-0.3109599925675939,0.040302768919190546
-0.30751219434307586,0.06739741787228463
-0.3059015323066152,0.05854600043174256
-0.30511610903270725,0.06374798469680812
-0.30396101558242083,0.060659107022652904
-0.28868302403840396,0.14587822110977167
-0.2882371963283479,0.1387889449935661
-0.2853695673514469,0.13167200488444078
-0.28385050154265823,0.151866867575207
-0.2749559632537202,0.14292202639907067
-0.26591744712545395,0.08982478564853788
-0.2641234904025538,0.07294928624290963
-0.2637058943948771,0.06628377960575703
-0.2632535046655695,0.06345100472759095
-0.2613719853542351,0.060593368800545465
-0.26007890575542225,0.021096512140925075
-0.25182743969742516,-0.09764578706209842
-0.2509141202176881,-0.12550425794610884
-0.24979329161290753,-0.11831308687415189
-0.23814304641719009,-0.3660141937969797
-0.22674759480169682,-0.710879248726407
-0.2231109488495937,-0.8617326483851722
-0.2209552627136384,-0.9050159508380139
-0.21662671445306314,-1.0670468644133317
-0.2134180915617936,-1.1754426568213396
-0.1811305356333861,-2.154072132422279
-0.15859669814077648,-2.3722340677437095
-0.1450641986827459,-2.178088786410725
-0.12910583447489987,-1.7049985015968223
-0.1288206656149855,-1.6985561312022512
-0.11823762388750847,-1.1951458433751176
-0.11024864924435152,-0.7664118174724328
-0.1084436411215286,-0.6558020037978686
-0.10743913263782767,-0.6215852771487619
-0.10742022185747402,-0.6065003901261634
-0.10664501677643923,-0.5317967403749669
-0.10490513765390919,-0.438318299657651
-0.09961805735322704,-0.12744825971056556
-0.09409794318678433,0.21620019307723154
-0.09370073737515527,0.24199014046263614
-0.08796968665435534,0.5948453610859626
-0.08662982298355892,0.6713669151727732
-0.08602456778056222,0.7296103993903503
-0.08360595770866786,0.8777543590395284
-0.08052759106817575,1.0753349352906003
-0.0791008768366579,1.1384274646908532
-0.06316717734529353,2.020183735028659
-0.05747429588388453,2.3178204541102643
-0.053758716113902594,2.4404456368885157
-0.04472772811496295,2.7308738170070157
-0.03244550404237323,3.0068830763476915
-0.027827369972117655,3.079486494301112
-0.025166742270458897,3.048049424548539
-0.023290315269452577,3.09104071033979
-0.022869020917875904,3.08244475086974
-0.015928738517558827,3.0264261934197174
-0.010864886492184311,2.962360669246078
-0.0006025782699321525,2.7557180010474114
-0.00041071825737226675,2.7458895862089148
0.0018278446529205183,2.6914418855792053
0.004698289524854182,2.5965811407974164
0.011184384869214803,2.3832361194738274
0.011537472704985063,2.3797876878792055
0.012542158044944962,2.3274011766246248
0.01432135145684299,2.266750908020084
0.014928564866014238,2.2662832032535207
0.021145242076179738,1.9955921675306258
0.025848573290365273,1.8271548678437968
0.03300072199455917,1.5193211320742466
0.0356659617262407,1.4126421206446973
0.04375627842420027,1.080791451654188
0.05715760014156768,0.5850672296354087
0.07065951380091162,0.19514844849894905
0.07542603390879155,0.11505033439045846
0.08419253046815234,-0.03241756808414084
0.0898995566350993,-0.05205308890788262
0.09549269226413681,-0.07321951694222993
0.09788342760442958,-0.07194209898180712
0.10006620416015455,-0.0566864554089641
0.11494038223547243,0.10961666393012613
0.12647330616138186,0.3449359640444486
0.1295597080680091,0.424391272278866
0.13801641662202613,0.6358601872172341
0.15361658995262006,1.0955356028243772
0.16211094496644307,1.3488996694578295
0.17224138191622806,1.6392548395265847
0.1883711171456781,2.0324596258241234
0.18883854471178285,2.0123503207511564
0.18974147447538048,2.0539589150445092
0.19613047601159206,2.1704960836387284
0.20239430020594495,2.231664066750011
0.2056520938179638,2.2938034360825714
0.20632836383275954,2.276540359489673
0.2091758487384423,2.3419146365155497
0.21362555382800874,2.3580137277357687
0.2140652970260417,2.378811635879926
0.2181061276867493,2.4002952663649397
0.2297218113833055,2.427249432330326
0.23644873374397868,2.409624346521798
0.2491487471085172,2.3069939673219024
0.26141932206710017,2.1824575099795966
0.2628251767807659,2.142759466816576
0.2642524364891079,2.1530255650055588
0.26507300313692106,2.1289181363817
0.27780362891520705,1.8785391704033088
0.28490198264409994,1.741966369473126
0.29921003383497435,1.3715113261759926
0.3041382392405909,1.2186787636961405
0.30869024703140724,1.0853247831430548
0.3494253290418179,-0.584572788568516
0.35409578560520316,-0.7944817941021075
0.36816987035429527,-1.507127646362366
0.3701905239250398,-1.589956134239743
0.38172028700404237,-2.1648549407033233
0.3821669482716734,-2.2044234097175908
0.38758104434034646,-2.418100867828261
0.38777098270745824,-2.461281428329038
0.3890087089220531,-2.480346191124463
0.39467046194574706,-2.7474833173665174
0.39760312606135706,-2.858713782599811
0.39778421984494816,-2.897155722242369
0.39957836141374603,-2.9973025882972557
0.4055956296431793,-3.1584372871489426
0.4091153943638526,-3.305002103715005
0.4105059822317534,-3.3524181406059688
0.4254782238143209,-3.728232313632824
0.4278608828301942,-3.751806755154183
0.4279410104756307,-3.755607321124641
0.43806102065328734,-3.8220748300035123
0.44564726973585156,-3.807787529677586
0.45045800950433046,-3.7459798199470167
0.45265320066752945,-3.7207024111145706
0.45584030441163037,-3.642253423189225
0.46308965998567864,-3.4441136363926836
0.4646872214335742,-3.4008894228818716
0.46553993685090145,-3.3540836354731853
0.4710000539340857,-3.177168971846752
0.4791560639528627,-2.821688539490256
0.481992021737808,-2.692679271780007
0.48706767400231055,-2.4218237435795613
0.4921014367348704,-2.12932017322576
0.5048947280694813,-1.4138024539978025
0.5060331742113369,-1.321742096708825
0.5166584992814021,-0.6928158037889494
0.516940982596231,-0.6876080448725075
0.5171479904238958,-0.6669678486204036
0.5174777927657441,-0.6345237616568532
0.5181833199650407,-0.6178199939737441
0.5190069502097749,-0.5771683419346849
0.5333841151730327,0.18619417468697444
0.5353198528800909,0.3063514951820228
0.5370456074536332,0.365140435092742
0.5463730805948339,0.71265424774787
0.5496081375930775,0.8159476291929543
0.5546752452929846,0.9383455953968887
0.5637105618017912,1.0960154355134615
0.5648362441414232,1.089852651616724
0.5717214361645908,1.1262914830759123
0.5805295027841524,1.0214697855059516
0.5809541052587259,1.0335670099485634
0.5885461354240826,0.8654912229353726
0.5972040518600874,0.5832501598655098
0.6059537617683204,0.2325970761920153
0.6093038873805527,0.10337514850050394
0.6136437860477502,-0.14448494888926927
0.6153292196280411,-0.22481652172886613
0.6254089196813917,-0.7555896146184572
0.6306390533244386,-1.0083643947503491
0.6331553577750615,-1.1556849036336667
0.6386458205755154,-1.416068499195731
0.6404124612700532,-1.5022216216826327
0.6488349039252013,-1.9243376099389033
0.6492277174842376,-1.9195207586311374
0.6507102928601709,-1.9904485251125328
0.6530767179082799,-2.0809774531128538
0.6562958034510942,-2.1951619765824577
0.6612470913574873,-2.3694610898516575
0.6626933233938144,-2.4047168115700304
0.6744951281966749,-2.6562874373010485
0.6763069907344139,-2.6496822334523147
0.713216833250101,-2.117361103416716
0.7152971999948736,-2.050905965729092
0.7221856852150985,-1.7614954403993417
0.733858572605314,-1.2135943065090007
0.7369533468681078,-1.0779844279676443
0.7501374682339867,-0.47671776961332646
0.7510708720243957,-0.39439732678883654
0.7549261481765455,-0.26023552982304593
0.7673442141266373,0.2119763026781488
0.7700705077991703,0.29557922258345676
0.7704527224549107,0.32154689986546864
0.7753358832143222,0.4378989806550258
0.7776827367001107,0.4821126577170342
0.7799513172353914,0.4928235571338216
0.7814153017218324,0.5200031873068376
0.783357536626768,0.5491570255461292
0.7914674414317391,0.603041524860213
0.7961398321202333,0.5957071743585525
0.7998241674308932,0.5823712376111778
0.8056726345223719,0.4507081072839821
0.808372232458991,0.4163988344802703
0.80841074829535,0.4064769342149535
0.8104520717865915,0.37407146033853816
0.8185335687283946,0.11836254633282275
0.8210384178483094,0.029506413805007178
0.8248887213144167,-0.09783225295880912
0.8598380826050862,-1.7323973301658624
0.8628553327208928,-1.8610386571066264
0.8641666228877956,-1.8869178426358775
0.8644129206500066,-1.9169638917637295
0.8728857694683434,-2.240840926447646
0.8743774794417076,-2.2956570827440763
0.8755630109182491,-2.340667557473562
0.8910178450939537,-2.633063910514899
0.892895131869726,-2.6405590160431243
0.8933314088428359,-2.646771254208739
0.8967566267733567,-2.6304659773363452
0.9023707853936038,-2.6155134746946356
0.9167344441793603,-2.3045119889086862
0.9195155887352819,-2.2116591816842335
0.9357397628951043,-1.4116552494409835
0.9363056244924932,-1.3648829769302284
0.9470483726616248,-0.6980857753059639
0.9473839468796306,-0.6480752889308806
0.9491760688972111,-0.5374368563978107
0.9500688125747381,-0.46843199771425303
0.9586648649281044,0.17378493210971996
0.9725499093347327,1.1712727408538823
0.9744962594856084,1.323475775200933
0.9794529656193394,1.6684312125161644
0.9849218631619925,2.059689003128913
0.9895732397215857,2.3442089646471955
1.0037262180396027,3.051535682557827
1.0087110693166483,3.259725226977214
1.0139635376249645,3.3873814644947644
1.0274924932923835,3.614648279449204
1.0305493366493073,3.612191593899666
1.0338268403171957,3.6344414706529222
1.0344204065414049,3.5990827852024867
1.0355832236048483,3.5928630463825666
1.0365774936093048,3.6121187387459974
1.0393684859832,3.5705052449305987
1.0451456281981741,3.486211961802427
1.0597045879277243,3.059611931349846
1.0706738218646707,2.62374082093431
1.0776242597860648,2.3408631917896976
1.0878712469144753,1.8523876846765046
1.0916631761746753,1.6611835895172669
1.1109477975199384,0.8641263797883229
1.1162600614692035,0.6862406802222321
1.1196207395325422,0.5534032197002113
1.1226085730072501,0.48141249155885224
1.1300903697789177,0.30836745658533266
1.1338977929922294,0.2323119932749347
1.136399259987103,0.1717616106109956
1.1386224367580287,0.15768819449807997
1.1545131117202736,0.013230839478179287
1.157126824325343,0.0073775143209396325
1.1632111203244948,0.03230125831249159
1.1722485038634485,0.04949430107452669
1.1748270159672334,0.038119923750460305
1.1759739019608126,0.07132341010255008
1.1772856612196758,0.06189402443598283
1.193156053123083,0.12888745193644607
1.193807096708313,0.15158085481695704
1.1938924731565788,0.14405433858254113
1.2098542612137377,0.14241655456247743
1.2099524327996285,0.1411364295069666
1.2281691388461642,-0.07181602899226071
1.2337604363409067,-0.1670065321029171
1.2445055244620402,-0.43177825101530426
1.2509040659483865,-0.6016755113416189
1.2592641370291382,-0.8804819957790836
1.2638559814045536,-1.027304457930917
1.2676039783018025,-1.1593069544606724
1.2688884202342816,-1.2089843124460284
1.2711914309785195,-1.2934850106015434
1.2794722662419309,-1.5908779655123226
1.2914517598215207,-1.934001459886987
1.2947456732498992,-2.020447031769081
1.2975157778346968,-2.0889589948943574
1.3014561974520653,-2.185621764772888
1.3026452959093877,-2.2199810765784274
1.3049226558761875,-2.2466172851783845
1.3125433173744252,-2.3273770383806607
1.3134000933333487,-2.3753954263776023
1.3175904141103505,-2.3555355388511714
1.3224534014173521,-2.3724374744864454
1.3339134358941136,-2.233813757614064
1.335037476723798,-2.2018630817872786
1.3486054294887984,-1.8463841762619815
