n_harmonics,base_freq,magnitudes,instruments
8,4.796951513307555,"[ 0.54922859 -0.50062522  0.07781302  0.59913444 -1.68261997 -1.2218285
  0.30992883  1.05588431]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.3939093530020963,-0.9216716475503584
-2.3918354650752263,-0.9292348516433794
-2.385837666185619,-0.7708044185256995
-2.380248780376425,-0.6656208552899062
-2.3738537592779734,-0.6676733865370559
-2.3700525947122646,-0.7045336559654142
-2.3682557366246706,-0.75526279851318
-2.3659988240010823,-0.7352556265253103
-2.3658624563700017,-0.773270893890432
-2.362282050894824,-0.8297466202528697
-2.3607748950322716,-0.8547260470530683
-2.360301680919388,-0.8551438795764922
-2.359417914201196,-0.9010723907314735
-2.356980501433135,-0.9605175718473141
-2.3567297339533875,-0.9603409151590746
-2.354178566084362,-1.0128358972179539
-2.347858645872277,-1.2746773165510212
-2.3439032489527625,-1.3780047285322874
-2.3434990676776186,-1.4436847266250625
-2.341568605839485,-1.4968979644915452
-2.3336088492477485,-1.7703370300750445
-2.327926032391525,-1.963853449320864
-2.3267558140823823,-1.995454016250237
-2.319593852993458,-2.1694088283466595
-2.3039718790290955,-2.278410572651805
-2.303367773855518,-2.267763086063835
-2.301523750221599,-2.228776255866837
-2.2893803561268395,-1.8350741645332078
-2.2865213319085758,-1.693303897594623
-2.258595471925265,0.3635023336656989
-2.2565850686731364,0.5433866372975792
-2.2457414242089317,1.4779726825298005
-2.241420181799315,1.8480824895973464
-2.235418178210144,2.320468305303597
-2.2351817728712327,2.329118003709635
-2.233722378843078,2.446039869563043
-2.2312054288339507,2.6154746905704243
-2.2293190888316397,2.724084235295601
-2.2252608691146034,2.9189646805854412
-2.2015786905286294,3.2034237159736327
-2.188080600663201,2.6086868012389925
-2.1831242308842618,2.241387790230123
-2.182168416566078,2.168308478209598
-2.1794290005345767,1.961857396034277
-2.1692573738052614,1.0506238699131454
-2.161226458319854,0.2892446538140337
-2.1554794987034436,-0.3070768235071522
-2.151905641168108,-0.636468245378716
-2.151661919314914,-0.6351043863508021
-2.139149867917166,-1.6673757619595468
-2.1372395954596017,-1.7708952215699334
-2.1338396002866173,-1.9920328281794977
-2.1311411421214306,-2.121688675080047
-2.1252982592372414,-2.3428081210791425
-2.120109545121821,-2.4163909485787585
-2.1159772070016754,-2.504581744057637
-2.101735076319409,-2.2152950971496606
-2.1005782674254387,-2.1344122013096483
-2.099437294192676,-2.065214425732663
-2.097461090323839,-1.9634975253694757
-2.0943114031219316,-1.7361120773646137
-2.085945133032004,-1.1727466570673564
-2.0669046092184704,0.5282051205772195
-2.058676263292737,1.2597562623189855
-2.0558338008690082,1.4955736987673052
-2.047912878440317,2.083778602431812
-2.042854081647122,2.3891433326120346
-2.034547452063922,2.74279422246615
-2.0264568221152386,2.9145790091795702
-2.021726535992163,2.9920109714373604
-2.016343858273064,2.8894786185488153
-2.01147632008705,2.8161360396294923
-2.0049488100085684,2.6314685554489308
-2.0040147991490374,2.5319738545666564
-2.002026497338824,2.464979880666528
-1.9887782878133975,1.7405994522826587
-1.9878009212767598,1.6695116983948828
-1.9808736106277096,1.2474798488032286
-1.98021759323814,1.2236187688590543
-1.9753780146183018,0.9635422979530693
-1.9724416829867069,0.7260871542258562
-1.9713920678667112,0.7089233848029414
-1.9675859331705252,0.4860078923521279
-1.9430066239531685,-0.16329277236271939
-1.9418616174503887,-0.19179064419794306
-1.9417568469999633,-0.190533906257899
-1.9369312869208286,-0.1883082013962746
-1.9328776708630628,-0.11014113939363819
-1.9246256738768956,0.12136953377316605
-1.9243460451574494,0.1422330806724003
-1.9224287392609352,0.21084894876773075
-1.9217815699879197,0.23932832666686926
-1.912743618049273,0.6523451097277302
-1.8903583383499558,2.0094286182977084
-1.8888199321137873,2.1365933233234906
-1.884259346788561,2.3649133308357064
-1.88251841513998,2.4626788841029725
-1.8799589865401298,2.6206324023118177
-1.8676157494694854,3.114498176064605
-1.8612717345742342,3.2774006854040922
-1.8584454253621556,3.2946867840288943
-1.8530262720021982,3.3400729680139345
-1.8518849103535575,3.408046736544048
-1.8436655406318438,3.272299574220211
-1.8426656683214508,3.26613749017353
-1.8339388121342144,3.023494338006866
-1.8323945598150855,3.008652645578389
-1.825104168929976,2.7088958754567147
-1.8241587535799275,2.6717571454693014
-1.8220560636400882,2.6010832815870173
-1.8155147637681865,2.2564369745567787
-1.815508891315964,2.2769257497681044
-1.8153305610880022,2.2681804781137638
-1.8007576282544626,1.5142548840945944
-1.8005206137966572,1.474922315502078
-1.7950043987458284,1.2189376066355804
-1.7914519735192855,1.0381045387283794
-1.7902506027283436,0.9814135886595824
-1.7891017406957517,0.8972565151629166
-1.7866024021648341,0.8115105993523043
-1.7836290120341658,0.6807022105182072
-1.782695489590868,0.6541268248904438
-1.7762720819856699,0.4233705397660167
-1.7720365943980472,0.2692679436765336
-1.7702109861205528,0.22255680804583197
-1.7701138009173532,0.22526199215704737
-1.7611472023334371,-0.03889789032230004
-1.7607789514450702,-0.04231172684151306
-1.7581441045622785,-0.11414624739927477
-1.7573950997145529,-0.08938194739213602
-1.7545339263397508,-0.1666638116438175
-1.7330529265589811,-0.46163335566442415
-1.73174882882887,-0.4843180203638565
-1.728758073336242,-0.5472080537939275
-1.7251732635162036,-0.5917641015616945
-1.7191963120474005,-0.748765951601469
-1.7140970078139621,-0.8879589924925332
-1.7094137028694554,-0.9770601763719011
-1.6952813764675576,-1.458995841251006
-1.6894941562719556,-1.694969629086697
-1.6739132413938795,-2.3525196846738
-1.66872142394514,-2.5980937316824635
-1.656471444690635,-3.083757222805487
-1.6358347356387157,-3.37161741387428
-1.6341830758924571,-3.339306486673262
-1.630861547158009,-3.321236587132445
-1.6213406755765956,-3.0285017961516116
-1.6170863304085163,-2.8375512744671636
-1.6134878642817492,-2.6552102159950937
-1.588302050075587,-0.6758974551599988
-1.582355086551829,-0.1008261788499801
-1.5622170709033194,1.863085410750967
-1.5589107745356858,2.12974307393213
-1.5588706346423653,2.1669811072401375
-1.5578623542033316,2.2595954521697146
-1.5414181583483977,3.33219070544309
-1.5343701549256004,3.6268590670300673
-1.5259843327147633,3.7882035378011416
-1.5246683811321526,3.8048569721208567
-1.5222241001178016,3.8061306526219987
-1.5083705761238668,3.590309422165323
-1.4991835401801956,3.19412382105939
-1.4902585698148352,2.660544703241779
-1.4866584052999499,2.4502080176958048
-1.4864776120540104,2.433336999585566
-1.477954037493064,1.8673009260754212
-1.4612770749724233,0.659773575802315
-1.4595263866504178,0.569224812224656
-1.457092537511389,0.40700637788819244
-1.4544688665262853,0.25443990809372674
-1.4516523151860745,0.04057901529186157
-1.4496314687467013,-0.07386119201602115
-1.4489286029393214,-0.12202744736977728
-1.4387893489386085,-0.5639788711066999
-1.437303578867516,-0.6700002356004412
-1.4288372790456023,-0.9325642225609261
-1.4244985248871092,-1.043218789818242
-1.4222221975117086,-1.1022373072972649
-1.4103849637688204,-1.2219264311239366
-1.3977441886444701,-1.1847343739869622
-1.3910912270693527,-1.0797197432836625
-1.3908694998219755,-1.0645435397232033
-1.3848356242049473,-0.9642023546519494
-1.3803400981318314,-0.8777686890976173
-1.3797604340878,-0.8378005192999756
-1.3726231002729292,-0.7131306265713849
-1.3689095795189905,-0.5783503971570279
-1.3581210098005256,-0.32117637737511767
-1.3468152417035901,-0.054346477445476854
-1.3455175013247531,-0.01843207384863331
-1.3305192363668161,0.31384488960210644
-1.327528506084274,0.35530211675644224
-1.3246202334472184,0.41123024473275466
-1.3234981008713465,0.4388995667066276
-1.3139675514807636,0.5487583879242279
-1.3097946834247662,0.6727772637508203
-1.306469768859878,0.6912919793829525
-1.306296181383391,0.6529622785992659
-1.3039028156397523,0.7262459634728792
-1.2923182108167994,0.8376295021043538
-1.2917772762188968,0.7766256098799661
-1.284184947161117,0.8149163523735438
-1.2646191044426558,0.6349547650862452
-1.2611594379422237,0.589040315965009
-1.257692170921717,0.5262050764570447
-1.252646415409332,0.3852397722460991
-1.2446192066710957,0.09507982775917692
-1.2426206464507468,0.004327971756254103
-1.2395733847378632,-0.10197776555397478
-1.2342652772525926,-0.34047174117212814
-1.2307249012610821,-0.5219700302387138
-1.2203601241882955,-1.0925790711015728
-1.2174066912641452,-1.274502894080983
-1.2163179332634635,-1.3541740047018351
-1.2081929139795131,-1.8238649304281334
-1.2053690325865642,-1.989876303140949
-1.203691096628398,-2.0813031245249713
-1.1980559356207385,-2.435202789381016
-1.1953008114087378,-2.591892944365921
-1.1803418251246582,-3.306532297202662
-1.1783580847948467,-3.358645408295652
-1.1771370667330912,-3.407293785189088
-1.1732171413130223,-3.5232199319026107
-1.1700394416047812,-3.60613496954273
-1.1624377158445847,-3.7104901989427725
-1.159269370477272,-3.7467493630885014
-1.1505531081285647,-3.7101436364492586
-1.1486446336683873,-3.687420842205008
-1.145010065207518,-3.646163165502103
-1.1337480582447987,-3.278596945032276
-1.1254706360427968,-2.909313378523925
-1.122977660575997,-2.796237411805473
-1.1039588271141836,-1.797406734466288
-1.0976604737137716,-1.49276868229102
-1.0951311666211252,-1.3347171548878827
-1.0916245463251508,-1.2026487754792277
-1.0883321140625106,-1.0840217724562689
-1.0881846554968466,-1.0893100065270125
-1.0827464510595088,-0.9371351698406338
-1.082351940729351,-0.9017990621102453
-1.0822045447834716,-0.9169206473306079
-1.0751378794391642,-0.757527191159983
-1.075084611311951,-0.7486852953745132
-1.0666025355586162,-0.641980121426026
-1.0639244424924141,-0.6734418564679849
-1.0600932734420692,-0.6790171787928362
-1.0552113824637006,-0.8255871254051192
-1.0248276598002553,-1.7285802012616511
-1.0188056002063024,-1.9578992906479495
-1.0035140235223814,-2.2873052610817877
-1.0020990054129701,-2.2602620991407703
-0.9951986347687689,-2.275048262871094
-0.9945776669332611,-2.260692437641821
-0.9837131971823072,-2.0171128301050443
-0.9697396094714206,-1.3191019673556466
-0.9664020429339009,-1.1039290911344264
-0.9659083931302535,-1.050602625845599
-0.9633172362026623,-0.8912511443546598
-0.958201839934611,-0.45617867309892707
-0.9516225886324134,0.13070350615467047
-0.933423891664936,1.6989105840997707
-0.9332566705011436,1.7022530574009187
-0.9280478793929254,2.1478564484056193
-0.9219900966721939,2.559560851600914
-0.9172752241486988,2.846480892236287
-0.9109636615517132,3.121059539428239
-0.9077484795393449,3.20397777303986
-0.900100852856621,3.3115817365751608
-0.8997458896124941,3.2837000120173725
-0.8987092108929522,3.2957476231559903
-0.8961996495588815,3.303020553795939
-0.8943767946195553,3.2653642688716618
-0.8915828492091054,3.208770117694619
-0.8827856950796917,2.838650193615447
-0.8798099748551822,2.676565338867513
-0.8775067920968569,2.5557086540170815
-0.8772538356481476,2.5211701797778945
-0.8751190236408615,2.3747463874309753
-0.8663040619679911,1.674379001569532
-0.8644693081867185,1.5039282101421783
-0.8639032540370017,1.4555168193932648
-0.8467117620117826,-0.2221381064728551
-0.8416658179555969,-0.6651135308776285
-0.8226794058093523,-2.071804373621124
-0.8197145598484639,-2.2134552622021446
-0.8194771840532664,-2.209331990420831
-0.8188742586292213,-2.2524015451482815
-0.8048137818225829,-2.4754270738940005
-0.800204979051875,-2.447144749536649
-0.7996292292278646,-2.401701624786873
-0.7966503298920378,-2.371545899590976
-0.7850546547679129,-1.834298938828906
-0.7751949223294279,-1.1143289180687226
-0.7680023570834962,-0.46067318668495694
-0.7646484744795892,-0.19137630732952665
-0.7616279178251855,0.1234168237371943
-0.756881897183213,0.5298754603443583
-0.7534769130243326,0.8506378890732116
-0.7471270702936077,1.3772526415055277
-0.7363705913637455,2.162303854541346
-0.7339399048495392,2.33889916458746
-0.7120162186801959,2.9667969883221175
-0.7095363166749924,2.925333662858253
-0.703643798367116,2.8543821351124885
-0.700724325718908,2.786314755393494
-0.6949861630402605,2.566463329007043
-0.6765831590363307,1.6442720566737818
-0.6763396513166429,1.5879849438376081
-0.6674330234247137,1.0153071420066038
-0.6663138850835795,0.9828452640075306
-0.6569052011381071,0.4467249852767081
-0.6513404093284949,0.18984879949528677
-0.6449731365675975,-0.006486135042570184
-0.6327564583915994,-0.20399379403954068
-0.6318456877647671,-0.20492965056627638
-0.628116996101368,-0.1829941470414843
-0.6249410155483472,-0.1508066362840224
-0.6198181201804855,-0.04115283749910451
-0.6023417470905228,0.7012425705688159
-0.6014032335839676,0.7705228773038677
-0.5899342058259167,1.4569925322640547
-0.5883960955113139,1.5400048289039618
-0.5870533385828951,1.6365627936833762
-0.580134004577233,2.094616872466018
-0.5570105894538524,3.1475786754336395
-0.54978230848893,3.277056482066699
-0.5366806769477979,3.3245009716265503
-0.5335629861466185,3.2851113024444873
-0.53149430562204,3.2571094917230132
-0.5208013923293584,2.939225533782679
-0.519647321454416,2.8732209014374814
-0.5150950092837032,2.717337598370007
-0.5087169989094695,2.4369515431684565
-0.5051134449006218,2.2065596568398336
-0.5030213516966198,2.140585208291467
-0.49622319349017907,1.7521043005668142
-0.49187593745851377,1.5515891497554857
-0.47334173451668615,0.7069437984232251
-0.4732445388144839,0.6867706191317839
-0.4686516869224904,0.49107579389453077
-0.4637797380250115,0.3291658790335248
-0.461668022745811,0.2514842822777051
-0.4601659211739335,0.20345846436194737
-0.4554442229659257,0.08797963335522932
-0.44149252404721473,-0.22035592094341813
-0.43598138010606524,-0.2829796285127564
-0.43387215936969037,-0.3383819453415038
-0.43080393982123155,-0.35958380124681627
-0.42409800129294517,-0.44318848717997844
-0.4170257554560286,-0.581163068805577
-0.4084125150352591,-0.7774752253624071
-0.4066535268678746,-0.7967086616066488
-0.4059786744456453,-0.7901256716060127
-0.4019738359134144,-0.9080839770846044
-0.40116050290882344,-0.9112087112514485
-0.39936976820525105,-0.9954016018642352
-0.38637033102552554,-1.4343628624553078
-0.37318022059183287,-1.9355906971306205
-0.36879204889840267,-2.164229437430197
-0.36168694042298366,-2.493173327877921
-0.34235131608099323,-3.171470683185003
-0.3259002097805821,-3.366516440978656
-0.3125854402362247,-3.0610449410710716
-0.3103928419212214,-2.9775557680607223
-0.3091798222928732,-2.9228850804298894
-0.2975747397515103,-2.2830357900313243
-0.294309022614506,-2.0330593929630214
-0.2908784796237942,-1.7765221906958049
-0.28037620960302956,-0.8526010281541289
-0.27519867659182484,-0.3237005388017585
-0.2552318084993246,1.584025052119123
-0.24936463720720337,2.1516869586749645
-0.24752560586723993,2.284383180099147
-0.24518650558552935,2.4557558183162
-0.2433697092433702,2.601345442797906
-0.2383551208267507,2.9526284037393995
-0.2370620763898268,3.05030885527639
-0.2309797150079098,3.3820542660734376
-0.21981365132093078,3.7569429241948757
-0.2191817253275805,3.75692463118881
-0.20475924832055448,3.727696378488671
-0.20425924353038294,3.741677253046127
-0.20009620052662047,3.6635377537152793
-0.1997694980615634,3.6226996371578544
-0.1900063038946671,3.2569621670372197
-0.1873413289375403,3.0671832791446167
-0.1855658811760108,2.9738915477454713
-0.17677837374795402,2.474273410741661
-0.168257190909765,1.8421303799462765
-0.14050580718142935,0.01112260760869858
-0.13811702968943207,-0.1358964453650467
-0.13705671787964047,-0.18518004368428836
-0.13550323074483028,-0.29159509019335705
-0.13016611563540792,-0.5390559315223957
-0.1261778990690421,-0.6985616658076039
-0.12145464175182585,-0.895340700425258
-0.09655497451588957,-1.2082717771620408
-0.09226713658994612,-1.1784460003579629
-0.08954466951670303,-1.1888797812970364
-0.08036915455510485,-1.0461100106298649
-0.07397756125802957,-0.9354169325725675
-0.05888972823856253,-0.5947480445296152
-0.053950754355212016,-0.4626994647201537
-0.053444918295350696,-0.45096688227869575
-0.03671683747900989,-0.06254161587998006
-0.0350217744679755,-0.01064371854203611
-0.02440483523513093,0.23160183019951958
-0.02417108441133564,0.23038514280007477
-0.020434742975703912,0.3138970143484151
-0.014295186615892241,0.43035149134908596
-0.008744128738060297,0.5124459224823974
-0.007406978165797717,0.5396205217711182
-0.005588100733827872,0.5695710086467926
-0.0014963033231287781,0.6210021392097254
0.0014469899348554804,0.6730328851900506
0.0027481191189995258,0.6615512299568489
0.028888926231825707,0.8152903819748241
0.029198985139373246,0.8213008630531685
0.03405190971645311,0.8077201668602644
0.039139147924914575,0.7471245453070902
0.040759025255004744,0.6911197087481924
0.042463412660745714,0.7022340078531658
0.043223516002374396,0.6721811997246117
0.06117191261790733,0.2119735258933252
0.06491975382388926,0.09400058982805713
0.06506381624266577,0.08055090248992003
0.081534246315635,-0.6818646918747139
0.09465788236485739,-1.3947815945679944
0.10454599600872516,-2.0189398538188144
0.11151369946216905,-2.396041856661296
0.12156994777110386,-2.973967942842164
0.12637130243437245,-3.119168528440348
0.13917733972539725,-3.595910822173641
0.1472260970307273,-3.7379361403529954
0.15397068218779975,-3.769833339794388
0.15626174355958167,-3.750235117169911
0.1573499989727627,-3.7439632347476457
0.17562805910956047,-3.2806206919370853
0.1795434351583305,-3.119047416351597
0.18434522478209558,-2.936667802943855
0.19019971184141315,-2.631180146614567
0.20135512563215396,-2.041403300649612
0.20196130465164508,-1.9680461666234537
0.2136567625094461,-1.4130883357864346
0.21558792761963552,-1.3249958462092426
0.22258952615137773,-1.061749869741441
0.22409290465943243,-0.9997757925241105
0.2301622531637073,-0.826637917400325
0.23893469209647566,-0.6901705229771646
0.2406046782817528,-0.6777128276515917
0.2427380116842741,-0.7014165791610154
0.2460086629654672,-0.6997806248112742
0.2548554402075389,-0.8015224356782723
0.25922252262443735,-0.8811509080303735
0.2593084686519638,-0.8829921103365287
0.27521229998996866,-1.3903467463350985
0.27534182451011,-1.4063495178545877
0.2774806411897486,-1.4745334505481993
0.27923439809843664,-1.5417226728211195
0.2819673146869359,-1.657726070526132
0.3002173833809145,-2.1806196667083135
0.3034653200631263,-2.249189882619481
0.3035997328743809,-2.238776685352457
0.31950735600125624,-2.166765881707805
0.3217178615204519,-2.125425131383656
0.3346163641366182,-1.656291811432576
0.34728909355246795,-0.7992861312314367
0.34822060418942424,-0.7471594139064264
0.3516433830037906,-0.4399861494245526
0.3566870692322781,-0.04285203298284955
0.3734266943586162,1.4582614051604135
0.37349600057372534,1.4747547087441861
0.3766143121934791,1.7254264412951819
0.3810442992272476,2.0681282999810566
0.3875906098601636,2.5136022269261256
0.388978236351222,2.606262659946245
0.3909714975631222,2.731842485554491
0.39148184862391266,2.774831896069801
0.40337999928264434,3.2504172498212
0.4076743618572882,3.3235216460604535
0.41277881545854145,3.264615541061986
0.41815111536250615,3.167316993424229
0.4267926289987303,2.893491963343002
0.4303119531790611,2.665026218266376
0.44274763004364637,1.754675747037584
0.44299274382229026,1.7468710865634596
0.44677854409175133,1.3730366825524662
0.4510866512093741,0.9900287650208197
0.46034308848191374,0.06006482881097139
0.46596667427091454,-0.44003891468332595
0.46632525152390913,-0.4895762603148807
0.48745850918647005,-2.0719847837713035
0.4881463957291965,-2.10572030344301
0.4985448590907704,-2.4439454261906635
0.4998391418607948,-2.496025146796297
0.5265165957171636,-1.7098221910132982
0.529158883788714,-1.5457467327013774
0.5364907663403935,-0.9312686932854051
0.5394199123884951,-0.6992971335691643
0.5401743898971896,-0.6325147056764876
0.5433165802780913,-0.3242208321143621
0.5489080966330064,0.1440065606285799
0.5581907810180047,0.9848315369870552
0.5590571395805526,1.0521368870415257
0.5636696498580971,1.4523983329728514
0.5875663539331746,2.8003910328775103
0.5916059968636169,2.898006263233608
0.5916394982294975,2.899755838530934
0.6000545332422575,2.931720722266393
0.6074928174334833,2.82611122031717
0.618402693408882,2.40546137254833
0.6217589586506844,2.2241988608320793
0.6271842982156413,1.9489538776662547
0.6292476672650347,1.8211456506100188
0.6478128742603078,0.7306983420478707
0.6612872374153724,0.1016756385005956
0.6662627578007019,-0.038090740248711216
0.6664055757303275,-0.04958950664632473
0.6681861410428178,-0.08674989211889002
0.6727590570342885,-0.14206343656509657
0.6748146620967352,-0.16469603585117665
0.6749048277901566,-0.19413221105771522
0.6852597863436758,-0.12001610102707497
0.6873175861454235,-0.06470133034058553
0.7352771930072319,2.3889397439153037
0.7356846988510988,2.417853403423822
0.7379475671111799,2.5334437022548406
0.7414776055253882,2.7005860141552653
0.7422835672091619,2.7349785801438102
0.7565558129494718,3.2520896757046867
0.762479631190792,3.3505534977172022
0.7785464498802872,3.230835459374843
0.7792441699612014,3.2355345695789755
0.7807311373373267,3.1654053119934917
0.7933056772611424,2.7565397682366766
0.7936549595738294,2.7769291560673124
0.7964194371377529,2.628564509982553
0.7992617222294252,2.5144464923094527
0.8201138923220226,1.4231369712194377
0.8211939575464191,1.3858938781635877
0.8268194417532921,1.1021431974276894
0.8307873952084464,0.9013402921272575
0.8384098755051781,0.5963711926240622
0.8392985958514014,0.5936424949162575
0.8453428346748892,0.333655364711275
0.8483729830740674,0.26086181753456394
0.8569292628458385,-0.020840818862291006
0.8640576110521723,-0.13707953016329374
0.8649108659904341,-0.15449272777717118
0.8652837242609968,-0.17074139015278253
0.8661875977840863,-0.14393664341134663
0.8768553473884415,-0.32955188043236505
0.8817664263669904,-0.4272449291751074
0.8843169399941591,-0.451640356487663
0.8911840852512318,-0.594263210305092
0.8914559771282233,-0.5730084025451289
0.8922612009078525,-0.5727567914297415
0.8947321320050499,-0.6221672161504552
0.9009260305215756,-0.7462614061982007
0.9028446300368587,-0.787159427210791
0.9031709343646286,-0.7842071110001358
0.9152532609996831,-1.1299909358957552
0.9333988165256213,-1.8289715480682216
0.9454963217508325,-2.379826239562036
0.9474381712934141,-2.4526906769723884
0.9500226510574095,-2.5595491841898457
0.9521996979927105,-2.6787769354529454
0.9548617034171705,-2.771091939103064
0.9768432385489332,-3.364995230078689
0.97861326440756,-3.359005501941285
1.0042213031993104,-2.7880977100292514
1.0049658141592301,-2.7106594505913746
1.006914836076393,-2.618194016782923
1.0391226515007048,0.07847510552328754
1.0417007949744832,0.35736626685671263
1.0420909401998637,0.3875519190884183
1.0463717801790837,0.8329797874186052
1.04730215559783,0.9109561908349383
1.0523473686033,1.3955846428651013
1.0532642685654183,1.4761947374184563
1.0637186895834763,2.3978471254581404
1.0651289673330195,2.5032769878065957
1.0778935756832206,3.316235703539789
1.0839005734579539,3.581012694071203
1.0861136274184986,3.6637404787150567
1.0929566713897136,3.7801120501254126
1.0932055219747259,3.8217178368907403
1.093553523858291,3.8043127426420758
1.0990360097358343,3.819186688843
1.1018320385146412,3.7809369115614904
1.1027887386235653,3.7476785220849655
1.10362748307959,3.740945019455547
1.1072084901538508,3.7097918748830803
1.1193113020012806,3.254501563612189
1.1193476801088575,3.24734932567221
1.127157347659506,2.815073400322264
1.1400457874089378,1.9765867263607604
1.140197595890423,1.954683866260133
1.1405143321985802,1.916831360841812
1.1407105702618736,1.8875716113865386
1.1589087205296682,0.6338096655983851
1.161039011875479,0.5031087567332393
1.1627857707994718,0.358618097399567
1.1652571552352686,0.18852103615152793
1.168853599996785,-0.0009345135620420705
1.1711880619317112,-0.1170162346028534
1.1716001227304256,-0.1378012413585643
1.172560113888439,-0.19049886742361552
1.1734635162273594,-0.23967101584845446
1.192701444627085,-1.0143182945508835
1.1971461314325635,-1.0680218266291626
1.1971718738959156,-1.0570131426491423
1.2081563625413914,-1.2525116989535199
1.208471490175274,-1.1986500365953636
1.2158904861569813,-1.2035683627573066
1.2249691829066718,-1.0990093087933162
1.2256460847678632,-1.086525741821093
1.2368814043443237,-0.9142456143618806
1.237488980644553,-0.8824217375514948
1.2377495681094395,-0.8980460029285282
1.2497273234626851,-0.6339374342419637
1.2508304436852349,-0.5779430745096029
1.2650773261835884,-0.23953269102382302
1.270152662963529,-0.13386745537388894
1.2728562927178864,-0.06362340376475673
1.2825287173632782,0.1549250718547421
1.3052061891999323,0.5908346207904095
1.3060770828868362,0.6120209015230504
1.3063329773145727,0.594362699314866
1.3113051584806241,0.6731707717627249
1.3155956635233075,0.7398498551001786
1.3282194262917644,0.7873462483218114
1.3288021197177375,0.8401614955876995
1.3331770572059654,0.8505171654503804
