n_harmonics,base_freq,magnitudes,instruments
9,3.7027686941809894,"[-0.77116372 -0.09855166 -1.63883583  0.2523435  -0.30567592 -0.67767915
 -0.65836301 -0.88502581  0.48266688]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
-2.6254917896767225,-3.422727440030782
-2.6211930012597495,-3.1235578376540527
-2.6156329466389607,-2.6726056043676256
-2.6105478411225054,-2.228811792644988
-2.6020563322822494,-1.4119959676469918
-2.592810734602108,-0.470642451809358
-2.5884366330725155,-0.011924142210525967
-2.587577949208713,0.07837398053796632
-2.5854910033363865,0.28711804085454223
-2.581160557997231,0.7075377300369153
-2.5684714285396493,1.9020023246425133
-2.5626639907749214,2.3522439266078843
-2.5576690671548494,2.6664174995152137
-2.53990286490639,3.3183498062526637
-2.539890392362466,3.3301881706903758
-2.539304203794467,3.3164534988868284
-2.53838105223668,3.336309073163304
-2.5367962434140554,3.366766085523355
-2.5329730530831434,3.3662980386514594
-2.532114026464502,3.3598746175715193
-2.524808573385547,3.2434363373299226
-2.520422287614605,3.111885149007968
-2.5090056603944006,2.5983205432069187
-2.505275294068615,2.412460715162141
-2.502853959778973,2.2346612893365947
-2.500878976429785,2.1305722899583954
-2.492570632470453,1.5610252657451256
-2.4874971454306243,1.1332223856250287
-2.4868607338916835,1.1251631097766477
-2.483568752976683,0.8781642568894205
-2.4793230217388116,0.565575832618276
-2.4771598720455152,0.39996115232797613
-2.4739995318674186,0.19746358918944065
-2.4672277631943507,-0.220491672180065
-2.4654585580246318,-0.3224960392877938
-2.4615784462194736,-0.5250049172570853
-2.4604142631972,-0.6102104061769961
-2.4482107969022504,-1.0868676362373069
-2.4261474089295714,-1.1686106815699486
-2.406207639390237,-0.5738045387610486
-2.398789020146662,-0.23185018446685177
-2.3948465323646495,-0.05732092200139596
-2.3845493043459802,0.4638846165400883
-2.3825245866437084,0.5867649290687795
-2.377839147536596,0.810729844734879
-2.3748673384241155,0.9224399333448793
-2.370248893553518,1.0982357306922854
-2.3694945417816076,1.1315339037789465
-2.366140372143391,1.235138002471453
-2.363313501432387,1.3018124498382204
-2.3597299367520232,1.3682871715813838
-2.3595146383559613,1.4045448172228372
-2.3575777370355255,1.438335689177954
-2.354900814050981,1.4577184470590612
-2.343601842785763,1.4563139976887747
-2.3348977514685565,1.2511151696030045
-2.3304004132198184,1.089480951753305
-2.330135152964753,1.0637449109387318
-2.3298187014041067,1.0549209241904083
-2.3186622353887083,0.46263312290522846
-2.3182590266710177,0.4120343556842038
-2.3089869597700097,-0.2488315744639355
-2.3073040678895227,-0.3831844089807396
-2.2982497074648904,-1.1248844291784996
-2.293945936116671,-1.5409567232669803
-2.2935864547414155,-1.535571093516609
-2.2889678529055453,-1.9527178508272947
-2.2877275889819257,-2.0795756275509243
-2.28657454407245,-2.207866378001952
-2.2833579249790628,-2.467841656259679
-2.2788705995096112,-2.900545697016654
-2.272707705535141,-3.42162668155441
-2.2704738771000312,-3.610512276807548
-2.261036678158179,-4.318970837628021
-2.252068837659566,-4.856254360596865
-2.2501211780618453,-4.992791501339064
-2.2436261469931065,-5.295493320607847
-2.2288219671237157,-5.617936676573033
-2.2193311973522576,-5.583830868626104
-2.207207598134242,-5.301152966330115
-2.200655297258146,-5.066237911619236
-2.191937591346904,-4.602920095519377
-2.1724683180674402,-3.328297631859539
-2.169332607720281,-3.0706153291701384
-2.162907388245232,-2.614461918070496
-2.1579624247354197,-2.221932668150244
-2.157522417225712,-2.2210040963163373
-2.1570769107662935,-2.1648998178305314
-2.1563423545825535,-2.10817496831429
-2.1548375769259662,-1.9879067979421472
-2.1454004975775147,-1.318109130072063
-2.1447468258094315,-1.2366164925189236
-2.122293252033205,0.21647412736166535
-2.1202980637412217,0.3126642353621583
-2.115363080851167,0.6270378081989725
-2.1113908152413363,0.7908957068671404
-2.109936827036928,0.8671712748102315
-2.1098198208550367,0.8727380955740306
-2.109724432794709,0.858800569572457
-2.107791095087997,1.000603353409354
-2.1073640880478717,1.0080530302764283
-2.091721228678389,1.7049138356768059
-2.0751620674451496,2.2149191044200176
-2.0744305562146828,2.2675757072367997
-2.0560847726840663,2.763283868445075
-2.0529902178956156,2.8269945804073515
-2.05295568245994,2.8026121840284466
-2.0501217996433505,2.8561955938148627
-2.048860273693095,2.8768219682840113
-2.044274810897857,2.9311921161372956
-2.0431449914608204,2.990732729496377
-2.0380033054772326,3.053443336400926
-2.032959710831925,3.0739328066476657
-2.0233744672137584,3.1399200218528724
-2.021795759030529,3.1423202787265456
-2.0201514526679323,3.142094345628461
-2.0145397327745274,3.1347079145917545
-2.0024172190213143,2.9879029839401676
-1.9994899875958685,2.9483402301741286
-1.9966046551388177,2.877568658374409
-1.9905478037379547,2.7781181981676175
-1.9771045447690792,2.3753884449997837
-1.9732380273414456,2.2181954334136855
-1.9705072620196364,2.121972908539867
-1.9665586959577221,1.9579850294792958
-1.9655616464954737,1.8777826292387798
-1.946708216671807,1.1217950846881939
-1.9459074629835866,1.067712918317473
-1.9436803298949397,1.011666594847634
-1.9342221420170613,0.6061763407168023
-1.931832564107383,0.5335260190017861
-1.930042461692107,0.48411057711633293
-1.9227182393554954,0.24758811956188384
-1.919163817523253,0.16585828150286835
-1.8963932372365218,-0.10807388008166634
-1.8961035162682949,-0.10334599911567169
-1.895560066481928,-0.07695215680516067
-1.894280190813973,-0.13395682710542925
-1.8911789929252845,-0.08897044040280952
-1.87977709815382,0.11973033416532111
-1.868377946122811,0.4493053820415346
-1.862979546197798,0.7064437519933805
-1.8626076144824306,0.717686813005894
-1.8606375950166554,0.7931665682884333
-1.8536731668985882,1.146842975035967
-1.8476363450272855,1.425864957597282
-1.8460824911377465,1.5222978774908602
-1.83785610691939,1.961625758991033
-1.837000334567406,1.9944054321584057
-1.8264522913746983,2.552106858402932
-1.8204986232435998,2.8301299992401794
-1.7949702408844317,3.6414072105501787
-1.7912480219987341,3.6742290896645473
-1.7878714640292386,3.717021779149631
-1.7865872362628972,3.7195976955379173
-1.7699667551666733,3.6066467621274345
-1.7441046734117966,2.688670267515074
-1.7327153644368571,2.097568524485218
-1.7250603250094803,1.7247383880080822
-1.7195374284436182,1.4475374270731511
-1.7180477998066654,1.3802002683016497
-1.6829308323574357,-0.13134596829080047
-1.678599870424045,-0.26681274320084436
-1.6706603858865283,-0.4369046968756098
-1.6568764258216773,-0.5744034769213188
-1.6554501205463281,-0.6159608536438133
-1.6547123960486312,-0.6134373504109877
-1.6516658614064819,-0.597913492120608
-1.6420551951585654,-0.6431204098777998
-1.6413055294527161,-0.6396142101175062
-1.6372889322955733,-0.6522531846331017
-1.6232932535065658,-0.5723258104938458
-1.617602655874895,-0.4986829254685846
-1.6078948651630391,-0.3590626492276944
-1.6071517172258893,-0.39234170944826224
-1.6060163274757397,-0.376122656611682
-1.601882334023571,-0.34479081606743567
-1.590969840556267,-0.1746323755847804
-1.5891639500077994,-0.17472377987467883
-1.581571528589966,-0.09887792944223069
-1.5813880628702037,-0.09161885947879675
-1.5602225804324232,0.1708274369594539
-1.5489595580975224,0.3277293016225226
-1.5395345503472888,0.47229740562290407
-1.5289187190936346,0.688586919385875
-1.5243714952522052,0.7484011036535041
-1.5043577060044084,1.1402567796243281
-1.5002955850610642,1.2271169630879857
-1.4967907228836166,1.2892028181454183
-1.4929414013277496,1.3949551245056462
-1.4906635404237703,1.3780732826534687
-1.489325187919326,1.4222710562083607
-1.4718562218328597,1.6179243915541999
-1.4661167434092142,1.6153654282508638
-1.4571487261019627,1.560985030431904
-1.4560046274731961,1.5346282098258575
-1.4547872487074518,1.533079048717055
-1.4503308242106254,1.4727165561455264
-1.441613245582023,1.3015167793544888
-1.4363528589611039,1.1496965058037223
-1.4296890675804215,0.9219316536227918
-1.4295640568652506,0.8901703482929227
-1.4151824771184836,0.3082832262064306
-1.4090552850732907,-0.03639666426419874
-1.407615342288743,-0.08606685432102508
-1.4070390698568547,-0.11895334401685516
-1.4054836504502417,-0.2016365775413423
-1.405376331685702,-0.1762935890256317
-1.402845257625905,-0.33837199600320744
-1.4008779906600284,-0.41257918946964717
-1.3967921440100128,-0.6717024058815334
-1.3889116261629832,-1.0473593751860208
-1.38358574383611,-1.3169032631262643
-1.3788909176247608,-1.5784768217963723
-1.3778721377112533,-1.5550767507791357
-1.3600704535759587,-2.219463113182393
-1.3536317841207048,-2.354201628580887
-1.351229097946941,-2.383405250855071
-1.3420543499509165,-2.468492803864916
-1.3392097946566768,-2.4818753707357186
-1.3377663700224298,-2.4226822442374645
-1.3346367417733447,-2.4474146706982554
-1.325116673557005,-2.2795665803954184
-1.3025415738542443,-1.426315599048649
-1.2979503653908961,-1.2314352474756165
-1.2851387531652765,-0.6334989091921356
-1.2790410587927314,-0.3709156316945642
-1.27428679354574,-0.1746113471019223
-1.271771585558217,-0.043550462295094475
-1.2713189965040943,-0.02770425114559885
-1.2687981707250593,0.01952574389309245
-1.2579563422305657,0.34714708393830535
-1.2421939576344538,0.53814338738676
-1.2244175323492101,0.3502868419210826
-1.2218512225304445,0.27991190788809106
-1.2206419491323732,0.25176957345675216
-1.2067429619691572,-0.21204390158569056
-1.2058557595448332,-0.1912625190365718
-1.201859748392898,-0.40340693644387315
-1.200791001240738,-0.40862102588510674
-1.178585987427204,-1.2795781230334033
-1.167614568129173,-1.5612658435709295
-1.164695802564649,-1.6222573647736274
-1.1632301107910903,-1.6321861293263022
-1.1600230096135367,-1.68718858422992
-1.1556636551869048,-1.6895328944045183
-1.1539843448896914,-1.731465709957799
-1.1363196580647135,-1.4856789141356932
-1.135969961243378,-1.4799054773849687
-1.1347172718354614,-1.4242718056903858
-1.1186252044031526,-0.8147029073345589
-1.1140907638456266,-0.5931351256039531
-1.109653105814108,-0.3681472250159397
-1.102955210793273,-0.00830390706330017
-1.102246484203054,0.03173488506290591
-1.0971451069286566,0.28346804283437493
-1.0950048343373984,0.39948563414184557
-1.089341321173786,0.6842071677250413
-1.075179110327395,1.2239592876295304
-1.0733986405455394,1.2664550028664239
-1.0691270986064543,1.3467791402721354
-1.068193512854716,1.4089925872131763
-1.0477270218794745,1.3331239766588334
-1.0455309533318318,1.2599186266776912
-1.042834803337184,1.1739673640475101
-1.0395253081770475,1.0139388484055196
-1.0331440192631733,0.7260527574280923
-1.0307365088618174,0.6269258645974869
-1.0262984707234075,0.33524896425519035
-1.0257091796568583,0.2649741493663742
-1.0236291818717729,0.1420491011706611
-0.9997021440240763,-1.781676723145564
-0.9843362672551486,-2.9632003550684107
-0.9763548516224838,-3.466315292346852
-0.9750049553638345,-3.518833586242607
-0.9748841693916805,-3.542645185764982
-0.9714492596996784,-3.736099495596722
-0.969983800669449,-3.786865545755284
-0.9598255285914039,-4.137545246766253
-0.9528087219761296,-4.174253928406807
-0.9460910654327743,-4.13613800013015
-0.9393396532954412,-3.93753338220601
-0.9390236222574266,-3.9235511275903914
-0.925029492317476,-3.175262186484996
-0.9248311827818814,-3.187048339427279
-0.9218005617604259,-2.940423477234545
-0.9203976614048983,-2.8197369952379376
-0.9163412015980379,-2.456308088084975
-0.9151533451216256,-2.3809095727882057
-0.9108201375804148,-1.9834029807115006
-0.9100455698192458,-1.856841569682316
-0.901528643932429,-1.0451290397140898
-0.89741684861424,-0.6111138505167003
-0.8815907347625509,0.9971469644531512
-0.858202061774318,2.779937649933823
-0.856022459964294,2.884868433107927
-0.8461686602267662,3.273598302568405
-0.8457229404440398,3.2845945127302114
-0.8306726424511495,3.29861897657419
-0.8163486545231264,2.8035312575826117
-0.8006820096908323,1.8684773336684728
-0.7986183121365835,1.7361908512768125
-0.7934082189913969,1.3552543180687058
-0.7927554011362159,1.3234540203458094
-0.77608680294207,0.14671232039163337
-0.7728578173864253,-0.09288713718818904
-0.7727244812668879,-0.09567663344369548
-0.7546100909119593,-0.9749622168297695
-0.7540370321900003,-0.9653113794167147
-0.7513755843069747,-1.0833665746193957
-0.7402993560723572,-1.2617966068459372
-0.7338001105509253,-1.2499027744447235
-0.7316454775964414,-1.1937857877130196
-0.7281086649493567,-1.1796291933246776
-0.7109872730602596,-0.6298787405408346
-0.7088240823567014,-0.5614982192713932
-0.7088055143533207,-0.5418455712871107
-0.7072178226221735,-0.5114400710555574
-0.7014837629314892,-0.20233828551108052
-0.6987571104254311,-0.07153305120137313
-0.6871924176007731,0.5292414511123011
-0.6863008939386162,0.5675150489295351
-0.6721868522778651,1.1543491504197774
-0.6590717490020168,1.4446563013125833
-0.6528277545593695,1.4719772266562785
-0.6402619051126326,1.285051940265863
-0.6396063292877208,1.2845206284750987
-0.6337013082039986,1.1063437324882772
-0.6326543980488379,1.0367018245412067
-0.6132500239185337,-0.12573269499682133
-0.6102392440881124,-0.36454385505501413
-0.608170703917196,-0.5471066987110621
-0.606470171669935,-0.6911928006210024
-0.6060661297786281,-0.7228872871624427
-0.6048321002961998,-0.8193046684466017
-0.5951093938314131,-1.6532124402032835
-0.5939963704324027,-1.82486643335721
-0.5932684770096097,-1.8610706221892261
-0.5925346898155999,-1.9510918824746795
-0.58969053449314,-2.2077219085812407
-0.582097788140485,-2.8785688680988097
-0.581634595763767,-2.907061487352573
-0.5760047855794896,-3.4258524272917743
-0.5682036878736132,-4.0413015887790085
-0.5637916429631233,-4.3539695543999715
-0.5634773959007435,-4.386468650907436
-0.5629298007671544,-4.402427370681533
-0.5614225932514318,-4.532149875703568
-0.5559036849605108,-4.854922259158839
-0.5457641995101561,-5.335796386731541
-0.5254963117879923,-5.63152708179137
-0.5250478503544178,-5.644845920877521
-0.5201039561900509,-5.555094087741342
-0.5200521938004976,-5.570204394652583
-0.5163017633337974,-5.467400115752648
-0.5030356085822856,-4.98541310687554
-0.46975364979456513,-2.873735722970945
-0.46796373036451655,-2.7221950737670633
-0.4678956003782102,-2.7404576732102286
-0.4661550732970312,-2.5996878375406975
-0.4659788913006415,-2.5731124526526252
-0.4549163987403322,-1.7655019062796848
-0.4451120877791821,-1.0248120265179355
-0.44337058040448474,-0.9654452740890401
-0.44059581473803355,-0.7603633838798068
-0.43933209391579453,-0.658267811941212
-0.40934991326508285,1.0469406232992686
-0.40873056665765395,1.0654180470165093
-0.38397934550811996,2.0719117562134595
-0.3828619805334039,2.1185689722342347
-0.3801229186352053,2.221609972270211
-0.37155484020991736,2.4562129485556636
-0.3701869583797137,2.4822179539587323
-0.36353279888474077,2.62399818831774
-0.357049485733429,2.8132521909663417
-0.35622027044533944,2.799260697860745
-0.3472516899966456,2.9494750090206794
-0.3393751809985952,3.058212469688239
-0.33005529223895014,3.10301024053896
-0.32650213641672154,3.143856029215256
-0.3249303592700148,3.1277526487279244
-0.32426053120714204,3.1246091910274774
-0.3199145461469737,3.1154204056896417
-0.31801786737498094,3.0943305628646027
-0.3162676805700282,3.152324298659767
-0.313412279861506,3.0801008279669375
-0.3130230359647106,3.097717202235114
-0.3058134391343552,3.0230631516040525
-0.3044992859448721,2.9576762992905588
-0.29055441370836776,2.661610519082472
-0.2823597487887728,2.424866811427845
-0.2748270583462329,2.1742682381720373
-0.26686791631296725,1.8509069295578942
-0.26557701006941814,1.8171376244478348
-0.25440101202462273,1.3141481542640718
-0.25269081958970085,1.28574180640282
-0.23960955482903845,0.7106495537831876
-0.21487150046800663,-0.00613899920361407
-0.21050347772438016,-0.06721647538497888
-0.21034506755697313,-0.039722330447521305
-0.20872727866708907,-0.08417931693485081
-0.20815054561075197,-0.08489122922298716
-0.18919740001762797,0.007668175903933146
-0.17738929277914295,0.29074199777169624
-0.16202167545808877,0.8780339294153323
-0.15845578351142908,1.0479851523083408
-0.15733376684219724,1.1059304753927945
-0.1519886588192385,1.3543676363294006
-0.14297512655433753,1.8205846023255514
-0.14238434848778692,1.885396328510972
-0.13163251336841952,2.4233417336684564
-0.12453592485284659,2.7892388206959042
-0.12314348377350015,2.8720238938656935
-0.123037722446937,2.8623652384049376
-0.1193710497247018,3.017860918677832
-0.11509915104616653,3.185582531854405
-0.1123598720030099,3.267574203517538
-0.10420343563831747,3.5122170809048363
-0.1010112658466733,3.590273807011523
-0.09838941167729054,3.6605818975594557
-0.09629463102710822,3.6561326830166037
-0.092681968483598,3.716528348630263
-0.09071897899748826,3.72509471902399
-0.09008667053225983,3.733419748611809
-0.08853662006938201,3.7175307107610767
-0.08561692958047384,3.708178350100139
-0.08492821048206034,3.7322725962146968
-0.08061998057717101,3.696116347737238
-0.07505387720000378,3.589688096564938
-0.06571786394641155,3.3883982981394767
-0.05510031866295195,3.045349681824386
-0.046077323705495665,2.632996809603904
-0.03845772709673856,2.2663722119194722
-0.030504033455270196,1.8500972539097955
-0.025833927307390425,1.5933599419341233
-0.024672893919682082,1.526482980286136
-0.021555654777555056,1.3841595224512697
-0.021319863272733386,1.385159323451703
-0.020845967479376615,1.3776688006141877
-0.012866549114750825,0.9501189026283985
-0.010918843425203661,0.8617631241696108
-0.0023339920159957117,0.4371162204480236
0.007417218985835028,0.11300019015510684
0.013637259980131766,-0.11550317454427457
0.01692730820638122,-0.23097078908886762
0.018425944902463076,-0.2416576508100644
0.022453474659775097,-0.3874088241566181
0.022794356672468652,-0.36614420243309764
0.023838518125861796,-0.38827066491293616
0.026919322439692195,-0.41026877428530184
0.02809969095248377,-0.4393327226855598
0.03476057804587107,-0.5742377707760954
0.04088751304281946,-0.6124266266265305
0.052248173379905616,-0.6476899554536977
0.054408044519755006,-0.6630137429828177
0.06870886213628946,-0.5781359435168844
0.07445630048535223,-0.5341714838607594
0.07660012345298206,-0.51456077469594
0.07765986045464146,-0.48541950835809705
0.08069221364842782,-0.5098712239207706
0.082360329644525,-0.48178750797036324
0.08696524660841254,-0.42259891209452677
0.08745010707584644,-0.43300727853866605
0.08949735743019804,-0.40331862208165326
0.09949535260678477,-0.31703505296798157
0.10119026882973348,-0.2610863549526629
0.10842285226006831,-0.17989091336904534
0.1174392058122864,-0.0731507502321871
0.1265413756327174,0.02689749058627729
0.14397189593406878,0.25059182373864114
0.14985407015997865,0.3646284004250784
0.1590935579040842,0.49182255341853426
0.16896895868761552,0.7151036168518717
0.16899589911525092,0.6659366254403858
0.169982163452437,0.7137297174095238
0.17260925432239071,0.7721635820406333
0.17433097103082007,0.7982092266452178
0.17588263919463198,0.8537723660802292
0.1763439330331633,0.8203361328828532
0.1825715928032543,0.976110714520893
0.18469870368561825,0.9628778278826325
0.1881957929523166,1.0725711586389717
0.19145428770434947,1.1385559804312857
0.19578313442825213,1.1921030338946088
0.20037774818669263,1.3167951684101655
0.20936156530961547,1.4328301085838293
0.2225575109305078,1.592259309192533
0.23596728311002124,1.6009979347137033
0.24581472195358778,1.5051664507553109
0.28185988719878496,0.2809400935560161
0.2912395076968699,-0.19229095879187894
0.29604184195943395,-0.44405193107529084
0.2961836817922112,-0.4323900498126415
0.31411286165012164,-1.3446573386031246
0.3153740316522504,-1.409257898260312
0.3208314989734675,-1.684077521624371
0.32247449219654367,-1.7316733765152843
0.32892129737104536,-1.9561141411958194
0.35357800754706226,-2.4797303212198916
0.35727194007603114,-2.4399778194142914
0.35742493403896525,-2.446716515671738
0.3619373144641411,-2.4589872350878212
0.3637192585833704,-2.4072633881649854
0.3667372264919466,-2.3696135228173394
0.3675417803485779,-2.331122153841718
0.36927196025293707,-2.3267025647974533
0.3757705574525865,-2.1400831582836055
0.38203762850659384,-1.955761187788786
0.3966657038382171,-1.355957417100337
0.39871273480266733,-1.2471817702662567
0.4041065970615989,-0.9902125090916791
0.41519231035299065,-0.4751714698678629
0.42074803087839463,-0.2305902749462838
0.4208999152626882,-0.21197454464796758
0.42708920640747117,0.01736662133966012
0.4329899330431166,0.19902051693648515
0.4383844523659688,0.32611570596695366
0.44349919353646694,0.4472035959895198
0.44696327822989,0.5207827573267828
0.4479616173304244,0.5154919932962543
0.4515582529699582,0.548643320771912
0.4594088004072283,0.553610115389682
0.46485013728822544,0.48326228881394456
0.46657027079893965,0.49329496581213156
0.47167636504755794,0.3611915598594509
0.47223973846481604,0.325992791043642
0.49765723809181805,-0.48801053499099956
0.4981677456967377,-0.5485382509193835
0.5011931127169564,-0.6351240139208202
0.5018064070644064,-0.6450600460540825
0.5099173937160826,-0.9894464514947855
0.5126365511849689,-1.0864176523868614
0.5226000265483064,-1.4288604352124032
0.5259369043334923,-1.5143564269853838
0.5277489439558494,-1.5198557919448357
0.5282661502193662,-1.5357846341838803
0.5289586225730432,-1.5594022768436069
0.5308111356761156,-1.6014586123115915
0.5338642303291552,-1.6751233883370447
0.5368947954704861,-1.6741108040344734
0.5446128041139602,-1.7020128425094343
0.5454417398021425,-1.7134268499009013
0.5473000754037445,-1.7182101712310252
0.5486062030554413,-1.6647010679137404
0.5540781990834711,-1.6109670678780827
0.5546081036993353,-1.6081282801702577
0.5682883211631093,-1.2351846376665119
0.5744471995769773,-0.9758886884243233
0.5849862501697647,-0.47232909999799044
0.5883901964596978,-0.31990289383943843
0.602533478859498,0.41320754882481603
0.6042911899267911,0.5129539276394101
0.6095913490178386,0.7939527470459662
0.6214501177973863,1.1975261897682126
0.6224355073073737,1.2270689380024276
0.6250810497909844,1.3207609482879328
0.630031261513587,1.4199098324425363
0.6359384616926893,1.4652865064320486
0.6371397964106045,1.4802823656037725
0.6420343266736088,1.4386833166701127
0.6438561764170236,1.404500669562992
0.6443179876557936,1.3969269254924395
0.6580945402829759,0.9976064516009023
0.660139837515056,0.8927655513835546
0.6659493009642024,0.6388359129062169
0.6661310135796343,0.5891756875454345
0.6720220098965877,0.21542071112293196
0.676612928561279,-0.10196995981003153
0.6827925412290665,-0.6234321825789384
0.6904960465292325,-1.2085009246350789
0.6913922327200241,-1.268896643169604
0.6960495382152718,-1.6972043751906152
0.7130809040420565,-3.0131574721807817
0.7204062817895145,-3.4498809970899984
0.7273006751019921,-3.8273797305689676
0.7319035026532301,-3.980498302854418
0.7443821584464594,-4.173835900576157
0.7445237327855097,-4.160685293163978
0.7511861082050313,-4.12034124711451
0.7519747800812739,-4.07856691680153
0.7549283686781489,-4.031284274166146
0.7608266349127941,-3.800905252737961
0.773568491544828,-3.0325546445199287
0.7864371950626698,-1.9292418847772925
0.7885255126747119,-1.7206355982905923
0.8208358277391694,1.5189248200019405
0.8316515238482793,2.3694681973102925
0.8326610007865689,2.445892103885838
0.8446022203532024,3.0712422605023737
0.8544644213382258,3.3550325013381403
0.8596752940920944,3.388565901569099
0.8650922105669725,3.3574923939725942
0.8654812584874119,3.337754483730115
0.8673849860584335,3.2793644880076487
0.8709442803900425,3.198145398992163
0.8872182262462793,2.4697475342651316
0.8917632817651802,2.1999476175583204
0.9025885342335211,1.3955777872851634
0.9030774373975508,1.3912901674236149
0.9111876878857359,0.8172182690564928
0.9146518569136113,0.5661551532321548
0.9433393697813983,-1.0095791920181816
0.944817797338585,-1.0463810280056085
0.9474346167939611,-1.125823001916146
0.955375752626098,-1.271578400003341
0.9593660045491825,-1.2833211552144546
0.9595473356596065,-1.2875700036326632
0.9664988333117845,-1.2106660090272443
0.9782404757825534,-0.9498295263901364
0.9792484797720693,-0.8941297007218739
0.9809384077635688,-0.8464885951621898
0.986724692857111,-0.6249076250312978
0.9973397470490353,-0.10295793532130522
1.0035574760909718,0.20757478252683909
1.0039774089553593,0.23923131522037955
1.0050880723546776,0.2658724382916525
1.0114000683348632,0.5832306829187064
1.0248486588813241,1.1328068840548093
1.0327257426022483,1.3889843879248291
1.0401869590231563,1.4600197061048052
1.0508163777857789,1.4349208986971127
1.0562019429008718,1.3258766294366322
1.059857481385615,1.2003026321328742
1.061315297506928,1.1591773298992454
1.0730508554078906,0.5505738510609982
1.073142906772671,0.5867712510376966
1.087425070801583,-0.4319985940990602
1.0926342090165253,-0.9037692481015724
1.1073147700708725,-2.208713003229131
1.1125052374100441,-2.6550675560630337
1.1144435221259004,-2.833245653477519
1.1209393514326997,-3.4228274960118115
1.121292858978931,-3.4456268861539874
1.1212938320246488,-3.449929555985101
1.128849900101578,-4.073391081944787
1.1413720320470082,-4.8586872899233144
1.1517160573016243,-5.361987347297852
1.1540046012252798,-5.434651656227456
1.1695745925838867,-5.656621666496774
1.1733663750363927,-5.632365194814534
1.181628923326497,-5.457605671997327
1.1925664212655507,-5.083369068358345
1.1944818993758775,-4.959512043721155
1.1992976482908926,-4.742252852311643
1.200221779293039,-4.678853405175881
1.201453040892905,-4.616587701754533
1.20719322957701,-4.249181901147947
1.218992188799212,-3.5013589198629145
1.227908064387262,-2.812967521358783
1.227908518257248,-2.825085790940557
1.2393697729495532,-1.9722674443977213
1.2417083580170658,-1.7935608750182785
1.258815856419032,-0.6198536053791215
1.2683950074328223,0.026989305497059423
1.274286811181434,0.3827265640901545
1.280114571580091,0.6988577644726097
1.284533451780936,0.8772671260107316
1.2922922523882807,1.2443060069906173
1.3010636969984857,1.6202514995632566
1.3039256499051124,1.7332869874005308
1.3281253222938165,2.480288758193715
1.3301190798799958,2.5595481690788278
1.3336515851897204,2.636311131153404
1.3495020277573113,2.9521542290750777
1.3523452101783766,2.9921518639862827
1.3561125038589878,3.0448384523672396
1.3677668960602736,3.1148468890169543
1.3746231393393868,3.1660329065296193
1.3776266666796229,3.122193983214287
1.3790480481760472,3.125180322248906
1.3828144376185438,3.1032820672961874
1.3976364423495111,2.919004377048791
1.3981837046602248,2.8952967120888227
1.4009043045603402,2.8282189717199304
1.405827354696351,2.706281248893708
1.4200967863708343,2.2316143913873634
