n_harmonics,base_freq,magnitudes,instruments
7,3.2997434462498827,"[ 0.63402011  1.00531518 -0.85863098  1.29918947  0.74776282 -0.48742151
  0.07746823]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
-1.4342254271915456,-1.6208483650549799
-1.4331167305246877,-1.6433320171413157
-1.4279965996484583,-1.7694782330560752
-1.424556393193374,-1.85778671281301
-1.421540261706668,-1.9324218387589105
-1.4184058236124326,-2.008628720243733
-1.4100444911737824,-2.1906340069524526
-1.40887144057482,-2.211834472891406
-1.3962367217153933,-2.4225939188459917
-1.3942453858475006,-2.4525069185013746
-1.3820707142668804,-2.5539935184109313
-1.3792401158675731,-2.5679117514471423
-1.3679850941907763,-2.54916477906827
-1.346475581251136,-2.234650462969181
-1.3425572451575616,-2.139376835118669
-1.3424449032283636,-2.13182478028396
-1.339999957338865,-2.072107837219368
-1.337081983592947,-1.9959496008098812
-1.324996746233924,-1.5902657625149235
-1.3199682833313158,-1.3949905506717957
-1.3192764746601677,-1.3648064859668825
-1.3181315172817365,-1.319186824907716
-1.3067081225552957,-0.8286795604690355
-1.3058109858673779,-0.7879914448387795
-1.2998580010391683,-0.5207010776478695
-1.2993098206006475,-0.4965476644534443
-1.2885812421416754,0.020790559449908808
-1.2817485084838618,0.3521538039501191
-1.2792817377982428,0.45970220078896834
-1.2679861519720852,0.981103698008416
-1.262111448254532,1.246896061804459
-1.25958309832362,1.3469442637744218
-1.2594297127764125,1.3494718971797801
-1.257840012674545,1.412601023613563
-1.2507307844414288,1.694405919349231
-1.24800999392511,1.7949698329029407
-1.2385024563127867,2.102828299390927
-1.2312858041191135,2.2832936612807604
-1.2294166578591865,2.330671010893064
-1.2261092138382166,2.401314442884052
-1.2226107244113675,2.4630932800377465
-1.2215124937584325,2.4723232962857997
-1.2193291808030475,2.5117507011911675
-1.2054293352439878,2.6339719957944654
-1.1999514974997316,2.6397732189269405
-1.1940213041625498,2.6133912347538044
-1.1919700761786052,2.6065030984658386
-1.1836897875856347,2.5139573600213354
-1.1559404710716732,1.8874442617747622
-1.1445716326853426,1.5394847161682998
-1.1444647866853424,1.5375063578501262
-1.1357288469093334,1.2371336410701121
-1.1305231150769766,1.0575836214667262
-1.1209263812691184,0.7139986401146154
-1.1171506128158586,0.5883313777683681
-1.0987903939625914,-0.011905991673151803
-1.0941954498787476,-0.1471084155793166
-1.0796534928184478,-0.5386314015031212
-1.0786890698079956,-0.5541948874012281
-1.05843494463049,-0.9392538906985383
-1.038337766876232,-1.1325971907285821
-1.021709751638291,-1.186780334848858
-1.0215963149401794,-1.1897444692300396
-1.0211429850625335,-1.1875702449912469
-1.0179305911901988,-1.1943787637998708
-1.0156328291141599,-1.1967419453278425
-1.0122259273931435,-1.1863876968515163
-1.0056700490272146,-1.1787525242715224
-1.001875923071017,-1.1714535297701858
-0.9997336920515631,-1.1698565408090216
-0.9986335867101266,-1.162996008122617
-0.9973157836937587,-1.167356785421774
-0.9968534870653722,-1.1616278565117137
-0.993617145201525,-1.1522116355879228
-0.9926391380313033,-1.1446743314661245
-0.9816602008649058,-1.1254764391182945
-0.9803613978169228,-1.1248124332538154
-0.9740000788426189,-1.107902983152329
-0.9676920210262856,-1.1148673453090132
-0.94236222985709,-1.1804834556506771
-0.932729136319463,-1.2501160495647574
-0.9313579495461353,-1.2641496220266235
-0.9272523849729093,-1.2968091424302002
-0.9271157544454436,-1.2953458068530324
-0.9130898382690251,-1.4609684024113436
-0.8994313385847459,-1.6516636763230295
-0.8956167139512834,-1.7181111558626352
-0.8929130903692357,-1.754784407530915
-0.8844043843604492,-1.8940743489784169
-0.8823594273515356,-1.9273688395542528
-0.8639165365018737,-2.234353621027285
-0.859126040332229,-2.3168099580618673
-0.8575021509166687,-2.3239481672756668
-0.8514836249878193,-2.41496504913852
-0.8289863878993557,-2.648051769378662
-0.8280706571286798,-2.65666832675338
-0.8244886196426506,-2.678715006719785
-0.8223543021683879,-2.691888363734685
-0.8207330216422957,-2.7104374032018845
-0.8205311672719535,-2.701733474467461
-0.816835745248206,-2.710932033747813
-0.8109286020472539,-2.7265032813627785
-0.8088956758315691,-2.7214679033963027
-0.8059719460819919,-2.727928596311111
-0.8014381108174429,-2.7229232706513704
-0.792685539153787,-2.673234783859921
-0.7892897459112724,-2.659608309644107
-0.78923056106815,-2.6603559926173865
-0.7867068956274066,-2.6461932683098155
-0.7842401557052479,-2.6224450495566636
-0.783000176354248,-2.608855861239794
-0.7789334162774351,-2.5672380929966927
-0.7501218561390521,-2.1339109748694014
-0.7493012359935776,-2.122808307250124
-0.7453009267904083,-2.0463328467635877
-0.7432237393880601,-2.0030237341171078
-0.7401715149274404,-1.9328976047544166
-0.7254122145427964,-1.612804460048649
-0.7136747326088981,-1.3446255061396126
-0.6988260945237226,-0.9922472618166465
-0.6966302834876168,-0.9410518582277925
-0.6928245604742407,-0.8515530812171708
-0.6865262037003999,-0.6973129228550707
-0.6859272414158402,-0.6916796602927365
-0.670231824395354,-0.3202149735692787
-0.6655855357397051,-0.21330899862742211
-0.6492692763209265,0.16246211936143623
-0.6458518255389278,0.2362153114396693
-0.6422639206442753,0.31300557247871963
-0.6287553143147226,0.6254580246420967
-0.6249714787247522,0.7216397658933946
-0.6197744423975431,0.8343597975609983
-0.6117540368607166,1.020509919120768
-0.6072166868136386,1.1249477566635413
-0.6043860210508356,1.1914273369446995
-0.5969570513127795,1.3750672291358148
-0.5945643094443609,1.425520079954386
-0.5920277409908934,1.4870795825969967
-0.5851650461888847,1.645325970709817
-0.5846206055708096,1.6659291146523458
-0.5755720914830205,1.8810651325791874
-0.574205688638417,1.9123750726535134
-0.5652611224494715,2.122978793545975
-0.5611346256154199,2.2180034736558922
-0.5487615752218611,2.4844079866624917
-0.5461162457781725,2.5430773995876845
-0.541055169357886,2.647414597646186
-0.5338057625833326,2.7771188914895433
-0.5187862231310403,3.0070019580488268
-0.5179509857322495,3.020935771074206
-0.517391579914646,3.021291239340524
-0.5145529105164348,3.0623219294707695
-0.5072889879688169,3.1197722314760905
-0.5058171104557032,3.1326234900721492
-0.5004901640537236,3.157035606114069
-0.5002795108964038,3.1549134046693346
-0.5001941208260092,3.1608487462294166
-0.4989054068995178,3.1611816447542873
-0.4960514704923993,3.1676622212462013
-0.49598794314369465,3.170579572310328
-0.49104700731416795,3.164966956997254
-0.4851130072453236,3.1390141156587537
-0.4811855662137905,3.131507284073835
-0.476573775009955,3.0885586204349225
-0.4685841726176929,2.975718821198016
-0.46623124165230934,2.935271950121421
-0.46581954528144065,2.932005936486807
-0.45946372484460873,2.8116141112363864
-0.45189280894780204,2.622561728932533
-0.4458878051950137,2.451863646115579
-0.4453804623346471,2.4431211800635593
-0.4424966817769129,2.3579271074084027
-0.43388054946863264,2.063480444007665
-0.425638108765086,1.748252202856157
-0.3988038285653923,0.5708783247972945
-0.3937987932830116,0.3368331009332452
-0.3902625286988104,0.1892281077803662
-0.3768651636778486,-0.41037226082439215
-0.37612183201241933,-0.4375076515348513
-0.37370690335588774,-0.5371472331552783
-0.3670285217525633,-0.7995006122089734
-0.3658782709901529,-0.8437220730686806
-0.3510227875806482,-1.3325232571545755
-0.3480084194959945,-1.4076232924726304
-0.34384782637201106,-1.5041426251111274
-0.33831091915133626,-1.6111249386867816
-0.3297859745691709,-1.7187819712446886
-0.3279618501449115,-1.7317596254551775
-0.322918096816156,-1.7589090529368143
-0.3200445451863323,-1.7538757275341028
-0.31315689598593943,-1.7223239391887977
-0.312493251771766,-1.7235151811400358
-0.31160207090117487,-1.7073881607609869
-0.30390242671513334,-1.6039416703385045
-0.3020001383714046,-1.570251634814891
-0.2747067241905752,-0.6612371132986282
-0.27088915678076164,-0.47734623765089274
-0.2675258409760981,-0.31681308489221544
-0.2663581473362715,-0.25169387255938486
-0.26634531433285336,-0.2561661508662872
-0.25650112300172667,0.27971669342499
-0.2474789406123823,0.7989469044885456
-0.2464849035770822,0.8595512660492763
-0.23987725565617168,1.264886561459778
-0.2363444073063503,1.471306749476078
-0.23490630076940722,1.5594783679947766
-0.22759768510224188,2.010584966235236
-0.22369915702072074,2.237111740933471
-0.22352092595777595,2.2478799560357916
-0.2189752178618063,2.5150772419814427
-0.20639307545295615,3.2076025797421
-0.19311307026230518,3.819242187393135
-0.18963636909841952,3.958648453309215
-0.17442326350258863,4.4050816607298335
-0.1650550521458296,4.54808208177682
-0.1605170556701645,4.592167979230065
-0.15768263777311287,4.596242014835864
-0.15375454777385222,4.597543674152844
-0.15323811195189307,4.591060947966705
-0.14033158744478857,4.441881314288907
-0.12924138780579675,4.162036260539988
-0.12484691857380703,4.003839482532048
-0.11893912226122216,3.782389837308181
-0.1094934765631077,3.3461863854788656
-0.10899588668112337,3.322746051030196
-0.10201638178038053,2.960316859382938
-0.09308080047902267,2.453852012920874
-0.07971899041686115,1.6586262254261641
-0.07943768488714609,1.6387637134428523
-0.07138606552839422,1.1450243855539501
-0.0544712567667851,0.1519940874080685
-0.05409324367498769,0.13353585217110775
-0.040926637884001416,-0.5474681513928272
-0.03549763888146806,-0.7994038297021956
-0.03461084861963748,-0.845995109776707
-0.032800108491906066,-0.9123639140835395
-0.028735665835831092,-1.0740125477035742
-0.024837541045720002,-1.2059528797299799
-0.021762922008754515,-1.299318093055847
-0.013782656961129902,-1.5255374832813862
-0.0122387715319352,-1.5533536912199233
-0.010373013355946092,-1.5897790216860659
0.0009345276534480362,-1.7556841908133731
0.004701546905018006,-1.7783507841476192
0.01981995828689298,-1.736851276602785
0.04263918800400823,-1.298661332589708
0.05476166643853908,-0.9234973813748736
0.058697595466245645,-0.7999503927230562
0.06088730374559548,-0.7229096775397974
0.06095248879277415,-0.7227273925406784
0.06443132364404835,-0.596025692587989
0.07093996880344466,-0.36831404775098814
0.07969158997463222,-0.07012400872405473
0.08233972686755564,0.03227601225660532
0.08423718848333817,0.09409193187451276
0.08694219833431749,0.18776095791170763
0.08882938338403212,0.2481672575677968
0.09513025957658394,0.44747436903995563
0.10464348733785389,0.7206280932198067
0.10842051704920763,0.8185817094019869
0.1102913139065036,0.8593405718138136
0.11890916228159165,1.0227300376180632
0.12010024350254511,1.058462894186877
0.12267276545160755,1.0838206060592641
0.12988309194094017,1.1774983474675902
0.1327224826719342,1.1971103248087305
0.13617094267773266,1.21310159686331
0.1430610385950537,1.2296795703011456
0.14406474717467788,1.2325590875689572
0.14712187555427203,1.218332276101843
0.15307024104950884,1.191657131863653
0.1603504834116789,1.1036669140848019
0.16264484160589454,1.0686382425157606
0.17766669547639014,0.7753749155558709
0.20137667943778226,0.10265899176428701
0.217203038021883,-0.4065283746159488
0.22575510153356415,-0.6756609395422877
0.23024476658676019,-0.8092642149568801
0.23881549772679111,-1.048223297018834
0.24005565394308093,-1.0840873954574992
0.25428929865149863,-1.4049405044663186
0.2570877188070644,-1.4521578038327885
0.25795880310392416,-1.4697259233475535
0.27105910184944193,-1.65340896709208
0.27143616944996785,-1.6490108505118337
0.28487254940216555,-1.720812446040348
0.29222948477069677,-1.7122322249710487
0.29704229398522797,-1.6976624132854283
0.2996348854665598,-1.6685953154645443
0.30320328082510795,-1.6460406902426907
0.3103570868313037,-1.5686799796319972
0.3219618628309542,-1.4138932974645078
0.33992666807229766,-1.0995762018321527
0.35395528258826214,-0.8568473950421134
0.35981371064800616,-0.7565378268732538
0.3641434313663212,-0.6853886698549577
0.3664821673291083,-0.6563318153767598
0.3709995448605534,-0.5960734569572061
0.3720914436723355,-0.5828588038920938
0.39807822702158324,-0.41751971603170923
0.407017729503405,-0.44281566476584566
0.41762976660778683,-0.5326472525368613
0.41879501934233554,-0.5357418316968855
0.4188543702159402,-0.5352622473288469
0.4213912687991588,-0.582823224553869
0.4295740579896674,-0.6944924349938341
0.42991704362818517,-0.6911477863198118
0.44678404052793486,-1.0397746370384373
0.4522488203438937,-1.1670326894444312
0.4590639417957405,-1.3342202547734145
0.46338970721668815,-1.4416488777540981
0.4647254378171035,-1.481566736703208
0.48028935913720083,-1.8774932011571506
0.483567875012616,-1.9582588212395953
0.48659845976620186,-2.0331351510767757
0.487402316981953,-2.053261158714773
0.4957610567155002,-2.2278768734477037
0.5002689289775106,-2.305215885435843
0.5017786228509493,-2.3334799060628835
0.5053596559444427,-2.395512438072996
0.5122897524797434,-2.480909535440107
0.5191869491001491,-2.54346359608604
0.5277431166155191,-2.568338991160179
0.5295365329464046,-2.5701839546201355
0.5535735937420023,-2.320597117860723
0.5567798594379045,-2.251616966622779
0.5584672588615209,-2.2146887686381596
0.5625090389474012,-2.122104484561854
0.5669442788958419,-2.0003630268721597
0.5736277636149492,-1.784668853414205
0.5808335289276538,-1.5255527654619456
0.5812747011499013,-1.5111720257956263
0.5873826024023376,-1.258863180549724
0.5951812277723123,-0.9398132234240819
0.6008221588475813,-0.6715280986086557
0.6072136275568791,-0.3748089342918147
0.6201005121877987,0.2387511415274549
0.6214297583581763,0.2953564349136083
0.6262969685015731,0.5307909911070753
0.6306363737922327,0.7275570135352627
0.6314745494976015,0.7709382871590896
0.6418554786475141,1.2324151883973165
0.6457776376654296,1.3901970261250174
0.6460161956590613,1.400182495712719
0.6486528678022623,1.5144944045885451
0.6511145600801234,1.6053362359488281
0.6699020997482461,2.2130636153022762
0.6703024914773064,2.228172515302241
0.6762505847209335,2.3554230979344832
0.6772109738197818,2.3799945350071336
0.6801790748662508,2.4334569069926006
0.6829665325694845,2.4859964815556865
0.6833258925553487,2.495248355912637
0.6837058694880307,2.501973738933789
0.6846168269531816,2.5099081450431107
0.6847734877120137,2.51012847026448
0.6893285705973047,2.571905310368465
0.6899408992128002,2.573053633007896
0.7079907053473367,2.6330688384982186
0.7101822594810079,2.6106891321352474
0.7121789889876471,2.607265966470523
0.7176415116906778,2.5472436409533716
0.7268635209019427,2.4052590503211766
0.7272067790248897,2.4061309495010748
0.7282388671492086,2.388006380190186
0.7353368756458476,2.2254807195640423
0.7371219522348413,2.19399214909754
0.7384841079540729,2.1562241754631355
0.7426567639561337,2.0470738670494106
0.7465829868347158,1.9393804845471374
0.756750573417472,1.635491257718375
0.7581757069199755,1.5851715297707407
0.7609957007502053,1.4939011882852113
0.7627575806305575,1.4365646114060953
0.7671774486220477,1.2814933891671314
0.7700392490290233,1.1828409746396202
0.7820987083910214,0.7587987155395614
0.7899629440466804,0.4887440334296604
0.796041426538185,0.2799793368201788
0.8077269779672052,-0.09191113112452971
0.8103922247423969,-0.17093961675299368
0.8119299371368593,-0.21283886833273027
0.8142584846969241,-0.2693008735846202
0.8143234060542643,-0.27402237206139446
0.8177400874054417,-0.364579154629979
0.8247168672657708,-0.5314436097858997
0.8316030270738475,-0.6901706577283802
0.8339971968904321,-0.7389205131318299
0.8447413836488256,-0.9181705907148571
0.8498190015505833,-0.9814467434179877
0.8547002294745552,-1.0427832561518766
0.8651301819588588,-1.1219410086909087
0.8653868342117512,-1.1302703618078938
0.8659703277060098,-1.1350617912904721
0.8716193381000341,-1.1645075021561617
0.8726251327040826,-1.1698094836663215
0.8746147272721005,-1.1753086259288055
0.8817177285849342,-1.1928159687533992
0.891280747244207,-1.1905125561557282
0.8935902548819445,-1.186787397375205
0.8956347980654531,-1.1772523911982322
0.9063719352624156,-1.1586093275805798
0.912022098009313,-1.1460902672924749
0.9121347039117893,-1.1492757575297818
0.9139565651744204,-1.147621291734958
0.9306005736182952,-1.1152572470696462
0.9367727789959863,-1.1094178703979323
0.9602596752451009,-1.1758142137012473
0.9706445644241688,-1.2426423947957033
0.975796485685672,-1.291351639098679
0.9839051442475175,-1.369533460585661
0.9861822946040197,-1.39313304709412
0.9940898250025172,-1.4986252139083955
1.005398738970941,-1.6638386305027
1.018460662005423,-1.8756254266842858
1.0201601409077714,-1.9008001732383388
1.0210850235994489,-1.9227784536851735
1.0251114988426036,-1.9848439653457326
1.035920076353972,-2.1630863286754747
1.0403745077680346,-2.2285203376385487
1.0631452222359759,-2.5437026149184416
1.067806056877128,-2.591332706199371
1.085151533193434,-2.7114060794968013
1.0852117156435437,-2.711829961036218
1.091009297483704,-2.724269941421209
1.0922783897001676,-2.7338369582890536
1.093811660278524,-2.7282706486193344
1.100841268691216,-2.7325649184895004
1.1020030959738527,-2.72229342789996
1.1068253517059041,-2.7055990384648707
1.1091127831548429,-2.697253856272948
1.1161247860179575,-2.648329311312193
1.1179071010135804,-2.6334629893260617
1.1191765735010453,-2.624551673398804
1.1255619478472951,-2.5598257382370373
1.1488252883552637,-2.225722995179395
1.1495654036458935,-2.206243651925425
1.150533337920053,-2.191353280707381
1.16196267704792,-1.9811225048702725
1.1788492029324935,-1.6074639901369492
1.1905531171060435,-1.3394000167574436
1.1962574197328362,-1.206731946373374
1.2012898099216969,-1.087162391537505
1.2079917131146773,-0.922330026711109
1.2211008661393867,-0.6189152680320215
1.2356301229779376,-0.279817113990161
1.2406804794303241,-0.15984464892614095
1.2471927479746174,-0.014467012660516552
1.2516275661890282,0.0907758450607852
1.2641367906280978,0.36857374788842845
1.270261152173183,0.5066722864537279
1.270613186281829,0.5188763084037794
1.276109301031604,0.6379278459591063
1.2798171582240627,0.733584490316219
1.2887302021061027,0.9370526394854605
1.2889577571110493,0.9357595901254966
1.293025942862287,1.033040003492689
1.2980451865631633,1.14945935874169
1.3009477239523584,1.2264385046052393
1.3036149055923056,1.2820321017761092
