n_harmonics,base_freq,magnitudes,instruments
8,4.122180254390679,"[ 0.38729521 -0.43334681  0.22981022  1.66229709 -1.87020411 -0.3959046
 -0.72978267  0.8491649 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
-2.443815554041749,-1.9105106785227741
-2.4437785312665525,-1.878968634414007
-2.4379222459142826,-1.6837063529249277
-2.428644381248635,-1.2603875757609617
-2.4190169916514392,-0.7485038459101543
-2.416110441125184,-0.5788236406758941
-2.415679230967654,-0.5927257259823133
-2.4029243800731086,0.25578023695332813
-2.3729064193338703,2.090529200505528
-2.3709397422538734,2.2157559786850642
-2.3497393527499746,3.002070584932322
-2.345784531705549,3.09511071702501
-2.3445455639821384,3.052380702544087
-2.3355012302265203,3.093626298951539
-2.329390922558579,3.076066086562209
-2.3281348723052613,3.0331053904472403
-2.327972651422029,3.043522155401904
-2.3245261226204397,2.972863467167192
-2.312844240479389,2.624401044218606
-2.311576209303956,2.5880366369174634
-2.2881969063589294,1.3420254117061536
-2.287908276850036,1.3525032437527884
-2.2826086380845005,0.9932901234968141
-2.256773883072592,-0.35783785870462237
-2.252631377228809,-0.5007037133200475
-2.2467079545754967,-0.6775305464079622
-2.2285183147353806,-0.8570748159544277
-2.227996477314276,-0.9025228137649728
-2.226065078513441,-0.8772841277772404
-2.2126944613266235,-0.5986892232081645
-2.210610289225577,-0.515340908299798
-2.2079486552993677,-0.4593402336812922
-2.206382002462284,-0.37211912474444564
-2.2019355711583204,-0.225299749551473
-2.197827231474705,-0.022014796115205307
-2.197082332385042,0.0034127695210926564
-2.1824826713514294,0.7902673770195184
-2.180603385486344,0.9067910595159018
-2.152246403846716,2.462821327123231
-2.1496538204157365,2.507063906023952
-2.1457366023507265,2.6807934198005214
-2.1343539856166385,2.9897723074069646
-2.1334819764871025,3.0022478498568694
-2.131713679918531,3.066642993672607
-2.13074350720109,3.0166045376128645
-2.125969910856969,3.0732089821724324
-2.0946540919183243,2.742770278941881
-2.0902652434391262,2.6486320973295454
-2.085474756568167,2.4781777836573067
-2.068136309348643,1.9473284866832974
-2.0681076493259667,1.9057232766988725
-2.0568872133719074,1.5417944626514444
-2.0528587039013804,1.4524189775173433
-2.052085589310491,1.4479525237456197
-2.0431318556156794,1.2338038793910466
-2.034299773727528,1.1030038184480728
-2.0279207490376256,1.0715423297597464
-2.0254952287321037,1.0393429700086523
-2.0210543988922636,1.0917941506933961
-2.019967474651997,1.0671703305163283
-2.0172129465676756,1.09594158157222
-2.004687116076281,1.0793215361688708
-2.002355163202819,1.1358675089476775
-1.9902258058678826,1.1640110397056684
-1.9757809426378798,1.1956262307305303
-1.9725288210490532,1.1971139350587114
-1.9720845991934326,1.11828414844641
-1.9586925561982718,1.0058410363099677
-1.9517316958403013,0.7998802619930986
-1.9500912115191693,0.7790994047325259
-1.933136589763145,0.13656824205923151
-1.929519767648738,-0.030331953466210808
-1.9200688571335993,-0.4746247352941998
-1.9199939496714162,-0.5263679884275076
-1.9156748525517817,-0.7207567898841997
-1.9131704903911992,-0.9045539926629567
-1.9107745377298704,-1.0386819277575896
-1.8993627264984134,-1.6379227481312932
-1.8899251384061384,-2.0924186968964977
-1.883922393816997,-2.2718485021716073
-1.8740877337606738,-2.5403926347921524
-1.870379675783558,-2.582690316048805
-1.8686020855797236,-2.5906553225065956
-1.8680960505888227,-2.585973945717376
-1.863412269096456,-2.6142249473337715
-1.8626177433962257,-2.566627727349704
-1.862203943692925,-2.5883064765575887
-1.8618544800953891,-2.604569052533192
-1.8602033824727888,-2.5778675586580233
-1.85575413398264,-2.5251946194434174
-1.8552403141166638,-2.459045451320183
-1.8436070611662032,-2.0792928303115126
-1.83408497534801,-1.6260436873393838
-1.829438257477802,-1.2965656308695523
-1.827641934100779,-1.2068703945714465
-1.8273168950696366,-1.1950035746634884
-1.8181373338026516,-0.48130847610502214
-1.8166295453600483,-0.3354287185980585
-1.8160226382585736,-0.28423667827258603
-1.7968145712863641,1.3908274710448094
-1.7958726730326418,1.4283462256285917
-1.7903487382704515,1.9611100416793779
-1.7829054172081689,2.5168525258897154
-1.7817625219472417,2.570823019056717
-1.7817006356981244,2.54162826484886
-1.7795773471423202,2.7184831948479657
-1.7746359633465811,3.0507686371915885
-1.7714528365035618,3.210160276495345
-1.7643013637163747,3.4806418071322525
-1.7623751742132974,3.581248068956603
-1.7561214192039862,3.7247400803266695
-1.7523726435658782,3.7830766582485404
-1.7516033468043946,3.743734609474569
-1.7430096787676785,3.7413694265556936
-1.7372250173795045,3.5736885216326217
-1.7148531210983151,2.296592420364081
-1.7116203830134604,2.026747565186373
-1.6985335431664506,0.8935721140783618
-1.6949605201848934,0.5635988856779863
-1.6914395986041726,0.1989240224776921
-1.6894613366696092,0.049958393576993596
-1.6871914079628276,-0.09396056263450059
-1.659465006656449,-2.1591127306096345
-1.650359582304836,-2.505259201990044
-1.6441177927183548,-2.680053219801193
-1.6429972856339763,-2.67731210562156
-1.6417157753527811,-2.6807324686363008
-1.641435488155981,-2.661901219400052
-1.6400497322910559,-2.6938102978408427
-1.639197049038263,-2.6729433167715957
-1.6265200816681538,-2.5273814899492
-1.6257990973379877,-2.5435824244241307
-1.6208891657230238,-2.365303414599875
-1.6109420264135397,-1.8827594481522945
-1.6073735656636903,-1.6495351336542743
-1.6048607336142509,-1.5151858059229142
-1.5919570850857276,-0.6397455019879138
-1.5912847985508851,-0.5714698732861416
-1.5578157614012318,1.4909309843402647
-1.5478389384019842,1.8540378213939235
-1.544843855199996,1.8933443856470722
-1.541589314811225,1.979061612134809
-1.516318883187218,1.600323667346587
-1.5082054405677041,1.2559801694828399
-1.5017520965797453,0.9195460716665695
-1.4982130926187394,0.7277660739099496
-1.4952673067221809,0.5501646628963167
-1.489625326288768,0.18661025070035658
-1.4816806178478168,-0.3146401457589304
-1.4812609754157926,-0.39209891219290033
-1.4734169032277717,-0.8866560971070983
-1.47267698478729,-0.9342940983715358
-1.4720562164959108,-0.9637725668812247
-1.467793891717164,-1.2836456013266406
-1.4676961434600508,-1.2600416284950031
-1.4600600103659542,-1.705653023838729
-1.4478930126833125,-2.2345814180794936
-1.446865471277985,-2.274687110967764
-1.4457453697250222,-2.347153126927613
-1.443235910333098,-2.4268965965129565
-1.4372590953470021,-2.5255996508019902
-1.4275028371728193,-2.6302276458336475
-1.4153333074695378,-2.5866727267513574
-1.4124994374460615,-2.5361800823848153
-1.4086715256587679,-2.477460403654707
-1.4052261823122367,-2.4100670834485207
-1.3969540524167825,-2.047155033344413
-1.3924366455495554,-1.9721163882038375
-1.3896379138985415,-1.8046079452176935
-1.3854167668520987,-1.577938720543177
-1.3815056278526923,-1.4529483674357746
-1.3810042391275414,-1.4124879670884527
-1.3779220953876123,-1.2449706781559735
-1.3711656989877363,-0.9055880624018456
-1.3663039789241715,-0.6758277423111436
-1.3644653263065152,-0.5474989510122953
-1.361771793170573,-0.4106420277216254
-1.3435562555240543,0.4785547662856962
-1.3390605576353107,0.6766834664880534
-1.3368126417106756,0.7276763876960703
-1.336628777649171,0.7899792438583507
-1.3331488484250467,0.8743075187882449
-1.3227197085779212,1.2500653960959387
-1.319991636197111,1.305336793965497
-1.3165035320981335,1.397602112723704
-1.3017073373005563,1.6647972307703043
-1.292196039796629,1.7450354107974801
-1.2896088763861013,1.7804727632456325
-1.2826928533002553,1.8615462053579581
-1.2767990869669295,1.8454314395354858
-1.2704089912220355,1.769079823297018
-1.2692118103335732,1.7860231618157438
-1.248508723330958,1.6341472967120596
-1.2403485129837928,1.5530021025630578
-1.2338432337487883,1.40384708467344
-1.2243354388944434,1.2584015538361017
-1.2218464699592566,1.176643021650344
-1.2158599077784753,1.0587211356156776
-1.1981136276152435,0.5741041676858029
-1.1924850788559895,0.3642938985156196
-1.186738537101755,0.165047364065349
-1.1525762215294637,-1.2800968809112385
-1.143075717839507,-1.7223780208239254
-1.1415863770312658,-1.7287505427089103
-1.1410433217330764,-1.7748716373782825
-1.1346143454208202,-2.0874268974373185
-1.119268397416366,-2.6451378842225184
-1.1126508912114816,-2.9038976488271224
-1.0949492330965223,-3.273519410850634
-1.0880366222041666,-3.3923225528595724
-1.080326991432953,-3.453311709811457
-1.077756604556384,-3.3998440362652764
-1.0665161234761393,-3.414818234118414
-1.059882644872436,-3.383689325524369
-1.058670130740764,-3.396343676516175
-1.051718032226995,-3.3230879932613013
-1.0513544170195086,-3.2917618657178545
-1.0487808652199127,-3.300128376561757
-1.0456612894766866,-3.256801999937378
-1.0411240133505253,-3.181146489939997
-1.028783066792719,-3.028604010282553
-1.0187891107357534,-2.899009629883279
-1.0039921853390497,-2.743323614039488
-1.0029051179010011,-2.7463601472217034
-1.0008871262817443,-2.776294989167897
-0.9995138008737823,-2.7137363158952015
-0.9891931016659985,-2.7029610086854894
-0.9837688521309769,-2.6408198586783582
-0.983467992216938,-2.6800094855473686
-0.9598194775216431,-2.584510963384449
-0.9589338001083583,-2.540005673207788
-0.9476376511422444,-2.506245177315325
-0.933261325336562,-2.2792831282128745
-0.9285992854122673,-2.2344540915914446
-0.9210317146621811,-1.9832622531047521
-0.9135935946301741,-1.6913131977855114
-0.9117837359338061,-1.623245104880235
-0.9090228003748644,-1.5115981825007048
-0.9022708299728941,-1.1920195490272798
-0.8980097045419626,-0.9248772709725913
-0.8902010787262689,-0.4988545401842233
-0.8865253946049663,-0.26319400035585316
-0.8753048342844671,0.44845583369034414
-0.8545044206694823,1.766196666202592
-0.841656933360039,2.4498662799983424
-0.8319964634315955,2.8447541583201486
-0.8129166181577769,3.1427914070033105
-0.8054495541272622,3.085810991585818
-0.8040977194498398,3.057540962125354
-0.7928690680205555,2.7674307562043827
-0.788334043293438,2.5982543083672054
-0.7871449113188564,2.5484916217677744
-0.7706213892069664,1.7377169323127566
-0.7598248041328186,1.082260633718756
-0.7258808268016623,-0.6032290170206046
-0.7232052305386709,-0.6349520535748172
-0.7135405744922689,-0.8604294578142245
-0.7115024645872703,-0.914702852243743
-0.7015522304532245,-0.8711276886579715
-0.6798753081492315,-0.28995465282261507
-0.6726512755319831,0.04173761876903505
-0.6658970654829206,0.3659859539748473
-0.6586491582429819,0.8058844927267367
-0.6532468750905611,1.1135154019784743
-0.6527002990171531,1.123556298948628
-0.651876636163959,1.1620649745465759
-0.6313213407736464,2.2636078476157984
-0.6118245595442859,2.9479723864740723
-0.5917562406691705,3.122788453149569
-0.5727088692147326,2.805093093120235
-0.5630850260858233,2.5269097840890606
-0.5569294013706001,2.315800180702272
-0.5362446834211414,1.6919245120502384
-0.5326123310493216,1.5723783898680794
-0.5281363986810339,1.4568912658084159
-0.520088710202848,1.2546938638502088
-0.5092815575464935,1.1343171716372786
-0.4933197180323412,1.0352762815196925
-0.4782690831387333,1.1320588422682758
-0.4735938960551547,1.1507614787042353
-0.47030486860603915,1.1755521357180676
-0.4697668541741926,1.1695665780482325
-0.4680735062441368,1.1359868705040355
-0.46675189270094153,1.150462655771843
-0.4562252196484282,1.1593894852806257
-0.4468941789700658,1.1455325932723226
-0.4457641337646949,1.1677860923011119
-0.4431248925788127,1.1654007295641817
-0.4401064916316866,1.0777553326618297
-0.4386985390636471,1.0464237507476843
-0.43793382404654846,1.0604953066033413
-0.43018318738810546,0.8774160264387514
-0.42954443465593073,0.8603536493539702
-0.4274352504256269,0.8149668041355093
-0.4262405674563272,0.7764095846965352
-0.4256832811662292,0.7678076725709342
-0.4237166817292648,0.7251938729335187
-0.42142780051151174,0.625418955767596
-0.4154027881750606,0.40847005608007103
-0.4105015040141833,0.25657007047904734
-0.400456331889786,-0.2832855892243464
-0.3968740700685869,-0.4535665250025185
-0.3928541663541143,-0.6886206794118426
-0.3833669702213127,-1.263796837095043
-0.38003294147185684,-1.362813998812875
-0.36857617861376557,-1.9000476452661912
-0.3608446681581845,-2.263575242624336
-0.34487559657287203,-2.5734569999390198
-0.34384127233167483,-2.5845680874824017
-0.33715757769432564,-2.5847945593714385
-0.33402701198553597,-2.531227586409373
-0.3332103556942423,-2.5540637936919164
-0.3310866697410706,-2.5051585602964437
-0.3306918995927859,-2.5214974437356377
-0.3246589377894509,-2.3852428913906025
-0.32240057277155376,-2.251754530795305
-0.31711737291996833,-2.040713057258098
-0.31258454730484253,-1.7558004487777075
-0.2956776586447396,-0.588853955817885
-0.2781386398477874,0.904240179178664
-0.2691891181118784,1.685558923464852
-0.26777701485379213,1.8186195092852295
-0.2592265210105218,2.4243794746502
-0.25720724009852525,2.55119874674114
-0.25653974602984775,2.62773464091225
-0.25214478334023704,2.8983598639866215
-0.24282262943287236,3.4213769644291863
-0.24021129779813943,3.487075299082915
-0.23374849429431688,3.702598577903136
-0.23060081148456613,3.738838754555322
-0.2291478432047973,3.757441078941527
-0.22345703946819562,3.7344528436506055
-0.22296176356740194,3.7034312845539232
-0.2200263696454332,3.7416163535518843
-0.21482569019895115,3.5664286527574554
-0.2147000993236876,3.619828877594115
-0.2045222390163972,3.180766060263552
-0.20316645014347223,3.1406685832279857
-0.19714452513850755,2.7763273150404464
-0.19335886611677733,2.49051369100665
-0.1892314823385699,2.1887456343624687
-0.18742851882992095,2.0100961874677665
-0.18147825544553342,1.5345388972190068
-0.17194426579232314,0.7153143822343919
-0.16865809649608998,0.34194975495631386
-0.16718734522985823,0.21457139512724072
-0.16463556061026763,0.037536140396913206
-0.16157517653561637,-0.20842921045134544
-0.16154338478481556,-0.2726636737174648
-0.15066990910881017,-1.176847779334973
-0.14747493937410106,-1.4383780298381326
-0.14557153594237793,-1.518537606144308
-0.14298269316944623,-1.7286938638962097
-0.14200447361654556,-1.7700590125897722
-0.14167071576824952,-1.7797582579156286
-0.1359563117124747,-2.146226486796073
-0.1357293631109151,-2.12747008295571
-0.1317200571704431,-2.308924469544887
-0.1232049768538781,-2.6088782436624762
-0.12099751317373375,-2.640891523222268
-0.11437828304634579,-2.673571315985498
-0.10719581398941713,-2.6588243860681953
-0.10493976668323324,-2.6163334399964873
-0.05635774205155064,0.17799679178935687
-0.054541961761346514,0.2996611522268774
-0.05355839131054285,0.34444756107999946
-0.05231345339004623,0.4382936358093766
-0.05102602951718982,0.5340236184792198
-0.049471741856396356,0.6153076862418274
-0.04806167434676123,0.7278181724968996
-0.04041415460653841,1.20742185210944
-0.037876542401128255,1.3227301366473156
-0.0336471293342715,1.4750123958708508
-0.031675623209175274,1.5930129653508027
-0.028346253626659212,1.720108436612121
-0.028131830117146706,1.7209795230228255
-0.011000331268668617,2.0116648717472163
-0.010491127740580364,1.9775948767293217
0.006492699358720433,1.6187599451037933
0.02227168276243674,0.9924964202714737
0.025609491133782747,0.7707658725435429
0.036487649364752794,0.059078120495667706
0.03664503517213147,0.06304003723939994
0.041533145583768416,-0.27923728350980465
0.050128984170343394,-0.8297276639725977
0.05307141434781082,-1.030316893320161
0.06675893363283913,-1.8036485367823807
0.06985616044640874,-1.9362283521142172
0.07500254641681448,-2.1904234942106493
0.07506830921948637,-2.1770495860729255
0.09096301611994884,-2.6078168933357913
0.09322134751942102,-2.5794096564451707
0.10147848215402622,-2.6743549020846276
0.10470178275798236,-2.6440266512472195
0.11608323103556817,-2.4459270375679756
0.11802508720737315,-2.403640831966251
0.1198766975139347,-2.3656726369739705
0.12401759661294776,-2.246563378673216
0.1392846721462293,-1.5674528144250415
0.14208678090411242,-1.460432328401388
0.1428600120365977,-1.4192854788811717
0.15089868503473092,-0.9740616620365833
0.1519244011455605,-0.9622106109158272
0.15747541244222552,-0.6602902481661949
0.1670080849157518,-0.1785728012391958
0.16805152978132565,-0.11043354624432222
0.16992737372863376,-0.02000402836704461
0.17728454839022767,0.33526215157024275
0.18043116912049229,0.43763039941507104
0.2010876377838393,1.2248526995016094
0.20182564566903016,1.2750668149488884
0.20497798218660268,1.2890938699881798
0.2072824149694954,1.3800136421177822
0.2120177004868995,1.4821528679011118
0.21291927964227586,1.509832797750581
0.2143760710692586,1.5581667674107003
0.22604275004400076,1.7258454859570191
0.23897526354156362,1.8223327897509196
0.25162696044830835,1.7751132587007572
0.2519548092068158,1.7709813106270842
0.2637359522389051,1.742860606768194
0.2639381938961667,1.7764484602147717
0.27242426818204324,1.665545683944079
0.277971455037183,1.582003260213681
0.32282833354024376,0.6250639015981169
0.32634462135561026,0.5204411332063501
0.3293820584385534,0.4588199754112419
0.33237900271320253,0.3750873067897371
0.34073216372980575,0.07792268369295331
0.35724137707299963,-0.6293376625236776
0.3599317415441674,-0.7598888078580095
0.36465581850821227,-0.9548581814971467
0.3708334267011333,-1.2316232771957758
0.37083951627958234,-1.2460685581358042
0.37245725488031445,-1.299887571834395
0.3853455345226986,-1.8740089309940948
0.393431672105538,-2.1960004102114454
0.3964768340325664,-2.352816351425534
0.41844673919294895,-3.0397826657338305
0.4267003040113613,-3.2529924603301494
0.4299325801754921,-3.303387359471953
0.4311825900356223,-3.331676815628042
0.43514388003075677,-3.3878768930486065
0.43695060340211844,-3.399861696804708
0.44274565566416335,-3.439876914984435
0.4445253641030167,-3.4457161931614397
0.44706560210966284,-3.438785541577396
0.453391090472989,-3.4265632251848417
0.4649375371311013,-3.373858895406754
0.47610375499456836,-3.263073787289116
0.4834652697727755,-3.1876758440191524
0.4848567176164247,-3.170581330210377
0.49265488925412004,-3.068913562400439
0.4966897507565293,-3.0000594094076347
0.49824125599823876,-2.9850478995088823
0.5017633766339467,-2.908599295523411
0.5032312990154559,-2.9393331314212636
0.5043463205282821,-2.891326409304384
0.5112952255751955,-2.8424060118930594
0.5156597573350434,-2.8007494139827105
0.5307322278531443,-2.685931760578337
0.5323865630491973,-2.6865469167664844
0.5391560937137618,-2.6948757718532286
0.5394366035730469,-2.6390127800357117
0.5402799682580017,-2.6658512178497746
0.549772353669626,-2.6616107034248766
0.5500642926112009,-2.631933066972242
0.5596481824887958,-2.616908137124
0.5715654981101279,-2.549075810137824
0.5735520073657381,-2.509290269318513
0.5742204262837332,-2.52375233182412
0.577029064492474,-2.5007134934594593
0.5801161149937899,-2.4675989288919085
0.5859378585999964,-2.378610432803516
0.5901361883345917,-2.283573324287386
0.5975363036172818,-2.1348645204059995
0.603222442375297,-1.9352520775146456
0.6056906098647579,-1.8545232802936475
0.6283973090884039,-0.8212964325554213
0.6322727116003719,-0.5855130820446308
0.6413936477601556,-0.04757051302027687
0.6427528544294856,0.031622524663157375
0.6508300694719482,0.6134251984931989
0.6535629266184979,0.7744003464786795
0.654191865538277,0.7891141281002727
0.6546646279727839,0.8239003278080842
0.6626922192031337,1.3664750811597832
0.6671029895782614,1.6171706206647374
0.6741956876475603,2.0332857473024877
0.6794397394871687,2.3181889116745844
0.6849612663193669,2.5572607153316698
0.6889979930933925,2.7124183272491265
0.7067694139822711,3.0889603389359968
0.7087552337834775,3.150172481015191
0.7093936583862979,3.0885325079671335
0.7111707522781359,3.1136863972528994
0.7147777850378398,3.1031756921507783
0.7168179285847076,3.1124702585026474
0.7174219928619072,3.0644882170691425
0.7181999907432388,3.0892536061362055
0.7286926247667616,2.860155489739151
0.730224071039737,2.795631497592333
0.7305003829032866,2.795841325467318
0.7325080950431397,2.7251289637192873
0.7370225432071322,2.6134255939841773
0.7528969870473596,1.7976743865716718
0.762362826612736,1.1997033758542945
0.7659794811654481,1.0721192361640073
0.7773521152386493,0.3359341321703862
0.7950979212338778,-0.49788103090309843
0.7953029908883575,-0.5207498311826153
0.8039383427691096,-0.7270103525873209
0.8060271169116207,-0.7879289509920115
0.8140925473828808,-0.899965780881261
0.8258978241043167,-0.8224714962556551
0.8319563119557514,-0.7125123297617993
0.8327368755750628,-0.7040319614571563
0.8416649895444923,-0.3812024279885461
0.8423732390598877,-0.37147320831076036
0.8436325457850975,-0.35681975376317787
0.8457660220883767,-0.2268246242033319
0.8464065958563634,-0.21457456740487751
0.8595710494797597,0.46995746340741856
0.8793614954746838,1.5881229243051556
0.8821562672364149,1.699297353019706
0.8884903996275977,2.0785715544226195
0.8980104151044639,2.4953608410232073
0.912309101140691,2.9282352942735006
0.9231859341116215,3.1161586131601253
0.9292743287571605,3.1622826311257786
0.9461429256382008,2.930216451720758
0.9498136283404586,2.839958480703816
0.952144502227882,2.793084699194126
0.9554090176663186,2.684316999926176
0.9592132581376367,2.605263881936125
0.9614218042111142,2.494180647391901
0.9638237825245022,2.4897098464397356
0.9734443815247853,2.1016660209507045
0.9801236879452766,1.9222323804964099
0.9837446397064538,1.8142563030085852
0.9870147184959057,1.668325260576895
0.9882091308078476,1.6583599262875999
0.9902538513868064,1.5910002517492432
1.0070306967495366,1.2106775726517147
1.0195879199070115,1.0717276857496356
1.0378652573586367,1.0839709502926325
1.0502647236018543,1.1391235745777928
1.0503338000198443,1.13701115943093
1.050546838571381,1.131392064175629
1.0512369311507053,1.1327473206626821
1.0525548029629181,1.1725036124234784
1.0609645364383278,1.173396367207838
1.063514019411465,1.2120798317768078
1.0647182222728606,1.1617122416958647
1.0676423785574096,1.2267233805722535
1.0704215179881809,1.1945936016961212
1.0714445884103565,1.215580099406552
1.073287746571289,1.1417434140657552
1.0766791314197244,1.1768629356445826
1.0775561176807518,1.1474084410031336
1.07827048624263,1.1222295728082015
1.0788238144272455,1.144561305427299
1.0871041819342313,1.0447866774523507
1.0879521288480545,1.0023622365020584
1.0994456275180173,0.6985652882025727
1.1043931398893125,0.5711844234571866
1.109508041078766,0.390563888730895
1.1102288254799433,0.34841055846885377
1.1155311168270945,0.15371024152350302
1.1274193231394198,-0.4818243902539147
1.1442571525000282,-1.3624800717464012
1.1454281259071761,-1.426361870765184
1.16003285003754,-2.1299361051993575
1.1625607146366246,-2.2200392435004317
1.1649080442174267,-2.2791134427841824
1.1650223067323058,-2.287689735790085
1.1710781038262823,-2.48379263681464
1.1773275948020352,-2.5533040809530037
1.1795340404335208,-2.5566326532536947
1.179805095149998,-2.5699750766166436
1.1903467595936714,-2.5767427550992843
1.2007959985985641,-2.3096660739421244
1.2062690093563058,-2.0361548908792355
1.2097535144429123,-1.884083406800607
1.209872218835315,-1.8949583189050807
1.2186521739516731,-1.3610480491526487
1.2189847452173437,-1.3360448514690277
1.2228661151469673,-1.0720542811881282
1.2242811496920716,-0.9218984867841444
1.2263014118002875,-0.789630304612152
1.2317768009066263,-0.31270720204052116
1.2354058286166687,-0.04082628239632754
1.2392680985002587,0.27863628768180765
1.2413722056585073,0.48187834233453575
1.24161289714929,0.49925610139136184
1.2495809773953814,1.206757458762286
1.2564531532428216,1.8164834050921101
1.2596350441012847,2.026762243927872
1.2646041570403694,2.411221999914647
1.267120817567843,2.589493901647551
1.2820078662500247,3.4154471414487015
1.2857170978186447,3.597587704447829
1.2922765717553846,3.7080989602897625
1.2961076266007279,3.816673223679819
1.2993417153783122,3.762069038212644
1.3015877508666351,3.7464276289667042
1.307933321764871,3.641708706877581
1.3169788708343564,3.3252891297086498
1.3232107456520978,3.026256590939879
1.323800137739786,2.9653980874475327
1.327098218715678,2.7476896045058625
1.3393371027668648,1.8225762453923935
1.3459055807691973,1.2493161953767253
1.3526692706127665,0.637181682122875
1.3554079569577544,0.38894697700958236
1.3617794654584632,-0.19943117701168225
1.3670097472831841,-0.6348853893272354
1.3689680441203889,-0.7869851970540113
1.370871711833015,-0.9656897312008917
1.3731687064536526,-1.1587127386672933
1.376329127767451,-1.3960220064228261
1.378591933799168,-1.5252448276363093
1.3835711038233596,-1.8536351991863949
1.4000400411267862,-2.5649758460394128
1.4010945262196834,-2.586595545372484
1.401804943101257,-2.6586905651695485
1.4053255806344502,-2.6756413241921155
1.4074831081529409,-2.677325402081732
1.4151744330126466,-2.6510195251240063
1.4156372881576758,-2.669958995496781
1.4307427307755294,-2.2020543502999073
