n_harmonics,base_freq,magnitudes,instruments
9,4.831592941313945,"[ 1.77880869 -0.17618143  1.00707395  1.8651108  -1.34354309 -0.22324021
  1.09188168 -0.51753851  0.52468172]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
0.29090116466333793,1.67434707102936
0.2965130125596209,1.251305077668007
0.29894280873099177,1.0613572194738883
0.30507528137122186,0.5907263901202655
0.30953810621469735,0.2651007288599121
0.3098958903741349,0.24192484197823952
0.318460106525035,-0.2956350274306202
0.3233169770759323,-0.53004546631424
0.32796991263165154,-0.7001390197270911
0.33012176396934434,-0.7581174808512106
0.3348404621741272,-0.8419052523140756
0.3352199011956345,-0.8484580873043416
0.33900492834880236,-0.864547624053623
0.3522456621175811,-0.6232310558799463
0.36902467322464627,0.17988382995172839
0.37204222596133096,0.3559983678384428
0.37672995688392685,0.6283407665219807
0.3780070928582018,0.7043068660688845
0.37987918027638434,0.8111747410951723
0.38383486499409214,1.0329922286333053
0.385667829383153,1.1304932705102453
0.39357510730352807,1.509331250003778
0.4013768888274649,1.7913809586743774
0.403072367072415,1.833085037859849
0.41964809685029714,2.006612127221973
0.44845710719319776,1.4747807832776862
0.4585334668530656,1.272671079041059
0.46510143474249865,1.1910524684927524
0.4687838358851888,1.1682971589201907
0.4747098211063938,1.1692271521678275
0.47643875249279066,1.1748073763622322
0.4798677588324676,1.1999442703724292
0.4840358654578436,1.2536911131795445
0.48514817346459704,1.2676805886224911
0.4874703784794625,1.3060974395112381
0.4887847486319412,1.330036584113657
0.5056174387109555,1.686440710779986
0.5150041468077653,1.839249278002198
0.523835097813933,1.8816947879549486
0.5260099694158202,1.8686761773283314
0.5423011849373927,1.4433418765467043
0.5543261581348751,0.7389924372669896
0.559721821772567,0.33014446511506246
0.5661343755028225,-0.20878898367850537
0.5695902333958371,-0.5088142188155407
0.5705376902766037,-0.5919760297592411
0.5780238162407678,-1.2491650626738404
0.5842062736927356,-1.76148371256232
0.5881538174487546,-2.0589323235977934
0.5969829563754896,-2.5892822081121167
0.5973498934806134,-2.608319337045168
0.597948332067558,-2.6320082178402036
0.5981649060291874,-2.645996366273913
0.6003859086671017,-2.7349741132570173
0.6182326257284831,-2.790975073914897
0.6236216411811455,-2.5524092101081894
0.6382736319625737,-1.3560803573100197
0.6455763807875896,-0.5198413559188411
0.6481217966243733,-0.20438662497017068
0.6594866554814378,1.2798387299817222
0.6609232533173528,1.470135405511759
0.6645685572940705,1.938370387805702
0.6662729120488118,2.15160776208847
0.6680999606645761,2.3806975790015965
0.7077025854715036,4.49250854081871
0.7171084273950021,3.9893050171338955
0.7281213667907895,2.9800876891905967
0.7437297871893316,1.0748278610977477
0.7458528696172655,0.7978642888633248
0.7464129612051895,0.7268529552695293
0.7598689762255981,-0.9505537189877996
0.7631057588767294,-1.310674685010549
0.7676558758539089,-1.7790199739027295
0.7683603360416074,-1.8462700015478322
0.7754097654730092,-2.436198915637775
0.7809581000444483,-2.7896533668739516
0.7880167706799135,-3.0890870824083883
0.7907992102393058,-3.159585290781238
0.7987286399418121,-3.2245046241584023
0.8084408381126043,-3.056343817927822
0.8123686205218186,-2.922706007959251
0.819131164710071,-2.627841316872448
0.8228316094117831,-2.4431225957078855
0.8280041683428472,-2.162892082102261
0.8283941173440272,-2.143268216009843
0.8313505739617684,-1.9759927740338967
0.8316088514869948,-1.964203677417081
0.8383166271845148,-1.592715503650205
0.8404927691582289,-1.4761185005461979
0.8416885811297616,-1.4141444403567993
0.8467915696894979,-1.1647065726148356
0.8475748853037057,-1.128160434136822
0.8598096018187515,-0.6745397091957901
0.8601855943411723,-0.6628109607392018
0.8658070622882006,-0.5326169613176406
0.8724300081351197,-0.44898255703535866
0.8792203106441296,-0.4380817508914423
0.8820841258749157,-0.4524690410095909
0.8937341870988393,-0.6114980625133173
0.8971963747279288,-0.6851302587526756
0.89879262480857,-0.7209877610690945
0.9024264956372141,-0.8098637404893716
0.9062942678950474,-0.9081629618291691
0.9162988861429144,-1.173961357238858
0.9216367998883142,-1.3124639606507482
0.9344151129449303,-1.5994014885316719
0.9533946589805775,-1.8541572627209857
0.9637959920556467,-1.9057783591141304
0.967051786073339,-1.913609431833817
0.9685138718710764,-1.9136305825045519
0.9690596942599807,-1.9117059526421643
0.984493143554789,-1.8872463789979672
0.9857841366484674,-1.882644618146408
0.99968309484359,-1.8109972158965246
1.0024205636071182,-1.795650524054389
1.003639326436776,-1.7895355782403195
1.0221904382718447,-1.6491314542363167
1.0236600127594686,-1.6378133822807401
1.0297974243861585,-1.5832421729560975
1.0359524097304416,-1.5289251173048286
1.0479456727315473,-1.4259091266518782
1.0506860024370805,-1.4032288119240828
1.0512670127205368,-1.3968200357568106
1.0526779495792455,-1.3883368123561424
1.0538710531089013,-1.3828419069749236
1.071669442525864,-1.3303296764915777
1.0887917630912147,-1.476644649428005
1.0939017232956791,-1.5618773369065528
1.1040104681609577,-1.7975382174382388
1.1141462704643823,-2.0878100581816708
1.136602070093395,-2.7093628777668273
1.1481180834672706,-2.848637921914578
1.1549719611560407,-2.8183133320164035
1.1603812031844534,-2.724619779162674
1.164515017586048,-2.607851526075232
1.1671300242043383,-2.509995753135588
1.1695413510394133,-2.405135002634538
1.1724227392579474,-2.2627890154957018
1.1731107238929166,-2.2241521646494884
1.174952531975066,-2.1210521359616457
1.177182292675857,-1.9828140530948224
1.1817328192117387,-1.666033402452699
1.1898812022694596,-0.9861620822913152
1.1935347535418694,-0.6448698328019671
1.1971671014489225,-0.28296198272334555
1.1972416310202254,-0.27152636991928647
1.2026965595614474,0.29464085759329933
1.2148388241211912,1.5951099071007235
1.2171397180356154,1.8386281699177895
1.2212928631751474,2.2619271475620466
1.2291729630842534,2.991232650576213
1.2301175374563424,3.0712124920944
