n_harmonics,base_freq,magnitudes,instruments
8,2.2709416467083257,"[-1.00966367 -0.65308139 -0.09211604 -1.49642173  1.56625302 -1.10868033
 -0.10083513 -0.24802413]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
-2.1978667175551463,-0.5272589620064616
-2.191089183226243,-0.6545931921794415
-2.1715387940741517,-0.9545371606113594
-2.1689164999569215,-0.9830662667595073
-2.151021725399585,-1.2387368674193944
-2.143455155896527,-1.374055909114457
-2.139391327849605,-1.397579273976815
-2.136356919558154,-1.424009388976509
-2.135808864878192,-1.4624104233609294
-2.132118719041692,-1.4875956843929163
-2.1249323549512233,-1.5608532857001947
-2.111055129401611,-1.6917928922563705
-2.1080472126431413,-1.6931198750426966
-2.1069193570730933,-1.6993065679148547
-2.102498593679293,-1.7617355088551796
-2.093147908608846,-1.7948408826295583
-2.091086414235966,-1.7516348968692765
-2.0829562546904654,-1.791533914570015
-2.0806276664425694,-1.7616948096976484
-2.0759785110554096,-1.8118614275586251
-2.072109698342129,-1.7846902863540726
-2.0593899734843175,-1.7734178896689259
-2.047472786382794,-1.736195061494628
-2.0247328710619357,-1.5875914724587112
-2.022310649503556,-1.5835086919569188
-2.0148285081958184,-1.5213437255290585
-2.012540370184831,-1.500720147071074
-1.985453430625338,-1.3237090578228157
-1.982290441104605,-1.297144946442813
-1.9799881517301332,-1.2883701177365818
-1.977651669520826,-1.2401656177417013
-1.9635511498966745,-1.1892466246059628
-1.9619814819060701,-1.1627946326338254
-1.9618889190250974,-1.190330658984628
-1.9393831255150742,-1.055218520886242
-1.930902363273097,-1.0654580164022476
-1.9274875712285202,-1.0255669882687863
-1.9178518635669177,-0.9697868065259071
-1.909837072315361,-0.9632385182049411
-1.9089013323642086,-0.9676394294681938
-1.8981048004688525,-0.9134315489426117
-1.8951084213595462,-0.943120551769986
-1.8840381347683175,-0.8795033518532622
-1.8832220225760952,-0.8913497616763119
-1.8796163280644713,-0.8886141120349346
-1.8682240173785594,-0.832021051045044
-1.8638697423641857,-0.8119103739890228
-1.8627382282401848,-0.8297447066308317
-1.860372955783199,-0.8197741781035321
-1.8574746693803161,-0.7980688664802976
-1.8574003268809656,-0.7823295959714892
-1.8550541244555077,-0.7737035307550555
-1.8508942783441755,-0.7568535980029147
-1.8293249710636732,-0.555305893145232
-1.8195252793743906,-0.4525864501699571
-1.8113690611278515,-0.3483809894374988
-1.8083513386032346,-0.312061981648557
-1.8072186787186166,-0.283755842203961
-1.7893917817185447,-0.005480985443634874
-1.7855326389578776,0.06405260806282904
-1.7825881251252906,0.13042257908226948
-1.7764703909986315,0.2698227585659953
-1.774860534978764,0.28589177075094513
-1.7561709441932318,0.720022456642907
-1.7428764676125272,1.0287701988836107
-1.7371299868440637,1.1899202850017587
-1.7316582994966827,1.2866102118044818
-1.7247151868659227,1.5163017929022873
-1.708941178681136,1.9166849190491253
-1.680050012587335,2.584711096258588
-1.6752031060263834,2.6596407591042035
-1.669306274822305,2.773941766178683
-1.6644731066368388,2.8344094037392935
-1.6625830591283886,2.8728418860244926
-1.6605604667806075,2.895048951236657
-1.6590986430148262,2.922251537309497
-1.6572429227581031,2.946503658878083
-1.6561279769673882,2.961541350019136
-1.6552911874148206,2.963864914854128
-1.652088285345299,3.0149371753390857
-1.6503171838156958,3.035021820610676
-1.649305717806733,3.0432526579077828
-1.6436631346680717,3.112645580610766
-1.6375967651468688,3.135281599212343
-1.6365276133857463,3.167653694349927
-1.6352143708593616,3.1494702966734334
-1.6248630012404655,3.205632917328627
-1.6197580080904332,3.186597060128399
-1.6069752092086278,3.1418607436467716
-1.599259189720085,3.0584600750053728
-1.597458210018488,3.0337778956999237
-1.5952782689533167,3.0051104637880726
-1.591584209247094,2.986898327563633
-1.5807401570441144,2.8289496077240592
-1.576474302000641,2.723655975915414
-1.5752370578992383,2.7360945006948074
-1.566598484071829,2.5405750548316606
-1.5653866196141029,2.5244309902094053
-1.5607720169137764,2.4217565091480413
-1.5414312173595648,1.9455495907097256
-1.5190488151212798,1.294700971644636
-1.5125783087540146,1.1204672166538918
-1.5124797734581112,1.1228306127989067
-1.512159340835893,1.1002051283791956
-1.509877881793498,1.0277129340269922
-1.492379387849238,0.5384329309862624
-1.4888904798892222,0.4479174036957304
-1.457993415698901,-0.37678016262679154
-1.4259520217882027,-0.9965391160590694
-1.422963677788053,-1.0462258420048383
-1.414830497425202,-1.1571016284138051
-1.4108493540460625,-1.2149662801111347
-1.401264868545091,-1.3327215658842249
-1.3953604317389925,-1.367698021401868
-1.3911879456540879,-1.4179477251241484
-1.383470378335369,-1.4689871164072223
-1.3826602795606053,-1.4610676729008802
-1.3804210852340226,-1.4871901882027039
-1.3794111052322844,-1.500768531899401
-1.3761295537011247,-1.5071604785007462
-1.368739586088192,-1.573390929222127
-1.3675269219615234,-1.5758336377807163
-1.3673953706860091,-1.5623334027213531
-1.36683651341859,-1.5763778753945459
-1.3620562862724828,-1.6262452860684873
-1.3610043514085894,-1.5922412172556655
-1.3523485443168153,-1.6397441123174816
-1.3435950919399715,-1.677088957302034
-1.3289199230168278,-1.7602438639890794
-1.3250160914935816,-1.7760601070148445
-1.3249514177952761,-1.7730734651375168
-1.324123155398434,-1.8026079270232958
-1.321065947890722,-1.8028045304017248
-1.3200439947636506,-1.8065881101482437
-1.299795715352929,-1.954855089199277
-1.2912012339150312,-2.0233425736505763
-1.2894958236355762,-1.9979771823067298
-1.287483454904174,-2.0630970796587738
-1.2825950398082693,-2.064126454603477
-1.2728027213084676,-2.179356038324102
-1.2646904781359694,-2.2572617420812335
-1.2630022615369938,-2.2709006398558866
-1.253719931564482,-2.3856604286309575
-1.2507406446030627,-2.406837213349561
-1.2283322750375432,-2.6782445787574525
-1.226378871878144,-2.6955445915209513
-1.2246652038780632,-2.736250562236719
-1.22002266856167,-2.7434699438160894
-1.215874186470891,-2.81228998940359
-1.2088575070754923,-2.8674901787014404
-1.1971868530323742,-2.945715920553337
-1.1913002926623797,-3.0092066049049513
-1.1732631848656243,-3.040535521800263
-1.171167761993057,-3.0494636061018645
-1.1695057292721072,-3.0313172727198996
-1.1655920942660507,-3.0618541635707417
-1.1606934524067931,-3.002871831644408
-1.1377223474932558,-2.7359224297260805
-1.134332573304508,-2.6776219857134893
-1.1330131591255317,-2.651547971017891
-1.1323824713110635,-2.6395306762718107
-1.1246630015113952,-2.4803060421711454
-1.1218338048680165,-2.4137387536574217
-1.11634944999209,-2.272641085652245
-1.11579975978728,-2.263531767855322
-1.0954959808538507,-1.5890586501307253
-1.0874044424190308,-1.2785432109929142
-1.0647128615399037,-0.25346489205403916
-1.0085414241622912,2.568929937366839
-1.0076511037456382,2.579862358921096
-1.0075432655596566,2.5988369915323024
-0.9984433623316367,2.9826737935673844
-0.9864049675336157,3.4647313509372704
-0.9815588598707832,3.6736658958490582
-0.979722408774149,3.733127104985201
-0.9726364788594504,3.9693886210233646
-0.9705141624907903,4.01809287932225
-0.96951687050296,4.046242807563968
-0.9617883608842188,4.267477242811455
-0.9460476611810149,4.496676754302454
-0.9457350390550614,4.49569945195444
-0.9312540658879929,4.5701687518844185
-0.9256056949431306,4.560345046499101
-0.9209048724050444,4.531187744757797
-0.9176374778469683,4.483093253740782
-0.911616023060561,4.3980304432149255
-0.8993215720877004,4.163811268909345
-0.8945598718785339,4.012009663023993
-0.8936612350848421,4.00647484433724
-0.8772413610466545,3.4667779082137726
-0.8769990162055081,3.457832578236023
-0.8736364049737486,3.3128287051066643
-0.8621069665863961,2.8392396366205452
-0.8615837351122826,2.8158319233560523
-0.8585831855129937,2.682865156512306
-0.852006263130618,2.398960705848132
-0.8465941893547226,2.135280645237197
-0.8400249396136878,1.817195588475228
-0.8325640682485753,1.444452985320095
-0.8300383193203213,1.340701095199961
-0.8184478437807128,0.8099359709065901
-0.8178109514535974,0.7668447909107278
-0.8137636053554895,0.5736052926250265
-0.8102486218252434,0.4116582794154713
-0.8096939272862596,0.40340814829211386
-0.8067979124227413,0.25675438578810994
-0.8047914301185575,0.2032205064521695
-0.800264811977363,-0.005385802753162713
-0.7965351449699924,-0.14548032681420442
-0.7950366012041998,-0.19046713830151724
-0.793564632030185,-0.24673296354423815
-0.7849485508942031,-0.606608627634932
-0.784276190713876,-0.5884495162521185
-0.7663555273811724,-1.0553082121051907
-0.765121072892665,-1.100291576699244
-0.7596858321237514,-1.1897433985630594
-0.7585875668137714,-1.2122201582520449
-0.7515358327562067,-1.2923375372132717
-0.7448297220539986,-1.3416959779416662
-0.7249621378194115,-1.2595089543771545
-0.7134994618828232,-1.07607397838095
-0.6993728883912578,-0.650997792361595
-0.6978709894097559,-0.627186726019626
-0.6912543909777957,-0.4160107722952734
-0.690048993596327,-0.3575656301255007
-0.6871833892384176,-0.2602306269535158
-0.6771008752237209,0.16825534734214637
-0.6760431171312722,0.19875118378351986
-0.6497870753720658,1.4459265360892901
-0.6369126771236973,2.104902588095678
-0.6253356068484135,2.6760072215836037
-0.6237194826117749,2.757952995726896
-0.6215130720627218,2.8650126718806224
-0.6201591259886916,2.9268975853200603
-0.6154104694234261,3.159413155655712
-0.5881299533711495,4.2550630338687006
-0.5838578936556984,4.349827378168458
-0.5720474302430434,4.670964337987131
-0.5539105742152772,4.917232029746689
-0.5255238877397472,4.762111408661263
-0.5230899777359355,4.721220487106763
-0.5137571792228952,4.5123195091905375
-0.5038775266520799,4.228427973806803
-0.48799488676250835,3.646777372960506
-0.4671649174312753,2.672295518962658
-0.46269295828477564,2.4655106090832644
-0.4619351982301412,2.403325805365065
-0.4608715481135812,2.332682925287225
-0.4413709678160149,1.3272724639444036
-0.4311935408227514,0.7935378320487804
-0.41352314065078133,-0.06087500545128425
-0.4122892832650029,-0.1371214655314538
-0.40964940802960914,-0.2416984099833658
-0.40877212033558186,-0.3024956243462608
-0.39835989379690684,-0.7513686740467134
-0.3946075904110353,-0.9121836862173108
-0.3945543875027546,-0.9048770693841913
-0.37588844685243794,-1.544873987393979
-0.3731693181166542,-1.6105420496873741
-0.3689943613410849,-1.7425214955154948
-0.36771140325074736,-1.7508961574565602
-0.36409728571887445,-1.832818851963222
-0.3633707882457484,-1.8460037787779258
-0.3551651299383689,-1.995162615477769
-0.35470314344678844,-1.9818987828299595
-0.34696017353137165,-2.0832046243644022
-0.3413275920130574,-2.1569163735703096
-0.3399788085769928,-2.150690227618272
-0.33501842321534525,-2.1737527585596137
-0.33454901825508365,-2.1717982371822036
-0.3334112356321963,-2.1741222583210313
-0.3282084028625163,-2.148868866196407
-0.3206704893393728,-2.1175655550010046
-0.3102386144112925,-2.017268804994093
-0.305405853499348,-1.9518668311550176
-0.30349098249358164,-1.9103584482631046
-0.2897854168601226,-1.6533327391612962
-0.2841526926584179,-1.534886707988477
-0.27413293023329466,-1.2592671953655423
-0.26591235497860755,-1.0749573301154387
-0.2649127814480172,-0.994964921090117
-0.26372822584037614,-1.000112164803019
-0.2606410752793691,-0.9002935093999515
-0.2576762738193934,-0.7926942453444407
-0.24895030616057978,-0.5353323924914551
-0.24696129076696316,-0.4931407790578552
-0.2440331073054316,-0.39359734537077384
-0.22578186966785685,0.12214531446123943
-0.22371040661208763,0.18259596789583046
-0.22214330718132524,0.22217818149475208
-0.2181820613214942,0.31434192448507736
-0.21502805000883018,0.4008724040004491
-0.21158367096828323,0.4713229800712538
-0.2100132139243902,0.5279942381552899
-0.20703548623129198,0.5710718245956284
-0.20694877590435112,0.5850336129440555
-0.20314039195965794,0.6744806076778747
-0.19172133425349935,0.8856393050620274
-0.19058459374997305,0.8949166095157591
-0.19058162794957845,0.9087662475247181
-0.1904770112320877,0.9027710109333704
-0.18769205364349117,0.9511940318972202
-0.18005949904195262,1.0412083652329158
-0.1784753747086909,1.088933276021821
-0.17779602110265946,1.0624335132862728
-0.17437277609805246,1.1159181260182622
-0.17264722592527404,1.1093319281167786
-0.1533541821683082,1.248592162488164
-0.15296100084789277,1.2415536388598498
-0.15276580388151562,1.2212383701760872
-0.15183163216665596,1.2210567635078202
-0.1455826097444004,1.2166479739937597
-0.1425765249462554,1.1989078098160966
-0.13683069046363627,1.1739374739700874
-0.13336196647667098,1.1548272297839102
-0.1276765619548006,1.1146936159019123
-0.11087925160649448,0.8823077265181108
-0.10865248895249291,0.8803082054454584
-0.108061666817731,0.8695537613211121
-0.10293311720329079,0.7780904226077239
-0.08367260815745947,0.41030357987756433
-0.07532101411353098,0.2708266717930572
-0.07236006483464275,0.19355921370400467
-0.07204662338033962,0.18829815028569616
-0.07179841254333397,0.18787983911595602
-0.06819366069313659,0.09567769919692765
-0.06795928687746322,0.10196233767999811
-0.056009885418623284,-0.12577804482820315
-0.05002467951902956,-0.26886432350787803
-0.03591877013098754,-0.5690781785834786
-0.030648535012595346,-0.6367214140730726
-0.023043499128515776,-0.7813862989518379
-0.022736688695673912,-0.7617368275933715
-0.001171716797832012,-1.0796450736907506
0.0006881335490431795,-1.1171901274511815
0.0018251288096040597,-1.0991902924674155
0.019903181619006727,-1.2917936541584276
0.03249931323604027,-1.3820263946839815
0.03271517551901715,-1.381343759504982
0.03484838839256499,-1.3866952009858478
0.04016588199373272,-1.4237619602879974
0.04197003952210476,-1.4363042698812463
0.046953760611961215,-1.4282373597278029
0.05017206635053695,-1.4461815847392148
0.0594546429917755,-1.4342253542120296
0.06626152236923932,-1.4617227597426068
0.07155361333793797,-1.4377262402532074
0.07359256735245001,-1.4559560989807154
0.07754635777045049,-1.4488681262600032
0.09405468093664915,-1.3939805449767448
0.09754509560298263,-1.408084484354872
0.10355493910621583,-1.3968072899650568
0.10364250496805782,-1.3878612434723334
0.10454466785808147,-1.3826155803409361
0.10827935647116771,-1.3834509213961788
0.10983826077309011,-1.3929624847271258
0.11670553893793656,-1.3911624761997223
0.1325324703199442,-1.3593457287083575
0.1354807026428526,-1.3465120365377135
0.14730248844033023,-1.3500316611277277
0.16915649670483512,-1.4063871937332382
0.17138829972522407,-1.4319615472221916
0.17844356861607746,-1.4495254536640698
0.17899956184469223,-1.4186930961807627
0.1846235766485118,-1.474126112304762
0.19591883853344072,-1.5322519654196338
0.19640033920577515,-1.5322019159407574
0.20912641439973356,-1.5838440969261651
0.2165403193644284,-1.6493842949109163
0.21780947370081538,-1.6531999091590728
0.22144383494921271,-1.696951944003263
0.22149385864621163,-1.6751052367362982
0.22191376191067125,-1.6924420608095416
0.22362710789158857,-1.6859381578056638
0.23500407277565216,-1.754044869528041
0.2418324987395346,-1.8123357176018036
0.25403734920971566,-1.8783105378754332
0.2629388384252316,-1.8898993635028791
0.26429889927868633,-1.8996150927152355
0.2652192685960375,-1.904406172177389
0.2677073025049008,-1.9149381745765828
0.2948763033431625,-1.8943005315707413
0.2955880723011828,-1.9012193108256952
0.296185087147236,-1.8831947103593343
0.2974175608381193,-1.8929064316310247
0.2988075252115623,-1.8927582982136921
0.29907158081803686,-1.897182045532281
0.30282559541404197,-1.8587348592123696
0.31555372477133936,-1.7966072099756962
0.3226143463610578,-1.7587736448391786
0.33234381725932494,-1.6769227362089458
0.3414054340916488,-1.555917179814353
0.3465349591076574,-1.5040674275423407
0.3476973108388952,-1.4684401505580873
0.3485976147440195,-1.4847602542466085
0.35168716549511814,-1.4447739618236535
0.3548716978645965,-1.39077785977734
0.35640254984345976,-1.3612060514834137
0.36034672920367594,-1.2964006983228444
0.364356270878365,-1.2496476982033222
0.366803096358586,-1.1987466955908008
0.3791201656736476,-1.0090251010632967
0.38218799144044713,-0.9725872567632139
0.3848413750808044,-0.9210670708940718
0.38808076366886546,-0.8689008406293653
0.38844019629929605,-0.8585623496118416
0.39416585541488525,-0.751442717811295
0.4008782234662105,-0.6502283172380928
0.4010602046190739,-0.633581545255738
0.40243902476045346,-0.6062522326486578
0.40932673945880715,-0.5076448590381363
0.42153478410138145,-0.3397911421814492
0.43506899584425396,-0.13715528328636878
0.4357143799010359,-0.12326806933812351
0.4361137768250538,-0.11636203103510487
0.4486003472533282,-0.0019464276983192884
0.4771218582501442,0.18536604091130288
0.48792117471291885,0.20996021406185456
0.4933754474636256,0.23239802743065666
0.49521520822900644,0.19616215397252143
0.49729028643177076,0.1894295080168805
0.5056738325544767,0.19419865458679886
0.5074961121563071,0.17442417928284898
0.5151278948515339,0.11946939962914568
0.5173930349890741,0.11611780730104514
0.5227051001680127,0.06268272393947583
0.532930720926855,-0.06737733714596643
0.5396408641097179,-0.14435690203199486
0.5398436678839582,-0.11366987242504258
0.5419105709135925,-0.16843289535245168
0.5458446812908537,-0.19487308843691933
0.557137236549412,-0.3487312152130934
0.5576485023108235,-0.3704221879505631
0.5605344449535359,-0.4273353773841084
0.5607045266139679,-0.41352795757641697
0.5620237553094993,-0.42473840788812867
0.5643170875464607,-0.4485654026557693
0.5682389815993902,-0.5369987896754991
0.576756455191429,-0.660053088059696
0.5817856054700705,-0.7469240533619854
0.5837813345866101,-0.765266881692223
0.5843181552229497,-0.7901540737931972
0.591279674052724,-0.8894349882635644
0.5981117875779112,-1.0031572468990289
0.6014012530192621,-1.0434463938560201
0.6031357885984057,-1.0583831088080962
0.609523855442359,-1.1612277571241498
0.6114588804901255,-1.1994787303392167
0.6279971558917099,-1.4155826110549652
0.6401078864627343,-1.5402048613814208
0.6401311815323409,-1.5484780791394332
0.64335104218969,-1.5766265222989277
0.64471751671981,-1.5821500796102181
0.6516807339593953,-1.6475138803841762
0.652559144380314,-1.6795478686666774
0.6562453289742165,-1.6867605017931249
0.6627162689115558,-1.738944483873767
0.6646584617511033,-1.7514165328348221
0.6669950831530542,-1.7636821097404003
0.682294851472161,-1.8056693327893194
0.6836665287598116,-1.7684333976270958
0.7031299671893096,-1.76470500180511
0.7035252711201636,-1.791232857095859
0.7095732682594913,-1.760690102608392
0.7136928157406146,-1.7944235408998992
0.7239089941178674,-1.73459835584761
0.725070552969715,-1.7060324148334844
0.7253776616651786,-1.6855503320099054
0.738124250738025,-1.6412186572491776
0.7383277308894449,-1.6175664765557605
0.7474935902050235,-1.5653403448917587
0.7490548653877367,-1.5598453708530897
0.7587928552381804,-1.4868233406791687
0.7599625307301503,-1.4701547311779326
0.7616076636876405,-1.4793741485163057
0.7650052134882932,-1.4227149288887175
0.7678107186201095,-1.4141600813729558
0.7680355803568562,-1.407530131280938
0.7688456294452317,-1.3997850583980394
0.7816325542210341,-1.3193437850607754
0.7820639246473329,-1.2921453305823076
0.7842383582193491,-1.2897654705046173
0.7908372622977256,-1.2681885136986784
0.7942916384054697,-1.2453074073716381
0.810963778397138,-1.138129282770596
0.819135630022414,-1.0920753984179665
0.8220067195108616,-1.1050528116827396
0.8254299615331742,-1.0780684790876844
0.829203547947027,-1.0240360358564966
0.8463676900531008,-1.0114417872379322
0.8604445277393005,-0.9605909098888462
0.8682282540075592,-0.9125402284118564
0.8766873061502833,-0.9233490814437649
0.8768410602302374,-0.9193636439057314
0.8822895494114267,-0.9139402117313692
0.8824272105717439,-0.8821607981834543
0.8954107244889662,-0.8394144388615643
0.8954409697038108,-0.8660989378530045
0.8955106557559391,-0.8413587585800779
0.8998326081096701,-0.8318282993606976
0.9089598708876747,-0.7890048607503065
0.9153260986763048,-0.7756128603697113
0.924225028065039,-0.6998191748918882
0.9280088582805153,-0.6501695861604174
0.9285692683363722,-0.6544818448940681
0.9308873052958919,-0.6373759322933389
0.9346748482064484,-0.6085153267588279
0.9407264210818829,-0.518611461812914
0.9415895307308926,-0.49762336584975647
0.9484676392356484,-0.45262865301651495
0.9585097700028422,-0.31438818897922816
0.9599038215603164,-0.2846351805406019
0.9635834440974946,-0.2263872160259251
0.9659971771205216,-0.2004311651522805
0.9788050620098301,0.047279347325805895
0.980530420650815,0.052002371628241145
0.9900642489998264,0.2551440011759176
0.9983908671563753,0.4297358333785655
0.9988752856634213,0.43289428103848443
1.0063472081252396,0.6081707939788892
1.0072819354514193,0.613075154656847
1.0137333607886942,0.7819293650465665
1.0321154792445455,1.25349820253233
1.038881694657011,1.4145572625340637
1.0578089435251812,1.9194543358475284
1.0588454736036814,1.943218165206579
1.0596570917318102,1.9350199087704847
1.0629281309525958,2.033432289931073
1.07031256093354,2.197092057611111
1.0740843314832684,2.2878440234977737
1.0754481428323688,2.3479871642023578
1.0888453767793935,2.625328867088047
1.0935857596952792,2.691586616898688
1.093747990729435,2.720866429195652
1.0939308222778967,2.6943026903483096
1.0978877658985597,2.7772670769227505
1.103858407181618,2.8619428851541002
1.1045629454090413,2.86718134329304
1.112299305937415,2.9827967931546455
1.1270139873357579,3.104834462206049
1.1326603596270886,3.179585000028666
1.1455710327426694,3.2129062874285226
1.1572282389350166,3.1425993864263786
1.1607067239912876,3.142360207512946
1.1620685312997683,3.1369837045081823
1.1726195262386332,3.010981373803449
1.187196792680056,2.793120280720856
1.1941388978096992,2.678395070017349
1.2058604508967452,2.420954081677358
1.208017716712182,2.3726967110755917
1.2081784056928067,2.387499042556241
1.2149194921915125,2.22823670695734
1.2387111117973815,1.5510717271982641
1.2506534995888323,1.2380483006885568
1.2534271057862245,1.1437881286631528
1.2546659691885775,1.0940931555104079
1.260206860235071,0.9525619941031519
1.263213176517187,0.8438887085132306
1.264669675426581,0.7942126346976266
1.268766384741367,0.6815847332441902
1.276458137348122,0.4649883244886704
1.2811542678197956,0.34739538850614904
1.2859757956418552,0.19253406551422605
1.289498262653468,0.10849285513666072
1.2962877272885018,-0.049121398960918064
1.2972675751787772,-0.10219213047431205
1.2992450758733725,-0.1373948771631063
1.307744909183798,-0.33739621882965803
1.308399475874447,-0.36017948934870214
1.3085551971945097,-0.36556115214510915
1.3140115764847877,-0.4826095854115108
1.3227374743342946,-0.6656196481036702
1.3282403207541789,-0.8082294825455041
1.3503930846981778,-1.1578367455949352
1.354195356158396,-1.1942301663758779
1.3546362936769851,-1.1962085573687735
1.355172434903861,-1.205446318784014
1.3708826151799105,-1.3878956802212208
1.3719999017579587,-1.359832696565689
1.3747244674351053,-1.4072066315315586
1.3829338507592208,-1.4681242058143738
1.3938845461536875,-1.5242205666170068
1.396997214508346,-1.551768211085538
