n_harmonics,base_freq,magnitudes,instruments
10,2.9061524212789376,"[-0.38117974  0.00510205  1.50446904  2.22510524 -0.85016375 -1.53879135
  1.23613154  0.18711555 -1.84518159 -0.9291941 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.6685586939158727,1.2020086330654012
-2.663467660501327,1.1743134709658594
-2.654689713283193,1.0439862718303012
-2.648388733792789,0.9358928908462419
-2.647813024020624,0.9274751025899962
-2.6413428060938227,0.7330054037424858
-2.6373724241939795,0.6243295917636532
-2.634375467580387,0.5042010498720032
-2.6343686276712726,0.5190177177757549
-2.6342043534631774,0.48853900468359857
-2.6328170675578635,0.4443870051104212
-2.629717525163923,0.3462165003416157
-2.6207985131058327,-0.04785728891117688
-2.6050278974325076,-0.7635726871248604
-2.604370716284553,-0.780291101945449
-2.602023673583747,-0.8804561092085106
-2.601153871613719,-0.929725401925238
-2.5974036580030058,-1.082503599249529
-2.596656745649813,-1.139751766550235
-2.5888566266928903,-1.4479958385378942
-2.5832078793965048,-1.676408603933854
-2.577711009176193,-1.8643168226977498
-2.574822898943736,-1.9194824819824956
-2.574728519106162,-1.9532258818324155
-2.574373148165024,-1.9410602100121435
-2.5731504530518903,-1.981802133046893
-2.572794593607516,-2.004745538365537
-2.5652357744533116,-2.1457715198134704
-2.5630206090509366,-2.181684582213787
-2.5593938362052593,-2.209917382800212
-2.5552388928128096,-2.232526985433755
-2.5473116060648016,-2.1790926070018246
-2.54718856079921,-2.1856829646158658
-2.536901942134193,-1.9820870203396577
-2.531947345019896,-1.8183272527385017
-2.519590197803982,-1.24746402588835
-2.5194039916650075,-1.259756376533466
-2.5023789309760174,-0.1722542847444986
-2.4972725972052663,0.1873645326517922
-2.490734372631257,0.6925616920093819
-2.4806246069323823,1.4790335635604883
-2.48003682524751,1.5409576279164632
-2.4729293596022544,2.076351219092131
-2.4389373811736963,3.986803664773637
-2.43846916967433,3.982243687459531
-2.4375831395665193,4.043694504420398
-2.433825778574521,4.128229363207155
-2.413330719637216,4.095117120759207
-2.41192196928969,4.0770571878799755
-2.408478734218798,3.9787490602598794
-2.3994462823643232,3.654305745950571
-2.382990060822451,2.736419610465547
-2.3825515316523465,2.676403200456238
-2.3771608069943078,2.291662638585701
-2.3731037819747938,1.9984982507976434
-2.3566725316514736,0.6844558857417753
-2.3491127262939284,0.11153005452859052
-2.3488555580873047,0.07130444362096469
-2.3469057782436424,-0.060224505295587934
-2.3420147361233314,-0.38415037597050333
-2.3339839525856534,-0.9143363004895074
-2.3210890549480236,-1.5588696984568229
-2.3181484664152183,-1.6737362076304307
-2.311076841958499,-1.8452878672687145
-2.289969644807147,-1.8196998391892398
-2.277202454245735,-1.4217468838914091
-2.270274389831746,-1.0725153519647417
-2.270038574392197,-1.0688523784973554
-2.267399340756349,-0.9006866657952088
-2.266116484880932,-0.8497236091499573
-2.26563003142355,-0.8164295804227552
-2.246337650612432,0.45215246749941435
-2.2350172315352745,1.1792701671051717
-2.2334315966835687,1.3043677271811
-2.215552475331524,2.334350749894302
-2.2118971733069492,2.4555521913280973
-2.210329440865487,2.5356569383187337
-2.1883717803181675,2.8836212391972467
-2.187062320410104,2.9018983145718527
-2.179949952150775,2.8193872467453884
-2.1689375884011692,2.4791431157663286
-2.161215794942934,2.118021088157831
-2.1605075563348843,2.066810299735724
-2.1539848276831037,1.7072144670287897
-2.1526919466582104,1.6312653194835065
-2.151825276926112,1.572387916594809
-2.1508623035939882,1.507811202127873
-2.1460473347312155,1.1877089457708048
-2.1330012453776472,0.23466164305648066
-2.11711769864211,-0.8882154031029388
-2.101865838259645,-1.7794551176395852
-2.092343471614968,-2.1644133510448955
-2.0902563333874307,-2.2512550168448544
-2.0799192749879207,-2.4356537259535873
-2.0744031862360077,-2.402008204395558
-2.0500745937284313,-1.612904198188468
-2.0368850845447097,-0.6599071385557179
-2.0337073121060314,-0.3835117798194232
-2.0301014878116836,-0.047688589751313244
-2.0226901204717023,0.6576875660241102
-2.0142386281492892,1.5100281505437425
-2.005445150675593,2.401681123487926
-1.998011749159495,3.175925279592884
-1.9875888261224137,4.210107477841611
-1.9809790503025981,4.777926280665446
-1.9780210359759465,5.003787663474614
-1.9626101854345201,6.02866995709149
-1.9549565019532853,6.365714432696285
-1.9527095984990417,6.44511349668838
-1.939461547186313,6.681709355971261
-1.936175248390913,6.672881105671181
-1.9317576547291606,6.623894959745436
-1.926348752687863,6.538082174546078
-1.9222952098357462,6.435464112337918
-1.9203420028605807,6.391444284164684
-1.9144918152997101,6.13783256555611
-1.9085438884585484,5.873457231790858
-1.9060483137906388,5.771782061492349
-1.9036708832222347,5.627130996958996
-1.8923989781706756,4.930137275830857
-1.8861960538384845,4.508647055071766
-1.880947333385368,4.153370939818296
-1.874689309871018,3.702985709070331
-1.8715198010823875,3.5021535545800395
-1.8712105678096778,3.446749310768613
-1.8710795679338494,3.4392131162163166
-1.8662754068379641,3.1031732775447844
-1.8548896471425242,2.353382905141902
-1.8526888636057997,2.182502253760599
-1.8509861560787606,2.0907674274975943
-1.8494918289651754,1.9820541946487646
-1.8460322489132037,1.7956687688792543
-1.8446294604915683,1.7152140920618397
-1.8404630166904676,1.46888815292019
-1.834892434932873,1.1675918223941237
-1.8335152097439955,1.1196223566796681
-1.828837915898849,0.8966205591252682
-1.8223127105728034,0.6335449452953006
-1.8184033574787846,0.4933829735979785
-1.8034833502937322,0.028087808172369957
-1.7999770850911079,-0.05393789414053506
-1.7994961551112343,-0.07786796090543766
-1.794798252567251,-0.15834809965641244
-1.791089499052623,-0.24811214477874052
-1.7900521961208822,-0.23899576983380702
-1.772631922862899,-0.551374828954907
-1.7708664019987883,-0.5926504670152721
-1.7699655631404636,-0.6078686558352142
-1.7644923257308613,-0.6946552835542986
-1.7640654891041405,-0.6967382793190697
-1.7538131469515195,-0.8859369848802869
-1.751747565820452,-0.9400285037985426
-1.7361170047351053,-1.2911995137610515
-1.7246998269541176,-1.6271872382418262
-1.7166488104055475,-1.9036897734205573
-1.7090366950511693,-2.137462447924495
-1.7052577233006834,-2.2781499489609454
-1.7018785840528081,-2.3909481931529033
-1.6930571219913704,-2.7028349625648262
-1.6883220229213431,-2.8695268571654293
-1.6861756738165592,-2.927017117308216
-1.676883062883003,-3.2162232661425634
-1.6738374245351078,-3.307376762396197
-1.668335049984894,-3.4314468333206283
-1.659448137516115,-3.5801354239551837
-1.6568808357912788,-3.6165426307120265
-1.656745707336673,-3.596097574086137
-1.653066128703836,-3.6619460690602614
-1.6506099359115982,-3.6575294454842506
-1.6411525194974828,-3.687813260781981
-1.6409389957382536,-3.6727023421307523
-1.6375616096507806,-3.639842650063088
-1.6323256840772404,-3.585656342004196
-1.62519843235454,-3.4408247091899007
-1.6240434311598748,-3.4290895870652243
-1.6201435374695303,-3.2943589058842218
-1.6198394210648166,-3.31559341189336
-1.615520575190885,-3.1807352073487913
-1.6129142815728592,-3.081524791592183
-1.6111907767014555,-3.013000747644099
-1.6001345630952681,-2.556525581188051
-1.5959325963520583,-2.353627156245401
-1.5720277523757982,-1.0686527354739475
-1.566878417981539,-0.7706171926339963
-1.565497832048174,-0.7033657929034866
-1.5602295958077166,-0.40253691616607173
-1.558510856341053,-0.30474910366959274
-1.5545694468745324,-0.08577752179662312
-1.5416467760135013,0.47430948344704943
-1.5402463951776166,0.5507475435309224
-1.5395665918947574,0.5733367584745254
-1.5372781254824786,0.6708380212948513
-1.534536885769924,0.7626461108738152
-1.5316780105177228,0.8486433664405827
-1.5295552309221798,0.9074474525795486
-1.5255972976409626,1.0270865756091185
-1.5202510234458169,1.1385354369271772
-1.5181194838298708,1.1763704907562136
-1.5133169050094848,1.2595404551854903
-1.5117960220243059,1.2494603594363656
-1.5098715177329134,1.2387239812323403
-1.5047401790508126,1.3004792981341682
-1.4893987267395508,1.1616465350302358
-1.487164495593153,1.1294214464011594
-1.4767803906310026,0.8919791683264743
-1.4682409824075158,0.6475416036903058
-1.467668978661279,0.637352372735193
-1.4603353640086638,0.39176774842579126
-1.4592679345841186,0.3415405588206418
-1.4465838976314174,-0.11139411415443422
-1.440709790234463,-0.3190739709215004
-1.438155270631898,-0.41291633283848517
-1.4333098030306186,-0.5949712367718551
-1.42958692896335,-0.7468083033904359
-1.426517653166638,-0.8341624729416894
-1.4184097652892322,-1.09583788944912
-1.4150390026167843,-1.1778327990109705
-1.4085852387138327,-1.3359844636657647
-1.4069015417322188,-1.3874198221452307
-1.4044450683946788,-1.4234275243543808
-1.4012813803121353,-1.5104528552126313
-1.3937610555330031,-1.6413970066065804
-1.3919494312218064,-1.638986533006774
-1.391453888789446,-1.6716345003878788
-1.384738614701519,-1.7342790700113562
-1.3796012121815304,-1.749494197635568
-1.3709216381914802,-1.7953979737146044
-1.3649455031956343,-1.7643553522920674
-1.3617393288248947,-1.7652879513550501
-1.3555557467441408,-1.7220064216747757
-1.3481320298389419,-1.6731988454166085
-1.3447705680960684,-1.6286290083120465
-1.3422483431354948,-1.6053480266494253
-1.3420560831228785,-1.6106699759291032
-1.3380559241544399,-1.5572605355534828
-1.3375541041452146,-1.5270414116508904
-1.3206556068669049,-1.3147085017771658
-1.3178249788957932,-1.265451803226499
-1.313666079540374,-1.1909825152871472
-1.3093228776941181,-1.1343581695723053
-1.2940643302861108,-0.8902078803980261
-1.2939822061547028,-0.8904581843436007
-1.2924457501538515,-0.8743456906983047
-1.291037235718052,-0.8426164042948165
-1.2549824727360308,-0.35807886910914855
-1.2548665077233383,-0.3622238657243309
-1.2488596636060454,-0.2599147089969142
-1.2406395987679733,-0.1413219037168778
-1.2391185670036493,-0.13172907325627758
-1.2173013095635168,0.2751833610595358
-1.2163846395648927,0.2715387400303983
-1.2078100212332914,0.45246747411289834
-1.1983266847055212,0.6350081314831942
-1.1982351982521542,0.6592795542958283
-1.198114458368453,0.6485815850476827
-1.1981062099827586,0.6347180205138002
-1.1894251710342552,0.8229615710365971
-1.1870172265494454,0.8615953003483893
-1.1822747192958103,0.9648867106607534
-1.157022941546527,1.3702067501292527
-1.1478202420502974,1.4495445994515463
-1.1386106206732367,1.4597875422448532
-1.136630785448647,1.478225951363848
-1.1323612702215902,1.4655568269728048
-1.1308895576869764,1.463374923950824
-1.1262742940808632,1.4676895838840223
-1.1258753402804762,1.4323748272197168
-1.1257259609197958,1.4418741488241602
-1.1205625296672619,1.3962298089135718
-1.115784971706592,1.3243598356635813
-1.1144381816382023,1.3057473336488876
-1.1019152298147805,1.0844453901444002
-1.1003359018855792,1.0494417090238422
-1.0986551236919866,0.9977841515148901
-1.0928168151946949,0.8384371647603298
-1.087918078695271,0.725133368833194
-1.0872240966260487,0.6922811130145725
-1.0710741716779129,0.1596623145781126
-1.0681688399397369,0.09554196649683487
-1.066799350275028,0.03601792962345875
-1.065389578259937,0.01494323277614491
-1.053483494345921,-0.38015322105018545
-1.039101397215626,-0.8185150696076268
-1.029675179285632,-1.0054426158144723
-1.018305308668288,-1.1670736446107761
-1.018255964214623,-1.1474111616420823
-1.0103713892931616,-1.2060888424224605
-1.0025091863361906,-1.208672327577695
-0.9946409595318579,-1.1403376755188572
-0.9825061954257288,-0.9356911019380814
-0.975936449370832,-0.7745814572983637
-0.9654091088891632,-0.46445841875474303
-0.9639739230196822,-0.42340529123393267
-0.9536657999653206,-0.04769414166193426
-0.9480813622106634,0.1249847858834924
-0.9449111267711863,0.24446133849605697
-0.9405905835622081,0.40714244262747556
-0.9381171265812833,0.47928817331020573
-0.9284863291730439,0.8093131421093271
-0.9197585250472065,1.0517499118939502
-0.9166474604575576,1.1112741203994574
-0.9079686108668872,1.2942757699138705
-0.9050676460358122,1.359141488535472
-0.8873074125327718,1.466100745368252
-0.8754038567066385,1.3285285165950587
-0.8701206850093302,1.2388221304068805
-0.867388235272363,1.1860295580089617
-0.8568939044111348,0.8871087185827565
-0.8534494946401932,0.7772428690553416
-0.849537394431938,0.6420643314382728
-0.848416834145489,0.6098709813430687
-0.844077843795374,0.3949892151291546
-0.841680594604659,0.3031374849432378
-0.8404832884639117,0.24047600631395363
-0.826989028888935,-0.36125696155570003
-0.8248629550104019,-0.46476257990877845
-0.8145907561781351,-0.9854428975736379
-0.8141069658387914,-0.9946244109444332
-0.8099844033066073,-1.1932668737302918
-0.8017774251781002,-1.5850878065518068
-0.7993344847757822,-1.7152221961623917
-0.794670238384728,-1.9345070058831955
-0.794243253518176,-1.9383575612476631
-0.7903680376767608,-2.1161101710611043
-0.7862482851808736,-2.3021751555936927
-0.7849811990185023,-2.334390325907433
-0.7763073421425517,-2.663284546958293
-0.772221441744831,-2.792553955977929
-0.7690167738071976,-2.89884776320437
-0.7654543406563628,-3.0101066621422166
-0.759303584882284,-3.169421841648855
-0.7559603912281756,-3.2389394971449263
-0.752510203129475,-3.3242509724839744
-0.7384783984568308,-3.5095940054427537
-0.7377154047214267,-3.5210783851807452
-0.7318108053673011,-3.571839595699708
-0.7288179904044849,-3.582622552731047
-0.7231956207411265,-3.601023122206486
-0.7096631476541528,-3.552385524827216
-0.7033141685318935,-3.533122064861092
-0.6903237365411137,-3.4121274401717008
-0.6757601375774787,-3.2088197583319564
-0.6699104938722567,-3.1319102631287588
-0.662768964876034,-3.003473455878198
-0.6621159284392268,-2.9850725380191636
-0.6509165499747285,-2.768666222275075
-0.6508298871434111,-2.761047049569326
-0.6473327805887821,-2.6884600216323564
-0.6443346506011283,-2.6142425290460944
-0.6335406147639393,-2.3798592087729826
-0.631389616208593,-2.316257556488041
-0.6302739410189862,-2.2861210377123817
-0.6180154372017057,-1.9306953780088183
-0.612984545363001,-1.7917145673782429
-0.6055031091746308,-1.5118043023801444
-0.5975487947509457,-1.2495299648467344
-0.5856907717628692,-0.8101710231714888
-0.5694562897619888,-0.1961276400528738
-0.5472814561797046,0.5644605972194299
-0.5415253100881023,0.7269073702644222
-0.5411312845484435,0.7526040079870148
-0.524534944814282,1.0980156346684333
-0.5198494581062993,1.1457870348248136
-0.5179150548192837,1.1915404518916504
-0.5142783729022202,1.1868703661644053
-0.5077419522255995,1.1933131700282698
-0.49627228050547245,1.1113303788869353
-0.49300456231058387,1.06424265762917
-0.4892615950602499,0.9917033984763283
-0.4885317952810988,0.976495474843972
-0.4815003925180479,0.7726602739571349
-0.4796800193169002,0.7362282915616608
-0.4771119069522656,0.6719984588093778
-0.45881204890120486,-0.01949215535271437
-0.4470407806738219,-0.5725438815921712
-0.44630221874938947,-0.6067559903450535
-0.44251351617564083,-0.7847934511905014
-0.42999813082245364,-1.3313239797199392
-0.41478389665960247,-1.8803734721139078
-0.3777638934039915,-2.0613805141264443
-0.35771344184649845,-1.2848636979514947
-0.355350700140614,-1.1397858533314307
-0.3552817429157473,-1.1479955722691113
-0.35046253467225874,-0.8398764896237505
-0.34661975980705506,-0.6081078303747707
-0.34416797573452573,-0.4549382636504885
-0.3435287217574823,-0.3859223939789007
-0.33989890401387957,-0.1575073664134623
-0.3308719170639729,0.5362471463299253
-0.32101116530214124,1.3119843931103377
-0.31073729282500917,2.074635649741311
-0.31073052107765964,2.082685637919886
-0.30166030435661373,2.7310684101814955
-0.30003138450281064,2.819622703897827
-0.2999274014844291,2.8389261825887333
-0.29619671173938844,3.0960688183756817
-0.2838019248825745,3.715465176791603
-0.2534349711648187,4.172134818639008
-0.2351412620793667,3.54567399899655
-0.22992747222122922,3.289180101649003
-0.22767478223068816,3.1561013985573734
-0.22729294688051205,3.1516033713669356
-0.21467618118943932,2.266941761220675
-0.21419973468049225,2.208462974908494
-0.21339888384718098,2.1702273868516855
-0.2118528042957788,2.061634217217823
-0.20771502396452046,1.735211467654663
-0.20543768716384747,1.5715335196344717
-0.197115232747469,0.9070620976186041
-0.18976862895745006,0.3235191747945348
-0.17783458041107014,-0.5279208039766833
-0.17451813534571725,-0.7688254030574581
-0.17393664946306053,-0.8052749802983736
-0.16982132720785348,-1.039618906115774
-0.16972474595311837,-1.029195841485296
-0.16905691039487358,-1.06195294276615
-0.1682966094843965,-1.1180360363998425
-0.1638909315173125,-1.3400281992069805
-0.16348675563146742,-1.3446879064992836
-0.15541204476707593,-1.6841039418102743
-0.14169909593577934,-1.929222120011726
-0.1378887796688546,-1.9242823007268137
-0.13346444247404055,-1.9264892425884796
-0.13099752302372947,-1.8634809449920156
-0.12725615588925976,-1.7765187248692602
-0.12268256062022598,-1.6617705998329473
-0.12179287686341,-1.6534379415179434
-0.12002165961107547,-1.5979418067779594
-0.11988165542074247,-1.5899932665162142
-0.11441667057844818,-1.3609134934133347
-0.11401410551987823,-1.3662267210177659
-0.1117919407855128,-1.2483268232957025
-0.10646919856775305,-0.976795026468243
-0.10361702837596454,-0.8091525585108087
-0.09604060199392883,-0.352527056305957
-0.08926430915140493,0.09626262805111112
-0.08759803198325544,0.21258230433841716
-0.08181546877094803,0.6081298209689053
-0.0808169513872623,0.6751547937730742
-0.0764736168768474,0.9568284707260641
-0.06501438675403204,1.6946799787380875
-0.0551627165811599,2.210443637428624
-0.053860276469233526,2.283013220688511
-0.050761442913836774,2.4257967936288347
-0.05042446951118773,2.421164149823601
-0.046305831073286896,2.5841610198778886
-0.045826191477500444,2.593633993613134
-0.042231568751109894,2.7040308635501455
-0.033352363822586106,2.880742671781865
-0.03194160195559359,2.889047681753325
-0.023402334165977923,2.863205209185013
-0.014101027547055889,2.703259169062032
-0.008958774212143972,2.53465807477922
-0.007215813358094181,2.4785679925838835
0.008484244315313028,1.686642115219044
0.011351406805442998,1.4985659749777298
0.013086965526542649,1.382764372931701
0.013397194499330745,1.3726102710753163
0.013946435541708269,1.322332264124971
0.01755312699484879,1.0644736232607388
0.018369555526821735,1.0059965272283837
0.02754079354667205,0.35345844882377614
0.03450933011379442,-0.18110933130212942
0.04113930056562509,-0.6312475487733669
0.04211664641690893,-0.6857178423423526
0.05618363853197916,-1.5944859112503336
0.07040399508030326,-2.202353726968836
0.07391282348274064,-2.293922232834654
0.08003858397149433,-2.3983418035956374
0.08547623991646258,-2.4320930870158994
0.09372577329308651,-2.3409752009154414
0.10067216861055961,-2.1381326093097024
0.11293487843287808,-1.5265304461828162
0.11695822268279743,-1.264133680467793
0.11778515931794686,-1.2164109004395038
0.11834733789661023,-1.1837114406078983
0.12611364868015684,-0.5528185182851736
0.13484794667400424,0.2510991010963566
0.1386781794997365,0.5881177678162064
0.15291209555273966,2.0453108430351183
0.15648935855236434,2.385380819984657
0.16050449356910956,2.8351136359864957
0.16617867234782668,3.4095668691412113
0.17199477584990186,3.9725818101856016
0.18136986270037525,4.799763059172901
0.18220808184053894,4.872476141848684
0.18347944018182583,4.970190759628681
0.18660095856182268,5.1935385602419695
0.20963332162615123,6.436326120091277
0.22097860902675226,6.6674593761575895
0.23045664288383394,6.644792463872871
0.2344592156771057,6.565847350767705
0.23787370056369284,6.503457486025093
0.25940969042041573,5.545018947897771
0.26376544086584364,5.3197837536820245
0.2748772473364798,4.5747554030781
0.2897537190534396,3.51988694582117
0.29538294858962777,3.130751124680812
0.30472881654033435,2.4911103117652997
0.3081013146128413,2.265704645874561
0.3085504931648546,2.255358417890315
0.3232010311263487,1.4001202092199612
0.3259628727960502,1.233630213490274
0.3347961672974864,0.8486026538026902
0.3395661136588277,0.6245642268788831
0.3420218256720524,0.5248022906915233
0.3432535075356564,0.4943039105931068
0.3584832424635187,0.043789343634922914
0.35880180853118526,0.04110531324521
0.3591943788357499,0.025858599661529653
0.36058073670572544,-0.008420309581044396
0.3663352917479923,-0.1542808786073921
0.36770972801476054,-0.19336623169785438
0.3799823424108162,-0.3983424649010932
0.38301133496471174,-0.45011179310192073
0.38797955380825755,-0.5244789546330482
0.39019026820696023,-0.576663361435639
0.3951574076400921,-0.6511926956875616
0.4018089121342836,-0.7585549262281042
0.4047289548211501,-0.8210119843562673
0.40478886314988927,-0.8181936756298122
0.4088816249501628,-0.8949648387114442
0.4147621935691834,-1.0124986051352112
0.41561005772366766,-1.0448574700540176
0.41710567204633353,-1.0818885210116225
0.43623584549564365,-1.6053011995628998
0.444931442901491,-1.897900849252715
0.4594706020040431,-2.4047270163949563
0.46861350526282575,-2.6929097670260447
0.4819024984350193,-3.116909573964543
0.4870385557475809,-3.2614324351206605
0.4965787021205079,-3.467303981599878
0.50495760801057,-3.6187058490103206
0.5067675007405175,-3.629619791909859
0.5077566771794704,-3.6355365800393664
0.5082986011048249,-3.6307569981723558
0.5089299933715852,-3.6485204137450693
0.5162399118445671,-3.703320255697762
0.519206100140265,-3.674920606036095
0.5293300935265792,-3.578960814944529
0.5295743508695363,-3.585453644840464
0.5367251290067667,-3.471533459058222
0.539647052354205,-3.375213464800113
0.5419862898257417,-3.325162208397254
0.5470638564778456,-3.1479120875267657
0.5512649480629657,-2.9924267059854985
0.555463399632786,-2.838530957181047
0.5575102761919872,-2.7405413748020933
0.5583181664638746,-2.712566418429176
0.5619451958281414,-2.541557604740777
0.5685137673050553,-2.2138751060376394
0.570129131235305,-2.1517133649690106
0.5721858936421729,-2.025852996197553
0.595330851791005,-0.7385057192723383
0.6230186433766489,0.5769005349182228
0.6273407787750074,0.7424697609593601
0.6488002262914838,1.2234889349740194
0.6658105730867545,1.2591102413462647
0.6785374127986108,1.0692766420443602
0.6793188834790596,1.0332936946632654
0.679790741645145,1.0476769392447616
0.6824230571415049,0.9842140063665945
0.685785439940279,0.8957095485811578
0.6888113839087664,0.789707409439926
0.6925033181862599,0.681943637373359
0.69354336405127,0.663366644628635
0.6964852151153931,0.5738429173747049
0.6966286273749684,0.5541001020075152
0.7003778310208038,0.437967584369667
0.7040904898855063,0.3119698869094854
0.7114750718324561,0.059406082663576665
0.7115953892003164,0.06616593808059033
0.7320962313565853,-0.6855169494602522
0.745017146925024,-1.1121703757954777
0.7461680583066501,-1.1401623720015301
0.7483411239816435,-1.215793842824297
0.7523083356904072,-1.3422083798221283
0.7636048030016491,-1.5654877082579846
0.7670741811581743,-1.6097388718638743
0.7741937688358007,-1.7199617909067584
0.7759728710705875,-1.742541729667787
0.7792800254543013,-1.7484426799463946
0.7849053476740018,-1.7998424177738817
0.7868975012902704,-1.8028181220462411
0.7898024339673406,-1.7806055974841692
0.7980881807039593,-1.7719349216451508
0.8007183832905724,-1.7772728986712392
0.803129837062496,-1.7522393724040741
0.8046582008227636,-1.7541267332598809
0.8169238481247181,-1.6407645892259906
0.8277144841299808,-1.5025319128537216
0.8326791916679817,-1.444355702596183
0.8355892681993224,-1.398300505838018
0.8358323544223238,-1.3942347493892946
0.8363257580725527,-1.37173670392217
0.8570968382334581,-1.065524365974783
0.8581449895481823,-1.0642779444446153
0.8581733660692077,-1.0771401088034613
0.8626181723709729,-0.9954492255634706
0.8715776610728136,-0.8740705490284926
0.8777276835059702,-0.7901883709007409
0.8875278390762804,-0.6257484482720295
0.8906513607190982,-0.6081301600194745
0.8906655574598039,-0.6035041533348172
0.9098894697826161,-0.31779549317874417
0.9235932175771184,-0.10788093623769796
0.9249321666140276,-0.09609966838926279
0.9297423803225402,-0.009370889046542628
0.9353101133824198,0.09173563637455023
0.9374645481223673,0.13670467012376392
0.9599050235091813,0.5636724593536455
0.9704803548327927,0.7813560347400104
0.9786074464240055,0.9314624573041563
0.9930324132450776,1.2075700263399674
0.9970657301591421,1.2661573212649901
1.0101637258167075,1.41944957498505
1.0108402270405845,1.4461866329099804
1.013658892825747,1.4218440203816045
1.0405005258215274,1.4095394877334768
1.0408563578120544,1.4041381694086181
1.0439650657123014,1.3743291452757125
1.0523451116475542,1.234566155040204
1.0581334550975772,1.11692876627831
1.060519108869273,1.0661363335655414
1.0611142303546997,1.0507380394939576
1.0637899228167953,0.9954931776933162
1.0714334504924468,0.7902797874328938
1.0739192674693232,0.7096028602326356
1.0761880014322873,0.6327946321714937
1.0783331584070686,0.589886228992101
1.0837459335127235,0.4230499368308247
1.0872106330371132,0.28107723675341273
1.0988840441285461,-0.09391984356793474
1.1012885052700723,-0.15733778710074814
1.1038610080810312,-0.26143754073868736
1.1043778136419915,-0.28618812127174786
1.1143241452573251,-0.5816889176972885
1.132774243748723,-1.0160056425261812
1.147346656582375,-1.2066010530723428
1.148225191962493,-1.1793970622667644
1.1583411489762163,-1.2049253297572713
1.1584992274044792,-1.2045072802574468
1.1607697338925496,-1.1821422935523507
1.1621963946265454,-1.1822315359022233
1.1653251865733898,-1.1304699724383909
1.1658995745602185,-1.1443999494518302
1.1820894594179672,-0.863898483840564
1.1964444331703286,-0.4761369876172519
1.2005210835180495,-0.3234161067248554
1.2036047862110344,-0.21425795903188502
1.204317288818551,-0.18679311933385062
1.2192293668573688,0.3130956291652795
1.23447352853242,0.8371482728295803
1.2392865476522248,0.9612908454150746
1.2521632107746887,1.281990407168953
1.254592896864633,1.3050802014599099
1.2576716020493066,1.3492811659734854
1.2766099976849166,1.4400937275624686
1.277154145306305,1.421790753328723
1.2786851459504875,1.4342882568318278
1.279054319934497,1.4477662352179157
1.2804808200316984,1.4361177408182018
1.294074635533641,1.1893998105052963
1.3049838513948728,0.9062061601167738
