n_harmonics,base_freq,magnitudes,instruments
9,3.4029377400331193,"[ 0.66689994 -1.11125793  0.88572375 -1.47113337  1.24240089 -0.11127771
  0.47998897  0.47080759 -0.92907441]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
-0.9173898698750129,-3.7903033427388193
-0.9007758672578108,-3.7735495966220935
-0.8895382362216209,-3.691814426588042
-0.8848683961679251,-3.6380953181177795
-0.8840010231132975,-3.6570718531833566
-0.8624040048434258,-3.326679730255384
-0.8613413343436149,-3.294515925423429
-0.8599471222232715,-3.2578205459540324
-0.8565013654695894,-3.1829374959276864
-0.8535810180028758,-3.1486298973644455
-0.8503976091171279,-3.054202895473234
-0.8465440681636665,-2.9737176217090147
-0.8438994872437906,-2.8950314020413974
-0.8416714077989385,-2.8627948175574778
-0.8416710364049766,-2.8738660771069124
-0.8414336350434364,-2.8390892470039826
-0.8412660657430155,-2.841465256205462
-0.8325679300423987,-2.622966197366278
-0.8240880595379378,-2.401657994521506
-0.8147019350714944,-2.1358779369892957
-0.8086123569414476,-2.0021139227836433
-0.7934369631489449,-1.5193303995299408
-0.7862104464868382,-1.3172239909035655
-0.7690090806034808,-0.8519785205910799
-0.7689066397215751,-0.8262935704036163
-0.7641892619922706,-0.667149809700517
-0.7624995710336835,-0.6106855158632473
-0.7561841416817341,-0.4110567962786035
-0.7435286734267104,0.0162548430955317
-0.7431354785580115,0.03525026347918894
-0.7426566735632987,0.01691011723260207
-0.7420928943280405,0.060438110628333847
-0.7255610686644838,0.7004454677214522
-0.7208771759447354,0.8637197865224527
-0.7125294595367277,1.1976340059947395
-0.7112919859238169,1.2625430507085804
-0.7091496365527634,1.3367098072334775
-0.7070760757217798,1.3788794973018577
-0.7033008465809645,1.5484372666218367
-0.701741404606075,1.6140220089368902
-0.7005855739500886,1.6305998914374995
-0.6934992518036562,1.9475565875034941
-0.6879557811327244,2.1369827530490833
-0.6848445952259752,2.2705819187972125
-0.6843225988366246,2.268645529928376
-0.6778657715979639,2.5486308239477458
-0.6483634257501611,3.2008066409965372
-0.6472685325321175,3.231875723716402
-0.6407978410128026,3.259913496318602
-0.6407876386613776,3.2506993362847365
-0.6342560021484394,3.1867048273334992
-0.6340581233090679,3.2094524847785997
-0.630947517399937,3.144212823134997
-0.6293216490926072,3.126517141219145
-0.6290591180138687,3.153957783182029
-0.6225324010339124,2.9962091202988446
-0.6140701641522108,2.721947284598008
-0.6121036097421104,2.6151090754296904
-0.6061667421172494,2.34284724643103
-0.5963944433124935,1.8136813865484738
-0.5864151390475971,1.1536870767742216
-0.582518732374484,0.8077040926200083
-0.573280806316995,0.1214533321554955
-0.5718646438108372,0.01138563032565976
-0.5716046816300464,-0.055696692023026385
-0.5714339801269639,-0.03666356676023103
-0.5662406487115321,-0.4792013576287402
-0.551029738244849,-1.7206975619620672
-0.540592611847365,-2.4915609491388464
-0.5383144656638859,-2.673680857589042
-0.5238942293267801,-3.5095616268324723
-0.5235349763965411,-3.530687164905708
-0.5200157649425141,-3.6435158918329216
-0.5136377160280077,-3.871213469724041
-0.5119549222382802,-3.92318455093367
-0.5091762273052325,-4.0069765344034565
-0.5089992186431811,-4.021798758702818
-0.4981333261584213,-4.099559152986053
-0.48211211854397273,-3.748990290469301
-0.46250704821422506,-2.7066708854959396
-0.4585185954440294,-2.4448021099116692
-0.44405254451383636,-1.2571628021470034
-0.4393607404689215,-0.865031602548675
-0.43389761310361674,-0.36532708072605324
-0.43356215132522014,-0.33633265162398907
-0.43158668121390953,-0.17940196691965676
-0.4251171729305008,0.3482554213790516
-0.4249941488555349,0.400697337687844
-0.421133954337626,0.7235255803574815
-0.4120429127440497,1.404761416245594
-0.4104413513767309,1.5546473082850758
-0.4079877413060329,1.7238811680281723
-0.4059566441124396,1.8857783224731035
-0.4037395094109977,2.0300622594280195
-0.38218626512243237,3.0684675226025426
-0.3729445698847256,3.225636933729512
-0.3596304242863688,3.2832825979473146
-0.35401678914767176,3.242918108123663
-0.3504282326494903,3.189117179986679
-0.34731414498145385,3.1060632986022854
-0.34206185938934386,2.9630584091017775
-0.3374829227037246,2.8099233764261116
-0.3298660152602859,2.4956861846997525
-0.32539588664670216,2.356851558676387
-0.320029574641973,2.1081793847752075
-0.31201549708032417,1.749939747889359
-0.3077967927090559,1.580848897399691
-0.3061614594698625,1.51643683301444
-0.303893301175826,1.41324042827617
-0.2976661096349935,1.1335334787067
-0.292931023464194,1.0043452780661226
-0.29165046581879306,0.9477127078599887
-0.2718584467659797,0.43282918048760466
-0.26940950357786697,0.39975060473212193
-0.2668512357119459,0.3312506296647912
-0.26432169487699664,0.3371900396819009
-0.2636483258820146,0.3087181995710919
-0.2635953354937275,0.32949096163386166
-0.2622368981319667,0.30466902349755187
-0.2538241467179878,0.24277900692510387
-0.24626240673690836,0.28402577244033433
-0.22488259530187626,0.5268366816110849
-0.22445522384379446,0.5518684523767118
-0.21814355505514316,0.5959903923589427
-0.2005649121427986,0.8869657494077282
-0.19475263762597095,0.9771136198311616
-0.19093069284312048,0.98341931965213
-0.1882355843149348,1.0182334551580272
-0.18464449652579162,1.0515101148945167
-0.18293872935512567,1.0584957893747984
-0.18199938250824355,1.0550296609044307
-0.18172567355088987,1.0274032269459286
-0.1657343749845226,1.0608041153742234
-0.15627418786896108,0.9895288963160672
-0.15161988104248003,0.9356150480750498
-0.15137570912173182,0.9264675446055521
-0.14997391133428284,0.9053198215735759
-0.14626820410868735,0.8581573950948156
-0.136667032728627,0.7250373564564158
-0.13652135490405737,0.7053785133688917
-0.1245880160642141,0.5874524365946645
-0.12332414060878882,0.5351900176905359
-0.1174589349665709,0.5048739621264899
-0.1161656236430817,0.4387211774407727
-0.11327247858900247,0.43902582355282
-0.11197583552967671,0.4572976913489268
-0.0953198400338433,0.4151315062233133
-0.09028199104395762,0.41098507993040956
-0.07539733018458428,0.6043019597163835
-0.0739060600665189,0.6282825696935965
-0.07010082070491475,0.7050218396073079
-0.05574917469142404,1.058847816869243
-0.02401569231160572,1.9533803703171972
-0.01695583967978287,2.1162277540275545
-0.011112691404619568,2.2135297786164925
-0.007093849759948867,2.241623443218864
-0.004902741099344077,2.2399876370691403
0.006136148374239703,2.2345711366775496
0.02062791509053774,1.967105788009324
0.024451966365928612,1.8329688498814747
0.037094498181683644,1.2541151167860465
0.0488815097768871,0.6044093135972161
0.049591918143542024,0.561312960871326
0.054855445819060655,0.19035193051343302
0.05541107022027569,0.1647333227613452
0.056290631449120276,0.12004686252060794
0.056420745817804985,0.091998824702037
0.05930355221508066,-0.09423009585616941
0.06763420035876955,-0.6711502681693983
0.06900581458796085,-0.7702902889353556
0.07220898531312603,-1.0060525776218876
0.07964440467510014,-1.5164057799780113
0.08487607782072093,-1.8264440569357532
0.09455786599056903,-2.3707739918907373
0.10732360103179373,-2.91398212851756
0.11462057239569168,-3.0819980627821857
0.12258806277864132,-3.138120079720644
0.12587447747540992,-3.1740104895405543
0.12744008515940441,-3.1425948360532217
0.13822609289849064,-2.938574344172241
0.13908196126733108,-2.9058973099583283
0.14275719738085613,-2.7897554123578003
0.14707551699721133,-2.5825300314396675
0.1494791821689514,-2.47638756566975
0.15198041546014185,-2.332524444561178
0.15631962951545209,-2.0905779425428297
0.16461118058016577,-1.5252086182722027
0.1698954618645523,-1.1630254835645453
0.1707228555741498,-1.0497437852393359
0.17507695482036922,-0.7459030421430558
0.17673393864611597,-0.6020672768040042
0.17904743495270603,-0.40138318006367396
0.1871771170524248,0.22247103310564045
0.19038428627460657,0.48170543083515766
0.19496992425949067,0.8544523065896994
0.20601611839002665,1.6429424522056055
0.20972103246646778,1.8513771985738596
0.2225681549732026,2.5488767305468523
0.225711279937574,2.703342370357982
0.22665322291612133,2.6876203273752135
0.2450753832766992,2.9425521599343076
0.24892920479055825,2.887520814684726
0.25139514028874643,2.898077003221389
0.25228204343125826,2.854718069163052
0.25400071206825725,2.8269764355363725
0.28063786021395387,1.6166274547221975
0.28963792046586434,1.0706493038970635
0.2943881953559746,0.6916158497579717
0.3043895394068299,0.09293458559367224
0.3047368379140556,0.04214304301489802
0.306332149811964,-0.06773941539367381
0.3086748262421857,-0.22836739485820015
0.3186301179027682,-0.8148058620887668
0.32212000104818106,-0.9896054112914754
0.3231694191231349,-1.0634350895693951
0.32704739427839336,-1.234564495669263
0.3285546431877959,-1.2924068443169725
0.328779787412123,-1.2955468331540303
0.3326951806752727,-1.4347006751328828
0.3449795591686251,-1.7106555077827132
0.37885053112727407,-1.029771310941824
0.38667242395619983,-0.5940911031533146
0.3943398356890806,-0.1382729904965367
0.3963216983573048,-0.0016157608326835696
0.3980763676414414,0.1308376400679609
0.4040585268476846,0.5367320632479029
0.42455927650401204,1.9102293067590372
0.4326505012937192,2.341284806059979
0.4334922545682147,2.3965279945125846
0.43466507680405986,2.4747453946621034
0.4446425793541513,2.899355871325843
0.45354510397220515,3.1664547273938415
0.4535548456098084,3.154909128247274
0.4630565088914458,3.274535625097601
0.468678923523135,3.264194101482308
0.47435714740890056,3.2128550157087092
0.47598203292065033,3.1378911930943905
0.48743278647978894,2.8651413817107922
0.48949658487472814,2.800789712479379
0.4930525504849914,2.629434727627465
0.4952105423332629,2.521333223954426
0.4983021490913986,2.387911246584997
0.507464917777924,1.945825201901346
0.5142327683058259,1.5583999029189757
0.5277543840014296,0.793087040997793
0.5296689506096555,0.6913391934909384
0.54204296470453,0.027340890725153322
0.5493495698998556,-0.3055558841103874
0.5518367787003733,-0.3834533825287575
0.5657337129341435,-0.764953395370357
0.5664473210959087,-0.7787674061265232
0.5669164131096478,-0.7994505438972556
0.5695677740655452,-0.7863480216080965
0.5714490320664067,-0.8299208301548947
0.5719211917852052,-0.8472196588905263
0.5851895762144528,-0.8780392478514842
0.5896272995351128,-0.8009010181705153
0.5900236186724905,-0.7949375848509935
0.5903949220308178,-0.7337204972329374
0.6031236460114089,-0.47962892990341216
0.6055805769504774,-0.4072014284187558
0.6075253257567388,-0.31507629021792927
0.6168273387368908,-0.004739939835450106
0.6221506276991384,0.19474191785495817
0.635977398988762,0.7959704208639964
0.6368683734115317,0.8228106995025662
0.6412031943068524,0.9986786888690364
0.6468685317890319,1.1595429313386596
0.6600450712018207,1.6006217208959896
0.6615475162420292,1.623300193958921
0.6652895165795014,1.744089581763617
0.6737969671524482,1.8351612267673534
0.6751166840940304,1.8331531613427567
0.6914672184860744,1.8239168717524776
0.6917418471426267,1.827203566391661
0.6963904481549754,1.7244470816712347
0.6984427410236247,1.7394655126699645
0.7114050482218954,1.4048526378608743
0.7207802339432314,1.0847322830884474
0.726039647467561,0.9004152337761655
0.734110778024879,0.531621836248044
0.738122145340304,0.36960635131445485
0.7431668890849199,0.11724319233747267
0.7457035903603444,-0.029369323734584236
0.7471382363516912,-0.061586635847780416
0.7516857978767804,-0.311943379394487
0.7523408092744805,-0.3425329225743095
0.7528513597974866,-0.36572014687783927
0.7562000609283555,-0.5052097402745487
0.7579727805417824,-0.5975282179056466
0.7657785678315556,-0.9695429039978966
0.766473846553847,-1.0020761529532913
0.7720574988012174,-1.2553718667634686
0.7855515531399231,-1.791102133691878
0.7888765028308939,-1.8969459986565045
0.7957270839697865,-2.1220920039088567
0.7978231639990154,-2.194850305863943
0.8078817716049596,-2.491901398602039
0.8087518778913818,-2.497120308680124
0.8108155608676322,-2.587487887956261
0.8124502947581789,-2.5931077203300794
0.8135254116390218,-2.6210822066740254
0.8158108203290704,-2.65825166840901
0.817247117056008,-2.6801739242807416
0.8180422844249193,-2.743022713733393
0.8192933800730131,-2.7774848953756943
0.8205664190928079,-2.7727042655275858
0.8232288733002413,-2.8212923246941917
0.8263711067772874,-2.869967599015915
0.8286619270835773,-2.9074797409368367
0.8307054649690224,-2.976165026338629
0.8377437263444976,-3.0582582443141058
0.8444610195746667,-3.110490029239988
0.845434474626118,-3.1502839264572517
0.8476874742732621,-3.166731861655162
0.8483797301732796,-3.1663523330698
0.8554671286468696,-3.251389909604624
0.8595723551161614,-3.2727625115209604
0.865476825340866,-3.381927070103393
0.8662505296041303,-3.3764615085444944
0.8666274824137958,-3.3622386592131708
0.8847498933789382,-3.567171627976016
0.8850301490472559,-3.5270328255275984
0.8919401072793862,-3.591712784018739
0.9028784307862523,-3.6780044174885176
0.9048265846826977,-3.6791075047938278
0.9089356610548802,-3.746332114224057
0.9155500289228429,-3.7963605144668104
0.9210480954160998,-3.782091546902982
0.9253389399530825,-3.8224460376612366
0.9254803485285392,-3.8213162466202344
0.9344767411954327,-3.8241922487982514
0.9406067123856454,-3.777118016256113
0.9406800601834231,-3.8204876089410895
0.94485800649645,-3.7423260679528743
0.9633745230868431,-3.6594820508515746
0.9695585607283963,-3.534838052623079
0.9720040989103129,-3.4813663290385017
0.9911573266526013,-3.1796805958526035
1.001861080347335,-2.920936074301111
1.0022133860803502,-2.930383942442951
1.0048348033388006,-2.851929206237758
1.018362176200359,-2.4894007928041013
1.0246614515613777,-2.315967981964232
1.0356525974349227,-2.0492353662074594
1.037279258424288,-1.9513517258177406
1.0420529349934267,-1.8459486188760266
1.0493616237462762,-1.6287661413894565
1.0557498807325825,-1.4565365794020895
1.0563454778285744,-1.442567634930799
1.0563663692936665,-1.4206417048723825
1.0602123571306397,-1.3178177733530994
1.0641099893720334,-1.2080466841156512
1.0660032691694576,-1.14095105641432
1.0683624917910404,-1.0780003380956635
1.0786070939939911,-0.7766928793183965
1.0793276667297054,-0.7910691184567628
1.0881372478765385,-0.4826335750132397
1.0883701938568313,-0.46422204440136217
1.093584720074558,-0.30425873664239045
1.09736258800835,-0.14211932051695347
1.0986782799817885,-0.09447016309760056
1.1003921861393344,-0.07698908585056985
1.1043881027105327,0.06165572990514424
1.1100424224109444,0.2623234790753542
1.1129797438012554,0.3684907968326139
1.1162137737408164,0.49991957320642016
1.1166380685805652,0.5175333729722694
1.1192471579704835,0.5981811990753406
1.1297391224389504,1.0373993766655518
1.136482384090332,1.2914896258298887
1.1543237570899318,2.0024521593287674
1.1708406480894533,2.6360726046156
1.1710482855216018,2.6167490377212435
1.174094830991005,2.7319181121640943
1.188171117515001,3.070965913617166
1.1909485527042918,3.128274749665794
1.1965171283141647,3.223530639124968
1.1979779030134514,3.2118685651250476
1.2022161514025917,3.2329953670322418
1.202988926167742,3.2698666843764106
1.21145457201537,3.2209658713963214
1.216386740786639,3.1230950275736493
1.221989525292078,3.059622079739028
1.2327828522743678,2.696585490435211
1.2409894863495037,2.311685451599051
1.2427379099483087,2.2206147402784464
1.2432803565874329,2.2091014719172835
1.2482624782834204,1.9112020884775558
1.2656157678544862,0.6985694710782896
1.2731947938278934,0.08844935340275716
1.282508030662,-0.6811303621156867
1.2837568717943322,-0.7938840769704878
