n_harmonics,base_freq,magnitudes,instruments
9,2.078559699350519,"[-0.92630593  1.61623752  0.14959658 -1.09517658  0.71484169 -0.30080252
  0.21331249  1.81868454 -0.37752952]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.070102849989662,-2.6379269120347106
-2.0655960690793718,-2.634403057285216
-2.06310800436893,-2.6395597493024527
-2.0607356154311605,-2.641921990033561
-2.0566793251757107,-2.603350891760954
-2.055427098192301,-2.6016160626976235
-2.053527198876131,-2.6004857367642176
-2.051819934656315,-2.569748882023207
-2.0508531525017926,-2.5837783152730314
-2.037422507663351,-2.4977540912733627
-2.0361563399034615,-2.480672273980635
-2.0302382583266816,-2.4250604671500717
-2.0261236219440937,-2.40477167309797
-2.0254224033507118,-2.3940886446769465
-2.0093373139130812,-2.248838375064439
-2.006495759237903,-2.2125323445215996
-2.004215036123705,-2.18070264532167
-2.0023667366406297,-2.171554301897894
-1.9981481293812036,-2.1214735583292237
-1.9912213891004533,-2.044266101983271
-1.9762162706664343,-1.8550013808905919
-1.974169599147583,-1.8204190975454488
-1.9701897696504254,-1.7901244671065188
-1.9640918120259627,-1.703232460118123
-1.9404706435525345,-1.338224964466958
-1.9399157730906584,-1.3434491361879595
-1.9321872202298143,-1.2067631909761876
-1.9151456178290578,-0.9150200946183693
-1.9120643252894776,-0.846020851939139
-1.910425399836207,-0.8192466572108451
-1.8983004995754211,-0.5492607955789335
-1.8935691521706617,-0.4733524034744196
-1.8933672275492155,-0.44597716801351545
-1.8911443269562471,-0.4108290710583613
-1.8817648722660523,-0.18930274901449623
-1.854758721346265,0.4466315771401685
-1.8527741154362634,0.50155935739849
-1.8501719897570523,0.5515188825953526
-1.8363552951089965,0.9375999174650126
-1.8313790607996292,1.060110686444722
-1.8282881124482062,1.1205336863828192
-1.825235776694182,1.2049909702494204
-1.8168267467632493,1.4086093429404516
-1.8161702871931875,1.4258646014112892
-1.8155562928411764,1.4455999204607033
-1.811404085773673,1.5380976047345791
-1.806706580314782,1.6532343211191005
-1.7975649120903234,1.845777240302245
-1.792576377822581,1.9383152528828747
-1.7879643726310466,2.031933347393218
-1.7870072239833272,2.0685776370416966
-1.7791004537127326,2.1947903799309425
-1.7536060256951196,2.4741299395758145
-1.7504251948619172,2.490180534005376
-1.745484688403824,2.5133550443788466
-1.7311916905598579,2.5055035108296937
-1.7238896149952365,2.4621556015842923
-1.7235139982380814,2.4526073718500623
-1.7122707223076241,2.3468964935395813
-1.709823826152186,2.307129664220109
-1.7075724974688387,2.2882282298161747
-1.7011692240281189,2.1880028095275406
-1.700703133658242,2.1639851530949787
-1.698373549037248,2.1275875491087803
-1.6959091902573682,2.0641622914115336
-1.6913767968201814,1.9627540499279148
-1.6889142712571013,1.9125230986916915
-1.6832350759147998,1.782376803817738
-1.6757120836853843,1.5544165744347165
-1.6587033520521557,0.9903757215837381
-1.6565637908727942,0.9342442332861773
-1.6529604268849882,0.7757385354514148
-1.641936303394084,0.36136026060688164
-1.6190092031275989,-0.5640810791339693
-1.6186615380329936,-0.586481084293214
-1.6163015180185487,-0.7045073933908526
-1.615444399190071,-0.7481957541317998
-1.6116445476905568,-0.8844756934699034
-1.610952119585777,-0.9181813855602998
-1.610040290431906,-0.9520296889495523
-1.5980546558466497,-1.439240244663563
-1.5966100830304872,-1.4975612717188194
-1.5898759145201642,-1.7395363218796203
-1.5889949061261002,-1.7830618195757169
-1.5799457253456897,-2.1277784986244987
-1.576851921878774,-2.2318799397022495
-1.5760558830906073,-2.267451325744799
-1.5687811291199139,-2.5006390483828733
-1.5551392572410332,-2.9011319562745377
-1.549381089481329,-3.050986074878445
-1.5487998557651372,-3.046321820955501
-1.5438031591667647,-3.1606140507975953
-1.5417109256891335,-3.201807591055417
-1.5408656215973056,-3.2264353857485952
-1.5380927740461745,-3.2892896681090305
-1.5369268326555847,-3.2907431466475567
-1.5350978048632011,-3.353000921755405
-1.5326195165916525,-3.364563426308445
-1.5293107807990383,-3.41777923158138
-1.5130481862222303,-3.5432068098395715
-1.5100612129866897,-3.586958010367888
-1.4900139199041524,-3.5186119132605813
-1.4883620572900014,-3.5253284501934856
-1.4815921526840163,-3.4789963228375576
-1.473011997751727,-3.3686125940063723
-1.4600362126686974,-3.136440183916525
-1.4579426688237003,-3.0800562043612136
-1.4553343834574528,-3.052767298483738
-1.4519506411338703,-2.973137823474399
-1.4504393472318535,-2.92336985847157
-1.4502581027725514,-2.9356663902332643
-1.4443423450508586,-2.798748042878843
-1.4322878732090953,-2.4759429693791377
-1.4295553964161267,-2.4234647183724105
-1.4144831169128225,-1.9924594821334762
-1.4042919289545106,-1.7050141937409728
-1.4019857033380312,-1.6406763444676655
-1.3936381767399444,-1.4012429305780498
-1.3918933489809031,-1.3587378658798046
-1.3875755094228561,-1.226427657291535
-1.3765640508806403,-0.9424647452523164
-1.363602909523743,-0.615231287657535
-1.357662941650819,-0.474729709565335
-1.352914886408345,-0.37367926960159714
-1.3491103660041577,-0.29895036919910045
-1.346090635659813,-0.2451056447551986
-1.345289774994646,-0.21248882457741047
-1.3425126208638414,-0.1542757244588635
-1.3396466064349777,-0.11696497788451891
-1.3373450378743892,-0.08100284084132008
-1.3351278351802236,-0.03175177047693161
-1.3330064652156952,-0.01687467304089004
-1.3311298668958658,0.02528574679462744
-1.3308180458971046,0.021613765324847378
-1.3288550646062562,0.050240369192692286
-1.3208664007882935,0.1599220776826192
-1.31796491585288,0.20093430826651323
-1.3164866492967446,0.22923974609213654
-1.3112880406766125,0.289860758829317
-1.3107239065618463,0.27106674767010086
-1.3066483080436753,0.31788548965925933
-1.2830974997721465,0.44440534173568297
-1.2814880442062304,0.46957831941256173
-1.280033045793248,0.4475599962006506
-1.2756862298432998,0.4658720766764216
-1.2672340499197707,0.4659765640944664
-1.2623336608916083,0.46641209233987496
-1.256132142878032,0.4579666741394232
-1.255972572826707,0.4502106928977691
-1.2437636912284815,0.4169005958725951
-1.2304688530145076,0.3618402180662253
-1.227759192464083,0.3585614382985855
-1.2233988843123509,0.3432193844181851
-1.2204682250970906,0.3136759470641586
-1.2170478374130387,0.30648384737269047
-1.216655879692577,0.2827770164191446
-1.2105687975611632,0.2675378851317709
-1.2076503783537402,0.26711134272852033
-1.2022358518912353,0.2219530382052558
-1.1838237623172028,0.13193758503945419
-1.1765615811402814,0.10096229411137579
-1.174037385888353,0.07299562366219084
-1.1684807866504219,0.0518544282392923
-1.1631384407294427,0.022153498918312753
-1.1469261487959195,-0.042897971060763665
-1.1420896272416299,-0.063843467585868
-1.1291916079009285,-0.10112117043205315
-1.1287402641080333,-0.11122234185827196
-1.1246921845799815,-0.10851065234781342
-1.1219836972982458,-0.11353070694180711
-1.1198836953228521,-0.12986660552868753
-1.1034866785794364,-0.1949981242638931
-1.0914833355577083,-0.24485449048222735
-1.0795340140042176,-0.30986342358984825
-1.063216249396178,-0.387443204550869
-1.0609654219870321,-0.38974367715846164
-1.0559366429515034,-0.44818680745793027
-1.0527080978406207,-0.45420464758421797
-1.0433149937226238,-0.5044660665924651
-1.0419722224579626,-0.5359075252033607
-1.024016557653247,-0.6772717775822109
-1.011504750955652,-0.747881117896859
-0.982096763535528,-1.005236668776364
-0.9727575597996525,-1.0679213608697122
-0.9682764583823786,-1.112455481404756
-0.9533126161036214,-1.201140945318168
-0.947297189081227,-1.224886027402888
-0.9461506387595113,-1.2317808006096094
-0.9456925689823925,-1.2218205632623211
-0.9449859581583739,-1.2209807553051413
-0.9418083021229524,-1.2364200001567034
-0.9411442299241193,-1.2614328455968293
-0.9404099115447595,-1.2441393450658136
-0.9387894952048592,-1.2550026484883243
-0.935446776872209,-1.2686146066343327
-0.9350998152980887,-1.2585874484083832
-0.9219824460834527,-1.2755331091015312
-0.8904056050458466,-1.2035474976792817
-0.8884154545286882,-1.2050283636180124
-0.8797581216752377,-1.131113929359656
-0.87728264452109,-1.1106171375536604
-0.8750280165738058,-1.0918769692691357
-0.8682191205355978,-1.0615494979314346
-0.8646656405216646,-1.0097357323638023
-0.8639612824465939,-1.0147248537450284
-0.8637892372635996,-1.0178447772162118
-0.8578216633744455,-0.9529298885956518
-0.855990906211062,-0.9399194633657205
-0.8454988825611363,-0.8402031872128688
-0.8362691983259429,-0.7294627141314889
-0.8310556790996877,-0.7033808212500723
-0.8173204316464089,-0.5440652508351703
-0.8149903688288029,-0.515934804174909
-0.8147313802219402,-0.5104391356937915
-0.8061423550828661,-0.4354742854049347
-0.7982658648568299,-0.38464031572613433
-0.7928461991169105,-0.328573032573296
-0.7916034764804709,-0.3139338808713554
-0.7717222937087875,-0.22554830591936692
-0.7670633017819242,-0.20915316261839015
-0.7572129253515074,-0.2009035562903667
-0.7541431841671926,-0.22994906185035222
-0.7355012000151779,-0.3044785966537336
-0.7347551194112452,-0.290561893679762
-0.7342287312635567,-0.29043875380762896
-0.7223196898478621,-0.3866982739702186
-0.7196269089691536,-0.4185960335824329
-0.7154075958230144,-0.4668923750090999
-0.7090291199276173,-0.5323537912092213
-0.695904176032851,-0.6994286723573865
-0.6936575011594783,-0.7535041168473969
-0.6882643849293655,-0.8406519983865663
-0.6737983903274518,-1.048104213445813
-0.6726917721034078,-1.0754522522849395
-0.6719677576844338,-1.084829127202072
-0.6647463420916702,-1.1943757665205177
-0.6628388200903004,-1.2304728998287282
-0.6529053156812785,-1.3907702075607007
-0.6505632805986394,-1.4042347357570335
-0.6466285830579759,-1.4736237475106706
-0.6461688210686494,-1.4930334738385393
-0.6358694804251996,-1.6249154329344324
-0.6319046610531274,-1.6648238879632826
-0.6308859036916479,-1.675908575050797
-0.6303008585019763,-1.6882989101028516
-0.593783795019756,-1.874240080779156
-0.5677699327202195,-1.6679154578979285
-0.5669429172595235,-1.6548744782230145
-0.5480505897257704,-1.3022474095241179
-0.547486369519663,-1.2999234437499794
-0.5135899355370896,-0.3492817326947033
-0.48838069923047644,0.5499749297367593
-0.48667139993118047,0.5923000971529727
-0.4801796855441731,0.8287957213954816
-0.47629382504396656,0.9704476170368551
-0.4636442858616001,1.4161235595718251
-0.462330872823399,1.4694944278998696
-0.46208947094338004,1.4955774816260048
-0.4595148296356055,1.5684383174440522
-0.45432770400140754,1.7429043168410498
-0.45215454510868325,1.7986438324926242
-0.4469384031648449,1.9795756251455048
-0.44155028126515417,2.1181545109023365
-0.4339933621884313,2.3165327022506235
-0.4273347277741033,2.502541215591637
-0.4146942370102775,2.7616621715694203
-0.3924590914342825,3.004176072006891
-0.38804636423647265,3.035936846331506
-0.38119084600056397,3.036797560111189
-0.3768505673174296,3.044597979809451
-0.373460805286034,3.0264102461809466
-0.36891265722808786,3.024996497960693
-0.3637821506542398,2.989787181089874
-0.3620781219227718,2.9625664582360813
-0.35945166786150295,2.944683331527606
-0.3583023214981109,2.941287795344844
-0.35771871272347466,2.924468347578473
-0.3565463212870945,2.9285314397069557
-0.3527952558838834,2.882352785575481
-0.34062713585885707,2.71748869236108
-0.320484259328623,2.352809403218457
-0.3181490606040236,2.307343689830655
-0.3100649390290968,2.1421082938848794
-0.2978286995259456,1.9100806219158835
-0.2928147798682197,1.7971242682783872
-0.2914225654358562,1.7971908957360396
-0.28768235974784506,1.7123814554607504
-0.27532936930906526,1.505999064491998
-0.2751940043246468,1.5136936137400014
-0.2719479152963826,1.4687958770409189
-0.2712796170025298,1.463756265186729
-0.2644659385631978,1.3822505335229593
-0.2621174622122693,1.353203783558396
-0.26191549069455267,1.3500930443984707
-0.25584957052149004,1.2978754386167775
-0.2461435665342191,1.2497726373991445
-0.2266789284782269,1.3030043825221513
-0.2223453446213033,1.3494884229431434
-0.22195146392004972,1.3610858352162425
-0.22118010130828925,1.371165941888306
-0.2204576925209536,1.375056709886558
-0.22038693315017355,1.378857878556988
-0.218852257040969,1.3976454589675766
-0.20437265208789146,1.6314519804870808
-0.202296885922844,1.6604494709123547
-0.19820856390622144,1.7609737466736857
-0.19697269452696498,1.7782904311802203
-0.19684952782619458,1.7933760045061942
-0.19301354155805406,1.8847125924001902
-0.19228117509040388,1.8903355239727768
-0.18552228668946658,2.0947619387715175
-0.1794402213333841,2.265153520140364
-0.16978785862943502,2.5828784230237303
-0.16653526238721783,2.7053462934662784
-0.16502908435505415,2.7701019234787876
-0.16084166934408284,2.8982219604446255
-0.1603183843924434,2.918383753129483
-0.14713387193803618,3.4277788612993154
-0.14523364843660902,3.4867440058047343
-0.14158625846448736,3.6204988652754193
-0.13834482473103016,3.758093369358906
-0.12475765734911448,4.256195258140969
-0.10387628767758095,4.954145231265704
-0.09726610153808135,5.13012696413287
-0.08802555619434749,5.346475387269677
-0.085039023665475,5.394208394339405
-0.07605567332099383,5.530353641186649
-0.06004748077798272,5.629437114665323
-0.05881743197100864,5.621132618945795
-0.05610971083620786,5.615695152898737
-0.048899152652400524,5.576240525155894
-0.04261725540000594,5.518532602393888
-0.04205742260540646,5.491257569158481
-0.040267944472536676,5.475379928227461
-0.021760833295091597,5.034068156374178
-0.001026940148296518,4.247816955849212
0.00030982569476778465,4.189215505858427
0.004302587000752478,3.9967878640204155
0.006706825933475713,3.8916756255284746
0.007697641651736475,3.8323756107150793
0.01484629110643354,3.46747445629359
0.016633334281797474,3.3654757470919443
0.021591727663609284,3.0721132063271175
0.024957923878274002,2.8932033846933516
0.02500475692214943,2.876619226088808
0.0298767454283837,2.604180825846149
0.044495132584633,1.7142495354688327
0.04522281491388824,1.6680348361989927
0.05074054688307594,1.313736296316577
0.055498961981551354,1.051713201538627
0.055850689036791135,1.0210271137928664
0.0561212410557701,0.9966019798007408
0.059408027310463574,0.7944988542111623
0.06368938401661683,0.5394341308208827
0.07156476442807325,0.07467345192509184
0.07885780563632894,-0.36592083461695457
0.08042430890776586,-0.441375187702133
0.080596518070152,-0.4619045239003401
0.09430065817282429,-1.1680358023094184
0.10191046189469866,-1.5284955989288649
0.1149833157727036,-2.0425765129841635
0.11634821277319318,-2.1026127464317237
0.1267186170018375,-2.4064390008148053
0.13869079033444986,-2.644365731627242
0.13967264220612918,-2.671651680604674
0.14085494160131296,-2.6949167636068454
0.14375673230552088,-2.7335750520121986
0.1532928859221938,-2.8019571200450115
0.15687448031617635,-2.803999705573511
0.16726163324686638,-2.793518841871779
0.16791526762860487,-2.785330804469769
0.18553835811296082,-2.5390530430417257
0.1949130184440211,-2.331485591994114
0.20055524946455705,-2.1970605735905897
0.20375058236874732,-2.0970868742763877
0.21576632854784172,-1.7130977045099192
0.2220945635093141,-1.4943602217305685
0.2221540280216585,-1.5127626000431231
0.22379906493137458,-1.459541911670883
0.23289269430620863,-1.1461814994524897
0.24353573169028042,-0.7458470605595865
0.25205585973989786,-0.455427736215819
0.2633406795363955,-0.08904839135089501
0.272282294175767,0.1796838979577351
0.2750673348597621,0.25361510060069464
0.2837366270340178,0.4715119607028498
0.2930472841315295,0.6396186252159856
0.3012002659574575,0.7681114994061031
0.30311652042275394,0.7741448431140604
0.3052084140175384,0.8032459287067497
0.30715370816207344,0.8184897970337349
0.31089790322084987,0.8575210890451251
0.31296042052873574,0.8597142023649635
0.3133547164354793,0.8569389808334349
0.31647816522735317,0.8806787162421391
0.3533052784644273,0.45444662677712494
0.3597053707941611,0.2993357266886292
0.36251756611643415,0.2170175074002385
0.3634159346602326,0.18869109108860893
0.36534913179696904,0.1459149358749673
0.3749862802157353,-0.16507967292355996
0.38064456987560646,-0.3681174436218671
0.3869259928007378,-0.5913829559341206
0.4012890854289184,-1.1402157694428063
0.41414085756531893,-1.6556909772552832
0.41769716112915845,-1.7898661763369705
0.423209912730258,-2.0007389462789655
0.42696203973728375,-2.1592967652488713
0.432399567374139,-2.3446525598839467
0.43405959624058976,-2.4252536845589927
0.44019664169807493,-2.6184632282340674
0.4427915720933693,-2.699012820760184
0.4476541253232176,-2.8655229958975097
0.4504488733304437,-2.928287357977028
0.4599376678340099,-3.1765515619433273
0.4658713498689515,-3.2918320393285074
0.4755039421737619,-3.44286757244167
0.4757508235464991,-3.4455426689307176
0.48035018866978874,-3.488174714223912
0.491883513417374,-3.549568337722754
0.5021006862484816,-3.511484244711824
0.5073324506723251,-3.466357589630791
0.5078041561173703,-3.4361378432371117
0.5097839948821887,-3.438296509103143
0.5149149791296099,-3.3593894736566945
0.5200033680059644,-3.25219556314137
0.5207488723237557,-3.2444618665276708
0.5348486409510764,-2.847938715693739
0.5390561215901268,-2.7286828133995216
0.5532464092083647,-2.162440881175441
0.556004616343869,-2.0525901913447693
0.5560462649079048,-2.061842200881844
0.5654647420421073,-1.639353998127383
0.5742455294751334,-1.195504254222554
0.5771435851687299,-1.0361509978091208
0.5869405231934715,-0.5397571478264378
0.586958765774158,-0.5403667086800259
0.59040054643692,-0.3485822313974291
0.5996612933945142,0.1366995981658641
0.6113949468190931,0.7514513395639295
0.6125867621586494,0.8208816117457284
0.6169175577409876,1.0429075894478197
0.6200559405492374,1.1994704056636607
0.6264518444735772,1.5085976164534185
0.627651822915519,1.5456960474036854
0.6313800142720152,1.7307334042929303
0.6510626910547659,2.52355356956548
0.6511832229470649,2.5383299662824768
0.6664575683383975,3.010780202510635
0.6832926249002167,3.3234772676841975
0.6846628823701026,3.3559648666511244
0.6910797779577775,3.418760820821121
0.6966107503592727,3.455524313291266
0.6984712626203615,3.4668893271031123
0.7035534223373703,3.4685470573972697
0.7041258979764051,3.477965136073204
0.7150606235542432,3.407928301737587
0.7177363195494673,3.3634184593543712
0.7222686489071539,3.3238961619936704
0.7361443003218358,3.0528837062920187
0.7365842426893532,3.0573697808485885
0.7395019389947919,2.9917736759096045
0.7468757706342828,2.794089597097423
0.752742762050552,2.619132262981243
0.7550784300786071,2.5466891351499488
0.7572269684775925,2.470541515267321
0.75794018571154,2.4485382578035844
0.7592141384840536,2.402134092428473
0.7697606315022743,2.0443301878676317
0.7740117230840333,1.868685432431981
0.775727077854234,1.811741292965416
0.7779447287742256,1.6998031188502742
0.7795674328800795,1.6584194208478333
0.7852002329128256,1.4166348962737012
0.7869652634311315,1.3591566707266902
0.7978558760682577,0.9064124430322428
0.7996091768603915,0.8389558711005907
0.7998065635655092,0.8485421158420753
0.8003025224118501,0.8032175213170619
0.8007979624002797,0.7961689438485168
0.8135563562386308,0.2715890214902629
0.8408828623019979,-0.7941493354256898
0.8531152191592852,-1.2113876419558465
0.8536182639143908,-1.2262937032521128
0.8564579211717684,-1.3026380889035865
0.8758133524843124,-1.8534936798219948
0.8804740335757293,-1.9520740709873736
0.89320041445729,-2.213855370349558
0.9112916364203949,-2.4664457401898723
0.9173579241476535,-2.5230022785618553
0.9183445406702431,-2.54363087916326
0.9205505312226014,-2.5611005536363307
0.9212382213173376,-2.556835493918502
0.9254608269752724,-2.5874830577759567
0.928283795031791,-2.6095449059815365
0.9291795127666491,-2.615788628643707
0.9304462571456531,-2.6111455886286126
0.9311278018836582,-2.6195088926671444
0.9357603609703955,-2.644730437959174
0.9484759552838486,-2.6551093387366977
0.9512111258962141,-2.621910579589272
0.9538792506913749,-2.662371607847775
0.9569033178800437,-2.6502739258046257
0.957448415589905,-2.6382746954662055
0.9621541698516651,-2.628497180409804
0.9623954945137276,-2.6242107290051817
0.9669271782872708,-2.592033803004004
0.9779115360933863,-2.5507252639698654
0.9977043040727929,-2.4001786623444765
1.0017937343231642,-2.350867484266151
1.0022042306886014,-2.353102798062085
1.0031304576265292,-2.336297226654852
1.0046050779470868,-2.3367611183529826
1.0137143530759989,-2.232358767816625
1.0207505188420596,-2.1581010453712546
1.0252048682129944,-2.1185235839019927
1.0410981508202255,-1.9416671504795062
1.0493420459422005,-1.8246582550245853
1.0623754461612105,-1.6580142286574486
1.0700674090773674,-1.5366290782965308
1.0718345940650629,-1.51227940770929
1.0815685200879859,-1.3587491355859644
1.0853208886224852,-1.2929985985999977
1.0891306271569174,-1.2541486378567084
1.0904517745993036,-1.2145643075486
1.1058578435162865,-0.9373517086783149
1.1088596807676865,-0.8821946429097343
1.1159513177541456,-0.7432439238641607
1.122328325447187,-0.626946633129457
1.1241285021860268,-0.5773034537487232
1.1354439834185577,-0.320564097895939
1.135926790428548,-0.32814244481236693
1.136864433718019,-0.28611494377967855
1.137442945214464,-0.29054643468053787
1.1413662484374854,-0.20334341524449615
1.1423324001718278,-0.16825100699380763
1.14541423684366,-0.10946036746909371
1.1500802631307039,0.006707730775833906
1.165556446814187,0.39618133699222896
1.171358518732477,0.5389303413835695
1.1810444080084368,0.7804610864612165
1.1921741389387908,1.059820541635869
1.1933008102004772,1.089703714348993
1.1968366776454236,1.19213227023153
1.197745128363712,1.2020577240811592
1.2000594176664707,1.2654649835384093
1.2027114982034028,1.3294293472363805
1.204606677920621,1.3877253456873946
1.220363176149835,1.7505179045746662
1.223220786036359,1.794904284875353
1.2383853439534356,2.094428464536336
1.2414409191895794,2.1351771863580344
1.2415858595063334,2.1756660208197034
1.2422035778716811,2.1556119901097226
1.2465751173002797,2.2265661998923285
1.2508496182721203,2.288165361735095
1.2559148195397327,2.3572600360722418
1.2565638754069433,2.3377140299021613
1.2569087956401743,2.3667641699937763
1.2609024733222203,2.403134517213807
1.267315793124304,2.4598874289913617
1.272296506749787,2.5009626351912977
1.276715913058954,2.520653296980068
1.2813399141715784,2.5193110499213076
1.281938080513191,2.518227844714182
1.2954696683610738,2.496646983154245
1.305585662823197,2.405526138593339
1.3077094217443488,2.3764320711685865
