n_harmonics,base_freq,magnitudes,instruments
7,3.26828221812365,"[ 0.57783965  0.60661568 -0.17578507  1.59605676  1.68854254 -0.61260122
  0.4000389 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
-1.9846764147931517,-1.4377540751305076
-1.975346706691492,-1.1976723995910548
-1.9742500964086978,-1.164519640585103
-1.97256621293764,-1.1251651397813465
-1.9713851666767623,-1.0989885921139768
-1.9687224238123626,-1.0668125849429693
-1.9648269639420846,-0.9856119306248365
-1.960751945738789,-0.8728773800410559
-1.9586669396753256,-0.8313074496618665
-1.9576576506129197,-0.8051722793024683
-1.9451212108760225,-0.608278625274712
-1.936593496414132,-0.5374575195002701
-1.9348848684039706,-0.5077274400500406
-1.926428468474323,-0.48550156144331724
-1.90984395831119,-0.5311819012972174
-1.9070736475154813,-0.5493407560534543
-1.9070387596126526,-0.5522527617664367
-1.9048132527700987,-0.5742021810248488
-1.9025022440516328,-0.5926457392172254
-1.9020617773094337,-0.6255003990534317
-1.8947278447208296,-0.702293227044867
-1.8863358582085672,-0.8517723642777223
-1.8833867853244413,-0.9259990746139017
-1.877116496679638,-1.0527294599834343
-1.871833996263005,-1.1775230698105403
-1.860600999607583,-1.467303001518872
-1.8591977907545292,-1.5111907341401856
-1.855748078553703,-1.6013853660557447
-1.8498246883107352,-1.745561224048574
-1.846685862344991,-1.8383147224651588
-1.839689535702131,-2.0260236371365705
-1.8375415228326804,-2.0871053262306813
-1.8334661550390894,-2.1926312810499384
-1.8318337476193078,-2.2188448539529246
-1.8258928782804273,-2.339208523088816
-1.8203780466896957,-2.455814072266835
-1.8103737776463433,-2.60389958385235
-1.8059863153842544,-2.6931962571756904
-1.8019691016836445,-2.7266558066330226
-1.7934352672304756,-2.783409244136773
-1.7785609404624463,-2.7781799531643068
-1.7760488959129614,-2.763030112596343
-1.7564929728366725,-2.5230830858221007
-1.7408120702892689,-2.1894666137375376
-1.709630180682987,-1.3423316241549026
-1.7067675785811929,-1.2679881674203088
-1.692329200767648,-0.8593750085291678
-1.6782064660496114,-0.5492981566433336
-1.6697386531516167,-0.39623214168415793
-1.6691816791714704,-0.36307865201205164
-1.6583377171130953,-0.22279330150892684
-1.6533432281590907,-0.16218696910730473
-1.6469800083984423,-0.12274921698446879
-1.63923860075051,-0.13082668599591546
-1.6334822054669162,-0.14239334389654118
-1.6236515835035816,-0.1957997959256222
-1.6188275803079064,-0.2220068709917214
-1.5995899452167843,-0.4441194437300329
-1.5995624207391452,-0.4308207042383994
-1.5979817163673533,-0.4794545891364487
-1.5687037743245527,-0.9668575836678494
-1.5597374730471987,-1.084899020553423
-1.5513971684281653,-1.2193213473687414
-1.5447593315975767,-1.2313706049296909
-1.5441809949542973,-1.2609053807199766
-1.5433150911611153,-1.2713201881949658
-1.5386965994395292,-1.3047259298214053
-1.5386753333420788,-1.3043379798812227
-1.5333781637130877,-1.3067476336134836
-1.5312583289928043,-1.3165520148923875
-1.519542235374407,-1.2770955852033072
-1.5069107319604242,-1.1394998389001687
-1.5064376443713108,-1.1449344340685657
-1.5063871436574254,-1.1404230175296284
-1.4969310636861617,-0.9747505742949469
-1.4882543732693163,-0.7789387484506046
-1.486087795698999,-0.7099852836068533
-1.4800091967781992,-0.5329347071151861
-1.473164660894653,-0.2866639588039303
-1.469083909125412,-0.17464960249974007
-1.4502781580293247,0.5816903616407519
-1.4357288471403542,1.2221999681629894
-1.4304808786013832,1.4408235994471605
-1.4141164267344768,2.106456406077698
-1.4084642716602733,2.3306424842921802
-1.4022113944164398,2.553885267040379
-1.3990112203447098,2.6652730874107413
-1.3900821070327496,2.9378387152737346
-1.3839248165163507,3.077633157203183
-1.380714704643398,3.1631026285512194
-1.3764366083434196,3.2333471222393597
-1.37639733196753,3.226449442483886
-1.3753115339091369,3.267002195879742
-1.3542094637873585,3.461445564569414
-1.3503927707774226,3.469738407209231
-1.3503710754868985,3.4581153718186637
-1.3440177173565944,3.4398697793097015
-1.3431138324816494,3.4086460512635335
-1.3377011245949664,3.3752023698576488
-1.334619645866368,3.3306238259398935
-1.328663080001964,3.2275345009918364
-1.3261299271239195,3.1978813596859323
-1.3170091731753069,2.9724744589905603
-1.3046319059757236,2.6157901376009853
-1.3004424825790746,2.45211032162957
-1.299569711138278,2.434657291354858
-1.2970324679242102,2.3480797489462346
-1.2900460517042964,2.0668317284474442
-1.2854375266347373,1.8828530931784588
-1.2839274505932243,1.807623359797842
-1.2695088152410499,1.1769153086298771
-1.265824550854336,1.0152048195255912
-1.2635719359417954,0.9020121644401407
-1.255760761046968,0.5626861539403697
-1.2539057980997208,0.4860581800143185
-1.2461498353836458,0.09869941333484661
-1.2322262678445177,-0.5071180589789558
-1.2271352314271045,-0.7231846543915783
-1.2269377889980988,-0.7433622999968614
-1.21851675311465,-1.084747219224173
-1.216020150107468,-1.1837859970311861
-1.211873046598196,-1.321908211891471
-1.20855099776645,-1.442986626151963
-1.2012654567565133,-1.7117038742323345
-1.1990943616430025,-1.7910400606019579
-1.1963155212070704,-1.8673456318040136
-1.1886556485277695,-2.1049010876650183
-1.1881435571851664,-2.1159251711875404
-1.1837636616260276,-2.244974350131355
-1.1797475821046963,-2.358121351470372
-1.1763583271306297,-2.4173757279033774
-1.1616706051768204,-2.759242384911628
-1.1421250143264317,-3.008356001345074
-1.1410838146021316,-3.0128528767081417
-1.1381629262034245,-3.0595044006062717
-1.1372682342281764,-3.0481190701577776
-1.1279579178659196,-3.112628236422105
-1.1248693352319565,-3.121434758991343
-1.1238905542209638,-3.1120543614735476
-1.1233770094996287,-3.1437217384962164
-1.1224241534776596,-3.138375667035636
-1.1202917806762163,-3.1372719102055933
-1.1129277623104339,-3.1221541044116665
-1.1113718859503172,-3.1392521795407555
-1.1085482427161244,-3.1268780695479554
-1.1056523636716635,-3.10174640662902
-1.105169852797541,-3.120083902955563
-1.0998182823051166,-3.0741346720964975
-1.0947789928079221,-3.0223163859245066
-1.0918618173708492,-2.9874263876039175
-1.090827000613349,-2.9798269577837804
-1.0844371191633568,-2.931613717817138
-1.0837010291467377,-2.90600200209146
-1.078184344641353,-2.8528571817518253
-1.077820334906256,-2.8358303048422813
-1.0686222509559407,-2.692818667688992
-1.0597403892496893,-2.5120558206627845
-1.0578990607730119,-2.4652781125246968
-1.055221978625859,-2.399009466254445
-1.0429389522709591,-2.103970280827237
-1.0425601448071944,-2.0703182015856263
-1.035803053668404,-1.905557199995415
-1.035417083356939,-1.8525357032290295
-1.0191284908891622,-1.299173032755488
-1.016656374919857,-1.216910268603701
-0.99741108630016,-0.4638400376439779
-0.9946575157772513,-0.3330214342490192
-0.9934991477288513,-0.2981516477317768
-0.9933911898602195,-0.2979727527589382
-0.9899666586785578,-0.12044922604649366
-0.9718865481133436,0.6468919990542499
-0.9569209922799375,1.3010413035899966
-0.949448088793432,1.6318112856448796
-0.9436032347974441,1.867673141648113
-0.9364356255159603,2.1403462114800638
-0.9360422204224133,2.151881795471267
-0.9299550301873794,2.3763430892847186
-0.9257451096964475,2.5170364240295275
-0.9002554453023226,3.1158470797157394
-0.8997185365276934,3.1155135944681507
-0.8996807319693652,3.1333075468400007
-0.8980783397057368,3.1381928901658567
-0.8897592534412495,3.23589450228027
-0.8891408160515959,3.2572310951990135
-0.8888999191232281,3.2498170397211785
-0.887470514995246,3.25371836831246
-0.8816467231444793,3.282484717254992
-0.877644035885953,3.286099288443986
-0.8775275406805232,3.2908972120731654
-0.8754247625735685,3.272143653337131
-0.8729583034697157,3.2680330560486204
-0.872289881517383,3.2809536609494394
-0.8697287355938075,3.2361220156387964
-0.8612249611713683,3.15517535912896
-0.8556751881801246,3.0585727288991214
-0.8522700207413934,3.0029996883357906
-0.8491228075886221,2.94184509813239
-0.8391722292923216,2.69566080540513
-0.8382844981961242,2.655696663644779
-0.8376906433598572,2.6503921456337687
-0.8348563751178002,2.55184437095954
-0.8235590626227616,2.1823223464723602
-0.8193652033417678,2.0450207407230905
-0.8118531693979314,1.7693721679347307
-0.810557600596912,1.7075841219286134
-0.8101137113777566,1.6857829130206041
-0.8095056105389089,1.651929317974182
-0.7874743016078356,0.7760336670318365
-0.784844020968448,0.673898728417187
-0.7827467914191653,0.6023969941544093
-0.782206733646877,0.5690125954580609
-0.7765863826886239,0.3615213217200191
-0.774385603986957,0.3013031484054278
-0.7733748110198451,0.24087088578837393
-0.7716638430518175,0.2179778800901001
-0.7498891718169087,-0.39909940163726126
-0.7282044765116682,-0.6602093720047978
-0.7206312950987499,-0.6618532204820963
-0.7157590626832486,-0.658598992517182
-0.6938107231494843,-0.3133555783550244
-0.6895482216009885,-0.1960027954770266
-0.6885708137248931,-0.18140948058774364
-0.6850755268325397,-0.09419117433269766
-0.6808611332815966,0.045284555529958595
-0.6724669420444798,0.29533087220613036
-0.6722519102003046,0.337609835151588
-0.6710800525989242,0.3673107622114806
-0.6672067400103683,0.5258008521013137
-0.6639057058236277,0.6542541980381518
-0.6551036431472665,0.9602624495280349
-0.6535528018982548,1.0238441880382827
-0.6447761224217778,1.395218363463584
-0.6434365992772832,1.4277130063824972
-0.639935282318902,1.565570348073826
-0.6361169277831498,1.7159264818151267
-0.619843431936415,2.2775556591976227
-0.6063666779982793,2.6487523407682727
-0.599521975117475,2.8020079448155837
-0.5853820331364687,2.9730793835782046
-0.5795200501452014,2.9816739922774183
-0.5770965846486025,2.978644073707217
-0.5769023608646422,2.9766237523850454
-0.5688935505313051,2.9840639298902607
-0.5687976710423515,2.968409564992039
-0.5675479239084789,2.9547984939994962
-0.5629693641384366,2.8872112983891247
-0.552181992368534,2.7038662163558684
-0.5515903345139925,2.6792965138442493
-0.5469102544842759,2.5830862570619986
-0.546761510111454,2.5899164902050402
-0.5457553589519897,2.5263523764996734
-0.5444015792054788,2.5320965167047746
-0.5164081265937108,1.5319432149001488
-0.5062435204571667,1.1054844928097591
-0.5058053002264984,1.0775654485501478
-0.5006140524340119,0.8735349148646003
-0.5004974667613147,0.847724876537871
-0.4738406942547053,-0.23317679197177857
-0.47321140677609463,-0.25138927138585526
-0.4684459218002788,-0.41712165632256526
-0.4507832943305523,-0.8680905436525923
-0.44989979000753033,-0.889825335788609
-0.44868407443644465,-0.9029790880661912
-0.43772902123114754,-1.052244527855805
-0.4361244950999943,-1.0613885339547382
-0.4269993447356861,-1.0974959167891056
-0.42601019536275153,-1.1039447936659523
-0.3995494790815193,-0.7410691716922555
-0.396203555659703,-0.6430093870449978
-0.3945471409756385,-0.6248248265884516
-0.3891645710924898,-0.4821597954591335
-0.3823997400924517,-0.2555743093437065
-0.3707946220154019,0.13293643849623832
-0.3686893684269057,0.21909531167872356
-0.366398678208963,0.3102526224557334
-0.36113199451257305,0.5050967453885131
-0.3537306633807171,0.7753787127253146
-0.35354122473846683,0.8059496283430464
-0.34875486564818825,1.0008563894997227
-0.3408747944716666,1.2952723763304639
-0.326803661716216,1.7420912432506146
-0.31131826079607894,2.1435796735672348
-0.3057517763124942,2.233351125650525
-0.3027236634316317,2.2588917917935887
-0.3018140682582482,2.297431635845947
-0.3014311777840679,2.2911287710821604
-0.2965005999935255,2.334514001052953
-0.2932103430640485,2.362328789260532
-0.2928090582459095,2.377631316367451
-0.2800151685477905,2.338707196161132
-0.2604318507996881,2.020794425508001
-0.2449991307413506,1.561590532073898
-0.2420199990605587,1.4282529523954257
-0.23330135791488216,1.0861925743644574
-0.2292333433860092,0.9117493680079318
-0.22005638349818746,0.4790077358344655
-0.21359244384383969,0.1988536516372254
-0.20850875506761746,-0.027269426645115193
-0.1961537680637111,-0.6148614996196858
-0.18900685356047653,-0.9432986340401552
-0.18280012507986765,-1.1814494859288165
-0.16858735140905168,-1.7174961123090944
-0.15522986358530355,-2.115803070510757
-0.14250803276230783,-2.3382614334491394
-0.139807223582201,-2.390456875610058
-0.13781802879614746,-2.418412526687003
-0.1259453996943911,-2.4745737630349898
-0.11918262915392575,-2.475300704379956
-0.11212531994373709,-2.4422611214907732
-0.09991129103487495,-2.2923912350007205
-0.07827379633998799,-1.8186702515741662
-0.07551936595802022,-1.753437899622169
-0.0704791491586132,-1.6546117020701376
-0.06482728856617648,-1.496007937110248
-0.059365837876542926,-1.368097900643096
-0.05181863485237326,-1.1822456603126794
-0.039969360263285125,-0.9042765578598206
-0.037154761508753076,-0.8312139144440805
-0.02339625504229126,-0.6361744587196073
-0.021539344383762593,-0.6109365067838254
-0.0060773493833226055,-0.47314233824025065
-0.0025906586838830847,-0.48197841086563264
0.009700247150807417,-0.5139086959215368
0.015037075994936977,-0.5693018166536521
0.021182001862008804,-0.6253946750321202
0.027793655367779557,-0.7011838525861457
0.03134283086708578,-0.7466152814990822
0.03521670829684709,-0.8521396748400538
0.03906009794990428,-0.90731896959934
0.04258825260928978,-0.9887395486476569
0.04733659848968319,-1.0908622021785452
0.05568246637696772,-1.310196532367282
0.06098551928317075,-1.4698591634527822
0.06356290207085191,-1.5166804972134527
0.06739228726089141,-1.6272995800325676
0.0769228432718343,-1.8831773613822422
0.07949039016024084,-1.951476336761377
0.08088197361605554,-1.9858724228450595
0.09151321830619752,-2.230247546594489
0.10684369396030302,-2.5387673799207757
0.1130626297469366,-2.632604452649248
0.11380667772758457,-2.6352250590691306
0.11895491602758579,-2.682862146595684
0.11948289912582766,-2.707942272821539
0.12886902284523405,-2.7734715927220455
0.14094363600867066,-2.7883488811526074
0.15472544442497682,-2.672891803270547
0.1569639597706285,-2.651332793696739
0.16178086573153028,-2.5858685774663144
0.1937467203465637,-1.896427934469991
0.19537631008095602,-1.8399043402527915
0.19600227000059434,-1.84369336914303
0.19813341013455155,-1.7765533675414424
0.19936421801788295,-1.7437027587524094
0.2044656687583153,-1.5733985088256246
0.20952238583989935,-1.449391416670865
0.2164307069154039,-1.2189096195318838
0.21677600381654294,-1.239015466302414
0.2171982632210323,-1.2218067678590678
0.22262215957037013,-1.0893575373491404
0.22494758379730895,-1.007739179404294
0.22722080430370895,-0.9441364187795934
0.23357235372664586,-0.7988845502195704
0.23888178037905972,-0.6628982687728335
0.24652090687911477,-0.5180247719562996
0.2662240127513096,-0.22174920433517445
0.28344787126115634,-0.10526192537686103
0.2861782465086735,-0.12052366473275208
0.28714666181603343,-0.11254464440238343
0.29066588512229385,-0.11495234894158081
0.29465612917412365,-0.13017327581246804
0.29483493794676985,-0.14842879121180502
0.29667357672260763,-0.15546503101150244
0.3052644910902629,-0.2228273558459577
0.3166928846384929,-0.3378918674693034
0.324304573195374,-0.47900811983468705
0.32482687863249726,-0.46378299011440144
0.3292685535209996,-0.5452923476161315
0.3301804221319036,-0.5565210812733846
0.3326256753086332,-0.6020604293883023
0.3335224999215085,-0.6116184599444597
0.33408547491781704,-0.6273923618956317
0.3371528767260985,-0.6683951568421983
0.3372927180590972,-0.6877914073304996
0.3453644887992642,-0.8204034691013761
0.34674917956649765,-0.8355832730556485
0.35280296351729046,-0.9423157087444627
0.35486731088304246,-0.9576614074925195
0.35522858677962965,-0.9823304624586296
0.36845392089617857,-1.1900711261379548
0.38314348975824153,-1.3068583486731167
0.38403207914674375,-1.2957836658066355
0.384686668539282,-1.2994051366240986
0.387059271553186,-1.3026297319067115
0.38952168054753766,-1.3339600665789693
0.3958747171299146,-1.3287836036193905
0.40396186310945215,-1.2760774179704826
0.4067685784223327,-1.2405949782322134
0.4145959122460656,-1.1585388636409037
0.4297869197794726,-0.8704872861054991
0.4332645732142839,-0.7985177747003491
0.44742549096956097,-0.3765275025989855
0.4484837688514336,-0.33770335589741995
0.4582753250555207,0.011572092895559067
0.4683852533798727,0.42834468562527045
0.47902451197630924,0.8809653816587707
0.4881728633949578,1.270814285921594
0.4945510333062417,1.5376765972233368
0.4953606772632595,1.5734150947849737
0.5001822873522803,1.778169379831
0.5079214456105143,2.1124581186882874
0.5340739165699713,2.9604467159968397
0.5366771455978601,3.0247762345564166
0.5404169315681404,3.1307396437761588
0.5424530109517329,3.1999647069809325
0.5426823577072586,3.182842048403958
0.5532166177694338,3.366762508774561
0.5549974534275428,3.37080815420197
0.5599209156866389,3.4232398168151934
0.5749237777154819,3.46030582957949
0.5753359307487784,3.4683238389869606
0.5805559333808032,3.4129391708888326
0.581722775085558,3.418914780624202
0.590059101749492,3.2976844966052274
0.5920660832577811,3.2793151054018024
0.6093525627144443,2.885492914860654
0.6107042800985383,2.8211985065874616
0.6135687597470216,2.7328180800844564
0.6150194205005146,2.698593789505333
0.6225872284208398,2.44355075977164
0.6275252270492002,2.2542799671457048
0.6282596606858224,2.2213349503017006
0.6337670756654368,2.024666606846039
0.6380687505471965,1.839850215558641
0.6416544758654399,1.6773544140591572
0.6685911913254401,0.4503988542668621
0.6693894250500905,0.4303919377392691
0.6706247196455823,0.3833573586985565
0.671663535380647,0.34249665473442437
0.6754496136840089,0.1602064869014217
0.6825082902981481,-0.15332800864011642
0.6827376828460485,-0.1876987333220713
0.693995885817972,-0.6722249541539531
0.6981011454702717,-0.8560672365923813
0.7009170314457869,-0.9514756700157706
0.7070929573827023,-1.1939173924260618
0.715836603166784,-1.5184608272008295
0.7184021959231761,-1.6062797569131555
0.7195033112854254,-1.6267722577433332
0.7270791366489675,-1.9039424946302512
0.7336647531619769,-2.0898145035696105
0.7392088285206313,-2.2544318086155837
0.7448936032017062,-2.402595391396914
0.7463756868922564,-2.415808575408406
0.751337830542663,-2.524160364882963
0.7562465357489767,-2.638068998437467
0.7613915023172266,-2.755369202922854
0.7690860376336603,-2.8770304966552875
0.7717078405720121,-2.8997738218657583
0.7811341249154911,-3.0062218950116546
0.7851885455461067,-3.055374075072255
0.7859955309478766,-3.0503941717128527
0.7865290285340798,-3.075243080382459
0.7898824515484217,-3.09037645605951
0.7907238976524189,-3.089833833823453
0.7933087100002583,-3.117527770715908
0.796054160420657,-3.1200681461081623
0.7960811476040379,-3.1127797139738544
0.8138305136675621,-3.0951356053407793
0.8235474147498136,-3.055022457303861
0.8255698645382905,-3.0567492908096217
0.8449049940870523,-2.843189664183333
0.848039884324407,-2.7791977787191957
0.8480809540247414,-2.793927784825329
0.8494988579758771,-2.7666905373630337
0.8558111779061504,-2.6645437731163586
0.8709564432337018,-2.301987670354218
0.8814427301199359,-2.017828424202711
0.8879776284805705,-1.850462134387868
0.8882368562709853,-1.8140575170866458
0.8914153451792357,-1.7061924218417086
0.9052689167477141,-1.233226696419012
0.9068447636494139,-1.1880800417120128
0.9093411786882788,-1.098507799889576
0.9096898636921429,-1.0917563033012467
0.9213717827624555,-0.5909085279149683
0.9218087132685167,-0.5811154608529451
0.9250270767396804,-0.4445543494304475
0.9270476089636928,-0.35524692028833516
0.9395652178531377,0.16954892530410437
0.9444085051677202,0.36404671857667265
0.9475726399613702,0.5131915517884392
0.9488242341268132,0.5738900300670784
0.9489571905116665,0.5626975558645972
0.9517810533248214,0.7272202810895412
0.955499995054975,0.8751202471196866
0.9586967029422708,1.0099700294866114
0.9789597155079823,1.8839955741311152
0.9930563950370348,2.3932231677121103
0.9963311259225893,2.494227695065132
0.9963547763998619,2.5002617761672146
0.9983288141253261,2.569739074013452
1.0047004838713862,2.7242133645759963
1.013764856865368,2.9678635912478706
1.0165395787340703,3.005400099133307
1.0324333885383101,3.2439026510205564
1.0329854063356603,3.235406087172472
1.0342753036884424,3.255933608517499
1.0665968100733512,3.0788284750845074
1.0733290865753915,2.9536452988752484
1.0844823726398864,2.656160267082723
1.0958629655840975,2.2737549654477083
1.0976495008912526,2.212867948589078
1.1005334177902544,2.1164252839149325
1.1050412690507745,1.9636710420078867
1.1214661662475738,1.312631150638318
1.1246830523698277,1.1799627492059084
1.1257104011348362,1.1485871190256187
1.1347192538225794,0.7925615115614254
1.1347234125783077,0.7851601025117496
1.1411713846005558,0.5695860112004305
1.1543306304189205,0.07077905045004948
1.1668471151435575,-0.2738590321603528
1.1689866463899898,-0.3174211924178862
1.1735950123510488,-0.40135273416421025
1.1767633958099708,-0.4848230573392686
1.1832082594494544,-0.5638190520704099
1.1846155828090517,-0.5764809659838679
1.1895080681014072,-0.6216210885298461
1.2016191075450893,-0.6829193886582491
1.202700645501868,-0.658850885144106
1.2036469115150181,-0.647606896004612
1.210081776073988,-0.6157757207660494
1.210500794212745,-0.5998772350232339
1.2134344242594208,-0.5866050702191896
1.2169243056427952,-0.5249891443442268
1.2303185099740892,-0.2838440701208243
1.2320713272241584,-0.23234713361523707
1.2394044377996893,-0.02018799146546914
1.2405260377067266,-0.0021048420879835363
1.2468099156512578,0.20028058600962884
1.248217150126643,0.2605901656790488
1.2534046640633845,0.44516895259527484
1.2650056782601045,0.8882364150244191
1.2686401701113397,1.013402788003339
1.278421235466693,1.4104449723741939
1.2812300039165514,1.520684272361838
1.3101426363199105,2.50364769782703
1.310632540239184,2.5159361931826445
