n_harmonics,base_freq,magnitudes,instruments
9,3.6812478973662484,"[ 0.05412106  0.42777245  0.95990507 -0.98092706  1.11004001 -0.17677279
  0.82198938 -1.03907841  0.79329527]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.4551947663317346,3.958614333403147
-2.448670847799522,4.286513825732182
-2.448011455542133,4.330701796022748
-2.415337822678447,5.449410257838686
-2.409806213883137,5.42678278143362
-2.407109970071539,5.432601554731848
-2.4063388720105783,5.39710694807651
-2.404074943726214,5.422673348819895
-2.401220863346339,5.388125604270491
-2.396131301420399,5.289305868044666
-2.387531959906844,5.039900039215311
-2.3871755221247586,5.0347555713633945
-2.378825526147146,4.663683765611012
-2.3643702671334443,3.8338241065774734
-2.344868806805941,2.4548956524218686
-2.340137853486686,2.156552362887948
-2.3297369422246352,1.3591675936119192
-2.3272391703575024,1.197065193262537
-2.325306734334966,1.0990107679292684
-2.3209286555323145,0.8182572601048702
-2.320162081557629,0.7384768040075045
-2.3012993982087595,-0.22618948379474363
-2.3003860870163146,-0.2551995643585791
-2.281620339827806,-0.7056139227493229
-2.281245568197222,-0.66778893973669
-2.280309653608022,-0.6787223801034991
-2.278133129761845,-0.7063024542592152
-2.274607410476075,-0.6835726488284087
-2.2732450990947752,-0.6294277405467025
-2.2607111881392585,-0.3954995402792757
-2.2542722185497794,-0.21422798835429374
-2.2505058271067018,-0.0650674343103422
-2.24787531799891,0.01627091808648414
-2.2239059998331854,1.1801009015730706
-2.223871615274969,1.1658556702533711
-2.222470995773291,1.265754079829184
-2.217590197834138,1.4507708112763171
-2.2077512736836287,1.8007413146059785
-2.207701020781732,1.8535846394186384
-2.201532775942803,1.996740146749013
-2.1958302406371204,2.1735917569390333
-2.1896537709858253,2.2428545748885447
-2.184521819502446,2.3051199967755536
-2.1826450011587593,2.3284542411023135
-2.178826339487607,2.2661893240247237
-2.1766597859884294,2.243100262001482
-2.1635222060086994,1.9267018022288136
-2.1572846355942,1.7127301686204035
-2.149103567905999,1.3156703181162557
-2.143983430058788,1.0291066987537103
-2.1432115462536143,0.9952130015354081
-2.1419966011959204,0.9046627692710276
-2.139716571792787,0.8149270269460495
-2.1340293271809037,0.4664961354146965
-2.132185471988035,0.35766893321448345
-2.1258487517881353,-0.02606181848849872
-2.1253904563797104,-0.0490493967588585
-2.121458268826748,-0.3061888694809871
-2.119794939450898,-0.3933572916760168
-2.1169475377904754,-0.544939446864879
-2.1163388754530335,-0.5648736524202662
-2.1071352690086957,-1.0446379211337458
-2.0996116992566853,-1.4122498807268375
-2.095538670142843,-1.5031055845055459
-2.0952560759678454,-1.523660755771384
-2.092710243279768,-1.623368075685526
-2.0806423363739697,-1.8343762923471696
-2.0799849902532683,-1.8605174550186006
-2.0713323603036238,-1.8481449393982567
-2.065676738426771,-1.7180308850335693
-2.0654075982183038,-1.7353036693528394
-2.056066075824627,-1.5198574875464894
-2.0462251469480544,-1.1308055283758802
-2.0338823927927043,-0.5470635740653697
-2.0261931453109576,-0.07762807019648389
-2.022584544069767,0.08821593709636494
-2.0212341018847213,0.173641291019407
-2.0201647752476974,0.25492614897157606
-2.0169135717738866,0.3887253697763269
-2.011763570879425,0.6530372480807645
-2.0108088199825533,0.7331040763057713
-2.004913756954158,1.0168579261245239
-2.0044295832633496,1.0686009035767594
-2.0000246338877155,1.1686208241128428
-1.9816893554184247,1.700002646036859
-1.965537305585319,1.7516030740425288
-1.956900209457547,1.6889467806784189
-1.9551979208026549,1.654857256298028
-1.9429995052137499,1.2941467795902961
-1.9364512037390886,1.109668108092517
-1.9353895662970357,1.05717469548381
-1.931399770166866,0.9548755032376307
-1.9285139614911087,0.8306867249884488
-1.9277829387919405,0.799358144639653
-1.9256923502501195,0.6848148270559287
-1.9240771174574758,0.6529327683308234
-1.9192285398657158,0.4960309263633971
-1.9154396966558014,0.37602513482038485
-1.915408151607015,0.3341885647633066
-1.9141391113133077,0.3268336184133067
-1.91410314879555,0.3247993602195753
-1.9109136530987023,0.1967518977793131
-1.8956565934457628,-0.10136188795656173
-1.8949765756400967,-0.14572659828902776
-1.8922159845926376,-0.1904908948843383
-1.8920521625257802,-0.17079803775819202
-1.8779828109914858,-0.1778745110343516
-1.869225330468458,-0.1641228672343034
-1.8690907514947543,-0.13052093325606606
-1.8668868731629908,-0.10900783033492394
-1.8643459240078577,-0.06539204113421128
-1.858366334581,0.036849907457139064
-1.8571217246189111,0.08123155340362528
-1.8517654641493326,0.23501163782002393
-1.845173106205444,0.39457948657710806
-1.843629817421546,0.47303092471478486
-1.8299118718806169,0.8340780891905965
-1.8296698398543927,0.823185212687329
-1.8222911883264283,1.0121308747398827
-1.8204842641071652,1.04276638538534
-1.8112562211718097,1.1910161677826239
-1.802189385110923,1.2043469219862717
-1.7993184235577497,1.1777309412818768
-1.792501647288855,1.1545905024940453
-1.789126017761454,1.062118351102602
-1.7810575038517893,0.8774093887731265
-1.771813361534321,0.5035894427488536
-1.750266046172195,-0.6045113973779526
-1.7499621463798067,-0.6065214746930085
-1.7465151986170684,-0.8079418192205443
-1.7408527295056426,-1.1423829534137153
-1.739075610999659,-1.2230980542223262
-1.7356831274000621,-1.4750452759881785
-1.7300122450982833,-1.7466343592176945
-1.721396673725533,-2.1750178341273037
-1.7206322750736454,-2.239647289431993
-1.7180526474708722,-2.3136339391584464
-1.7168986720128512,-2.345364228404575
-1.713720813410317,-2.475557826880807
-1.7120782968804524,-2.5761447342644117
-1.7078742996180571,-2.6418392277361997
-1.7066221765547251,-2.7110752144857284
-1.7057400207623141,-2.7372516325650684
-1.7006072722217853,-2.8334702375649536
-1.6932603571568212,-2.9274975032366517
-1.682599303335244,-2.831476850971195
-1.6820105333783795,-2.8472477746721907
-1.679723491431774,-2.813280547345227
-1.6771331699869156,-2.7312181465779832
-1.6746255973755786,-2.6847054754812762
-1.6744101318965325,-2.6757037853673227
-1.670443461169286,-2.554835332680067
-1.6585682913845452,-2.1517496772229774
-1.6565933248656148,-2.0677778295969493
-1.653277108592223,-1.8796907200554813
-1.651341509729104,-1.8154755284171418
-1.6458739780645828,-1.5673419283567585
-1.6426349589862228,-1.4093300027226194
-1.638223549471485,-1.1969023955946223
-1.621671874336665,-0.5020983335698593
-1.6216463112536899,-0.5192119936321445
-1.611913115954283,-0.2097918852201243
-1.609472144268655,-0.13738025310449947
-1.6058930251150487,-0.10937779852057126
-1.597444771699214,-0.02459862414356949
-1.5953539268926709,-0.021991559378497713
-1.5932465408871639,-0.021472792923975574
-1.5866455827533184,-0.06391113787775617
-1.5800702750930007,-0.15118706637009646
-1.5708822276022307,-0.4364460949625193
-1.5565305748642495,-0.930692232262963
-1.5561243560381162,-0.9318009691943464
-1.5518404200018998,-1.1069195219872439
-1.547823543669933,-1.2618082149259615
-1.5261681450020677,-1.9171728228845357
-1.519779210422036,-2.024374163633931
-1.5160981564877754,-2.014537846431095
-1.5103366404487932,-2.040626076247154
-1.5096698925008578,-2.0344163817079695
-1.502749229748131,-1.89751325249712
-1.5015788879146432,-1.8959125056950161
-1.4970370577922198,-1.725136698814645
-1.4956887376138295,-1.7306984849224865
-1.4903695646605177,-1.5633499403816074
-1.4881487094653472,-1.4061564736591616
-1.4869157922653509,-1.3920992592811516
-1.481792539805452,-1.0911209238136157
-1.4805539053096874,-1.0249637671273535
-1.4650111994932633,-0.003776283345609352
-1.4635224896128134,0.13938286290652893
-1.4560923238602357,0.7150984203723342
-1.4539530204019813,0.8386209367803348
-1.4509116777894335,1.0947853904748848
-1.4417634327411855,1.8207484269514693
-1.4410831938189816,1.8545275971302857
-1.4395083073108872,1.9433954120710715
-1.435788816993906,2.2075074873784586
-1.4267575391012044,2.804147844872201
-1.424143691180073,2.9670701745021755
-1.421127668366434,3.111738590064443
-1.4057300000031854,3.5666856427330753
-1.39654360542034,3.580592691174827
-1.3953354217187364,3.62794469155443
-1.3890235090528853,3.488484270589137
-1.3732242842209827,2.943857766616363
-1.3630297799957398,2.296813157286759
-1.3613531112945862,2.195484867954055
-1.3485416800060965,1.2729671904609168
-1.3461781270194588,1.1097851615585095
-1.3460609551818163,1.0671771283881724
-1.340164037125396,0.6511581058107162
-1.33739932285559,0.42259175788671866
-1.3266577984928163,-0.3269502237377738
-1.3192635608247834,-0.7966463635518293
-1.3189016526936719,-0.8374086525252212
-1.3115092446002394,-1.168509375492393
-1.2983214454761658,-1.7295254150167358
-1.2898603541262046,-1.8551477606687266
-1.2875925762754903,-1.8789647328882977
-1.2673452349735452,-1.7867815636127264
-1.2478836835993992,-1.4511473877188015
-1.2147957635013782,-0.9198217255675787
-1.2147530175726549,-0.8537601151650066
-1.2114122618530274,-0.929752138605566
-1.2091585501345474,-0.9011011561713842
-1.20559156790454,-0.9656696468954428
-1.2029688321001617,-1.003505799192078
-1.1981840320756125,-1.1119667144149235
-1.1882824979417184,-1.3284736301286009
-1.1864221745354404,-1.3750382607591536
-1.1748647594210708,-1.8381046443172688
-1.1710785722970156,-2.035677972289134
-1.1706677383660586,-2.017646336360749
-1.1684560995418445,-2.1225198708557786
-1.1636023132636097,-2.365841095389405
-1.1624031108687285,-2.412817386228108
-1.1422969797129476,-3.3083559714474062
-1.1253680446150598,-3.8177718553261704
-1.124782164285133,-3.7863868546137454
-1.106202334951678,-3.804347724706733
-1.1033235158408716,-3.762023330762154
-1.101054269193914,-3.744755999990141
-1.0947867954815107,-3.563933047877339
-1.0927280003486612,-3.433907252256901
-1.0882030094789241,-3.271937731909939
-1.0852800743857345,-3.0786089849190796
-1.0847387829536697,-3.0964993794398934
-1.0837375945257324,-3.0196342931558275
-1.082455163180808,-2.9262797300310157
-1.0816262325173331,-2.869264198051645
-1.0804110159640825,-2.8225771596627025
-1.0788111226358654,-2.689857194846826
-1.0653124762261248,-1.8198149593308868
-1.043472459131236,-0.14506325276985715
-1.0364494427565853,0.40896109841759765
-1.022893001710532,1.1957673784997307
-1.0099595147107556,1.7500363138864172
-0.9903633435643471,1.9145491325639754
-0.9870794461827801,1.889115006268538
-0.9707087957021727,1.3859350329794855
-0.9706570712862939,1.4169705075897696
-0.9703933031840273,1.405197710700397
-0.9612013867163434,0.9247964052604989
-0.9597315295063593,0.8647708941403855
-0.9566796825189643,0.650745385374703
-0.9506117835003716,0.3003478685644365
-0.949592045712973,0.24083214787110538
-0.9412933935820798,-0.3491315482546485
-0.9398826803066216,-0.41134225556496556
-0.9384522504785044,-0.5212698006284558
-0.9369241254326441,-0.6044944178675886
-0.9338591917696868,-0.8554019861336459
-0.9337771283543024,-0.8723677712294293
-0.9319845337240924,-0.9971893859624166
-0.9043666065722595,-2.6781282223347413
-0.896041094616784,-3.0326784599725136
-0.8891674961030631,-3.2291068524785334
-0.880007580635219,-3.4722992463640447
-0.8705138501831331,-3.4491440461104874
-0.8656302935529849,-3.4686062128716695
-0.8498199022738313,-3.0984959448375777
-0.847036115985631,-2.9550811963640844
-0.8336248731152622,-2.3182031979219317
-0.8268616322700142,-1.9062313191793365
-0.8230423931282829,-1.6985972165787084
-0.8157970900362717,-1.1790280103105628
-0.8155917135096442,-1.1995219216435804
-0.8124544858834906,-0.9549365833408422
-0.8118479070183149,-0.9513543494099749
-0.8068524388548868,-0.5078080438570817
-0.8060895737211848,-0.5126563830309945
-0.8052505763413684,-0.38381791307289054
-0.8028747813589154,-0.23965129954167214
-0.8001540473404796,-0.059570032178355
-0.7915858177336643,0.6838055032392392
-0.789549372715936,0.8365820480953661
-0.7868453694788107,1.0650194376414324
-0.7809598616498219,1.5327465938649136
-0.7760090598466762,1.902300707377476
-0.7748730193079458,2.0010994816862944
-0.7738678113392492,2.0950309568967778
-0.7647202423069661,2.8101183429070216
-0.7633332289353199,2.92045144636904
-0.7629360591432084,2.9154403621831158
-0.7589495482171849,3.2025565313643076
-0.7563241836016066,3.4059538598935393
-0.752745897144592,3.6623809702711507
-0.752288226394719,3.6879504303827315
-0.7316994697957488,4.77804442357634
-0.7225369014541538,5.165728921457594
-0.7160432693169847,5.272593117979958
-0.7152413675377192,5.317670958544731
-0.7105874164245813,5.426353253004217
-0.7061344638602209,5.443935708369275
-0.6994825167689802,5.427412137558046
-0.697422994160334,5.469535718257057
-0.6798807180351876,4.982964678800976
-0.6787965128869788,5.0143828510720585
-0.677384242391462,4.916333705647401
-0.6759818871492831,4.805153615878335
-0.6753953621042088,4.811241009534448
-0.6741166834030947,4.777033213240855
-0.6594446843557749,3.971396959490839
-0.657425793164709,3.898430925242636
-0.6540353242981105,3.6150127154941174
-0.6507776522182125,3.397706012227229
-0.6478520977985665,3.2124688364966416
-0.6419975983788229,2.7888847266867884
-0.6304221409584079,1.9185420126460673
-0.6290230811427651,1.7816488785211009
-0.6288478154639536,1.7804727010896515
-0.6178942532204035,1.0103678606237412
-0.6146756022684858,0.8375961467716307
-0.6087666253283346,0.4713994909573879
-0.6071312783917677,0.386287072801
-0.6044430463787469,0.2063010528141835
-0.6041987104361857,0.21650231730066188
-0.5999670469932905,0.007405311707181872
-0.5945407239040756,-0.24953575793252328
-0.5939997209628123,-0.2117824392015198
-0.5895447435578425,-0.3810948047488474
-0.5867074541706572,-0.48252838479942156
-0.5702752850580177,-0.6412921805155154
-0.5614264053235143,-0.5771632195572144
-0.5607454233028486,-0.5518886528955037
-0.5538718847398503,-0.4226923333938917
-0.5380708611524132,0.14580028954769916
-0.529853245043757,0.5572040287966272
-0.5280254466304068,0.6529593491853898
-0.5198466067209324,1.035539380829506
-0.5099795274456831,1.4911461136792539
-0.5074490720872991,1.607840584892598
-0.48463286544101614,2.2465920005271798
-0.48277725570823016,2.2924015308613193
-0.47264836007456523,2.2339760855080377
-0.4578052166104394,1.999735036350401
-0.4548380586134373,1.8805870845018764
-0.45395253312559536,1.868583270456184
-0.4510357159982399,1.7578267553232325
-0.4444451951648878,1.438726344966235
-0.44310162622127613,1.3805452460647434
-0.4423087146465883,1.3122022073707724
-0.4275258224713201,0.4686271916665198
-0.42543195941922995,0.35408417044514967
-0.4173586203066155,-0.16153606043586427
-0.4066949956703758,-0.7406523230519373
-0.4043997785804372,-0.8896673772980205
-0.40322528661831303,-0.8680546957567791
-0.4025702039128767,-0.9541852502676392
-0.39895531358794933,-1.1013581804620165
-0.39645224297383264,-1.2455667888500201
-0.3872685384915955,-1.5472981316482741
-0.3868035836439043,-1.6087039105515142
-0.3733609881443156,-1.846153550654525
-0.3472667479538871,-1.4208857664908792
-0.33903211563879765,-1.121464581091939
-0.338486329818668,-1.0698593478992688
-0.33292418429027437,-0.8112290083199106
-0.3260702692085,-0.4848327198106577
-0.3244428686498839,-0.3355710136945467
-0.3162894921094477,0.07027085528377759
-0.30842478938378903,0.4940724829401237
-0.30799960494954304,0.5385412457211148
-0.29399083268509774,1.2063638943901882
-0.2897556549955729,1.3269825414602574
-0.2896650786297146,1.3420504093411314
-0.28815672905995626,1.39881622468676
-0.2605333341021945,1.7947042798089647
-0.25108642705831974,1.659914609512321
-0.2401260967722454,1.4491652125107732
-0.23913776138938658,1.3998904378027162
-0.23450563176157058,1.2534121618931635
-0.23450139710155682,1.2395083808457832
-0.23119840661131352,1.1124077644176957
-0.22557897448845488,0.940593403589191
-0.21170033630647822,0.47498239390709474
-0.2074285615380651,0.33794170910497645
-0.20582129086518552,0.26774424432648847
-0.20513238317326277,0.2778064404191361
-0.20300874723830553,0.19599672018908892
-0.20015690241588713,0.15875955645516865
-0.1971545659164975,0.05608430636541537
-0.19306762864334148,-0.07071028792728239
-0.17693389444445762,-0.23759875806347863
-0.17495083059629035,-0.2155569869257154
-0.14422831902583333,0.25349916182697946
-0.14389628451510728,0.2520364269947568
-0.13768978393486186,0.42735158740247386
-0.1334462640037879,0.5088909865248882
-0.12955715544329927,0.6384226783488824
-0.12782458741723346,0.7076294157992801
-0.12191225439232767,0.8809130221783169
-0.11311624068721571,1.0947711804331115
-0.11275924469087073,1.033275943178644
-0.11223195785123963,1.0746282351707128
-0.1011386818575879,1.2045207593859528
-0.09982399651789287,1.2128841908726455
-0.0980478764508943,1.2182331099251245
-0.07901386798678889,1.0047424288706732
-0.06172601080944018,0.3632737330929468
-0.05968539255441829,0.2806379429902748
-0.0417031815462825,-0.6589637292490165
-0.04158354122245056,-0.7217774387136336
-0.03284635807183278,-1.2120142084963816
-0.03222305412483539,-1.2481217329435235
-0.025014378519187197,-1.6353266805717748
-0.024084658896129874,-1.7219160999201215
-0.020668736113077735,-1.902608791723302
-0.01884725330460446,-1.968956071173019
-0.0034246100474488728,-2.5911133476135433
0.003556421490841899,-2.7918302529367613
0.005332157687391703,-2.8347454052408723
0.006416825961205852,-2.8236241313869015
0.010943608131669613,-2.908837696732277
0.01155972188158838,-2.8884417852612643
0.021417969272994775,-2.8866674384743183
0.02451960336063319,-2.8383312425895553
0.03513573349157717,-2.6214518613097493
0.05239133739279023,-1.9477001441055464
0.053807484702013575,-1.912660448388783
0.056360037316665945,-1.745880359765446
0.05760659354307052,-1.6998932218293112
0.05828676453643844,-1.6831682100353167
0.06045832597231593,-1.5523945198194333
0.06187420624035589,-1.5078883634600784
0.06200811353247637,-1.4944794453121124
0.07078256157350271,-1.0977665479577123
0.08088264091621777,-0.6513662676869345
0.09270871365775069,-0.3029433840569778
0.10706391785482783,-0.03894819671758864
0.11124591609083057,-0.03563619521078204
0.11290487541622429,-0.022733520725420564
0.11638719509496287,-0.06378841972946805
0.12349407780743249,-0.1570691899250321
0.12541535532169412,-0.18309233973386255
0.12630832070466358,-0.17254015692072677
0.13205547291765374,-0.3178518678601508
0.13351139617110697,-0.3556477026317691
0.14484180549784353,-0.7108365103422469
0.14909419345922004,-0.9253345128936385
0.15661771907419286,-1.1887560461928177
0.15959362894147144,-1.271408609616999
0.16145914442183962,-1.3757967498648684
0.16787310085649665,-1.570087396836083
0.17342548406105163,-1.7347154326331866
0.1748236202400637,-1.814784477020653
0.1926998849334609,-2.035456743063633
0.19608403507005878,-2.0491666257386845
0.19611280114904428,-2.0693269896715645
0.1971521765483626,-2.0315974270739576
0.20239799291565852,-1.9437285932330997
0.20356793160408015,-1.9445525106985586
0.21655935729854559,-1.498255829912721
0.2221248959574087,-1.2590853337522132
0.22236713934285834,-1.2813756273071388
0.2290169869578893,-0.9024375160322865
0.23592885279515752,-0.435851548216946
0.2596847324241933,1.3836890135008988
0.25981402062841674,1.409790886194313
0.26520239285711167,1.7859400125714129
0.26546026890714103,1.8343003525678614
0.27592006988328954,2.534634525596725
0.2773697720723973,2.6272517917342366
0.2838133465748438,2.9480097309657314
0.2845035570447547,2.9859127305570503
0.29040008967763065,3.302954371427699
0.29197987082027543,3.3172729165898542
0.29264604845682474,3.3653716394797115
0.3107620568391729,3.566805032511544
0.31906863760452264,3.465772434940688
0.32099450376682936,3.4035623131209682
0.3248487692702464,3.254970929734295
0.3282223484849265,3.158191937135554
0.33519648665252344,2.8145770295975483
0.33711933947535,2.725308976949177
0.3393294182943185,2.5810186129881916
0.3419819124961343,2.4331564589227384
0.3434192444761779,2.309688001926239
0.34983149805989777,1.9426421935876612
0.3676665118635132,0.5773420598333728
0.3732663401346574,0.14933168108784592
0.3822805236906812,-0.4670925477190651
0.38931340264566217,-0.9148933949866384
0.39076693278459995,-1.007950063385431
0.393126979999888,-1.1133470733289146
0.3949960338079537,-1.1807338568528591
0.39519279982106514,-1.212308416179337
0.4205792899209153,-1.9478096617921965
0.4210716456635195,-1.9608125783661077
0.42414281089320705,-1.9502926115980483
0.4294637202504319,-1.9359842705949846
0.4310012049725911,-1.9387403493829234
0.43397788148348226,-1.9159019126862848
0.4427984503072393,-1.7968221002249802
0.46708982121808784,-1.2278828523026495
0.46879990695055707,-1.1940532873959655
0.47878418821747104,-1.0178642813469985
0.48800589848119236,-0.9515504404399378
0.4936920606010631,-0.8980602819252355
0.5147933503839641,-1.2307155744429188
0.5272589972616677,-1.6147250869688439
0.5315742336371558,-1.8166722731365006
0.532346957853731,-1.8740994306513172
0.5364031961780844,-2.0617749757452515
0.5386269910646679,-2.158362818498561
0.5395151841309738,-2.1822182809223003
0.5395904370470284,-2.183061852142587
0.5514633442502896,-2.745674555245379
0.560083621626335,-3.1403709470185914
0.5770631357560054,-3.7225794971915365
0.5862579553567264,-3.8875506325924105
0.5938371058449312,-3.8937220972082636
0.6154179820058765,-3.396745273159317
0.6154281725453621,-3.3950673146258357
0.6196064114104018,-3.209430368349616
0.6517304292481789,-1.0155910673850512
0.664848575852333,-0.020216021717842036
0.6663994314134225,0.10850042584771243
0.6675500302941879,0.17074170002024439
0.6785950216263874,0.9318994695246239
0.6828988785619625,1.1323570179428262
0.6975640817582289,1.766928334275497
0.6994433712460024,1.7931204929064184
0.7045804927064045,1.9300735483093376
0.7116695658619805,1.970968084864021
0.7143669448600134,1.9462288982258722
0.7171027366089318,1.9537849038709145
0.7192798893487939,1.9313086815944553
0.7202231663450736,1.894348477414637
0.7218747497693183,1.816814108129374
0.7235333633554042,1.83355805904442
0.7347211174223229,1.5204078520182
0.7367711749655448,1.3593094559954502
0.7488390353188707,0.7911002351194569
0.7703090403821586,-0.6324844316453244
0.7873814736690523,-1.854671863728493
0.8057285009610777,-2.818454629874905
0.812706543646601,-3.112829435942413
0.8222401812648723,-3.3575014312753324
0.8341039046710961,-3.510864938863284
0.8441344073258792,-3.371365553514114
0.8579795418261025,-3.0231893410918147
0.8623233673891235,-2.838955303301139
0.8743319873056672,-2.2579291592566113
0.875876755121983,-2.163420736550797
0.8759618429761682,-2.164869115249331
0.8796535701274681,-1.9350402654290468
0.8797322194834889,-1.9183786694943274
0.8914962374253896,-1.154522814011495
0.9128097783703737,0.5073684927394172
0.9130958969383203,0.48560642741771787
0.9151552340254785,0.695834651115016
0.9184212541101413,0.9247757451242969
0.9184255737454747,0.945149606817884
0.9211330286880184,1.1597578830020465
0.9304267791705665,1.8584676207089263
0.9466475178433269,3.1079939106866568
0.9573997088040778,3.8277770285096206
0.9583053659635263,3.9115007399976256
0.9633675168304219,4.220343236662369
0.9658727334631996,4.344143441927871
0.9858427035700208,5.236273874973877
0.9871848609879765,5.23523185115377
0.9953482859377778,5.394027012864441
0.9954762429195201,5.404379522009605
0.9969934731860861,5.401185948071536
0.9978488899317757,5.436085167585342
1.002785929469045,5.411150769552419
1.0044820273989004,5.449775721432269
1.0110375199419446,5.37973106617444
1.0117499775084662,5.388912035157913
1.0133212293593443,5.386346966400643
1.0192283177893913,5.247747388080427
1.0325849358869812,4.767566568840488
1.0348162476247067,4.693133775242127
1.0430822007913836,4.203707810101061
1.0431074040358084,4.243922958414025
1.0470598451781914,3.9564973807468653
1.0579936143740625,3.2752019435985025
1.0591827773402684,3.2081172496249764
1.0594727988684838,3.1467977436413435
1.0672246751222287,2.57612664975081
1.0723684909512228,2.215357742093361
1.0766652101947258,1.8728072099525421
1.0812142198672001,1.5587853623987358
1.084100560288979,1.39532940069885
1.08492247488019,1.279326178033288
1.1034730926470244,0.19525938102979046
1.11618899981828,-0.37760388969927955
1.121735433802197,-0.5181905841605423
1.1276176032517409,-0.607673357238926
1.1292969051672808,-0.6464301649577479
1.1308678512218533,-0.6826010437613448
1.1379213291087176,-0.6719259474783126
1.139225640628747,-0.6462189695165539
1.1412055426201366,-0.6723427950438469
1.1423153488708575,-0.6284506342727754
1.1432769167715549,-0.6189137683858045
1.1471742096337936,-0.5188685992421134
1.1910442463632496,1.2105359876842694
1.1969589016275268,1.4951935166925274
1.214757209587363,2.1135133880573687
1.217620873926526,2.161188097405278
1.2189200353763665,2.1924227168752055
1.226030961607111,2.255964795305302
1.2279715465525776,2.275599353634005
1.231392461115056,2.251682171269626
1.2351911156425643,2.238980859953723
1.248058037478879,1.9811320626842002
1.2564359132077687,1.691479812919446
1.2618702358591687,1.4558999376605404
1.2721902279893467,0.8869174476648821
1.273618317166755,0.8613007957421566
1.2740127158241226,0.802039238260502
1.282684259567075,0.2951775284184088
1.289527242236856,-0.12906883466642255
1.2932816974466732,-0.32700961204702206
1.2955383142720027,-0.506786766825259
1.2994013037775867,-0.7118206640332252
1.3062047451332557,-1.0353921569990374
1.3082485663993193,-1.1704459802022245
