n_harmonics,base_freq,magnitudes,instruments
7,4.295002867323652,"[ 0.93420897 -0.26444194  1.27008682 -0.56387736 -2.03375369 -2.98101281
 -1.50687386]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
-1.9169517678194479,2.222675505058614
-1.9079663032681342,2.7910195869448318
-1.8979241190301912,3.2692138444950163
-1.882806226041672,3.6133881929874727
-1.8816482746040681,3.6300130916910764
-1.8787254390164543,3.635326812704071
-1.8772028000906984,3.6440805343063816
-1.8660527773281108,3.5650207102959928
-1.8601569035361807,3.3809164228487685
-1.8563358323779422,3.2093430495754056
-1.8496282967035231,2.9807984282152185
-1.8427277600105805,2.682674579877131
-1.8405685310607127,2.551661528781905
-1.8358710009563326,2.3038880379223783
-1.835408272093641,2.2760409532297845
-1.8309640284806203,2.0060889068518093
-1.8241869188609743,1.6333103996664846
-1.8134561523994956,0.9970756070570046
-1.803279156802849,0.3847099983282092
-1.7994490662325027,0.2062103298022705
-1.7902545110417531,-0.28060243551032377
-1.7901072184585782,-0.2664929640371407
-1.786954900768872,-0.3931053712774471
-1.7787921577014894,-0.7019227969472324
-1.7698625293225048,-0.9942120962773012
-1.7661404452617984,-1.0999099133613612
-1.7385924228926788,-1.3892237652232278
-1.7319797318684047,-1.362169683718845
-1.7253140881701423,-1.3045330053275115
-1.7230616717257816,-1.2902145780017766
-1.7221056112693194,-1.2872448697845162
-1.715213729511977,-1.1756115379073986
-1.7078261250802682,-1.0835465637350066
-1.6974082527121959,-0.9070007076344941
-1.6883292903267186,-0.7238537136447744
-1.681844853748492,-0.622754137963583
-1.6806043815516063,-0.6232170936736311
-1.6775377705136898,-0.5915876094391234
-1.6752119759928974,-0.4824957587645289
-1.6726063184547404,-0.4394914515452811
-1.671435207966855,-0.4663592058851971
-1.6613798316643074,-0.26512738434560396
-1.6603798141265642,-0.28371285623419695
-1.6527556098038696,-0.11878313644867337
-1.651867111534138,-0.09000441406572982
-1.6461800503091086,-0.024044328798278305
-1.6443700944255886,0.049024998251003704
-1.641098856080434,0.09034360682781103
-1.638952657493936,0.14722943816220546
-1.6366337209105335,0.16608546495946136
-1.630937573507303,0.26292626199822755
-1.6200198268747414,0.4149895055867895
-1.594393761100402,0.9328497993436946
-1.5885527589809536,1.1136858624789785
-1.5877255182769032,1.0758895788084388
-1.580480222310593,1.2414495400103172
-1.5790403211377066,1.332168190651054
-1.573637401639051,1.3988001689783687
-1.5697010770581323,1.4998773906978842
-1.566634558040264,1.5363694968449642
-1.5631145373567714,1.6221485029286205
-1.5492540882533294,1.8429212966858926
-1.541826693583425,2.0210947976364406
-1.5383455541674413,2.0526999710310094
-1.528572099899285,2.174190125887597
-1.5238036620279596,2.203279476818064
-1.517057355829352,2.2304770589375686
-1.5086728451962281,2.2037995761621136
-1.50824286880438,2.2194656480507655
-1.5015792593098938,2.185242110421304
-1.4934836790280002,2.0974244985786528
-1.485409807237134,2.009644048253441
-1.4614993981350677,1.5679441144526196
-1.4597859305564516,1.528239494197935
-1.4579361821925008,1.4793758749320591
-1.456672251892435,1.4559790731838775
-1.456532487142329,1.469786738304059
-1.4495924267423805,1.3235167703994972
-1.4281983355257175,0.9849728596834688
-1.4253321726990404,0.9435342712335322
-1.4248705459403936,0.9602234666086247
-1.41945687882102,0.8987083204091225
-1.4146141564659702,0.8618718063883527
-1.4137517092047862,0.919318742106696
-1.4134147247558575,0.8857278580279173
-1.4039825183102341,0.8929432506186623
-1.4022156230205067,0.858829498589908
-1.3990474841876543,0.9245319947542912
-1.3941708165158717,0.9027066542161147
-1.3888982196222857,0.9817031896544433
-1.3866140666433413,0.9962237047837293
-1.3832709068428422,1.044988536126818
-1.3800169962414202,1.1171805558538126
-1.377848119645212,1.081136156809844
-1.3758401412004886,1.1658752638539829
-1.375310899010354,1.1796044458871906
-1.3735591990931142,1.183424294431228
-1.3622948483848774,1.4373534754695678
-1.3614337613495167,1.469528781963778
-1.3601952796202157,1.4323034606375513
-1.3463520669199844,1.7387694134163716
-1.3300921473778209,2.0023058097060416
-1.3240285344002887,2.0758483270987895
-1.3173236566048545,2.111767758358918
-1.3117794249452335,2.113566269723656
-1.308167284372927,2.082556988374061
-1.2982923754379492,2.015823365563265
-1.2958855583587383,1.9300600161174466
-1.2928996753398687,1.8934783984303705
-1.2862658614837017,1.7504595629215982
-1.2723053163693046,1.3222584449810595
-1.2716178026187877,1.3203089662884737
-1.265616779076065,1.1095500888040415
-1.2571066651999074,0.8002625783610763
-1.2481932372352156,0.39371261009383657
-1.2402584089660837,0.04391986051212421
-1.2358819073227474,-0.11457382661336288
-1.2354021943766442,-0.12861078481002838
-1.229694075775778,-0.38188471467591556
-1.2279182591601046,-0.440274288241746
-1.2251616772844287,-0.5377548253767374
-1.2226507916439773,-0.6550599643203296
-1.2123927358915756,-0.9758414993082455
-1.210843037122806,-1.0382532056499085
-1.2047123878926542,-1.2067905941786576
-1.2015505089493073,-1.2710186156424423
-1.2015344261376881,-1.2654852848278924
-1.1961503337822004,-1.3672511052504208
-1.1954550147119076,-1.3929622635762706
-1.193747588191422,-1.4216050040902697
-1.1851549757027848,-1.520471149081384
-1.1631307393303956,-1.538031424965905
-1.1302937579070162,-1.1525828944511678
-1.1217711451144274,-1.0985321896167222
-1.113199017089106,-1.0721100637207224
-1.1093275747011129,-1.054593282815616
-1.09679044799339,-1.1264581255953994
-1.0897887972664244,-1.191034828825865
-1.0826534483962549,-1.3330750175757675
-1.0791752142392406,-1.4399974641160642
-1.078663464214696,-1.3786566452063542
-1.0776572873029133,-1.4070683281896164
-1.0693058019424813,-1.6905686288673611
-1.0242353350218583,-3.186763169368093
-1.0239278829652465,-3.176305912327261
-1.0239199864578359,-3.186913694062201
-1.0202163883913562,-3.280387707157945
-1.019875518214247,-3.3190960460275574
-1.0131706673645917,-3.4664038233306127
-1.0131352717750157,-3.4621528485471034
-0.9961290692829854,-3.640637274112648
-0.9959123638022289,-3.609723931324475
-0.9941404977903869,-3.6249062773239
-0.9888423433394711,-3.5903397417227456
-0.9802057685493488,-3.5232931937957486
-0.9774811911319397,-3.4110314102246115
-0.9752229430070027,-3.3657131110373206
-0.9676492671756032,-3.1516214589441356
-0.9660229094433572,-3.0754630258031335
-0.965880446655798,-3.123936760116559
-0.9563187522821428,-2.673586657432477
-0.9559571046455746,-2.6436238506449135
-0.9448545334102363,-2.0971714634159024
-0.9333246370785613,-1.4303915300933339
-0.9218510641873978,-0.7504001178889335
-0.9097393786653294,-0.11063786281437922
-0.9070812964945296,0.008034651055169624
-0.9046899841966871,0.15630936200022483
-0.9007320048819647,0.31203640150714024
-0.8935659825300108,0.5770142565630849
-0.8903260279622485,0.7037095337204253
-0.8794459251184277,0.9439351469970779
-0.8711202709396488,1.0667303344356054
-0.8598776390277774,1.0717497578830615
-0.8589056029701467,1.0943203799579655
-0.8547997452126008,1.0861632141502426
-0.849242703611941,0.9792333706253437
-0.839354007374296,0.77421425383971
-0.8365238153306986,0.6983726614813988
-0.8165846617499652,0.12711841181528957
-0.812925520214236,0.03600468069389452
-0.8023688523272092,-0.23481057087033624
-0.8016140101453146,-0.24116251700439123
-0.7971718181745233,-0.32096315837218625
-0.7872930340746067,-0.4909172879211788
-0.7861472188869643,-0.4870518398850518
-0.7614964363711128,-0.31215872257748417
-0.7519079463408125,-0.09469490707233419
-0.7417141781489445,0.2586376569348441
-0.740161098006892,0.32476624130589704
-0.732341089081535,0.6300007846235987
-0.7199521649756764,1.1767020945374742
-0.7166857635350921,1.2984141851588626
-0.7138199445971063,1.418613195025687
-0.7034721784813862,1.819735837770389
-0.6973631979455153,1.9984124545804502
-0.6968284435171461,1.999628254493739
-0.692494489616315,2.1221390916160754
-0.692358067989348,2.1505286452842247
-0.6836132234342296,2.249603560850073
-0.6814757114217471,2.2639760552307195
-0.6725285260303924,2.3063395588078786
-0.6626218924544829,2.1097290542707032
-0.6559108322461764,1.892743475604724
-0.643541795314019,1.3366782876632755
-0.6427972925002794,1.2970052639898781
-0.6383095964705294,1.023324180760027
-0.6376399960516066,0.9685661274251595
-0.635483045341287,0.8322741787250687
-0.6294104313443989,0.42287449676782213
-0.6191509953714713,-0.3913337221541981
-0.6167269626189369,-0.5608754950326322
-0.6164560336950413,-0.6045446833687901
-0.5969196519053219,-2.205200336335444
-0.5922870481183202,-2.554751714467748
-0.5460795684782247,-4.26258493052745
-0.5453799792287546,-4.289663174546049
-0.5447604781189015,-4.260744891551901
-0.5305683157330279,-3.90234672251694
-0.5279657928276964,-3.7789631784827877
-0.5195446912209389,-3.3121861345590413
-0.5150712347447168,-2.9932762384352993
-0.5016712655887057,-1.9100913737033507
-0.49532036713112504,-1.390258663114398
-0.4877430627495358,-0.6799043181985043
-0.47999091054564147,0.030088681830093673
-0.4710251833178427,0.83331081425377
-0.4606440914805088,1.7166405287111592
-0.4597446954069402,1.7950563696528725
-0.4575261259056802,1.9580399256035013
-0.45129284582280693,2.3608620652057217
-0.45042936843176395,2.4454983129607277
-0.436656764767279,3.213755909502001
-0.43470569514854507,3.262405878378249
-0.43438002744353144,3.2511863531303566
-0.42738601721098135,3.4900100237555485
-0.4233909474373392,3.566958671682499
-0.4194028635391436,3.612754763989279
-0.41719636445401864,3.6281137091665805
-0.41091166431891946,3.6064121935788536
-0.40750516250298086,3.583933157799986
-0.40175641117582295,3.4492173029837248
-0.3897928985120407,3.099160189874635
-0.380796208269528,2.714447488657728
-0.36728344807167534,1.9896908851717017
-0.36684750290871637,1.952487288200146
-0.3621028527584329,1.6761256419981856
-0.3503770504667445,1.0072569243334808
-0.3449320525088675,0.6249736919866103
-0.3280280409988241,-0.23007776566311544
-0.32317914235826706,-0.4080227059904941
-0.3193428743768578,-0.5851119033425761
-0.318556968986778,-0.6118254999120594
-0.315769659088871,-0.7320715843084301
-0.313955637407346,-0.7622371762074354
-0.30628957381556043,-1.0080341805529227
-0.2948875560952775,-1.2420206831015344
-0.29397023363215835,-1.2618241943607664
-0.2892840131659149,-1.349210176750423
-0.28207809189188593,-1.360001938738445
-0.2777229127342711,-1.4265311169978354
-0.2701328541735859,-1.373509775836197
-0.2617224678114085,-1.318885897453511
-0.2610831973646537,-1.3047906134751435
-0.2558098001314333,-1.2319272744182965
-0.25179615702681346,-1.180480689704345
-0.24903845879359698,-1.1592532066775896
-0.2406811203223489,-0.9952161997182973
-0.23572811368459767,-0.896591612340475
-0.23339008473150002,-0.8944537762162187
-0.2332462903611785,-0.888815057128276
-0.2252832342523705,-0.7082451915325508
-0.21791987977662952,-0.601352382479304
-0.2159967247235821,-0.5690374557245944
-0.21502257919187606,-0.5965802834946503
-0.21427183658262905,-0.5388476232879121
-0.21362448069480156,-0.5367714993381016
-0.2135497454700266,-0.5361053772639157
-0.21175594390946229,-0.4785163508621211
-0.2066874149831972,-0.3484318480459601
-0.20149151009580102,-0.304427442972719
-0.19737223940436266,-0.2361596516512878
-0.19645162401298233,-0.21277914926407854
-0.1924897471673619,-0.15621633105595226
-0.191233306587975,-0.11470462710787338
-0.18716893581764804,-0.057893459812779796
-0.17580402815824847,0.14101520260719247
-0.17236059500881407,0.18267889837576004
-0.16490328088900164,0.30813844975692334
-0.15833090695671714,0.4026731487497254
-0.13931093852732657,0.7942292103842112
-0.13376548498311536,0.9047420474471333
-0.13217855255152688,0.970821209653241
-0.12641907441984213,1.0555826627091018
-0.12608000093120442,1.0524546561015302
-0.11448804359386022,1.2940124503612165
-0.11412767603333185,1.320157906824493
-0.08876448117638702,1.8550436693647157
-0.08285355248721071,1.9626578736958864
-0.07794884267157531,2.0259985527653592
-0.06892131504090582,2.1421884282046464
-0.0675191295810933,2.0931521255660575
-0.048834534501954074,2.204396771043364
-0.04017820148904061,2.1931435723606993
-0.03234911099473736,2.0751570823906933
-0.01005778305815852,1.787974530760651
0.019535879849051696,1.2386478524713551
0.027814894718975136,1.0999630446892148
0.03657526669980449,0.9480206556614281
0.05295795850653029,0.8330064323165973
0.058214701095288035,0.8521890430862712
0.06618351823230473,0.8815124802459111
0.09701886232281298,1.374038394444478
0.09733805568562648,1.3749795348036666
0.10342064388898153,1.4890263847221767
0.10638982366272032,1.54131901225175
0.10813450948581949,1.5787331952603985
0.11204203908649824,1.6485955650517912
0.11610459272421814,1.7450606214775959
0.126623431653742,1.9126191457552262
0.1454927079106012,2.0936368726148613
0.14821523057968555,2.09393959942639
0.15288549163048515,2.1199254256739715
0.15611855109425044,2.0789321656320716
0.17396482879565323,1.8122828735806082
0.18412848186783393,1.561103331653267
0.19588587886687847,1.1585847289651188
0.19919472796150028,1.0206495340896586
0.20335678104475718,0.8970769346578515
0.20421431496548337,0.8372437312854296
0.20463592527024677,0.8398449835967343
0.20692571176333496,0.7523574611790868
0.20838586460386477,0.6823647998493327
0.2093529066615165,0.6148680417825589
0.21111323601826815,0.5647617732903049
0.2124769559177917,0.4935094863271343
0.22459796026928736,-0.007830874644422395
0.22794296684836812,-0.17491915565410376
0.23790223318418402,-0.6020521829795626
0.24262088038053342,-0.760817471834037
0.24852019835068528,-0.9332677658706011
0.24870490433749826,-0.9531885505716463
0.25998894984275145,-1.2759129294779437
0.26581123757673275,-1.3785609327422235
0.2703941649451722,-1.427736279191785
0.2803551582846344,-1.5753817310310538
0.28432013795584954,-1.5592692797100591
0.2862435719628911,-1.5767764669630027
0.2908181808589343,-1.580113558541776
0.2926667968227128,-1.6031891026808314
0.2937589202952129,-1.6185575997807022
0.30142666882568525,-1.5163952151767925
0.3123610649239179,-1.4009759627729084
0.3127296285073671,-1.3926362473289025
0.31648476923574,-1.3777128793903148
0.3265340430612347,-1.2651714445757682
0.3348701989423146,-1.178693802813895
0.3495962490120741,-1.0883088539633798
0.35625771450121846,-1.065583585055087
0.3611500783161672,-1.0891453724241382
0.36879175615680193,-1.1324108889117155
0.36963250848334805,-1.1653367670704573
0.36996004583767483,-1.122096665617126
0.38018209503922273,-1.2918030784432208
0.38095248218423094,-1.318009180571974
0.38393214270635045,-1.408690829828114
0.38412279464130705,-1.4131395536558171
0.40793119422007074,-2.1385235201960184
0.4079894058087321,-2.1395596325428405
0.4141243169608453,-2.333739972782047
0.4240532100375711,-2.7249741495451603
0.4242094528553748,-2.726108789891257
0.4368657183310529,-3.189818365500077
0.4389290787384752,-3.171568252592537
0.44728402923293986,-3.4001813607431037
0.45068439310288344,-3.4753416291411128
0.45189084630132736,-3.5279938300301352
0.45489691736921944,-3.5745871130939126
0.45609951406481564,-3.5748528036628735
0.464248884952708,-3.629655575319686
0.46524110459136025,-3.6381797992113585
0.47997096251422455,-3.547820669346005
0.4832369959714504,-3.477540693960039
0.49507171952027473,-3.1556073597755407
0.4960781238292564,-3.0874289020475056
0.507622939461446,-2.6058970745522223
0.5108284282247806,-2.449416064516675
0.5145798047188821,-2.298324426838438
0.516619173495763,-2.210518756298332
0.5186513229127883,-2.103709786915774
0.5221356793579996,-1.8757738332486422
0.524351450301975,-1.7412339377027684
0.5463941671453743,-0.5103546551334034
0.5465561793880997,-0.4650276810380658
0.5469208178256997,-0.45324010071943327
0.5593221026476334,0.18019754670372032
0.5595945459433294,0.21773238490768734
0.5622651565687451,0.29257725403422363
0.5720173265442741,0.6633514849494003
0.5777812266359206,0.8423708919210386
0.5797040557040809,0.8870364486129586
0.5832019174788279,0.9546672567085722
0.5871393390163213,1.0392043814806597
0.5882103029254449,1.0201359739849771
0.5904408835743045,1.0458219837272285
0.5910577832411326,1.0681669879263826
0.5924249760691382,1.0567276697205312
0.6054746319939928,1.0807635113857936
0.6069973917138558,1.0260503459737393
0.6253547018957781,0.7353284473541014
0.6277141582313308,0.6375885663800961
0.6277770934938562,0.6788111811921508
0.6282294609391097,0.6312685815857437
0.6287506852243139,0.6409693252337495
0.631623978738276,0.5698999609806589
0.6510450420682146,0.00504417972464998
0.6531985928059454,-0.03753682842757027
0.6723758783575562,-0.44841561627581034
0.67879558375679,-0.5086969437705685
0.6884814640961201,-0.5061693226279189
0.710244440282187,-0.10649994085917905
0.7388582443763658,0.9984900865185364
0.7456499670306078,1.296082159293721
0.7599796092677495,1.8200202783779842
0.76482177867996,1.971880557331194
0.7675116540346423,2.0416297568329336
0.7811805271558727,2.291455937889443
0.7824635525285588,2.289924148561152
0.7831650554197953,2.2930739295391307
0.7876761819144598,2.281231501271931
0.795645984870601,2.2084501853410066
0.8060464805404299,1.9332936641132838
0.8138532072846991,1.6211985885089326
0.8144056717638337,1.5982861814493723
0.814969101259944,1.5846628342004596
0.8178228329082469,1.4276740959998016
0.8184913580163458,1.3775446365984367
0.8222593379925516,1.1724450733203293
0.8273736803924203,0.8810896809748122
0.8292870076430163,0.7032880721154005
0.8391564120248982,-0.0019708810574851597
0.8412580180742237,-0.21304356402854469
0.8511052146945266,-0.9517364912255046
0.858285486805956,-1.5902626632174226
0.8648382491583977,-2.0825201024491333
0.8649110831443276,-2.1063439413754703
0.8656120208220011,-2.135848857454936
0.8768926489016273,-2.9603972958038316
0.8905311508603546,-3.775037860154549
0.8997545969615719,-4.082800843472127
0.9136655081752654,-4.291737583102398
0.9144397387860743,-4.258662806008054
0.9212987394438681,-4.207577786379815
0.9244068383383119,-4.1433360512872754
0.9395219429972155,-3.5130869917963556
0.9640852120223471,-1.7125345041596858
0.9643782121330777,-1.6355441382193794
0.9780417371817136,-0.3741444139841564
0.9969079353888715,1.2784920535158888
1.0078649602342962,2.1373262869504988
1.0091747020843318,2.2439041875234635
1.0133666543658428,2.4901445425527355
1.017008545177772,2.7268709845412857
1.020044466646823,2.908247806997467
1.027984054851406,3.28193304841026
1.031072097931669,3.375844375192912
1.0314220865500747,3.3592555112470457
1.040042538178941,3.5706173988196785
1.0811825080682667,2.7799824152285035
1.0856264694688331,2.5177145571920225
1.0919675059529288,2.149716771075273
1.0975546570561399,1.8740619749226906
1.097829306671235,1.8336382789519425
1.0986326180058867,1.814504206249385
1.1092277193103834,1.1948471097779918
1.119104800881268,0.5785677150573101
1.1329269845768577,-0.1340667553652806
1.1329365182808138,-0.14479684893353878
1.1379015850682377,-0.37451174512331553
1.1406259003348245,-0.47701838319305817
1.1438282429790263,-0.611656414762215
1.1530373693609208,-0.9422229982836371
1.154271385189868,-0.9643235727805863
1.164057679874544,-1.1845641259351634
1.166427887599407,-1.2307519641718725
1.168558662623087,-1.2673332217693378
1.175803421536732,-1.3453738747560546
1.179246959346255,-1.3794412811285146
1.180080827379852,-1.3619220951113582
1.1877246887001984,-1.3710138850276978
1.1885798556475073,-1.3911461240600937
1.1991761226036592,-1.3637200059224273
1.1999761670880726,-1.2854776682932325
1.2049798822822932,-1.2831750126916073
1.2053206970155887,-1.2675851528623292
1.2099077227029893,-1.19089079306855
1.2108371309157038,-1.1652601620919223
1.2179672235817716,-1.0817098025291845
1.220355018391074,-1.0070396019614336
1.2283052222400608,-0.9305852356900564
1.232243507061713,-0.8362177971258121
1.248521037274112,-0.5142534168714943
1.2567412511627314,-0.40928234905973715
1.2725832588773187,-0.1211200223291133
1.2740762426356769,-0.07833965753579494
1.2763389535415932,-0.05362861787901573
1.2832629706777219,0.07972470547303279
1.2962237060265025,0.3006555915466285
1.2989000762590752,0.3379674481250623
1.302227821260197,0.3702628010897719
1.3071176427520648,0.48505166251793397
1.3134660092599395,0.5639528167094414
1.3210802489755382,0.7468229149995604
1.324521704456954,0.8154669881826812
1.3516008405706819,1.372851113028494
1.3531444349637551,1.4204288502028952
1.3560477246952942,1.5049615481095688
1.3578412303737553,1.5195780911456613
1.3690208586428438,1.730117154025181
1.3690826917349472,1.7598260299392772
1.371615169822114,1.8273031301139877
1.3757055298412375,1.8940013230543342
1.3856729557251644,2.0006436274659136
1.3899683978061033,2.071791881978294
1.3961854461047913,2.119848214942485
1.4023813706800539,2.1984429964120187
1.4034251604004773,2.2070230899499372
1.4054944710379917,2.226704116269921
1.4079814042416006,2.213797295648359
1.40817638030925,2.185781319173963
1.4103106242471588,2.2143635352087547
1.410721903990563,2.2150097576903534
1.4118736513560535,2.1929818462404453
1.412520132264702,2.18818354097641
1.4143223946670611,2.236540577690132
1.4148536345154463,2.191224403905467
1.4255312127102542,2.1696891090215327
1.4336585045601353,2.0817245350910083
1.443783991745236,1.9255523887443102
1.4492970019938483,1.8607462707471216
1.4574442495872644,1.6800743481402758
1.4654247488651864,1.5575852895003157
1.4654918472498535,1.5330430371635078
1.4732907323981257,1.3758086966597596
1.478904279446029,1.2881525814252304
1.48112973110654,1.2340984230062173
1.4822559721540651,1.213270838786793
1.488161510587842,1.1279848830465535
1.4908305283144765,1.077357376687357
1.4920603756173048,1.0601628730116512
1.4946325640900913,1.0353008400382524
1.4982653433745465,0.9252240125935615
1.5024516720299816,0.9547218102433151
1.5053236057760824,0.9066618881980385
1.5106925807168832,0.8465936504973811
1.51170719594589,0.8527101634780752
1.5124945805920378,0.8966447019997983
1.5193119451002435,0.8784434834638962
1.5223006213121106,0.8879105796924207
1.5223765432906422,0.8706118894489724
