n_harmonics,base_freq,magnitudes,instruments
9,2.363730920929088,"[-0.67181688  0.04482629  0.0493505   0.00782346  2.17575815  0.78819445
 -0.27517048  0.44085712 -0.07906696]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.1968135455346047,-0.4041159563001109
-2.1944543705869037,-0.2677462216226306
-2.1939982269224987,-0.23833927808406793
-2.190771889678311,-0.12567651120809717
-2.1894598442775166,-0.10820259348270024
-2.1781482770316973,0.3823051036324868
-2.1749843317375417,0.5492655567824128
-2.1726505741639466,0.6465783486782778
-2.164213649767696,1.0285787299818434
-2.157977004773182,1.1943311877329976
-2.138621452281738,1.8546670453605227
-2.1348380535959492,1.9344279720309903
-2.132820747608898,2.0085334018494594
-2.1278116427878118,2.09431142441398
-2.126927304869782,2.1495111835019234
-2.124461785130432,2.1939889131421917
-2.1220015319364727,2.182553131742029
-2.1207405531178254,2.1993879622593098
-2.115970925259141,2.303175554215532
-2.1157129166594704,2.356211762929298
-2.105090824714866,2.45583926964639
-2.1027782338904975,2.456104261738134
-2.078766836057741,2.6828282110418393
-2.0763735655016378,2.638039963881556
-2.075539591826872,2.6758476069091777
-2.074580881562521,2.656432690918751
-2.073629351233126,2.7207615363187863
-2.0723807384865593,2.6815837117861863
-2.067514321226516,2.720242865054767
-2.0657324328450875,2.7175643919210333
-2.0479572333688356,2.7015658884982217
-2.0475156360729834,2.69688768804814
-2.027660528594682,2.7589056571506796
-2.007680123318733,2.853380687850048
-1.9998032559139927,2.9224914692427513
-1.9940443170684279,2.960631077723822
-1.9894777770876204,2.949294594965794
-1.9865878827227574,3.0204482047020913
-1.9855635166036445,3.1065378379755844
-1.9853208880543454,3.054860376874241
-1.9786937949413563,3.1796244711150266
-1.9781079192792563,3.183135435140966
-1.9748626405219705,3.2362698652034916
-1.9710954212032044,3.299578675796092
-1.9710075307666204,3.293930878752188
-1.9630249612233546,3.468030298561305
-1.9626699092745343,3.498328576769909
-1.954219990394389,3.6849520997674805
-1.9451455513676028,3.883591653526338
-1.9362881082816759,4.116980413165004
-1.9338551843605727,4.129939939406038
-1.9254526519211634,4.2911332995549
-1.922754248826409,4.401806896859933
-1.9104685597188356,4.686904091338147
-1.9022932769714072,4.762444359517896
-1.896674842390779,4.832597144870334
-1.890211985710623,4.9197665755682225
-1.8827794867251983,4.972399064149658
-1.8827669074063904,4.975883792419423
-1.8684371813784688,4.920572020432659
-1.853216339243404,4.713679422580164
-1.852913540581394,4.713966063583451
-1.8453957279111093,4.508655921623577
-1.8432322790639872,4.440955367526597
-1.8412126004361402,4.391082740385455
-1.837177010411065,4.356602036530225
-1.8231037335730638,3.7327295797879385
-1.8141167997876844,3.296079302946033
-1.8140566354519962,3.332965490237834
-1.8139525559819099,3.288986013835453
-1.8097408205517933,3.0694879788396676
-1.7966127088769954,2.292093330241477
-1.792574625905682,2.027144952226287
-1.786653465494624,1.6510635790622492
-1.7789340923510335,1.1368682814289284
-1.7753563754309651,0.8971454646703293
-1.7624278811431486,0.06896090755677597
-1.7568073852221942,-0.34418181950170734
-1.754821045912829,-0.4751867544331108
-1.750479657440307,-0.7765329208115781
-1.7461101123732956,-1.0529966872692686
-1.7299873180555387,-2.0425361786390512
-1.7190071215930012,-2.5725021875202083
-1.718560935440171,-2.597532740469905
-1.7156058936727054,-2.721539730357479
-1.7108944269538942,-2.9439825897231646
-1.7034121358994423,-3.143206895687657
-1.6994447742979912,-3.3169823215704333
-1.6976725339279248,-3.3036122112164517
-1.6953303211142925,-3.4038377946017504
-1.6945573557905156,-3.40445104086395
-1.6927138888977427,-3.3989292868858842
-1.6864968721779434,-3.5774321496157344
-1.6743405081459117,-3.561792355085006
-1.6740518398649102,-3.597086403434805
-1.6697862457792183,-3.5821619233493136
-1.6681968592139602,-3.5637397538483278
-1.6650352906374701,-3.509057035823405
-1.6646789278818108,-3.493109545135728
-1.6550858160379467,-3.342958916465893
-1.6538267893341727,-3.3508211672769606
-1.6451429574172893,-3.0636714204961764
-1.6411593283736037,-2.924110418673016
-1.6409501986468271,-2.8589820084590944
-1.6374928684907004,-2.743588496572214
-1.6365468357525432,-2.6770459311483785
-1.6352237304099575,-2.652392617065593
-1.626159106444487,-2.279771048271278
-1.623820648383604,-2.134422236514743
-1.6237464217947333,-2.108176670789195
-1.608634179669534,-1.2366295459128753
-1.6004653152758914,-0.7642356101744276
-1.598567808598943,-0.6082088018070981
-1.589506209877607,-0.12357573632979435
-1.589392214273143,-0.10363656568428765
-1.5833223402960486,0.28012190706938483
-1.5794809573860396,0.5206280350552869
-1.5744588061786224,0.7972662323254431
-1.570060150556983,1.1356994341678754
-1.5636500216480487,1.466289262126429
-1.5449108703427237,2.4113332066491315
-1.543176313509407,2.5205657748220287
-1.5429926408905628,2.557505682274954
-1.535387835314186,2.817419582027677
-1.5273298820416334,3.1183010894525673
-1.5259697254285294,3.113591029817769
-1.5123543246648765,3.4694849696921874
-1.5060719665776259,3.5202681468889856
-1.5026061707780942,3.5536407355136572
-1.4980009723823355,3.580568993567038
-1.48660057779421,3.543648839237496
-1.4853914196081812,3.5040077862622483
-1.4853290658993044,3.519351871097762
-1.480175528053369,3.4450300315282676
-1.4796527170536373,3.399026510374339
-1.4683523868391695,3.137493723776662
-1.4677458149423634,3.1498043666284037
-1.4622416079192362,2.957138615575269
-1.4533079517463545,2.68145752037451
-1.447838950427619,2.459002820240958
-1.443790820742937,2.2620711514168144
-1.4343744150760172,1.8628079155674806
-1.4276316667345033,1.5282141006148116
-1.4270727992850043,1.4862704407888838
-1.4042706540286236,0.31223152329684445
-1.390144130872914,-0.4094948615006637
-1.3767520309104824,-1.0477111308783467
-1.3757544126132422,-1.0532108582778612
-1.3696245952307071,-1.3584722198884582
-1.3626401780969672,-1.6460759992300469
-1.3618533690564807,-1.674530697045908
-1.356568943029747,-1.8974416007410337
-1.3528908662956074,-2.0637024003067976
-1.3482370426090042,-2.147224662827579
-1.3368101795980638,-2.470135116716723
-1.3327074869652995,-2.5816672860709904
-1.3277488240962403,-2.6661366344564783
-1.323017038912693,-2.727282847310375
-1.3226966700895562,-2.6984285150737315
-1.317903863849062,-2.8555474098643816
-1.3158163368904054,-2.8378074623310985
-1.3157979079578055,-2.8469432215690578
-1.3155928057603516,-2.8821974771343197
-1.2877488755852724,-2.913476922298233
-1.2751318998662553,-2.837568402288142
-1.2555109434450438,-2.5577305821110636
-1.2411048355119527,-2.361543457247558
-1.2379788980800714,-2.2800968098846015
-1.2370185324405385,-2.2553051571866947
-1.2341139050727226,-2.2144412692014592
-1.2197055530196643,-1.9352038007146342
-1.217631694510775,-1.8868544132900247
-1.2132965152697466,-1.776547371665145
-1.1701800814564378,-1.0902182426351468
-1.1631091170857029,-0.9495564076684175
-1.1612890458226142,-0.9233653238329397
-1.1501433418783702,-0.8507453593008378
-1.1484655862169009,-0.86228917487623
-1.1327796723847234,-0.6834126675059589
-1.1319493806144607,-0.6303846140462336
-1.1273573757741469,-0.5957779090546997
-1.116583854026099,-0.5375579328222282
-1.1162494058300687,-0.5048060329108389
-1.1040853309827787,-0.47656147216126205
-1.097665345147865,-0.4374695909555393
-1.0922982242291746,-0.42692688198413403
-1.0917833105373624,-0.4618775085488781
-1.083940340882824,-0.4744468793205908
-1.0761030481069935,-0.4588198299830314
-1.0743832682264163,-0.43168255699721314
-1.0741503302707514,-0.4343658507747665
-1.0741377832811034,-0.4183507572820694
-1.0631276942615975,-0.44900854590819844
-1.0603509842215537,-0.43254600623202266
-1.0578903245631117,-0.41870532970272717
-1.0569317928833595,-0.4662634514837981
-1.0569020082833371,-0.42662302458823803
-1.0501188072733996,-0.45627115049775613
-1.042290259215556,-0.4944300911994701
-1.0343942397748465,-0.5167000549455374
-1.0260298558862475,-0.5164895737097684
-1.0233752681713455,-0.5332800405177825
-1.0218395171824517,-0.5474471029539859
-1.0151680148179538,-0.5980024117843938
-1.0112371084941447,-0.6190314303890783
-1.0012645130492464,-0.6713705613577062
-0.9967846747576643,-0.6761400044900518
-0.9839167986718871,-0.8221826558605285
-0.9693412847969709,-0.9156204241425698
-0.9687107360213751,-0.9450468210688902
-0.9607141011011926,-0.99439642068366
-0.9495348675055895,-1.1078797064692423
-0.9483499239137796,-1.1619127746867945
-0.9374281471647201,-1.2335395818561816
-0.9371140527314106,-1.251430896789615
-0.9269150584895738,-1.3800544445776908
-0.9210112720456554,-1.4849526689475525
-0.9205773273170017,-1.4156359541364083
-0.9153002552242828,-1.55079825849738
-0.9114889191565716,-1.5778051271010858
-0.8968503827993457,-1.6626625414231202
-0.8868263916063404,-1.73638010997278
-0.8775199104073073,-1.7358834211948848
-0.8689670761836821,-1.809485241550873
-0.8524839879397392,-1.7974576360625505
-0.8458904107136656,-1.7621836594738673
-0.8305071102470043,-1.67916723306454
-0.8232751115284058,-1.64191817753118
-0.8226422029295275,-1.6360688008809499
-0.8146299650719793,-1.5930657217409856
-0.8140241001555775,-1.5550936041907786
-0.8137534994630462,-1.4971745161810304
-0.8044042527255231,-1.4763617719797693
-0.7917037513768386,-1.3494786375790386
-0.7865548485983398,-1.2799945148089549
-0.7678464570781074,-0.9665442021865924
-0.7678297866591342,-1.0348730185494612
-0.7591438835326114,-0.9346530530991236
-0.7255202993199164,-0.6113659073786714
-0.723144016499278,-0.5638760975841708
-0.7204340938600895,-0.5715807191824169
-0.6891344103127794,-0.5659329470877367
-0.6767002775825022,-0.633085206137394
-0.6758772048389492,-0.6603846106546696
-0.6748994840023537,-0.6692734327797253
-0.6588424350623887,-0.8332512144005341
-0.650913313245117,-0.9034954654352261
-0.6457437167220559,-0.9875948618190933
-0.6392374495237867,-1.030597904528625
-0.6379969684265494,-1.1190071434946425
-0.6376902547523757,-1.0711622181026874
-0.6365975075737964,-1.1203981782336156
-0.6272348655271323,-1.2168051294888456
-0.6216592793641835,-1.3068694712714346
-0.6136541019565391,-1.3900462053277254
-0.6026027094057724,-1.5225757969496394
-0.5896165799028781,-1.5861052219869243
-0.5759119791004661,-1.5945298998474744
-0.5747330194005302,-1.5646318872774783
-0.558710514307255,-1.51106041434844
-0.5568048687977019,-1.4515332194668435
-0.5452154287994486,-1.328747050377592
-0.5448043778182265,-1.3349148536242352
-0.5405602846529769,-1.2533718427449236
-0.524417557645529,-0.9490297120053691
-0.522936345758958,-0.9197528637285757
-0.5151203552798593,-0.676510775500397
-0.5138682979085067,-0.6671485641504713
-0.5107988230440759,-0.6286984271760363
-0.5106359921150307,-0.599037290333509
-0.5080995608719054,-0.5105205217813366
-0.5027838944687248,-0.32779834141235586
-0.49940546206550707,-0.2597473112713189
-0.48829188922189104,0.023720889658175176
-0.4866610640129738,0.09545072584759307
-0.48099511586612165,0.28938289074236
-0.4794614988117534,0.36198830746776733
-0.4769817073726257,0.3994489028499582
-0.4708849630280758,0.6041766165611809
-0.4683870291395005,0.6304464101126782
-0.4647497932935405,0.8161280486988804
-0.46431840400732227,0.7951818142733592
-0.45859701295250677,0.9871525709437375
-0.4567792359801812,0.971558350096003
-0.4509781399810002,1.1386194843218547
-0.445294088203509,1.2759709469974245
-0.44503759458931125,1.2909467060524529
-0.4311423084238646,1.538294191388264
-0.42595386360551757,1.6171326248754299
-0.4188914192848934,1.6970905992736394
-0.41096720911919693,1.7252828702128569
-0.4067477836387523,1.7586052823616694
-0.39798311752669013,1.6950157488922584
-0.3743749263231906,1.404423602282276
-0.37036710188977917,1.2725684249385518
-0.36190220459335665,1.0810953469676041
-0.3613791673460196,0.9819182774937164
-0.3457360923340933,0.5665737712438539
-0.34436711454843394,0.4940539988603174
-0.3433042502572148,0.4542285201562739
-0.3427168003963783,0.44472667130913
-0.3407300583690427,0.3888375529719643
-0.3406519868511335,0.3165431480992107
-0.3335802369148322,0.08158296641324236
-0.3326281781121989,0.05033951031330194
-0.3313075150520035,0.03287084122857068
-0.32100020763318415,-0.3662020367187391
-0.31800636392133974,-0.49452549717995853
-0.3139555478927285,-0.5764803320186249
-0.31346603539485374,-0.6584664970092401
-0.31272732923129487,-0.7028506327513586
-0.31054426269912305,-0.7498236027564708
-0.30898159982656015,-0.7687259268940979
-0.306180719148216,-0.8770710130591273
-0.2972400897933225,-1.2562276081213841
-0.2854050884513235,-1.5590025794040032
-0.28122112067479543,-1.6841189820488713
-0.2768327518557676,-1.8138703281746298
-0.27070473386932603,-1.9286645381937069
-0.26886338615593086,-1.9578782392917953
-0.2675916140234613,-2.0136462618870876
-0.26508206215696006,-1.9940409646671573
-0.26201522031207114,-2.027322463493054
-0.2528044946398218,-2.111822740483206
-0.2511245882899904,-2.137116019046591
-0.24499194825292658,-2.133773178692322
-0.24452942647477194,-2.134754891034704
-0.2440070998130892,-2.1142842318207853
-0.22285630106344145,-1.8352885340710356
-0.2160396499601296,-1.6095930911827065
-0.20344638664062042,-1.25195113776443
-0.1923486465723121,-0.7775625444578238
-0.19155424422056644,-0.7333362916806453
-0.18285193600088867,-0.3548347914413608
-0.17906927822262908,-0.13713216394960467
-0.1647606989777115,0.6251368760414081
-0.15871660634718676,1.0139312449508202
-0.14087164992056112,1.8857384903017187
-0.13398259483237407,2.216477900895369
-0.1339735005265501,2.2085983764598507
-0.1257592676730921,2.5950780675629637
-0.12207380102948484,2.745078747266937
-0.1190127295971175,2.8728212644842586
-0.11819997713189334,2.876831453770045
-0.11447321640034325,3.0645962761994303
-0.1140062597421112,3.0609232821531465
-0.10231768964515275,3.469246707394543
-0.10206926555515494,3.466899203452073
-0.09996100492113236,3.518144567960816
-0.09618367730668442,3.6012127804414042
-0.0944653103010249,3.653713626027095
-0.08741644243782876,3.7853830268585096
-0.08045384060136973,3.8824719579838805
-0.06800121100286383,3.8939402405356347
-0.06143649940545348,3.8299326915285943
-0.04184980531806781,3.4823625184898153
-0.039729549045955714,3.427786316200152
-0.03771806571314196,3.332653154364105
-0.036968194561328716,3.2795430891219723
-0.034061636953795826,3.194789781243607
-0.02827520659562488,2.979174877728693
-0.023565886667870295,2.837253182708057
-0.0181981870628265,2.653899882281827
-0.01691945497211833,2.5327222910218734
-0.010494299452359357,2.300553591464103
-0.01045149447900906,2.265188893245271
-0.009330146263327954,2.243951750199582
-0.004532259344498968,1.962599200898703
-0.00265217695229758,1.8997033403730352
-0.002064395546419018,1.837819576711878
-0.00030347863984880874,1.7942402203426708
0.00891662470918142,1.2956734342256795
0.02019266272991871,0.7626483225121033
0.020231519067545722,0.7212798405736743
0.02047501541050334,0.7670912925344691
0.03367890222892722,0.08329006698521511
0.038107854909017025,-0.0751980712556039
0.041390933121475904,-0.23860283236806434
0.04544305546501448,-0.4289441169152561
0.05194892033119425,-0.7114223462459022
0.0552487903041361,-0.8597101990872401
0.06130433293059623,-1.046855868025025
0.09037054895992114,-1.7114619678814675
0.09648061307983813,-1.7912166574518615
0.10782267840335269,-1.827940484960543
0.10975429252120428,-1.835584682889231
0.1272414875130896,-1.699345962133943
0.12947792040768125,-1.6797293241927294
0.13809493194069455,-1.6029064714266028
0.14353907533326016,-1.4887514400731103
0.15803867811371664,-1.2517936024695384
0.16108319840035978,-1.143398754647091
0.16378980146425182,-1.0985660151756487
0.17102576017552806,-0.9896976831505198
0.18954776976074328,-0.6463689867765916
0.19518762785139288,-0.5550252971285368
0.20069262885848804,-0.47898856328205963
0.20414126607141903,-0.43399757972737646
0.20574034519729434,-0.41481458470713223
0.2154106649440397,-0.3496824116725851
0.21774241969472996,-0.3917829553356541
0.22651713013022867,-0.3529954560450116
0.23337611682464754,-0.31226665721515234
0.23599599568468044,-0.33047078162065086
0.23709823911053274,-0.35245477441109563
0.2395800582351928,-0.34356138046181967
0.2508881444930253,-0.47977357304432083
0.257715876857012,-0.5872761395786938
0.2695610201579268,-0.8257619372441287
0.2706452587426611,-0.8169494629673766
0.2786811335229391,-1.0305843919795739
0.29544169615329263,-1.4533353117105137
0.29884985213811444,-1.4777940682997923
0.3073191752713278,-1.7772066035920595
0.3075360713880686,-1.7669727046101535
0.3085999770489698,-1.8418548925450484
0.31445558064448154,-1.896470978452776
0.3161735506358925,-1.980275855161554
0.3248807025143927,-2.2242881056775374
0.32757657610363555,-2.3143873720628503
0.3461420596865459,-2.6196701794294803
0.35250002912607004,-2.7031442730760715
0.3572166429655592,-2.7165560956472925
0.36309185265482924,-2.7836228597122377
0.3655151910772867,-2.8336967397559185
0.36658048446785996,-2.8109890050018747
0.3688113494974319,-2.773607035687337
0.37246207747099813,-2.799253272400897
0.37328772247746667,-2.7785124666350054
0.3855294989717004,-2.7364359613203453
0.3933886321669018,-2.6396477841363644
0.4159812245439003,-2.0899236044972755
0.4174549649108754,-2.061766795941132
0.42475075425888287,-1.8176051697917683
0.434605619461359,-1.453696310463928
0.4394159156190196,-1.2475182915379286
0.4399938894721358,-1.2559840947834353
0.44254923586052364,-1.1859451696693935
0.4448657419527393,-1.0452816260034488
0.44611989798654417,-1.023754582394927
0.45248303798660494,-0.7709173407573708
0.45593929635030017,-0.570992385137863
0.46366506580193123,-0.26798645729963233
0.46842406175424234,-0.04688552343307418
0.46942922635852424,-0.0034964625348631075
0.4745406179099625,0.17653106029737722
0.4798209912510121,0.4732109052303348
0.48018795139415626,0.41300045416619896
0.4914253465833056,0.8628265797174977
0.5051364836372318,1.3464965852015882
0.5302973475065631,2.0835857056242575
0.5377958587406262,2.2604297044501727
0.5386814020894044,2.293825400721994
0.5440092369614797,2.336391448460258
0.5446920305232688,2.3327965201864953
0.5748208457795432,2.6705012104293897
0.5799903883957827,2.6642413303910075
0.5837365365466298,2.7276781637197396
0.5843658487712466,2.663225764961401
0.5865618836420232,2.6723358599618035
0.5960377757552031,2.728040440680693
0.6090494902278323,2.6612132307737206
0.6177295679119572,2.6591086528478827
0.6183460399119403,2.7238822149757578
0.6434119400126503,2.7573246931072104
0.6475099264738695,2.8207611326864774
0.6489024911763321,2.8086910666119134
0.651032701043607,2.775092618334155
0.6617111045795241,2.9239846839626944
0.6633113662913352,2.9460543989583363
0.676665414611632,3.1245110754414425
0.6986163931159637,3.548210836089343
0.7023233956259465,3.6213382008494492
0.7028075980220345,3.660673858106186
0.7028982321196242,3.6624352244031906
0.7033355240512646,3.6228761480860117
0.7108378720822812,3.8169739864756767
0.7203156739937233,4.0861870974204235
0.7209552250147944,4.049248695103391
0.7310597984915965,4.302464078156483
0.7317159893737699,4.330056798133941
0.7351580956220647,4.375642016588085
0.7565082306111126,4.834318309256719
0.7577071143401906,4.788976422634359
0.7627532663143999,4.929235681408403
0.7653478277154893,4.864947689466915
0.7661249491150555,4.923104278593884
0.7748261944553736,4.971656553424439
0.780239769432078,4.934665123445408
0.78618301928493,4.91687133133006
0.7865913803510329,4.929638598202841
0.7885106662916499,4.922055449827052
0.7974342274342456,4.848765835893781
0.8278468741105156,4.033804827868431
0.828583257426172,4.023291114413925
0.8290438244687732,4.009574497378623
0.8442859735902659,3.250109239552556
0.8497206040263778,3.043682699121425
0.8555281934490022,2.6556834927044175
0.8570138666498819,2.6039574603142572
0.8590290919917716,2.4875226123870613
0.8616908077657985,2.313649478247975
0.8617331461543016,2.3477199386725434
0.8770209834217355,1.309007351665869
0.8814149585796587,1.045692758357965
0.8834972827153118,0.859458177425449
0.894459738843004,0.17930347259614518
0.9110060184777993,-1.0351450970116811
0.9150377060909274,-1.2208668237831746
0.921369130482327,-1.6562494812586934
0.9222161111785967,-1.708158053304273
0.9233513380883931,-1.7270355208073092
0.9426119166443154,-2.6905699617417347
0.9488680672613743,-2.9484454961595143
0.949266041456009,-2.9548116340037773
0.952640748712227,-3.0360106282967543
0.9615502227694463,-3.313945275636422
0.9707368498192093,-3.5012363983852284
0.9748911996253029,-3.5144510957577233
0.9764517851285106,-3.575883695948774
0.9989567876381296,-3.4410844324663437
1.0113526077664847,-3.093605753095348
1.0298668781070255,-2.343684322147567
1.0326354885303726,-2.2368080187900548
1.0410947732352511,-1.778343522573554
1.0428900501216187,-1.7031003385137318
1.044330996208001,-1.5974528621199426
1.0588730339137236,-0.7403643610508125
1.0643714783313154,-0.3864565057465823
1.0742309825112546,0.25509140900496624
1.0872116053581795,0.9902216106257306
1.0890782084975985,1.1322175189660264
1.1007815414618483,1.8456322162406582
1.1093910520961723,2.269682634931788
1.1100458826092794,2.324380624438955
1.1104386486594873,2.2731583133976723
1.1173904235190157,2.5687187495597605
1.1223466821568424,2.7935603917382323
1.1324586209275065,3.1473132365082184
1.1330888584197032,3.171765056860333
1.134781899177172,3.2238909904553514
1.1370620420449162,3.256489883742387
1.1371517193933904,3.1548231430787794
1.1410929045785325,3.3680250524381212
1.1433327839993384,3.3997076920384375
1.1450592793763033,3.4487023666458083
1.1507794099588855,3.527101313760368
1.154860360974677,3.5459955454890797
1.1575802340665433,3.5816013357118663
1.1693946272872289,3.51369897598111
1.1716998423702911,3.464569125786299
1.1729101288714219,3.489756103624183
1.1736748422611996,3.4776442328852357
1.1923375429856566,3.100478949861601
1.2008271879929113,2.806706324350455
1.2009511551266945,2.7849394171836406
1.2019756881159864,2.749200769864873
1.2063942946170156,2.6495888134054133
1.2075968946791509,2.5493199566602898
1.2131155697650033,2.338539804155359
1.2174484612502896,2.148426966823297
1.2196151860883253,2.0311472825906915
1.221646065495241,1.972767856475928
1.224281357814399,1.8100308938220604
1.225689201175694,1.7861701133807244
1.232154482219335,1.4419011946510263
1.2382063091856903,1.1694937658269922
1.2516614593645796,0.46768435891658916
1.2671755748411462,-0.3739806699735072
1.2723171941570852,-0.5772097862504604
1.2761892176306668,-0.7696707933025612
1.2798991755108107,-1.0068146246381884
1.280399481689452,-1.0227856849093198
1.2809526692925308,-1.0244839988384007
1.2842103927683386,-1.168087335835437
1.2861401482881831,-1.2739037564955846
1.2888200044163316,-1.3482922902043026
1.2954617839750178,-1.5927494882406052
1.295921237929778,-1.6322253846727135
1.2973004553574157,-1.728224312702928
1.3123100628627729,-2.252617469051939
1.3303636616715941,-2.660007578862676
1.3339022605672382,-2.721388369267522
1.3360684169787893,-2.74457776958542
1.3388560331655839,-2.8039885581136086
1.34210790124835,-2.8231193182540744
1.3427108876768745,-2.850730863212944
1.3474274610161494,-2.904379123250721
1.3483512726987197,-2.902963791663184
