n_harmonics,base_freq,magnitudes,instruments
10,3.8636690933908344,"[ 0.4283159  -0.71573685 -1.59715107 -1.17329839  0.61481284  0.84794732
 -0.01821075  0.61623232  1.24841347  1.13812556]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
-2.3843055363580326,-1.1929627793175446
-2.3737832774389522,-0.6456151337711987
-2.3726706389256798,-0.5993111356401781
-2.3673420669960255,-0.4328066953444205
-2.351426420727525,-0.323315512094697
-2.3421343347164485,-0.5448907978047479
-2.34088242122926,-0.5781290339665188
-2.33998173924015,-0.6145439501246008
-2.3324604319017572,-0.961785883325366
-2.329366753741577,-1.1317912565200399
-2.3286867401018743,-1.167092339403892
-2.3234974801145514,-1.4674449967940557
-2.3205224165383616,-1.6607664545792846
-2.3195580821354316,-1.7268123093549876
-2.3177633099250654,-1.8277468208346135
-2.3004119201924236,-2.9274917648015593
-2.2764680077929342,-3.82693100436721
-2.2666277326596624,-3.87102142258832
-2.265527914507927,-3.853467372209974
-2.2497610262171754,-3.42815305491273
-2.2414079929756934,-3.015322018208401
-2.2276677325206853,-2.1276612604659917
-2.2161055258020674,-1.319060428011395
-2.207404570796398,-0.7100577229559549
-2.191482104903102,0.24947653377679252
-2.1836379299374453,0.6055701970505559
-2.1818683667809537,0.6840761184831512
-2.167480919547768,1.0825922009935665
-2.1668304064126334,1.085859563745901
-2.1596278945649257,1.1755132675923934
-2.156709750146392,1.1820337167991035
-2.152290951775009,1.1820173025705085
-2.151883296558619,1.182931438812705
-2.141999399577723,1.1013305410544103
-2.131495926013391,0.9357281317915971
-2.1262658374771597,0.8248970585474283
-2.1219027796512786,0.7259923224534656
-2.113748283848599,0.5442296881896956
-2.1125390400442026,0.5173855930776268
-2.105335141893878,0.35133337324999325
-2.0995217620132136,0.21962050063070332
-2.0895602661469193,0.04343931805746105
-2.0866725563506523,3.7563067993494305e-05
-2.085307188541966,-0.023726370541947026
-2.0834345522399804,-0.04972405977375946
-2.043050724326629,-0.09313357267684635
-2.0365522012021735,-0.01217608499281227
-2.0357949573262184,0.007080591922332586
-2.029120828772246,0.1348103185275279
-2.024417728504821,0.23770415487373706
-2.0143104524039854,0.5065878675147456
-2.003731992598074,0.8396000240227187
-2.0022352176016476,0.9016863999230756
-1.9945363844607364,1.1783141091861633
-1.9934613329788766,1.2137513543871248
-1.9669482086160923,2.184620099567196
-1.9586581762690596,2.438034932738514
-1.9444748430439647,2.713223507507419
-1.9400587753078082,2.754360750054844
-1.938679245971248,2.761144172652747
-1.9383589526273595,2.7556205053733853
-1.9156514477818516,2.450144516799542
-1.9056444652579243,2.0820737258839204
-1.8980591804957587,1.705360446256356
-1.892137403207217,1.3809744822711298
-1.8863633767643173,1.0337996639236782
-1.8861661680676978,1.014245711509673
-1.8785757068508546,0.5369636349187282
-1.8776348472709292,0.48230419526021967
-1.8755636699211866,0.35023241653189274
-1.8693456449948838,-0.04455764431482967
-1.867316322109169,-0.156887485137758
-1.8629860459285483,-0.4111216879538147
-1.8510839032938367,-1.012273451552915
-1.8475535387728508,-1.1478431831641338
-1.8445542027298638,-1.2580264613946421
-1.8289102685064522,-1.5540274969960917
-1.784402696280297,-0.2967142886906434
-1.7831231865081882,-0.23645491917075234
-1.7777775087190337,0.006652475033815119
-1.7653271853488808,0.5158279846419767
-1.7511767936003084,0.8775091849760841
-1.7490047136709581,0.905238720230923
-1.7303204015537896,0.8693139361701788
-1.7238885968981785,0.7344236093842245
-1.7207393531963013,0.6587770914025466
-1.7113166765644527,0.3684654978023546
-1.7083284522919835,0.2606858334780438
-1.7053288896701155,0.15788457368866896
-1.7022718522409674,0.05309503367264777
-1.6856521382323864,-0.4776694250948096
-1.6852063229844876,-0.4919938223009274
-1.6763930844094637,-0.6479810368297584
-1.672698911803957,-0.6957860000715431
-1.6710890434584431,-0.702865940337036
-1.6696865763245867,-0.714146771974014
-1.656117721594945,-0.620713532242268
-1.6405046289593224,-0.1936325513388537
-1.6395521885855704,-0.16285963634287803
-1.6381611393890316,-0.11598600843055945
-1.6331075437287037,0.08013445801283962
-1.6165666364564666,0.7038979667396253
-1.6142089721036235,0.7749796517560781
-1.5973166741666893,1.0673096287080448
-1.5933426443544914,1.0635312866917073
-1.5890690657967659,1.0158285466856671
-1.5837427353617448,0.8880011983167512
-1.569197942927981,0.21894594093298614
-1.561090585982649,-0.34904649810895305
-1.5410681521059768,-2.041377191124547
-1.5370208464942554,-2.3856547035436066
-1.5308718315517327,-2.871627048358068
-1.5182457601606307,-3.645382080647427
-1.4984735521805737,-3.8591980082788995
-1.4906627850430663,-3.5378031367105875
-1.4888582704935556,-3.420986004170749
-1.4879977294153637,-3.3556006267414733
-1.4875899915550472,-3.3367321042213995
-1.4786581541117885,-2.5550034285720558
-1.4783467335502,-2.521060851302287
-1.476741014496092,-2.35011922935471
-1.4712779372809834,-1.692083688811803
-1.466033241183688,-0.9899738634605363
-1.4624827819005999,-0.4770935457620172
-1.4410285556615852,2.9432030516718766
-1.4252166253318395,5.248627716640591
-1.3954673067041763,7.389889148018798
-1.390953256222498,7.383498619355849
-1.384315251315286,7.2173683841495215
-1.3837270280176548,7.18853004369938
-1.3725650585914029,6.525206844936921
-1.3701639007009463,6.319924846678491
-1.3651583786715018,5.862659699979269
-1.34283030052044,3.314828964757034
-1.327393548534841,1.5881591699659403
-1.326109000901592,1.4636353818180017
-1.320653029506491,0.9358598840402119
-1.3108486525896133,0.17084134421443875
-1.3067651100054258,-0.08762829882530813
-1.2993678171596874,-0.4462644047637909
-1.2959829083686762,-0.5796269014969656
-1.2872446514315936,-0.7635211259124893
-1.2824239518993752,-0.8133693473380159
-1.2791396836405553,-0.8270419832516493
-1.2673339111260862,-0.7602716707086711
-1.267119506724081,-0.7513087340315151
-1.266011891508804,-0.7405317990954139
-1.2651105294573233,-0.7345748082274562
-1.2547654505370052,-0.5947407555422554
-1.2519057576768293,-0.5500416604387642
-1.2489213705346256,-0.5182838188526961
-1.2481859342652342,-0.502132473267759
-1.2292244549213365,-0.42361329190283314
-1.2281977463311171,-0.4283964205491299
-1.2191095459453112,-0.5019898154216914
-1.2083700636292398,-0.6766632286558862
-1.2062458015940192,-0.7133970231017622
-1.196983754874749,-0.9050326784936888
-1.1878897362311036,-1.0719341385133805
-1.1855730794903452,-1.1189203277968798
-1.182024980752547,-1.1727509415200865
-1.1669243682321755,-1.2664336288550466
-1.161553823811208,-1.2295074305597236
-1.156056748896316,-1.1365270739617963
-1.1519674136337656,-1.0562189409334493
-1.1502766872275014,-1.030049461496853
-1.148754760161953,-0.9901469919196693
-1.1465429742071598,-0.9269642457756374
-1.1366195514345427,-0.5799761469315952
-1.134584636310802,-0.49771934016403296
-1.1291022230805206,-0.2623832731472565
-1.1286256786255782,-0.23649074654387453
-1.1250543296993927,-0.07951471281957198
-1.1046837725018364,0.8038552216667512
-1.0976186678324729,1.0416813387640542
-1.0961833736855913,1.0778505359361008
-1.0921010289562179,1.180603654881013
-1.0900390193246412,1.2118804457987977
-1.0864312886611283,1.2593911131026927
-1.0807617567126906,1.3035165127824764
-1.078911516264912,1.2966391094494503
-1.0767577901752798,1.299539566088226
-1.0725193196598064,1.26334267169809
-1.0611236156838455,1.0176224672216165
-1.0577537113150457,0.9164794683963622
-1.0575159374933845,0.9135469976097204
-1.056682958300139,0.8770818492219054
-1.0534854411487273,0.7726315378982582
-1.0506395785393268,0.6589292104463274
-1.022658649187801,-0.47887350648836696
-1.0150543085200585,-0.6797429041859897
-0.99709702916183,-0.7737104435752875
-0.9950059838316463,-0.7467224182598771
-0.9919151322928599,-0.6766688862312183
-0.990721240637737,-0.6582485323721136
-0.9871673875603335,-0.5489340390085832
-0.9833608991559455,-0.4224672334584366
-0.9803207546060868,-0.29201016198473423
-0.9790147561686777,-0.23919713100107534
-0.9742689760160315,-0.014311329536585721
-0.9697932249179031,0.22990755072047514
-0.9692710180291488,0.24830086036720775
-0.9626027888481747,0.6423798203862447
-0.9580893517633786,0.9002729668827381
-0.9538089837126975,1.1513674529832318
-0.9494001292484198,1.4012138135468668
-0.9469650800666036,1.5266609462840357
-0.9289470712386141,2.2013278419371423
-0.9265318420842688,2.2375247496993884
-0.9165774887113365,2.2325810259239507
-0.9077482457237211,1.9858277417936092
-0.8903924651008124,0.9014684280224388
-0.8891389232360836,0.8001309335768275
-0.8661132430343601,-1.4954308789989268
-0.851519124600828,-2.9403148650962643
-0.8458489252637502,-3.423257453897272
-0.8442317974696416,-3.5453828114186536
-0.8417551957373863,-3.7307881360705175
-0.8311180832111846,-4.315297073422423
-0.8237583440550758,-4.524681126233019
-0.8185173481772035,-4.5714402035599
-0.8136693701187743,-4.543039550849189
-0.811895240600621,-4.514751945599401
-0.8106033877048513,-4.48439067975684
-0.7955642916526373,-3.8644881052067674
-0.7949026391247154,-3.825818850736911
-0.7936749507477328,-3.7515734251155433
-0.7936664020190052,-3.749392984153349
-0.7861701197453388,-3.2455589030961653
-0.7798346038506696,-2.773344902099326
-0.7710354066162575,-2.0998736973375016
-0.7566929518492334,-1.113459294176031
-0.7542974586808207,-0.9788513513119905
-0.7258646429475544,-0.3136306527152124
-0.7149232456582224,-0.5876915353985881
-0.7133025548202987,-0.6266171274759049
-0.7053613015915108,-1.0159027091984782
-0.7046832175318145,-1.043542354205762
-0.7044706688804445,-1.0581543533940139
-0.7039017143111899,-1.088785452973297
-0.6996864601231687,-1.3242337551716923
-0.6812053021115134,-2.498750487778697
-0.6804713500811594,-2.5458494865380894
-0.6793883890289258,-2.6139756580334836
-0.6687661873089024,-3.21867982089732
-0.6671127911854242,-3.296730500951895
-0.6655923119896876,-3.356540974089948
-0.6417691209989425,-3.8813282518983216
-0.6407149343123182,-3.8682227974250405
-0.6380360909970166,-3.841661922901555
-0.6330158990889867,-3.7512649120264734
-0.6308552636937543,-3.6833198224171477
-0.6301587739749008,-3.6738040928423485
-0.6294241876843221,-3.642648132104865
-0.62051834106799,-3.286516257266257
-0.6124968615186202,-2.848033263181885
-0.6090568924520037,-2.6474011635886483
-0.6080800444649546,-2.574253843914962
-0.5900262167223058,-1.3226330717804453
-0.582696062530542,-0.8022006444481522
-0.5691203366143407,0.04206998569235773
-0.5590275022910656,0.5516038282222303
-0.5569496924790487,0.6328555964351406
-0.5416443407245435,1.070749424333416
-0.5293428453173901,1.186227903734222
-0.5290499774485053,1.183982084471436
-0.523696019078554,1.170302779412171
-0.5174101508495093,1.1252888311656835
-0.5144530391490507,1.0907246813102363
-0.5130262064119719,1.0748751637327039
-0.5099748824501038,1.0182216653460643
-0.5080038252846748,0.9813025535844886
-0.5075785769645105,0.9732164886989132
-0.49749414083219534,0.7647744629433985
-0.4951256492772722,0.717644616224542
-0.4910735597183855,0.6216009251917347
-0.47157663869186894,0.18619070720615977
-0.46732406351295097,0.11290157498763931
-0.4672537460431392,0.11078753717905912
-0.46552113583479837,0.07776520433368647
-0.4551142595983979,-0.07425681735853387
-0.45316425459877374,-0.08873303111642016
-0.45250937437542316,-0.10050191579497737
-0.45078101831717277,-0.11897639596807473
-0.44683657711114755,-0.15397456169440737
-0.44623028867484704,-0.1554474126922106
-0.4276942227115952,-0.18600995176981938
-0.42494137122924336,-0.15284445421865264
-0.42221565311667053,-0.14127672488792373
-0.41918143941445685,-0.124893490085513
-0.4180923923512365,-0.11060980673524327
-0.41266818826000584,-0.04385868994221906
-0.404894357633661,0.09183025453507833
-0.40178676288734394,0.15756800957862918
-0.39024557702078067,0.44117092149318676
-0.36940319230162544,1.1281255734046365
-0.3660912120255846,1.251633075829225
-0.3630795462681853,1.376051801767759
-0.3567715748171354,1.600206495145424
-0.35164977093195304,1.8051039511643412
-0.3499065445858873,1.8626407003176095
-0.3391464515726792,2.2386655534537767
-0.31855247318761837,2.714551199613169
-0.3126692185412083,2.754417981114159
-0.3116182758302801,2.7587924351729183
-0.310433100609913,2.7673181869457317
-0.30914383632932374,2.7666775874164173
-0.3052465815145249,2.747790392139007
-0.2978095720859244,2.6626799563913943
-0.27681317359458735,1.9577266592297082
-0.26585698094155497,1.374725358269724
-0.25802653512677054,0.9054862525312656
-0.2570415823724663,0.8344609937469896
-0.25145302647032874,0.4850939545831815
-0.2511635154295577,0.4744492186895002
-0.24514331006168666,0.08960069492730072
-0.24358505032550237,-0.003926238496607132
-0.23980637914187897,-0.2311653468613704
-0.2251285624010766,-1.0027886804910764
-0.2102873275809034,-1.470151765215136
-0.209475805769745,-1.477755346138021
-0.19336887758120103,-1.5120612423809703
-0.19289360851985027,-1.5177391530332196
-0.1896284162772579,-1.460324271344001
-0.18689784813446497,-1.393292359539079
-0.18438655886862332,-1.3384297680766946
-0.17656886839581176,-1.090638661714593
-0.16866143348540685,-0.7771392330116126
-0.16669560059616906,-0.6772569281489013
-0.1610398789230958,-0.4227425861490401
-0.15936187001753943,-0.3406754204641437
-0.1567946086619587,-0.23204496281016454
-0.14373583725824535,0.34378222594804564
-0.14341220022375545,0.35226610105463646
-0.14225812131229398,0.4025016659950913
-0.14172599252206552,0.40742930518249315
-0.13967477161517028,0.493320520760421
-0.13808190219503302,0.5513372843674329
-0.13539598634854988,0.6278352236885794
-0.1322150661037611,0.72193270545557
-0.12335371460301925,0.8944643875174897
-0.11214539562428127,0.9537503052480322
-0.10281670752918481,0.8379264784362069
-0.09825541232164703,0.7513398536517908
-0.09809769807962798,0.7436364018653152
-0.09446143470106128,0.6516446804437296
-0.08933641055711394,0.49596752174639513
-0.08784406804913347,0.45089160720490207
-0.084292580581117,0.34373544367706854
-0.0795968342069795,0.17210549372281467
-0.059878642763147916,-0.4569732916535334
-0.05777297407907067,-0.5132381662445391
-0.05758512449237507,-0.5138330470006115
-0.05680596334205923,-0.5311770598331536
-0.053667145856041376,-0.6019480595355275
-0.04900652045884524,-0.6678931144976925
-0.0423735594113448,-0.7132521219188599
-0.025380183587678573,-0.5246588947800962
-0.022132086253298766,-0.44176397219451036
-0.013984584753631957,-0.18404080940596015
-0.008687373653204489,0.0038693939982739917
-0.0054534305574551745,0.13727254412100826
0.006643062690062429,0.5966632595536251
0.00673088133987676,0.6030081583733055
0.010495903046930266,0.7325265718110244
0.013944938221814418,0.8207073832589915
0.015649630689048788,0.8723896083104543
0.022062215673575025,1.013492599737841
0.024185818073870102,1.0371800478577462
0.027586436797401248,1.0650054145256707
0.030715903116141252,1.0685705279367421
0.03228142516232779,1.0671051799471263
0.054740592111772735,0.35196664181465487
0.06578773225892309,-0.40156478741556567
0.07109242853734443,-0.829452278259903
0.07374561998754903,-1.0541399785795724
0.0748486856502164,-1.132315349145252
0.0811339289924824,-1.6950401192523403
0.08299696169418969,-1.8465752210426907
0.08833950370118071,-2.308589643395697
0.08903461664432788,-2.3655871249185023
0.10558434676093276,-3.53036893049216
0.10778567373259174,-3.63584081816115
0.11853438005800321,-3.9380355767738373
0.12122217864837559,-3.9484722509960015
0.12130662510154355,-3.9419002382847457
0.12890672682127757,-3.830910186297918
0.13053696296514605,-3.7753389190230306
0.13274683444946778,-3.6726418466441837
0.1370581952835641,-3.43903956237758
0.13902260235934616,-3.310725553774606
0.1570147540231166,-1.4257152438820222
0.15903486049684368,-1.1551299115914535
0.16587622056607643,-0.15709075701163724
0.16893505570809442,0.321514802763985
0.18306943833139844,2.6047898655926898
0.18482464924487818,2.8805718468886097
0.18507255439565196,2.929039802706612
0.18627083442878067,3.116168970765072
0.18848155211400108,3.4732964577849947
0.1996752728872515,5.084026099824962
0.2017540898955077,5.3513330937350725
0.20748852858017397,6.009218092601484
0.2087350545221751,6.140653101094374
0.23140651954608238,7.394240950381547
0.2402385216778491,7.271421961011822
0.25338773546581095,6.5326310241212315
0.2672986122570613,5.21217966932264
0.2741440809470923,4.421658989999612
0.27653460889283243,4.150369490614087
0.2816252561910928,3.5316398164331697
0.28225254835389624,3.461600090248121
0.2844253355442512,3.204372902593822
0.2864589682585712,2.9624251312583874
0.297473536025624,1.7221460484006577
0.2978833018249798,1.6768948582663334
0.30572263001773203,0.9254027889422987
0.3174311967105803,0.03185678148201976
0.32106733482989247,-0.17290806386377214
0.3259433893076311,-0.41255837614873925
0.3308970805234761,-0.5818240468077864
0.3344991871499978,-0.6857627992808847
0.340284290456383,-0.7766754982810185
0.3425092598792743,-0.7989741549229716
0.35092597250188806,-0.8194471136360315
0.3597934433887122,-0.7386645911876539
0.3642123574088707,-0.6914743086268567
0.3644626927583845,-0.6836457540560269
0.36641989428300814,-0.6612915386391796
0.36669134211999843,-0.6551107290739477
0.38093296041986946,-0.4762275430186838
0.38289192451031884,-0.464871277106094
0.39546866769055944,-0.42151225983180163
0.3982563500174776,-0.4306024746436756
0.4114953714287357,-0.5689835609503777
0.42295701098581784,-0.7677506147130455
0.42357419975410515,-0.786015333242864
0.4300607130088423,-0.9080294956076079
0.4306660815713306,-0.9289954925961006
0.4348417443491841,-1.0115149907417118
0.4461042055579165,-1.194815687194534
0.4529172138299007,-1.2580329894359343
0.45395446498616643,-1.2497604675707419
0.4592609450086971,-1.2489778713883415
0.4613269069261854,-1.2493242708145014
0.4637445510761644,-1.2343548345181514
0.4661611949916322,-1.2101188155067624
0.4755888332084761,-1.0319950454350508
0.4764108285536599,-1.0094909554399603
0.47645774741275826,-1.0110533976742022
0.476840061696544,-1.0005272373053307
0.48223991875030325,-0.8382623455149738
0.48597793249890664,-0.7059467721250412
0.49047778690509514,-0.546373457952033
0.49345925783360745,-0.4171611433387982
0.49991013816564056,-0.1393248569395081
0.5038631752094833,0.04758628152851052
0.5113478114136303,0.38312863389936386
0.5169119335897232,0.6263551726652677
0.5179128316795971,0.6595550781694284
0.5291463916458126,1.0530528148183311
0.5349038563705042,1.1996858094759557
0.545278229246982,1.3095715350635762
0.5623731518369581,1.1030860598691705
0.5717255961516039,0.8032364455562099
0.5747464086526981,0.6891945640808955
0.5792820446621896,0.5146812681763079
0.5825383261842978,0.37006470649453094
0.593929946420352,-0.11162405364608394
0.595165827588426,-0.16121547825167165
0.5952762027292948,-0.16514375368175774
0.5956485834084506,-0.1888678542341982
0.6043365496857667,-0.49879441617621917
0.6075399464398137,-0.591729317138266
0.625415997573481,-0.801286046452083
0.645978212725284,-0.2912475959897952
0.6460484411312608,-0.2919798028413057
0.6462464660773839,-0.28223712752021024
0.650227388305344,-0.10436262648328093
0.6580301751131428,0.31609614622506743
0.6665139966206715,0.8070231702363607
0.6722702118535482,1.139567261002314
0.6725014552217683,1.1546331871173114
0.6730441240979497,1.1965802395652179
0.6807627229793312,1.6079533594873197
0.7291370528476451,1.4154314755585256
0.7360187486925902,0.8843336581143129
0.7382038231535843,0.7007596175771784
0.7432545038772016,0.23955420962760404
0.7510123988265094,-0.5454057468525672
0.7620388732658112,-1.6894483262392104
0.7642218929970723,-1.9235278143672407
0.7759919891337721,-3.0594181582349793
0.7820287368070789,-3.5615001064088476
0.7839249737415761,-3.6895500640855183
0.7850157620793885,-3.7682698634995653
0.7851897063074595,-3.776801549400659
0.7936668169914309,-4.25140911081989
0.7964580276256301,-4.358553260770257
0.7973944479440678,-4.39682485292471
0.8030923885091865,-4.533774897666247
0.8041321198406846,-4.540086501722837
0.8109924973002514,-4.562052086536289
0.8117490652306669,-4.54889934929441
0.8134872020686017,-4.519101764366197
0.8137440241062244,-4.528508052391464
0.8142421259820636,-4.515745808109331
0.8189535105636052,-4.399895567860867
0.8211505098187644,-4.312697938643543
0.8225142874103901,-4.270921887671052
0.8281279904665162,-4.011389944608852
0.8416793752318714,-3.1266963424076906
0.8488901269365945,-2.580252000362826
0.8527128773500561,-2.285954281735803
0.8539578902591298,-2.1964636024293203
0.855041238894874,-2.11007975564836
0.8600467539192107,-1.7474004795175366
0.8613809651765987,-1.6495011816790994
0.8620316566310189,-1.5979043913958093
0.8643719712438669,-1.4381000966590622
0.8656164641671289,-1.3495460989964267
0.8796554379793262,-0.6053294057587922
0.8842542690682649,-0.4467824514705379
0.8865156503383562,-0.38593573718512464
0.8891066185477188,-0.3258546908076812
0.8986412096371463,-0.2978187792715547
0.9067325960716692,-0.43334541465429705
0.907662229376383,-0.4587751003102118
0.9103481877509978,-0.5401504460536709
0.9151541239993568,-0.7264909338923755
0.9190659739125673,-0.9195870223585076
0.9200367582045779,-0.9627783008157672
0.9231897489896017,-1.1381849729839622
0.9259179153209738,-1.2945367412042077
0.9300830698078304,-1.5467741693536399
0.9399001988321922,-2.166763312265146
0.9521674773527398,-2.934998723566717
0.952528285930482,-2.944323537401719
0.9626114567428603,-3.4541566148117395
0.9654888335581182,-3.559009152581181
0.9658682892166333,-3.573257383894335
0.9679795447810928,-3.637228614568362
0.9814635722939755,-3.875166213866371
0.9833677492051196,-3.878789174027549
0.9835362118075599,-3.880562284521047
0.9890012227356628,-3.827247639348101
0.9939359174821467,-3.7249796759427167
1.0049613389595482,-3.3248473258793863
1.007088225624602,-3.224355576713864
1.0089992021447411,-3.1159058181737156
1.0202137756038958,-2.4380320784420757
1.0347895077830813,-1.4310630899566013
1.0374730536865053,-1.2367938647854437
1.0485650732903524,-0.4767958892203742
1.0494983553099377,-0.41244230051296554
1.0523261014945042,-0.2350523160364272
1.06276152680985,0.345064473345975
1.0719984456289504,0.7289605086335101
1.0751084410738203,0.8396356923357419
1.0771171472888108,0.9053542775946247
1.086294930878731,1.1011471425644261
1.0953566794601217,1.1829288194490273
1.096845041108251,1.1893783317475894
1.100755159463163,1.1846412239022703
1.1082426991884837,1.1299878057541075
1.1096576221185233,1.120020131392682
1.1107147047654253,1.1016277820128468
1.1180395690497287,0.9866256531382561
1.1242549031413942,0.8672590999805142
1.1310268367260115,0.7213797286243506
1.1333174268570438,0.6652932942408708
1.1392198618814477,0.5287346703907426
1.1534478804385007,0.21997605383808932
1.165810083704904,0.00579610934193775
1.1671335177872066,-0.019651676357673578
1.1855871322141542,-0.18103829068093086
1.1902741869091162,-0.19985850373280706
1.1976328788261261,-0.18787048250526145
1.1985257137489285,-0.18507711209840336
1.1985944244708149,-0.18323752612494423
1.206870622096929,-0.12399633197407127
1.2075999163313327,-0.11474678325884623
1.2102364597479998,-0.08532563895922185
1.2172497073656547,0.017308266653850872
1.2177739769796192,0.027936490522171353
1.2211799961542296,0.08824936210355076
1.23221410891259,0.3422818846979777
1.2332173737370322,0.37844958832643905
1.2349655614172725,0.4235893863973307
1.2350956901615282,0.4244349678517502
1.245189592218546,0.7332322678826997
1.2493299081841602,0.8702399055178729
1.2538740428336101,1.0338156033777448
1.2599194042537114,1.2487948923490617
1.2652287583883997,1.4546797775727525
1.2774506478219845,1.9028217327373276
1.2842281072114767,2.148878612033292
1.287758060481928,2.2624000883031337
1.3009183705641938,2.6041734150828857
1.3027618044295917,2.640682246235512
1.303948535578419,2.6637699370481704
1.3040382794066012,2.6536782148863822
1.3040835523346495,2.657389405084919
1.311345987589407,2.743156571291485
1.313090819521748,2.7534068179883007
1.3362820657523873,2.4785492796270527
